en,tr,fr,pt,de,title,speaker,duration,tags
"
","
","
","
","
",How to speak up for yourself,Adam Galinsky,15:08,"motivation,business,communication,decision-making,empathy,personal growth,leadership,identity,personality,relationships,society,TEDx,work,women in business"
"
											So she said,
											""Why did you ask for $2,000?""
									","
											Müdür şöyle soruyor:
											""Neden 2 bin dolar istedin?""
									","
											Alors elle a dit :
											« Pourquoi avez-vous
demandé 2 000 dollars ? »
									","
											Então disse:
											""Porque é que pediu 2000 dólares?""
									","
											Sie sagte:
											""Wozu wollen Sie 2.000 USD?""
									",How to speak up for yourself,Adam Galinsky,15:08,"motivation,business,communication,decision-making,empathy,personal growth,leadership,identity,personality,relationships,society,TEDx,work,women in business"
"
","
","
","
","
",How to speak up for yourself,Adam Galinsky,15:08,"motivation,business,communication,decision-making,empathy,personal growth,leadership,identity,personality,relationships,society,TEDx,work,women in business"
"
											And he said, ""My friend
is going to be evicted
											unless I get him $2,000 immediately.""
									","
											Adam, ""Ona hemen 2 bin dolar götürmezsem
											arkadaşım evden çıkarılacak.""
									","
											Il a dit : « Mon ami va être expulsé
											si je ne lui donne pas
immédiatement 2 000 $. »
									","
											E ele respondeu:
											""O meu amigo vai ser despejado
											a não ser que eu arranje
2000 dólares imediatamente.""
									","
											Er: ""Mein Freund wird zwangsgeräumt,
											wenn er nicht sofort 2.000$ zahlt.""
									",How to speak up for yourself,Adam Galinsky,15:08,"motivation,business,communication,decision-making,empathy,personal growth,leadership,identity,personality,relationships,society,TEDx,work,women in business"
"
","
","
","
","
",How to speak up for yourself,Adam Galinsky,15:08,"motivation,business,communication,decision-making,empathy,personal growth,leadership,identity,personality,relationships,society,TEDx,work,women in business"
"
											And she said, ""Oh! You don't want
to rob the bank —
											you want to take out a loan.""
									","
											Müdür de, ""Bankayı soymak istemiyorsun —
											borç almak istiyorsun."" diyor.
									","
											Elle a dit : « Vous ne voulez pas
voler la banque,
											vous voulez un prêt. »
									","
											E ela disse:
											""Ah! Então não quer roubar o banco,
quer um empréstimo.""
									","
											Daraufhin sie: ""Ach so, Sie wollen
keine Bank ausrauben,
											Sie wollen einen Kredit.""
									",How to speak up for yourself,Adam Galinsky,15:08,"motivation,business,communication,decision-making,empathy,personal growth,leadership,identity,personality,relationships,society,TEDx,work,women in business"
"
","
","
","
","
",How to speak up for yourself,Adam Galinsky,15:08,"motivation,business,communication,decision-making,empathy,personal growth,leadership,identity,personality,relationships,society,TEDx,work,women in business"
"
											(Laughter)
									","
											(Gülüşmeler)
									","
											(Rires)
									","
											(Risos)
									","
											(Lachen)
									",How to speak up for yourself,Adam Galinsky,15:08,"motivation,business,communication,decision-making,empathy,personal growth,leadership,identity,personality,relationships,society,TEDx,work,women in business"
"
","
","
","
","
",How to speak up for yourself,Adam Galinsky,15:08,"motivation,business,communication,decision-making,empathy,personal growth,leadership,identity,personality,relationships,society,TEDx,work,women in business"
"
											""Why don't you come back to my office,
											and we can have you
fill out the paperwork.""
									","
											""Neden ofisime gelmiyorsun.
											Kâğıt işlerini halledelim.""
									","
											« Venez dans mon bureau
											pour remplir la paperasse. »
									","
											""Porque é que não vem
até ao meu gabinete,
											""e preenchemos a papelada?""
									","
											""Kommen Sie in mein Büro,
											dort erledigen wir den Papierkram.""
									",How to speak up for yourself,Adam Galinsky,15:08,"motivation,business,communication,decision-making,empathy,personal growth,leadership,identity,personality,relationships,society,TEDx,work,women in business"
"
","
","
","
","
",How to speak up for yourself,Adam Galinsky,15:08,"motivation,business,communication,decision-making,empathy,personal growth,leadership,identity,personality,relationships,society,TEDx,work,women in business"
"
											(Laughter)
									","
											(Gülüşmeler)
									","
											(Rires)
									","
											(Risos)
									","
											(Lachen)
									",How to speak up for yourself,Adam Galinsky,15:08,"motivation,business,communication,decision-making,empathy,personal growth,leadership,identity,personality,relationships,society,TEDx,work,women in business"
"
","
","
","
","
",How to speak up for yourself,Adam Galinsky,15:08,"motivation,business,communication,decision-making,empathy,personal growth,leadership,identity,personality,relationships,society,TEDx,work,women in business"
"
											Now, her quick perspective-taking
defused a volatile situation.
											So when we take someone's perspective,
											it allows us to be ambitious
and assertive, but still be likable.
									","
											Şimdi, onun hızlı bakış açısı alması
dengesiz bir durumu bertaraf ediyor.
											Yani başkasının bakış açısını aldığımızda,
											bu iddialı ve zorlayıcı olurken,
sempatik olmamızı da sağlar.
									","
											Sa prise de perspective rapide
a désamorcé une situation dangereuse.
											Prendre la perspective de quelqu'un
											nous permet d'être ambitieux,
assertif tout en restant agréable.
									","
											A sua rápida tomada de perspetiva
resolveu uma situação explosiva.
											Quando tomamos a perspetiva de alguém,
											isso permite-nos ser ambiciosos
e assertivos, continuando a ser simpáticos.
									","
											Ihr schneller Perspektivenwechsel
entschärfte einen brisanten Moment.
											Wenn wir die Perspektive wechseln,
											können wir ehrgeizig, durchsetzungsstark 
und trotzdem noch sympathisch sein.
									",How to speak up for yourself,Adam Galinsky,15:08,"motivation,business,communication,decision-making,empathy,personal growth,leadership,identity,personality,relationships,society,TEDx,work,women in business"
"
","
","
","
","
",How to speak up for yourself,Adam Galinsky,15:08,"motivation,business,communication,decision-making,empathy,personal growth,leadership,identity,personality,relationships,society,TEDx,work,women in business"
"
											Here's another way to be assertive
but still be likable,
											and that is to signal flexibility.
											Now, imagine you're a car salesperson,
and you want to sell someone a car.
											You're going to more likely make the sale
if you give them two options.
											Let's say option A:
											$24,000 for this car
and a five-year warranty.
											Or option B:
											$23,000 and a three-year warranty.
											My research shows that when you give
people a choice among options,
											it lowers their defenses,
											and they're more likely
to accept your offer.
									","
											Zorlayıcı olurken sempatik olmanın
bir yolu daha var ve bu da
											esneklik sinyali vermektir.
											Bir araba pazarlamacısı olduğunuzu hayal
edin ve bir araba satmak istiyorsunuz.
											Müşteriye iki seçenek verirseniz
satış yapmanız daha muhtemel.
											A seçeneği şöyle olsun:
											Araba 24 bin dolar
ve beş yıl garantisi var.
											Veya B seçeneği:
											Araba 23 bin dolar
ve üç yıl garanti.
											Araştırmalarıma göre, insanlara
seçenekler arasından bir seçim sağlarsanız
											bu savunmalarını kırar
											ve teklifinizi kabul etmeleri
daha muhtemeldir.
									","
											Voici une autre façon d'être assertif
en restant agréable
											afin d'exprimer de la flexibilité.
											Imaginez être un vendeur de voiture
voulant vendre une voiture à quelqu'un.
											Vous aurez plus de chance de vendre
si vous leur donnez deux options.
											Par exemple, option A :
											24 000 $ pour cette voiture
et une garantie sur 5 ans.
											Ou option B :
											23 000 $ et une garantie sur 3 ans.
											D'après mes recherches, donner aux gens
le choix parmi plusieurs options
											leur fait baisser leurs défenses
											et ils ont plus de chances
d'accepter l'offre.
									","
											Eis uma outra forma
de ser assertivo e simpático,
											que é mostrar flexibilidade.
											Agora, imaginem que são um vendedor
e querem vender um carro a alguém.
											É mais provável que concretizem
a venda se lhe derem duas opções.
											Digamos que a opção A é:
											24 000 dólares pelo carro
mais uma garantia de cinco anos.
											Ou a opção B:
											23 000 dólares
e uma garantia de três anos.
											A minha pesquisa mostra que, quando
se oferece uma escolha às pessoas,
											isso baixa as suas defesas,
											e é mais provável
que aceitem a vossa oferta.
									","
											Eine andere Methode durchsetzungs-
stark und sympathisch zu sein,
											ist Flexibilität zu signalisieren.
											Nehmen wir an, Sie sind ein Autoverkäufer.

											Sie kommen eher ins Geschäft,
wenn Sie zwei Optionen bieten.
											Sagen wir Option A:
											24.000 Euro für dieses Auto
und eine 5-Jahres-Garantie.
											Oder Option B:
											23.000 Euro und eine 3-Jahres-Garantie.
											Ich habe bewiesen, dass
Leute mit Wahlmöglichkeiten,
											weniger Einwände finden
											und Ihr Angebot eher annehmen.
									",How to speak up for yourself,Adam Galinsky,15:08,"motivation,business,communication,decision-making,empathy,personal growth,leadership,identity,personality,relationships,society,TEDx,work,women in business"
"
","
","
","
","
",How to speak up for yourself,Adam Galinsky,15:08,"motivation,business,communication,decision-making,empathy,personal growth,leadership,identity,personality,relationships,society,TEDx,work,women in business"
"
											And this doesn't just
work with salespeople;
											it works with parents.
											When my niece was four,
											she resisted getting dressed
and rejected everything.
											But then my sister-in-law
had a brilliant idea.
											What if I gave my daughter a choice?
											This shirt or that shirt? OK, that shirt.
											This pant or that pant? OK, that pant.
											And it worked brilliantly.
											She got dressed quickly
and without resistance.
									","
											Ve bu sadece pazarlamacılar için değil,
											anne babalar için de geçerli.
											Yeğenim dört yaşındayken,
											giyinmeyi istemiyor
ve her şeye itiraz ediyordu.
											Ama sonra baldızım harika bir fikir sundu.
											Kızıma seçenek sunsam nasıl olur?
											Bu gömlek mi yoksa bu mu?
Tamam, bu gömlek.
											Bu pantolun mu yoksa bu mu?
Tamam, bu pantolon.
											Ve harika işe yaradı.
											Hiç karşı gelmeden hızlıca giyindi.
									","
											Cela ne se restreint pas à la vente
et marche avec les parents.
											Quand ma nièce avait 4 ans,
											elle refusait d'être habillée
et rejetait tout.
											Puis ma belle-sœur
a eu une idée brillante :
											« Et si je donnais le choix à ma fille ? »
											Ce t-shirt ou ce t-shirt ?
OK, celui-ci.
											Ce pantalon ou ce pantalon ?
OK, celui-ci.
											Cela fonctionnait à merveille.
											Elle était habillée vite
et ne résistait pas.
									","
											Isto não funciona apenas com vendedores;
											também funciona com os pais.
											Quando a minha sobrinha tinha quatro anos,
											não queria que a vestissem
e rejeitava tudo.
											Mas a minha cunhada
teve uma ideia brilhante.
											""E se eu desse uma escolha à minha filha?""
											- Esta camisa ou aquela?
- Ok, aquela camisa.
											- Estas calças ou aquelas?
- Ok, aquelas calças.
											Funcionou às mil maravilhas.
											Vestia-se depressa e sem resistência.
									","
											Das gilt nicht nur für die Geschäftswelt.
											Das gilt auch für Eltern.
											Als meine Nichte 4 war,
											wollte sie sich nie anziehen.
											Aber dann hatte meine Schwägerin
eine tolle Idee:
											Ich biete meiner Tochter Alternativen.
											Dieses T-Shirt oder dieses? Okay, dieses.
											Diese Hose oder diese? Okay, diese.
											Es funktionierte perfekt.
											Sie zog sich schnell
und ohne Widerworte an.
									",How to speak up for yourself,Adam Galinsky,15:08,"motivation,business,communication,decision-making,empathy,personal growth,leadership,identity,personality,relationships,society,TEDx,work,women in business"
"
","
","
","
","
",How to speak up for yourself,Adam Galinsky,15:08,"motivation,business,communication,decision-making,empathy,personal growth,leadership,identity,personality,relationships,society,TEDx,work,women in business"
"
											When I've asked the question
around the world
											when people feel comfortable speaking up,
											the number one answer is:
											""When I have social support
in my audience; when I have allies.""
											So we want to get allies on our side.
											How do we do that?
											Well, one of the ways is be a mama bear.
											When we advocate for others,
											we expand our range in our own eyes
and the eyes of others,
											but we also earn strong allies.
									","
											Dünya genelinde insanlara ne zaman
açıkça konuşma konusunda
											rahat hissettiklerini sorduğumda
											bir numaralı cevap şuydu:
											""Seyircilerim bana sosyal destek
verdiğinde; müttefiklerim olduğunda.""
											Yani yanımızda müttefik istiyoruz.
											Bunu nasıl yaparız?
											Yollardan biri anne ayı olmak.
											Başkalarına avukatlık yaparken,
											yelpazemizi kendi ve başkalarının
gözünde genişletiyoruz,
											ama ayrıca güçlü müttefikler de
kazanıyoruz.
									","
											Quand je demande partout dans le monde
											quand les gens
sont à l'aise pour s'exprimer,
											la réponse est en premier :
											« Quand j'ai un soutien social
dans mon public, des alliés. »
											Nous voulons donc des alliés à nos côtés.
											Comment y parvenir ?
											Vous pouvez être une maman ours.
											En défendant les autres,
											nous élargissons notre éventail
à nos yeux et aux yeux des autres
											mais nous gagnons aussi
de solides alliés.
									","
											Quando perguntei às pessoas
por todo o mundo
											quando se sentem confortáveis
para dizer o que pensam,
											a resposta número um é:
											""Quando tenho apoio social na audiência;
quando tenho aliados.""
											Então queremos aliados do nosso lado.
											Como é que fazemos isso?
											Bem, uma das formas
é ser uma mãe galinha.
											Quando defendemos os outros.
											expandimos o nosso limite
aos nossos e aos olhos dos outros,
											mas também ganhamos aliados fortes.
									","
											Ich frage Leute in der ganzen Welt,
											wann sie sich trauen
ihre Meinung zu sagen.
											Die häufigste Antwort ist:
											""Wenn ich sozial eingebunden bin;
wenn ich Verbündete habe.
											Wir brauchen also Verbündete
auf unserer Seite.
											Wie machen wir das?
											Eine Möglichkeit ist,
eine Bärenmutter zu werden.
											Wenn wir uns für andere einsetzen,
											vergrößern wir unseren Spielraum
in unseren Augen und denen der anderen,
											und wir gewinnen starke Verbündete.
									",How to speak up for yourself,Adam Galinsky,15:08,"motivation,business,communication,decision-making,empathy,personal growth,leadership,identity,personality,relationships,society,TEDx,work,women in business"
"
","
","
","
","
",How to speak up for yourself,Adam Galinsky,15:08,"motivation,business,communication,decision-making,empathy,personal growth,leadership,identity,personality,relationships,society,TEDx,work,women in business"
"
											Another way we can earn strong allies,
especially in high places,
											is by asking other people for advice.
											When we ask others for advice,
they like us because we flatter them,
											and we're expressing humility.
											And this really works to solve
another double bind.
											And that's the self-promotion double bind.
											The self-promotion double bind
											is that if we don't advertise
our accomplishments,
											no one notices.
											And if we do, we're not likable.
									","
											Güçlü müttefikler kazanmanın başka bir
yolu da, özellikle yüksek yerlerde,
											insanların tavsiyelerini istemektir.
											Başkalarından tavsiye istediğimizde,
bizi severler, çünkü gururları okşanır
											ve tevazu göstermiş oluruz.
											Ve bu çifte açmazı çözme konusunda
gerçekten işe yarar.
											Ve bu öz-tanıtım çifte açmazıdır.
											Öz-tanıtım çifte açmazı
											başarılarımızın reklamını
yapmadığımızda ortaya çıkar,
											kimse farkına varmaz.
											Ve yaparsak da, bizden hoşlanmayabilirler.
									","
											Une autre façon de gagner
de solides alliés haut-placés
											est de demander des conseils aux autres.
											En demandant des conseils aux autres,
ils nous apprécient car nous les flattons
											et nous exprimons de l'humilité.
											Cela fonctionne pour résoudre
une autre double contrainte.
											C'est la double contrainte
de l'autopromotion.
											Cette double contrainte
											est que, si nous n'annonçons pas
nos propres réussites,
											personne ne les remarque ;
											si nous le faisons,
nous ne sommes pas appréciables.
									","
											Outra forma de ganhar aliados fortes,
especialmente em lugares de topo,
											é pedir conselhos aos outros.
											Quando pedimos um conselho,
gostam de nós porque as estamos a elogiar,
											e a expressar humildade.
											E isto também resulta para resolver
outro vínculo duplo.
											O vínculo duplo da autopromoção.
											O vínculo duplo da autopromoção
											é que, se não divulgarmos
os nossos feitos,
											ninguém vai reparar.
											Mas, se o fizermos,
deixamos de ser simpáticos.
									","
											Starke Verbündete bekommen wir auch,
insbesondere an höheren Stellen,
											wenn wir andere um Rat bitten.
											Wenn wir andere um Rat bitten,
mögen sie uns, denn wir schmeicheln ihnen
											und drücken Bescheidenheit aus.
											Das hilft eine andere
Doppelbindung aufzulösen.
											Das wäre die Eigenwerbung-Doppelbindung.
											Die Eigenwerbung-Doppelbindung
											besteht darin, dass
wenn wir uns selbst nicht loben,
											dann sieht uns keiner.
											Wenn wir es tun, mag uns keiner.
									",How to speak up for yourself,Adam Galinsky,15:08,"motivation,business,communication,decision-making,empathy,personal growth,leadership,identity,personality,relationships,society,TEDx,work,women in business"
"
","
","
","
","
",How to speak up for yourself,Adam Galinsky,15:08,"motivation,business,communication,decision-making,empathy,personal growth,leadership,identity,personality,relationships,society,TEDx,work,women in business"
"
											But if we ask for advice
about one of our accomplishments,
											we are able to be competent
in their eyes but also be likeable.
											And this is so powerful
											it even works when you see it coming.
											There have been multiple times in life
when I have been forewarned
											that a low-power person has been given
the advice to come ask me for advice.
											I want you to notice
three things about this:
											First, I knew they were going
to come ask me for advice.
											Two, I've actually done research
on the strategic benefits
											of asking for advice.
											And three, it still worked!
											I took their perspective,
											I became more invested in their cause,
											I became more committed to them
because they asked for advice.
									","
											Ama bir başarımız hakkında
tavsiye istersek,
											gözlerinde yetkin bir kişi olabiliriz,
ayrıca sempatik de oluruz.
											Ve bu o kadar güçlüdür ki
											öyle olacağı belliyken bile işe yarar.
											Düşük güçlü bir insana,
gelip benden tavsiye almasını
											tavsiye ettikleri konusunda
birkaç kez uyarıldığım oldu.
											Bu konuda üç şeyi
fark etmenizi istiyorum:
											Bir, benden tavsiye almak için
geleceklerini biliyordum.
											İki, tavsiye sormanın
stratejik faydaları üzerine
											araştırmalar yapmıştım.
											Ve üç, yine de işe yaradı!
											Onların bakış açılarını aldım,
											söylemleriyle ilgilendim,
											onlara karşı özverili davrandım,
çünkü tavsiye istemişlerdi.
									","
											Mais, en demandant des conseils
concernant l'une de nos réussites,
											nous pouvons être à la fois
compétent et appréciable à leurs yeux.
											Cela est si puissant
											que cela fonctionne
même quand on s'y attend.
											Il y a eu de multiples fois dans ma vie
où on m'a prévenu
											qu'on avait conseillé à quelqu'un
de faible pouvoir de me demander conseil.
											Je veux que vous remarquiez trois choses.
											Un : je sais que la personne
allait me demander conseil.
											Deux : j'ai fait des recherches
sur les bénéfices stratégiques
											de la demande de conseils.
											Et trois : cela fonctionne quand même !
											J'ai pris leur perspective,
											je me suis plus investi
dans leurs demandes,
											je me suis plus engagé auprès d'eux
car ils avaient demandé conseil.
									","
											Mas, se pedirmos um conselho
acerca de um dos nossos feitos,
											parecemos competentes aos seus olhos
e também somos simpáticos.
											Isto é tão poderoso
											que funciona, mesmo quando
sabemos que vai acontecer.
											Houve várias vezes na minha vida
em que fui avisado
											de que uma pessoa com pouco poder
foi aconselhada a pedir-me conselhos.
											Quero que reparem em três coisas nisto:
											Primeiro, eu sabia que eles
viriam ter comigo pedir conselhos.
											Segundo, eu tinha pesquisado
sobre os benefícios estratégicos
											de pedir conselhos.
											E terceiro, funcionou na mesma!
											Assumi as suas perspetivas,
											Fiquei mais interessado
nas suas decisões,
											Fiquei mais comprometido com eles
por me terem pedido conselhos.
									","
											Wenn wir für die Umsetzung
einer Aufgabe um Rat fragen,
											wirken wir kompetent und nett zugleich.
											Das ist Stärke.
											Es funktioniert sogar, wenn man es weiß.
											Ich wurde oft vorgewarnt.
											Man hatte einem schwachen
Menschen geraten, mich um Rat zu bitten.
											Drei Dinge sollten Sie hier bemerken:
											1. Ich wusste, dass mich jemand,
um Rat fragen wird.
											2. Ich habe selber über
die strategischen Vorzüge
											des Ratsuchens geforscht.
											3. Es funktioniert trotzdem!
											Ich trat an ihre Stelle,
											ich kümmerte mich mehr um ihre Fragen,
											ich fühlte mich ihnen gegenüber
verantwortlicher, weil sie um Rat baten.
									",How to speak up for yourself,Adam Galinsky,15:08,"motivation,business,communication,decision-making,empathy,personal growth,leadership,identity,personality,relationships,society,TEDx,work,women in business"
"
","
","
","
","
",How to speak up for yourself,Adam Galinsky,15:08,"motivation,business,communication,decision-making,empathy,personal growth,leadership,identity,personality,relationships,society,TEDx,work,women in business"
"
											Now, another time we feel
more confident speaking up
											is when we have expertise.
											Expertise gives us credibility.
											When we have high power,
we already have credibility.
											We only need good evidence.
											When we lack power,
we don't have the credibility.
											We need excellent evidence.
									","
											Şimdi, açıkça konuşma konusunda
emin hissettiğimiz şeylerden biri de
											uzman olduğumuz konulardır.
											Uzmanlık bize itibar kazandırır.
											Gücümüz fazla olduğunda,
zaten itibarımız olmuş olur.
											Sadece iyi kanıta ihtiyaç vardır.
											Gücümüz az olduğunda,
itibarımız yoktur.
											Çok iyi kanıta ihtiyacımız vardır.
									","
											Nous sommes également
plus à l'aise pour nous exprimer
											quand nous avons de l'expertise.
											L'expertise nous donne de la crédibilité.
											Quand nous avons du pouvoir,
nous avons de la crédibilité.
											Une simple preuve nous suffit.
											Quand nous manquons de pouvoir,
nous n'avons pas de crédibilité.
											Il nous faut une excellente preuve.
									","
											Outra altura em que nos sentimos
mais confiantes para dizer o que pensamos
											é quando temos conhecimento.
											O conhecimento dá-nos credibilidade.
											Quando temos muito poder,
já temos credibilidade.
											Só precisamos de uma boa prova.
											Quando não temos poder,
não temos credibilidade.
											Precisamos de uma prova excelente.
									","
											Wir stehen auch selbstbewusst für uns ein,
											wenn wir die nötige Expertise haben.
											Fachwissen verleiht Glaubwürdigkeit.
											Wenn wir leistungsstark sind,
genießen wir bereits Vertrauen.
											Dann brauchen wir nur noch Beweise.
											Wenn wir keine Macht haben,
genießen wir auch kein Vertrauen
											Wir benötigen erstklassige Beweise.
									",How to speak up for yourself,Adam Galinsky,15:08,"motivation,business,communication,decision-making,empathy,personal growth,leadership,identity,personality,relationships,society,TEDx,work,women in business"
"
","
","
","
","
",How to speak up for yourself,Adam Galinsky,15:08,"motivation,business,communication,decision-making,empathy,personal growth,leadership,identity,personality,relationships,society,TEDx,work,women in business"
"
											And one of the ways
we can come across as an expert
											is by tapping into our passion.
											I want everyone in the next few days
to go up to friend of theirs
											and just say to them,
											""I want you to describe
a passion of yours to me.""
											I've had people do this all over the world
											and I asked them,
											""What did you notice
about the other person
											when they described their passion?""
											And the answers are always the same.
											""Their eyes lit up and got big.""
											""They smiled a big beaming smile.""
											""They used their hands all over —
											I had to duck because their
hands were coming at me.""
											""They talk quickly
with a little higher pitch.""
									","
											Bir uzman izlenimi bırakmanın
yollarından biri de
											tutkularınıza erişmektir.
											Herkesin birkaç gün sonra
arkadaşının yanına gidip
											şöyle demesini istiyorum:
											""Bana bir tutkunu anlatmanı istiyorum.""
											Dünyada birçok kişiye bunu yaptırdım
											ve onlara sordum:
											""Sana tutkusunu anlattığında
											o kişiyle ilgili neyi fark ettin?""
											Ve cevaplar hep aynı.
											""Gözleri parladı ve büyüdü.""
											""Kocaman, ışıl ışıl gülümsedi.""
											""Ellerini sağ sola sallıyordu —
											Eğilmek zorunda kaldım
çünkü elleri bana çarpıyordu.""
											""Hızlı ve yüksek perdeden konuştu.""
									","
											Une des façons de paraître expert
											est d'exprimer notre passion.
											Durant les prochains jours, j'aimerais
que tout le monde aille voir un ami
											et lui demande de décrire
une de ses passions.
											Des gens du monde entier ont fait cela
											et je leur ai demandé :
											« Qu'avez-vous remarqué
sur l'autre personne
											quand elle a décrit sa passion ? »
											Les réponses sont toujours les mêmes :
											les yeux s'illuminent et grandissent,
											ils ont un grand sourire radieux,
											ils utilisaient leurs mains,
											parfois il fallait se baisser
pour éviter leurs mains,
											ils parlent vite et de façon plus aiguë,
									","
											Uma das formas de passarmos
por um especialista
											é explorar a nossa paixão.
											Nos próximos dias quero
que toda a gente vá ter com um amigo
											e lhe diga:
											""Quero que me descrevas uma paixão tua.""
											Tive pessoas a fazer isto
por todo o mundo
											e perguntei-lhes:
											""O que repararam na outra pessoa
											""quando vos descreveu a sua paixão?""
											A resposta foi sempre a mesma.
											""Os seus olhos aumentaram
e começaram a brilhar.""
											""Fizeram um sorriso enorme.""
											""Gesticularam muito
											""— tive de me desviar das suas mãos.
											""Falaram muito depressa
e num tom mais agudo.
									","
											Eine Methode wie
ein Experte zu wirken, ist,
											wenn wir unsere Leidenschaft entdecken.
											Ich möchte, dass Sie alle in den
nächsten Tagen Ihre Freunde fragen.
											Sagen Sie Ihnen bloß:
											""Beschreibe mir eine
deiner Leidenschaften.""
											Ich habe das Menschen
auf der ganzen Welt gebeten
											und habe sie gefragt:
											""Was ist dir aufgefallen,
											als sie ihre Leidenschaft
beschrieben haben?""
											Die Antworten sind immer dieselben.
											""Die Augen leuchten und werden groß.""
											""Sie lachen über das ganze Gesicht.""
											""Sie sprechen mit Händen und Füßen,
											ich musste mich ducken,
weil sie so rum fuchtelten.""
											""Sie sprechen schnell, höher als sonst.""
									",How to speak up for yourself,Adam Galinsky,15:08,"motivation,business,communication,decision-making,empathy,personal growth,leadership,identity,personality,relationships,society,TEDx,work,women in business"
"
","
","
","
","
",How to speak up for yourself,Adam Galinsky,15:08,"motivation,business,communication,decision-making,empathy,personal growth,leadership,identity,personality,relationships,society,TEDx,work,women in business"
"
											(Laughter)
									","
											(Gülüşmeler)
									","
											(Rires)
									","
											(Risos)
									","
											(Lachen)
									",How to speak up for yourself,Adam Galinsky,15:08,"motivation,business,communication,decision-making,empathy,personal growth,leadership,identity,personality,relationships,society,TEDx,work,women in business"
"
","
","
","
","
",How to speak up for yourself,Adam Galinsky,15:08,"motivation,business,communication,decision-making,empathy,personal growth,leadership,identity,personality,relationships,society,TEDx,work,women in business"
"
											""They leaned in
as if telling me a secret.""
									","
											""Sır anlatıyormuş gibi
bana doğru eğildi.""
									","
											ils se sont approchés
comme pour raconter un secret.
									","
											""Inclinaram-se como se me estivessem
a dizer um segredo.""
									","
											""Sie lehnen sich zu mir herüber,
wie bei einem Geheimnis.""
									",How to speak up for yourself,Adam Galinsky,15:08,"motivation,business,communication,decision-making,empathy,personal growth,leadership,identity,personality,relationships,society,TEDx,work,women in business"
"
","
","
","
","
",How to speak up for yourself,Adam Galinsky,15:08,"motivation,business,communication,decision-making,empathy,personal growth,leadership,identity,personality,relationships,society,TEDx,work,women in business"
"
											And then I said to them,
											""What happened to you
as you listened to their passion?""
									","
											Sonra şunu sordum:
											""Onların tutkusunu dinlerken
size ne oldu?""
									","
											Je leur ai alors dit :
											« Que s'est-il passé
quand vous écoutiez sa passion ? »
									","
											E depois eu disse-lhes:
											""O que vos aconteceu enquanto os ouviam?""
									","
											Dann fragte ich sie:
											""Was geschah mit Ihnen, als Sie
von diesen Leidenschaft erfuhren?
									",How to speak up for yourself,Adam Galinsky,15:08,"motivation,business,communication,decision-making,empathy,personal growth,leadership,identity,personality,relationships,society,TEDx,work,women in business"
"
","
","
","
","
",How to speak up for yourself,Adam Galinsky,15:08,"motivation,business,communication,decision-making,empathy,personal growth,leadership,identity,personality,relationships,society,TEDx,work,women in business"
"
											They said, ""My eyes lit up.
											I smiled.
											I leaned in.""
									","
											Cevapları, ""Gözlerim ışıldadı.
											Gülümsedim.
											Ona yanaştım."" şeklindeydi.
									","
											Ils ont dit : « Mes yeux se sont éclairés,
											j'ai souri,
											je me suis rapproché. »
									","
											Eles responderam:
""Os meus olhos brilharam.
											""Sorri.
											""Inclinei-me.""
									","
											Sie sagten: ""Meine Augen leuchteten auf.
											Ich lächelte.
											Ich beugte mich zu ihnen hin.""
									",How to speak up for yourself,Adam Galinsky,15:08,"motivation,business,communication,decision-making,empathy,personal growth,leadership,identity,personality,relationships,society,TEDx,work,women in business"
"
","
","
","
","
",How to speak up for yourself,Adam Galinsky,15:08,"motivation,business,communication,decision-making,empathy,personal growth,leadership,identity,personality,relationships,society,TEDx,work,women in business"
