fr,en,de,es,title,speaker,duration,tags
"
											(Rires)
									","
											(Laughter)
									","
											(Lachen)
									","
											(risas)
									",A comic sendup of TED2006,Tom Rielly,19:55,"comedy,culture,performance,humor"
"
","
","
","
",A comic sendup of TED2006,Tom Rielly,19:55,"comedy,culture,performance,humor"
"
											Mais les idées dangereuses de Darwin remontent. Elles remontent.
											Je vais souligner le tracé, pour que vous puissiez mieux voir .
									","
											But Darwin's dangerous idea is coming back. It's coming back.
											Let me turn the trails on, so you can see that a little bit better.
									","
											Aber Darwins gefährliche Idee
kommt zurück. Sie kommt zurück.
											Ich schalten den Schweif ein,
dann können Sie es besser sehen.
									","
											pero la peligrosa idea de Darwin vuelve, vuelve.
											Dejenme mostrarles los senderos para que puedan ver un poco mejor
									",A comic sendup of TED2006,Tom Rielly,19:55,"comedy,culture,performance,humor"
"
","
","
","
",A comic sendup of TED2006,Tom Rielly,19:55,"comedy,culture,performance,humor"
"
											(Rires)
									","
											(Laughter)
									","
											(Lachen)
									","
											(risas)
									",A comic sendup of TED2006,Tom Rielly,19:55,"comedy,culture,performance,humor"
"
","
","
","
",A comic sendup of TED2006,Tom Rielly,19:55,"comedy,culture,performance,humor"
"
											(Applaudissements)
									","
											(Applause)
									","
											(Applaus)
									","
											(aplausos)
									",A comic sendup of TED2006,Tom Rielly,19:55,"comedy,culture,performance,humor"
"
","
","
","
",A comic sendup of TED2006,Tom Rielly,19:55,"comedy,culture,performance,humor"
"
											Maintenant, l'une des choses qui est très importante,
											Nicholas Negroponte nous a parlé d'un portique par -
											désolé —
									","
											Now, one of the things that's very important is,
											Nicholas Negroponte talked to us about one lap dance per —
											I'm sorry —
									","
											Wichtig war auch Nicholas Negroponte,
											der mit uns über einen Lap Dance pro —
											Entschuldigung —
									","
											Ahora, una de las cosas que es muy importante,
											Nicholas Negroponte nos comento acerca de Un lap dance por...
											lo siento—
									",A comic sendup of TED2006,Tom Rielly,19:55,"comedy,culture,performance,humor"
"
","
","
","
",A comic sendup of TED2006,Tom Rielly,19:55,"comedy,culture,performance,humor"
"
											(Rires)
									","
											(Laughter)
									","
											(Lachen)
									","
											(risas)
									",A comic sendup of TED2006,Tom Rielly,19:55,"comedy,culture,performance,humor"
"
","
","
","
",A comic sendup of TED2006,Tom Rielly,19:55,"comedy,culture,performance,humor"
"
											d'un portable par enfant.
											Maintenant, nous allons parler de certaines des caractéristiques
											qui sont importantes pour cet appareil révolutionnaire.
											Je vais vous parler un peu des paramètres de conception,
											et puis je vais vous le montrer pour de vrai.
											Tout d'abord, il doit être petit.
											Il doit être plat, pour être transportable.
											Léger. Portable.
											Utiliser très, très peu d'énergie.
											Très, très haute résolution.
											Doit être visible en plein jour. Fonctionner n'importe où.
											Et largement utilisable sur de nombreux systèmes d'exploitation.
									","
											about One Laptop Per Child.
											Now let's talk about some of the characteristics
											that are important for this revolutionary device.
											I'll tell you a little bit about the design parameters,
											and then I'll show it to you in person.
											First of all, it needs to be small.
											It needs to be flat, so it's transportable.
											Lightweight. Portable.
											Uses very, very little power.
											Very, very high resolution.
											Has to be visible in bright daylight. Will work anywhere.
											And broadly applicable across many platforms.
									","
											... über Ein Laptop Pro Kind sprach.
											Reden wir über ein paar
der Eigenschaften,
											die für dieses revolutionäre Gerät
wichtig sind.
											Ich erzähle kurz etwas
über die Entwicklungsvorgaben
											und dann zeige ich Ihnen das Ergebnis.
											Zuallererst muss er klein sein.
											Es muss flach und transportabel sein.
											Leicht und tragbar.
											Mit sehr geringem Stromverbrauch
											und sehr hoher Auflösung;
											soll am hellichten Tag gut erkennbar sein,
überall funktionieren
											und umfassend und systemübergreifend
einsetzbar sein.
									","
											acerca de un portátil por niño,
											ahora hablemos acerca de unas características
											que son importantes para este aparato revolucionario.
											voy a hablarles acerca de los parametros de diseño,
											y luego se los mostraré en persona.
											Primero que todo, necesita ser pequeño,
											se necesita que sea plano, para que sea transportable
											liviano. Portable.
											Que use muy poca energía.
											Con altísima resolución.
											que se pueda ver en la luz del dia. Que trabaje donde sea.
											Y aplicable a muchas plataformas
									",A comic sendup of TED2006,Tom Rielly,19:55,"comedy,culture,performance,humor"
"
","
","
","
",A comic sendup of TED2006,Tom Rielly,19:55,"comedy,culture,performance,humor"
"
											Maintenant, nous avons été jusqu'à faire des recherches -
											Neil Gershenfeld et les Fab Labs ont fait des études de marché.
											Ils ont fait quelques recherches, nous sommes rentrés, et nous pensons que nous avons le prototype parfait
											de ce que les étudiants dans le domaine demandent vraiment.
											Et voici,
											l'ordinateur à 100 dollars.
									","
											Now, we've actually done some research —
											Neil Gershenfeld and the Fab Labs went out into the market.
											They did some research; we came back; and we think we have the perfect prototype
											of what the students in the field are actually asking for.
											And here it is,
											the $100 computer.
									","
											Wir haben dazu ein wenig nachgeforscht —
											Neil Gershenfeld und die Fab Labs
haben Marktforschung betrieben.
											Sie haben nachgeforscht. Wir sind zurück
und glauben, den perfekten Prototypen
											für die befragten Studenten
gefunden zu haben.
											Und hier ist er:
											der 100$-Computer.
									","
											ahora, hemos hecho alguna investigacion —
											Neil Gershenfeld y los laboratorios Fab salieron al mercado.
											Realizaron algo de investigación, y trajimos, lo que pensamos puede ser un prototipo perfecto
											de lo que los estudiantes en el campo están pidiendo,
											Y aquí está,
											el computador de 100 dolares
									",A comic sendup of TED2006,Tom Rielly,19:55,"comedy,culture,performance,humor"
"
","
","
","
",A comic sendup of TED2006,Tom Rielly,19:55,"comedy,culture,performance,humor"
"
											(Rires)
									","
											(Laughter)
									","
											(Lachen)
									","
											(risas)
									",A comic sendup of TED2006,Tom Rielly,19:55,"comedy,culture,performance,humor"
"
","
","
","
",A comic sendup of TED2006,Tom Rielly,19:55,"comedy,culture,performance,humor"
"
											OK, OK, OK, OK - parfait, parfait.
											Maintenant, j'ai acheté cet appareil à Clifford Stoll pour environ 900 dollars.
											Et lui et son équipe de collégiens
											ont fait de la vraie science.
											Nous essayons donc de vérifier et de faire un balayage ici,
											pour voir qui consomme de la marijuana.
									","
											OK, OK, OK, OK — excellent, excellent.
											Now, I bought this device from Clifford Stoll for about 900 bucks.
											And he and his team of junior-high school students
											were doing real science.
											So we're trying to check and trying to douse here,
											and see who uses marijuana.
									","
											OK, OK, OK, OK — großartig, großartig.
											Dieses Gerät habe ich für etwa 900 Mäuse
von Clifford Stoll gekauft.
											Er und sein Team aus Mittelstufenschülern
											haben echte Wissenschaft betrieben.
											Also testen wir hier und versuchen
etwas aufzuspüren
											und sehen, wer Marihuana konsumiert.
									","
											OK, OK, OK, OK — excellente, excellente.
											Ahora, He comprado este aparato de Cliffor Stoll por cerca de 900 dólares
											y él, junto con su equipo de estudiantes secundaria
											estamos realizando ciencia de verdad.
											Asi que estamos intentando revisar y tratando de que se mueva aquí,
											y ver quien usa marijuana.
									",A comic sendup of TED2006,Tom Rielly,19:55,"comedy,culture,performance,humor"
"
","
","
","
",A comic sendup of TED2006,Tom Rielly,19:55,"comedy,culture,performance,humor"
"
											(Rires)
									","
											(Laughter)
									","
											(Lachen)
									","
											(risas)
									",A comic sendup of TED2006,Tom Rielly,19:55,"comedy,culture,performance,humor"
"
","
","
","
",A comic sendup of TED2006,Tom Rielly,19:55,"comedy,culture,performance,humor"
"
											Pour voir qui consomme de la marijuana.
											Allons-nous être en mesure de trouver de la marijuana, Jim Young ?
											Seulement en ouvrant assez de casiers de vestiaires.
									","
											See who uses marijuana.
											Are we going to be able to find any marijuana, Jim Young?
											Only if we open enough locker doors.
									","
											Wir sehen, wer Marihuana konsumiert.
											Werden wir Marihuana finden können,
Jim Young?
											Nur, wenn wir genügend Spindtüren öffnen.
									","
											y ver quien usa marijuana.
											Y seremos capaces de encontrar algo de marijuana, Jim Young?
											Sólo si abrimos los lockers suficientes,
									",A comic sendup of TED2006,Tom Rielly,19:55,"comedy,culture,performance,humor"
"
","
","
","
",A comic sendup of TED2006,Tom Rielly,19:55,"comedy,culture,performance,humor"
"
											(Rires)
									","
											(Laughter)
									","
											(Lachen)
									","
											(risas)
									",A comic sendup of TED2006,Tom Rielly,19:55,"comedy,culture,performance,humor"
"
","
","
","
",A comic sendup of TED2006,Tom Rielly,19:55,"comedy,culture,performance,humor"
"
											OK, maintenant la variole est une maladie extrêmement pénible.
											Le Dr Larry Brilliant nous a raconté comment nous avons éradiqué la variole.
											Je voulais vous montrer les étapes de la variole.
											Nous commençons. C'est le premier jour.
									","
											OK, now smallpox is an extremely distressing illness.
											We had Dr. Larry Brilliant talking about how we eradicated smallpox.
											I wanted to show you the stages of smallpox.
											We start. This is day one.
									","
											OK, die Pocken sind eine extrem
besorgniserregende Krankheit.
											Dr. Larry Brilliant war hier, um zu erzählen,
wie man die Pocken ausgerottet hat.
											Ich wollte Ihnen die Pocken-Stadien vorführen.
											Fangen wir an. Dies ist der erste Tag.
									","
											OK, ahora la viruela es una enfermedad extremadamente preocupante.
											Tenemos al Dr. Larry Brillian hablando sobre como erradicamos la viruela.
											Yo quisiera mostrarles las fases de la viruela.
											Comenzamos. Con el día uno.
									",A comic sendup of TED2006,Tom Rielly,19:55,"comedy,culture,performance,humor"
"
","
","
","
",A comic sendup of TED2006,Tom Rielly,19:55,"comedy,culture,performance,humor"
"
											(Rires)
									","
											(Laughter)
									","
											(Lachen)
									","
											(risas)
									",A comic sendup of TED2006,Tom Rielly,19:55,"comedy,culture,performance,humor"
"
","
","
","
",A comic sendup of TED2006,Tom Rielly,19:55,"comedy,culture,performance,humor"
"
											Le deuxième jour.
											Le troisième jour, elle a une grosse vérole massive sur son épaule.
											Le troisième jour.
											Quatrième jour
									","
											Day two.
											Day three, she gets a massively big pox on her shoulder.
											Day three.
											Day four.
									","
											Der zweite Tag.
											Der dritte Tag. Eine dicke Pocke
entsteht auf ihrer Schulter.
											Der dritte Tag.
											Der vierte Tag.
									","
											Día dos
											día tres, le aparece una gran erupción en su hombro.
											Día tres.
											Día cuatro.
									",A comic sendup of TED2006,Tom Rielly,19:55,"comedy,culture,performance,humor"
"
","
","
","
",A comic sendup of TED2006,Tom Rielly,19:55,"comedy,culture,performance,humor"
"
											(Rires)
									","
											(Laughter)
									","
											(Lachen)
									","
											(risas)
									",A comic sendup of TED2006,Tom Rielly,19:55,"comedy,culture,performance,humor"
"
","
","
","
",A comic sendup of TED2006,Tom Rielly,19:55,"comedy,culture,performance,humor"
"
											Cinquième jour
											et sixième jour.
									","
											Day five
											and day six.
									","
											Der fünfte
											und der sechste Tag.
									","
											Día cinco.
											y día seis.
									",A comic sendup of TED2006,Tom Rielly,19:55,"comedy,culture,performance,humor"
"
","
","
","
",A comic sendup of TED2006,Tom Rielly,19:55,"comedy,culture,performance,humor"
"
											(Rires)
									","
											(Laughter)
									","
											(Lachen)
									","
											(risas)
									",A comic sendup of TED2006,Tom Rielly,19:55,"comedy,culture,performance,humor"
"
","
","
","
",A comic sendup of TED2006,Tom Rielly,19:55,"comedy,culture,performance,humor"
"
											Maintenant la bonne nouvelle, c'est que parce que je suis un professionnel de la médecine qualifié,
											je sais que, même si elle sera marquée pour la vie,
											elle va se rétablir complètement.
									","
											Now the good news is, because I'm a trained medical professional,
											I know that even though she'll be scarred for life,
											she's going to make a full recovery.
									","
											Die gute Nachricht: Ich bin ja ein
ausgebildeter, professioneller Mediziner
											und weiß daher, dass sie
zwar für ihr Leben gezeichnet sein,
											sich aber vollständig erholen wird.
									","
											Ahora las buenas noticias son, porque yo soy un profesional médico entrenado,
											Yo sé que a pesar de que ella quedará marcada de por vida,
											ella va a tener una recuperación total.
									",A comic sendup of TED2006,Tom Rielly,19:55,"comedy,culture,performance,humor"
"
","
","
","
",A comic sendup of TED2006,Tom Rielly,19:55,"comedy,culture,performance,humor"
"
											(Rires)
									","
											(Laughter)
									","
											(Lachen)
									","
											(risas)
									",A comic sendup of TED2006,Tom Rielly,19:55,"comedy,culture,performance,humor"
"
","
","
","
",A comic sendup of TED2006,Tom Rielly,19:55,"comedy,culture,performance,humor"
"
											Maintenant la bonne nouvelle à propos des Architectes pour l'Humanité
											est qu'ils sont vraiment le plus étonnant des groupes.
											Ils ont parrainé un concours de design
											pour trouver des solutions novatrices en matière de logement médicaux,
											de solutions pour faire des cliniques, en Afrique,
											et ils ont fait un concours de design.
											Maintenant, ce qui est merveilleux, c'est que Larry Brilliant venait d'être
											nommé à la tête de la Fondation Google.
											Alors il a décidé qu'il soutiendrait —
											il apporterait son soutien au travail de Cameron.
											Et la façon dont il a décidé de soutenir ce travail
											a été d'expédier 50 000 conteneurs
											de collations Google.
									","
											Now the good news about Architects for Humanity
											is they're really kind of the most amazing group.
											They've been sponsoring a design competition
											to come up with innovative medical housing solutions,
											clinic solutions, in Africa,
											and they've had a design competition.
											Now the wonderful thing is, Larry Brilliant was just appointed
											the head of the Google Foundation,
											and so he decided that he would support —
											he would support Cameron's work.
											And the way he decided to support that work
											was by shipping over 50,000 shipping containers
											of Google snacks.
									","
											Die gute Nachricht über
die Architekten für die Menschheit ist,
											dass sie wirklich eine
erstaunliche Gemeinschaft sind.
											Sie haben einen Design-Wettbewerb unterstützt,
											um innovative, medizinische,
bauliche Lösungen zu finden;
											Klinik-Konzepte in Afrika
											und sie veranstalteten
einen Design-Wettbewerb.
											Das schöne ist, dass Larry Brilliant
gerade zum Vorsitzenden
											der Google-Stiftung ernannt wurde
											und er hat entschieden, dass er —
											dass er Camerons Projekt 
unterstützen würde.
											Und die Art, wie er das tat, war,
											indem er über 50 000 Container
mit Google-Snacks
											dorthin verschiffen ließ.
									","
											Ahora las buenas noticias acerca de Arquitectos por la Humanidad
											es que son uno de los grupos más increíbles.
											Ellos estan patrocinando una competencia de diseño
											para crear unas soluciones de edificios médicos innovadores,
											soluciones para clínicas, en África,
											Y ellos tuvieron una competencia de diseño.
											Ahora lo mas maravilloso es, Larry Brillian recientemente fue nombrado
											fue nombrado como el director de la Fundación Google.
											Por lo que decidió que él ayudaría—
											El ayudaría el trabajo de Cameron.
											Y la forma en la que decidió ayudar ese trabajo,
											fue enviando cerca de 50,000 containers
											de bocaditos de Google.
									",A comic sendup of TED2006,Tom Rielly,19:55,"comedy,culture,performance,humor"
"
","
","
","
",A comic sendup of TED2006,Tom Rielly,19:55,"comedy,culture,performance,humor"
"
											(Rires)
									","
											(Laughter)
									","
											(Lachen)
									","
											(risas)
									",A comic sendup of TED2006,Tom Rielly,19:55,"comedy,culture,performance,humor"
"
","
","
","
",A comic sendup of TED2006,Tom Rielly,19:55,"comedy,culture,performance,humor"
"
											Je tiens donc à vous montrer quelques prototypes.
											Les Nations Unies - vous savez, il leur a fallu 20 ans rien que pour ajouter un auvent à une tente.
											Mais je pense que nous avons des choses plus excitantes.
											C'est une maison entièrement faite en bonbons au fruits
									","
											So I want to show you some prototypes.
											The U.N. — you know, they took 20 years just to add a flap to a tent,
											but I think we have some more exciting things.
											This is a home made entirely out of Fruit Roll-Ups.
									","
											Ich möchte Ihnen 
einige Prototypen zeigen.
											Die U.N. hat 20 Jahre gebraucht,
um eine Zeltplane zu befestigen.
											Ich denke, wir haben da 
Aufregenderes zu bieten.
											Dies ist ein Haus, das komplett
aus Fruchtschnecken gefertigt ist.
									","
											Por lo que deseo mostrarles algunos prototipos,
											Las Naciones Unidas, como saben, tardaron 20 años para agregarle una solapa a una tienda.
											Pero pienso que tenemos cosas mas excitantes
											Esta fue hecha en casa con Fruit-Roll ups
									",A comic sendup of TED2006,Tom Rielly,19:55,"comedy,culture,performance,humor"
"
","
","
","
",A comic sendup of TED2006,Tom Rielly,19:55,"comedy,culture,performance,humor"
"
											(Rires)
									","
											(Laughter)
									","
											(Lachen)
									","
											(risas)
									",A comic sendup of TED2006,Tom Rielly,19:55,"comedy,culture,performance,humor"
"
","
","
","
",A comic sendup of TED2006,Tom Rielly,19:55,"comedy,culture,performance,humor"
"
											(Applaudissements)
									","
											(Applause)
									","
											(Applaus)
									","
											(aplausos)
									",A comic sendup of TED2006,Tom Rielly,19:55,"comedy,culture,performance,humor"
"
","
","
","
",A comic sendup of TED2006,Tom Rielly,19:55,"comedy,culture,performance,humor"
"
											Et ces cookies roulés avec - enrobés de chocolat blanc.
											Et ce qui est vraiment merveilleux avec ça,
											c'est que quand vous avez terminé —
											vous pouvez la manger.
											Mais ce qui me passionne vraiment, vraiment beaucoup,
											c'est cette incroyable maison en Müesli.
									","
											And those roll-up cookies coated with white chocolate.
											And the really wonderful thing about this is,
											when you're done, well —
											you can eat it.
											But the thing that I'm really, really excited about
											is this incredible granola house.
									","
											Und Teigschnecken 
mit weißer Schokolade.
											Und das Großartige dabei ist:
											Wenn Sie fertig sind, naja —
											dann können Sie es aufessen.
											Was ich aber wirklich aufregend finde,
											ist dieses großartige Müsli-Haus.
									","
											Y esas galletas con — recubiertas de chocolate blanco
											y lo realmente maravilloso de esto es,
											cuando has terminado, bueno
											te lo puedes comer.
											Pero lo que más me emociona
											es la increíble casa de granola
									",A comic sendup of TED2006,Tom Rielly,19:55,"comedy,culture,performance,humor"
"
","
","
","
",A comic sendup of TED2006,Tom Rielly,19:55,"comedy,culture,performance,humor"
"
											(Rires)
									","
											(Laughter)
									","
											(Lachen)
									","
											(risas)
									",A comic sendup of TED2006,Tom Rielly,19:55,"comedy,culture,performance,humor"
"
","
","
","
",A comic sendup of TED2006,Tom Rielly,19:55,"comedy,culture,performance,humor"
"
											Et la maison en Müesli a un toit spécial en chips Sun
											pour recueillir l'eau et la recycler.
											Et c'est - sur ce côté, il y a des bonbons acidulés classiques
											et des oursons de gélatine pour laisser entrer la lumière.
									","
											And the granola house has a special Sun Chip roof
											to collect water and recycle it.
											And it's — well, on this side it has regular Sour Patch Kids
											and Gummy Bears to let in the light.
									","
											Und das Müsli-Haus hat
ein spezielles Dach aus Sun Chips,
											um Wasser zu sammeln und zu verwerten.
											Auf dieser Seite hat es saure Weingummis
											und Gummibärchen, 
um Licht herein zu lassen.
									","
											Y la casa de granola con una galleta especial como techo
											para recolectar agua y reciclarla.
											Y es, bueno, en este lado unos ""sour patch kids"" normales,
											Y osos de gomitas para dejar entrar la luz,
									",A comic sendup of TED2006,Tom Rielly,19:55,"comedy,culture,performance,humor"
"
","
","
","
",A comic sendup of TED2006,Tom Rielly,19:55,"comedy,culture,performance,humor"
"
											(Rires)
									","
											(Laughter)
									","
											(Lachen)
									","
											(risas)
									",A comic sendup of TED2006,Tom Rielly,19:55,"comedy,culture,performance,humor"
"
","
","
","
",A comic sendup of TED2006,Tom Rielly,19:55,"comedy,culture,performance,humor"
"
											Mais de ce côté, il y a des oursons au sucre
											pour diffuser la lumière plus légèrement.
											Et nous - nous voulions juste vous montrer à quoi cela pourrait ressembler in situ.
									","
											But on this side, it has sugary Gummy Bears,
											to diffuse the light more slightly.
											And we — we wanted just to show you what this might look like in situ.
									","
											Aber auf dieser Seite hat es
gezuckerte Gummibärchen,
											um das Licht noch sanfter zu zerstreuen.
											Und wir wollten Ihnen auch zeigen,
wie das vor Ort aussieht.
									","
											Pero en este lado, tiene gomitas de oso azucaradas
											Para difuminar la luz más tenue.
											y nosotros, solo quisimos mostrarles como se vería en el sitio.
									",A comic sendup of TED2006,Tom Rielly,19:55,"comedy,culture,performance,humor"
"
","
","
","
",A comic sendup of TED2006,Tom Rielly,19:55,"comedy,culture,performance,humor"
"
											(Rires)
									","
											(Laughter)
									","
											(Lachen)
									","
											(risas)
									",A comic sendup of TED2006,Tom Rielly,19:55,"comedy,culture,performance,humor"
"
","
","
","
",A comic sendup of TED2006,Tom Rielly,19:55,"comedy,culture,performance,humor"
"
											(Applaudissements)
									","
											(Applause)
									","
											(Applaus)
									","
											(aplausos)
									",A comic sendup of TED2006,Tom Rielly,19:55,"comedy,culture,performance,humor"
"
","
","
","
",A comic sendup of TED2006,Tom Rielly,19:55,"comedy,culture,performance,humor"
"
											Alors, Einstein -
											Einstein, dis-moi -
											Quelle est ta chanson préférée?
											Non, j'ai dit quelle est ta chanson préférée?
											Non, j'ai dit quelle est ta chanson préférée?
											""Free Bird"". (oiseau libre)
									","
											So, Einstein —
											Einstein, tell me —
											what's your favorite song?
											No, I said what's your favorite song?
											No, I said what's your favorite song?
											""Free Bird.""
									","
											Also, Einstein —
											Einstein, sag mir:
											Welches ist dein Lieblingslied?
											Nein, ich sagte: 
Welches ist dein Lieblingslied?
											Nein, ich sagte: 
Welches ist dein Lieblingslied?
											""Free Bird""
									","
											Asi que, Einstein
											Einstein, dime—
											¿Cuál es tu canción favorita?
											no, dije ¿Cuál es tu canción favorita?
											no, dije ¿Cuál es tu canción favorita?
											""pájaro libre""
									",A comic sendup of TED2006,Tom Rielly,19:55,"comedy,culture,performance,humor"
"
","
","
","
",A comic sendup of TED2006,Tom Rielly,19:55,"comedy,culture,performance,humor"
"
											(Rires)
									","
											(Laughter)
									","
											(Lachen)
									","
											(risas)
									",A comic sendup of TED2006,Tom Rielly,19:55,"comedy,culture,performance,humor"
"
","
","
","
",A comic sendup of TED2006,Tom Rielly,19:55,"comedy,culture,performance,humor"
"
											(Applaudissements)
									","
											(Applause)
									","
											(Applaus)
									","
											(aplausos)
									",A comic sendup of TED2006,Tom Rielly,19:55,"comedy,culture,performance,humor"
"
","
","
","
",A comic sendup of TED2006,Tom Rielly,19:55,"comedy,culture,performance,humor"
"
											OK, alors, Einstein,
											Quel est ton groupe préféré ?
											Peux-tu répéter ? Quel est ton groupe préféré ?
											OK, une fois de plus - je vais juste t'aider un peu.
											Ton groupe préféré - c'est Diana Ross et les -
									","
											OK, so, Einstein,
											what's your favorite singing group?
											Could you say that again? What's your favorite singing group?
											OK, one more time — I'm just going to give you a little help.
											Your favorite singing group — it's Diana Ross and the —
									","
											OK, Einstein.
											Welche ist deine Lieblingsband?
											Könntest du das nochmal sagen?
Welche ist deine Lieblingsband?
											OK, noch einmal — 
Ich helfe dir auf die Sprünge.
											Deine Lieblingsband:
Sie heißt Diana Ross and the —
									","
											Asi que, Einstein,
											¿Cuál es tu grupo musical favorito?
											¿puedes decirlo de nuevo?, ¿Cuál es tu grupo musical favorito?
											ok, una vez más — te voy a dar una pequeña ayuda
											Tu grupo musical favorito — es Diana Ross y los
									",A comic sendup of TED2006,Tom Rielly,19:55,"comedy,culture,performance,humor"
"
","
","
","
",A comic sendup of TED2006,Tom Rielly,19:55,"comedy,culture,performance,humor"
"
											Public: Supremes !
									","
											Audience: Supremes!
									","
											Publikum: Supremes!
									","
											Audiencia: Supremes!
									",A comic sendup of TED2006,Tom Rielly,19:55,"comedy,culture,performance,humor"
"
","
","
","
",A comic sendup of TED2006,Tom Rielly,19:55,"comedy,culture,performance,humor"
"
											Tom Reilly: Exactement.
									","
											Tom Reilly: Exactly.
									","
											Tom Rielly: Genau!
									","
											Exacto
									",A comic sendup of TED2006,Tom Rielly,19:55,"comedy,culture,performance,humor"
"
","
","
","
",A comic sendup of TED2006,Tom Rielly,19:55,"comedy,culture,performance,humor"
"
											(Applaudissements)
									","
											(Applause)
									","
											(Applaus)
									","
											(aplausos)
									",A comic sendup of TED2006,Tom Rielly,19:55,"comedy,culture,performance,humor"
"
","
","
","
",A comic sendup of TED2006,Tom Rielly,19:55,"comedy,culture,performance,humor"
"
											Pourrions-nous avoir le son sur l'ordinateur portable, s'il vous plaît?
									","
											Could we have the sound up on the laptop, please?
									","
											Könnten wir bitte den Laptop
etwas lauter stellen?
									","
											¿Podemos aumentar el volumen en el portátil, por favor?
									",A comic sendup of TED2006,Tom Rielly,19:55,"comedy,culture,performance,humor"
"
","
","
","
",A comic sendup of TED2006,Tom Rielly,19:55,"comedy,culture,performance,humor"
"
											(Rires)
									","
											(Laughter)
									","
											(Lachen)
									","
											(risas)
									",A comic sendup of TED2006,Tom Rielly,19:55,"comedy,culture,performance,humor"
"
","
","
","
",A comic sendup of TED2006,Tom Rielly,19:55,"comedy,culture,performance,humor"
"
											""Free Bird"" me rappelle que si vous -
											Si vous écoutez ""Free Bird"" à l'envers,
											voici ce que vous pourriez entendre.
									","
											""Free Bird"" kind of reminds me that if you —
											if you listen to ""Free Bird"" backwards,
											this is what you might hear.
									","
											""Free Bird"" erinnert mich daran, 
dass wenn Sie —
											wenn Sie sich ""Free Bird""
rückwärts anhören,
											hören Sie eventuell dies.
									","
											""pájaro libre"" me recuerda que si ustedes
											que si escuchan ""pájaro libre"" al revés
											esto es lo que podrían escuchar.
									",A comic sendup of TED2006,Tom Rielly,19:55,"comedy,culture,performance,humor"
"
","
","
","
",A comic sendup of TED2006,Tom Rielly,19:55,"comedy,culture,performance,humor"
"
											Ordinateur : Satan. Satan. Satan. Satan.
											Satan. Satan. Satan.
											TR : Maintenant, c'est un peu difficile d'entendre tout le message, alors je voulais -
									","
											Computer: Satan. Satan. Satan. Satan.
											Satan. Satan. Satan.
											TR: Now it's a little hard to hear the whole message, so I wanted to —
									","
											Computer: Satan. Satan. Satan. Satan.
											Satan. Satan. Satan
											TR: Es ist schwer, die ganze Botschaft 
zu verstehen, daher —
									","
											Computador. Satan.Satan.Satan.Satan.
											Satan.Satan.Satan.
											ahora, sólo quiero que entiendan todo el mensaje , asi que
									",A comic sendup of TED2006,Tom Rielly,19:55,"comedy,culture,performance,humor"
"
","
","
","
",A comic sendup of TED2006,Tom Rielly,19:55,"comedy,culture,performance,humor"
"
											(Rires)
									","
											(Laughter)
									","
											(Lachen)
									","
											(risas)
									",A comic sendup of TED2006,Tom Rielly,19:55,"comedy,culture,performance,humor"
"
","
","
","
",A comic sendup of TED2006,Tom Rielly,19:55,"comedy,culture,performance,humor"
"
											alors je voulais vous aider un peu.
									","
											so I wanted to help you a little bit.
									","
											daher wollte ich Ihnen ein wenig helfen.
									","
											quiero ayudarles un poco más.
									",A comic sendup of TED2006,Tom Rielly,19:55,"comedy,culture,performance,humor"
"
","
","
","
",A comic sendup of TED2006,Tom Rielly,19:55,"comedy,culture,performance,humor"
"
											Ordinateur : Mon doux Satan. Dan Dennett adore Satan.
											Achète ""La vie guidée par des marsouins"", ou Satan prendra ton âme.
									","
											Computer: My sweet Satan. Dan Dennett worships Satan.
											Buy ""The Purpose-Driven Life,"" or Satan will take your soul.
									","
											Computer: Mein lieber Satan.
Dan Dennett verehrt Satan.
											Kaufe ""Leben mit Schweinswal""
oder Satan holt sich deine Seele.
									","
											Computaor: My dulce Satan. Dan Dennet adora a Satan.
											Compra ""la vida conducida por el propósito"" o Satan tomará tu alma
									",A comic sendup of TED2006,Tom Rielly,19:55,"comedy,culture,performance,humor"
"
","
","
","
",A comic sendup of TED2006,Tom Rielly,19:55,"comedy,culture,performance,humor"
"
											(Rires)
									","
											(Laughter)
									","
											(Lachen)
									","
											(risas)
									",A comic sendup of TED2006,Tom Rielly,19:55,"comedy,culture,performance,humor"
"
","
","
","
",A comic sendup of TED2006,Tom Rielly,19:55,"comedy,culture,performance,humor"
