es,pt,tr,fr,title,speaker,duration,tags
"
											Hace poco me encontré con la extraordinaria poetisa norteamericana Ruth Stone,
											que está ya en sus 90 años, pero ha sido una poetisa toda su vida
											y me dijo que cuando crecía en su Virginia rural,
											ella estaría trabajando en el campo,
											y dijo que iba a sentir y oír un poema
											que venia hacia ella desde el paisaje.
											Y dijo que era como un atronador tren de aire.
											Y vendría hacia ella descontroladamente sobre el paisaje.
											Y lo sentía venir, porque hacía que la tierra temblara bajo sus pies.
											Ella sabía que solo tenía una cosa que hacer en ese momento,
											y era, en sus palabras, ""correr como una endemoniada.""
											Y corría como una endemoniada a la casa
											y era perseguida por este poema,
											y lo que debía hacer era que tenía que conseguir un pedazo de papel y un lápiz
											lo suficientemente rápido para que cuando tronara a través de ella, lo pudiera recoger
											y atraparlo en la página.
											Y a veces no era lo suficientemente rápida,
											así que ella estaría corriendo y corriendo, y no llegaría a la casa
											y el poema la atropellaría y ella lo perdía
											y ella dijo que seguiría avanzando sobre el paisaje,
											buscando, como ella dijo, ""a otro poeta.""
											Y a veces existían estas ocasiones —
											esta es la parte que nunca olvidé —
											dijo que existían momentos en los que ella casi lo perdía, ¿verdad?
											Así que, está corriendo a la casa y buscando el papel
											y el poema la pasaba de largo,
											y ella agarraba el lápiz justo mientras pasaba por ella,
											y entonces ella dijo, era como si lo hubiera alcanzado con su otra mano
											y lo hubiera atrapado.
											Atrapaba el poema por la cola,
											y lo tiraba hacia atrás dentro de su cuerpo
											mientras lo transcribía en la página.
											Y en estas ocasiones, el poema aparecía en la página perfecto e intacto
											pero al revés, de la última palabra a la primera.
											(Risas)
									","
											Recentemente tive um encontro
											com a extraordinária
poeta americana Ruth Stone,
											que está nos 90 anos,
mas foi poeta toda a sua vida.
											Ela contou-me que,
quando crescia na Virgínia rural,
											estava a trabalhar nos campos,
											e sentia e ouvia um poema
vir ter com ela através da paisagem.
											Dizia que era como
uma violenta rajada de vento.
											E vinha chocar com ela
através da paisagem.
											Ela sentia-o a vir porque a terra
tremia sob os seus pés.
											Ela sabia que só tinha
uma coisa a fazer nessa altura,
											e isso era, nas suas palavras,
""correr como tudo"".
											Ela corria até casa
e era perseguida por esse poema.
											O desafio era conseguir
um pedaço de papel e um lápis
											com rapidez suficiente para que,
quando a atingisse,
											ela o pudesse registar
e apanhar na página.
											Noutras ocasiões
ela não era suficientemente rápida.
											Corria, corria, corria
e não conseguia chegar a casa
											e o poema passava por ela e perdia-o.
											Ela dizia que continuava
através da paisagem,
											à procura, como ela disse,
""de outro poeta.""
											E havia alturas
											—esta é uma parte que nunca esqueci —
											ela disse que havia momentos
em que quase o perdia, não foi?
											Ela corre para casa e olha para o papel
											e o poema passa por ela,
											e ela agarra o lápis
quando ele está a passar por ela,
											e então ela diz, era como se ela
o pudesse alcançar com a outra mão
											e o pudesse agarrar.
											Ela agarrava o poema pela sua cauda,
											e puxava-o de volta para o seu corpo
											e transcrevia-o na página.
											Nestas situações, o poema surgia
na página, perfeito e intacto,
											mas ao contrário,
da última para a primeira palavra.
											(Risos)
									","
											Geçenlerde olağandışı Amerikalı şair Ruth Stone'la tanıştım.
											Şimdi 90'lı yaşlarında, ama bütün hayatı boyunca şiir yazmış.
											Bana küçüklüğüyle ilgili bir öykü anlattı: Virginia eyaletinde
											köyde yaşarken, tarlada çalışırmış;
											bazen bir şiirin, taa ufuktan kendine doğru
											geldiğini duyup hissedermiş.
											Gökgürültülü bir hava treni gibiymiş.
											Yukarılardan yuvarlanıp kendisine doğru gelirmiş.
											Geldiğini, ayaklarının altındaki toprağın sarsılmasından fark edermiş.
											Şiir geldiği zamanlarda ne yapacağını bilirmiş:
											kendi ifadesiyle, ""deli dana gibi koşarmış"".
											Evine doğru deli dana gibi koşarken,
											şiir onu takip edip kovalarmış;
											bütün mesele, bir kağıt-kaleme, şiir içinden akıp gitmeden önce ulaşmakmış;
											yoksa şiiri yakalayıp da
											kağıda yazamazmış.
											Bazen gerçekten de eve varamazmış.
											Koşup koşup koşup da sonunda evine varamayınca,
											şiir içinden geçip gidermiş, o da yakalayamazmış;
											fakat şiir tarlaların üzerinde devam edip, kendi ifadesiyle,
											""başka bir şair bulmaya"" gidermiş.
											Dahası, bazen de -
											- bu kısmı aklımdan çıkmıyor -
											bazen de, ucu ucuna kaçırmak üzereyken,
											eve koşup da kağıt aranırken şiir içinden geçeyazınca,
											tam şiir içinden geçerken
											kalemi kaparmış;
											öteki eliyle de uzanıp
											şiiri yakalarmış.
											Şiiri kuyruğundan yakalayıp,
											vücuduna doğru geri çekermiş,
											bir yandan da kağıda yazarmış.
											Bu olunca, şiir sonunda sayfaya mükemmel ve mütemmim çıkarmış.
											Ama bir eksiklikle: Tersten, son kelimeden ilkine doğru.
											(Kahkaha)
									","
											J'ai récemment rencontrée la grande poétesse américaine Ruth Stone,
											qui a dans les 90 ans maintenant, mais qui a été poétesse toute sa vie,
											et elle m'a raconté que dans sa jeunesse campagnarde en Virginie,
											alors qu'elle travaillait aux champs,
											elle pouvait sentir et entendre un poème
											venir vers elle du paysage.
											C'était comme un vent de tonnerre
											qui fonçait vers elle à travers le paysage.
											Elle le sentait venir aux tremblements de la terre sous ses pieds.
											Elle savait qu'il ne lui restait qu'une chose à faire,
											selon ses propres termes « courir comme une folle ».
											Elle courait comme une folle vers la maison
											et le poème la poursuivait,
											il lui fallait absolument trouver du papier et un crayon
											assez vite pour qu'au passage du poème en elle, elle puisse le prendre
											et le coucher par écrit.
											D'autres fois elle n'était pas assez rapide,
											elle courait, courait, courait, mais n'arrivait pas à la maison
											et le poème la traversait en trombe et elle le manquait
											et elle disait qu'il continuait son chemin,
											à la recherche, selon ses propres termes, « d'un autre poète ».
											Et puis, parfois —
											cela, je ne l'ai jamais oublié —
											elle m'a raconté que parfois, elle le manquait presque.
											Donc, elle court vers la maison, cherche le papier,
											le poème la traverse,
											elle attrape un crayon au moment où il la traverse,
											puis c'est comme si, de son autre main,
											elle attrapait le poème.
											Elle attrape le poème par la queue,
											et le fait rentrer à l'envers dans son corps
											alors qu'elle le transcrit.
											Dans ces cas-là, le poème arrivait intact sur la page, en parfait état,
											mais à l'envers, du dernier mot au premier.
											(Rires)
									",Your elusive creative genius,Elizabeth Gilbert,19:09,"creativity,culture,entertainment,poetry,work,writing,personality"
"
","
","
","
",Your elusive creative genius,Elizabeth Gilbert,19:09,"creativity,culture,entertainment,poetry,work,writing,personality"
"
											Así que cuando lo escuché pensé — que extraño,
											así es exactamente mi proceso creativo.
											(Risas)
									","
											Quando ouvi isto foi como — foi sinistro.
											Era exatamente como é
o meu processo criativo.
											(Risos)
									","
											Bu anlattığını duyunca, ""hayret"" dedim,
											benim yaratıcı sürecim de aynen böyle işliyor.
											(Kahkaha)
									","
											Quand j'ai entendu ça, j'ai pensé : comme c'est étrange,
											ça correspond exactement à mon processus de création.
											(Rires)
									",Your elusive creative genius,Elizabeth Gilbert,19:09,"creativity,culture,entertainment,poetry,work,writing,personality"
"
","
","
","
",Your elusive creative genius,Elizabeth Gilbert,19:09,"creativity,culture,entertainment,poetry,work,writing,personality"
"
											Eso no es todo mi proceso creativo — ¡No soy la tubería!
											Soy una mula, y la manera que tengo de trabajar
											es que me tengo que levantar a la misma hora todos los días,
											y sudar y trabajar y pasar por todo eso torpemente.
											Pero aún yo, en mi mulismo,
											aún yo me he rozado contra esa cosa, a veces.
											Y me imagino que muchos de ustedes también.
											Saben, incluso he tenido trabajo o ideas que vienen a mí desde una fuente
											que honestamente no puedo identificar .
											¿Y qué es esa cosa?
											¿Y cómo podemos relacionarnos con ella sin que nos haga perder el juicio,
											pero, de hecho, nos mantenga cuerdos?
									","
											Não é o que o meu processo criativo é
— eu não sou o canal!
											Sou uma mula e a forma
como tenho de trabalhar
											é que tenho de me levantar
todos os dias à mesma hora,
											e suar e trabalhar nisso de forma estranha
											Mas até eu, na minha ""mulice"",
											até eu me encontrei 
algumas vezes com aquilo.
											E imagino que muitos de vós também.
											Até eu tive trabalho ou ideias
vindas de uma fonte
											que eu, honestamente,
não consigo identificar.
											E o que é essa coisa?
											E como nos relacionamos com ela
de forma a não perdermos o juízo,
											mas, em vez disso,
nos ajude a manter sãos?
									","
											Gerçekte yaratıcı sürecimle bunun alakası yok - ben boru değilim!
											Ben bir katırım, her bir sabah aynı saatte
											kalkarım, ter dökerim, emek harcarım, ite kaka
											uğraşmam gerekir.
											Ama bu katır halimle bile,
											benim bile bu deneyime yaklaştığım oldu.
											Zannederim sizin aranızda bir çoğu da yaşamıştır.
											Çalışmalarımın ve fikirlerimin tanımlayamadığım bir kaynaktan geldiğini
											ben bile hissettim.
											Nedir bu kaynak?
											Ve bu kaynakla, aklımızı kaçırmadan, ruh sağlığımızı bozmadan,
											ilişki kurmanın yolunu nasıl bulabiliriz?
									","
											Mon processus ne se résume pas à cela, je ne suis pas un conduit !
											Je suis une mule, ma manière de travailler
											consiste à me lever à la même heure chaque jour
											et suer et ramer et pédaler dans la semoule avec peine.
											Mais même moi, dans mon travail de mule,
											même moi j'ai effleuré cette chose, quelquefois.
											J'imagine que c'est aussi le cas pour beaucoup d'entre vous.
											Vous savez, même moi j'ai eu des oeuvres ou des idées venant d'une source
											que je ne peux pas identifier.
											Quelle est cette chose ?
											Comment s'y fier d'une manière qui ne nous rende pas fous,
											mais qui puisse préserver notre santé mentale ?
									",Your elusive creative genius,Elizabeth Gilbert,19:09,"creativity,culture,entertainment,poetry,work,writing,personality"
"
","
","
","
",Your elusive creative genius,Elizabeth Gilbert,19:09,"creativity,culture,entertainment,poetry,work,writing,personality"
"
											Y para mí, el mejor ejemplo contemporáneo que tengo de cómo hacerlo
											es el músico Tom Waits,
											a quien entrevisté hace algunos años para una revista.
											Y estábamos hablando acerca de esto,
											y ya saben, Tom, por la mayor parte de su vida ha sido el ejemplo
											del atormentado artista moderno contemporáneo,
											intentando controlar y manejar y dominar
											estos impulsos creativos incontrolables
											que están totalmente interiorizados.
									","
											Para mim, o melhor exemplo contemporâneo
que tenho de como fazê-lo
											é o músico Tom Waits,
											que entrevistei há alguns anos
num trabalho para uma revista.
											Estávamos a falar sobre isto.
											O Tom, durante a maior parte
da sua vida encarnou bem
											o artista moderno
contemporâneo atormentado,
											tentando controlar, gerir e dominar
											estes impulsos criativos incontroláveis
											que eram totalmente internalizados.
									","
											Bana göre, bunu yapmanın en iyi çağdaş yolunu müzisyen
											Tom Waits'de gördüm.
											Yıllar önce bir dergi için kendisiyle röportaj yapmıştım.
											Bu konudan bahsediyorduk,
											hayatının uzun bir bölümü boyunca, Tom, aynen bu tarif ettiğimiz,
											bu kontrolsüz yaratıcı dürtüleri kontrol etmeye,
											yönetmeye, elinde tutmaya gayret eden
											ızdırap içindeki çağdaş günümüz sanatçısı
											modeline uygun olarak yaşamış.
									","
											Pour moi, le meilleur exemple contemporain de comment faire
											c'est le musicien Tom Waits,
											que j'ai interviewé il y a plusieurs années pour un magazine.
											Nous en parlions justement,
											et vous savez, Tom, pendant une grande partie de sa vie, a incarné
											l'artiste contemporain, moderne et tourmenté,
											qui tente de contrôler, de gérer et de dominer
											ces impulsions créatrices incontrôlables
											entièrement intériorisées.
									",Your elusive creative genius,Elizabeth Gilbert,19:09,"creativity,culture,entertainment,poetry,work,writing,personality"
"
","
","
","
",Your elusive creative genius,Elizabeth Gilbert,19:09,"creativity,culture,entertainment,poetry,work,writing,personality"
"
											Pero entonces se volvió más viejo, más tranquilo,
											y un día estaba conduciendo en la autopista en Los Ángeles me dijo,
											y fue entonces cuando todo cambió para él.
											Está conduciendo, y de repente
											escucha este pequeño fragmento de melodía,
											que viene a su cabeza como llega la inspiración a menudo, evasiva y sugerente,
											y la quiere, ustedes saben, es hermosa,
											y la añora, pero no tiene manera de conseguirla.
											No tiene un pedazo de papel, no tiene un lápiz,
											no tiene una grabadora.
									","
											Mas ele envelheceu, ele acalmou,
											e contou-me que um dia ia a conduzir
na autoestrada em Los Angeles,
											e foi quando tudo mudou para ele.
											Ele ia acelerando e, de repente,
											ele ouve um pequeno fragmento de melodia,
											que entra na sua cabeça como inspiração,
que vem esquivo e tentador,
											e ele quere-o, sabem, é lindo,
											e ele procura-o mas não tem
maneira de o conseguir.
											Não tem papel, não tem lápis,
não tem gravador.
									","
											Ama yaşlandıkça durulmuş,
											bir gün Los Angeles'ta otoyolda giderken
											başına bütün bunları değiştirecek bir olay gelmiş.
											Hızla yolunda devam ederken, birden,
											ufak bir melodi parçacığı duymuş,
											genelde ilham böyle nazlı ve kaypak bir şekilde geliyormuş.
											Yazmayı çok istemiş, parçacık muhteşemmiş,
											çok arzulamış, ama kaydetmenin yolu yokmuş.
											Elinde kağıt yokmuş, kalem yokmuş,
											kaydedecek teybi de yokmuş.
									","
											Puis il a vieilli, il est devenu plus posé,
											et il m'a raconté qu'un jour, en conduisant sur l'autoroute de Los Angeles,
											tout a changé pour lui.
											Il filait sur la route, et d'un coup
											il a entendu cette petite mélodie,
											qui lui est venue comme souvent l'inspiration, insaisissable et séduisante,
											il la voulait, elle était magnifique,
											il la désirait, mais il ne pouvait pas l'attraper.
											Il n'avait pas de papier, pas de crayon,
											il n'avait pas de dictaphone.
									",Your elusive creative genius,Elizabeth Gilbert,19:09,"creativity,culture,entertainment,poetry,work,writing,personality"
"
","
","
","
",Your elusive creative genius,Elizabeth Gilbert,19:09,"creativity,culture,entertainment,poetry,work,writing,personality"
"
											Así que empieza a sentir esa vieja ansiedad crecer en él
											así como, ""Voy a perder esta cosa,
											y entonces esta canción me va a atormentar para siempre.
											No soy lo suficientemente bueno, no puedo hacerlo.""
											Y en vez de caer en el pánico, se detuvo.
											Detuvo el proceso mental completo
											e hizo algo completamente novedoso.
											Simplemente miró al cielo, y dijo,
											""Disculpa, ¿no ves que estoy conduciendo?""
											(Risas)
											""¿Te parece que puedo escribir una canción ahora?
											Si realmente quieres existir, regresa en un momento más oportuno
											cuando me pueda encargar de ti.
											Sino, ve a molestar a alguien más.
											Ve a molestar a Leonard Cohen.""
									","
											Começa a sentir a velha ansiedade
a crescer nele
											como ""vou perder isto,
											""vou ser perseguido
por esta canção para sempre.
											""Não sou bom que chegue
não consigo fazê-la.""
											Em vez de entrar em pânico,
ele apenas parou.
											Parou todo aquele processo mental
											e fez uma coisa completamente nova.
											Olhou para o céu e disse:
											""Desculpa-me, não vês
que estou a conduzir?""
											(Risos)
											""Parece-te que consigo apontar
uma canção neste momento?
											""Se realmente queres existir,
volta num momento mais apropriado
											""quando eu puder tomar conta de ti.
											""Se não, vai chatear outro hoje.
											""Vai chatear o Leonard Cohen.""
									","
											Her zamanki endişelerinin içinden yükseldiğini hissetmiş,
											""bunu kaybedeceğim"", diye düşünmüş,
											""ve ebediyete dek hatırlayamaya çalışacağım ama bulamayacağım.
											beceremiyorum, yapamam.""
											Fakat paniklemek yerine, sadece durmuş.
											Bütün bü zihinsel süreci durdurmuş
											ve bambaşka bir şey yapmış.
											Gökyüzüne doğru bakmış ve demiş ki,
											""Afedersin, sen benim araba sürdüğümü görmüyor musun?""
											(Kahkaha)
											""Sana şu anda şarkı yazabilirmişim gibi mi geliyor?
											Varolmayı istiyorsan, daha uygun bir zamanda, seninle ilgilenebileceğim
											bir zamanda gel.
											Yoksa, gidip başkasıyla uğraş.
											Gir Leonard Cohen'le uğraş.""
									","
											Il a commencé à sentir la vieille angoisse monter en lui
											ce : « Je vais la perdre
											et je vais être hanté par cette chanson à tout jamais.
											Je ne suis pas assez bon, je n'y arriverai jamais. »
											Au lieu de paniquer, il s'est arrêté.
											Il a mis fin à tout ce processus de pensée
											et a fait quelque chose d'entièrement nouveau.
											Il a regardé le ciel, et il a dit :
											« Excuse-moi, mais tu ne vois pas que je conduis ? »
											(Rires)
											« Est-ce que j'ai l'air de pouvoir écrire une chanson, là, tout de suite ?
											Si tu veux vraiment exister, reviens à un moment plus opportun
											quand je pourrai m'occuper de toi.
											Sinon, va embêter quelqu'un d'autre aujourd'hui.
											Va embêter Leonard Cohen. »
									",Your elusive creative genius,Elizabeth Gilbert,19:09,"creativity,culture,entertainment,poetry,work,writing,personality"
"
","
","
","
",Your elusive creative genius,Elizabeth Gilbert,19:09,"creativity,culture,entertainment,poetry,work,writing,personality"
"
											Y su proceso de trabajo cambió por completo después de eso.
											No el trabajo, el trabajo aún era a menudo tan oscuro como siempre.
											Sino el proceso, y la pesada ansiedad a su alrededor
											fue liberada cuando tomo al genio, y lo saco de su interior
											donde solo causaba problemas, y lo liberó de vuelta al lugar del que vino,
											y se dio cuenta que no tenía que ser una cosa interiorizada, atormentadora.
											Podía ser esta colaboración peculiar, magnífica, extraordinaria
											tipo de conversación entre Tom y la extraña cosa externa
											que no era precisamente Tom.
									","
											E o seu processo de trabalho
mudou depois disto.
											Não o trabalho, esse continuou
tão negro como sempre.
											Mas o processo
e a pesada ansiedade em volta dele
											libertou-se quando ele pegou
no génio de dentro dele
											onde só causava problemas
e libertou-o para onde ele pertencia
											e percebeu que isso não tinha
que ser algo internalizado, tormentoso.
											Podia ser uma colaboração bizarra,
assombrosa e peculiar,
											uma conversa entre o Tom
a coisa estranha e externa
											que não era bem o Tom.
									","
											Bundan sonra bütün çalışma şekli değişmiş.
											Eserleri değişmemiş, eserleri eskisi gibi karanlık olmaya devam etmişler.
											Ama yaratıcılık süreci değişmiş: Bu cini (İng. ""genie"")
											bu dehayı (İng. ""genius"") içinden çıkartıp geldiği tabiata geri salınca,
											bu azap verici, problem kaynağı şeyi illa da içinde saklanması gerekmediğini fark edince,
											yaratıcılık sürecinin etrafındaki ağır endişe de ortadan kalkmış.
											Bu rahatlamayı sağlayan, Tom'un, bu ""Tom olmayan""
											tuhaf, harici mahluk ile arasındaki tuhaf, garip, şaşılası
											muhabbet olabilir.
									","
											Toute sa façon de travailler a changé par la suite.
											Pas son œuvre, qui était souvent aussi sombre qu'avant,
											mais le processus, oui. Et l'angoisse qui l'entourait
											a lâché prise quand il a sorti le génie son être,
											où il ne lui apportait que des tourments, pour le relâcher là d'où il venait,
											et qu'il a compris que ce n'avait pas à être cette chose intériorisée et tourmentée.
											Ce pouvait être une collaboration étrange et merveilleuse,
											une sorte de conversation entre Tom et cette chose bizarre extérieure
											qui n'était pas tout à fait Tom.
									",Your elusive creative genius,Elizabeth Gilbert,19:09,"creativity,culture,entertainment,poetry,work,writing,personality"
"
","
","
","
",Your elusive creative genius,Elizabeth Gilbert,19:09,"creativity,culture,entertainment,poetry,work,writing,personality"
"
											Así que cuando oí esa historia, empezó a cambiar un poco
											la manera en que yo trabajaba, y ya me salvó una vez.
											Esta idea me salvó cuando estaba escribiendo ""Eat, Pray, Love,""
											y caí en uno de esos pozos de desesperación
											en el que todos caemos cuando trabajamos en algo y no está funcionando
											y empiezas a pensar que va a ser un desastre,
											que va a ser el peor libro jamás escrito.
											No solo malo, sino el peor libro jamás escrito.
											Y empecé a pensar que debería de dejar el proyecto.
											Pero me acordé de Tom hablandole al aire
											y lo intenté.
											Así que levante mi cara del manuscrito
											y dirigí mis comentarios a una esquina vacía del cuarto.
											Y dije en voz alta: ""Escucha tú, cosa,
											ambos sabemos que si este libro no es brillante
											no es enteramente mi culpa, ¿verdad?
											Porque puedes ver que estoy poniendo todo lo que tengo en esto,
											no tengo nada más.
											Así que si quieres que sea mejor, tienes que aparecer y cumplir con tu parte del trato.
											OK. Pero si no lo haces, sabes, al diablo con esto.
											Voy a seguir escribiendo porque es mi trabajo.
											Y quisiera que quede reflejado hoy
											que yo estuve aquí para hacer mi parte del trabajo.""
											(Risas)
									","
											Quando ouvi esta história
comecei a mudar um pouco
											a forma como eu trabalhava
e já me salvou uma vez.
											Esta ideia salvou-me quando estava
a meio da escrita de ""Comer, Rezar, Amar""
											e cai num desses poços de desespero
											em que todos caímos quando estamos
a trabalhar em algo e nada surge
											e começamos a pensar
que vai ser um desastre,
											vai ser o pior livro jamais escrito.
											Não apenas mau
mas o pior livro jamais escrito.
											E comecei a pensar
que devia abandonar o projeto.
											Mas lembrei-me do Tom a falar para o ar
											e tentei fazer o mesmo.
											Apenas levantei a cara do manuscrito
											e dirigi os meus comentários
para um canto vazio do quarto
											e disse alto:
											""Ouve, coisa, ambos sabemos
que se este livro não é brilhante
											""isso não só culpa minha, certo?
											""Porque podes ver que estou
a dar tudo o que tenho,
											""não tenho mais que isto.
											""Portanto, se queres que seja melhor
tens que mostrar-te e fazer a tua parte.
											""Mas se não o fizeres, sabes, que se lixe.
											""Vou continuar a escrever
porque é o meu trabalho.
											""E, por favor, queria o registo
											""para mostrar que eu apareci
para fazer a minha parte.""
											(Risos)
									","
											Bu öyküyü duyduktan sonra, öykü benim çalışma şeklimi de
											değiştirmeye başladı, bir keresinde de beni kurtardı.
											""Ye, Dua Et, Sev""i yazmaya devam ederken, yine böyle ümitsizliğe
											yuvarlanacak gibi oldum; çünkü uğraşıyordum,
											ama bir türlü olmuyordu, felaket olacağını,
											tüm zamanların en kötü kitabı olacağını
											düşünmeye başladım. Sadece kötü olacağını
											düşünmüyordum, tüm zamanların en kötü kitabı olacağını düşünüyordum.
											Bu projeden vazgeçmem gerektiğini düşünmeye başladım.
											Ama Tom'un açık havayla konuşmasını hatırladım
											ve aynısını denedim.
											Kafamı yazdıklarımdan kaldırdım, ve odanın
											boş bir köşesine doğru konuşmaya başladım.
											Yüksek sesle ""Dinle beni, mahluk,"" dedim,
											""Sen de ben de biliyoruz ki bu kitap iyi çıkmazsa
											bu sadece benim suçum sayılmaz, değil mi?
											Çünkü bak ben elimden gelenin tümünü yapıyorum,
											benden bu kadar.
											Eğer kitabın iyi olmasını istiyorsan, ortaya çıkıp üzerine düşeni yapmalısın.
											Ama bak sana ne diyeceğim, eğer yapmazsan, umrumda da değil.
											Ben yazmaya devam edeceğim çünkü bu benim işim.
											Yarın öbürgün unutmayalım diye belirtiyorum:
											Ben üzerime düşeni yapıyorum.""
											(Kahkaha)
									","
											Quand j'ai entendu cette histoire, ça a changé un peu
											ma manière de travailler aussi, et m'a déjà sauvée une fois.
											Cette idée m'a sauvée pendant que j'écrivais « Mange, Prie, Aime »
											et que j'ai eu l'un de ces accès de désespoir
											qu'on a tous quand on travaille sur quelque chose qui ne prend pas
											et qu'on commence à se dire que ça va être un désastre,
											que ça va être le pire livre jamais écrit.
											Pas simplement mauvais : le pire livre jamais écrit.
											J'ai commencé à me dire que je devrais laisser tomber.
											Puis je me suis souvenue de Tom parlant au ciel
											et j'ai essayé.
											J'ai levé la tête du manuscrit
											et adressé mes commentaires à un coin vide de la pièce.
											J'ai dit à haute voix: « Dis donc, chose,
											on sait tous les deux que si ce livre n'est pas génial
											ce n'est pas entièrement de ma faute, non ?
											Parce que tu vois que j'y mets tout mon cœur,
											que je donne tout ce que j'ai.
											Alors si tu veux qu'il soit meilleur, tu te pointes et tu fais ta part du marché.
											OK. Mais si tu ne le fais pas, tu sais quoi, tant pis.
											Je vais continuer à écrire parce que c'est mon boulot.
											Et j'aimerais qu'on prenne bien note qu'aujourd'hui
											j'ai fait ma part du travail. »
											(Rires)
									",Your elusive creative genius,Elizabeth Gilbert,19:09,"creativity,culture,entertainment,poetry,work,writing,personality"
"
","
","
","
",Your elusive creative genius,Elizabeth Gilbert,19:09,"creativity,culture,entertainment,poetry,work,writing,personality"
"
											Porque —
											(Aplausos)
											al final es algo así, OK —
											hace siglos en los desiertos de África del Norte,
											la gente se juntaba en bailes sagrados con música a la luz de la luna
											que continuaban durante horas y horas hasta el amanecer.
											Y siempre eran magníficos, porque los bailarines eran profesionales
											y eran geniales, ¿verdad?
											Pero de vez en cuando, muy raramente, algo pasaba,
											y uno de estos interpretes se volvería trascendente.
											Y yo sé que ustedes saben de lo que estoy hablando,
											porque sé que todos han visto, en algún momento, una ejecución así.
											Era como si el tiempo se detuviera,
											y el bailarín pasaba por un tipo de portal
											y no estaba haciendo nada diferente de lo que había hecho las mil noches anteriores,
											pero todo se alineaba.
											Y de repente, no parecía ser un simple humano.
											Estaba iluminado internamente y desde abajo
											y todo iluminado con divinidad.
									","
											(Aplausos)
											Porque no fim é assim.
											Há séculos nos desertos
do Norte de África,
											as pessoas juntavam-se
para danças sagradas e música ao luar
											que durava horas e horas,
até ao amanhecer.
											Eram sempre magníficas
porque os bailarinos eram profissionais
											e eram sensacionais.
											Mas às vezes, muito raramente,
algo acontecia,
											e um dos artistas acabava
por se transcender.
											Eu sei que sabem do que estou a falar,
											porque eu sei que todos vimos,
em qualquer momento da nossa vida,
											uma atuação destas.
											Era como se o tempo parasse,
											e o bailarino passasse
uma espécie de portal
											e ele não está a fazer nada diferente
do que sempre fez,
											nas 1000 noites anteriores,
mas tudo se alinha.
											De repente, ele não parece ser
meramente humano.
											Ele acende-se por dentro,
acende-se por baixo.
											Acende-se em fogo com divindade.
									","
											Çünkü —
											(Alkış)
											nihayetinde, söyleyeceğim şu -
											yüzyıllar önce, Kuzey Afrika çöllerinde
											insanlar, ayışığında, sabahlara kadar süren ayinler yapar,
											kutsal müzik eşliğinde, dans ederlerdi.
											Her seferinde de çok görkemli olurdu, çünkü dansçılar profesyoneldi,
											ve dansları müthişti.
											Ama arada bir, çok nadiren, farklı bir şey olurdu;
											dansçılardan biri, nefsini bırakıp, transa geçerdi.
											Herhalde ne demek istediğimi biliyorsunuz,
											Çünkü hayatınızın bir aşamasında, böyle bir performansla karşılaşmışsınızdır.
											Sanki zaman durmuş,
											dansçı da bir kapıdan geçmiş gibi olurdu,
											aslında önceleri bin kere yaptığı danstan farklı bir şey yapmasa da,
											herşey düzene girerdi.
											Birden, insan görünümünü terk ederdi,
											içinden ve aşağılardan bir nur görünür,
											hepsi de içlerinde kutsal bir ateş hissederdi.
									","
											Parce que
											(Applaudissements)
											en fin de compte, on y revient
											il y a des siècles dans les déserts d'Afrique du Nord
											les gens se réunissaient la nuit pour des danses et de la musique sacrées
											qui duraient des heures, jusqu'à l'aube.
											Elles étaient toujours superbes, car les danseurs étaient professionnels
											et ils étaient excellents.
											Mais parfois, très rarement, il se passait quelque chose,
											et l'un de ces artistes atteignait la transcendance.
											Je sais que vous savez de quoi je parle,
											car vous avez tous vus, à un moment, un spectacle comme celui-là.
											C'est comme si le temps s'arrêtait,
											et comme si le danseur franchissait un seuil
											et qu'il ne faisait rien qu'il n'ait déjà fait 1 000 nuits auparavant
											sauf que là tout est en place.
											Et tout d'un coup, il ne semble plus être un simple être humain.
											Il est illuminé de l'intérieur, et d'en dessous
											et tout illuminé et embrasé par la divinité.
									",Your elusive creative genius,Elizabeth Gilbert,19:09,"creativity,culture,entertainment,poetry,work,writing,personality"
"
","
","
","
",Your elusive creative genius,Elizabeth Gilbert,19:09,"creativity,culture,entertainment,poetry,work,writing,personality"
