en,fr,pt,tr,title,speaker,duration,tags
"
											So, it's not surprising
that every week in my field
											we begin to see the addition
of more and more new species
											to this amazing tree of life.
											This one for example —
											discovered earlier this summer,
											new to science,
											and now occupying its lonely branch
in our family tree.
											What is even more tragic
											is that we know about a bunch
of other species of animals out there,
											but their biology remains
sorely under-studied.
									","
											Il n'est donc pas surprenant que,
dans mon domaine,
											nous découvrons chaque semaine
de plus en plus d'espèces
											complétant cet incroyable
arbre généalogique.
											Celle-ci, par exemple,
											découverte en début d'été,
											inconnue pour la science
											et occupant à présent une branche vierge
de notre arbre généalogique.
											Encore plus dramatique,
											c'est que nous avons connaissance
de nombreuses autres espèces animales,
											mais leur biologie reste
cruellement sous-étudiée.
									","
											Então, não é surpreendente
que, no meu campo, todas as semanas
											comecemos a ver surgir
cada vez mais espécies novas
											nesta fantástica árvore da vida.
											Esta por exemplo,
											descoberta no inicio deste verão,
											nova para a ciência.
											Agora ocupa este ramo solitário
na nossa árvore genealógica.
											O que é ainda mais trágico
											é o que sabemos acerca de uma série
de outras espécies animais,
											mas as suas biologias
permanecem por estudar.
									","
											Yani, benim alanımda
her hafta bu hayat ağacına
											yeni bir türün eklendiğini
görmeye başlamamız
											süpriz değil.
											Örnek olarak şu —
											bu yazın başlarında keşfedildi,
											bilim için yeni,
											ve aile ağacımızda
kendi dalında yalnız ikamet ediyor.
											Daha trajik olansa
											diğer bir grup canlı türünün
varlığından haberdarız
											ama biyolojileri fena halde
çalışılmamış durumda.
									","To solve old problems, study new species",Alejandro Sánchez Alvarado,12:39,"animals,biodiversity,beauty,biology,biomechanics,biosphere,creativity,education,discovery,curiosity,exploration,environment,innovation,illness,intelligence,medical research,life,nature,medicine,neuroscience,oceans,physiology,science,TEDx,marine biology"
"
","
","
","
","To solve old problems, study new species",Alejandro Sánchez Alvarado,12:39,"animals,biodiversity,beauty,biology,biomechanics,biosphere,creativity,education,discovery,curiosity,exploration,environment,innovation,illness,intelligence,medical research,life,nature,medicine,neuroscience,oceans,physiology,science,TEDx,marine biology"
"
											I'm sure some of you
have heard about the fact
											that a starfish can actually
regenerate its arm after it's lost.
											But some of you might not know
											that the arm itself can actually
regenerate a complete starfish.
											And there are animals out there
that do truly astounding things.
											I'm almost willing to bet
											that many of you have never heard
of the flatworm, Schmidtea mediterranea.
											This little guy right here
											does things that essentially
just blow my mind.
											You can grab one of these animals
and cut it into 18 different fragments,
											and each and every one of those fragments
will go on to regenerate
											a complete animal
											in under two weeks.
											18 heads, 18 bodies, 18 mysteries.
											For the past decade and a half or so,
											I've been trying to figure out
how these little dudes do what they do,
											and how they pull this magic trick off.
											But like all good magicians,
											they're not really releasing
their secrets readily to me.
									","
											Parmi vous, certains doivent savoir
											que les étoiles de mer peuvent
régénérer un bras amputé.
											Certains ignorent peut-être
											qu'elles peuvent aussi s'auto-régénérer
entièrement à partir d'un seul bras.
											Et il existe des animaux en Atlantique
qui font vraiment des choses stupéfiantes.
											Je suis presque prêt à parier
											que la plupart d'entre vous ne connaissent
pas le ver plat, Schmidtea mediterranea.
											Ce petit gars-là
											fait des choses qui
m'époustouflent littéralement.
											Vous pouvez attraper un de ces animaux
et le couper en 18 morceaux différents,
											chacun de ces morceaux
se régénèrera en un animal complet
											en moins de deux semaines.
											18 têtes, 18 corps, 18 mystères.
											Au cours des quinze dernières années,
											j'ai essayé de comprendre pourquoi
ces petits gars ont de telles capacités
											et comment ils réussissent
ce tour de magie.
											Mais comme tout bon magicien,
											ils ne me révèlent
pas facilement leurs secrets.
									","
											Com certeza alguns de vocês
já ouviram falar no facto
											de que uma estrela do mar
consegue regenerar um braço perdido.
											Mas alguns de vocês
podem não saber
											que o braço perdido pode regenerar
uma estrela do mar por inteiro.
											Existem animais que fazem
coisas absolutamente incríveis.
											Sou até capaz de apostar
											que nunca ouviram falar
da ténia, Schmidtea Mediterranea.
											Este pequeno ser aqui
											faz coisas que simplesmente
me deixam sem palavras.
											Podemos pegar num destes animais
e cortá-lo em 18 fragmentos diferentes,
											e cada um desses fragmentos
											vai-se regenerar num animal inteiro,
											em menos de duas semanas.
											18 cabeças, 18 corpos, 18 mistérios.
											Na última década e meia,
											tenho tentado descobrir como
estes pequenos tipos fazem o que fazem,
											como fazem este truque de magia.
											Mas tal como todos os bons mágicos,
											não desvendam
os seus segredos voluntariamente.
									","
											Eminim ki bazılarınız
deniz yıldızının
											kolunu kaybettikten sonra
yeniden oluşturduğunu duymuşsunuzdur.
											Ama kolun kendisinin bilfiil

											bütün bir deniz yıldızı
oluşturabildiğini duymamışsınızdır.
											Ve dışarıda hakikaten
müthiş şeyler yapan canlılar var.
											Neredeyse çoğunuzun
											Schmidtea mediterranea yassı kurtunu
hiç duymadığınız üzerine bahse girerim.
											Bu küçük arkadaş
											esasen aklımı başımdan
alan şeyler yapıyor.
											Bu canlılardan birini yakalayıp
18 parçaya kesip ayırabilirsiniz,
											ve her bir parça bütün bir canlıyı
2 haftadan az bir sürede
											oluşturmaya
											devam edecektir.
											18 kafa, 18 vücut, 18 gizem.
											Yaklaşık olarak son 15 küsür senede,
											bu küçük arkadaşların yaptıklarını
nasıl yaptıklarını anlamaya çalışıyorum
											ve bu sihri nasıl kıvırdıklarını.
											Ama tüm iyi sihirbazlar gibi,
											sırlarını bana kolayca
açık etmiyorlar.
									","To solve old problems, study new species",Alejandro Sánchez Alvarado,12:39,"animals,biodiversity,beauty,biology,biomechanics,biosphere,creativity,education,discovery,curiosity,exploration,environment,innovation,illness,intelligence,medical research,life,nature,medicine,neuroscience,oceans,physiology,science,TEDx,marine biology"
"
","
","
","
","To solve old problems, study new species",Alejandro Sánchez Alvarado,12:39,"animals,biodiversity,beauty,biology,biomechanics,biosphere,creativity,education,discovery,curiosity,exploration,environment,innovation,illness,intelligence,medical research,life,nature,medicine,neuroscience,oceans,physiology,science,TEDx,marine biology"
"
											(Laughter)
									","
											(Rires)
									","
											(Risos)
									","
											(Gülüşmeler)
									","To solve old problems, study new species",Alejandro Sánchez Alvarado,12:39,"animals,biodiversity,beauty,biology,biomechanics,biosphere,creativity,education,discovery,curiosity,exploration,environment,innovation,illness,intelligence,medical research,life,nature,medicine,neuroscience,oceans,physiology,science,TEDx,marine biology"
"
","
","
","
","To solve old problems, study new species",Alejandro Sánchez Alvarado,12:39,"animals,biodiversity,beauty,biology,biomechanics,biosphere,creativity,education,discovery,curiosity,exploration,environment,innovation,illness,intelligence,medical research,life,nature,medicine,neuroscience,oceans,physiology,science,TEDx,marine biology"
"
											So here we are,
											after 20 years of essentially
studying these animals,
											genome mapping, chin scratching,
											and thousands of amputations
and thousands of regenerations,
											we still don't fully understand
how these animals do what they do.
											Each planarian an ocean unto itself,
											full of unknowns.
									","
											Nous en sommes là,
											après 20 années à étudier ces animaux,
à cartographier leur génome,
											à se creuser la tête,
après des milliers d'amputations
											et des milliers de régénérations,
											on ne comprend toujours pas vraiment
comment ces animaux font de telles choses.
											Chacun de ces planaires
représente un océan à lui seul,
											plein de mystères.
									","
											Então aqui estamos nós,
											Ao fim de 20 anos a estudar
essencialmente estes animais,
											mapeamentos de genoma,
coçar o queixo,
											e milhares de amputações
e milhares de regenerações,
											ainda não compreendemos
como estes animais fazem o que fazem.
											Cada ténia é em si um oceano,
											cheio de mistérios.
									","
											İşte buradayız,
											bu canlıları 20 yıl esaslı bir şekilde
çalıştıktan sonra,
											gen haritalaması, çene kazıma,
											ve binlerce ampütasyon,
ve binlerce rejenerasyondan sonra,
											bu canlıların yaptıklarını nasıl
yaptıklarını hala tam anlamış değiliz.
											Her planarya kendi halinde bir okyanus,
											bilinmeyenlerle dolu.
									","To solve old problems, study new species",Alejandro Sánchez Alvarado,12:39,"animals,biodiversity,beauty,biology,biomechanics,biosphere,creativity,education,discovery,curiosity,exploration,environment,innovation,illness,intelligence,medical research,life,nature,medicine,neuroscience,oceans,physiology,science,TEDx,marine biology"
"
","
","
","
","To solve old problems, study new species",Alejandro Sánchez Alvarado,12:39,"animals,biodiversity,beauty,biology,biomechanics,biosphere,creativity,education,discovery,curiosity,exploration,environment,innovation,illness,intelligence,medical research,life,nature,medicine,neuroscience,oceans,physiology,science,TEDx,marine biology"
"
											One of the common characteristics
											of all of these animals
I've been talking to you about
											is that they did not appear
to have received the memo
											that they need to behave
according to the rules
											that we have derived from a handful
of randomly selected animals
											that currently populate the vast majority
											of biomedical laboratories
across the world.
											Meet our Nobel Prize winners.
											Seven species, essentially,
											that have produced for us the brunt
of our understanding
											of biological behavior today.
											This little guy right here —
											three Nobel Prizes in 12 years.
											And yet, after all the attention
they have garnered,
											and all the knowledge they have generated,
											as well as the lion's share
of the funding,
											here we are standing [before] the same
litany of intractable problems
											and many new challenges.
											And that's because, unfortunately,
											these seven animals essentially correspond
											to 0.0009 percent of all of the species
that inhabit the planet.
									","
											Une des caractéristiques communes
à tous les animaux dont je vous ai parlé,
											c'est qu'ils semblent ignorer qu'ils sont
censés se comporter selon certaines règles
											issues de l'analyse d'une poignée
d'animaux sélectionnés aléatoirement
											et qui alimentent
actuellement la grande majorité
											des laboratoires biomédicaux
à travers le monde.
											Voici nos gagnants du prix Nobel.
											Essentiellement sept espèces
											qui nous ont aujourd'hui permis de bâtir
la majeure partie de nos connaissances
											sur le comportement biologique.
											Ce petit gars-là a remporté
trois prix Nobel en 12 ans.
											Et pourtant, malgré toute l'attention
qu'ils ont suscitée,
											toutes les connaissances
et le financement qu'ils ont générés,
											nous faisons face à la même litanie
de problèmes insurmontables
											ainsi qu'à de nombreux nouveaux défis.
											Et malheureusement cela s'explique
											par le fait que ces sept animaux
correspondent essentiellement
											à 0,00009% de toutes
les espèces vivant sur la planète.
									","
											Uma das características comuns
											a todos estes animais
de que vos tenho falado
											é que, aparentemente,
eles não receberam o memorando
											de que se têm de se comportar
de acordo com as regras
											que nós derivámos de animais
selecionados aleatoriamente
											que atualmente povoam
a grande maioria
											dos laboratórios biomédicos
por todo o mundo.
											Conheçam os nossos
vencedores do Prémio Nobel.
											Essencialmente, sete espécies,
											que produziram o grosso
do nosso entendimento atual
											sobre o conhecimento biológico.
											Este pequeno ser aqui,
											três Prémios Nobel em 12 anos.
											No entanto, depois de toda
a atenção que colheu,
											e todo o conhecimento
que eles colheram.
											assim como a maior
fatia do financiamento,
											aqui estamos nós perante a mesma
ladainha de problemas intratáveis
											e muitos novos desafios.
											E tudo porque, infelizmente,
											estes sete animais,
essencialmente, correspondem
											a 0,0009% de todas as espécies
que habitam o planeta.
									","
											Size bahsettiğim
											tüm bu hayvanların
ortak bir özelliği,
											günümüzde dünyadaki
biyomedikal laboratuvarların

											büyük çoğunluğunu dolduran
ve rastgele seçilmiş
											bir avuç kadarından
çıkarsadığımıza göre
											kurallara uygun hareket etmeleri
gereğine dair bir hafıza kaydına
											sahip olmamaları.
											Nobel ödülü sahipleri ile tanışın.
											Bugünkü biyoloji anlayışımızın
											ağırlıklı temelini oluşturan
											yedi tür.
											Buradaki küçük adam —
											12 senede üç Nobel ödülü.
											Ve kazandıkları tüm ilgiye
ve sağladıkları tüm bilgiye rağmen,
											büyük fonlama 
almalarına rağmen,
											tekrar eden zorlu problemlerin
											ve birçok yeni problemin
											hala bir adım gerisinde durmaktayız.
											Ve bu maalesef, bu yedi tür canlının
											esasen, gezegende bulunan canlıların
											yüzde 0.0009'una
tekabül etmesi yüzünden.
									","To solve old problems, study new species",Alejandro Sánchez Alvarado,12:39,"animals,biodiversity,beauty,biology,biomechanics,biosphere,creativity,education,discovery,curiosity,exploration,environment,innovation,illness,intelligence,medical research,life,nature,medicine,neuroscience,oceans,physiology,science,TEDx,marine biology"
"
","
","
","
","To solve old problems, study new species",Alejandro Sánchez Alvarado,12:39,"animals,biodiversity,beauty,biology,biomechanics,biosphere,creativity,education,discovery,curiosity,exploration,environment,innovation,illness,intelligence,medical research,life,nature,medicine,neuroscience,oceans,physiology,science,TEDx,marine biology"
"
											So I'm beginning to suspect
											that our specialization is beginning
to impede our progress at best,
											and at worst, is leading us astray.
											That's because life
on this planet and its history
											is the history of rule breakers.
											Life started on the face of this planet
as single-cell organisms,
											swimming for millions
of years in the ocean,
											until one of those creatures decided,
											""I'm going to do things differently today;
											today I would like to invent
something called multicellularity,
											and I'm going to do this.""
											And I'm sure it wasn't a popular
decision at the time —
									","
											Alors je commence à croire
											que notre spécialisation nous conduit,
au mieux, à ralentir notre progrès
											et au pire, à nous égarer.
											C'est parce que la vie
sur cette planète et son histoire,
											est une histoire
de transgresseurs de règles.
											La vie est née grâce
à des organismes unicellulaires,
											qui ont nagé dans l'océan
des millions d'années,
											jusqu'à ce que
l'une de ces créatures se dise :
											« Je vais faire les choses
différemment aujourd'hui ;
											je voudrais inventer la multicellularité
et je vais le faire. »
											Cette décision n'a pas dû
faire l'unanimité à l'époque,
									","
											Começo então a suspeitar
											que a nossa especialização está, na melhor
das hipóteses, a impedir o nosso progresso,
											e, na pior, a desviar-nos do caminho.
											Isto porque a vida
neste planeta e a sua história
											é a história dos rebeldes.
											A vida começou na superfície deste planeta
com organismos unicelulares,
											a nadar durante milhões
de anos no oceano,
											até que uma dessas criaturas decidiu:
											""Hoje vou fazer as coisas
de forma diferente;
											""hoje vou inventar algo
chamado multicelularidade,
											""e vou fazer isto.""
											Tenho a certeza que não foi
uma decisão popular na altura...
									","
											Şüphelerim var ki;
bu şekilde,
											tek bir alanda özelleşerek çalışma,
en iyi ihtimalle, gelişime ket vuruyor,
											en kötü ihtimalle de yoldan saptırıyor.
											Bunun sebebi, bu gezegendeki
yaşamın ve tarihin
											ezber bozucuların tarihi olması.
											Yaşam dünyanın yüzünde
tek hücreli canlılar ile başladı,
											okyanusta milyonlarca yıl yüzen,
											ta ki bir gün içlerinden biri
											""Bugün işleri farklı yapacağım;
											çok hücrelilik denen bir şey
icat edeceğim ve uygulayacağım""
											demeye karar verene kadar.
											Ve bu eminim o zamanlar
popüler olan bir karar değildi —
									","To solve old problems, study new species",Alejandro Sánchez Alvarado,12:39,"animals,biodiversity,beauty,biology,biomechanics,biosphere,creativity,education,discovery,curiosity,exploration,environment,innovation,illness,intelligence,medical research,life,nature,medicine,neuroscience,oceans,physiology,science,TEDx,marine biology"
"
","
","
","
","To solve old problems, study new species",Alejandro Sánchez Alvarado,12:39,"animals,biodiversity,beauty,biology,biomechanics,biosphere,creativity,education,discovery,curiosity,exploration,environment,innovation,illness,intelligence,medical research,life,nature,medicine,neuroscience,oceans,physiology,science,TEDx,marine biology"
"
											(Laughter)
									","
											(Rires)
									","
											(Risos)
									","
											(Gülüşmeler)
									","To solve old problems, study new species",Alejandro Sánchez Alvarado,12:39,"animals,biodiversity,beauty,biology,biomechanics,biosphere,creativity,education,discovery,curiosity,exploration,environment,innovation,illness,intelligence,medical research,life,nature,medicine,neuroscience,oceans,physiology,science,TEDx,marine biology"
"
","
","
","
","To solve old problems, study new species",Alejandro Sánchez Alvarado,12:39,"animals,biodiversity,beauty,biology,biomechanics,biosphere,creativity,education,discovery,curiosity,exploration,environment,innovation,illness,intelligence,medical research,life,nature,medicine,neuroscience,oceans,physiology,science,TEDx,marine biology"
"
											but somehow, it managed to do it.
											And then, multicellular
organisms began to populate
											all these ancestral oceans,
											and they thrived.
											And we have them here today.
											Land masses began to emerge
from the surface of the oceans,
											and another creature thought,
											""Hey, that looks like a really nice
piece of real estate.
											I'd like to move there.""
											""Are you crazy?
											You're going to desiccate out there.
Nothing can live out of water.""
											But life found a way,
											and there are organisms
now that live on land.
											Once on land, they may have
looked up into the sky
											and said, ""It would be nice
to go to the clouds,
											I'm going to fly.""
											""You can't break the law of gravity,
there's no way you can fly.""
											And yet, nature has invented —
											multiple and independent times —
											ways to fly.
									","
											mais, curieusement, ça a marché.
											Puis les organismes multicellulaires
ont commencé à peupler
											tous ces océans ancestraux
et ils se sont développés.
											Ils existent toujours aujourd'hui.
											Des masses terrestres ont émergé
de la surface des océans
											et une autre créature s'est dit :
											« Hé, ça a l'air d'être
un très joli bien immobilier.
											J'aimerais y emménager. »
											« Es-tu fou ?
											Tu vas te dessécher sur terre.
Personne ne peut vivre hors de l'eau. »
											Mais la vie a trouvé un moyen,
											il y a maintenant des organismes
qui vivent sur terre.
											Une fois sur terre, ils ont
dû regarder le ciel et dire :
											« Ce serait sympa d'aller
dans les nuages, je vais voler. »
											Tu ne peux pas défier
la loi de la gravité,
											il est impossible de voler. »
											Et pourtant, la nature a inventé
plusieurs moyens différents de voler.
									","
											... mas de alguma forma conseguiu.
											Depois, organismos multicelulares
começaram a povoar
											todos estes oceanos ancestrais,
											e prosperaram.
											E aqui os temos hoje em dia.
											Massas terrestres começaram
a emergir da superfície dos oceanos,
											e outra criatura pensou:
											""Ei, parece-me uma boa
propriedade imobiliária.
											""Gostava de me mudar para lá""
											""Estás doido?
											""Vais desidratar lá fora.
Nada consegue viver fora de água.""
											Mas a vida
encontrou uma forma,
											e existem agora organismos
que vivem em terra.
											Uma vez em terra, podem
ter olhado para o céu e disseram:
											""Seria bom irmos até às nuvens,
											""Vou voar.""
											""Não podes quebrar a lei da gravidade,
nunca vais conseguir voar.""
											E no entanto, a natureza inventou
											— múltiplas e independentes vezes —
											formas de voar.
									","
											ama yine de başarılı oldu.
											Ve sonra çok hücreli canlılar
tüm ezeli okyanuslarda
											çoğalmaya başladılar,
											ve geliştiler.
											Ve bugün buradalar.
											Kara kütleleri okyanusların yüzeyinde
belirmeye başladı
											ve bir diğer canlı
											""Hey, şu iyi bir kara parçasına benziyor,
oraya taşınayım.""
											diye düşündü.
											""Deli misin?
											Orada kuruyacaksın. Suyun dışında
hiçbir şey canlı kalamaz.""
											Ama yaşam yolunu buldu,
											ve şu an
karada yaşayan canlılar var.
											Bir zamanlar karada,
göğe bakmış
											ve ""Bulutlara çıkmak
güzel olabilir, uçacağım.""
											demiş olabilirler.
											""Yer çekimi kanununu çiğneyemezsin,
uçmanın bir yolu yok.""
											Ve yine de doğa, uçmanın yollarını
											— birçok kez ve 
birbirinden bağımsız zamanlarda —
											icat etti.
									","To solve old problems, study new species",Alejandro Sánchez Alvarado,12:39,"animals,biodiversity,beauty,biology,biomechanics,biosphere,creativity,education,discovery,curiosity,exploration,environment,innovation,illness,intelligence,medical research,life,nature,medicine,neuroscience,oceans,physiology,science,TEDx,marine biology"
"
","
","
","
","To solve old problems, study new species",Alejandro Sánchez Alvarado,12:39,"animals,biodiversity,beauty,biology,biomechanics,biosphere,creativity,education,discovery,curiosity,exploration,environment,innovation,illness,intelligence,medical research,life,nature,medicine,neuroscience,oceans,physiology,science,TEDx,marine biology"
"
											I love to study these animals
that break the rules,
											because every time they break a rule,
they invent something new
											that made it possible for us
to be able to be here today.
											These animals did not get the memo.
											They break the rules.
											So if we're going to study animals
that break the rules,
											shouldn't how we study them
also break the rules?
									","
											J'aime étudier ces animaux
qui enfreignent les règles,
											car chaque fois qu'ils défient les lois,
ils inventent quelque chose de nouveau
											et c'est ce qui nous a permis
d'être ici aujourd'hui.
											Ces animaux n'ont pas eu de mode d'emploi.
											Ils ont enfreint les règles.
											Si nous étudions les animaux
qui enfreignent les règles,
											notre façon de les étudier ne devrait-elle
pas enfreindre les règles ?
									","
											Adoro estudar estes animais
que quebram as regras,
											porque sempre que quebram as regras,
inventam algo novo
											que tornou possível estarmos aqui hoje.
											Estes animais não receberam o memorando.
											Eles quebraram as regras.
											Por isso, se vamos estudar
animais que quebram as regras,
											não deveríamos nós
que os estudamos quebrá-las também?
									","
											Bu ezber bozucu canlıları
çalışmayı seviyorum,
											çünkü her bir kural bozduklarında
bugün burada olabilmemizi
											mümkün kılan yeni bir şey
icat ediyorlar.
											Bu canlılar hafızaya kaydetmiyorlar.
											Kuralları çiğniyorlar.
											Ezber bozan canlılar
üzerinde çalışacaksak,
											onları inceleme yöntemlerimiz de
ezber bozmalı değil mi?
									","To solve old problems, study new species",Alejandro Sánchez Alvarado,12:39,"animals,biodiversity,beauty,biology,biomechanics,biosphere,creativity,education,discovery,curiosity,exploration,environment,innovation,illness,intelligence,medical research,life,nature,medicine,neuroscience,oceans,physiology,science,TEDx,marine biology"
"
","
","
","
","To solve old problems, study new species",Alejandro Sánchez Alvarado,12:39,"animals,biodiversity,beauty,biology,biomechanics,biosphere,creativity,education,discovery,curiosity,exploration,environment,innovation,illness,intelligence,medical research,life,nature,medicine,neuroscience,oceans,physiology,science,TEDx,marine biology"
"
											I think we need to renew
our spirit of exploration.
											Rather than bring nature
into our laboratories
											and interrogate it there,
											we need to bring our science
											into the majestic laboratory
that is nature,
											and there, with our modern
technological armamentarium,
											interrogate every new form
of life we find,
											and any new biological attribute
that we may find.
											We actually need to bring
all of our intelligence
											to becoming stupid again —
											clueless [before] the immensity
of the unknown.
											Because after all,
											science is not really about knowledge.
											Science is about ignorance.
											That's what we do.
									","
											Je pense que nous devons renouveler
notre esprit d'exploration.
											Au lieu d'amener la nature
dans nos laboratoires
											et de l'y interroger,
											nous devrions amener notre science
											dans ce majestueux laboratoire
qu'est la nature,
											et grâce à notre armement
technologique moderne,
											interroger chaque nouvelle forme
de vie que l'on rencontre
											ainsi que chaque nouvel attribut
biologique que l'on pourrait découvrir.
											Nous avons réellement besoin
de toute notre intelligence
											pour devenir stupide à nouveau,
											se retrouver bête devant
l'immensité de l'inconnu.
											Car après tout,
											la science n'est pas vraiment
la connaissance.
											La science, c'est l'ignorance.
											C'est ce que nous faisons.
									","
											Penso que temos de renovar
o nosso espírito de exploração.
											Ao invés de trazer a natureza
aos nossos laboratórios
											e interrogá-la,
											precisamos de levar a nossa ciência
											para o majestoso laboratório
que é a natureza,
											e aí, com o nosso moderno
armamento tecnológico,
											interrogar cada nova forma
de vida que encontrarmos,
											e cada novo atributo biológico
que possamos encontrar.
											Na verdade, precisamos de usar
toda a nossa inteligência
											para nos tornarmos
estúpidos de novo
											— ignorantes perante
a imensidão do desconhecido.
											Porque, afinal de contas,
											a ciência não é realmente
sobre conhecimento.
											A ciência é sobre ignorância.
											É isso que fazemos.
									","
											Keşif ruhumuzu yenilememiz
gerektiğini düşünüyorum.
											Laboratuvarlarımıza
doğayı taşımak
											ve orada sorgulamak yerine,
											bilimimizi
											doğanın görkemli laboratuvarına
taşımalıyız
											ve modern teknoloji ekipmanımızla
bulduğumuz her yeni yaşam formunu
											ve bulabileceğimiz
herhangi
											yeni bir biyolojik niteliği
orada sorgulamalıyız.
											Hakikaten tüm bilgimizi
yeniden aptallaşmak için
											kullanmalıyız —
											bilinmeyenin enginliğinin karşısında
hiçbir fikrimiz olmadan.
											Çünkü her şeye rağmen
											bilim aslında bilgiyle alakalı değil.
											Bilim bilgisizlikle alakalı.
											İşi bu.
									","To solve old problems, study new species",Alejandro Sánchez Alvarado,12:39,"animals,biodiversity,beauty,biology,biomechanics,biosphere,creativity,education,discovery,curiosity,exploration,environment,innovation,illness,intelligence,medical research,life,nature,medicine,neuroscience,oceans,physiology,science,TEDx,marine biology"
"
","
","
","
","To solve old problems, study new species",Alejandro Sánchez Alvarado,12:39,"animals,biodiversity,beauty,biology,biomechanics,biosphere,creativity,education,discovery,curiosity,exploration,environment,innovation,illness,intelligence,medical research,life,nature,medicine,neuroscience,oceans,physiology,science,TEDx,marine biology"
"
											Once, Antoine de Saint-Exupéry wrote,
											""If you want to build a ship,
											don't drum up people to collect wood
											and don't assign them tasks and work,
											but rather teach them to long
for the endless immensity of the sea ...""
											As a scientist and a teacher,
											I like to paraphrase this to read
											that we scientists need
to teach our students
											to long for the endless
immensity of the sea
											that is our ignorance.
											We Homo sapiens are the only
species we know of
											that is driven to scientific inquiry.
											We, like all other species on this planet,
											are inextricably woven
into the history of life on this planet.
											And I think I'm a little wrong
when I say that life is a mystery,
											because I think that life
is actually an open secret
											that has been beckoning our species
for millennia to understand it.
									","
											Antoine de Saint-Exupéry a écrit :
											« Si tu veux construire un bateau,
											ne rassemble pas tes hommes et femmes
pour leur donner des ordres,
											mais fais naître dans le cœur
de tes hommes et femmes
											le désir de la mer... »
											En tant que scientifique et professeur,
j'aime paraphraser cette citation
											pour dire que nous, scientifiques,
											devons faire naître
chez nos étudiants le désir de la mer...
											qui est notre ignorance.
											Nous, les homo sapiens, sommes
la seule espèce que nous connaissons
											qui est déterminée à mener
des enquêtes scientifiques.
											Tout comme les autres
espèces de la planète,
											nous sommes étroitement liés
à l'histoire de la vie sur cette planète.
											Je pense avoir légèrement tort
quand je dis que la vie est un mystère,
											parce que je pense que la vie
est en réalité un secret de polichinelle
											qui a attiré notre espèce et qu'elle tente
de comprendre depuis des millénaires.
									","
											Antoine de Saint-Exupéry
escreveu um dia:
											""Se queremos construir um navio,
											""não peçam às pessoas
para juntar madeira
											""e não lhes atribuam tarefas.
											""Ao invés disso ensinem-nas a desejar
a imensidão sem fim do mar...""
											Enquanto cientista e professor,
											gosto de parafrasear isto para mostrar
											que nós cientistas precisamos
de ensinar aos nossos alunos
											a desejar a imensidão sem fim do mar
											que é a nossa ignorância.
											Nós os Homo Sapiens
somos a única espécie conhecida
											que se interroga cientificamente.
											Nós, tal como todas
as espécies neste planeta,
											estamos intrinsecamente ligados
à história da vida deste planeta.
											E penso estar um pouco enganado
quando digo que a vida é um mistério,
											porque eu penso que a vida
é na verdade um segredo aberto
											que há milénios acena à nossa espécie
para que a entendamos.
									","
											Antoine de Saint-Exupéry,
											""Eğer bir gemi inşa etmek istiyorsan,
											insanları odun toplamak için çağırma
											ve onlara görev dağıtma,
											onun yerine onlara denizin sınırsız
enginliğinin özlemini aşıla ..."" demişti.
											Bir bilim insanı ve öğretmen olarak bunu,
											şu şekilde açımlamak istiyorum,
											bilim insanları olarak bizler, 
öğrencilerimize,
											denizlerin - yani bilgisizliğimizin-
sınırsız enginliğine
											heves duymayı öğretmeliyiz.
											İnsanlar olarak bizler, 
bilimsel araştırmaya meraklı,
											bildiğimiz tek türüz.
											Gezegendeki tüm diğer türler gibi,
											biz de yaşam tarihine
ayrılmaz bir biçimde örülüyüz.
											Ve sanırım hayatın bir gizem
olduğunu söylerken birazcık
											yanılıyorum çünkü bence
yaşam aslında
											bin yıldır türümüzü anlaşılmak için
çağıran açık bir sır.
									","To solve old problems, study new species",Alejandro Sánchez Alvarado,12:39,"animals,biodiversity,beauty,biology,biomechanics,biosphere,creativity,education,discovery,curiosity,exploration,environment,innovation,illness,intelligence,medical research,life,nature,medicine,neuroscience,oceans,physiology,science,TEDx,marine biology"
"
","
","
","
","To solve old problems, study new species",Alejandro Sánchez Alvarado,12:39,"animals,biodiversity,beauty,biology,biomechanics,biosphere,creativity,education,discovery,curiosity,exploration,environment,innovation,illness,intelligence,medical research,life,nature,medicine,neuroscience,oceans,physiology,science,TEDx,marine biology"
"
											So I ask you:
											Aren't we the best chance
that life has to know itself?
											And if so,
											what the heck are we waiting for?
									","
											Alors je vous demande :
											ne sommes-nous pas la meilleure chance
que la vie ait de se connaître ?
											Et si c'est le cas,
que diable attendons-nous ?
									","
											Então pergunto-vos:
											Não somos nós a melhor hipótese que a vida
tem de se conhecer a si própria?
											E se assim for,
											de que raio estamos à espera?
									","
											Bu nedenle soruyorum:
											Biz yaşamın kendi kendini bilmesi için
en iyi şansı değil miyiz?
											Eğer öyleyse,
											daha ne bekliyoruz?
									","To solve old problems, study new species",Alejandro Sánchez Alvarado,12:39,"animals,biodiversity,beauty,biology,biomechanics,biosphere,creativity,education,discovery,curiosity,exploration,environment,innovation,illness,intelligence,medical research,life,nature,medicine,neuroscience,oceans,physiology,science,TEDx,marine biology"
"
","
","
","
","To solve old problems, study new species",Alejandro Sánchez Alvarado,12:39,"animals,biodiversity,beauty,biology,biomechanics,biosphere,creativity,education,discovery,curiosity,exploration,environment,innovation,illness,intelligence,medical research,life,nature,medicine,neuroscience,oceans,physiology,science,TEDx,marine biology"
