en,pt,es,fr,tr,title,speaker,duration,tags
"
											At present, I would argue
											that the racial struggles
we are experiencing
											are clashes over time and space.
											What do I mean?
											Well, I've already told you
that white people own time.
											Those in power dictate
the pace of the workday.
											They dictate how much money
our time is actually worth.
											And Professor George Lipsitz argues
											that white people even dictate
the pace of social inclusion.
											They dictate how long
it will actually take
											for minority groups to receive the rights
that they have been fighting for.
									","
											No presente, eu diria
											que as lutas raciais que existem
											são confrontos em relação
ao tempo e ao espaço.
											O que é que eu quero dizer?
											Bem, já vos disse que as pessoas brancas
mandam no tempo.
											Os que estão no poder ditam
o ritmo do dia de trabalho.
											Ditam quanto dinheiro
vale realmente o nosso tempo.
											E o Professor George Lipsitz diz
											que as pessoas brancas até ditam
o ritmo da inclusão social.
											Ditam quanto tempo
os grupos minoritários levam
											para receber os direitos
pelos quais têm lutado.
									","
											En la actualidad, argumentaría
											que las luchas raciales 
que estamos viviendo
											son los enfrentamientos 
con el tiempo y el espacio.
											¿Qué quiero decir?
											Bueno, ya he dicho que a los blancos 
les pertenece el tiempo.
											Tienen el poder de dictar 
el ritmo de la jornada laboral.
											Dictan cuánto dinero 
vale nuestro tiempo en realidad.
											Y el profesor George Lipsitz dice
											que los blancos, incluso dictan 
el ritmo de la inclusión social.
											Dictan el tiempo que llevará en realidad
											a los grupos minoritarios obtener los 
derechos por los que han venido luchando.
									","
											Actuellement, j'avancerais
que les luttes raciales que nous vivons
											sont des conflits
sur le temps et l'espace.
											Qu'est-ce que cela signifie ?
											Je vous ai déjà dit
que les Blancs possédaient le temps.
											Ceux au pouvoir dictent
le rythme de la journée de travail.
											Ils dictent combien d'argent
notre temps vaut.
											Le professeur George Lipsitz avance
											que les Blancs dictent même
le rythme de l'inclusion sociale.
											Ils dictent combien de temps cela prendra
											pour que les groupes minoritaires aient
les droits pour lesquels ils se battent.
									","
											Günümüzde, tecrübelediğimiz
ırka dayalı sorunların
											zaman ve boşluk arasındaki
çarpışmalar olduğunu
											söyleyebilirdim.
											Neyi kastediyorum?
											Size daha önce
beyazların zamana sahip olduğunu söyledim.
											Günlük çalışma temposunu dikte edenler
											Onlar, zamanımızın ederini
dikte ediyorlar.
											Profesör George Lipsitz der ki
											beyazlar sosyal kaynaşmanın
temposunu dahi dikte ediyorlar.
											Onlar, azınlıkların kazanmak
için savaştıkları hakları
											elde etmelerinin
ne kadar süreceğini dikte ediyorlar.
									",The racial politics of time,Brittney Cooper,12:29,"criminal justice,culture,history,humanity,identity,inequality,race,social change,society,United States,time"
"
","
","
","
","
",The racial politics of time,Brittney Cooper,12:29,"criminal justice,culture,history,humanity,identity,inequality,race,social change,society,United States,time"
"
											Let me loop back to the past quickly
to give you an example.
											If you think about
the Civil Rights Movement
											and the cries of its leaders
for ""Freedom Now,""
											they were challenging the slow pace
of white social inclusion.
											By 1965, the year
the Voting Rights Act was passed,
											there had been a full 100 years
											between the end of the Civil War
											and the conferral of voting rights
on African-American communities.
											Despite the urgency of a war,
											it still took a full 100 years
for actual social inclusion to occur.
									","
											Deixem-me voltar ao passado rapidamente
para vos dar um exemplo.
											Se pensarmos
no Movimento dos Direitos Civis
											e os gritos dos seus líderes
por ""liberdade já"",
											eles estavam a desafiar o ritmo lento
da inclusão social branca.
											Em 1965, o ano em que se deu
a Lei dos Direitos de Voto
											passaram-se 100 anos
											entre o fim da Guerra Civil
											e a conferência dos direitos de voto
das comunidades afro-americanas.
											Apesar da urgência de uma guerra,
											ainda demorou 100 anos
para acontecer a inclusão social.
									","
											Déjenme rebobinar el pasado 
rápidamente y poner un ejemplo.
											Si se piensa en el movimiento 
de derechos civiles
											y los gritos de sus líderes 
de ""Libertad Ahora"",
											desafiaban la lentitud blanca 
para la inclusión social.
											Para 1965, el año en que se aprobó
la Ley de Derecho al Voto,
											habían pasado 100 años
											entre el final de la Guerra Civil
											y la concesión del derecho al voto 
en las comunidades afroestadounidenses.
											A pesar de la urgencia de una guerra,
											todavía pasaron 100 años hasta 
producirse la integración social real.
									","
											Laissez-moi revenir dans le passé
pour vous donner un exemple.
											Si vous pensez au mouvement
des droits civils
											et aux appels de ses dirigeants
à « la liberté maintenant »,
											ils défiaient le rythme lent
de l'inclusion sociale blanche.
											D'ici à 1965, l'année
où le Voting Rights Act est passé,
											il s'était écoulé 100 ans
											entre la fin de la guerre de Sécession
											et la reconnaissance des droits de vote
des communautés afro-américaines.
											Malgré l'urgence d'une guerre,
											il a quand même fallu 100 ans
pour qu'il y ait une inclusion sociale.
									","
											Örnek vermek için
hemen zamanda geri saralım.
											Sivil Haklar Hareketi'ni
düşünecek olursanız,
											ve liderlerinin
""Şimdi Özgürlük"" için ağlayışlarını,
											onlar sosyal kaynaşmanın
yavaş temposuna karşı çıkıyorlardı.
											1965 senesinde,
Oy Hakkı Yasası'nın geçtiği yılda,
											Sivil savaşın bitişi
											ve Afroamerikalı topluluklara
											oy hakkı verilmesi arasında
yüz sene vardı.
											Savaşın aciliyetine karşın,
											elle tutulur bir sosyal kaynaşmanın
gerçekleşmesi yüz yılı buldu.
									",The racial politics of time,Brittney Cooper,12:29,"criminal justice,culture,history,humanity,identity,inequality,race,social change,society,United States,time"
"
","
","
","
","
",The racial politics of time,Brittney Cooper,12:29,"criminal justice,culture,history,humanity,identity,inequality,race,social change,society,United States,time"
"
											Since 2012,
											conservative state legislatures
across the US have ramped up attempts
											to roll back African-American
voting rights
											by passing restrictive voter ID laws
											and curtailing early voting opportunities.
											This past July, a federal court
struck down North Carolina's voter ID law
											saying it ""... targeted African-Americans
with surgical precision.""
									","
											A partir de 2012,
											as legislaturas conservadoras
dos estados dos EUA
											aumentaram as tentativas de inverter
os direitos de voto dos afro-americanos
											aprovando leis com identificações
restritas de voto
											e limitando as oportunidades
da votação antecipada.
											Julho passado, um tribunal federal anulou
											a lei de identificações de voto
na Carolina do Norte
											dizendo que ""... visava os afro-americanos
com uma precisão cirúrgica"".
									","
											Desde 2012,
											legislaturas de estados conservadores 
de EE.UU. han intensificado los intentos
											por hacer retroceder los derechos 
del voto afroestadounidense
											aprobando leyes restrictivas 
de identificación de votantes
											y reduciendo las oportunidades 
de votación anticipada.
											En julio, un tribunal federal anuló
											la ley de identificación de votantes 
de Carolina del Norte diciendo
											que ""apunta a afroestadounidenses 
con precisión quirúrgica"".
									","
											Depuis 2012,
											les législatures conservatives étatiques
à travers les États-Unis ont essayé
											de supprimer les droits de vote
des Afro-Américains
											par des lois restrictives
sur la pièce d'identité
											et la réduction des opportunités
de vote anticipé.
											En juillet, une cour fédérale a annulé
											la loi d'identification
en Caroline du Nord
											car elle « visait les Afro-Américains
avec une précision chirurgicale ».
									","
											2012'den beri,
											ABD'nin her tarafındaki muhafazakar devlet
parlementoları, Afroamerikalıların
											oy kullanma hakkını 
alabilmek için kısıtlayan
											kimlik seçmen yasaları çıkartıp
erken oy şanslarını
											keserek denemelerde bulundular.
											Geçmiş Temmuz'da, federal mahkeme
Kuzey Karolina'nın seçmen kimlik yasasını
											""Afroamerikalıları gözle görülür şekilde
hedef aldığı"" gerekçesiyle termine etti.
									",The racial politics of time,Brittney Cooper,12:29,"criminal justice,culture,history,humanity,identity,inequality,race,social change,society,United States,time"
"
","
","
","
","
",The racial politics of time,Brittney Cooper,12:29,"criminal justice,culture,history,humanity,identity,inequality,race,social change,society,United States,time"
"
											Restricting African-American inclusion
in the body politic
											is a primary way that we attempt
to manage and control people
											by managing and controlling time.
											But another place that we see
these time-space clashes
											is in gentrifying cities
like Atlanta, Brooklyn,
											Philadelphia, New Orleans
and Washington, DC —
											places that have had
black populations for generations.
											But now, in the name
of urban renewal and progress,
											these communities are pushed out,
											in service of bringing them
into the 21st century.
									","
											Restringir a inclusão dos afro-americanos
no corpo político
											é uma forma primária para
orientar e controlar as pessoas
											através da orientação e controlo do tempo.
											Onde também vemos estes
confrontos tempo-espaço
											é na urbanização de cidades
como Atlanta, Brooklyn,
											Filadélfia, Nova Orleães
e Washington, D.C.
											— sítios que têm populações
negras há gerações.
											Mas agora, em nome
da renovação urbana e do progresso,
											estas comunidades estão a ser afastadas,
											para as trazer para o século XXI.
									","
											La restricción de la inclusión 
afroestadounidense en el cuerpo político
											es una forma primaria que intenta 
gestionar y controlar a las personas
											mediante la gestión 
y el control del tiempo.
											Sin embargo, otro lugar donde vemos 
esos enfrentamientos espacio-temporales
											es en ciudades de gentrificación 
como Atlanta, Brooklyn,
											Filadelfia, Nueva Orleans 
y Washington, DC.
											Lugares que han tenido poblaciones negras 
durante generaciones.
											Pero ahora, en nombre de 
la renovación urbana y el progreso,
											estas comunidades 
son empujadas a salir de ahí,
											en pos de llevarlos al siglo XXI.
									","
											Restreindre l'inclusion afro-américaine
dans le corps politique
											est une de nos façons d'essayer
de gérer et contrôler les gens
											en gérant et contrôlant le temps.
											Nous voyons également
ces conflits temps-espace
											dans les villes embourgeoisées
comme Atlanta, Brooklyn,
											Philadelphie, la Nouvelle Orléans,
Washington —
											des endroits où, depuis des générations,
il y a des populations noires.
											Mais aujourd'hui, au nom
du renouvellement urbain et du progrès,
											ces populations sont poussées dehors
											sous prétexte de les faire entrer
dans le XXIe siècle.
									","
											Afroamerikalıların politikaya
kaynaşmasını kısıtlamak,
											bizlerin insanları 
kontrol ve yönetme denemelerimizin
											başlıca yoludur.
											Bu zaman-boşluk çatışmalarını
gördüğümüz bir başka yer ise
											Atlanta ve Brooklyn
Filadelfia, New Orleands ve Washington DC
											gibi nezih kentler —
											kentler ki kaç jenerasyondur
siyahi populasyonuna sahipler.
											Ancak şimdi, kentsel dönüşüm adı altında,
											onları 21. yüzyıla getirme
servisine karşı
											bu topluluklar dışarı itildi.
									",The racial politics of time,Brittney Cooper,12:29,"criminal justice,culture,history,humanity,identity,inequality,race,social change,society,United States,time"
"
","
","
","
","
",The racial politics of time,Brittney Cooper,12:29,"criminal justice,culture,history,humanity,identity,inequality,race,social change,society,United States,time"
"
											Professor Sharon Holland asked:
											What happens when a person
who exists in time
											meets someone who only occupies space?
											These racial struggles
											are battles over those
who are perceived to be space-takers
											and those who are perceived
to be world-makers.
											Those who control the flow
and thrust of history
											are considered world-makers
who own and master time.
											In other words: white people.
											But when Hegel famously said that Africa
was no historical part of the world,
											he implied that it was merely
a voluminous land mass
											taking up space
at the bottom of the globe.
											Africans were space-takers.
											So today, white people continue to control
the flow and thrust of history,
											while too often treating black people
as though we are merely taking up space
											to which we are not entitled.
											Time and the march of progress
is used to justify
											a stunning degree of violence
towards our most vulnerable populations,
											who, being perceived as space-takers
rather than world-makers,
											are moved out of the places
where they live,
											in service of bringing them
into the 21st century.
									","
											A professora Sharon Holland perguntou:
											""O que acontece quando uma pessoa
que existe no tempo
											""conhece alguém que apenas ocupa espaço?""
											Estas lutas raciais
											são batalhas sobre aqueles
que são vistas como ocupantes de espaço
											e aqueles que são
criadores do mundo.
											Aqueles que controlam o fluxo
e o impulso da história
											são considerados criadores do mundo
que mandam e controlam o tempo.
											Por outras palavras: pessoas brancas.
											Mas quando Hegel disse que a África
não era parte histórica do mundo,
											ele insinuou que era apenas
um grande volume de terra
											a ocupar espaço no fundo do globo.
											Os africanos eram ocupantes de espaço.
											Então hoje, as pessoas brancas
continuam a controlar
											o fluxo e o impulso da história,
											enquanto muitas vezes tratam os negros
											como se estivéssemos apenas
a ocupar espaço a que não temos direito.
											O tempo e o progresso
são usados para justificar
											o nível elevado de violência
para com as populações mais vulneráveis,
											que, sendo reconhecidas como ocupantes
de espaço e não criadores do mundo,
											são mudadas do sítio onde vivem,
											para as trazer para o século XXI.
									","
											El profesor Sharon Holland preguntó:
											¿Qué pasa cuando una persona 
que existe en el tiempo
											se encuentra con alguien 
que solo ocupa espacio?
											Estas luchas raciales
											son batallas entre los que se perciben 
como usurpadores de espacio
											y los que son percibidos 
como hacedores del mundo.
											Quienes controlan el flujo 
y el trascurso de la historia
											son considerados hacedores del mundo 
que poseen y gestionan el tiempo.
											En otras palabras: los blancos.
											Cuando Hegel dijo la famosa frase de que 
África no era un continente histórico,
											dio a entender que no era más 
que una masa de tierra voluminosa
											que ocupaba espacio 
en la parte inferior del globo.
											Los africanos eran usurpadores de espacio.
											Hoy los blancos siguen controlando 
el flujo y el transcurso de la historia,
											mientras que muy a menudo 
nos tratan a las personas negras
											como si fuéramos usurpadores de espacio 
a los que no tenemos derecho.
											El tiempo y la marcha del progreso 
se usa para justificar
											un impresionante grado de violencia 
hacia las poblaciones más vulnerables,
											percibidas como usurpadoras de espacio 
y no como hacedoras del mundo,
											son trasladadas 
fuera de los lugares donde viven,
											en pos de llevarlos al siglo XXI.
									","
											Professeur Sharon Holland a demandé :
											que se passe-t-il quand quelqu'un
qui existe dans le temps
											rencontre quelqu'un
qui n'occupe que de l'espace ?
											Ces luttes raciales
											sont des combats entre ceux
perçus comme prenant de la place
											et ceux perçus comme dirigeant le monde.
											Ceux qui contrôlent la circulation
et le sens de l'histoire
											sont des dirigeants mondiaux
qui possèdent et maîtrisent le temps.
											En d'autres mots : les Blancs.
											Quand Hegel a dit que l'Afrique ne faisait
historiquement pas partie du monde,
											il insinuait que ce n'était
qu'une terre volumineuse
											prenant de la place dans le bas du globe.
											Les Africains prenaient de la place.
											Les Blancs continuent de contrôler
la circulation et le sens de l'histoire
											tout en traitant trop souvent les Noirs
comme s'ils prenaient de la place
											alors qu'ils n'y étaient pas autorisés.
											Le temps et la marche du progrès
sont utilisés pour justifier
											un degré de violence spectaculaire
envers les populations vulnérables
											qui, perçues comme prenant de la place
plutôt que comme dirigeant le monde,
											sont exclues des endroits où elles vivent
											sous prétexte de les faire entrer
dans le XXIe siècle.
									","
											Profesört Sharon Holland sordu:
											Eğer zaman içinde varolmuş olan bir kişi,
											sadece boşluk kaplayan
biriyle buluşursa ne olur?
											Bu ırksal problemler aslında
											boşluk kaplayacak olanlarla
											dünya yaratacak olanlar 
arasındaki savaşlar.
											Tarihin akışını ve hücumunu
kontrol edenler,
											zamanı biçimlendiren ve ona sahip olan
dünya yaratıcıları olarak düşünülüyor
											Başka kelimlerle: beyaz insanlar.
											Ancak Hegel Afrika'nın dünya
tarihinde bir yeri olmadığını söylerken
											kastettiği şey kürenin
dibinde, yer kaplayan
											az biraz
yararlı bir toprak yığınıydı.
											Afrikalılar boşluk kaplayanlardı.
											Bugün, beyazlar hala tarihin
akışını ve hücumunu kontrol ediyorlar,
											gayet sık şekilde biz siyahilere
sahip olmadığımız boşluğu
											dolduruyormuş gibi davranıyorlar.
											Zaman ve sürecin ilerlemesi, boşluk
doldurucu olarak görülen,
											yaşadıkları yerden çıkartılmış olan,
en hassas toplumlarımıza karşı şok edici
											seviyede şiddetin meşrulaştırılması,
											onları 21. yüzyıla getirme
											servisi karşılığında kullanılıyor.
									",The racial politics of time,Brittney Cooper,12:29,"criminal justice,culture,history,humanity,identity,inequality,race,social change,society,United States,time"
"
","
","
","
","
",The racial politics of time,Brittney Cooper,12:29,"criminal justice,culture,history,humanity,identity,inequality,race,social change,society,United States,time"
"
											Shortened life span according to zip code
is just one example of the ways
											that time and space cohere
in an unjust manner
											in the lives of black people.
											Children who are born
in New Orleans zip code 70124,
											which is 93 percent white,
											can expect to live a full 25 years longer
											than children born
in New Orleans zip code 70112,
											which is 60 percent black.
											Children born in Washington, DC's
wealthy Maryland suburbs
											can expect to live a full 20 years longer
											than children born
in its downtown neighborhoods.
									","
											A vida útil reduzida de acordo
com o código postal
											é apenas um dos exemplos de como
o tempo e o espaço se fundem injustamente
											nas vidas das pessoas negras.
											As crianças que nascem em Nova Orleães
como o código postal 70124
											— em que 93% são brancas —
											têm a perspetiva de viver mais 25 anos
											do que as crianças nascidas
em Nova Orleães,
											com o código postal 70112
											— em que 60% são negras.
											As crianças nascidas em Washington, D.C.,
nos subúrbios de Maryland
											têm a perspetiva de viver mais 20 anos
											do que as crianças
que vivem na vizinhança.
									","
											La reducción de la esperanza de vida 
en función del código postal es solo
											un ejemplo de las formas que el tiempo 
y el espacio confluyen de manera injusta
											en la vida de las personas de raza negra.
											Los niños que nacen en Nueva Orleans 
con código postal 70124,
											donde hay un 93 % de blancos,
											tienen una esperanza de vida 
en más de 25 años superior
											a los niños nacidos en Nueva Orleans 
con código postal 70112,
											donde hay un 60 % de negros.
											Los niños nacidos en Washington DC,
en los suburbios ricos de Maryland,
											tienen una esperanza de vida 
de un total de 20 años más
											que los niños nacidos 
en los barrios del centro.
									","
											La durée de vie réduite
selon le code postal,
											ceci n'est qu'un exemple de la façon
											dont le temps et l'espace
agissent de façon injuste
											dans la vie des Noirs.
											Les enfants nés à la Nouvelle Orléans
avec le code postal 70124,
											93% sont blancs,
											peuvent espérer vivre 25 ans de plus
											que les enfants nés à la Nouvelle Orléans
avec le code postal 70112
											où il y a 60% de Noirs.
											Les enfants nés dans les banlieues
les plus riches de Washington
											peuvent espérer vivre 20 ans de plus
											que les enfants nés
dans les quartiers du centre-ville.
									","
											Posta koduna göre kısaltılmış yaşam
süresi, siyahi insanların yaşamında
											zamanın adaletsiz bir
şekilde kaynaştığı yollardan
											bir tanesine bir başka örnek daha.
											New Orleans posta kodu
70124 ile doğan çocukların,
											ki bunların %93'ü beyaz,
											New Orleans posta kodu
70112'de doğan çocuklardan,
											ki bunların %60'ı siyahi,
											25 yıl daha fazla yaşaması bekleniyor.
											Washington DC'nin zengin Maryland 
varoşlarında doğan bir çocuğun,
											oranın merkezinde doğan
bir çocuğa kıyasla
											yirmi yıl daha fazla yaşaması bekleniyor.
									",The racial politics of time,Brittney Cooper,12:29,"criminal justice,culture,history,humanity,identity,inequality,race,social change,society,United States,time"
"
","
","
","
","
",The racial politics of time,Brittney Cooper,12:29,"criminal justice,culture,history,humanity,identity,inequality,race,social change,society,United States,time"
"
											Ta-Nehisi Coates argues
											that, ""The defining feature
of being drafted into the Black race
											is the inescapable robbery of time.""
											We experience time discrimination,
											he tells us,
											not just as structural,
											but as personal:
											in lost moments of joy,
											lost moments of connection,
											lost quality of time with loved ones
											and lost years of healthy quality of life.
									","
											Ta-Nehisi Coates diz
											que ""a característica
que define a raça negra
											""é o inevitável roubo de tempo"".
											""Testemunhamos discriminação
no tempo"", diz ele,
											não só estrutural, mas pessoal:
											em momentos de felicidade perdidos,
											momentos de ligação perdidos,
											perda de qualidade de vida
com entes queridos
											e perda de qualidade de vida saudável.
									","
											Ta-Nehisi Coates dice que
											""La característica definitoria 
de ser confinado en la raza negra
											es el ineludible robo de tiempo"".
											Experimentamos discriminación de tiempo,
											nos cuenta,
											no solo estructural,
											sino en lo más personal:
											en momentos perdidos de alegría,
											en momentos perdidos de conexión,
											en calidad de tiempo perdida 
con los seres queridos
											y pérdida de años 
de calidad de vida saludable.
									","
											Ta-Neshi Coates avance
											que « la caractéristique déterminante
pour être considéré Noir
											est l'inévitable vol du temps. »
											La discrimination temporelle,
											dit-il,
											n'est pas que structurelle,
mais est personnelle :
											des moments de joie perdus,
des moments de connexion perdus,
											la perte de temps de qualité
avec les êtres chers
											et la perte d'années de vie
en bonne santé.
									","
											Ta-Nehisi Coates der ki
											""Siyah ırka kaydolmayı
belirleyen özellik,
											zamanın kaçınılmaz soygunudur.""
											Zaman ayrımcılığını tecrübeliyoruz,
											ve bize şunu söylüyor;
											sadece yapısal olarak değil,
											ayrıca kişisel olarak,
											kaybedilmiş keyif anlarında,
											kaybedilmiş bağ anlarında,
											sevenlerle geçirilecek
kaybedilmiş kaliteli zamanda
											ve kaybedilmiş sağlıklı yaşam yılları.
									",The racial politics of time,Brittney Cooper,12:29,"criminal justice,culture,history,humanity,identity,inequality,race,social change,society,United States,time"
"
","
","
","
","
",The racial politics of time,Brittney Cooper,12:29,"criminal justice,culture,history,humanity,identity,inequality,race,social change,society,United States,time"
"
											In the future, do you see black people?
											Do black people have a future?
											What if you belong
to the very race of people
											who have always been pitted against time?
											What if your group is the group
for whom a future was never imagined?
											These time-space clashes —
											between protesters and police,
											between gentrifiers and residents —
											don't paint a very pretty picture
											of what America hopes
for black people's future.
											If the present is any indicator,
											our children will be under-educated,
											health maladies will take their toll
											and housing will continue
to be unaffordable.
									","
											No futuro, vêem as pessoas negras?
											As pessoas negras têm um futuro?
											E se pertencessem à mesma raça
											que tem sido confrontada com o tempo?
											E se o vosso grupo fosse o grupo
para o qual nunca foi imaginado um futuro?
											Estes confrontos tempo-espaço
											— entre protestantes e polícia,
											entre urbanizadores e residentes —
											não pintam um quadro muito bonito
											do que a a América espera para o futuro
das pessoas negras.
											Se o presente é algum indicador,
											as nossas crianças serão
educadas inadequadamente.
											as doenças cobrarão a sua parte
											e a habitação continuará
a ser inacessível.
									","
											En el futuro ¿ven a la gente negra?
											¿Las personas negras tienen un futuro?
											¿Qué pasaría si Uds. pertenecieran 
a la misma raza de personas
											que siempre ha confrontado con el tiempo?
											¿Y si pertenecieran a un grupo para 
el que nunca se imaginó un futuro?
											Estos choques de tiempo-espacio,
											entre los manifestantes y la policía,
											entre gentrificadores y residentes,
											no presentan un cuadro muy bonito
											de lo que EE.UU. espera 
para el futuro de la gente negra.
											Si el presente es un indicador,
											nuestros hijos contarán 
con menos nivel de educación,
											las enfermedades van a pasar factura
											y la vivienda seguirá siendo inasequible.
									","
											Voyez-vous des Noirs dans le futur ?
											Les Noirs ont-ils un avenir ?
											Et si vous apparteniez
à la race de personnes
											qui a toujours été isolée du temps ?
											Et si votre groupe était celui pour lequel
on n'a jamais imaginé d'avenir ?
											Ces conflits de temps et d'espace —
											entre les manifestants et la police,
											entre les riches et les résidents —
											ne dépeignent pas une très belle image
											des espoirs que nourrit l'Amérique
pour l'avenir des Noirs.
											Si le présent est un indicateur,
											nos enfants seront sous-éduqués,
											ils auront beaucoup de problèmes de santé
											et les logements continueront
d'être inabordables.
									","
											Gelecekte, siyahileri görüyor musun?
											Siyahilerin geleceği var mı?
											Ya eğer sen 
hep bana karşı komplo kurmuş
											bir ırka aitsen?
											Ya eğer senin grubun
geleceğin hayal edilmediği bir grupsa?
											Bu zaman-boşluk çatışmaları
											polislerle göstericiler arasında,
											yerlilerle orada yaşayanlar arasında —
											Amerika'nın, siyahilerin
geleceği için
											ne umduğu hakkında 
pek iyi bir resim çizmiyor.
											Günümüz bir göstergeyse,
											çocuklarımız az eğitilmiş olacak,
											hastalık çanları çalmaya başlayacak
											ve konaklama ücretleri
hala karşılanamaz kalacak.
									",The racial politics of time,Brittney Cooper,12:29,"criminal justice,culture,history,humanity,identity,inequality,race,social change,society,United States,time"
"
","
","
","
","
",The racial politics of time,Brittney Cooper,12:29,"criminal justice,culture,history,humanity,identity,inequality,race,social change,society,United States,time"
"
											So if we're really ready
to talk about the future,
											perhaps we should begin
by admitting that we're out of time.
											We black people
have always been out of time.
											Time does not belong to us.
											Our lives are lives of perpetual urgency.
											Time is used to displace us,
											or conversely, we are urged
into complacency
											through endless calls to just be patient.
											But if past is prologue,
											let us seize upon the ways in which
we're always out of time anyway
											to demand with urgency
											freedom now.
									","
											Então, se estamos mesmo prontos
para falar sobre o futuro,
											talvez devêssemos começar por reconhecer
que estamos a ficar sem tempo.
											Nós, as pessoas negras,
sempre estivemos sem tempo.
											O tempo não nos pertence.
											As nossas vidas são de uma
urgência contínua.
											O tempo é usado para nos afastar,
											ou inversamente, somos encorajados
a sermos complacentes
											através de inúmeros pedidos
para sermos pacientes.
											Mas se o passado é o prólogo,
											deixem-nos aproveitar as formas
em que estamos sempre sem tempo,
											para exigirmos com urgência
											""liberdade já"".
									","
											Así que, si estamos realmente 
dispuestos a hablar sobre el futuro,
											tal vez deberíamos empezar por admitir 
que estamos fuera del tiempo.
											Nosotros, los negros siempre 
hemos estado fuera del tiempo.
											El tiempo no nos pertenece.
											Nuestras vidas son 
vidas de urgencia perpetua.
											El tiempo se utiliza para desplazarnos
											o por el contrario, 
se nos insta a la complacencia
											a través de exhortaciones sin fin 
a que seamos pacientes.
											Pero si el pasado es prólogo,
											aprovechemos las formas donde siempre 
estamos fuera del tiempo de todos modos
											para exigir con urgencia
											libertad ahora.
									","
											Si nous sommes prêts à parler d'avenir,
											peut-être devrions-nous admettre
que nous n'avons plus le temps.
											Les Noirs ont toujours été hors du temps.
											Le temps ne nous appartient pas.
											Nos vies sont vécues
dans une urgence perpétuelle.
											Le temps est utilisé pour nous déplacer
											ou, au contraire, on nous pousse
à la complaisance
											en nous appelant à être patients.
											Si le passé est le prologue,
											emparons-nous du fait
que nous n'avons jamais de temps
											pour exiger avec insistance
notre liberté immédiate.
									","
											Yani, gerçekten gelecek
hakkında konuşmaya hazırsak
											belki de zamanımızın geçtiğini
kabul ederek başlamalıyız.
											Biz siyah insanlar,
zamanımız hep geçmişti.
											Zaman bize at değil.
											Bizim yaşamlarımız
ebedi bir aciliyetin yaşamları.
											Zaman, ya bizi
yerimizden etmek için kullanıldı
											ya da aksine,
bitmeyen sabırlı olma çağırılarıyla
											kayıtsızlığa itildik.
											Ancak eğer geçmiş bir ön sözse,
											zaten hali hazırda zamanını
geçirdiğimiz yöntemlerle
											özgürlüğü acilen talep etmemize
											izin verin.
									",The racial politics of time,Brittney Cooper,12:29,"criminal justice,culture,history,humanity,identity,inequality,race,social change,society,United States,time"
"
","
","
","
","
",The racial politics of time,Brittney Cooper,12:29,"criminal justice,culture,history,humanity,identity,inequality,race,social change,society,United States,time"
