en,es,fr,tr,de,title,speaker,duration,tags
"
											(Laughter)
									","
											(Risas)
									","
											(Rires)
									","
											(Kahkahalar)
									","
											(Gelächter)
									",A queer vision of love and marriage,Tiq Milan and Kim Katrin Milan,17:07,"gender,gender equality,Gender spectrum,LGBT,activism,beauty,collaboration,family,compassion,happiness,feminism,humanity,identity,inequality,poetry,relationships,social change,society,Transgender,women,writing,art"
"
","
","
","
","
",A queer vision of love and marriage,Tiq Milan and Kim Katrin Milan,17:07,"gender,gender equality,Gender spectrum,LGBT,activism,beauty,collaboration,family,compassion,happiness,feminism,humanity,identity,inequality,poetry,relationships,social change,society,Transgender,women,writing,art"
"
											KKM: Right? That's not right.
									","
											KMM: ¿Verdad? Eso no es cierto.
									","
											KMM : N'est-ce pas ? Ce n'est pas normal.
									","
											KKM: Öyle mi? Bu doğru değil.
									","
											KKM: Richtig? Das ist nicht richtig.
									",A queer vision of love and marriage,Tiq Milan and Kim Katrin Milan,17:07,"gender,gender equality,Gender spectrum,LGBT,activism,beauty,collaboration,family,compassion,happiness,feminism,humanity,identity,inequality,poetry,relationships,social change,society,Transgender,women,writing,art"
"
","
","
","
","
",A queer vision of love and marriage,Tiq Milan and Kim Katrin Milan,17:07,"gender,gender equality,Gender spectrum,LGBT,activism,beauty,collaboration,family,compassion,happiness,feminism,humanity,identity,inequality,poetry,relationships,social change,society,Transgender,women,writing,art"
"
											TM: But a fully complex human being
											whose femininity wasn't for me
to rein in, control or critique.
											It's her brilliance,
											the way she leads with compassion,
											and how she never loses
sight of her empathy.
											She has been my hero since day one.
									","
											TM: Más bien un complejo y 
completo ser humano,
											cuya feminidad no era para que 
yo la reinara, controlara o criticara.
											Era su propia brillantez,
											la manera en que lidera con compasión,
											y como nunca pierde de vista la empatía.
											Ella ha sido mi heroína 
desde el primer día.
									","
											TM : Mais un être humain complexe
											dont je n'avais pas à freiner,
contrôler ou critiquer la féminité.
											C'est son brio,
											sa manière de diriger avec compassion
et de ne jamais perdre l'empathie de vue.
											Depuis le premier jour,
elle est mon héroïne.
									","
											TM: Kadınsılığı beni dizginlemeyen,
											kontrol etmeyen veya eleştirmeyen
karmaşık bir insandı benim için.
											Beni çeken şey onun ihtişamı,
											şefkatle yönlendirmesi ve
											hiçbir zaman empati
yetisini kaybetmemesiydi.
											O ilk günden beri benim kahramanım.
									","
											TM: Sondern ein ganzer komplexer Mensch,
											dessen Feminität ich nicht beherrschen,
kontollieren oder kritisieren sollte.
											Es ist ihre Brillianz,
											wie sie voller Mitgefühl führt
											und wie sie nie die Sicht
der Empathie verliert.
											Seit dem ersten Tag ist sie meine Heldin.
									",A queer vision of love and marriage,Tiq Milan and Kim Katrin Milan,17:07,"gender,gender equality,Gender spectrum,LGBT,activism,beauty,collaboration,family,compassion,happiness,feminism,humanity,identity,inequality,poetry,relationships,social change,society,Transgender,women,writing,art"
"
","
","
","
","
",A queer vision of love and marriage,Tiq Milan and Kim Katrin Milan,17:07,"gender,gender equality,Gender spectrum,LGBT,activism,beauty,collaboration,family,compassion,happiness,feminism,humanity,identity,inequality,poetry,relationships,social change,society,Transgender,women,writing,art"
"
											(Applause)
									","
											(Aplausos)
									","
											(Applaudissements)
									","
											(Alkış)
									","
											(Applaus)
									",A queer vision of love and marriage,Tiq Milan and Kim Katrin Milan,17:07,"gender,gender equality,Gender spectrum,LGBT,activism,beauty,collaboration,family,compassion,happiness,feminism,humanity,identity,inequality,poetry,relationships,social change,society,Transgender,women,writing,art"
"
","
","
","
","
",A queer vision of love and marriage,Tiq Milan and Kim Katrin Milan,17:07,"gender,gender equality,Gender spectrum,LGBT,activism,beauty,collaboration,family,compassion,happiness,feminism,humanity,identity,inequality,poetry,relationships,social change,society,Transgender,women,writing,art"
"
											KKM: Our relationship has always been
about setting each other free.
											One of the first questions I asked him
											was what dreams he had left to accomplish,
											and how would I help him get there.
											His dreams to live as a poet,
											to adopt and raise a family together,
											to live a life that he was proud of,
											and one that would live up to
his mother's incredible legacy.
											And I really appreciated that we
were able to start from that place,
											and not from a place
that was around figuring out
											how to make each other work together.
											And I think this really allowed us
to grow into the people that we were
											in a way that was incredibly different.
											I love him whole;
											pre-transition, now and in the future.
											And it's this love that had us
committed to each other
											before we'd even seen each other's faces.
									","
											KKM: Nuestra relación siempre ha 
intentado darnos libertad mutua.
											Una de las primeras preguntas 
que le hice fue:
											¿Qué sueño tuyo no has realizado?
											y ¿cómo puedo ayudarte a lograrlo?
											Sus sueños de vivir como un poeta,
											de adoptar y tener una familia juntos,
											de vivir una vida 
de la cual estar orgulloso,
											una vida a la altura del 
increíble legado de su madre.
											Y estaba agradecida de empezar 
desde ese punto,
											y no desde un lugar donde tuviéramos 
que estar descifrando
											cómo hacer que 
funcionáramos como pareja.
											Y creo que esto nos permitió crecer
en las personas que fuimos
											de una manera increíblemente diferente.
											Lo amo en todo su ser,
											antes de su transición, ahora 
y en un futuro.
											Y es este amor nos tiene 
comprometidos el uno con el otro
											incluso antes de 
encontrarnos en persona.
									","
											KMM : Dans notre relation, il a toujours
été question de libérer l'autre.
											Une de mes premières questions
											portait sur les rêves
qu'il avait à accomplir
											et comment je l'aiderais à y arriver.
											Ses rêves de vivre en tant que poète,
											d'adopter et d'élever
une famille ensemble,
											de vivre une vie dont il serait fier
											et qui serait à la hauteur
de l'incroyable héritage de sa mère.
											J'apprécie que nous ayons pu partir de ça
											sans avoir à chercher
											comment faire pour fonctionner ensemble.
											Cela nous a vraiment permis
de devenir les gens que nous étions
											de façon incroyablement différente.
											J'aime tout en lui :
											avant sa transition,
maintenant et à l'avenir.
											Et c'est cet amour
qui nous a engagés l'un envers l'autre
											avant d'avoir vu le visage de l'autre.
									","
											KKM: İlişkimiz daima
birbirimizi özgür bırakmakla ilgiliydi.
											Ona sorduğum ilk sorulardan birisi
											gerçekleştirmekten
vazgeçtiği hayallerin ne
											olduğu ve ona nasıl yardım edebileceğimdi.
											Bir şair olma, bir çocuk evlat edinme
											ve bir aile kurma, gurur duyacağı bir
											yaşam sürdürme ve annesinin mirasına
											uygun bir hayata
sahip olma hayalleri vardı.
											Buradan başlayabilmiş
olmamız gerçekten çok değerli, çünkü
											birbirimizin işe
yaramasını nasıl sağlayabileceğimizi
											düşünerek başlamadık.
											Bu da, bir şekilde oldukça
farklı olduğumuz insanlara
											alışmamızı sağladı.
											Onu tamamen seviyorum;
											değişimden önce,
şimdi ve gelecekte.
											Birbirimizin yüzünü görmeden
önce birbirimize bağlanmamızı
											sağlayan şey de bu sevgi.
									","
											KKM: In unserer Beziehung ging es
immer darum, den anderen zu befreien.
											Eine der ersten Fragen,
die ich hatte, war,
											welche Träume er noch erfüllen wollte
											und wie ich ihm dabei helfen könnte.
											Seine Träume als Dichter zu leben,
											eine Familie zu adoptieren
und großzuziehen,
											ein stolzes Leben zu leben,
											das dem Vermächtnis
seiner Mutter gerecht wird.
											Ich schätze es sehr,
dass wir von diesem Punkt anfingen
											und nicht beim Herausfinden,
											wie wir zusammen funktionieren könnten.
											Ich denke, das hat uns ermöglicht,
so zu werden, wie wir es jetzt sind,
											auf eine total andere Art und Weise.
											Ich liebe ihn im Ganzen,
											vor der Umwandlung, heute und in Zukunft.
											Und es ist diese Liebe, die uns verband,
											bevor wir einander
überhaupt gesehen hatten.
									",A queer vision of love and marriage,Tiq Milan and Kim Katrin Milan,17:07,"gender,gender equality,Gender spectrum,LGBT,activism,beauty,collaboration,family,compassion,happiness,feminism,humanity,identity,inequality,poetry,relationships,social change,society,Transgender,women,writing,art"
"
","
","
","
","
",A queer vision of love and marriage,Tiq Milan and Kim Katrin Milan,17:07,"gender,gender equality,Gender spectrum,LGBT,activism,beauty,collaboration,family,compassion,happiness,feminism,humanity,identity,inequality,poetry,relationships,social change,society,Transgender,women,writing,art"
"
											TM: My mother's biggest
concern when I transitioned
											was who was going to love me as I am.
											Had being transgender somehow
precluded me from love and monogamy
											because I was supposedly
born in the wrong body?
											But it's this type of structuring
that has to be reframed
											in order to let love in.
											My body never betrayed me,
											and my body was never wrong.
											It's this restrictive,
binary thinking on gender
											that said that I didn't exist.
											But when we met,
											she loved me for exactly how I showed up.
											She would trace her fingers
along the numb keloid scars
											left by my top surgery.
											Scars that run from the middle of my chest
all the way out to my outer torso.
											She said that these were
reminders of my strength
											and everything that I went through
											and nothing for me to be ashamed of.
											So sprinting towards her hand in marriage
											was the queerest thing that I could do.
									","
											TM: La mayor preocupación de mi mama
al hacer mi transición
											fue pensar quién me amaría 
tal y como soy.
											¿Acaso ser transgénero me imposibilitaba 
ser amado y ser monógamo
											por, supuestamente, haber nacido
en el cuerpo equivocado?
											Es este tipo de estructuración
la que debe redefinirse
											para permitir que el amor fluya.
											Mi cuerpo nunca me traicionó,
											y mi cuerpo nunca estuvo equivocado.
											Es este pensamiento restrictivo sobre 
el binarismo de los géneros
											implicaba que yo no existía.
											Pero cuando nos conocimos,
											ella me amó exactamente por quién soy.
											Ella pasaba sus dedos por las viejas
cicatrices queloides
											que dejó mi cirugía de busto.
											Cicatrices que van desde la mitad del 
pecho hasta la parte exterior del torso.
											Ella decía que eran recordatorios 
de mi fortaleza
											y de todo por lo que pasé,
											y que no era nada por 
lo que estar avergonzado.
											Así que me apresuré 
a pedir su mano
											fue lo más queer que pude haber hecho.
									","
											TM : Lors de ma transition,
ma mère s'inquiétait
											de savoir qui aller m'aimer
tel que je suis.
											Être transsexuel m'écartait-il
de l'amour et la monogamie
											car j'étais né dans le mauvais corps ?
											C'est ce genre de structuration
qui doit être recadré
											afin de laisser entrer l'amour.
											Mon corps ne m'a jamais trahi
											et ce n'était pas le mauvais corps.
											C'est cette vision restrictive,
binaire du sexe
											qui disait que je n'existais pas.
											Mais à notre rencontre,
											elle m'a aimée exactement comme j'étais.
											Elle passait ses doigts
sur les cicatrices cheloïdes
											laissées par mon opération.
											Des cicatrices allant
du milieu de ma poitrine
											jusqu'à l'extérieur de mon torse.
											Elle disait que c'étaient
des rappels de ma force
											et de tout ce que j'avais traversé,
											rien dont je devrais avoir honte.
											Me dépêcher de la demander en mariage
											était la chose la plus queer à faire.
									","
											TM: Cinsiyet
değiştirdiğimde annemin en büyük
											korkusu, beni bu
şekilde kimin seveceğiydi.
											Sözüm ona yanlış vücutla
doğduğum için, cinsiyet değiştirmiş olmam
											beni sevgiden ve
tek eşlilikten mahrum mu bırakır?
											Sevginin tekrar edinilmesi
için, bu tür bir yapıya farklı bir
											açıdan bakılmalıdır.
											Vücudum bana hiç ihanet etmedi
											ve hiçbir zaman yanlış değildi.
											Benim var olmadığımı söyleyen
şey cinsiyet konusundaki bu kısıtlayıcı,
											ikilem düşüncesidir.
											Fakat buluştuğumuzda,
											o beni tam olarak olduğum gibi sevdi.
											Ameliyatımdan kalan,
keloyid yara izlerimin üzerinde
											parmaklarını gezdirirdi.
											Göğsümün ortasından
başlayarak gövdemi dolaşan yara izleri.
											O, bu izlerin, gücümü ve
yaşadığım her şeyi anımsattığını
											ve benim için utanacak
											hiçbir şeyin olmadığını söyledi.
											Yani evlenirken depar atmak,
											yapabileceğim en garip şeydi.
									","
											TM: Die größte Sorge meiner Mutter
nach der Umwandlung
											war, wer mich so lieben würde wie ich war.
											Schließt mich die Transsexualität
von Liebe und Monogamie aus,
											nur weil ich im falschen
Körper geboren wurde?
											Genau diese Annahme 
muss umformuliert werden,
											um Liebe hereinzulassen.
											Mein Körper hat mich niemals verraten,
											und er war auch nie falsch.
											Dieses eingeschränkte,
binäre Denken über Geschlechter
											ließ mich nicht existieren.
											Aber als wir uns trafen,
											liebte sie mich so, wie ich war.
											Sie fuhr mit ihren Fingern
über meine tauben Narben,
											die die obere OP hinterlassen hat.
											Narben, die von der Mitte meiner Brust,
bis zu meinem äußersten Rumpf verlaufen.
											Sie sagte, dies wären 
die Erinnerungen an meine Stärke
											und an das, was ich durchgemacht habe,
											dafür sollte ich mich nicht schämen.
											Um ihre Hand anzuhalten,
											war daher das Beste, was ich tun konnte,
									",A queer vision of love and marriage,Tiq Milan and Kim Katrin Milan,17:07,"gender,gender equality,Gender spectrum,LGBT,activism,beauty,collaboration,family,compassion,happiness,feminism,humanity,identity,inequality,poetry,relationships,social change,society,Transgender,women,writing,art"
"
","
","
","
","
",A queer vision of love and marriage,Tiq Milan and Kim Katrin Milan,17:07,"gender,gender equality,Gender spectrum,LGBT,activism,beauty,collaboration,family,compassion,happiness,feminism,humanity,identity,inequality,poetry,relationships,social change,society,Transgender,women,writing,art"
"
											(Laughter)
									","
											(Risas)
									","
											(Rires)
									","
											(Kahkahalar)
									","
											(Gelächter)
									",A queer vision of love and marriage,Tiq Milan and Kim Katrin Milan,17:07,"gender,gender equality,Gender spectrum,LGBT,activism,beauty,collaboration,family,compassion,happiness,feminism,humanity,identity,inequality,poetry,relationships,social change,society,Transgender,women,writing,art"
"
","
","
","
","
",A queer vision of love and marriage,Tiq Milan and Kim Katrin Milan,17:07,"gender,gender equality,Gender spectrum,LGBT,activism,beauty,collaboration,family,compassion,happiness,feminism,humanity,identity,inequality,poetry,relationships,social change,society,Transgender,women,writing,art"
"
											It flew in the face of more
conventional trajectories
											of love and relationships,
											because God was never supposed
to bless a union for folks like us,
											and the law was never
supposed to recognize it.
									","
											Ignoré abiertamente las trayectorias
más convencionales
											del amor y las relaciones,
											porque se suponía que Dios 
no bendeciría nunca una unión
											entre personas como nosotros 
y la ley tampoco la reconocería.
									","
											Cela était à l'encontre des trajectoires
plus conventionnelles
											d'amour et de relations
											car Dieu n'était pas censé
bénir l'union de gens comme nous
											et la loi n'allait jamais la reconnaître.
									","
											Bu, geleneksel sevgi
ve ilişki yörüngelerine
											meydan okudu,
											çünkü Tanrı hiçbir zaman bizim
gibiler için bir birlik kutsamadı ve
											yasalar da bunu hiçbir zaman tanımadı.
									","
											Es sprach gegen jede Konventionen
											der Liebe und Beziehungen,
											denn Gott sollte keinen Bund
von Leuten wie uns segnen
											und das Gesetz sollte ihn
niemals anerkennen.
									",A queer vision of love and marriage,Tiq Milan and Kim Katrin Milan,17:07,"gender,gender equality,Gender spectrum,LGBT,activism,beauty,collaboration,family,compassion,happiness,feminism,humanity,identity,inequality,poetry,relationships,social change,society,Transgender,women,writing,art"
"
","
","
","
","
",A queer vision of love and marriage,Tiq Milan and Kim Katrin Milan,17:07,"gender,gender equality,Gender spectrum,LGBT,activism,beauty,collaboration,family,compassion,happiness,feminism,humanity,identity,inequality,poetry,relationships,social change,society,Transgender,women,writing,art"
"
											KKM: So on May 5, 2014,
											just about three months
after meeting online,
											we were married on the steps
of City Hall in Manhattan,
											and it was beautiful
in every conceivable way.
											It's safe to say that we
reimagined some traditions,
											but we also kept some old ones
that we worked in,
											and we created something
that worked for us.
											My bouquet and corsage was actually filled
with wildflowers from Brooklyn —
											also added in a little bit of lavender
and sage to keep us grounded
											because we were so nervous.
											And it was put together by a sweet
sister healer friend of ours.
											I never wanted a diamond ring,
											because conflict and convention
are not my thing,
											so my ring is the deepest purple,
											like the color of my crown chakra,
											and set in place with my birthstones.
									","
											KKM: Así que el 5 de mayo del 2014,
											casi tres meses 
después de conocernos en linea,
											nos casamos en las puertas del
ayuntamiento de Manhattan,
											y fue hermoso, en todas las formas
concebibles.
											Es seguro decir que reinventamos
algunas tradiciones,
											pero también mantuvimos algunas 
en las cuales trabajamos,
											y creamos algo que funcionara 
para nosotros.
											Mi ramo y mi corsé estaban llenos
de flores salvajes de Brooklyn
											también le puse lavanda y salvia
para tranquilizarnos,
											porque estábamos muy nerviosos,
											y fue organizada por una hermana 
curandera amiga nuestra.
											Yo nunca quise un anillo de diamantes,
											porque el conflicto y 
las convenciones no son lo mío,
											así que mi anillo es 
del morado más profundo,
											cómo el color de mi chakra,
											y colocado en el lugar 
de mis piedras del zodiaco.
									","
											KKM : Le 5 mai 2014,
											à peine 3 mois
après notre rencontre en ligne,
											nous nous sommes mariés sur les marches
de la mairie à Manhattan
											et ce fut magnifique
sous tous les aspects possibles.
											On peut dire que nous avons
réimaginé certaines traditions,
											mais nous avons aussi
retravaillé des anciennes
											pour créer quelque chose
qui nous convenait.
											Mon bouquet était fait
de fleurs sauvages de Brooklyn —
											avec un peu de lavande et de sauge
pour que nous gardions les pieds sur terre
											car nous étions très nerveux.
											Cela a été concocté
par une amie guérisseuse.
											Je ne voulais pas de bague en diamant,
											le conflit, les conventions
ce n'est pas mon truc.
											Ma bague est donc violette,
											de la couleur de mon sahasrara
											et confectionnée
avec mes pierres de naissance.
									","
											KKM: 5 Mayıs 2014'de
											internette tanışmamızdan
yaklaşık üç ay sonra,
											Manhattan'daki Belediye
Konağının basamaklarında evlendik
											ve her biçimde güzeldi.
											Bazı gelenekleri
yeniden canlandırdık, fakat ayrıca
											birkaç eski
geleneği de muhafaza ettik ve
											bize uygun bir şeyler yarattık.
											Buketim ve elbisemin üst kısmı
Brooklyn'in kır çiçekleriyle doluydu —
											ayrıca çok gergin olduğumuzdan,
bizi sakinleştirmesi için biraz lavanta ve
											adaçayı da ekledik.
											Hepsini tatlı, iyileştirici
bir kız arkadaşımız topladı.
											Pırlanta yüzük istemedim çünkü
											çelişki ve gelenek bana göre değil,
											bu yüzden
yüzüğüm derin mor renkte,
											tıpkı taç çakram gibi ve
											burç taşlarımın yanında.
									","
											KKM: Am 05. Mai 2014,
											knapp drei Monate nachdem
wir uns online kennenlernten,
											heirateten wir auf den Stufen
des Rathauses von Manhattan
											und es war in jeder Hinsicht wunderschön.
											Ich kann mit Sicherheit sagen,
dass wir neue Traditionen erfanden,
											aber auch einige alte behielten, 
die zu uns passten,
											und wir schufen etwas,
das für uns funktionierte.
											Mein Brautstrauß und meine Corsage 
bestanden aus Wildblumen aus Brooklyn,
											mit dabei waren Lavendel und Salbei, 
um uns zu beruhigen,
											weil wir so nervös waren.
											Zusammengestellt wurde alles
von einer Heilerin, unserer Freundin.
											Ich wollte nie einen Diamantenring,
											da Konflikt und Konventionen
nicht meins sind,
											also ist mein Ring aus tiefstem Lila,
											wie die Farbe meines Chakras,
											platziert zusammen
mit meinen Monatssteinen.
									",A queer vision of love and marriage,Tiq Milan and Kim Katrin Milan,17:07,"gender,gender equality,Gender spectrum,LGBT,activism,beauty,collaboration,family,compassion,happiness,feminism,humanity,identity,inequality,poetry,relationships,social change,society,Transgender,women,writing,art"
"
","
","
","
","
",A queer vision of love and marriage,Tiq Milan and Kim Katrin Milan,17:07,"gender,gender equality,Gender spectrum,LGBT,activism,beauty,collaboration,family,compassion,happiness,feminism,humanity,identity,inequality,poetry,relationships,social change,society,Transgender,women,writing,art"
"
											The gift of queerness is options.
											I never had to choose his last name,
											it was never an exception,
											but I did because I am
my father's bastard child,
											someone who has always been
an apology, a secret, an imposition.
											And it was incredibly freeing
											to choose the name of a man
who chose me first.
									","
											El regalo de ser queer es tener opciones.
											Nunca tuve que elegir su apellido,
											nunca fue una excepción,
											pero lo hice porque soy la hija no 
reconocida de mi padre,
											alguien que siempre ha sido una disculpa,
un secreto, una imposición,
											y fue increíblemente liberador
											escoger el nombre de un hombre
que me escogió a mí primero.
									","
											Être queer offre des options.
											Je n'ai pas eu à prendre son nom,
											ce n'a jamais été une exception,
											mais je l'ai fait car je suis
l'enfant bâtard de mon père,
											quelqu'un qui a toujours été
une excuse, un secret, une imposition.
											Ce fut incroyablement libérateur
											de choisir le nom de l'homme
pour qui j'étais le premier choix.
									","
											Eşcinselliğin armağanı, seçeneklerdir.
											Onun soyadını
seçmek zorunda kalmadım
											bu hiçbir zaman bir istisna olmadı
											fakat seçtim çünkü ben babamın
fırlama çocuğuyum, her zaman bir
											özür, bir sır, bir külfet olmuş çocuğuyum.
											Öncelikle beni seçmiş olan bir adamın
											adını seçmek,
inanılmaz özgür hissettiriyor.
									","
											Das Geschenk der Queerheit sind Optionen.
											Ich musste nie seinen Nachnamen wählen,
											es war nie eine Ausnahme,
											aber ich tats trotzem, weil ich von
meinem Vater nicht anerkannt wurde,
											ich war immer eine Entschuldigung,
ein Geheimnis, eine Belastung.
											Und es war unglaublich befreiend,
											den Namen des Mannes anzunehmen,
der mich ausgewählt hat.
									",A queer vision of love and marriage,Tiq Milan and Kim Katrin Milan,17:07,"gender,gender equality,Gender spectrum,LGBT,activism,beauty,collaboration,family,compassion,happiness,feminism,humanity,identity,inequality,poetry,relationships,social change,society,Transgender,women,writing,art"
"
","
","
","
","
",A queer vision of love and marriage,Tiq Milan and Kim Katrin Milan,17:07,"gender,gender equality,Gender spectrum,LGBT,activism,beauty,collaboration,family,compassion,happiness,feminism,humanity,identity,inequality,poetry,relationships,social change,society,Transgender,women,writing,art"
"
											(Applause)
									","
											(Aplausos)
									","
											(Applaudissements)
									","
											(Alkış)
									","
											(Applaus)
									",A queer vision of love and marriage,Tiq Milan and Kim Katrin Milan,17:07,"gender,gender equality,Gender spectrum,LGBT,activism,beauty,collaboration,family,compassion,happiness,feminism,humanity,identity,inequality,poetry,relationships,social change,society,Transgender,women,writing,art"
"
","
","
","
","
",A queer vision of love and marriage,Tiq Milan and Kim Katrin Milan,17:07,"gender,gender equality,Gender spectrum,LGBT,activism,beauty,collaboration,family,compassion,happiness,feminism,humanity,identity,inequality,poetry,relationships,social change,society,Transgender,women,writing,art"
"
											TM: So we told some family
and some close friends,
											many of whom were still in disbelief
as we took our vows.
											Fittingly, we posted all of our wedding
photos on Facebook,
											where we met —
											and Instagram, of course.
											And we quickly realized
											that our coming together was more
than just a union of two people,
											but was a model of possibility
for the millions of LGBTQ folks
											who have been sold this lie
											that family and matrimony
is antithetical to who they are —
											for those of us
who rarely get to see ourselves
											reflected in love and happiness.
									","
											TM: Se lo dijimos a familiares
y amigos cercanos,
											muchos de los que no se lo podían creer,
incluso tras decir nuestros votos.
											Lógicamente, subimos todas las fotos de
nuestra boda a Facebook,
											donde nos conocimos...
											y en Instagram, por supuesto.
											Y rápidamente nos dimos cuenta
											de que nuestra unión fue más que 
una unión entre dos personas,
											fue un modelo de posibilidades
para la comunidad LBGTQ
											a quienes se les ha vendido la mentira
											de que la familia y el matrimonio 
son contrarios a quien son,
											para aquellos que rara
vez nos podemos ver
											reflejados en el amor y la felicidad.
									","
											TM : Nous l'avons dit à notre famille
et à quelques amis proches,
											nombre d'entre eux étaient toujours
incrédules lors de nos vœux.
											Nous avons posté toutes nos photos
de mariage sur Facebook,
											lieu de notre rencontre —
											et sur Instagram.
											Nous avons vite réalisé
											que notre union était plus
que l'union de deux personnes
											mais était un modèle de possibilité
pour les millions de personnes LGBTQ
											à qui on a vendu ce mensonge
											que la famille et le mariage
sont contraires à qui ils sont —
											pour ceux d'entre nous
qui nous voyons rarement
											amoureux et heureux.
									","
											TM: Aileden birkaç kişiye
ve yakın arkadaşlarımıza haber verdik,
											çoğu, yeminimizi
ettiğimizde bile inanamadılar.
											Nikah fotoğraflarımızın
tamamını Facebook'ta - tanıştığımız
											yerde - yayınladık;
											ve tabii ki Instagram'da da.
											Ve fark ettik ki, bir araya
											gelişimiz, iki insanın birleşmesinden
daha büyük bir şeydi; ailenin
											ve tek eşliliğin onlara aykırı bir şey
olduğu yalanına inandırılan milyonlarca
											LGBT insanı için
											bir olasılık modeliydi —
yani kendilerinin yansımasını
											sevgi ve mutlulukta nadiren
											bulabilenler için.
									","
											TM: Wir erzählten es der Familie
und einigen Freunden,
											viele glaubten es immer noch nicht,
als wir uns unser Eheversprechen gaben.
											Passenderweise posteten wir
alle Hochzeitsfotos bei Facebook,
											wo wir uns kennenlernten
											und auf Instagram natürlich.
											Schnell bemerkten wir,
											dass unser Zusammenkommen mehr
als die Verbindung zweier Menschen war,
											sondern eine Möglichkeit
für die vielen LGBTQ-Leute,
											denen die Lüge verkauft wurde,
											dass Familie und Ehe
im Widerspruch zu ihnen stehen.
											Für diejenigen von uns, die uns selten
											in Liebe und Freude
wiedergespiegelt sehen.
									",A queer vision of love and marriage,Tiq Milan and Kim Katrin Milan,17:07,"gender,gender equality,Gender spectrum,LGBT,activism,beauty,collaboration,family,compassion,happiness,feminism,humanity,identity,inequality,poetry,relationships,social change,society,Transgender,women,writing,art"
"
","
","
","
","
",A queer vision of love and marriage,Tiq Milan and Kim Katrin Milan,17:07,"gender,gender equality,Gender spectrum,LGBT,activism,beauty,collaboration,family,compassion,happiness,feminism,humanity,identity,inequality,poetry,relationships,social change,society,Transgender,women,writing,art"
"
											KKM: And the thing is,
											absolutely we are marginalized
because of our identities,
											but it also emboldens us
to be the people that we are.
											Queerness is our major key;
											blackness is our magic.
											It's because of these things
											that we are able to be hopeful, open,
receptive and shape-shifting.
											These are the things that give us,
											and are such an incredible
source of, our strength.
											Our queerness is a source
of that strength.
									","
											KKM: Y el tema es que
											estamos totalmente marginalizados
debido a nuestras identidades,
											pero también nos alienta ser 
las personas que somos.
											Ser ""queer"" es nuestra clave principal;
											la negrura es nuestra magia.
											Por estas cosas
											somos capaces de ser optimistas,
abiertos, receptivos y cambiantes.
											Estas fueron las cosas que nos dio,
											y que son una fuente 
increíble de fortaleza.
											El ser queer es 
una fuente de esa fortaleza.
									","
											KKM : Le fait est
											que nous sommes marginalisés
du fait de nos identités
											mais cela nous donne aussi le courage
d'être les gens que nous sommes.
											Être queer est notre clé majeure ;
											être noir est notre magie.
											C'est grâce à ces choses
											que nous avons espoir, sommes ouverts,
réceptifs et changeons de forme.
											Ce sont les chose qui nous donnent,
											notre force et en sont
une source incroyable.
											Être queer est une source de force.
									","
											KKM: Mesele şu ki,
											biz kimliklerimiz yüzünden
önemsiz görülüyoruz fakat
											bu aynı zamanda bizi olmak
istediğimiz kişi olmaya itiyor.
											Eşcinsellik bizim anahtarımız,
											siyahlık ise sihrimiz.
											Biz bu şeyler sayesinde
											umutlu, açık, anlayışlı
ve değişken olabiliyoruz.
											Bunlar hem bize güç veriyor,
											hem de gücümüzün kaynağı oluyorlar.
											Bizim tuhaflığımız bu gücün kaynağı.
									","
											KKM: Die Sache ist die,
											klar, wir werden wegen
unserer Identitäten ausgegrenzt,
											aber es ermutigt uns auch,
die Menschen zu sein, die wir sind.
											Queerheit ist unser größter Schlüssel,
											Schwarzsein unsere Magie.
											Wegen dieser Dinge
											können wir hoffnungsvoll, offen,
aufgeschlossen und vielfältig sein.
											Diese Dinge geben uns
											und sind die unglaubliche 
Quelle unserer Stärke.
											Unsere Queerheit
ist eine Quelle dieser Stärke.
									",A queer vision of love and marriage,Tiq Milan and Kim Katrin Milan,17:07,"gender,gender equality,Gender spectrum,LGBT,activism,beauty,collaboration,family,compassion,happiness,feminism,humanity,identity,inequality,poetry,relationships,social change,society,Transgender,women,writing,art"
"
","
","
","
","
",A queer vision of love and marriage,Tiq Milan and Kim Katrin Milan,17:07,"gender,gender equality,Gender spectrum,LGBT,activism,beauty,collaboration,family,compassion,happiness,feminism,humanity,identity,inequality,poetry,relationships,social change,society,Transgender,women,writing,art"
