en,pt,fr,tr,de,title,speaker,duration,tags
"
											But the thing is, you have to remember,
											there really are still people within
this algorithmically optimized system,
											people who are kind
of increasingly forced to act out
											these increasingly bizarre
combinations of words,
											like a desperate improvisation artist
responding to the combined screams
											of a million toddlers at once.
											There are real people
trapped within these systems,
											and that's the other deeply strange thing
about this algorithmically driven culture,
											because even if you're human,
											you have to end up behaving like a machine
											just to survive.
									","
											Mas é preciso não esquecermos
											que, mesmo assim, ainda há pessoas
											dentro deste sistema
otimizado com algoritmos,
											pessoas que são forçadas a produzir
											estas combinações de palavras
cada vez mais bizarras,
											numa desesperada improvisação artística
reagindo aos gritos combinados
											de um milhão de bebés ao mesmo tempo.
											São pessoas reais, presas
dentro destes sistemas
											e essa é a outra coisa muito estranha
desta cultura comandada por logaritmos,
											porque, mesmo sendo seres humanos,
											acabamos por nos comportar
como uma máquina
											apenas para sobrevivermos.
									","
											Le fait est, rappelez-vous,
											il y a encore des gens au sein
de ce système optimisé par algorithme
											qui sont de plus en plus forcés
à mettre en scène
											ces combinaisons de mots
de plus en plus bizarres,
											tels des artistes d'improvisation
désespérés répondant aux cris
											d'un million d'enfants en même temps.
											Il y a de vraies personnes
piégées dans ces systèmes
											et c'est l'autre aspect étrange
											de cette culture
dirigée par les algorithmes
											car si vous êtes un être humain,
											vous devez agir comme une machine
											pour survivre.
									","
											Ama önemli olan, hatırlamalısınız ki
											algoritmik olarak en iyi hâle getirilen
bu sistemin içinde gerçekten insanlar var.
											Giderek garipleşen bu kelime 
kombinasyonlarını
											canlandırmaya zorlanan insanlar,
											tıpkı yürümeye yeni başlayan milyonlarca 
bebeğin çığlığına karşılık veren
											umutsuz bir doğaçlama sanatçısı gibi.
											Bu sistemlerde sıkışıp kalmış 
gerçek insanlar var
											ve bu da algoritmik işleyen bu kültürdeki
son derece garip bir diğer şey
											çünkü insansan bile,
											bir makine gibi davranmak zorundasın,
											hayatta kalabilmek için.
									","
											Aber die Sache ist die,
Sie müssen bedenken,
											dass in diesem algorithmisch optimierten
System wirklich noch Menschen stecken,
											Menschen, die quasi immer mehr
dazu gezwungen werden,
											diese immer absurderen
Wortkombinationen zu verwenden,
											wie ein verzweifelter Impro-Künstler,
der auf die kombinierten Schreie
											von einer Million Kleinkindern
auf einmal reagiert.
											In diesen Systemen sind
echte Menschen gefangen
											und das ist das andere sehr Seltsame an
dieser algorithmisch gesteuerten Kultur,
											denn selbst wenn man ein Mensch ist,
											muss man sich am Ende
wie eine Maschine verhalten,
											um zu überleben.
									",The nightmare videos of children's YouTube — and what's wrong with the internet today,James Bridle,16:32,"technology,violence,communication,children,Internet,online video,culture,data,future,humanity,social change,computers,society,algorithm"
"
","
","
","
","
",The nightmare videos of children's YouTube — and what's wrong with the internet today,James Bridle,16:32,"technology,violence,communication,children,Internet,online video,culture,data,future,humanity,social change,computers,society,algorithm"
"
											And also, on the other side of the screen,
											there still are these little kids
watching this stuff,
											stuck, their full attention grabbed
by these weird mechanisms.
											And most of these kids are too small
to even use a website.
											They're just kind of hammering
on the screen with their little hands.
											And so there's autoplay,
											where it just keeps playing these videos
over and over and over in a loop,
											endlessly for hours and hours at a time.
											And there's so much weirdness
in the system now
											that autoplay takes you
to some pretty strange places.
											This is how, within a dozen steps,
											you can go from a cute video
of a counting train
											to masturbating Mickey Mouse.
											Yeah. I'm sorry about that.
											This does get worse.
											This is what happens
											when all of these different keywords,
											all these different pieces of attention,
											this desperate generation of content,
											all comes together into a single place.
											This is where all those deeply weird
keywords come home to roost.
											You cross-breed the finger family video
											with some live-action superhero stuff,
											you add in some weird,
trollish in-jokes or something,
											and suddenly, you come
to a very weird place indeed.
									","
											Do outro lado do ecrã,
											continua a haver criancinhas
a ver estas coisas.
											com a atenção presa
nestes mecanismos esquisitos.
											A maioria dessas crianças são
muito pequenas para usar a Internet.
											Só batem no ecrã com as suas mãozinhas.
											Por isso, há o Autoplay,
											que se limita a exibir estes vídeos
vezes sem conta, num ciclo,
											durante horas e horas seguidas,
infindavelmente.
											Há atualmente no sistema
tanta coisa esquisita
											que o Autoplay nos leva
a locais muito estranhos.
											Isto é como, em doze passos,
											podemos passar de um vídeo giro
de um comboio de contagem
											para um Mickey Mouse a masturbar-se.
											Desculpem isto.
											Mas as coisas pioram.
											Isto é o que acontece
											quando todas estas palavras-chave,
											todas estas diferentes peças de atenção,
											esta geração desesperada de conteúdo,
											se junta tudo num só local.
											É aqui que todas estas palavras-chave
											profundamente estranhas
entram na nossa casa.
											Mistura-se o vídeo da família dos dedos
											com alguma ação de super-heróis,
											acrescenta-se umas piadas baratas
ou qualquer coisa assim
											e, de repente, vamos parar
a um sítio muito esquisito.
									","
											De l'autre côté de l'écran,
											il y a encore de jeunes enfants
regardant ces trucs,
											coincés, toute leur attention attirée
par ces étranges mécanismes.
											Ces enfants sont trop petits
pour utiliser un site internet.
											Ils se contentent de taper
sur l'écran avec leurs petites mains.
											Il y a la lecture automatique,
											qui continue à lire ces vidéos
en boucle de façon constante,
											sans cesse durant
des heures et des heures.
											Il y a maintenant tellement
d'étrangeté dans le système
											que la lecture automatique vous mène
à des endroits étranges.
											C'est ainsi qu'en une dizaine d'étapes,
											vous pouvez passer d'une vidéo mignonne
d'un train qui compte
											à Mickey Mouse se masturbant.
											Oui. Je suis désolé.
											Il y a pire.
											Voici ce qu'il se passe
											quand tous ces mots-clés,
											tous ces éléments d'attention,
											cette génération désespérée de contenu,
											sont réunis en un seul endroit.
											Voici où tous ces mots-clés très étranges
se retournent contre vous.
											Vous croisez la vidéo
de la famille des doigts
											avec un truc de super-héros en direct,
											ajoutez des blagues bizarres et de troll
											et soudain vous arrivez
dans un lieu très étrange.
									","
											Bir de ekranın diğer tarafında
											bu tür şeyleri hâlâ izleyen, sıkışmış,
											tüm dikkati bu garip mekanizmalar 
tarafından yakalanmış çocuklar var.
											Bu çocukların çoğu,
internete girmek için bile çok küçük.
											Sadece küçük elleriyle ekrana 
çekiçle vurur gibi vuruyorlar.
											Bir de otomatik oynatma var,
											bu videoları bir döngü içinde 
sonsuz bir şekilde
											saatlerce tekrar tekrar oynatan.
											Sistemde şu an çok fazla gariplik var,
											bu otomatik oynatma
sizi çok garip yerlere götürüyor.
											İşte bu şekilde on iki adımda,
											sayı sayan sevimli trenin videosundan
											mastürbasyon yapan
Mickey Mouse'a gidebilirsiniz.
											Evet, bu konuda üzgünüm.
											Bu daha da kötüye gidiyor.
											Tüm bu farklı anahtar kelimeler,
											farklı dikkat parçaları,
											umutsuz içerik jenerasyonu,
											tüm bunların hepsi
											tek bir yerde bir araya gelince
ortaya çıkan bu.
											Burası tüm bu son derece garip 
anahtar kelimelerin geri teptiği yer.
											Parmak ailesi videosunu alıp
											süper kahramanlarla çiftleştirirsiniz,
											birkaç garip, trol şaka eklersiniz
											ve birdenbire cidden de
garip bir yere gelirsiniz.
									","
											Auf der anderen Seite des Bildschirms
											gibt es immer noch diese kleinen Kinder,
die dieses Zeug schauen,
											gefesselt, ihre volle Aufmerksamkeit
von diesen seltsamen Mechanismen erfasst.
											Die meisten dieser Kinder sind zu klein,
um überhaupt eine Website zu nutzen.
											Sie hämmern nur mit ihren Händchen
auf dem Bildschirm herum.
											Und dann ist da Autoplay,
											das diese Videos immer und immer
und immer wieder abspielt,
											stundenlang in Endlosschleife.
											Inzwischen gibt es
so viel Seltsames im System,
											dass Autoplay einen an einige
ziemlich skurrile Orte führt.
											So kann man in nur wenigen Schritten
											von einem süßen Video eines Zählzuges
											zu einer masturbierenden
Micky Maus gelangen.
											Ja. Das tut mir leid.
											Es wird noch schlimmer.
											Das passiert,
											wenn all diese verschiedenen Schlagwörter,
											all diese verschiedenen Aufmerksamkeiten,
											diese verzweifelte Erzeugung von Inhalten
											an einem einzigen Ort zusammenkommen.
											Hier kommen all diese äußerst merkwürdigen
Suchbegriffe nach Hause, um zu ruhen.
											Man kreuzt das Video der Fingerfamilie
											mit einigen lebensechten Superhelden,
											fügt einige komische, trollische
Insiderwitze oder so etwas hinzu
											und plötzlich landet man an einem
wirklich sehr befremdlichen Ort.
									",The nightmare videos of children's YouTube — and what's wrong with the internet today,James Bridle,16:32,"technology,violence,communication,children,Internet,online video,culture,data,future,humanity,social change,computers,society,algorithm"
"
","
","
","
","
",The nightmare videos of children's YouTube — and what's wrong with the internet today,James Bridle,16:32,"technology,violence,communication,children,Internet,online video,culture,data,future,humanity,social change,computers,society,algorithm"
"
											The stuff that tends to upset parents
											is the stuff that has kind of violent
or sexual content, right?
											Children's cartoons getting assaulted,
											getting killed,
											weird pranks that actually
genuinely terrify children.
											What you have is software pulling in
all of these different influences
											to automatically generate
kids' worst nightmares.
											And this stuff really, really
does affect small children.
											Parents report their children
being traumatized,
											becoming afraid of the dark,
											becoming afraid of their favorite
cartoon characters.
											If you take one thing away from this,
it's that if you have small children,
											keep them the hell away from YouTube.
									","
											As coisas que mais incomodam os pais
											são as coisas que têm um conteúdo
violento ou sexual, não é?
											Os desenhos animados
em que crianças são atacadas
											são assassinadas,
											situações estranhas que aterrorizam
genuinamente as crianças.
											Temos é um ""software"" que vai buscar
todas estas influências diferentes
											para gerar automaticamente
os piores pesadelos das crianças.
											Este material afeta realmente
as criancinhas.
											Os pais relatam que os filhos
ficam traumatizados,
											ficam com medo do escuro,
											ficam com medo
dos desenhos animados preferidos.
											Se há uma conclusão a tirar daqui
é que, se tiverem filhos pequenos,
											mantenham-nos bem afastados do YouTube.
									","
											Ce qui a tendance à déranger les parents
											est le contenu violent
ou sexuel, n'est-ce pas ?
											Les personnages pour enfants
se faisant agresser,
											se faisant tuer,
											des plaisanteries étranges
qui terrifient les enfants.
											Vous avez un logiciel qui recherche
toutes ces différentes influences
											pour générer automatiquement
les pires cauchemars des enfants.
											Cela affecte vraiment les jeunes enfants.
											Les parents déclarent
leurs enfants traumatisés,
											développant une peur du noir,
											une peur de leurs personnages
de dessins animés préférés.
											Si vous retenez une chose de ceci,
c'est que si vous avez de jeunes enfants,
											tenez-les éloignés de YouTube.
									","
											Ebeveynleri endişelendirebilecek şeyler
											şiddet veya cinsellik
içeren şeyler, değil mi?
											Çocuk çizgi kahramanlar saldırıya uğruyor,
											öldürülüyor,
											çocukları aslında gerçekten
korkutan garip şakalar.
											Yazılımlar tüm bu farklı etkileri, 
çocukların en kötü kâbuslarını
											otomatik olarak üretmek
için kullanıyorlar.
											Bu tür şeyler gerçekten de
küçük çocukları etkiliyor.
											Ebeveynler çocuklarının 
travma geçirdiğini,
											karanlıktan korkar olduğunu,
											sevdikleri çizgi film karakterlerinden
korktuğunu bildiriyor.
											Bundan bir çıkarım yaparsanız şu olsun:
eğer küçük çocuklarınız varsa
											onları YouTube'dan uzak tutun.
									","
											Das Zeug, das Eltern
normalerweise verärgert,
											ist das Zeug, das gewalttätige
oder sexuelle Inhalte hat, nicht wahr?
											Zeichentrickfiguren werden angegriffen,
											getötet,
											absurde Streiche, die Kindern
wirklich richtige Angst einjagen.
											Was Sie hier haben, ist Software,
die diese ganzen Einflüsse zusammenbringt
											und so automatisch die schlimmsten
Albträume von Kindern erzeugt.
											Dieses Zeug hat echte
Auswirkungen auf kleine Kinder.
											Eltern berichten,
											dass ihre Kinder traumatisiert sind,
Angst vor der Dunkelheit bekommen,
											Angst vor ihren liebsten
Zeichentrickfiguren bekommen.
											Wenn man eine Sache hier mitnimmt,
ist es die: Wenn Sie kleine Kinder haben,
											halten Sie sie verdammt nochmal
von YouTube fern.
									",The nightmare videos of children's YouTube — and what's wrong with the internet today,James Bridle,16:32,"technology,violence,communication,children,Internet,online video,culture,data,future,humanity,social change,computers,society,algorithm"
"
","
","
","
","
",The nightmare videos of children's YouTube — and what's wrong with the internet today,James Bridle,16:32,"technology,violence,communication,children,Internet,online video,culture,data,future,humanity,social change,computers,society,algorithm"
"
											(Applause)
									","
											(Aplausos)
									","
											(Applaudissements)
									","
											(Alkışlar)
									","
											(Applaus)
									",The nightmare videos of children's YouTube — and what's wrong with the internet today,James Bridle,16:32,"technology,violence,communication,children,Internet,online video,culture,data,future,humanity,social change,computers,society,algorithm"
"
","
","
","
","
",The nightmare videos of children's YouTube — and what's wrong with the internet today,James Bridle,16:32,"technology,violence,communication,children,Internet,online video,culture,data,future,humanity,social change,computers,society,algorithm"
"
											But the other thing, the thing
that really gets to me about this,
											is that I'm not sure we even really
understand how we got to this point.
											We've taken all of this influence,
all of these things,
											and munged them together in a way
that no one really intended.
											And yet, this is also the way
that we're building the entire world.
											We're taking all of this data,
											a lot of it bad data,
											a lot of historical data
full of prejudice,
											full of all of our worst
impulses of history,
											and we're building that
into huge data sets
											and then we're automating it.
											And we're munging it together
into things like credit reports,
											into insurance premiums,
											into things like predictive
policing systems,
											into sentencing guidelines.
											This is the way we're actually
constructing the world today
											out of this data.
											And I don't know what's worse,
											that we built a system
that seems to be entirely optimized
											for the absolute worst aspects
of human behavior,
											or that we seem
to have done it by accident,
											without even realizing
that we were doing it,
											because we didn't really understand
the systems that we were building,
											and we didn't really understand
how to do anything differently with it.
									","
											Mas há outra coisa que me aborrece
											é que eu não tenho a certeza se percebemos
como chegámos a este ponto.
											Aceitámos todas estas influências,
todas estas coisas
											misturadas duma forma
que ninguém pretendia.
											Mas isto também é a forma
como estamos a construir o mundo inteiro.
											Agarramos em todas estas informações,
uma data de más informações,
											uma data de informações históricas
cheias de preconceitos,
											cheias de todos os nossos
piores impulsos da história,
											criamos enormes conjuntos de informações
											e depois automatizamo-las.
											E estamos a misturá-las
com coisas como relatórios de crédito,
											com prémios de seguros,
											com coisas como
sistemas de vigilância preditiva
											com linhas de orientação 
de sentenças.
											Esta é a forma como estamos
a construir o mundo de hoje
											a partir destas informações.
											Não sei o que será pior,
											termos criado um sistema
que parece estar totalmente otimizado
											para os piores aspetos absolutos
do comportamento humano
											ou parecer que o fizemos por acaso
											sem sequer ter percebido
o que estávamos a fazer,
											porque não percebíamos nada
dos sistemas que estávamos a criar
											e não percebíamos minimamente
como fazer de forma diferente.

									","
											Mais l'autre chose,
ce qui m'atteint vraiment,
											est que je ne suis pas sûr
											que nous comprenions
comment nous en sommes arrivés là.
											Nous avons pris l'influence
de toutes ces choses
											et créé un mélange
que personne n'avait l'intention de faire.
											Pourtant, c'est aussi la façon
dont nous créons le monde entier.
											Nous prenons toutes ces données,
											beaucoup de mauvaises données,
											beaucoup de données historiques
pleines de préjugés,
											pleines de nos pires pulsions
au cours de l'histoire,
											et en faisons d'énormes
ensembles de données
											et les automatisons.
											Nous les incluons à des choses
comme les rapports de crédit,
											les primes d'assurance,
											des systèmes de prévision policière,
											des directives
de détermination des peines.
											Aujourd'hui, nous construisons le monde
											à partir de ces données.
											Je ne sais pas ce qui est le pire :
											que nous créions un système
semblant entièrement optimisé
											pour les pires aspects
du comportement humain
											ou que nous l'ayons fait par accident,
											sans même réaliser que nous le faisions
											car nous ne comprenions pas vraiment
les systèmes que nous créions
											et nous ne comprenions pas vraiment
comment faire les choses autrement.
									","
											Fakat diğer bir şey ise, bu konuda
beni gerçekten üzen şey şu ki
											bu noktaya nasıl geldiğimizi 
cidden anladığımızdan emin değilim.
											Tüm bu etkileri, tüm bu şeyleri aldık
											ve kimsenin pek niyetlenmediği
bir şekilde birleştirdik.
											Ancak dünyayı inşa etme
şeklimiz günümüzde bu.
											Bütün bu verileri alıyoruz,
											ki çoğu kötü veriler,
											önyargılarla dolu bir sürü tarihi veri,
											tarihin en kötü dürtüleriyle dolu,
											bunlardan devasa veri setleri yaratıyoruz,
											sonra da otomatikleştiriyoruz.
											Bunların hepsini birlikte 
kredi raporlarına,
											sigorta primlerine,
											tahmini polislik sistemi gibi şeylere,
											hüküm rehberlerine dönüştürüyoruz.
											Bu aslında, bugün bu dünyayı
bu verileri kullanarak
											inşa etme şeklimizdir.
											Hangisi daha kötü bilmiyorum,
											İnsan davranışlarının en kötü yanları için
											en uygun hâle getirilmiş gibi
görünen bir sistem kurmamız mı
											yoksa bunu yapıyor olduğumuzun
bile farkına varmadan
											kazara yapmış gibi
görünüyor olmamız mı?
											Çünkü yapmakta olduğumuz
bu sistemleri gerçekten anlayamadık,
											onlarla nasıl daha farklı bir şey
yapılacağını da gerçekten anlamadık.
									","
											Aber die andere Sache,
die mich wirklich beschäftigt,
											ist, dass ich nicht weiß,
											ob wir überhaupt wirklich verstehen,
wie wir an diesen Punkt gekommen sind.
											Wir haben diese ganzen Einflüsse
und all diese Dinge genommen
											und sie so vermischt, wie es niemand
wirklich beabsichtigt hatte.
											Dabei ist das die Art und Weise,
wie wir die ganze Welt konstruieren.
											Wir nehmen all diese Daten,
											viele davon schlechte Daten,
											viele historische Daten voller Vorurteile,
											voll von all unseren schlimmsten
Impulsen der Geschichte,
											erstellen daraus riesige Datensätze
											und anschließend automatisieren wir sie.
											Und wir verarbeiten sie
zu Dingen wie Kreditauskünften,
											Versicherungsprämien,
											Systemen vorausschauender Polizeiarbeit,
											Richtlinien zur Strafzumessung.
											So konstruieren wir die heutige Welt
											aus diesen Daten.
											Ich weiß nicht, was schlimmer ist,
											dass wir ein System geschaffen haben,
das scheinbar vollständig
											für die absolut schlimmsten Aspekte
des menschlichen Verhaltens optimiert ist,
											oder dass wir es aus Versehen taten,
											ohne zu merken, dass wir es taten,
											weil wir die Systeme, die wir aufbauten,
nicht wirklich verstanden,
											und wir nicht wirklich wussten,
wie man etwas anderes damit macht.
									",The nightmare videos of children's YouTube — and what's wrong with the internet today,James Bridle,16:32,"technology,violence,communication,children,Internet,online video,culture,data,future,humanity,social change,computers,society,algorithm"
"
","
","
","
","
",The nightmare videos of children's YouTube — and what's wrong with the internet today,James Bridle,16:32,"technology,violence,communication,children,Internet,online video,culture,data,future,humanity,social change,computers,society,algorithm"
"
											There's a couple of things I think
that really seem to be driving this
											most fully on YouTube,
											and the first of those is advertising,
											which is the monetization of attention
											without any real other variables at work,
											any care for the people who are
actually developing this content,
											the centralization of the power,
the separation of those things.
											And I think however you feel
about the use of advertising
											to kind of support stuff,
											the sight of grown men in diapers
rolling around in the sand
											in the hope that an algorithm
that they don't really understand
											will give them money for it
											suggests that this
probably isn't the thing
											that we should be basing
our society and culture upon,
											and the way in which
we should be funding it.
									","
											Penso que há algumas coisas 
que parecem ter levado a isto
											sobretudo no YouTube,
											A primeira é a publicidade
											que é a monetarização da atenção
											sem quaisquer outras variáveis em ação,
											sem se pensar nas pessoas
que desenvolvem este conteúdo,
											a centralização do poder,
a separação destas coisas.
											Mas penso que, em relação
ao uso da publicidade,
											que apoia este tipo de coisas,
											a vista de adultos de fraldas
a rebolar na areia
											na esperança de que um algoritmo
- de que não percebem nada -
											lhes dará dinheiro,
											sugere que, provavelmente,
não é nisso que devemos basear
											a nossa sociedade e a nossa cultura
											e a forma como devemos financiá-la.
									","
											Il y a deux choses qui,
à mon avis, semblent stimuler cela
											principalement sur YouTube
											et la première est la publicité,
											la monétisation de l'attention
											sans autre réelle variable à l’œuvre,
											sans s'inquiéter des personnes
qui élaborent ce contenu,
											la centralisation du pouvoir,
la séparation de ces choses-là.
											Je pense que peu importe votre avis
sur l'utilisation de la publicité
											pour subventionner cela,
											la vision d'hommes adultes en couche
se roulant dans le sable
											en espérant qu'un algorithme
qu'ils ne comprennent pas vraiment
											leur donnera de l'argent
											suggère que ce n'est probablement pas
											ce sur quoi nous devrions baser
notre société et culture
											ni la façon dont
nous devrions les financer.
									","
											Birkaç şeyin buna
yön verdiğini düşünüyorum,
											çoğu Youtube üzerinde
											ve bunlardan ilki reklamcılık,
											ki bu da, ilginin paraya
dönüştürülmesi demek,
											işin içinde başka gerçek değişken olmadan,
											bu içeriği gerçekten geliştiren
insanları umursamadan,
											gücün merkezileştirilmesi,
bu şeylerin birbirinden ayrılması.
											Bence bazı şeyleri desteklemek için
											reklam kullanımı konusunda
her ne düşünüyorsanız
											hiç anlamadıkları bir algoritmanın 
onlara para vereceği umuduyla
											bebek beziyle kumda yuvarlanan
											olgun adamların görüntüsü,
											toplum ve kültürümüzü
dayandırmamız gereken şeyin
											muhtemelen bu şey olmadığını
											ve buna para yatırmamamız
gerektiğini gösteriyor.
									","
											Es gibt ein paar Dinge,
die das Ganze auf YouTube
											am meisten voranzutreiben scheinen,
											und das erste davon ist die Werbung,
											sprich die Monetarisierung
von Aufmerksamkeit,
											ohne dass irgendwelche echten,
anderen Variablen am Werk sind,
											wie Sorge um die Menschen,
die diese Inhalte tatsächlich entwickeln,
											die Zentralisierung der Macht,
die Trennung dieser Dinge.
											Und ich glaube, egal wie Sie
zum Einsatz von Werbung stehen,
											um Dinge zu verkaufen,
											der Anblick von erwachsenen Männern
in Windeln, die im Sand herumrollen
											in der Hoffnung, dass ein Algorithmus,
den sie nicht wirklich verstehen,
											ihnen Geld dafür gibt,
											legt nahe, dass dies wohl nicht das ist,
											worauf wir unsere Gesellschaft
und Kultur gründen sollten,
											und wie wir sie finanzieren sollten.
									",The nightmare videos of children's YouTube — and what's wrong with the internet today,James Bridle,16:32,"technology,violence,communication,children,Internet,online video,culture,data,future,humanity,social change,computers,society,algorithm"
"
","
","
","
","
",The nightmare videos of children's YouTube — and what's wrong with the internet today,James Bridle,16:32,"technology,violence,communication,children,Internet,online video,culture,data,future,humanity,social change,computers,society,algorithm"
"
											And the other thing that's kind of
the major driver of this is automation,
											which is the deployment
of all of this technology
											as soon as it arrives,
without any kind of oversight,
											and then once it's out there,
											kind of throwing up our hands and going,
""Hey, it's not us, it's the technology.""
											Like, ""We're not involved in it.""
											That's not really good enough,
											because this stuff isn't
just algorithmically governed,
											it's also algorithmically policed.
											When YouTube first started
to pay attention to this,
											the first thing they said
they'd do about it
											was that they'd deploy
better machine learning algorithms
											to moderate the content.
											Well, machine learning,
as any expert in it will tell you,
											is basically what we've started to call
											software that we don't really
understand how it works.
											And I think we have
enough of that already.
											We shouldn't be leaving
this stuff up to AI to decide
											what's appropriate or not,
											because we know what happens.
											It'll start censoring other things.
											It'll start censoring queer content.
											It'll start censoring
legitimate public speech.
											What's allowed in these discourses,
											it shouldn't be something
that's left up to unaccountable systems.
											It's part of a discussion
all of us should be having.
									","
											A outra coisa que é
o maior impulso é a automação
											que é a evolução
de toda esta tecnologia
											logo que ela chega
sem qualquer tipo de supervisão
											e, logo que ela aparece,
lavamos as mãos e dizemos:

											""Não fomos nós, é a tecnologia"".
											""Nós não estamos metidos nisso"".
											Isso não chega
											porque isto, além de ser
governado por algoritmos,
											também é policiado por algoritmos.
											Quando o YouTube começou
a prestar atenção a isto,

											a primeira coisa que disseram
foi que iam arranjar melhores algoritmos
											através da aprendizagem de máquinas,
para moderar o conteúdo
											Bom, a aprendizagem de máquinas,
como qualquer especialista dirá,
											é aquilo a que começámos
por chamar ""software""
											e que não percebemos
minimamente como funciona.
											Penso que já temos disso que chegue.
											Não devíamos deixar estas coisas
para a IA decidir
											o que é apropriado ou não,
											porque sabemos o que acontece.
											Vai começar por censurar outras coisas,
											censurar conteúdos estranhos,
											censurar discursos públicos legítimos.
											O que é permitido nesses discursos
											não devia ser uma coisa
deixada a sistemas irresponsáveis.
											Faz parte de uma discussão
que todos devíamos ter.
									","
											L'autre facteur-clé est l'automatisation,
											le déploiement
de toute cette technologie
											dès qu'elle arrive, sans supervision,
											et, une fois disponible,
											nous levons les mains et disons :
											« Ce n'est pas nous,
c'est la technologie. »
											Comme si nous n'étions pas impliqués.
											Cela ne suffit pas
											car ces trucs ne sont pas que
dirigés par des algorithmes,
											ils sont surveillés par des algorithmes.
											Quand YouTube a commencé
à prêter attention à cela,
											ils ont d'abord dit vouloir
											déployer de meilleurs algorithmes
d'apprentissage automatique
											pour modérer le contenu.
											L'apprentissage automatique,
											comme vous le dirait
n'importe quel expert,
											est ce que nous appelons
											un logiciel dont nous
ne comprenons pas le fonctionnement.
											Nous en avons déjà assez.
											Nous ne devrions pas laisser l'IA décider
											ce qui est approprié ou pas,
											nous savons ce qu'il se passe.
											Il va censurer d'autres choses.
											Il va censurer le contenu queer.
											Il va censurer
un discours public légitime.
											Ce qui est autorisé dans ces discours
											ne devrait pas dépendre de systèmes
inexplicables et irresponsables.
											Cela fait partie d'une discussion
nous devrions tous avoir.
									","
											Buna yön veren diğer
büyük şey de otomatikleşme,
											ulaşır ulaşmaz hiç gözden kaçmaksızın
											tüm bu teknolojinin kulanılmaya başlanması
											ve teknoloji kendini gösterdiğinde
											ellerimizi kaldırıp ""Ama biz yapmadık,
teknoloji yaptı"" demek.
											""Bizim bir suçumuz yok.""
											Bu gerçekten yeterli değil.
											Çünkü bu şey sadece 
algoritmik olarak yönetilmiyor,
											aynı zamanda algoritmik 
olarak denetleniyor.
											YouTube buna ilk kulak
verdiği zamanlarda
											bununla ilgili söyledikleri ilk şey
											daha iyi makine öğrenimli
algoritmalar kullanacaklarıydı,
											içeriği ılımlı yapmak için.
											Bu alandaki her uzmanın size 
söyleyeceği gibi, ""makine öğrenmesi""
											nasıl çalıştığını aslında
anlamadığımız yazılımlara
											vermiş olduğumuz isim.
											Bence bunlardan elimizde yeterince var.
											Neyin uygun olduğunu belirlemeyi

											yapay zekâya bırakmamalıyız
											çünkü ne olacağını biliyoruz.
											Başka şeyleri sansürleyecek.
											Eşcinsel içerikleri sansürleyecek.
											Yasal kamu konuşmalarını 
sansürlemeye başlayacak.
											Bu söylemlerde izin verilen,
											sorumsuz sistemlere bırakılan 
bir şey olmamalı.
											Bu hepimizin yapması gereken
bir tartışmanın parçası.
											Ama bir hatırlatma yapayım,
									","
											Der andere wesentliche Antriebsfaktor
ist die Automatisierung,
											sprich die Bereitstellung
dieser ganzen Technologie,
											sobald sie eintrifft,
ohne irgendeine Art von Kontrolle,
											und dann, sobald sie verfügbar ist,
werfen wir unsere Hände hoch und sagen:
											""Hey, das sind nicht wir,
es ist die Technologie.""
											""Wir haben damit nichts zu tun.""
											Das ist nicht gut genug.
											Denn dieses Zeug wird nicht nur
von Algorithmen gesteuert,
											es wird auch von Algorithmen kontrolliert.
											Als YouTube zum ersten Mal
darauf aufmerksam wurde,
											war das Erste, was sie tun wollten,
											bessere maschinelle
Lernalgorithmen einzusetzen,
											um den Inhalt zu moderieren.
											Nun, maschinelles Lernen,
wie jeder Experte bezeugen kann,
											ist im Grunde genommen
nichts anderes als Software,
											von der wir nicht wirklich wissen,
wie sie funktioniert.
											Ich denke, davon haben wir bereits genug.
											Wir sollten die Entscheidung nicht der KI
überlassen, was geeignet ist oder nicht,
											denn wir wissen, was dann passiert.
											Es wird andere Dinge zensieren.
											Es wird Queer-Inhalte zensieren.
											Es wird den legitimen,
öffentlichen Diskurs zensieren.
											Was in diesen Diskursen erlaubt ist,
											sollte nicht von unverantwortlichen
Systemen bestimmt werden.
											Es ist Teil einer Diskussion,
die wir alle führen sollten.
									",The nightmare videos of children's YouTube — and what's wrong with the internet today,James Bridle,16:32,"technology,violence,communication,children,Internet,online video,culture,data,future,humanity,social change,computers,society,algorithm"
"
","
","
","
","
",The nightmare videos of children's YouTube — and what's wrong with the internet today,James Bridle,16:32,"technology,violence,communication,children,Internet,online video,culture,data,future,humanity,social change,computers,society,algorithm"
