en,es,pt,fr,de,tr,title,speaker,duration,tags
"
											I think what he missed is brotherhood.
											He missed, in some ways,
											the opposite of killing.
											What he missed was connection
											to the other men he was with.
											Now, brotherhood is different from friendship.
											Friendship happens in society, obviously.
											The more you like someone,
											the more you'd be willing to do for them.
											Brotherhood has nothing to do
											with how you feel about the other person.
											It's a mutual agreement in a group
											that you will put the welfare of the group,
											you will put the safety of everyone in the group
											above your own.
											In effect, you're saying,
											""I love these other people more than I love myself.""
									","
											Él no es un psicópata.
											No extraña matar personas.
											No está demente. 
No extraña que le disparen,
											ni ver a sus amigos morir.
											¿Qué es lo que extraña? 
Tenemos que responder eso.
											Si queremos acabar con la guerra, 
tenemos que responder esa pregunta.
											Creo que lo que extrañaba 
es la fraternidad.
									","
											Penso que ele tem saudades 
é da fraternidade.
											De certa forma, ele tem saudades
											é do oposto a matar.
											Do que ele tem saudades é da ligação
											que ele tinha com os outros homens.
											Fraternidade é diferente de amizade.
											A amizade acontece na sociedade, claro.
											Quanto mais gostamos de alguém,
											mais estamos dispostos a ajudá-lo.
											A fraternidade não tem nada a ver
											com o que sentimos pela outra pessoa.
											É um acordo mútuo num grupo
											em que pomos o bem-estar do grupo,
											em que pomos a segurança 
de todos do grupo,
											acima de nós próprios.
											Com efeito, dizemos:
											""Gosto mais destas pessoas 
do que gosto de mim mesmo"".
									","
											Je pense que ses compagnons
lui manquent.
											D'une certaine façon,
											le contraire de tuer lui manquait.
											Ce qui lui manquait, c'était la connexion
											avec les autres hommes avec qui il était.
											La fraternité est différente de l'amitié.
											L'amitié arrive en société, évidemment.
											Plus vous appréciez quelqu'un,
											plus vous en ferez pour cette personne.
											La fraternité n'a rien à voir
											avec vos sentiments pour l'autre personne.
											C'est un accord mutuel dans un groupe
											de faire passer le bien-être du groupe,
											la sécurité de chaque membre du groupe
											avant les vôtres.
											Dans les faits, vous dites :
											« J'aime ces personnes
plus que je ne m'aime. »
									","
											Ich glaube, ihm fehlte
das Zusammengehörigkeitsgefühl.
											Er hat gewissermaßen
											das Gegenteil des Tötens vermisst.
											Ihm fehlte das Zusammengehörigkeitgefühl,
											das er mit den
anderen Soldaten geteilt hat.
											Zusammengehörigkeit ist
etwas anderes als Freundschaft.
											Freundschaften werden 
innerhalb einer Gesellschaft geschlossen.
											Je mehr man jemanden mag,
											desto eher ist man bereit, 
etwas für diese Person zu tun.
											Zusammengehörigkeit
hat nichts damit zu tun,
											ob man andere Menschen mag oder nicht.
											Zusammengehörigkeit ist
eine Vereinbarung in einer Gruppe,
											die besagt, dass man das Wohlergehen
											und die Sicherheit 
jedes einzelnen Gruppenmitglieds
											über das eigene Wohlergehen stellt.
											Man sagt sich also im Prinzip:
											Ich liebe diese Menschen
mehr als mich selbst.
									","
											Sanırım, onun özlediği şey kardeşlik.
											Özlediği şey, bir bakıma
											öldürmenin zıttıydı.
											Yanında olduğu askerlerle
											aralarındaki bağı özlüyordu.
											Kardeşlik, arkadaşlıktan farklı.
											Arkadaşlık toplum içinde olan bir şey.
											Birini ne kadar çok severseniz,
											onun için o kadar çok şeyi göze alırsınız.
											Kardeşlikte ise,
											diğer insana karşı ne hissettiğinizin
bir önemi olmaz.
											Grubun refahının,
											gruptaki herkesin emniyetinin,
											kişinin kendisinden önce geldiği
											herkes tarafından kabul edilir.
											Aslına bakılırsa, dediğiniz şey şu:
											""Bu gruptaki diğer insanları,
kendimden çok seviyorum.""
									",Why veterans miss war,Sebastian Junger,13:08,"film,global issues,journalism,peace,war,PTSD"
"
","
","
","
","
","
",Why veterans miss war,Sebastian Junger,13:08,"film,global issues,journalism,peace,war,PTSD"
"
											Brendan was a team leader
											in command of three men,
											and the worst day in Afghanistan —
											He was almost killed so many times.
											It didn't bother him.
											The worst thing that happened to him in Afghanistan
											was one of his men was hit in the head with a bullet
											in the helmet, knocked him over.
											They thought he was dead.
											It was in the middle of a huge firefight.
											No one could deal with it, and a minute later,
											Kyle Steiner sat back up
											from the dead, as it were,
											because he'd come back to consciousness.
											The bullet had just knocked him out.
											It glanced off the helmet.
											He remembers people saying,
											as he was sort of half-conscious,
											he remembers people saying,
											""Steiner's been hit in the head. Steiner's dead.""
											And he was thinking, ""I'm not dead.""
											And he sat up.
											And Brendan realized after that
											that he could not protect his men,
											and that was the only time he cried in Afghanistan,
											was realizing that.
											That's brotherhood.
									","
											Extrañaba, de alguna manera,
											lo contrario a matar.
											Lo que extrañaba era la conexión
											con los otros hombres que estaban con él.
											Ahora, la fraternidad 
es diferente a la amistad.
											La amistad ocurre 
en una sociedad, obviamente.
											Si te agrada una persona,
											estás dispuesto a hacer mucho por ella.
											La fraternidad no tiene nada que ver
											con lo que sientes por la otra persona.
											Es un acuerdo mutuo en un grupo
											en el que se pone el bienestar del grupo,
											y la seguridad de todos los miembros,
											por encima de la propia.
											En efecto, uno dice:
											""Amo a estas personas más de lo 
que me amo a mí mismo"".
											Brendan era un líder de grupo
									","
											Brendan era líder de uma equipa.
											Comandava três homens.
											O pior dia no Afeganistão
											— tantas vezes que quase foi morto
											e não se importou nada.
											A pior coisa que lhe 
aconteceu no Afeganistão,
											foi um dos seus homens 
ser atingido na cabeça
											por uma bala no capacete, 
que o derrubou.
											Pensaram que estava morto.
											Foi no meio dum tiroteio infernal.
											Ninguém podia fazer nada.
											Um minuto depois, Kyle Steiner ergueu-se,
											deixou de estar morto, como parecia,
											porque tinha recuperado os sentidos.
											A bala só o tinha derrubado.
											Olhou para o capacete.
											Lembra-se de as pessoas terem dito,
											— porque estava meio consciente —
											lembra-se de as pessoas terem dito:
											""Steiner foi atingido na cabeça. 
Morreu"".
											E de ele pensar: ""Não estou morto"".
											E ele sentou-se.
											Brendan percebeu depois
											que não podia proteger os seus homens,
											e foi a única vez que ele chorou 
no Afeganistão,
											quando percebeu isso.
											Isso é fraternidade.
									","
											Brendan était un chef d'équipe
											à la tête de trois hommes,
											et le pire jour en Afghanistan -
											Il a failli être tué tant de fois.
											Cela ne le dérangeait pas.
											La pire chose qui lui soit arrivée 
en Afghanistan
											fut qu'un de ses hommes a été touché
à la tête par une balle
											dans le casque, ça l'a renversé.
											Ils ont cru qu'il était mort.
											C'était au milieu d'une énorme fusillade.
											Personne n'a pu s'en occuper,
et une minute plus tard,
											Kyle Steiner s'est rassis,
											il est revenu d'entre les morts, comme ça,
											il est redevenu conscient.
											La balle l'avait juste assommé.
											Elle avait ricoché sur le casque.
											Il se souvient des gens disant,
											alors qu'il était à demi-conscient,
											il se souvient des gens disant :
											« Steiner a été touché à la tête.
Steiner est mort. »
											Et il pensait : 
« Je ne suis pas mort. »
											Et il s'est assis.
											Et Brendan s'est ensuite rendu compte
											qu'il ne pouvait pas protéger ses hommes,
											et la seule fois
où il a pleuré en Afghanistan,
											fut quand il s'en est rendu compte.
											C'est cela la fraternité.
									","
											Brendan war Teamleiter
											und befehligte drei Männer.
											Er ist dem Tod dutzende Male
nur knapp entkommen,
											aber das hat ihn nicht gestört.
											Das Schlimmste, was ihm
in Afghanistan zustieß:
											Dass der Helm eines seiner Männer 
von einer Kugel getroffen wurde,
											die den Mann umwarf.
											Sie dachten, er wäre tot.
											Das alles geschah 
während eines intensiven Gefechts.
											Niemand konnte sich um ihn kümmern
											und eine Minute später
setzte sich Kyle Steiner wieder auf
											und war wieder lebendig.
											Er war wieder bei Bewusstsein.
											Die Kugel hatte ihn nur umgeworfen
und war vom Helm abgeprallt.
											Kyle erinnert sich noch daran,
											dass er, während er 
nur teilweise bei Bewusstsein war,
											jemanden sagen hörte:
											""Steiner wurde am Kopf getroffen. 
Steiner ist tot.""
											Er dachte: ""Nein, bin ich nicht.""
											Da setzte er sich auf.
											Brendan wurde danach klar,
											dass er seine Männer 
nicht beschützen konnte,
											und das war das einzige Mal,
											dass er im Afghanistan-Krieg geweint hat.
											Das ist Zusammengehörigkeit.
									","
											Brendan, emri altında
											3 asker olan bir tim komutanıydı
											ve Afganistan'daki en kötü günü —
											Ölümle çok kez burun buruna geldi.
											Dert etmiyordu.
											Afganistan'da yaşadığı en kötü şey,
											adamlarından birinin
başından vurulmasıydı;
											mermi miğferine isabet etmiş,
yere yığılmıştı.
											Öldüğünü sandılar.
											Yoğun çatışmanın ortasında
											kimse onunla ilgilenemedi.
Bir dakika sonra
											bilinci yerine gelen Kyle Steiner,
											ölümden dönmüşcesine,
											yattığı yerden doğruldu.
											Mermi, miğferinden sekmiş,
											onu sadece bayıltmıştı.
											Diğerlerinin şöyle dediğini hatırlıyor,
											yarı baygın haldeyken
											diğerlerinin şöyle dediğini hatırlıyor:
											""Steiner kafasından vuruldu.
Steiner öldü.""
											""Ölmedim"" diye aklından geçirdi
											ve yattığı yerden doğruldu.
											Bunun ardından Brendan,
											adamlarını koruyamadığını anladı;
											Afganistan'dayken
yalnız bir kere ağlamıştı,
											bunun farkına vardığında.
											Kardeşlik budur.
									",Why veterans miss war,Sebastian Junger,13:08,"film,global issues,journalism,peace,war,PTSD"
"
","
","
","
","
","
",Why veterans miss war,Sebastian Junger,13:08,"film,global issues,journalism,peace,war,PTSD"
"
											This wasn't invented recently.
											Many of you have probably read ""The Iliad.""
											Achilles surely would have risked his life
											or given his life to save his friend Patroclus.
											In World War II, there were many stories
											of soldiers who were wounded,
											were brought to a rear base hospital,
											who went AWOL,
											crawled out of windows, slipped out doors,
											went AWOL, wounded,
											to make their way back to the front lines
											to rejoin their brothers out there.
											So you think about Brendan,
											you think about all these soldiers
											having an experience like that, a bond like that,
											in a small group,
											where they loved 20 other people
											in some ways more than they loved themselves,
											you think about how good that would feel, imagine it,
											and they are blessed with that experience for a year,
											and then they come home,
											and they are just back in society
											like the rest of us are,
											not knowing who they can count on,
											not knowing who loves them, who they can love,
											not knowing exactly what anyone they know
											would do for them if it came down to it.
											That is terrifying.
											Compared to that,
											war, psychologically, in some ways, is easy,
											compared to that kind of alienation.
											That's why they miss it,
											and that's what we have to understand
											and in some ways fix in our society.
									","
											al mando de tres hombres,
											y el peor día en Afganistán,
											estuvo a punto de morir 
en muchísimas ocasiones.
											Eso no le molestaba.
											Lo peor que le sucedió en Afganistán
											fue que a uno de sus hombres 
le dispararon en la cabeza,
											en el casco, lo tumbó.
											Lo creyeron muerto.
											Fue en medio de un tiroteo.
											Nadie podía atenderlo, 
y un minuto después,
											Kyle Steiner se reclinó
											regresó de la muerte, por así decirlo,
											porque había vuelto a la vida.
											La bala solo lo dejó inconsciente.
											Le rebotó en el casco.
											Él recuerda a la gente diciendo,
											mientras estaba semiconsciente,
											recuerda a la gente diciendo:
											""A Steiner le dispararon en la cabeza. 
Está muerto"".
											Y él pensaba: ""No estoy muerto"".
											Y se sentó.
											Y después de eso, Brendan se dio cuenta
											de que no podía proteger a sus hombres,
											y esa fue la única vez 
que lloró en Afganistán
											dándose cuenta de eso.
											Eso es fraternidad.
											No fue inventada recientemente.
									","
											Mas isto não foi inventado há pouco tempo.
											Provavelmente muitos de 
vocês leram ""A Ilíada"".
											Aquiles de certeza que arriscaria a vida
											ou teria dado a vida para 
salvar o seu amigo Pátroclo.
											Na II Guerra Mundial, 
houve muitas histórias
											de soldados que foram feridos,
											que foram levados para um hospital 
da retaguarda
											que fugiram de lá,
											saindo pela janela, 
esgueirando-se pelas portas.
											Saíram sem licença, feridos,
											para voltarem para a linha da frente
											e irem ter com os seus irmãos.
											Pensem pois em Brendan,
											pensem em cada um daqueles soldados
											a ter experiências destas, 
uma ligação destas,
											num pequeno grupo,
											onde gostavam daquelas outras 20 pessoas,
											mais do que gostavam de si mesmos.
											Pensem como aquilo 
devia saber bem, imaginem.
											E eram abençoados com essa
experiência durante um ano inteiro.
											Depois voltavam para casa
											e voltavam para a sociedade,
											como todos nós,
											sem saber com quem podiam contar,
											sem saber quem gosta deles, 
de quem podem gostar
											sem saber exatamente 
o que as pessoas que encontram
											fariam por eles, se fosse preciso.
											Isso é aterrador.
											Comparada com isso,
											a guerra, psicologicamente, 
de certa forma, é fácil,
											comparada com esse tipo de alienação.
											É por isso que sentem saudades
											e é isso que temos que compreender
											e, de certa forma, corrigir 
na nossa sociedade.
									","
											Cela n'a pas été inventé récemment.
											Beaucoup d'entre vous 
ont sûrement lu « L'Iliade ».
											Achille aurait sûrement risqué sa vie
											ou donné sa vie pour sauver
son ami Patrocle.
											Durant la seconde guerre mondiale,
il y a eu beaucoup d'histoires
											de soldats blessés,
											amenés dans un hôpital à l'arrière,
											qui sont partis sans prévenir,
											ont escaladé la fenêtre,
se sont échappés par la porte,
											sont partis sans prévenir, blessés,
											pour retourner en première ligne
											pour rejoindre leurs frères là-bas.
											Pensez donc à Brendan,
											pensez à tous ces soldats
											qui ont une expérience similaire,
un lien pareil,
											dans un petit groupe,
											où ils aimaient 20 autres personnes
											d'une certaine façon,
plus qu'ils ne s'aimaient eux-mêmes,
											pensez à quel point cela fait du bien,
imaginez-le,
											et ils vivent cette expérience
pendant un an,
											et quand ils rentrent,
											ils sont juste de retour dans la société
											comme nous autres,
											ne sachant pas 
sur qui ils peuvent compter,
											ne sachant pas qui les aime,
qui ils peuvent aimer,
											ne sachant pas exactement
ce que quelqu'un qu'ils connaissent
											serait prêt à faire pour eux
en cas de besoin.
											C'est terrifiant.
											Comparé à ça,
											la guerre, psychologiquement, est
en quelque sorte facile,
											comparée à ce genre d'aliénation.
											C'est pour cela que la guerre leur manque,
											et c'est ce que nous devons comprendre
											et, d'une manière,
corriger dans notre société.
									","
											Dieses Gefühl ist Menschen
schon lange bekannt.
											Viele von Ihnen haben
vermutlich die Ilias gelesen.
											Achilles hätte sicherlich 
sein Leben riskiert oder geopfert,
											um seinen Freund Patroklos zu retten.
											Während des Zweiten Weltkriegs
											gab es viele Geschichten von Soldaten, 
die verwundet in ein Lazarett
											im hinteren Teil 
eines Gebäudes gebracht wurden
											und dann unerlaubt gingen, indem sie
											aus den Fenstern hinaus kletterten 
und sich aus der Tür hinaus schlichen,
											obwohl sie verletzt waren, und das nur,
											um wieder an die Front zurückzukehren
und wieder bei ihren Teamkameraden sein.
											Wenn man sich also Brendans Situation
											und die Situation 
all dieser Soldaten vorstellt,
											die in einer kleinen Gruppe 
dieselben Erfahrungen gemacht haben
											und so zusammengeschweißt wurden;
											die 20 andere Personen
											in gewisser Weise mehr 
als sich selbst geliebt haben,
											dann begreift man,
wie gut sich das anfühlen muss.
											Stellen Sie sich dieses Gefühl vor.
											Ein Jahr lang können sie
dieses Gefühl genießen.
											Dann kommen sie nach Hause
und sind wieder Teil der Gesellschaft,
											wie wir anderen auch.
											Sie wissen nicht, 
auf wen sie sich verlassen können,
											wer sie liebt und wen sie lieben können.
											Sie wissen auch nicht genau,
was andere für sie tun würden,
											wenn es hart auf hart käme.
											Das ist ein beängstigender Gedanke.
											Aus einer psychologischen
Perspektive betrachtet
											kann man mit Krieg 
in gewisser Weise einfacher umgehen
											als mit einer solchen Entfremdung.
											Deswegen vermissen Soldaten den Krieg,
											und dieses Problem müssen wir begreifen
											und irgendwie innerhalb
unserer Gesellschaft lösen.
									","
											Bu yeni keşfedilmiş bir şey değil.
											Çoğunuz İlyada'yı okumuşsunuzdur.
											Şüphesiz ki, Akhilleus, dostu Patroklos'u
											kurtarmak için kendini tehlikeye atar,
hatta canını bile verirdi.
											2. Dünya Savaşı'nda,
											cephede yaralanıp,
											cepheden uzakta yatırıldıkları hastaneden
											firar eden,
											hastanenin camından,
kapısından gizlice çıkıp,
											yaralı hâlde firar edip
											cephedeki kardeşlerine
											dönmeye çalışan askerlere dair 
birçok hikâye vardı.
											Brendan'ı düşünün,
											bir bakıma
											kendilerinden çok sevdikleri 20 kişiyle

											böyle bir deneyim yaşayan,
											böyle bir bağ kuran,
											bütün bu askerleri düşünün,
											bunun ne kadar iyi hissettireceğini
düşünün, hayal edin.
											Bir yıl boyunca böyle bir deneyim
yaşama şansı buluyorlar,
											sonra eve dönüyorlar
											ve artık diğer herkes gibi
											onlar da yine toplumun
bir parçası oluyorlar;
											kime güveneceklerini bilmeden,
											kimin onları sevdiğini,
kimi sevebileceklerini bilmeden,
											tanıdıkları insanların,
gerektiğinde onlar için
											neyi göze alıp alamayacağını bilmeden...
											Bu, dehşet verici bir şey.
											böyle bir yabancılaşmaya kıyasla, savaş,
											psikolojik anlamda,
bir bakıma, daha kolay.
											Bu yüzden savaşı özlüyorlar.
											Bizim de bunu anlamamız
											ve toplumumuzdaki bu sorunu
çözmenin yollarını bulmamız gerekiyor.
									",Why veterans miss war,Sebastian Junger,13:08,"film,global issues,journalism,peace,war,PTSD"
"
","
","
","
","
","
",Why veterans miss war,Sebastian Junger,13:08,"film,global issues,journalism,peace,war,PTSD"
"
											Thank you very much.
									","
											Muchos de ustedes probablemente 
hayan leído ""La Ilíada"".
											Aquiles seguramente 
hubiese arriesgado su vida
											o dado su vida para salvar 
a su amigo Patroclo.
											En la Segunda Guerra Mundial, 
hubo muchas historias
											de soldados heridos,
											que fueron llevados 
a un hospital de campaña,
											y se salían sin permiso,
											se arrastraban hacia la ventana, 
se escapaban por la puerta,
											abandonaban el hospital, heridos,
											para volver al frente de batalla
											y reincorporarse con sus hermanos.
											Así que, piensen en Brendan,
											piensen en todos los soldados
											que tuvieron una experiencia similar, 
un vínculo como ese,
											en un grupo pequeño,
											en donde amaron a otras 20 personas
											de alguna forma, más de lo que 
se amaron a ellos mismos,
											piensen en lo bien que se debe sentir, 
imagínenlo,
											y ellos son bendecidos 
con esa experiencia por un año,
											y luego regresan a sus hogares,
											y están de regreso en la sociedad
											como el resto de nosotros,
											sin saber en quién poder confiar,
											sin saber quién los ama, 
a quién pueden amar,
											sin saber exactamente lo que sus conocidos
											estarían dispuestos a hacer por ellos 
si pasara algo.
											Eso es aterrador.
											Comparado con eso,
											la guerra, psicológicamente, 
de alguna manera, es fácil,
											comparado con ese tipo de aislamiento.
											Es por eso que la extrañan,
											y eso es lo que nosotros 
tenemos que entender
											y de alguna forma corregir 
en nuestra sociedad.
											Muchas gracias.
									","
											Muito obrigado.
									","
											Merci beaucoup.
									","
											Vielen Dank.
									","
											Çok teşekkür ederim.
									",Why veterans miss war,Sebastian Junger,13:08,"film,global issues,journalism,peace,war,PTSD"
"
","
","
","
","
","
",Why veterans miss war,Sebastian Junger,13:08,"film,global issues,journalism,peace,war,PTSD"
"
											(Applause)
									","
											(Aplausos)
									","
											(Aplausos)
									","
											(Applaudissements)
									","
											(Applaus)
									","
											(Alkış)
									",Why veterans miss war,Sebastian Junger,13:08,"film,global issues,journalism,peace,war,PTSD"
"
","
","
","
","
","
",Why veterans miss war,Sebastian Junger,13:08,"film,global issues,journalism,peace,war,PTSD"
