en,pt,es,title,speaker,duration,tags
"
","
","
",What sticky sea creatures can teach us about making glue,Jonathan Wilker,13:59,"oceans,technology,marine biology,biosphere,science,TEDx,animals,chemistry,biodiversity,biology,water,nature"
"
											To me, this is really cool.
											So we can actually get
very strong underwater adhesion.
											Possibly, it's the strongest
or at least one of the strongest
											underwater adhesives
that's ever been seen.
											It's even stronger than the materials
that the animals produce,
											so for us, it's pretty exciting.
It's pretty cool.
									","
											Para mim, é mesmo fantástico.
											Portanto, conseguimos obter
uma adesão muito forte, debaixo de água.
											Possivelmente, é o adesivo debaixo de água
											mais forte ou, pelo menos,
um dos mais fortes que conhecemos.
											Ainda é mais forte do que
os materiais que os animais produzem.
											Por isso, para nós,
é muito animador, é fantástico.
									","
											Para mí, esto es genial.
											Es decir que se puede conseguir 
una adhesión muy fuerte bajo el agua.
											Posiblemente es el adhesivo
más fuerte o uno de los más fuertes
											que he visto para usar bajo el agua.
											Incluso es más fuerte que el material
producido por los animales,
											así que es muy emocionante
para nosotros. Es genial.
									",What sticky sea creatures can teach us about making glue,Jonathan Wilker,13:59,"oceans,technology,marine biology,biosphere,science,TEDx,animals,chemistry,biodiversity,biology,water,nature"
"
","
","
",What sticky sea creatures can teach us about making glue,Jonathan Wilker,13:59,"oceans,technology,marine biology,biosphere,science,TEDx,animals,chemistry,biodiversity,biology,water,nature"
"
											So what do we want to do
with these things?
											Well, here are some products
that you're probably really familiar with.
											So think about your cell phone,
your laptop, plywood in most structures,
											the interior of your car, shoes,
phone books, things like this.
											They're all held together with adhesives,
											and there's two main problems
with the adhesives
											used in these materials.
											The first one is that they're toxic.
											So the worst offender here is plywood.
											Plywood, or a lot of furniture,
or wood laminate in floors —
											a main component of the adhesives
here is formaldehyde,
											and it's maybe a compound you've heard of.
											It's a gas, and it's also a carcinogen,
											and so we're constructing
a lot of structures from these adhesives,
											and we're also breathing
a lot of this carcinogen.
											So not good, obviously. Right?
											The other issue is that these adhesives
are all permanent.
											And so what do you do with your shoes
or your car or even your laptop
											at the end of life,
when you're done using it?
											For the most part,
they end up in landfills.
											And there's a lot
of precious materials in there
											we'd love to be able to get out
and recycle them.
											We can't do it so easily
											because they're all stuck
together permanently.
									","
											O que é que pretendemos
fazer com estas coisas?
											Estes são alguns produtos que,
provavelmente, já conhecem bem.
											Pensem no vosso telemóvel, no portátil,
no contraplacado de muitas estruturas,
											no interior do vosso carro, nos sapatos,
listas telefónicas, coisas dessas.
											Todas elas estão coladas com colas
											e há dois problemas principais
com as colas usadas nestes materiais.
											O primeiro é que são tóxicas.
											O mais preocupante aqui é o contraplacado.
											O contraplacado, ou muitos dos móveis,
ou a madeira laminada no chão
											— um componente principal 
da cola aqui é o formaldeído
											talvez já tenham ouvido
falar deste composto,
											é um gás, e também é cancerígeno.
											Assim, estamos a construir
muitas estruturas com estas colas
											e também respiramos
muito deste cancerígeno.
											Não é nada bom, pois não?
											O outro problema é que estas colas
são todas permanentes.
											O que é que fazemos com os sapatos
ou com o carro ou com o portátil
											no fim da vida deles,
quando já não os usamos mais?
											Na maior parte, acabam nos aterros.
											Há ali muitos materiais preciosos
											que gostaríamos
de recuperar e de reciclar,
											mas não é fácil fazer isso
											porque estão todos colados
permanentemente.
									","
											¿Y qué queremos hacer con esto?
											Bueno, estos son unos productos
que quizá les sean familiares.
											Piensen en el teléfono celular, 
la computadora portátil, el contrachapado,
											el interior del auto, los zapatos,
guías telefónicas, cosas como estas.
											Sus componentes se mantienen
unidos por los adhesivos.
											Pero hay dos problemas
con el adhesivo de estos objetos.
											Lo primero es que son tóxicos.
											El peor es el contrachapado.
											El contrachapado, o muchos muebles
o la madera laminada de los pisos
											tienen como componente principal
en sus adhesivos al formaldehído...
											Quizá hayan oído de este compuesto.
											Es un gas, y también un carcinógeno;
											con estos adhesivos construimos 
muchas estructuras
											pero también respiramos este carcinógeno.
											Obviamente, no muy bueno, ¿verdad?
											El otro problema es que 
estos adhesivos son permanentes.
											¿Y qué hacen con los zapatos, 
el auto, o la computadora portátil
											cuando se ha terminado su vida útil?
											La mayoría termina en los vertederos.
											Y contienen materiales valiosos
que podríamos sacar y reciclar.
											No es fácil hacerlo, porque están 
pegados de forma permanente.
									",What sticky sea creatures can teach us about making glue,Jonathan Wilker,13:59,"oceans,technology,marine biology,biosphere,science,TEDx,animals,chemistry,biodiversity,biology,water,nature"
"
","
","
",What sticky sea creatures can teach us about making glue,Jonathan Wilker,13:59,"oceans,technology,marine biology,biosphere,science,TEDx,animals,chemistry,biodiversity,biology,water,nature"
"
											So here's one approach we're taking
to try and solve some of these problems,
											and what we've done here
is we've taken another long molecule
											that we can actually get from corn,
											and then into that molecule,
											we've put some of the adhesion
chemistry from the mussels.
											So because we've got the corn
and we've got the mussels,
											we call this our surf-and-turf polymer.
											And it sticks. It sticks really well.
											It's very strong.
											It's also bio-based. That's nice.
											But maybe more importantly, here,
it's also degradable,
											and we can degrade it
under very mild conditions, with water.
											And so what we can do
is we can set things up
											and we can bond them
strongly when we want,
											but then we can also take them apart.
											It's something we're thinking about.
									","
											Portanto, esta é uma abordagem
para tentar resolver estes problemas.
											O que fizemos aqui foi
arranjar outra molécula longa
											que podemos obter a partir do milho,
											e nessa molécula
											pusemos parte da química
de adesão dos mexilhões.
											Como obtivemos o milho
e obtivemos os mexilhões
											chamamos a isto
um polímero ""surf -and-turf"".
											E cola, cola mesmo muito bem,
é muito forte
											Também tem uma base biológica.
É ótimo.
											Mas mais importante ainda,
também é degradável
											e podemos degradá-lo em condições
muito simples, com água.
											O que podemos fazer
é arranjar as coisas
											podemos ligá-las fortemente
quando quisermos,
											mas depois também as podemos desligar.
											É uma coisa em que estamos a pensar.
									","
											Y tenemos una iniciativa para intentar 
resolver algunos de estos problemas:
											hemos tomado otra molécula larga
que podemos obtener del maíz
											y pusimos en ella algo de la química 
de adhesión de los mejillones.
											Como usamos el maíz y los mejillones
											lo llamamos el polímero 
del surf y la hierba.
											Y pega. Pega realmente bien.
											Es muy fuerte.
											Y tiene una base biológica, que es bueno.
											Pero quizá lo más importante
es que es degradable
											y lo podemos degradar 
en condiciones suaves, con agua.
											Significa que podemos reparar algo,
											adherir las partes fuertemente
cuando queremos,
											pero también separarlas.
											Es algo en lo que estamos pensando.
									",What sticky sea creatures can teach us about making glue,Jonathan Wilker,13:59,"oceans,technology,marine biology,biosphere,science,TEDx,animals,chemistry,biodiversity,biology,water,nature"
"
","
","
",What sticky sea creatures can teach us about making glue,Jonathan Wilker,13:59,"oceans,technology,marine biology,biosphere,science,TEDx,animals,chemistry,biodiversity,biology,water,nature"
"
											And here is a place
where a lot of us want to be.
											Well, actually, in this specific case,
this is a place we do not want to be,
											but we'd like to replace this.
											So sutures, staples, screws:
											this is how we put you back together
if you've had some surgery or an injury.
											It's just awful. It hurts.
											In the case of the sutures,
look at how much you're making
											concentrated, mechanical stresses
as you pull things together.
											You're making sites for infection.
											Poke holes in healthy tissue.
It's not so good.
									","
											Este é um local onde
muitos de nós vamos.
											Na verdade, neste caso específico,
é um local onde não queremos ir,
											mas gostávamos de substituir estas coisas.
											As suturas, os agrafos, os parafusos:
											é assim que consertamos as coisas
se fazemos uma cirurgia ou um ferimento.
											É terrível, dói.
											No caso das suturas,
reparem como se fazem,
											uma tensão concentrada, mecânica,
quando juntamos as coisas.
											Estamos a criar sítios para infeções,
											a fazer furos em tecido saudável,
não é nada bom.
									","
											Y muchos querríamos
estar en esta situación.
											Bueno, en este caso es una situación
en la que no queremos estar,
											sino que queremos reemplazarla.
											Suturas, grapas, tornillos...
											Así hacemos las uniones cuando 
hay una operación o una herida.
											Es horrible. Duele.
											En el caso de las suturas,
											observen toda la tensión mecánica
y puntual para unir las cosas.
											Dan lugar a infecciones,
											hacen agujeros en el tejido
sano. No es bueno.
									",What sticky sea creatures can teach us about making glue,Jonathan Wilker,13:59,"oceans,technology,marine biology,biosphere,science,TEDx,animals,chemistry,biodiversity,biology,water,nature"
"
","
","
",What sticky sea creatures can teach us about making glue,Jonathan Wilker,13:59,"oceans,technology,marine biology,biosphere,science,TEDx,animals,chemistry,biodiversity,biology,water,nature"
"
											Or if you need a plate
to hold together your bones,
											look at how much healthy bone
you have to drill out
											just to hold the plate in place.
											So this is awful.
											To me, it looks like these were things
devised in a medieval torture chamber,
											but it's our modern surgical joinery.
											So I'd love it if we could replace
systems like these with adhesives.
											We're working on this,
but this is not easy.
									","
											Se necessitarmos de uma placa
para unir os ossos,
											é preciso perfurar osso saudável
											só para manter a placa no seu lugar.
											É terrível.
											Para mim, estas coisas parecem concebidas
numa câmara de tortura medieval
											mas é a nossa forma cirúrgica moderna.
											Eu gostaria de substituir sistemas
como estes por colas.
											Estamos a trabalhar nisso,
mas não é fácil.
									","
											O si necesitan una placa
para unir los huesos,
											observen cuánto hueso sano 
debe perforarse para sostener la placa.
											Es horrible.
											Para mí, parecen cosas diseñadas
en una cámara de tortura medieval,
											pero es nuestra cirugía moderna.
											Me encantaría que podamos reemplazar
sistemas como estos con adhesivos.
											Estamos trabajando 
en esto, pero no es fácil.
									",What sticky sea creatures can teach us about making glue,Jonathan Wilker,13:59,"oceans,technology,marine biology,biosphere,science,TEDx,animals,chemistry,biodiversity,biology,water,nature"
"
","
","
",What sticky sea creatures can teach us about making glue,Jonathan Wilker,13:59,"oceans,technology,marine biology,biosphere,science,TEDx,animals,chemistry,biodiversity,biology,water,nature"
"
											So think about what you would need
for adhesives in these cases.
											So first of all, you would need
an adhesive that is going to set
											in a wet environment.
											And if you look at the silly
little picture there,
											it's just to illustrate that our bodies
are about 60 percent water,
											so it's a wet environment.
											It's also to illustrate that this is why
I am a scientist and not an artist.
											I did not miss my calling at all.
									","
											Pensem no que seria preciso
para estas colas, nestes casos.
											Primeiro, precisaríamos
de uma cola
											que se aguente num ambiente húmido.
											Esta imagem tosca,
											é só para ilustrar que o nosso corpo
é formado por uns 60% de água,
											portanto, é um ambiente húmido.
											Também ilustra que é por isso
que eu sou um cientista e não um artista.
											Eu não me enganei na minha vocação.
									","
											Piensen qué adhesivos 
necesitarían en estos casos.
											Primero, necesitarían adhesivos 
que solidifiquen en un entorno húmedo.
											Y esta pequeña imagen un poco tonta
											es para ilustrar que nuestro 
cuerpo es un 60 % agua,
											que es un entorno húmedo.
											También es para ilustrar
por qué soy científico y no artista.
											No me equivoqué para nada.
									",What sticky sea creatures can teach us about making glue,Jonathan Wilker,13:59,"oceans,technology,marine biology,biosphere,science,TEDx,animals,chemistry,biodiversity,biology,water,nature"
"
","
","
",What sticky sea creatures can teach us about making glue,Jonathan Wilker,13:59,"oceans,technology,marine biology,biosphere,science,TEDx,animals,chemistry,biodiversity,biology,water,nature"
"
											So then the other requirements
you need for a good biomedical adhesive:
											it needs to bond strongly, of course,
											and it needs to not be toxic.
											You don't want to hurt the patients.
											And getting any two of those requirements
in a material is pretty easy.
											It's been done many times.
But getting all three hasn't been done.
											It's very hard.
											And if you start talking to surgeons,
they get picky —
											""Oh, actually I want the adhesive to set
on the same time frame as the surgery.""
											Or, ""Oh, I want the adhesive to degrade
											so the patient's tissues
can remodel the site.""
									","
											As outras exigências para
uma boa cola biomédica:
											precisa de colar fortemente, claro,
											e precisa de não ser tóxica.
											Não queremos prejudicar os doentes.
											Obter estas duas exigências
num material é bastante fácil,
											já tem sido feito muitas vezes.
											Mas obter as três, ainda não foi feito,
é muito difícil.
											Se falarem com cirurgiões,
eles são intransigentes:
											""Eu quero aplicar o adesivo
na mesma altura que a cirurgia"".
											ou ""Eu quero que o adesivo se degrade
											""para os tecidos do doente
possam refazer-se no local"".
									","
											Y los otros requisitos para lograr
un buen adhesivo biomédico son:
											debe adherirse fuertemente, por supuesto,
											y no ser tóxico.
											No queremos dañar a los pacientes.
											Y lograr cualquiera de esos requisitos
en un material es bastante fácil.
											Se hizo muchas veces. Pero 
conseguir los tres juntos, no.
											Es muy difícil.
											Y si hablamos con los cirujanos, 
ellos son muy quisquillosos:
											""Quiero que el adhesivo solidifique
dentro del mismo período de la cirugía"".
											O: ""Quiero que el adhesivo se degrade
											así los tejidos del paciente
remodelan el sitio"".
									",What sticky sea creatures can teach us about making glue,Jonathan Wilker,13:59,"oceans,technology,marine biology,biosphere,science,TEDx,animals,chemistry,biodiversity,biology,water,nature"
"
","
","
",What sticky sea creatures can teach us about making glue,Jonathan Wilker,13:59,"oceans,technology,marine biology,biosphere,science,TEDx,animals,chemistry,biodiversity,biology,water,nature"
"
											So this is really hard.
We're working on it.
											This is just one image we have.
											So what we're doing is we're getting
all sorts of bones and skin
											and soft and hard tissue, and sometimes
we'll whack it with a hammer.
											Usually, we're cutting it
in precise shapes.
											And then we glue them back together.
									","
											Portanto, é muito difícil.
Mas estamos a trabalhar nisso.
											Isto é uma imagem do que temos.
											Estamos a experimentar
todo o tipo de ossos e de pele,
											de tecido macio e duro e, por vezes,
até lhe batemos com um martelo.
											Habitualmente, cortamo-los
em formas precisas.
											Depois, voltamos a colá-las.
									","
											Así que es muy difícil.
Estamos trabajando en ello.
											Esta es solo una de las imágenes.
											Así que conseguimos toda 
clase de huesos y piel,
											y tejido duro y blando, y a veces
los golpeamos con un martillo.
											Normalmente los cortamos en forma precisa,
											y después los pegamos.
									",What sticky sea creatures can teach us about making glue,Jonathan Wilker,13:59,"oceans,technology,marine biology,biosphere,science,TEDx,animals,chemistry,biodiversity,biology,water,nature"
"
","
","
",What sticky sea creatures can teach us about making glue,Jonathan Wilker,13:59,"oceans,technology,marine biology,biosphere,science,TEDx,animals,chemistry,biodiversity,biology,water,nature"
"
											We've got some exciting results,
some strong materials,
											some things that look
like they're not toxic,
											they set wet,
											but I'm not going to tell you
we've solved the wet adhesion problem,
											because we haven't,
											but it's certainly
in our sights for the future.
											So that's one place that we'd like
to see things go farther down the road.
											And there are a lot of other places, too,
you can imagine we might be better off
											if we could get more adhesives in there.
											Even cosmetics.
											So if you think about people putting on
fake nails or eyelash extensions,
											what do they use?
											They use very toxic adhesives right now.
											So it's just ripe for replacement.
											That's something we'd like to do.
									","
											Temos obtido resultados animadores,
materiais bastante fortes,
											coisas que não têm aspeto de tóxicas,
aguentam a humidade,
											mas não vou dizer que resolvemos
o problema da adesão em humidade,
											porque não resolvemos.
											Mas claro que está à nossa vista
para o futuro.
											Esta é uma área em que gostaríamos
de ver as coisas evoluírem mais.
											E há muitas outras áreas também
em que podemos melhorar
											se conseguirmos obter mais colas.
											Até na cosmética.
											Se pensarem nas pessoas
que usam unhas falsas
											ou pestanas postiças,
											o que é que elas usam?
											Usam colas muito tóxicas,
neste momento.
											Está na altura de serem substituídas.
											É uma coisa que gostaríamos de fazer.
									","
											Obtuvimos resultados interesantes,
algunos materiales fuertes,
											cosas que parecen no ser tóxicas,
											que solidifican húmedas,
											pero no les diré que resolvimos
el problema de la adhesión húmeda,
											porque no es así,
											pero es una de nuestras 
visiones para el futuro.
											Esto es algo donde 
me gustaría ver un avance.
											Y, como pueden imaginar, hay muchas
otras cosas que podríamos mejorar
											si pudiéramos introducir más adhesivos.
											Incluso los cosméticos.
											Si piensan en la gente que usa
uñas o pestañas postizas,
											¿qué usan?
											Actualmente están usando
adhesivos muy tóxicos.
											Es el momento de reemplazarlos.
											Eso es algo que me gustaría hacer.
									",What sticky sea creatures can teach us about making glue,Jonathan Wilker,13:59,"oceans,technology,marine biology,biosphere,science,TEDx,animals,chemistry,biodiversity,biology,water,nature"
"
","
","
",What sticky sea creatures can teach us about making glue,Jonathan Wilker,13:59,"oceans,technology,marine biology,biosphere,science,TEDx,animals,chemistry,biodiversity,biology,water,nature"
"
											And then there are other places too.
											So think about cars and planes.
											The lighter you can make them,
											the more fuel-efficient
they're going to be.
											And so if we can get away from rivets
and get away from welding
											and put more adhesives in there,
											then we might be better off
											with our future generation
of transportation.
									","
											Depois, também há outras áreas.
											Pensem nos carros e nos aviões.
											Quanto mais leves eles forem,
											mais eficientes em energia serão.
											Por isso, se pudermos abandonar
os rebites e as soldaduras
											e usar mais as colas,
											eles podem melhorar
a futura geração dos transportes.
									","
											Y hay otras cosas también.
											Piensen en los autos y aviones.
											Cuanto más livianos son,
											más eficiente es el consumo
de combustible.
											Y si pudiéramos liberarnos
de los remaches y las soldaduras
											y poner más adhesivos
											quizá nos iría mejor con la futura
generación de transportes.
									",What sticky sea creatures can teach us about making glue,Jonathan Wilker,13:59,"oceans,technology,marine biology,biosphere,science,TEDx,animals,chemistry,biodiversity,biology,water,nature"
"
","
","
",What sticky sea creatures can teach us about making glue,Jonathan Wilker,13:59,"oceans,technology,marine biology,biosphere,science,TEDx,animals,chemistry,biodiversity,biology,water,nature"
"
											So for us, this all
comes back to the beach.
											So we look around and we wonder,
""How do these sea creatures stick?
											And what can we do with the technology?""
											And I would argue that we have
really a lot of things we can still learn
											from biology and from nature.
									","
											Tudo isto nos leva de novo à praia.
											Olhamos à nossa volta e pensamos:
""Como é que estas criaturas se colam?
											""O que é que podemos fazer
com esta tecnologia?""
											Eu argumentaria que temos
muitas coisas que ainda podemos aprender
											com a biologia e com a Natureza.
									","
											Así que todo nos lleva 
de vuelta a la playa.
											Miramos alrededor y nos preguntamos:
""¿Cómo se pegan las criaturas marinas?
											¿Qué podemos hacer con la tecnología?""
											Y diría que todavía hay mucho por aprender
											de la biología y de la naturaleza.
									",What sticky sea creatures can teach us about making glue,Jonathan Wilker,13:59,"oceans,technology,marine biology,biosphere,science,TEDx,animals,chemistry,biodiversity,biology,water,nature"
"
","
","
",What sticky sea creatures can teach us about making glue,Jonathan Wilker,13:59,"oceans,technology,marine biology,biosphere,science,TEDx,animals,chemistry,biodiversity,biology,water,nature"
"
											So what I would like to encourage
you all to do in the future
											is put down your nonrecyclable
laptops and cell phones
											and go out and explore the natural world
											and then start asking
some of your own questions.
									","
											O que eu gostaria de vos encorajar
a fazerem no futuro é:
											Ponham de lado os vossos
portáteis e telemóveis não recicláveis,
											saiam a explorar o mundo natural
											e depois comecem a fazer
algumas perguntas.
									","
											Así que me gustaría alentarlos
a que en el futuro
											dejen sus computadoras portátiles 
no reciclables y sus teléfonos móviles,
											salgan a explorar el mundo natural
											y empiecen a hacer sus propias preguntas.
									",What sticky sea creatures can teach us about making glue,Jonathan Wilker,13:59,"oceans,technology,marine biology,biosphere,science,TEDx,animals,chemistry,biodiversity,biology,water,nature"
"
","
","
",What sticky sea creatures can teach us about making glue,Jonathan Wilker,13:59,"oceans,technology,marine biology,biosphere,science,TEDx,animals,chemistry,biodiversity,biology,water,nature"
"
											Thanks very much.
									","
											Muito obrigado.
									","
											Muchas gracias.
									",What sticky sea creatures can teach us about making glue,Jonathan Wilker,13:59,"oceans,technology,marine biology,biosphere,science,TEDx,animals,chemistry,biodiversity,biology,water,nature"
"
","
","
",What sticky sea creatures can teach us about making glue,Jonathan Wilker,13:59,"oceans,technology,marine biology,biosphere,science,TEDx,animals,chemistry,biodiversity,biology,water,nature"
"
											(Applause)
									","
											(Aplausos)
									","
											(Aplausos)
									",What sticky sea creatures can teach us about making glue,Jonathan Wilker,13:59,"oceans,technology,marine biology,biosphere,science,TEDx,animals,chemistry,biodiversity,biology,water,nature"
"
","
","
",What sticky sea creatures can teach us about making glue,Jonathan Wilker,13:59,"oceans,technology,marine biology,biosphere,science,TEDx,animals,chemistry,biodiversity,biology,water,nature"
