fr,pt,tr,title,speaker,duration,tags
"
											Andrew Lyne fut alors confronté
à une épreuve effrayante.
											Il devait admettre son erreur.
											Aussi, en 1992, à la rencontre
de la Société américaine d'astronomie,
											qui est un des plus grands rassemblements
d'astronomes de la planète,
											il s'est levé et a annoncé
qu'il avait fait une erreur
											et que la planète n'existait pas.
											Ce qu'il s'est passé ensuite...
											Oh ! j'adore ce passage !
											Ce qu'il s'est passé ensuite
est merveilleux.
											Il a reçu une ovation.
											Les astronomes n'étaient pas
fâchés contre lui.
											Ils ne l'ont pas vilipendé.
											Ils l'ont loué pour son honnêteté
et son intégrité.
											Qu'est-ce que j'aime ça !
											Les scientifiques sont comme vous et moi !
(Rires)
									","
											Aí, Andrew Lyne tinha uma tarefa terrível.
											Ele tinha de admitir isso.
											Então, em 1992, na conferência
da Sociedade Americana de Astronomia,
											que é um dos maiores encontros
de astrónomos no mundo,
											ele levantou-se e anunciou
que tinha cometido um erro
											e que o planeta não existia.
											O que aconteceu a seguir
											— oh, eu adoro isto —
											o que aconteceu a seguir foi maravilhoso.
											Ele foi ovacionado.
											Os astrónomos não ficaram zangados
com ele,
											não quiseram censurá-lo.
											Eles elogiaram a sua honestidade
e integridade.
											Adoro isto!
											Os cientistas são pessoas.

									","
											Andrew Lyne'in görevi oldukça zordu.
											Bu gerçeği kabul etmek zorundaydı.
											Gezegenimizdeki en kapsamlı 
gök bilim buluşmalarından biri olan
											Amerikan Astronomi Topluluğu'nun 
1992'deki toplantısında
											ayağa kalktı ve bir yanlış yaptığını,
											o gezegenin aslında 
var olmadığını duyurdu.
											Peki, sonra ne oldu?
											Ah, bu kısmı çok seviyorum,
											sonra olan şey muazzamdı.
											Onu alkış yağmuruna tuttular.
											Gök bilimciler ona kızmamışlardı,
											onu yerden yere vurma niyetleri yoktu.
											Dürüstlüğü ve doğruluğu için 
onu takdir ettiler.
											Bayıldım!
											Bilimle uğraşanlar da insan sonuçta.
									",The secret to scientific discoveries? Making mistakes,Phil Plait,11:08,"TEDx,science,space,astronomy,technology,nature,discovery,solar system,Planets,universe,NASA"
"
","
","
",The secret to scientific discoveries? Making mistakes,Phil Plait,11:08,"TEDx,science,space,astronomy,technology,nature,discovery,solar system,Planets,universe,NASA"
"
											Et la suite est encore mieux !
									","
											(Risos)
									","
											(Gülüşmeler)
									",The secret to scientific discoveries? Making mistakes,Phil Plait,11:08,"TEDx,science,space,astronomy,technology,nature,discovery,solar system,Planets,universe,NASA"
"
","
","
",The secret to scientific discoveries? Making mistakes,Phil Plait,11:08,"TEDx,science,space,astronomy,technology,nature,discovery,solar system,Planets,universe,NASA"
"
											(Rires)
									","
											E ainda melhora!
									","
											Sonrası daha da iyi!
									",The secret to scientific discoveries? Making mistakes,Phil Plait,11:08,"TEDx,science,space,astronomy,technology,nature,discovery,solar system,Planets,universe,NASA"
"
","
","
",The secret to scientific discoveries? Making mistakes,Phil Plait,11:08,"TEDx,science,space,astronomy,technology,nature,discovery,solar system,Planets,universe,NASA"
"
											Lyne redescend du podium.
											Celui qui y monte ensuite
s'appelle Alexsander Wolszczan.
											Il prend le microphone et dit :
											« Bon, l'équipe de Lyne
n'a pas trouvé de planète de pulsar.
											Mais mon équipe, elle,
a trouvé, non pas une,
											mais deux planètes,
gravitant autour d'un autre pulsar !
											Nous avions eu vent du problème
rencontré par Lyne,
											nous avons donc vérifié,
et oui, les nôtres sont réelles. »
											Et il se trouve qu'il avait raison.
											En fait, quelques mois plus tard,
											ils ont trouvé une troisième planète
autour de ce pulsar,
											et c'était la toute première découverte
d'un système d'exoplanètes,
											des exoplanètes que nous appelons
des mondes extraterrestres.
											Je trouve ça tout simplement merveilleux.
									","
											(Risos)
									","
											(Gülüşmeler)
									",The secret to scientific discoveries? Making mistakes,Phil Plait,11:08,"TEDx,science,space,astronomy,technology,nature,discovery,solar system,Planets,universe,NASA"
"
","
","
",The secret to scientific discoveries? Making mistakes,Phil Plait,11:08,"TEDx,science,space,astronomy,technology,nature,discovery,solar system,Planets,universe,NASA"
"
											Les vannes étaient désormais
grandes ouvertes.
											En 1995, une planète fut trouvée
											autour d'une étoile
plus semblable au Soleil.
											Puis une autre, et une autre encore.
											Voici une image d'une planète réelle
autour d'une vraie étoile.
											Nous avons sans cesse progressé,
											trouvant des exoplanètes
par brassées entières.
											Nous nous sommes mis
à en trouver des milliers.
											Nous avons créé des observatoires
conçus spécialement pour les chercher.
											Nous en connaissons
désormais des milliers.
											Nous avons même connaissance
de systèmes planétaires.
									","
											Lyne sai do palco;
											o orador seguinte era um homem
chamado Aleksander Wolszczan.
											Ele pega no microfone e diz:
											""Sim, a equipa de Lyne
não encontrou um planeta pulsar,
											""mas a minha equipa encontrou
não apenas um,
											""mas dois planetas a orbitar
um outro pulsar.
											""Conhecíamos o problema
que Lyne tinha tido,
											""fizemos verificações, e sim,
os nossos são reais."".
											No final, ele estava certo.
											Na verdade, uns meses mais tarde,

											descobriram um terceiro planeta
a orbitar um pulsar.
											Foi o primeiro sistema exoplanetário
alguma vez descoberto.
											É o que chamamos aos mundos extraterrestres
— exoplanetas.
											Para mim, isso é maravilhoso.
									","
											Sonra Lyne podyuma çıkıyor.
											Ondan sonra Aleksander Wolszczan 
adında bir kişi sahneye çıkıyor.
											Mikrofonu eline alıyor ve şunu diyor:
											""Evet, Lyne'ın ekibi
bir pulsar gezegeni bulamadı
											ama benim ekibim
											farklı bir pulsar yörüngesinde dönen 
bir değil, iki tane gezegen buldu.
											Lyne'in baş ettiği sorunu biliyorduk,
											ona göre kontroller yaptık
ve evet, bizim gezegenler gerçek.""
											Ardından haklı olduğu ortaya çıktı.
											Aslında, sadece birkaç ay sonra
											bu pulsarın etrafında dönen 
üçüncü bir gezegen daha buldular
											ve bu, bizim dışımızda 
keşfedilen ilk sistemdi,
											yani güneş sistemi dışındaki
ilk gezegenler.
											Bence bu muhteşem bir şey.
											Sonrası çorap söküğü gibi geldi.
											1995 yılında Güneş'e benzer bir yıldız
etrafında dönen bir gezegen daha bulundu,
											sonra bir tane daha, başka bir tane daha.
											Bu, gerçek bir yıldız etrafında dönen 
gerçek bir gezegenin görüntüsü.
											Bu işte daha da iyiye gittik.
											Böyle tonlarca gezegen bulmaya başladık.
											Binlercesini bulduk.
											Özellikle böyle sistemleri aramak üzere 
tasarlanmış gözlemevleri kurduk.
											Bugün ise binlercesinden haberdarız.
											Gezegen sistemlerden bile haberdarız.
									",The secret to scientific discoveries? Making mistakes,Phil Plait,11:08,"TEDx,science,space,astronomy,technology,nature,discovery,solar system,Planets,universe,NASA"
"
","
","
",The secret to scientific discoveries? Making mistakes,Phil Plait,11:08,"TEDx,science,space,astronomy,technology,nature,discovery,solar system,Planets,universe,NASA"
"
											Voici une animation montrant
quatre exoplanètes autour de leur étoile.
											C'est incroyable.
Réfléchissez un instant !
											De toute l'histoire de l'humanité,
											on a compté les planètes connues
sur deux mains seulement.
											Neuf ! Huit ?
											Neuf ! Huit ! Huit !
									","
											Naquele momento,
abriram-se as comportas.
											Em 1995, foi descoberto um planeta
											à volta de uma estrela
mais parecida com o Sol,
											e depois descobrimos outro,
e mais outro.
											Esta é uma imagem de um planeta real
a orbitar uma estrela real.
											Continuámos a melhorar,
começámos a descobri-los aos montes.
											Começámos a encontrar milhares deles.
											Construímos observatórios concebidos
especificamente para os observar.
											E agora conhecemos milhares deles;
											conhecemos, até, sistemas planetários.
									","
											Bu gerçek ve hareketli veri bir yıldızın
etrafında dönen dört gezegeni gösteriyor.
											Bu, inanılmaz. Bir düşünün.
											İnsanlık tarihi boyunca,
											evrende bilinen gezegenleri 
iki elinizle sayabilirdiniz.
											Dokuz, yok sekiz?
											Dokuz mu? Hayır, hayır sekiz.
									",The secret to scientific discoveries? Making mistakes,Phil Plait,11:08,"TEDx,science,space,astronomy,technology,nature,discovery,solar system,Planets,universe,NASA"
"
","
","
",The secret to scientific discoveries? Making mistakes,Phil Plait,11:08,"TEDx,science,space,astronomy,technology,nature,discovery,solar system,Planets,universe,NASA"
"
											(Rires)
									","
											Estes são dados reais, animados,
											que mostram quatro planetas
a orbitar outra estrela.
											Isto é incrível. Pensem nisto.
											Em toda a história da humanidade,
											vocês podiam contar todos os planetas
conhecidos no Universo com duas mãos:
											nove, oito?
									","
											(Gülüşmeler)
									",The secret to scientific discoveries? Making mistakes,Phil Plait,11:08,"TEDx,science,space,astronomy,technology,nature,discovery,solar system,Planets,universe,NASA"
"
","
","
",The secret to scientific discoveries? Making mistakes,Phil Plait,11:08,"TEDx,science,space,astronomy,technology,nature,discovery,solar system,Planets,universe,NASA"
"
											Hein !
									","
											Nove?
Oito. oito.
									","
											Yani...
									",The secret to scientific discoveries? Making mistakes,Phil Plait,11:08,"TEDx,science,space,astronomy,technology,nature,discovery,solar system,Planets,universe,NASA"
"
","
","
",The secret to scientific discoveries? Making mistakes,Phil Plait,11:08,"TEDx,science,space,astronomy,technology,nature,discovery,solar system,Planets,universe,NASA"
"
											(Rires)
									","
											(Risos)
									","
											(Gülüşmeler)
									",The secret to scientific discoveries? Making mistakes,Phil Plait,11:08,"TEDx,science,space,astronomy,technology,nature,discovery,solar system,Planets,universe,NASA"
"
","
","
",The secret to scientific discoveries? Making mistakes,Phil Plait,11:08,"TEDx,science,space,astronomy,technology,nature,discovery,solar system,Planets,universe,NASA"
"
											Mais désormais, nous savons
qu'il y en a partout !
											Chaque étoile,
											pour chaque étoile du firmament,
il peut y avoir trois, cinq, dix planètes.
											Le ciel en est rempli !
											Il y a probablement plus de planètes
que d'étoiles dans la galaxie.
											C'est une affirmation bouleversante,
											qui est rendue possible par la science.
											Et pas tant grâce à la science,
aux observatoires et aux données !
											Grâce surtout aux scientifiques
qui ont construit ces observatoires,
											collecté les données,
											fait des erreurs, les ont reconnues,
											puis ont permis à d'autres scientifiques
de bâtir à partir de leurs erreurs
											afin que la science puisse œuvrer,
											et qu'on puisse percer le mystère
de notre place dans l'univers.
											C'est comme cela qu'on trouve la vérité.
											La science est à son zénith
quand elle ose se faire humaine.
									","
											Mas agora sabemos
que eles estão por todo o lado.
											Por cada estrela que vêem no céu,
poderia haver três, cinco, dez planetas.
											O céu está repleto deles.
											Achamos que os planetas podem ultrapassar
o número de estrelas na galáxia.
											Esta é uma frase profunda,

											e foi feita por causa da ciência.
											Foi feita não apenas por causa da ciência,
dos observatórios e dos dados,
											foi feita também por causa dos cientistas
que construíram os observatórios,
											que pegaram nos dados,
que cometeram erros e reconheceram-nos,
											e permitiram que outros cientistas
aprendessem com os seus erros
											para poderem fazer o que eles fazem,
											e descobrir o nosso lugar no Universo.
											É assim que descobrimos a verdade.
									","
											Ama sonuçta biliyoruz ki her yerdeler.
											Her bir yıldız —
											gökyüzünde görülen her bir yıldızın 
etrafında üç, beş, on gezegen olabilir.
											Gökyüzü bunlarla dolu.
											Galaksideki gezegen sayısının yıldızlardan
fazla olduğunu düşünüyoruz.
											Bu, çok büyük ve derin bir ifade
											ve bilim sayesinde böyle konuşabiliyoruz.
											Sadece bilim sayesinde de değil, 
gözlem evleri ve veriler sayesinde de,
											aynı zamanda o gözlem evlerini inşa eden,
											veri toplayan,
											hata yapan ve hatalarını kabul eden
											ve bu hatalarla doğrunun bulunmasını
sağlayan bilim insanları sayesinde,
											böylece ellerinden geleni yaparak
											evrendeki yerimizi anlamamızı sağlıyorlar.
											İşte, gerçeği böyle bulursunuz.
											Bilimin ideali, insanlığa 
meydan okuyan halidir.
									",The secret to scientific discoveries? Making mistakes,Phil Plait,11:08,"TEDx,science,space,astronomy,technology,nature,discovery,solar system,Planets,universe,NASA"
"
","
","
",The secret to scientific discoveries? Making mistakes,Phil Plait,11:08,"TEDx,science,space,astronomy,technology,nature,discovery,solar system,Planets,universe,NASA"
"
											Merci.
									","
											A ciência está no seu melhor
quando se atreve a ser humana.
									","
											Teşekkürler.
									",The secret to scientific discoveries? Making mistakes,Phil Plait,11:08,"TEDx,science,space,astronomy,technology,nature,discovery,solar system,Planets,universe,NASA"
"
","
","
",The secret to scientific discoveries? Making mistakes,Phil Plait,11:08,"TEDx,science,space,astronomy,technology,nature,discovery,solar system,Planets,universe,NASA"
"
											(Applaudissements et vivats)
									","
											Obrigado.
											(Aplausos)
									","
											(Alkış ve tebrikler)
									",The secret to scientific discoveries? Making mistakes,Phil Plait,11:08,"TEDx,science,space,astronomy,technology,nature,discovery,solar system,Planets,universe,NASA"
"
","
","
",The secret to scientific discoveries? Making mistakes,Phil Plait,11:08,"TEDx,science,space,astronomy,technology,nature,discovery,solar system,Planets,universe,NASA"
