en,tr,fr,es,title,speaker,duration,tags
"
											And here's something else
that will help with that:
											we've got to figure out who we are.
											Now, when I say Austin,
											you probably think ""live music capital.""
											And why?
											Because in 1991, leadership in Austin
saw something percolating
											with an existing asset,
and they chose to own it.
											By recognizing that momentum,
naming it and claiming it,
											they inevitably caused
more live music venues to open,
											existing spaces to add
live music to their repertoire,
											and they created a swell
of civic buy-in around the idea,
											which meant that it wasn't just a slogan
in some tourism pamphlet.
											It was something that locals really
started to believe and take pride in.
									","
											Buna yardımcı olacak bir şey daha:
											Kim oluğumuzu anlamamız gerekir.
											Austin dediğimde mesela,
											""canlı müziğin başkenti"" diye
düşünürsünüz.
											Peki neden?
											Çünkü 1991'de, Austin yönetimi
											aradan sızan bir varlıklarını gördüler
ve onu sahiplenmeyi seçtiler.
											O ivmeyi anlayarak,
adlandırarak ve sahiplenerek,
											daha fazla canlı müzik
mekânının açılmasına,
											eski mekânların repertuvarlarına 
canlı müziği eklemelerine sebep oldular
											ve şehre fikrin etrafında
bir kentleşme yarattılar,
											ki bir turizm broşüründeki bir slogandan 
fazlası olduğunu gösterdi.
											Bu yerlilerin inanmaya ve gurur duymaya
başladığı bir şeydi.
									","
											Voilà quelque chose
qui pourra nous y aider :
											nous devons comprendre qui nous sommes.
											Quand je mentionne Austin,
											vous pensez sûrement
« capitale des concerts live ».
											Pourquoi ?
											Parce qu'en 1991, les dirigeants 
d'Austin ont vu quelque chose se passer
											avec un de leurs atouts
et ils ont choisi de le reconnaître.
											En voyant cette croissance, 
en la nommant et en l'adoptant,
											ils ont provoqué l'ouverture 
de salles de concerts supplémentaires,
											l'ajout de concerts en live dans 
le programme de salles existantes,
											et ils ont provoqué une poussée
du soutien civique autour de cette idée,
											il ne s'agissait donc plus seulement 
d'un slogan de brochure touristique.
											C'était devenu quelque chose dont 
les citoyens se sentaient fiers.
									","
											Y hay algo más que nos ayudará con eso:
											tenemos que averiguar quiénes somos.
											Si digo Austin,
											probablemente pensarán
""capital de la música en vivo""
											¿Por qué?
											Porque en 1991, el liderazgo 
en Austin vio algo propagarse
											con un recurso existente,
y eligieron quedárselo.
											Al reconocer ese impulso,
nombrándolo y declarándolo,
											inevitablemente causaron
la creación de más sitios de música,
											espacios existentes para agregar
música en vivo en su repertorio,
											y crearon una oleada de
participación cívica en torno a la idea,
											lo que significa que no era solo
un eslogan de un panfleto turístico.
											Era algo en que los lugareños
podían creer y enorgullecerse.
									",How to build a thriving music scene in your city,Elizabeth Cawein,9:57,"music,live music,performance,entertainment,art,creativity,culture,cities,TEDx"
"
","
","
","
",How to build a thriving music scene in your city,Elizabeth Cawein,9:57,"music,live music,performance,entertainment,art,creativity,culture,cities,TEDx"
"
											Now, generally speaking,
what Austin created
											is just an assets-based narrative.
											And when we think back to step one,
											we know that every city
will not tick every box.
											Many cities won't have
recording studios like Memphis
											or a songwriter and publishing
scene like Nashville,
											and that's not a dealbreaker.
											We simply have to find the momentum
happening in our city.
											What are our unique assets
in comparison to no other place?
									","
											Genel anlamda, Austin'in yarattığı şey,
											varlığa dayal anlatıydı.
											Tekrar ilk aşamaya dönersek
											biliyoruz ki her şehir 
tüm onay kutularına tik atmayacak.
											Bazı şehirlerin, Memphis gibi, 
kayıt stüdyoları yok iken
											Nashville gibi, bazılarının da 
söz yazarı veya yayım sektörü olmayacak
											ve bu dünyanın sonu değil.
											Sadece şehrimizde yaşanan
ivmeyi bulmamız gerekir.
											Başka yerlerde olmayan,
eşsiz varlıklarımız nelerdir?
									","
											En somme, ce qu'Austin a créé
											est seulement un récit 
basé sur ses atouts.
											Quand nous repensons à la première étape,
											nous savons que chaque ville 
ne remplira pas chaque critère.
											De nombreuses villes n'ont pas 
de studios d'enregistrement comme Memphis
											ou autant d'auteurs-compositeurs
qu'à Nashville,
											mais ce n'est pas une raison.
											Nous devons simplement 
trouver la spécialité de notre ville.
											Quels sont nos atouts uniques
par rapport aux autres villes ?
									","
											Ahora, hablando en general,
lo que Austin creó
											es solo una narrativa basada en recursos.
											Y si recordamos el paso uno,
											sabemos que no todas las ciudades
tendrán todas las condiciones.
											Muchas ciudades no tendrán
estudios de grabación como Memphis,
											o compositores y escena
editorial como Nashville,
											pero no por eso no ocurrirá.
											Simplemente tenemos que encontrar 
el impulso ocurriendo en nuestra ciudad.
											¿Cuáles son nuestros recursos únicos
en comparación con otro lugar?
									",How to build a thriving music scene in your city,Elizabeth Cawein,9:57,"music,live music,performance,entertainment,art,creativity,culture,cities,TEDx"
"
","
","
","
",How to build a thriving music scene in your city,Elizabeth Cawein,9:57,"music,live music,performance,entertainment,art,creativity,culture,cities,TEDx"
"
											So, if all of that sounds like something
you'd like to happen where you live,
											here are three things you can do
to move the needle.
									","
											Bunlar yaşadığınız yerde 
olmasını isteyeceğiniz şeyler ise,
											işte iğneyi hareket ettirmek için
yapabileğiniz üç şey:
									","
											Si cela vous semble un projet
intéressant pour votre ville,
											voici trois conseils
pour faire bouger les choses.
									","
											Si todo esto suena como algo que
les gustaría que pasara donde viven,
											hay tres cosas que pueden
hacer para cambiar esto.
									",How to build a thriving music scene in your city,Elizabeth Cawein,9:57,"music,live music,performance,entertainment,art,creativity,culture,cities,TEDx"
"
","
","
","
",How to build a thriving music scene in your city,Elizabeth Cawein,9:57,"music,live music,performance,entertainment,art,creativity,culture,cities,TEDx"
"
											First, you can use your feet,
your ears and your dollars.
											Show up. Be that receptive
and engaged audience
											that is so necessary
for a music city to thrive.
											Pay a cover charge.
											Buy a record.
											Discover new music,
and please, take your friends.
									","
											Birincisi, ayaklarınızı, kulaklarınızı 
ve dolarlarınızı kullanabilirsiniz.
											Orada bulunun. O kavrayıcı 
ve bağlı dinleyici kitlesi siz olun
											bu, bir müzik şehrinin
büyümesi için çok gereklidir.
											Giriş ücreti verin.
											Bir albüm alın.
											Yeni müzikler keşfedin ve lütfen, 
arkadaşlarınızı da alın.
									","
											Premièrement, sortez, écoutez et achetez.
											Déplacez-vous. 
Soyez ce public réceptif et impliqué
											qui est essentiel à la prospérité
d'une ville de musique.
											Payez des droits d'entrée.
											Achetez un disque.
											Découvrez de la nouvelle musique
et emmenez vos amis.
									","
											Primero, pueden usar 
sus pies, sus orejas y su dinero.
											Participen. Sean una audiencia
receptiva y comprometida,
											que es necesaria para que una 
ciudad musical prospere.
											Paguen la entrada.
											Compren un disco.
											Descubran nueva música y,
por favor, lleven a sus amigos.
									",How to build a thriving music scene in your city,Elizabeth Cawein,9:57,"music,live music,performance,entertainment,art,creativity,culture,cities,TEDx"
"
","
","
","
",How to build a thriving music scene in your city,Elizabeth Cawein,9:57,"music,live music,performance,entertainment,art,creativity,culture,cities,TEDx"
"
											Two, you can use your voice.
											Buy into the assets-based narrative.
											Talk about and celebrate
what your city has.
									","
											İkincisi, sesinizi kullanabilirsiniz.
											Varlığa bağlı anlatıya rağbet edin.
											Şehrinizin sahip oldukları hakkında
konuşun ve onu kutlayın.
									","
											Deuxièmement, utilisez votre voix.
											Soutenez ce récit basé sur les atouts.
											Partagez le talent de votre ville 
et célébrez-le.
									","
											Dos, pueden usar su voz.
											Comprar basándose en los recursos.
											Hablen sobre lo que tienen
en su ciudad y celébrenlo.
									",How to build a thriving music scene in your city,Elizabeth Cawein,9:57,"music,live music,performance,entertainment,art,creativity,culture,cities,TEDx"
"
","
","
","
",How to build a thriving music scene in your city,Elizabeth Cawein,9:57,"music,live music,performance,entertainment,art,creativity,culture,cities,TEDx"
"
											And three, you can use your vote.
											Seek out leadership that doesn't
just pay lip service to your city's music,
											but recognizes its power
											and is prepared to put a strategy in place
											to elevate it, grow it
and build collaboration.
									","
											Üçüncüsü, oyunuzu kullanabilirsiniz.
											Şehrinizin müziğine sadece 
sözde bağlılık gösteren değil,
											onun gücünü fark eden
											ve onu yükseltecek, büyütecek
ve işbirliği yaratacak
											stratejiler ortaya koyacak liderler bulun.
									","
											Enfin, vous pouvez voter.
											Choisissez des dirigeants qui ne font pas 
seulement l'éloge de la musique,
											mais qui admettent son pouvoir
											et sont prêts à mettre en place un plan
											pour la soutenir, la faire grandir
et collaborer.
									","
											Y tercero, pueden usar su voto.
											Busquen líderes que no solo paguen
el servicio de música de su ciudad,
											sino que reconozcan su poder
											y estén preparados para
poner en marcha estrategias
											para hacer que crezca y
construir colaboración.
									",How to build a thriving music scene in your city,Elizabeth Cawein,9:57,"music,live music,performance,entertainment,art,creativity,culture,cities,TEDx"
"
","
","
","
",How to build a thriving music scene in your city,Elizabeth Cawein,9:57,"music,live music,performance,entertainment,art,creativity,culture,cities,TEDx"
"
											There really is no telling
what city could be defined
											by a certain scene or a certain song
in the next decade,
											but as much as we absolutely
cannot predict that,
											what we absolutely can predict
											is what happens
when we treat music as necessary
											and we work to build a music city.
											And that is a place where I want to live.
									","
											Gelecek on yılda hangi şehirlerin
											belli bir olay veya 
şarkıyla tanımlanacağının
											bir yolu yok fakat 
bunu ne kadar öngöremesek de
											şunu kesinlikle öngörebiliriz:
											Müziğe, gerekli olduğu gibi davranırsak
											ve müzik şehri olması için
çalışırsak ne olur?
											Orası benim yaşamak
isteyeceğim bir yer olur.
									","
											Il est impossible de prévoir
quelle ville sera définie
											par une chanson ou un style en particulier
dans les dix prochaines années,
											malgré le fait que nous ne puissions 
absolument pas prédire cela,
											ce que nous pouvons absolument prévoir
											est ce qu'il arrive quand nous voyons
la musique comme essentielle
											et nous construisons une ville de musique.
											Et c'est dans un tel endroit
que je veux vivre.
									","
											Realmente no hay forma de saber
qué ciudad podría ser definida
											por una escena o canción determinada
en la próxima década,
											pero aunque no podemos predecir eso,
											lo que sí podemos predecir
											es qué ocurre cuando tratamos
a la música como algo necesario
											y trabajamos para construir
una ciudad musical.
											Y ese es el lugar donde quiero vivir.
									",How to build a thriving music scene in your city,Elizabeth Cawein,9:57,"music,live music,performance,entertainment,art,creativity,culture,cities,TEDx"
"
","
","
","
",How to build a thriving music scene in your city,Elizabeth Cawein,9:57,"music,live music,performance,entertainment,art,creativity,culture,cities,TEDx"
"
											Thank you.
									","
											Teşekkürler.
									","
											Merci.
									","
											Gracias.
									",How to build a thriving music scene in your city,Elizabeth Cawein,9:57,"music,live music,performance,entertainment,art,creativity,culture,cities,TEDx"
"
","
","
","
",How to build a thriving music scene in your city,Elizabeth Cawein,9:57,"music,live music,performance,entertainment,art,creativity,culture,cities,TEDx"
"
											(Applause)
									","
											(Alkışlar)
									","
											(Applaudissements)
									","
											(Aplausos)
									",How to build a thriving music scene in your city,Elizabeth Cawein,9:57,"music,live music,performance,entertainment,art,creativity,culture,cities,TEDx"
"
","
","
","
",How to build a thriving music scene in your city,Elizabeth Cawein,9:57,"music,live music,performance,entertainment,art,creativity,culture,cities,TEDx"
