en,pt,tr,fr,es,title,speaker,duration,tags
"
											Now, you laugh, but he had a point
in being proud about it,
											because in Germany,
											if you have a company
											and it has one member
on the board who is a woman,
											you are part of a select group of 30
											out of the 100 largest
publicly listed companies.
											The other 70 companies
have an all-male board,
											and not even one of these hundred
largest publicly listed companies
											have, as of today, a female CEO.
											But here's the critically
important insight.
											Those few female board members alone,
											they won't make a difference.
											Our data shows that for gender diversity
to have an impact on innovation,
											you need to have more
than 20 percent women in leadership.
											Let's have a look at the numbers.
											As you can see, we divided
the sample into three groups,
											and the results are quite dramatic.
											Only in the group where you have
more than 20 percent women in leadership,
											only then you see a clear jump
in innovation revenue
											to above-average levels.
											So experience and data
shows that you do need critical mass
											to move the needle,
											and companies like Alibaba,
JP Morgan or Apple
											have as of today
already achieved that threshold.
									","
											Vocês riem-se, mas ele até tinha razão
em sentir-se orgulhoso,
											porque na Alemanha,
											se forem donos de uma empresa
											e se um membro da direção
for uma mulher.
											vocês fazem parte de um grupo restrito
											de 30 em 100 empresas
que são listadas publicamente.
											As restantes 70 empresas
só têm homens nos seus quadros superiores,
											e nenhuma empresa neste conjunto de 100
											tem, atualmente, uma mulher
como presidente executivo.
											Mas o mais importante
nesta perspetiva é o seguinte:
											as poucas mulheres que estão
na direção de empresas
											não marcarão a diferença.
											Os nossos dados mostram que, para a
diversidade de sexos afetar a inovação,
											é preciso existir mais de 20%
de mulheres em cargos de liderança.
											Vamos ver os números atuais.
											Como podem ver, dividimos
a amostra em três grupos
											e os resultados são bastante dramáticos.
											Apenas no grupo onde existem
mais de 20% de mulheres a liderar
											é que se verifica um salto claro
na receita da inovação,
											para níveis acima da média.
											A experiência e a informação dizem-nos
que é necessário ter massa crítica
											para marcar a diferença,
											e empresas como a Alibaba,
a JP Morgan ou a Apple
											já conseguiram atingir,
nos dias de hoje, esse objetivo.
									","
											Gülüyorsunuz ama gurur duymakta haklıydı,
											çünkü Almanya'da
											eğer bir şirketiniz varsa
											kurulda da bir kadın üye varsa
											halka arz edilen 100 şirketten
											30'unun içinde oluyorsunuz.
											Kalan 70'inin yönetim
kurulu erkeklerden oluşuyor.
											Halka arz edilmiş bu en büyük
100 firmadan bir tanesinin bile
											bugün itibariyle kadın
Yönetim Kurulu Başkanı yok.
											Burada önemli bir çıkarım var.
											Sadece birkaç kadın yönetim kurulu üyesi
											bir fark yaratmıyor.
											Verilerimiz gösteriyor ki, cinsiyet
çeşitliliğinin yenilikçi olmada
											etkisi olması için, liderligin %20'den
fazlasının kadın olması gerekiyor.
											Rakamlara bakalım.
											Gördüğünüz gibi, 
örneklemi 3 gruba ayırdık,
											sonuçlar içler acısı.
											Sadece, liderliklerinin %20'den
fazlasının kadın olduğu gruplarda
											yenilik gelirinin,
											ortalamanın üzerine çıktığını görüyoruz.
											Tecrübe ve veriler gösteriyor ki,
kayda değer bir şey yapmak için,
											yeterli sayıya ihtiyacınız var,
											Alibaba, JP Morgan ve Apple gibi şirketler
											günümüzde bu eşiği aşmış şirketler.
									","
											Vous riez, mais il marquait
un point à être fier de ça,
											parce qu'en Allemagne,
											si vous avez une entreprise
											et qu'un des membres du CA est une femme,
											vous faîtes partie d'un groupe
très select de 30
											parmi les 100 entreprises côtées
en bourse les plus importantes.
											Les 70 autres entreprises ont un CA 
exclusivement masculin,
											et pas même une de ces cent plus
importantes entreprises cotées en bourse
											a, à ce jour, une femme PDG.
											Mais voilà l'idée particulièrement
importante.
											Ces quelques membres féminins
du CA à elles seules,
											ne feront pas de différence.
											Nos données montrent que pour que la 
diversité ait un impact sur l'innovation,
											vous devez avoir plus de 20%
de femmes en position de direction.
											Jetons un œil aux chiffres.
											Comme vous pouvez le voir, nous avons
scindé l'échantillon en trois groupes,
											et les résultats
sont assez spectaculaires.
											Seul le groupe où plus de 20%
des femmes sont en position de diriger,
											voit le revenu sur innovation
faire un net bond en avant
											à des niveaux supérieurs à la moyenne.
											Donc l'expérience et les données montrent
qu'il y a besoin d'une certaine quantité
											pour faire bouger les choses,
											et des entreprises comme Alibaba,
JP Morgan ou Apple
											ont à ce jour déjà atteint ce palier.
									","
											Se ríen, no obstante, él tiene
algo de qué sentirse orgulloso,
											porque en Alemania,
											si tienes una empresa
											y uno de los miembros 
de la junta es mujer,
											eres parte de un grupo selecto de 30
											de las 100 empresas públicas más grandes.
											En las 70 empresas restantes, el consejo 
directivo se conforma solo por hombres
											Y ni siquiera una de esas 
100 empresas más cotizadas
											tiene, actualmente una mujer 
como directora ejecutiva.
											Sin embargo, esto se debe de considerar:
											las pocas mujeres que conforman
la mesa directiva,
											no harán ninguna diferencia.
											Los resultados muestran que 
para que la diversidad de género
											tenga un impacto en la innovación,
											se requiere que más de 20 % de los cargos
directivos sean ocupados por mujeres.
											Echemos un vistazo a los números.
											Como ven, dividimos la muestra
en tres grupos,
											y los resultados fueron muy sorprendentes.
											solo en el grupo donde hay más del 20 % 
de mujeres en cargos directivos,
											solo entonces se observa un claro 
incremento en los ingresos por innovación
											por encima del promedio.
											La experiencia y los resultados muestran
que se requiere una masa crítica
											para hacer mover las cosas,
											y empresas como Alibaba, JP Morgan o Apple
ya han alcanzado estos niveles.
									",How diversity makes teams more innovative,Rocío Lorenzo,11:05,"business,collaboration,data,creativity,gender,gender equality,leadership,innovation,society,women,work,women in business,diversity"
"
","
","
","
","
",How diversity makes teams more innovative,Rocío Lorenzo,11:05,"business,collaboration,data,creativity,gender,gender equality,leadership,innovation,society,women,work,women in business,diversity"
"
											Another reaction I got quite a lot was,
											""Well, it will get solved over time.""
											And I have all the sympathy in the world
for that point of view,
											because I used to think like that, too.
											Now, let's have a look here again
and look at the numbers,
											taking Germany as an example.
											Let me first give you the good news.
											So the share of women
who are college graduates
											and have at least 10 years
of professional experience
											has grown nicely over the last 20 years,
											which means the pool
in which to fish for female leaders
											has increased over time,
											and that's great.
											Now, according to my old theory,
											the share of women in leadership
											would have grown
more or less in parallel, right?
											Now, let's have a look
at what happened in reality.
											It's not even close,
											which means I was so wrong
											and which means that my generation,
											your generation,
											the best-educated
female generation in history,
											we have just not made it.
											We have failed to achieve leadership
in significant numbers.
											Education just did not
translate into leadership.
									","
											Outra reação que obtive várias vezes foi:
											""Bom, isso há de ser resolvido
ao longo do tempo"".
											E eu tenho toda a compreensão do mundo
para com esse ponto de vista,
											porque eu também pensava assim.
											Agora, vamos ver, de novo, os números,
											tendo, como exemplo, a Alemanha.
											Primeiro vou dar-vos as boas notícias.
											A quota de mulheres licenciadas
											e que têm, pelo menos, dez anos
de experiência profissional
											teve um crescimento simpático
nos últimos 20 anos,
											o que significa que esta bolsa
onde se encontram líderes femininas
											aumentou ao longo do tempo
											e isso é muito bom.
											Agora, segundo a minha velha teoria,
											o número de mulheres
com cargos de liderança
											teria crescido mais ou menos
em paralelo, certo?
											Vamos ver o que aconteceu na realidade.
											Nem por sombras.
											Isto significa que eu estava
totalmente errada
											e que a minha geração,
											a vossa geração,
											a geração de mulheres
mais instruídas na história,
											não conseguiu ser bem-sucedida.
											Não conseguimos atingir
											um número significativo 
quanto a liderança.
											A educação não se traduziu em liderança.
									","
											Aldığım başka bir cevap da,
											""Zamanla çözülür.""
											Bu bakış açısını tüm kalbimle anlıyorum,
											çünkü ben de öyle düşünürdüm.
											Rakamlara tekrar bakalım,
											Almanya'yı örnek alalım.
											Önce iyi haberi vereyim.
											Üniversite mezunu,
											en az on yıl iş tecrübesi olan
											kadınların oranı son 20 yılda artmış.
											Demek oluyor ki kadın liderler için
											iş olanağı toplamda bayağı artmış
											ve bu harika.
											Benim eski teorime göre,
											lider posizyondaki
kadınların oranı
											aşağı yukarı buna paralel olarak
büyümüş olmalı, değil mi?
											Gerçekte nasıl olduğuna bakalım.
											Yakın bile değil,
											demek ki çok yanılmışım,
											demek ki benim jenerasyonum,
											sizin jenerasyonunuz,
											tarihteki en eğitimli kadın jenerasyonu
											beceremedi.
											Büyük farkla bu liderlik
posizyonlarını kaybettik.
											Eğitim bu pozisyonlara yansımadı.
									","
											Une autre réaction courante était,
											« Eh bien, ça se résoudra avec le temps. »
											J'ai toute la sympathie du monde
pour ce point de vue,
											car je pensais comme ça, moi aussi.
											Maintenant, jetons encore une fois
un œil à ceci et aux chiffres,
											avec l'Allemagne pour exemple.
											Laissez-moi d'abord vous donner
les bonnes nouvelles.
											Donc, la part des femmes
diplômées de l'université
											et avec au moins dix ans d'expérience
professionnelle
											a bien augmenté au cours
des 20 dernières années,
											ce qui signifie que le réservoir
où choisir des leaders féminins
											a augmenté au cours du temps,
											et c'est super.
											Maintenant, selon mon ancienne théorie,
											la proportion de femmes leaders
											devrait avoir augmenté
plus ou moins en parallèle, non ?
											Vérifions ce qui se passe en réalité.
											Ce n'est même pas comparable,
											ce qui signifie que j'avais
complètement tort
											et que ma génération,
											votre génération,
											la génération de femmes
la mieux instruite de l'histoire,
											nous n'avons pas réussi.
											Nous avons échoué à obtenir de façon
significative des postes de leader.
											L'instruction ne s'est pas 
traduite par du leadership.
									","
											Otra respuesta frecuente también era:
											""El tiempo solucionará esto"".
											Entiendo perfectamente 
este punto de vista,
											puesto que yo también creía eso.
											Ahora, volvamos a analizar esto
y revisemos los números,
											tomando a Alemania por ejemplo.
											Permítanme comenzar 
con las buenas noticias.
											El número de mujeres que 
se gradúa de la universidad
											y que cuenta con al menos
diez años de experiencia profesional,
											ha incrementado bastante
en los últimos 20 años,
											lo que significa que el grupo
de posibles candidatos mujeres
											ha aumentado con el paso del tiempo
											lo cual es grandioso.
											Ahora bien, según mi antigua teoría,
											la proporción de 
mujeres directivas debió
											aumentar de forma paralela, ¿no?
											Veamos qué fue lo que pasó realmente.
											Ni siquiera estamos cerca.
											Lo cual quiere decir que 
estaba muy equivocada,
											es decir, que mi generación
											y la suya,
											la generación femenina 
más preparada de todos los tiempos,
											no lo hemos logrado.
											No hemos logrado ganar cargos directivos 
de manera significativa.
											La preparación no se tradujo en liderazgo.
									",How diversity makes teams more innovative,Rocío Lorenzo,11:05,"business,collaboration,data,creativity,gender,gender equality,leadership,innovation,society,women,work,women in business,diversity"
"
","
","
","
","
",How diversity makes teams more innovative,Rocío Lorenzo,11:05,"business,collaboration,data,creativity,gender,gender equality,leadership,innovation,society,women,work,women in business,diversity"
"
											Now, that was a painful realization for me
											and made me realize,
											if we want to change this,
											we need to engage,
and we need to do better.
											Now, what to do?
											Achieving more than 20 percent
women in leadership
											seems like a daunting task to many,
											understandably, given the track record.
											But it's doable,
											and there are many companies today
that are making progress there
											and doing it successfully.
											Let's take SAP, the software
company, as an example.
											They had, in 2011,
19 percent women in leadership,
											yet they decided to do better,
											and they did what you do
in any other area of business
											where you want to improve.
											They set themselves a measurable target.
											So they set themselves a target
of 25 percent for 2017,
											which they have just achieved.
											The goals made them think more creatively
about developing leaders
											and tapping new recruiting pools.
											They now even set a target of 30 percent
women in leadership for 2022.
									","
											Para mim, esta constatação
foi muito dolorosa
											e fez-me perceber que,
											se quisermos mudar esta situação,
											precisamos de nos esforçar mais
e fazer melhor.
											Agora, o que podemos fazer?
											Atingir uma quota superior a 20% no que
respeita a mulheres com cargos de liderança
											parece uma tarefa difícil para muitos
											e é compreensível,
tendo em conta tudo o que vimos.
											Mas é realizável
											e existem hoje muitas empresas
que estão a fazer progressos neste campo
											e que estão a ter sucesso.
											Vamos ver o exemplo da SAP,
uma empresa de ""software"".
											Em 2011, tinham 19% de mulheres
em cargos de liderança.
											Ainda assim, quiseram ser melhores
											e decidiram fazer o que nós faríamos
em qualquer área de negócio
											em que quiséssemos melhorar.
											Estabeleceram um objetivo mensurável.
											Essa meta traduzia-se
numa quota de 25% para 2017,
											o que conseguiram alcançar.
											Os objetivos obrigaram a empresa a ser
mais criativa sobre a formação de líderes
											e a explorar novas bolsas de recrutamento.
											Estabeleceram, agora,
uma meta de 30% para o ano de 2022.
									","
											Bunu fark etmek benim için üzücü oldu.
											Ve fark ettim ki,
											bunu değiştirmek istersek,
											birlik olmalı ve daha iyisini yapmalıyız.
											Ne yapmalıyız?
											%20'nin üstünde lider pozisyonda kadın,
											çoğumuza zor bir iş gibi geliyor.
											Sayılara bakılacak olursa, 
bu anlaşılabilir.
											Ama yapılabilir.
											Gününmüzde, bu konuda
ilerleme kaydeden bir sürü şirket var
											ve başarıyorlar da.
											Bir yazılım firması SAP'ı 
ele alalım mesela.
											2011'de kadın liderliği %19'du,
											yine de daha iyisi için çalıştılar,
											başka iş alanlarında 
gelişmek istediğinizde
											yapmanız gereken şeyi yaptılar.
											Kendilerine ölçülebilir
bir hedef koydular.
											2017 için %25 hedefi koydular,
											bunu da başardılar.
											Hedefler, lider yetiştirmek için 
daha yaratıcı düşünmelerini
											ve yeni işe alım
alanları açmalarını sağladı.
											2022 için %30 hedefi koydular bile.
									","
											Ce fut une réalisation
douloureuse pour moi
											et cela m'a fait réaliser que,
											si nous voulons changer ceci,
											nous devons nous impliquer,
et faire mieux.
											Maintenant, que faire ?
											Atteindre plus de 20% de leaders féminins
											s'apparente à une tâche
considérable pour beaucoup
											ce qui est compréhensible,
vu les antécédents.
											Mais c'est faisable,
											et beaucoup d'entreprises aujourd'hui
font des progrès là-dessus
											et le font avec succès.
											Prenons la SAP, société de logiciel,
comme exemple.
											Ils avaient, en 2011, 19% de femmes
à des postes de leaders,
											pourtant ils ont décidé de faire mieux,
											et ils ont fait ce qui se fait dans 
n'importe quel autre secteur
											quand on veut s'améliorer.
											Ils se sont fixé un objectif chiffré.
											Donc ils se sont fixé
un objectif de 25% pour 2017,
											qu'ils viennent d'atteindre.
											Les objectifs les ont rendus créatifs
dans le développement des leaders
											et l'usage de nouveaux réservoirs 
de recrutement.
											Ils se sont même fixé un objectif
de 30% de femmes leaders pour 2022.
									","
											Me dolió darme cuenta de eso
											y me hizo pensar que,
											si queremos cambiar la situación,
											debemos comprometernos 
y hacer las cosas mejor.
											Ahora bien, ¿qué se debe hacer?
											Superar el 20 % de mujeres
en cargos directivos
											parece una tarea que desalienta a muchas,
											lo cual es entendible
debido a los antecedentes.
											No obstante, es factible,
											y hay muchas empresas actuales 
que están progresando
											y lo están haciendo exitosamente.
											Como ejemplo, tomemos a 
la empresa software SAP.
											En el 2011, el 19% de
											mujeres ocupaban cargos directivos,
											sin embargo, decidieron mejorar
											e hicieron lo que se hace
en cualquier otra área de negocios
											donde se quiere mejorar
											Se establecieron como meta
alcanzar el 25 % para el 2017,
											la cual ya lograron este año.
											Tales metas los volvía más creativos
en la formación de directivos
											y en el acceso a nuevas fuentes 
de reclutamiento.
											Su nueva meta para el 2022 es que el 30 % 
de cargos directivos los ocupen mujeres.
									",How diversity makes teams more innovative,Rocío Lorenzo,11:05,"business,collaboration,data,creativity,gender,gender equality,leadership,innovation,society,women,work,women in business,diversity"
"
","
","
","
","
",How diversity makes teams more innovative,Rocío Lorenzo,11:05,"business,collaboration,data,creativity,gender,gender equality,leadership,innovation,society,women,work,women in business,diversity"
"
											So experience shows it's doable,
											and at the end of the day,
											it all boils down to two decisions
that are taken every day
											in every organization by many of us:
											who to hire and who
to develop and promote.
											Now, nothing against women's programs,
											networks, mentoring, trainings.
											All is good.
											But it is these two decisions
											that at the end of the day
send the most powerful change signal
											in any organization.
									","
											Como podem ver, a experiência
mostra que é possível
											e, no final de contas,
											tudo se resume a duas decisões
que são tomadas todos os dias
											por muitos de nós,
em todas as empresas:
											quem é que devemos contratar
e quem é que devemos formar e promover.
											Não tenho nada contra
os programas femininos,
											as redes de contactos,
o aconselhamento, a formação.
											Tudo isso é positivo.
											Mas são estas duas decisões
											que, no final, são o sinal
mais importante de mudança
											em qualquer empresa.
									","
											Yani tecrübeler, bunun
yapılabilir olduğunu gösteriyor,
											ve netice olarak,
											her şey, her şirkette, çoğumuz tarafından
											her gün alınan iki karara bakıyor:
											kimi işe almalı ve kimi
geliştirip terfi ettirmeli?
											Kadınlara yönelik programlara,
bağlantı kurmalarına,
											akıl hocalığına veya eğitim
almalarına karşı değiliz.
											Bunlar iyi şeyler.
											Ama neticede,
											her şirkette en güçlü değişim sinyalini
											işte bu iki karar veriyor.
									","
											Donc l'expérience démontre
que c'est faisable,
											et qu'au final,
											on en revient à deux décisions
prises chaque jour
											dans chaque organisation
par beaucoup d'entre nous :
											qui embaucher et qui développer 
et promouvoir.
											Je n'ai rien contre les programmes
pour les femmes,
											réseautage, mentorat, entraînements.
											Tout ça est bien.
											Mais ce sont ces deux décisions
											qui au final envoient le signal
de changement le plus puissant
											dans toute organisation.
									","
											La experiencia muestra 
que se puede lograr,
											y al final,
											todo depende de dos decisiones
que muchos de nosotros
											tomamos cada día en cada empresa:
											a quién contrato, y a quién 
capacito y promuevo.
											No tengo nada contra
los programas para las mujeres,
											redes de contacto, tutorías 
y capacitaciones.
											Todas son buenas.
											Sin embargo, estas son 
las dos decisiones
											que al final envían la señal
de cambio más poderosa
											en cualquier empresa.
									",How diversity makes teams more innovative,Rocío Lorenzo,11:05,"business,collaboration,data,creativity,gender,gender equality,leadership,innovation,society,women,work,women in business,diversity"
"
","
","
","
","
",How diversity makes teams more innovative,Rocío Lorenzo,11:05,"business,collaboration,data,creativity,gender,gender equality,leadership,innovation,society,women,work,women in business,diversity"
"
											Now, I never set out
to be a diversity advocate.
											I am a business advisor.
											But now my goal is
to change the face of leadership,
											to make it more diverse —
											and not so that leaders can check a box
											and feel like they have
complied with something
											or they have been politically correct.
											But because they understand,
											they understand that diversity
is making their organization
											more innovative, better.
											And by embracing diversity,
by embracing diverse talent,
											we are providing
true opportunity for everyone.
									","
											Eu nunca quis ser advogada da diversidade.
											Sou consultora na área de gestão.
											Mas, agora, o meu objetivo
é mudar o rosto da liderança,
											torná-la mais diversificada,
											mas não para que a direção
das empresas possa riscar algo da lista
											e sentir que cumpriu algo
											ou que está a ser politicamente correta.
											Mas sim porque entende,
											porque todos entendem
que a diversidade
											torna a empresa mais inovadora, melhor.
											E, ao aceitarem a diversidade,
ao aceitaram o talento diversificado,
											percebam que estão a dar oportunidades
verdadeiras a todos.
									","
											Çeşitliliğin avukatlığını
yapmaya çalışmıyorum.
											Ben yönetim danışmanıyım.
											Artık benim amacım 
liderliğin yüzünü değiştirmek,
											daha çeşitli hale getirmek —
											lider pozisyondakiler kutucuğu
yapıldı diye işaretlesin
											veya bir şeye uymuş ya da
bir grubu incitmemek adına
											bir şey yapmış gibi 
hissetsinler diye değil.
											Onun yerine, çeşitliliğin,
											şirketlerini daha iyi
ve yenilikçi yaptığını
											anlasınlar diye.
											Çeşitliliği kucaklayarak,
çeşitli yetenekleri kucaklayarak
											herkese için gerçek fırsat sunuyoruz.
									","
											Je ne me suis jamais destinée
à me faire l'avocate de la diversité.
											Je suis une conseillère en affaires.
											Mais à présent mon objectif est
de changer le visage du leadership,
											de le rendre plus diversifié—
											et non pas comme une case à cocher 

											et que les chefs pensent s'être
conformé à quelque chose
											ou avoir été politiquement correct.
											Mais parce qu'ils comprennent,
											ils comprennent que la diversité
rend leur organisation
											plus innovante, meilleure.
											Et en accueillant la diversité,
en accueillant des talents divers,
											nous offrons à tous
une réelle opportunité.
									","
											Ahora bien, nunca dije que
era una defensora de la diversidad.
											Soy una asesora financiera.
											No obstante, mi objetivo actual
es cambiar la cara del liderazgo:
											hacerlo más diverso...
											y no para que los directores 
marquen una casilla
											y sientan que han cumplido
con un requisito
											o que han sido políticamente correctos.
											Sino para que entiendan
											que la diversidad hace a su empresa
											más innovadora y más exitosa.
											Que al aceptar la diversificación 
y la pluralidad de talentos,
											ofrecemos a todos 
una verdadera oportunidad.
									",How diversity makes teams more innovative,Rocío Lorenzo,11:05,"business,collaboration,data,creativity,gender,gender equality,leadership,innovation,society,women,work,women in business,diversity"
"
","
","
","
","
",How diversity makes teams more innovative,Rocío Lorenzo,11:05,"business,collaboration,data,creativity,gender,gender equality,leadership,innovation,society,women,work,women in business,diversity"
"
											Thank you. Thank you so much.
									","
											Obrigada.
Muito obrigada.
									","
											Teşekkürler. Çok Teşekkür ederim.
									","
											Merci. Merci beaucoup.
									","
											Gracias. Muchas gracias.
									",How diversity makes teams more innovative,Rocío Lorenzo,11:05,"business,collaboration,data,creativity,gender,gender equality,leadership,innovation,society,women,work,women in business,diversity"
"
","
","
","
","
",How diversity makes teams more innovative,Rocío Lorenzo,11:05,"business,collaboration,data,creativity,gender,gender equality,leadership,innovation,society,women,work,women in business,diversity"
"
											(Applause)
									","
											(Aplausos)
									","
											(Alkış)
									","
											(Applaudissements)
									","
											(Aplausos)
									",How diversity makes teams more innovative,Rocío Lorenzo,11:05,"business,collaboration,data,creativity,gender,gender equality,leadership,innovation,society,women,work,women in business,diversity"
"
","
","
","
","
",How diversity makes teams more innovative,Rocío Lorenzo,11:05,"business,collaboration,data,creativity,gender,gender equality,leadership,innovation,society,women,work,women in business,diversity"
