es,pt,fr,de,title,speaker,duration,tags
"
											Hagamos esto sencillo.
Apriete su mano.
											Apriétela bien fuerte. ¿Siente la ficha de póquer en su mano? Joe: La siento.
											AR: ¿Se sorprendería si se la quitara de la mano? Diga que sí.
											Joe: Muy sorprendido.
AR: Bien.
											Abra su mano. Muchas gracias.
											Haré trampa si me da la oportunidad.
											Hágamelo más difícil. Solo utilice su mano.
											Agarre mi muñeca, pero apriétela con firmeza.
											¿La vio salir?
											Joe: No
AR: No, no está allí. Abra su mano.
											Ve, mientras se concentra en la mano,
											está aquí en su hombro en este momento.
											Adelante, sáquela.
											Ahora, intentémoslo de nuevo.
											Ponga su mano bien plana. Ábrala bien.
											Ponga su mano un poco más arriba, 
pero mírela bien de cerca.
											Ve, si lo hago despacio, 
estaría de nuevo en su hombro.
											(Risas)
											Joe, vamos a seguir haciendo 
esto hasta que la agarre.
											Lo hará finalmente. Tengo fe en Ud.
											Apriete firmemente. Es humano, no lento.
											Está de nuevo en su hombro.
											Estaba concentrado en su mano.
Por eso se distrajo.
											Mientras estaba viendo esto, casi no pude 
sacarle el reloj. Fue un poco difícil.
											Y aún así, tenía algo dentro de su bolsillo delantero.
											¿Recuerda qué era?
											Joe: Dinero.
											AR: Fíjese en sus bolsillos para ver si aún lo tiene.
¿Aún lo tiene? (Risas)
											Ah, estaba allí. Adelante, guárdelo.
											Solo estamos yendo de compras. En realidad
el truco tiene más que ver con el tiempo.
											Voy a tratar de empujarlo dentro de su mano.
											¿Podría poner su otra mano encima?
											Ahora es increíblemente obvio, ¿verdad?
											Se parece mucho a un reloj que yo tenía puesto, ¿no?
									","
											Vamos fazer isto de forma simples. 
Aperte bem a sua mão.
											- Sente a ficha na sua mão?
- Sinto.
											AR: Ficava admirado 
se eu conseguisse tirar-lha?
											- Muito.
- Muito bem.
											Abra a mão. Muito obrigado.
											Eu faço batota se me der hipótese.
											Dificulte-me a vida. Use a sua mão.
											Agarre o meu pulso, mas aperte com força.
											Viu-a desaparecer?
											- Não.
- Mas não está aqui. Abra a mão.
											Vê, estávamos focados na mão,
											e ela está no seu ombro.
											Força, tire-a de lá.
											Espere, vamos tentar de novo.
											Estenda a mão. Abra-a completamente.
											Levante-a um pouco, 
mas fique atento a ela, Joe.
											Vê, se o fiz devagar, estará no seu ombro.
											(Risos)
											Joe, vamos continuar 
até você perceber.
											Acabará por perceber. Tenho fé em si.
											Aperte com força. 
Você é um ser humano, não é lento.
											Está outra vez no seu ombro.
											Estava concentrado na mão, 
por isso distraiu-se.
											Enquanto estava a ver isto, 
não consegui tirar-lhe o relógio.
											Mas você tinha uma coisa no bolso.
											Lembra-se do que era?
											Joe: Dinheiro.
											AR: Verifique o bolso. Ainda aí está?
											(Risos)
											Ah, era aí que estava. Pode guardar.
											Andamos só às compras.
											Este truque é sobre o ""timing"".
											Vou tentar empurrá-lo para a sua mão.
											Ponha a outra mão por cima, pode ser?
											(Risos)
											É incrivelmente óbvio, não é?
											Isto parece-se com o relógio 
que eu tinha, não é?
									","
											Faisons-le simplement. 
Serrez la main.
											Serrez fort. Vous sentez le jeton dans la main ?
Joe : Oui.
											AR : Seriez-vous surpris si je pouvais prendre de votre main ? Dites oui.
											Joe : Très.
AR : Bien.
											Ouvrez la main. Merci beaucoup.
											Si vous me le permettez, 
je vais tricher.
											Rendez-moi la tâche plus difficile.
Utilisez votre main.
											Prenez-moi le poignet,
mais serrez, fermement.
											Vous l'avez vu disparaître ?
											Joe : Non.
AR : Non, il n'est plus là. Ouvrez la main.
											Vous voyez, pendant 
qu'on se concentre sur la main,
											il est posé sur votre épaule
à cet instant précis.
											Allez-y, enlevez-le.
											On réessaie.
											Tendez la main, à plat.
Ouvrez-la bien.
											Levez-la un peu plus haut,
mais regardez de près, Joe.
											Vous voyez, si je le faisais au ralenti,
il serait de nouveau sur votre épaule.
											(Rires)
											Joe, on continue 
jusqu'à ce que vous compreniez.
											Vous finirez par comprendre, 
je crois en vous.
											Serrez fort. Vous êtes humain,
vous n'êtes pas lent d'esprit.
											Le revoilà sur votre épaule.
											Vous étiez concentré sur la main.
C'est ça qui vous a distrait.
											Pendant que vous regardiez ça, je ne pouvais pas 
enlever votre montre. C'était difficile.
											Mais vous aviez quelque chose 
dans votre poche de devant.
											Vous vous souvenez quoi ?
											Joe : De l'argent.
											AR : Vérifiez votre poche. Regardez si c'est 
toujours là ? Toujours là ? (Rires)
											Oh, c'était là. 
Allez-y, rangez-le.
											On fait simplement un peu de shopping.
Ce tour est plus une question de timing.
											Je vais essayer de le faire 
rentrer dans votre main.
											Pouvez-vous mettre l'autre main par dessus ?
											C'est incroyablement évident, n'est-ce pas ?
											Ça ressemble beaucoup à la montre 
que je portais, n'est-ce pas ?
									","
											Machen wir es ganz einfach.
Ballen Sie die Faust,
											Drücken Sie fest zu. Fühlen Sie den Chip?
Joe: Ja.
											AR: Wären Sie überrascht, wenn ich ihn aus 
Ihrer Hand nehmen könnte? Sagen Sie ja.
											Joe: Sehr.
AR: Gut.
											Öffnen Sie Ihre Hand. Vielen Dank.
											Ich mogle, wenn Sie mir die Gelegenheit bieten.
											Machen Sie es schwieriger, 
nur mit Ihrer Hand.
											Greifen Sie mein Handgelenk,
aber drücken Sie, drücken Sie fest zu.
											Haben Sie ihn verschwinden sehen?
											Joe: Nein.
AR: Nein, hier ist er nicht. Öffnen Sie Ihre Hand.
											Während wir uns 
auf die Hand konzentrieren,
											liegt er gerade auf Ihrer Schulter.
											Nehmen Sie ihn ruhig herunter.
											Lassen Sie uns das noch einmal versuchen.
											Strecken Sie Ihre Hand flach aus.
Öffnen Sie sie vollständig.
											Heben Sie Ihre Hand ein wenig an,
aber geben Sie Acht.
											Wenn ich es langsam gemacht hätte,
wäre es wieder auf Ihrer Schulter.
											(Gelächter)
											Joe, wir machen das jetzt so lange,
bis Sie es schnallen.
											Ich glaube an Sie, das schaffen Sie.
											Drücken Sie fest zu, Sie sind ein Mensch,
Sie sind nicht langsam,
											er ist wieder auf Ihrer Schulter,
											Sie waren auf Ihre Hand konzentriert
und darum abgelenkt.
											Während Sie das hier ansahen,
habe ich ihre Uhr nicht richtig abbekommen.
											Sie hatten doch etwas 
in Ihrer vorderen Hosentasche.
											Erinnern Sie sich, was es war?
											Joe: Geld.
											AR: Schauen Sie in ihrer Hosentasche nach,
ob es noch da ist. Ist es noch da? (Gelächter)
											Ah, da war es. Stecken Sie es wieder weg.
											Wir bedienen uns einfach. 
Bei diesem Trick geht es mehr ums Timing.
											Ich werd ihn wieder
in Ihre Hand geben.
											Legen Sie bitte die andere Hand oben drauf?
											Jetzt ist es unglaublich offensichtlich, oder?
											Sie sieht der Uhr, 
die ich anhatte, sehr ähnlich, nicht?
									",The art of misdirection,Apollo Robbins,8:47,"crime,entertainment"
"
","
","
","
",The art of misdirection,Apollo Robbins,8:47,"crime,entertainment"
"
											(Risas) (Aplausos)
									","
											(Risos) (Aplausos)
									","
											(Rires) (Applaudissements)
									","
											(Gelächter) (Beifall)
									",The art of misdirection,Apollo Robbins,8:47,"crime,entertainment"
"
","
","
","
",The art of misdirection,Apollo Robbins,8:47,"crime,entertainment"
"
											Joe: Eso está bastante bien. Muy bien.
AR: Ah, gracias.
											Pero es solo el comienzo. Intentémoslo otra vez, 
un poco diferente esta vez.
											Junte sus manos. Ponga su otra mano encima.
											Ahora, si está mirando esta fichita,
											esto obviamente se convierte en el pequeño blanco, es como una maniobra de distracción.
											Si observamos de cerca, parece desaparecer.
											No está de nuevo en su hombro.
											Se cae desde el aire, y cae 
directamente en su mano.
											¿La vieron desaparecer?
											Sí, es raro. Tenemos a un tipo. 
Es del gremio. Trabaja allí arriba todo el día.
											Si lo hiciera despacio, si desapareciera inmediatamente,
											cae en su bolsillo. Creo que está en este bolsillo.
											No, no se fije en su bolsillo. Eso es para otro show.
											Entonces... (sonido de chillido), esto es extraño.
Existen vacunas para eso.
											¿Puedo mostrar qué es? Esto es bastante extraño,
¿Esto es suyo?
											No tengo idea de cómo funciona.
Pondremos esto por aquí
									","
											Joe: Isso é muito bom. Muito bom.
AR: Oh, obrigado.
											É só o começo. Vamos tentar outra vez, 
um pouco diferente.
											Junte as mãos. 
Ponha a outra mão por cima.
											Se está a olhar para esta ficha,
											obviamente ela tornou-se 
num alvo, um chamariz.
											Se a olharmos de perto, 
parece que desaparece.
											Agora está de novo no seu ombro.
											Cai do céu, aterra na sua mão.
											Viu-a cair?
											Engraçado. Temos ali um tipo. 
Trabalha lá em cima o dia todo.
											Devagar, se for diretamente, 
aterra no seu bolso.
											Estará neste bolso?
											Não procure no bolso. 
Essa é outra cena.
											É muito estranho. 
Há injecções para isso.
											Posso mostrar-lhes? Esquisito.
Isto é seu?
											Não faço ideia de como isso trabalha. 
Deixamo-mo-lo aqui.
									","
											Joe : Pas mal. Pas mal.
AR : Oh, merci.
											C'est juste un début. On réessaie, 
avec une variante.
											Mettez vos mains ensemble. 
L'autre main par dessus.
											Si vous regardez ce petit jeton,
											il est manifestement devenu la cible. 
C'est une diversion.
											Si on regarde de près, on a l'impression 
que ça disparaît.
											On ne le retrouve pas sur votre épaule.
											Ça tombe du ciel, revient pile dans la main.
											Vous avez vu ?
											Oui, c'est marrant. On a un petit gars, syndiqué.
Il travaille là-haut toute la journée.
											Si je le fais au ralenti, si ça va directement,
											ça tombe près de votre poche. 
C'est bien dans cette poche, monsieur ?
											Non, ne mettez pas la main dans la poche.
C'est un autre genre d'émission.
											Donc – (couinements) – c'est curieux. 
Ça se soigne.
											Puis-je leur montrer ce que c'est ? C'est curieux. 
C'est à vous, monsieur ?
											Je ne sais pas du tout comment ça marche.
On va le mettre là-bas.
									","
											Joe: Das ist ziemlich gut. Das ist ziemlich gut.
AR: Vielen Dank.
											Das ist erst der Anfang. Lassen Sie es uns
noch einmal versuchen, ein bisschen anders.
											Falten Sie Ihre Hände, 
die andere Hand oben drauf.
											Wenn sie nun diesen kleinen Chip ansehen,
											er ist offenbar zu einer Zielscheibe geworden.
Er ist wie eine falsche Spur.
											Wenn wir ihn genau ansehen,
scheint es, als verschwände er.
											Er ist nicht wieder auf Ihrer Schulter.
											Er fällt aus der Luft und landet
wieder genau auf der Hand.
											Haben Sie ihn verschwinden sehen?
											Lustig, ja, wir haben da einen kleinen Mann, ein
Gewerkschafter, arbeitet den ganzen Tag da oben.
											Wenn ich das langsam mache,
wenn er sofort verschwindet,
											landet er in Ihrer Hosentasche.
Ist er in dieser Hosentasche, mein Herr?
											Nein, langen Sie nicht in Ihre Hosentasche. 
Das ist eine andere Vorführung.
											Also – (Quietsch-Geräusch) – das ist ja komisch.
Für so etwas gibt es Impfungen.
											Kann ich den Leuten zeigen, was das ist?
Es ist ziemlich bizarr. Gehört das Ihnen?
											Ich habe keine Ahnung, wie das funktioniert.
Wir schicken das einfach da rüber.
									",The art of misdirection,Apollo Robbins,8:47,"crime,entertainment"
"
","
","
","
",The art of misdirection,Apollo Robbins,8:47,"crime,entertainment"
"
											Perfecto.
Necesito ayuda con este.
											Venga por aquí, por favor.
											No salga corriendo. Ud. tenía algo
en el bolsillo de su pantalón.
											Estaba revisando mi bolsillo.
No pude encontrar todo,
											pero noté que tenía algo aquí.
											¿Puedo palpar su bolsillo por fuera un momento?
											Aquí, noté esto.
¿Esto es suyo, señor?
											¿Esto? No tengo idea
Es un camarón
									","
											Preciso de ajuda com este.
											Passe para aqui.
											Não fuja. Você tinha alguma coisa 
no bolso das calças.
											Procurei no meu. Não encontrei nada.
											Mas você tem aqui uma coisa.
											Posso apalpar por fora?
											Reparei nisto aqui. É seu?
											Não faço ideia. É um camarão.
									","
											Parfait. J'ai besoin d'aide pour ce tour-ci.
											Faites un pas par ici.
											Ne vous échappez pas. Vous aviez quelque chose 
dans votre poche de pantalon.
											J'ai vérifié la mienne. 
Je n'ai rien trouvé,
											mais j'ai remarqué 
que vous aviez quelque chose.
											Je peux tâter votre poche de l'extérieur un instant ?
											Là, j'ai remarqué ça. Ça vous appartient, monsieur ?
											Ceci ? Je n'en sais rien. 
C'est une crevette.
									","
											Das ist großartig. 
Für den nächsten brauche ich Hilfe.
											Kommen Sie bitte hier rüber.
											Laufen Sie nicht weg.
Sie hatten etwas in Ihrer Hosentasche
											Ich habe in meiner nachgesehen.
Ich konnte nicht alles finden,
											aber ich habe etwas bei Ihnen bemerkt,
											Kann ich kurz Ihre Hosentasche von außen abtasten?
											Hier unten habe ich etwas bemerkt.
Gehört das hier Ihnen, mein Herr?
											Das hier? Ich habe keine Ahnung. 
Das ist eine Garnele.
									",The art of misdirection,Apollo Robbins,8:47,"crime,entertainment"
"
","
","
","
",The art of misdirection,Apollo Robbins,8:47,"crime,entertainment"
"
											Joe: Sí, lo estoy guardando para después.
									","
											Joe: Sim. Estou a guardá-lo para depois.
									","
											Joe: Ouais, je la garde pour plus tard.
									","
											Joe: Ja, die heb ich für später auf.
									",The art of misdirection,Apollo Robbins,8:47,"crime,entertainment"
"
","
","
","
",The art of misdirection,Apollo Robbins,8:47,"crime,entertainment"
"
											AR: Ha entretenido a estas personas 
de forma estupenda
											mejor de lo que sabe.
											Entonces nos gustaría regalarle 
este hermoso reloj. (Risas)
											Con suerte, será de su gusto.
											Pero también tenemos un par de otras cosas.
											un poco de dinero, y tenemos algunas otras cosas.
											Todo esto le pertenece,
											junto con un gran aplauso de todos sus amigos.
(Aplausos)
									","
											AR: Você entreteve estas pessoas 
duma forma maravilhosa,
											mais do que imagina.
											Por isso, quero oferecer-lhe 
este relógio de presente.
											(Risos)
											Espero que goste dele.
											Temos mais umas coisas,
											algum dinheiro, outras coisas.
											Todas elas lhe pertencem,
											assim como um grande aplauso
dos seus amigos.
											(Aplausos)
									","
											AR: Vous avez été un merveilleux artiste 
pour tous ces gens,
											plus que vous ne pourriez le penser.
											Nous sommes très heureux de vous remettre 
cette belle montre en cadeau. (Rires)
											J'espère qu'elle est à son goût.
											Mais on a également d'autres choses,
											un peu de liquide, 
et encore d'autres babioles.
											Tout cela vous appartient,
											tout comme ces applaudissements 
de la part de tous vos amis. (Applaudissements)
									","
											AR: Sie unterhalten all diese Leute 
ganz wunderbar,
											besser, als Sie es sich vorstellen können.
											Wir würden Ihnen deshalb gerne
diese schöne Uhr schenken. (Gelächter)
											Hoffentlich gefällt Sie Ihnen.
											Wir haben aber noch ein paar andere Dinge,
											ein bisschen Bargeld, 
und noch ein paar Sachen.
											Das gehört alles Ihnen,
											zusammen mit einem großen Applaus
von all Ihren Freunden. (Beifall)
									",The art of misdirection,Apollo Robbins,8:47,"crime,entertainment"
"
","
","
","
",The art of misdirection,Apollo Robbins,8:47,"crime,entertainment"
"
											Muchísimas gracias, Joe.
									","
											Joe, muito obrigado.
									","
											Joe, merci beaucoup.
									","
											Joe, danke vielmals.
									",The art of misdirection,Apollo Robbins,8:47,"crime,entertainment"
"
","
","
","
",The art of misdirection,Apollo Robbins,8:47,"crime,entertainment"
"
											(Aplausos)
									","
											(Aplausos)
									","
											(Applaudissements)
									","
											(Beifall)
									",The art of misdirection,Apollo Robbins,8:47,"crime,entertainment"
"
","
","
","
",The art of misdirection,Apollo Robbins,8:47,"crime,entertainment"
"
											Les repito la pregunta que les hice anteriormente,
											pero esta vez no es necesario
que cierren los ojos.
											¿Qué llevo puesto?
									","
											A mesma pergunta que vos fiz há bocado
											mas, desta vez,
não têm de fechar os olhos.
											O que é que eu tenho vestido?
									","
											Alors, je vous pose la même question 
que précédemment,
											mais cette fois, 
inutile de fermer les yeux.
											Qu'est-ce que je porte ?
									","
											Also, noch einmal die gleiche Frage,
die ich zuvor gestellt habe,
											aber diesmal müssen Sie 
Ihre Augen nicht schließen.
											Was habe ich an?
									",The art of misdirection,Apollo Robbins,8:47,"crime,entertainment"
"
","
","
","
",The art of misdirection,Apollo Robbins,8:47,"crime,entertainment"
"
											(Risas)
									","
											(Risos)
									","
											(Rires)
									","
											(Gelächter)
									",The art of misdirection,Apollo Robbins,8:47,"crime,entertainment"
"
","
","
","
",The art of misdirection,Apollo Robbins,8:47,"crime,entertainment"
"
											(Aplausos)
									","
											(Aplausos)
									","
											(Applaudissements)
									","
											(Beifall)
									",The art of misdirection,Apollo Robbins,8:47,"crime,entertainment"
"
","
","
","
",The art of misdirection,Apollo Robbins,8:47,"crime,entertainment"
"
											La atención es muy poderosa,
											Como dije, le da forma a nuestra realidad.
											Creo entonces, que me gustaría formularles esta pregunta.
											Si pudieran controlar la atención de alguien,
											¿qué harían con ella?
									","
											A atenção é uma coisa poderosa.
											Como disse, modela a vossa realidade.
											Gostava de vos fazer esta pergunta:
											Se pudessem controlar a atenção de alguém,
											o que é que fariam com isso?
									","
											L'attention est quelque chose de puissant.
											Comme je l'ai dit,
ça façonne votre réalité.
											Donc, je voudrais vous poser 
cette question.
											Si vous pouviez contrôler 
l'attention de quelqu'un,
											qu'en feriez-vous ?
									","
											Die Aufmerksamkeit ist eine mächtige Sache.
											Wie ich bereits sagte, 
formt sie Ihre Realität.
											Ich schätze, ich möchte Ihnen diese Frage stellen.
											Wenn Sie jemandes Aufmerksamkeit steuern könnten,
											was würden Sie damit tun?
									",The art of misdirection,Apollo Robbins,8:47,"crime,entertainment"
"
","
","
","
",The art of misdirection,Apollo Robbins,8:47,"crime,entertainment"
"
											Gracias.
									","
											Obrigado.
									","
											Merci.
									","
											Vielen Dank.
									",The art of misdirection,Apollo Robbins,8:47,"crime,entertainment"
"
","
","
","
",The art of misdirection,Apollo Robbins,8:47,"crime,entertainment"
"
											(Aplausos)
									","
											(Aplausos)
									","
											(Applaudissements)
									","
											(Beifall)
									",The art of misdirection,Apollo Robbins,8:47,"crime,entertainment"
"
","
","
","
",The art of misdirection,Apollo Robbins,8:47,"crime,entertainment"
