en,pt,es,tr,fr,title,speaker,duration,tags
"
											When women show up,
											they bring the realities and hopes
of half a population with them.
											In 2007, we saw the rise of the Taliban
											in Swat, Dir and nearby districts.
											It was horrifying.
											The Taliban killed innocent people.
											Almost every day,
											people collected the dead bodies
of their loved ones from the streets.
											Most of the social and political leaders
											struggling and working
for the betterment of their communities
											were threatened and targeted.
											Even I had to leave,
											leaving my children
behind with my in-laws.
											I closed my office in Dir
and relocated to Peshawar,
											the capital of my province.
											I was in trauma,
kept thinking what to do next.
											And most of the family members and friends
											were suggesting, ""Shad, stop working.
											The threat is very serious.""
											But I persisted.
									","
											Quando as mulheres aparecem,
											trazem com elas as realidades
e as esperanças de metade da população.
											Em 2007, vimos o crescimento dos talibãs
											em Swat, Dir e distritos próximos.
											Foi assustador.
											Os talibãs mataram pessoas inocentes.
											Quase todos os dias,
											as pessoas recolhiam os cadáveres 
dos seus entes queridos, nas ruas.
											A maior parte dos líderes
políticos e sociais
											lutando e trabalhando para 
a melhoria das suas comunidades
											eram ameaçados e visados.
											Até eu tive de ir embora
											e deixar os meus filhos
com os meus sogros.
											Fechei o meu escritório em Dir
e mudei-me para Peshawar,
											a capital da minha província.
											Estava em choque, 
só pensava no que fazer a seguir.
											A maioria dos meus familiares e amigos
											sugeriam: ""Shad, deixa de trabalhar.
											""O risco é muito grande.""
											Mas eu persisti.
									","
											Cuando las mujeres se presentan
											traen con ellas la realidad y 
las esperanzas de media población.
											En 2007 vimos el ascenso de los talibanes
											en Swat, en Dir y 
en los distritos cercanos.
											Fue horrible.
											Los talibanes mataron a gente inocente.
											Casi todos los días
											la gente recogía en las calles
los cadáveres de sus seres queridos.
											La mayoría de los líderes 
políticos y sociales
											que luchaban y trabajaban para
mejorar sus comunidades
											fueron amenazados y atacados.
											Incluso yo tuve que irme,
											y dejar a mis hijos con mis suegros.
											Cerré mi oficina en Dir
y me trasladé a Peshawar,
											la capital de mi provincia.
											Estaba traumatizada, pensando en 
qué era lo siguiente que debía hacer.
											Y la mayoría de los miembros 
de mi familia y mis amigos
											sugerían: ""Shad, deja de trabajar.
											La amenaza es muy seria"".
											Pero persistí.
									","
											Kadınlar kendileriyle birlikte
											nüfusun yarısının gerçekliklerini
ve umutlarını da getirir.
											2007'de Swat, Dir ve yakın yerleşimlerde
											Taliban'ın yükselişini gördük.
											Çok korkutucuydu.
											Taliban masum insanları öldürdü.
											Neredeyse her gün
											insanlar sevdiklerinin cesetlerini 
yollardan topluyordu.
											Toplumlarının iyiliği için 
çalışan ve mücadele eden
											sosyal ve politik liderlerin çoğu
											tehdit edildi ve hedef yapıldı.
											Ben bile çocuklarımı 
akrabalarıma bırakıp
											gitmek zorunda kaldım.
											Dir'deki ofisimi kapatıp

											eyaletin başkenti Peshawar'a taşıdım.
											Travmadaydım, neler olacağını 
merak ediyordum.
											Ailemden ve arkadaşlarımdan birçok kişi,
											""Shad, çalışmayı bırak.
											Tehlike çok büyük."" diyordu.
											Ama ben ısrar ettim.
									","
											Quand les femmes participent,
elles amènent avec elles
											les réalités et les espoirs
de la moitié de la population.
											En 2007, nous avons vu
la montée des Talibans
											à Swat, à Dir
et dans les régions voisines.
											Terrifiant !
											Les Talibans tuaient des innocents.
											Presque tous les jours,
											les gens recueillaient les corps
de leurs proches dans les rues.
											La plupart des leaders
politiques et sociaux
											qui luttaient et travaillaient
pour le bien de leurs communautés
											ont été menacés et pris pour cible.
											Même moi, j'ai du partir
											en laissant mes enfants
chez mes beaux-parents.
											J'ai fermé mon bureau à Dir
et j'ai déménagé à Peshawar,
											la capitale de ma province.
											J'étais en état de choc
											tout en continuant à réfléchir
à ce que j'allais faire ensuite.
											Et la plupart des membres de ma famille
et mes amis me suggéraient :
											« Shad, arrête de travailler.
La menace est trop grave. »
											Mais, j'ai préféré continuer.
									",How women in Pakistan are creating political change,Shad Begum,13:55,"women,activism,politics,leadership,gender equality,social change,humanity,Middle East,education,society,personal growth"
"
","
","
","
","
",How women in Pakistan are creating political change,Shad Begum,13:55,"women,activism,politics,leadership,gender equality,social change,humanity,Middle East,education,society,personal growth"
"
											In 2009, we experienced a historic influx
of internally displaced persons,
											from Swat, Dir and other nearby districts.
											I started visiting the camps
almost every day,
											until the internally displaced persons
											started to go back
to their place of origin.
											I established four mother-child
health care units,
											especially to take care of
over 10,000 women and children
											nearby the camps.
											But you know, during
all these visits,
											I observed that there was very little
attention towards women's needs.
											And I was looking for
what is the reason behind it.
											And I found it was because
of the underrepresentation of women
											in both social and political platforms,
in our society as a whole.
											And that was the time when I realized
											that I need to narrow down my focus
											on building and strengthening
women's political leadership
											to increase their
political representation,
											so they would have their own
voice in their future.
									","
											Em 2009, assistimos a um influxo
histórico de pessoas desalojadas
											de Swat, de Dir
e de outros distritos próximos.
											Comecei a visitar os campos
quase todos os dias
											até que os desalojados
											começaram a voltar ao seu lugar de origem.
											Instalei quatro unidades
de saúde para mães e crianças,
											especialmente para cuidar
de 10 000 mulheres e crianças
											perto dos campos.
											Mas sabem, durante estas visitas,
											percebi que é pouca a atenção dada
às necessidades das mulheres.
											Eu estava à procura da razão
por trás disso.
											E percebi que era devida à falta
de representação de mulheres
											tanto nas plataformas sociais
como nas políticas, em toda a sociedade.
											E foi aí que percebi
											que precisava de focar
a minha preocupação
											na construção e no fortalecimento
da liderança política feminina,
											para aumentar
a sua representação política,
											para que elas tivessem voz no futuro.
									","
											En 2009, tuvimos una afluencia histórica
de personas desplazadas internamente,
											desde Swat, Dir y 
otros distritos cercanos.
											Empecé a visitar los campamentos
casi todos los días,
											hasta que las personas
desplazadas internamente
											comenzaron a regresar
a su lugar de origen.
											Establecí cuatro unidades de salud
para madres e hijos,
											especialmente para cuidar de
las más de 10 000 mujeres y niños
											de los alrededores de los campamentos.
											Pero durante todas estas visitas
											observé que las necesidades de
las mujeres recibían muy poca atención.
											Y busqué la razón detrás de eso.
											Y encontré que se debía a que 
las mujeres estaban poco representadas
											en las plataformas sociales y políticas,
y en nuestra sociedad en su conjunto.
											Y en ese momento me di cuenta
											de que debía centrarme exclusivamente
											en construir y reforzar el liderazgo
político de las mujeres
											para aumentar su representación política,
											de manera que en el futuro
pudieran tener su propia voz.
									","
											2009'da Swat, Dir ve yakın çevresinden
											yerinden edilen insanların
tarihi göçü başladı.
											Yerinden edilen insanlar
											kendi memleketlerine dönene kadar
											neredeyse her gün 
kampları ziyaret ediyordum.
											10.000'in üzerinde kadın ve çocuk için
											kampların yakınında
											dört ana çocuk sağlık birimi kurdum.
											Bu ziyaretlerim sırasında
											kadınların ihtiyaçlarına 
çok az ilgi gösterildiğini gözlemledim.
											Bunun ardındaki nedeni sorguladım.
											Ve fark ettim ki neden
											kadınların sosyal politik ve toplumsal
olarak eksik temsil edilmesiydi.
											O zaman fark ettim ki
											ben politikada kadın liderliğini
											güçlendirmeye odaklanmalıydım.
											Bu sayede 
kendi siyasi temsillerini arttırıp
											gelecekte kendi seslerini 
duyurabilirlerdi.
									","
											En 2009,
											nous avons connu un afflux historique
de personnes déplacées,
											venant de Swat, de Dir
et des autres régions voisines.
											J'ai commencé à visiter les camps,
presque tous les jours,
											jusqu'à ce que les personnes déplacées
											commencent à retourner
dans leur région d'origine.
											J'ai mis en place quatre unités
de santé maternelle et infantile
											destinées tout spécialement aux soins
de plus de 10 000 femmes et enfants,
											non loin des camps.
											Mais, vous savez, lors de mes visites,
											j'ai constaté que très peu d'attention
était accordée aux besoins des femmes.
											Et j'ai cherché à en comprendre la raison.
											Et j'ai découvert que c'était dû
à la sous-représentation des femmes
											à la fois sur les plateformes
sociales et politiques,
											mais aussi dans la société
dans son ensemble.
											C'est à ce moment-là que j'ai compris
											que je devais me concentrer
plus particulièrement
											sur l'établissement et le renforcement
du leadership politique des femmes,
											afin d'augmenter
leur représentation politique
											qui leur permette de faire
entendre leurs voix à l'avenir.
									",How women in Pakistan are creating political change,Shad Begum,13:55,"women,activism,politics,leadership,gender equality,social change,humanity,Middle East,education,society,personal growth"
"
","
","
","
","
",How women in Pakistan are creating political change,Shad Begum,13:55,"women,activism,politics,leadership,gender equality,social change,humanity,Middle East,education,society,personal growth"
"
											So we started training around 300
potential women and youth
											for the upcoming local elections in 2015.
											And you know what?
											Fifty percent of them won.
									","
											Por isso, começámos a treinar
cerca de 300 mulheres potenciais
											para concorrerem
às eleições locais em 2015.
											E sabem que mais?
											50% delas ganharam.
									","
											Así que empezamos a entrenar 
a unas 300 mujeres y jóvenes
											para las elecciones inminentes de 2015.
											¿Y saben qué?
											El 50 % de ellas ganó.
									","
											Böylece 2015'deki yerel seçimler için
											300 potansiyel genç kadını
yetiştirmeye başladım.
											Ve biliyor musunuz?
											Bunların yüzde ellisi kazandı.
									","
											Donc; nous avons commencé à former
environ 300 candidates potentielles
											pour les élections suivantes de 2015.
											Et vous savez quoi ?
											Cinquante pour cent ont gagnés.
									",How women in Pakistan are creating political change,Shad Begum,13:55,"women,activism,politics,leadership,gender equality,social change,humanity,Middle East,education,society,personal growth"
"
","
","
","
","
",How women in Pakistan are creating political change,Shad Begum,13:55,"women,activism,politics,leadership,gender equality,social change,humanity,Middle East,education,society,personal growth"
"
											(Applause)
									","
											(Aplausos)
									","
											(Aplausos)
									","
											(Alkışlar)
									","
											(Applaudissements).
									",How women in Pakistan are creating political change,Shad Begum,13:55,"women,activism,politics,leadership,gender equality,social change,humanity,Middle East,education,society,personal growth"
"
","
","
","
","
",How women in Pakistan are creating political change,Shad Begum,13:55,"women,activism,politics,leadership,gender equality,social change,humanity,Middle East,education,society,personal growth"
"
											And they are now sitting in the councils,
											taking part actively in the legislation,
planning and budgeting.
											Most of them are now investing their funds
											on women's health, education,
skill development and safe drinking water.
											All these elected women now
											share, discuss and resolve
their problems together.
									","
											E agora estão sentadas nos conselhos,
											a participarem ativamente na legislação,
no planeamento e no orçamento.
											Muitas delas estão agora
a investir os seus fundos
											na saúde das mulheres, no ensino,
											no desenvolvimento de competências
e na água potável.
											Todas estas mulheres eleitas
											partilham, discutem e resolvem
os seus problemas, em conjunto.
									","
											Y ahora están sentadas en los concejos,
											tomando parte activa en la legislación,
el planeamiento y el presupuesto.
											La mayoría de ellas invierten sus fondos
											en la salud de las mujeres, educación,
capacitación y agua potable.
											Todas estas mujeres electas

											ahora comparten, discuten y 
resuelven juntas sus problemas.
									","
											Şu anda onlar kurula katılıyor,
											yasama, planlama ve bütçede
aktif görev alıyor.
											Birçoğu kaynaklarını 
kadın sağlığı, eğitimi,
											beceri gelişimi ve temiz su erişimi
için kullanıyor.
											Seçilen tüm kadınlar şimdi problemlerini
											paylaşıp, tartışıp beraber çözüm buluyor.
									","
											Elles siègent maintenant aux Conseils,
											participant activement à la législation,
la planification et la budgétisation.
											La plupart d'entre elles
investissent leurs fonds
											dans la santé et l'éducation des femmes,
											le développement de leurs compétences
et leur accès à l'eau potable.
											Toutes ces députées, aujourd'hui,
											partagent, discutent et règlent
leurs problèmes ensemble.
									",How women in Pakistan are creating political change,Shad Begum,13:55,"women,activism,politics,leadership,gender equality,social change,humanity,Middle East,education,society,personal growth"
"
","
","
","
","
",How women in Pakistan are creating political change,Shad Begum,13:55,"women,activism,politics,leadership,gender equality,social change,humanity,Middle East,education,society,personal growth"
"
											Let me tell you about two
of the women I have been working with:
											Saira Shams.
											You can see, this young lady, age 26,
											she ran for a public office in 2015
in Lower Dir, and she won.
											She completed two of the community
infrastructure schemes.
											You know, women, community
infrastructure schemes ...
											Some people think this is men's job.
											But no, this is women's job,
too, we can do it.
											And she also fixed two of the roads
leading towards girls schools,
											knowing that without access
to these schools,
											they are useless to the girls of Dir.
									","
											Vou falar de duas das mulheres
que têm trabalhado comigo:
											Saira Shams.
											Podem ver, esta jovem, de 26 anos,
											concorreu a um cargo público em 2015,
em Lower Dir, e ganhou.
											Completou dois dos esquemas
de infraestruturais comunitárias.
											Sabem, mulheres, esquemas
de infraestruturas comunitárias...
											Há pessoas que pensam
ser trabalho de homens.
											Mas não, é um trabalho de mulheres
nós também o conseguimos fazer.
											Também reparou duas das estradas
a caminho de escolas de raparigas,
											sabendo que, sem esse acesso
a essas escolas,
											elas seriam inúteis
para as raparigas de Dir.
									","
											Les contaré sobre dos de las mujeres
con las que he estado trabajando:
											Saira Shams.
											Esta mujer joven de 26 años
											se presentó como candidata 
en 2015 en el Bajo Dir, y ganó.
											Completó dos de los esquemas
de infraestructura de la comunidad.
											Ya saben: mujeres... esquemas
de infraestructura de la comunidad...
											Algunos piensan que este 
es un trabajo de hombres.
											Pero no, es también un trabajo 
de mujeres, también podemos hacerlo.
											Y también reparó dos de los caminos
que conducen a las escuelas para niñas,
											porque sabía que, sin acceso a ellas,
											estas escuelas son inútiles
para las niñas de Dir.
									","
											Size beraber çalıştığım 
iki kadından söz edeceğim;
											Saira Shams.
											Gördüğünüz gibi
26 yaşında genç bir kadın.
											2015'de Aşağı Dir 
meclis seçimlerini kazandı.
											İki tane kamu altyapı planını tamamladı.
											kadınlar ve kamu altyapı planları...
											Bazıları bunun erkek işi 
olduğunu düşünebilir.
											Ama bu aynı zamanda kadınların da işi
ve biz bunu yapabiliriz.
											Kendisi aynı zamanda kız okullarına 
giden iki yolu tamir ettirdi
											bu olmasa kızlar o okullara
ulaşamayacaklar
											ve okullar faydasız hâle gelecekti.
									","
											Laissez-moi vous parler de deux femmes
avec lesquelles j'ai travaillé.
											Voici Saira Shams.
											Cette jeune femme de 26 ans
											a gagné les élections
du Lower Dir en 2015.
											Elle à terminé deux projets
d'infrastructure pour la communauté.
											Femmes, vous savez, les programmes
d'infrastructures communautaires,
											certaines personnes pensent
que c'est le travail des hommes.
											Mais non, c'est aussi le travail
des femmes, nous pouvons le faire.
											Elle a aussi réparé deux des routes
menant aux écoles de filles,
											sachant que, sans accès à ces écoles,
											ces écoles n'ont aucune utilité
pour les filles de DIr.
									",How women in Pakistan are creating political change,Shad Begum,13:55,"women,activism,politics,leadership,gender equality,social change,humanity,Middle East,education,society,personal growth"
"
","
","
","
","
",How women in Pakistan are creating political change,Shad Begum,13:55,"women,activism,politics,leadership,gender equality,social change,humanity,Middle East,education,society,personal growth"
"
											And another young woman is Asma Gul.
											She is a very active member
of the young leaders forum we established.
											She was unable to run
for the public office,
											so she has become the first
female journalist of our region.
											She speaks and writes for women's
and girls' issues and their rights.
											Saira and Asma,
they are the living examples
											of the importance of inclusion
and representation.
									","
											A outra jovem é Asma Gul.
											É um membro muito ativo
no fórum de líderes que criámos.
											Não pôde concorrer ao cargo público,
											por isso tornou-se a primeira mulher 
jornalista da nossa região.
											Fala e escreve em defesa dos problemas
e direitos das mulheres e das raparigas.
											Saira e Asma são exemplos vivos
											da importância da inclusão
e representação.
									","
											Y otra de las jóvenes es Asma Gul.
											Ella es un miembro muy activo del fórum
de líderes jóvenes que establecimos.
											No pudo postularse para un cargo público,
											así que se convirtió en la primera 
mujer periodista de nuestra región.
											Habla y escribe sobre los problemas de 
las mujeres y las chicas y sus derechos.
											Saira y Asma son ejemplos vivos
											de la importancia de la inclusión
y la representación.
									","
											Başka bir genç kadın da Asma Gul.
											Kendisi kurduğumuz genç liderler 
forumunda oldukça aktif.
											Kendisi meclise giremedi
											ama bölgenin ilk kadın gazetecisi oldu.
											Kadın sorunları ve hakları 
konusunda yazıyor.
											Saira ve Asma
											katılım ve temsilin öneminin 
yaşayan örnekleri.
									","
											L'autre jeune femme est Asma Gul.
											C'est un membre actif du forum
des jeunes leaders que nous avons établi.
											Elle ne pouvait pas se porter
candidate à une charge publique,
											donc elle est devenu la première
journaliste femme de notre région.
											Elle parle, écrit pour le droit des femmes
et des filles, et leurs problèmes.
											Saira et Asma sont des exemples vivants
											de l'importance de la participation
et de la représentation des femmes.
									",How women in Pakistan are creating political change,Shad Begum,13:55,"women,activism,politics,leadership,gender equality,social change,humanity,Middle East,education,society,personal growth"
"
","
","
","
","
",How women in Pakistan are creating political change,Shad Begum,13:55,"women,activism,politics,leadership,gender equality,social change,humanity,Middle East,education,society,personal growth"
"
											Let me tell you this, too.
											In the 2013 general elections in Pakistan
											and the local elections in 2015,
											there were less than 100
women voters in Dir.
											But you know what?
											I'm proud to tell you that this year,
during the general elections,
											there were 93,000 women voters in Dir.
									","
											Deixem me dizer-vos isto também.
											Nas eleições gerais de 2013 no Paquistão
											e nas eleições locais de 2015
											houve menos de 100 mulheres
que votaram, em Dir.
											Mas sabem que mais?
											Estou orgulhosa por vos dizer
que, este ano, durante as eleições gerais,
											houve 93 000 mulheres que votaram em Dir.
									","
											También les diré esto:
											en la elección general de 2013 en Pakistán
											y en las elecciones locales de 2015
											hubo menos de 100 votos femeninos en Dir.
											Pero ¿saben qué?
											Estoy orgullosa de decirles que este año,
durante las elecciones locales,
											hubo 93 000 mujeres que votaron en Dir.
									","
											Size şunu da söyleyeyim.
											2013 Pakistan genel seçimlerinde
											ve 2015 yerel seçimlerinde
											Dir'de 100'den az kadın seçmen vardı.
											Ama biliyor musunuz?
											Söylemekten gurur duyuyorum
											bu sene genel seçimlerde Dir'de 
93.000 kadın seçmen vardı.
									","
											Permettez-moi de vous dire aussi ceci.
											En 2013, lors des élections
générales au Pakistan,
											et en 2015, lors des élections locales,
											moins de cent femmes
avaient le droit de voter, à Dir.
											Mais vous savez quoi?
											Je suis fière de vous dire

											que cette année,
pour les élections générales,
											il y avait 93 000 électrices à Dir.
									",How women in Pakistan are creating political change,Shad Begum,13:55,"women,activism,politics,leadership,gender equality,social change,humanity,Middle East,education,society,personal growth"
"
","
","
","
","
",How women in Pakistan are creating political change,Shad Begum,13:55,"women,activism,politics,leadership,gender equality,social change,humanity,Middle East,education,society,personal growth"
"
											(Applause)
									","
											(Aplausos)
									","
											(Aplausos)
									","
											(Alkışlar)
									","
											(Applaudissements).
									",How women in Pakistan are creating political change,Shad Begum,13:55,"women,activism,politics,leadership,gender equality,social change,humanity,Middle East,education,society,personal growth"
"
","
","
","
","
",How women in Pakistan are creating political change,Shad Begum,13:55,"women,activism,politics,leadership,gender equality,social change,humanity,Middle East,education,society,personal growth"
"
											So our struggle is far from over.
											But this shift is historic.
											And a sign that women are standing up,
showing up and making it absolutely clear
											that we all must invest
in building women's leadership.
											In Pakistan and here in the United States,
											and everywhere in the world,
											this means women in politics,
women in business
											and women in positions of power
making important decisions.
									","
											A nossa luta está longe de acabar.
											Mas esta mudança é histórica.
											E é um sinal de que as mulheres
se estão a levantar e a aparecer,
											e a tornar claro de que devemos
investir na liderança feminina.
											No Paquistão, aqui nos EUA
e em todo o mundo
											mulheres na política,
mulheres nos negócios
											e em posição de poder
tomam decisões importantes.
									","
											Así que nuestra lucha está 
lejos de haber terminado.
											Pero este cambio es histórico.
											Y es también una señal de que
las mujeres están luchando,
											apareciendo y dejando en claro
											que todos debemos invertir en 
la creación de un liderazgo femenino.
											En Pakistán, y aquí, en los EE. UU.,
											y en cualquier lugar del mundo,
											esto significa mujeres en política,
mujeres en negocios
											y mujeres en posiciones de poder
tomando decisiones importantes.
									","
											Mücadelemiz bitmiş değil tabii.
											Ama değişim tarihi.
											Bu, kadınların ayağa kalkıp,
kendilerini gösterip
											kadın liderliği yaratmanın gerekliliğini
anladıklarının işareti.
											Pakistan'da ve burada 
Birleşik Devletler'de
											ve dünyanın her yerinde bu;
											iş hayatında, politikada önemli
kararlar verme gücünde
											kadınlar olması demek.
									","
											Notre bataille
est loin d'être terminée,
											mais ce changement est historique.
											C'est un signe que les femmes
se défendent et participent,
											et montrent très clairement
que nous devons tous investir
											dans l'établissement
d""un leadership féminin.
											Au Pakistan, tout comme ici,
aux États-Unis, et partout dans le monde,
											cela veut dire des femmes
											en politique, dans le commerce,
et en position de pouvoir,
											qui prennent des décisions importantes.
									",How women in Pakistan are creating political change,Shad Begum,13:55,"women,activism,politics,leadership,gender equality,social change,humanity,Middle East,education,society,personal growth"
"
","
","
","
","
",How women in Pakistan are creating political change,Shad Begum,13:55,"women,activism,politics,leadership,gender equality,social change,humanity,Middle East,education,society,personal growth"
"
											It took me 23 years to get here.
											But I don't want any girl or any woman
											to take 23 years of her life
to make herself heard.
											I have had some dark days.
											But I have spent
every waking moment of my life
											working for the right of every woman
to live her full potential.
									","
											Levei 23 anos a chegar aqui.
											Mas não quero que nenhuma rapariga
nem nenhuma mulher
											passe 23 anos da vida até se fazer ouvir.
											Tive alguns dias negros.
											Mas passei todos os momentos
da minha vida
											a trabalhar pelos direitos
de todas as mulheres
											para elas viverem todo o seu potencial.
									","
											Me tomó 23 años llegar aquí.
											Pero no quiero que a ninguna chica o mujer
											le lleve 23 años de su vida 
para hacerse oír.
											He tenido algunos días oscuros.
											Pero he pasado cada día de mi vida
											trabajando por el derecho de cada mujer
a vivir a su capacidad máxima.
									","
											Bu benim 23 yılımı aldı.
											Ama ben hiçbir kadının
											duyulmak için 23 yıl 
beklemesini istemiyorum.
											Kötü günlerim oldu.
											Hayatımın uyanık olan her anında
											kadınların tam potansiyellerinde 
yaşama hakkı için çalıştım.
									","
											Il m'a fallu 23 ans pour venir ici.
											Mais je ne souhaite à aucune
femme et ni aucune fille
											qu'elle ait besoin de 23 années
de sa vie pour se faire entendre.
											J'ai vécu des périodes sombres,
											mais j'ai dépensé
chaque instant de ma vie
											à travailler pour le droit de chaque femme
de s'épanouir pleinement.
									",How women in Pakistan are creating political change,Shad Begum,13:55,"women,activism,politics,leadership,gender equality,social change,humanity,Middle East,education,society,personal growth"
"
","
","
","
","
",How women in Pakistan are creating political change,Shad Begum,13:55,"women,activism,politics,leadership,gender equality,social change,humanity,Middle East,education,society,personal growth"
"
											Imagine with me a world
											where thousands of us stand up
											and they support
other young women together,
											creating opportunities and choices
that benefit all.
											And that, my friends,
can change the world.
									","
											Imaginem comigo um mundo
											onde milhares de nós nos levantamos
											e, em conjunto, apoiamos outras mulheres
											e criamos oportunidades
e escolhas que beneficiam todos.
											Isso, meus amigos, pode mudar o mundo.
									","
											Imaginen junto conmigo un mundo
											donde miles de nosotras nos levantamos
											y apoyamos en conjunto a otras jóvenes,
											creando oportunidades y opciones
que beneficien a todos.
											Y eso, mis amigos,
puede cambiar el mundo.
									","
											Benim gibi binlerce kadının ayağa kalkıp
											diğer genç kadınları desteklediğini
											ve birlikte hepimiz için
											fırsatlar yaratıp lehimize 
kararlar aldığını hayal edin.
											Ve bu, dostlarım, dünyayı değiştirebilir.
									","
											Imaginez avec moi,
											un monde où des millions
d'entre nous prennent la parole
											et soutiennent d'autres
jeunes filles, ensemble,
											en créant des opportunités
et des choix
											qui profitent à tous.
											Et ça, mes amis,
ça peut changer le monde.
									",How women in Pakistan are creating political change,Shad Begum,13:55,"women,activism,politics,leadership,gender equality,social change,humanity,Middle East,education,society,personal growth"
"
","
","
","
","
",How women in Pakistan are creating political change,Shad Begum,13:55,"women,activism,politics,leadership,gender equality,social change,humanity,Middle East,education,society,personal growth"
"
											Thank you.
									","
											Obrigada.
									","
											Gracias.
									","
											Teşekkür ederim.
									","
											Merci.
									",How women in Pakistan are creating political change,Shad Begum,13:55,"women,activism,politics,leadership,gender equality,social change,humanity,Middle East,education,society,personal growth"
"
","
","
","
","
",How women in Pakistan are creating political change,Shad Begum,13:55,"women,activism,politics,leadership,gender equality,social change,humanity,Middle East,education,society,personal growth"
"
											(Applause)
									","
											(Aplausos)
									","
											(Aplausos)
									","
											(Alkışlar)
									","
											(Applaudissements)
									",How women in Pakistan are creating political change,Shad Begum,13:55,"women,activism,politics,leadership,gender equality,social change,humanity,Middle East,education,society,personal growth"
"
","
","
","
","
",How women in Pakistan are creating political change,Shad Begum,13:55,"women,activism,politics,leadership,gender equality,social change,humanity,Middle East,education,society,personal growth"
