es,tr,fr,title,speaker,duration,tags
"
											Pienso en Joe Darby.
											Todos recordamos 
las fotos de Abu Ghraib,
											que conmocionaron al mundo y 
que demostraron la clase de guerra
											que se llevaba a cabo en Irak.
											Pero me pregunto quién 
recuerda a Joe Darby,
											el buen soldado, muy obediente,
											que encontró esas 
fotografías y las entregó.
											Y dijo, ""Ya saben, no soy 
el tipo de hombre
											que delata a la gente, pero 
algunas cosas cruzan la línea.
											La ignorancia es felicidad, dicen,
											pero no pueden seguir 
con cosas como estas"".
									","
											Joe Darby'i düşünüyorum.
											Hepimiz Abu Ghraib fotoğraflarını hatırlıyoruz,
											Irak'ta ne tür bir savaşın sürdüğünü gösteren
											ve dünyayı şok eden fotoğraflar.
											Ama bu fotoğrafları bulan ve teslim eden
											çok itaatkar, iyi asker Joe Darby'yi
											kim hatırlıyordur merak ediyorum.
											Ve şöyle demişti, 'İnsanları yüzüstü bırakan
											türde bir insan değilim, ama bazı şeyler sınırı aştı.
											Cehalet büyük mutluluktur, derler,
											ama böyle bir şey bir kenara atamazsınız.'
									","
											Je pense à Joe Darby.
											On se souvient tous des photos d'Abou Ghraib
											qui ont tellement choqué le monde entier
et qui ont montré quel genre de guerre
											était mené en Irak.
											Mais je me demande qui se souvient
de Joe Darby,
											le bon soldat, très obéissant,
											qui a trouvé ces photos
et qui les a rendues publiques.
											Il a dit : « Vous savez, je ne suis pas
le genre d'homme
											à dénoncer les gens, 
mais certaines choses dépassent les limites.
											L'ignorance est une bénédiction,
comme on dit,
											mais il y a des choses comme celle-là 
qu'on ne peut pas supporter. »
									",The dangers of willful blindness,Margaret Heffernan,14:38,"TEDx,culture,global issues,women in business,corruption"
"
","
","
",The dangers of willful blindness,Margaret Heffernan,14:38,"TEDx,culture,global issues,women in business,corruption"
"
											He hablado con Steve Bolsin, 
un médico británico,
											que luchó durante cinco años 
para llamar la atención
											sobre una peligrosa cirugía que 
estaba matando a los bebés.
											Y le pregunté por qué 
lo hizo, y me dijo,
											""Bueno, realmente fue mi hija 
quien me impulsó a hacerlo.
											Vino a mí una noche, y me dijo,
											'Papá, no puedes dejar 
que los niños mueran' "".
									","
											Steve Bolsin ile konuştum, İngiliz bir doktor,
											bebekleri öldüren tehlikeli bir cerraha
											dikkat çekmek için beş yıl boyunca savaşan doktor.
											Ve ona neden yaptığını sördum, ve şöyle cevap verdi,
											'Şey, aslında beni harekete geçiren kızımdır.
											Bir gece yanıma geldi ve şöyle dedi,
											'Baba çocukların ölmesine izin veremezsin.'
									","
											J'ai parlé à Steve Bolsin,
un médecin britannique,
											qui s'est battu pendant cinq ans
pour attirer l'attention
											sur un chirurgien dangereux qui tuait des bébés.
											Je lui ai demandé pourquoi il l'avait fait,
et il a dit :
											« En fait, c'est ma fille
qui m'a incité à le faire.
											Elle est venue me voir un soir,
et elle m'a dit :
											""Papa, tu ne peux pas laisser
ces enfants mourir."" »
									",The dangers of willful blindness,Margaret Heffernan,14:38,"TEDx,culture,global issues,women in business,corruption"
"
","
","
",The dangers of willful blindness,Margaret Heffernan,14:38,"TEDx,culture,global issues,women in business,corruption"
"
											O pienso en Cynthia Thomas,
											una hija y esposa del 
ejército realmente leal,
											que al ver a sus amigos y conocidos
											regresar de la guerra de 
Irak, estaba tan golpeada
											por su condición mental
											y por la negativa de los militares 
a reconocer y admitir
											el síndrome de estrés postraumático
											que abrió un café en medio 
de una ciudad militar
											para darles asistencia legal, 
psicológica y médica.
											Y me dijo, ""Sabes, Margaret,
											siempre solía decir que no sabía 
lo que quería ser
											cuando creciera.
											Pero me he encontrado 
en esta causa,
											y nunca seré la misma"".
									","
											Ya da Cynthis Thomas aklıma geliyor,
											gerçekten sadık bir asker kızı ve eşi,
											Irak Savaşından dönen arkadaşlarını ve akrabalarını
											görüyor ve onların ruhsal durumundan ve askeriyenin
											bunu fark etmek ve
											travma sonrası stres sendromunu onaylamayı reddetmesinden
											dolayı şok oldu, öyle ki,
											askeri bir kasabanın orta yerinde bir onlara hukuki,
											psikolojik ve tıbbi yardım sunan bir kafe açtı.
											Ve bana şöyle dedi, 'Biliyor musun Margaret,
											her zaman büyürken ne olacağımı bilemediğimi
											söyler dururdum.
											Ama bu amaçta kendimi buldum,
											ve asla aynı olamam artık.'
									","
											Ou je pense à Cynthia Thomas,
											fille et épouse de militaires,
très loyale,
											qui, voyant ses amis et ses connaissances
											revenir d'Irak, a été si choquée
											par leur santé mentale
											et par le refus de l'armée 
de reconnaître et d'admettre
											les troubles de stress post-traumatique.
											qu'elle a monté un café 
en plein milieu d'une ville militaire
											pour leur fournir une assistance légale, 
psychologique et médicale.
											Elle m'a dit, elle a dit : 
« Vous savez, Margaret,
											je disais toujours que je ne savais pas
ce que je voulais devenir
											quand je serai grande.
											Mais je me suis trouvée personnellement 
à travers cette cause,
											et je ne serai plus jamais la même. »
									",The dangers of willful blindness,Margaret Heffernan,14:38,"TEDx,culture,global issues,women in business,corruption"
"
","
","
",The dangers of willful blindness,Margaret Heffernan,14:38,"TEDx,culture,global issues,women in business,corruption"
"
											Todos disfrutamos tantas 
libertades hoy en día,
											libertades duramente ganadas:
											la libertad de escribir y publicar 
sin temor a la censura,
											una libertad que no estaba aquí 
la última vez que vine a Hungría;
											la libertad de voto, por la 
que las mujeres en particular
											tuvieron que luchar tan duro;
											la libertad para las personas 
de diferentes etnias y culturas
											y orientación sexual para vivir 
de la manera que ellos quisieran.
											Pero la libertad no existe 
si no se usa,
											y lo que los denunciantes hacen,
											y lo que la gente como 
Gayla Benefield hacen
											es usar la libertad que tienen.
											Y lo que están muy dispuestos 
a hacer es reconocer
											que sí, que va a haber discusiones,
											y sí, voy a tener muchas disputas
											con mis vecinos, mis colegas y mis amigos,
											pero voy a ser muy 
bueno en este conflicto.
											Voy a tomar en cuenta 
a los detractores,
											porque hacen mi argumento 
más fuerte y mejor.
											Puedo colaborar con mis oponentes
											para ser mejor en lo que hago.
											Estas son personas 
de gran persistencia,
											de increíble paciencia y de 
una determinación absoluta
											para no cegarse y 
no ser silenciados.
									","
											Hepimiz bir çok özgürlüğün tadını çıkarıyoruz artık,
											zorlukla kazanılan özgürlükler:
											yazma ve sansür korkusu olmadan basma özgürlüğü,
											en son Macaristan'a geldiğimde olmayan bir özgürlük;
											oy kullanma özgürlüğü, özellikle kadınların
											kazanmak için çok savaştığı;
											farklı etnik ve kültürel geçmişi olan ve farklı cinsel eğilimi
											olan insanların istedikleri şekilde yaşayabilme özgürlüğü.
											Ama eğer kullanmazsanız özgürlük yoktur,
											ve muhbirlerin yaptığı,
											ve Gayla Benefield gibi insanların yaptığı
											sahip oldukları özgürlüğü kullanmalarıdır.
											Ve yapmaya hazır oldukları şey, evet, bir tartışma
											olacağının ve evet, komşularımla
											ve iş arkadaşlarımla ve arkadaşlarımla
											kavgalar edeceğimin ama bu anlaşmazlıkta
											çok iyi olacağımın farkında olmak.
											Huysuzlarla uğraşacağım,
											çünkü benim görüşümü daha iyi ve daha güçlü kılıyorlar.
											Yaptığım işte daha iyi olabilmek için
											muhaliflerimle iş birliği yapabilirim.
											Bu insanlar kör olmamak ve sessiz kalmamak için
											muazzam bir inat, inanılmaz sabır ve kesin kararlılık
											gösteren insanlar.
									","
											Nous avons tellement de libertés aujourd'hui,
											des droits durement acquis :
											la liberté d'écrire et de publier 
sans craindre la censure,
											une liberté qui n'existait pas la dernière fois
que je suis venue en Hongrie ;
											le droit de vote, pour lequel
les femmes en particulier
											ont dû se battre si ardemment ;
											le droit pour des personnes
d'origines, de cultures,
											et d'orientations sexuelles différentes,
de vivre de la façon qu'elles souhaitent.
											Mais la liberté n'existe pas
si on n'en fait pas usage,
											et ce que font les dénonciateurs,
											et ce que les gens comme Gayla Benefield font,
											c'est de faire usage
de la liberté qu'ils possèdent.
											Ce qu'ils sont bien préparés à faire,
c'est de reconnaître
											que oui, il va y avoir une discussion,
											et oui, je vais devoir beaucoup me disputer
											avec mes voisins, mes collègues, mes amis,
											mais je vais devenir très bon dans ce conflit.
											Je vais m'attaquer aux défaitistes
											car ils vont rendre mes arguments
meilleurs et plus forts.
											Je peux collaborer avec mes opposants
											pour être meilleur
dans ce que je fais.
											Ce sont des personnes
d'une ténacité considérable,
											d'une patience incroyable
et d'une détermination absolue
											pour n'être ni aveugle, 
ni muet.
									",The dangers of willful blindness,Margaret Heffernan,14:38,"TEDx,culture,global issues,women in business,corruption"
"
","
","
",The dangers of willful blindness,Margaret Heffernan,14:38,"TEDx,culture,global issues,women in business,corruption"
"
											Cuando fui a Libby, Montana,
											visité la clínica de asbestosis
											que Gayla Benefield logró crear,
											un lugar donde al principio 
algunas de las personas
											que querían ayuda y 
necesitaban atención médica
											entraban por la puerta trasera
											porque no querían reconocer
											que ella tenía razón.
											Me senté en un restaurante y vi
											como los camiones iban de arriba 
a abajo en la autopista,
											llevando lejos la tierra de los jardines,
											reemplazándola con suelo 
fresco, sin contaminar.
									","
											Libby, Montana'ya gittiğimde,
											Gayla Benefield'in hayata geçirdiği
											asbestozis kliniğini ziyarete gittim,
											başlangıçta yardım isteyen
											ve tıbbi ilgiye ihtiyacı olan bazılarının
											sırf onun haklı olduğunu
											kabul etmemek için
											arka kapıdan girdiği bir yer.
											Bir lokantaya oturdum ve
											kamyonlar otobandan gelip giderken izledim,
											bahçelerden toprağı çıkarıp taşıyorlar
											ve taze, kirlenmemiş toprakla değiştiriyorlardı.
									","
											Lorsque je suis allée à Libby
dans le Montana,
											j'ai visité la clinique de traitement de l'asbestose
											que Gayla Benefield a fait naître,
											un lieu où, au début, certaines personnes
											cherchant de l'aide
et ayant besoin de soins médicaux
											entraient par la porte de derrière
											car ils ne voulaient pas admettre
											qu'elle avait eu raison.
											J'étais assise dans un café-restaurant,
et je regardais
											les camions passer
dans les deux sens sur l'autoroute,
											emmenant la terre des jardins,
											et la remplaçant par de la terre fraîche
et non contaminée.
									",The dangers of willful blindness,Margaret Heffernan,14:38,"TEDx,culture,global issues,women in business,corruption"
"
","
","
",The dangers of willful blindness,Margaret Heffernan,14:38,"TEDx,culture,global issues,women in business,corruption"
"
											Llevé a mi hija de 
12 años conmigo,
											porque realmente quería 
que conociera a Gayla.
									","
											12 yaşındaki kızımı benimle birlikte götürdüm,
											çünkü gerçekten Gayla ile tanışmasını istiyordum.
									","
											J'avais amené
ma fille de 12 ans avec moi
											car je voulais vraiment
qu'elle rencontre Gayla.
									",The dangers of willful blindness,Margaret Heffernan,14:38,"TEDx,culture,global issues,women in business,corruption"
"
","
","
",The dangers of willful blindness,Margaret Heffernan,14:38,"TEDx,culture,global issues,women in business,corruption"
"
											Y me dijo, ""¿Por qué? 
No es gran cosa"".
									","
											Ve şöyle dedi, 'Neden? Ne önemi var?'
									","
											Elle m'a dit : 
« Pourquoi ? Pourquoi est-ce si important ? »
									",The dangers of willful blindness,Margaret Heffernan,14:38,"TEDx,culture,global issues,women in business,corruption"
"
","
","
",The dangers of willful blindness,Margaret Heffernan,14:38,"TEDx,culture,global issues,women in business,corruption"
"
											Le dije, ""No es una estrella de cine,
											no es una celebridad, 
no es una experta
											y Gayla sería la primera 
persona en decir
											que no es una santa.
											Lo realmente importante de Gayla
											es que es común.
											Ella es como tú, 
y es como yo.
											Tenía libertad, y estaba 
lista para usarla"".
									","
											Dedim ki, 'O bir film yıldızı değil,
											ve ünlü biri de değil, ve bir uzman değil,
											ve Gayla bir azize olmadığını söyleyecek
											ilk kişi olacaktır.
											Gayla ile ilgili asıl önemli olan şey,
											sıradan olması.
											Sizin gibi ve benim gibi.
											Özgürlüğe sahipti ve bunu kullanmaya hazırdı.'
									","
											J'ai répondu : 
« Ce n'est pas une star de cinéma,
											ce n'est pas une célébrité, 
ce n'est pas une spécialiste,
											et Gayla est la première qui dirait
											qu'elle n'est pas une sainte.
											Ce qui est vraiment important
à propos de Gayla,
											c'est qu'elle est ordinaire.
											Elle est comme vous, 
et elle est comme moi.
											Elle avait la liberté, 
et elle était prête à en faire usage. »
									",The dangers of willful blindness,Margaret Heffernan,14:38,"TEDx,culture,global issues,women in business,corruption"
"
","
","
",The dangers of willful blindness,Margaret Heffernan,14:38,"TEDx,culture,global issues,women in business,corruption"
"
											Muchas gracias.
									","
											Çok teşekkürler.
									","
											Merci beaucoup.
									",The dangers of willful blindness,Margaret Heffernan,14:38,"TEDx,culture,global issues,women in business,corruption"
"
","
","
",The dangers of willful blindness,Margaret Heffernan,14:38,"TEDx,culture,global issues,women in business,corruption"
"
											(Aplausos)
									","
											(Alkışlar)
									","
											(Applaudissements)
									",The dangers of willful blindness,Margaret Heffernan,14:38,"TEDx,culture,global issues,women in business,corruption"
"
","
","
",The dangers of willful blindness,Margaret Heffernan,14:38,"TEDx,culture,global issues,women in business,corruption"
