es,pt,tr,en,de,title,speaker,duration,tags
"
											Ya en el caso de 
los trastornos cerebrales
											de los que les he hablado,
											depresión, trastorno 
obsesivo compulsivo,
											trastorno de estrés postraumático,
											si bien no comprendemos profundamente
											cómo es su desarrollo o 
cómo se comporta el cerebro
											con estas enfermedades,
											hemos sido capaces de identificar
											algunas de las diferencias conectivas, 
o algunas de las formas
											en el que el circuito es diferente
											en las personas que tienen
estos trastornos.
											A esto lo llamamos
el conectoma humano,
											y se lo pueden imaginar
											como el diagrama 
eléctrico del cerebro.
											Profundizaremos 
el concepto en unos minutos.
											Lo importante aquí es que
al empezar a estudiar
											a las personas con estos trastornos, 
ese uno de cada cinco de nosotros
											que lucha de 
una forma u otra,
											encontramos que
hay mucha variación
											en la forma en que está
conectado el cerebro,
											pero hay algunos patrones
predecibles que son
											factores de riesgo para el desarrollo 
de uno de estos trastornos.
											Es un poco diferente a la forma en 
que imaginamos trastornos cerebrales
											como la enfermedad de Huntington, 
el Parkinson o el Alzheimer
											donde se tiene una parte
de la corteza destruida.
											Aquí estamos hablando de atascos 
de tráfico, o a veces de desvíos
											o problemas con la forma en 
que están conectadas las cosas
											y la forma en que funciona el cerebro.
											Si quieren, pueden 
comparar esto,
											por una parte, a un infarto de miocardio, 
un ataque al corazón,
											donde hay tejido 
muerto en el corazón,
											frente a una arritmia, donde 
el órgano simplemente no funciona
											debido a problemas de comunicación.
											Ambos lo podrían matar a uno; 
y solo en uno de ellos
											se encontrará una lesión grave.
									","
											Já no caso dos distúrbios do cérebro
											de que vos tenho estado a falar,
											depressão, distúrbio obsessivo-compulsivo,
											distúrbio de <i>stress</i> pós-traumático,
											ainda que não tenhamos um 
entendimento aprofundado
											de como se processam anormalmente
											ou do que é que o cérebro está a fazer 
nestas doenças,
											já fomos capazes de identificar
											algumas das diferenças de ligação ou 
algumas das maneiras
											nas quais o circuito é diferente
											para pessoas que têm estes distúrbios.
											Chamamos a isto o ""conectoma humano"",
											e podem pensar sobre o conectoma
											como o diagrama de cablagem do cérebro.
											Vão ouvir mais sobre isto dentro de 
alguns minutos.
											O que é importante é que comecem a olhar
											para as pessoas com estes distúrbios, 
um em cada cinco de nós
											que lutam de alguma maneira,
											vêm que há muita variação
											na maneira como o cérebro está ligado,
											mas há alguns padrões previsíveis 
e esses padrões
											são factores de risco para desenvolver 
um desses distúrbios.
											É um pouco diferente da maneira como pensamos 
sobre distúrbios do cérebro
											como as doenças de Huntington, Parkinson 
ou Alzheimer
											onde têm uma parte do vosso cortex afetada.
											Aqui estamos a falar de engarrafamentos 
ou, às vezes, desvios,
											ou, às vezes, apenas problemas 
com as ligações
											e a maneira como o cérebro funciona.
											Podiam, se quisessem, comparar isto a,
											por um lado, um enfarte do miocárdio, 
um ataque cardíaco,
											onde têm tecido morto no coração,
											por oposição a uma arritmia, onde o órgão 
simplesmente não está a funcionar
											devido a problemas de comunicação no mesmo.
											Qualquer um vos podia matar; 
em apenas um deles
											encontrarão uma grande lesão.
									","
											Şimdiye kadar bahsettiğim
											depresyon, obsesif kompulsif bozukluk,
											travma sonrası stress bozukluğu,
											gibi beyin rahatsızlıkları durumunda,
											nasıl anormal bir şekilde işlediklerine
											ya da bu hastalıklarda beynin ne yaptığına dair
											derin bir anlayışa sahip olmamakla birlikte,
											bağlantıyla ilgili farklılıkları ya da
											bu devre şemasının bu hastalıklara sahip insanlarda
											nasıl farklılık gösterdiğine dair
											bazı noktalar tespit ettik.
											Buna insan konektomu diyoruz
											ve konektomu beynin içerdiği tüm nöronları
											ve sinir yollarını gösteren diyagram gibi düşünebilirsiniz.
											Bu konuda birkaç dakika sonra konuşacağız.
											Buradaki önemli nokta, bu hastalıklara sahip insanlara
											baktığınızda, bir şekilde mücadele veren beş kişiden birine,
											beynin bağlantılarının
											oluşma şeklinin bir çok farklı
											yolu olduğunu görürsünüz,
											ama öngörülebilen bazı şablonlar vardır ve bu
											şablonlar bu hastalıklardan birinin gelişmesi için risk faktörüdür.
											Bu Huntington ya da Parkinson ya da Alzheimer hastalıkları
											gibi korteksin bir bölümünün bombardımana uğradığı
											hastalıkları düşündüğümüzden biraz daha farklıdır.
											Burada trafik sıkışıklığından ya da bazen sapaklardan,
											ya da bazen sadece bazı şeylerin birbiriyle bağlanma şeklinden
											ve beynin işleme yolundan bahsederiz.
											Bunu, isterseniz, diğer taraftan,
											miyokard enfarktüs, bir kalp kriziyle,
											kalbinizde ölü bir dokunun olacağı bir hastalıkla,
											aritmi, organın içindeki sorunlar nedeniyle
											basitçe çalışmadığı bir hastalıkla karşılaştırabilirsiniz.
											Herhangi biri sizi öldürecektir, ancak sadece
											birinde ana bir lezyon bulursunuz.
									","
											Now, already in the case of the brain disorders
											that I've been talking to you about,
											depression, obsessive compulsive disorder,
											post-traumatic stress disorder,
											while we don't have an in-depth understanding
											of how they are abnormally processed
											or what the brain is doing in these illnesses,
											we have been able to already identify
											some of the connectional differences, or some of the ways
											in which the circuitry is different
											for people who have these disorders.
											We call this the human connectome,
											and you can think about the connectome
											sort of as the wiring diagram of the brain.
											You'll hear more about this in a few minutes.
											The important piece here is that as you begin to look
											at people who have these disorders, the one in five of us
											who struggle in some way,
											you find that there's a lot of variation
											in the way that the brain is wired,
											but there are some predictable patterns, and those patterns
											are risk factors for developing one of these disorders.
											It's a little different than the way we think about brain disorders
											like Huntington's or Parkinson's or Alzheimer's disease
											where you have a bombed-out part of your cortex.
											Here we're talking about traffic jams, or sometimes detours,
											or sometimes problems with just the way that things are connected
											and the way that the brain functions.
											You could, if you want, compare this to,
											on the one hand, a myocardial infarction, a heart attack,
											where you have dead tissue in the heart,
											versus an arrhythmia, where the organ simply isn't functioning
											because of the communication problems within it.
											Either one would kill you; in only one of them
											will you find a major lesion.
									","
											Für die Fälle der Gehirnkrankheiten,
											über die ich schon gesprochen habe,
											Depression, Zwangsstörung,
											Posttraumatische Belastungsstörung,
											sind wir, obwohl wir im Detail
noch nicht verstehen,
											was bei ihrer Verarbeitung atypisch abläuft
											oder was das Gehirn
bei diesen Krankheiten macht,
											schon in der Lage,
											einige der Unterschiede in den Verbindungen,
oder einige der Stellen,
											bei denen die Verdrahtung für Menschen,
											die diese Störungen haben, anders ist,
zu benennen.
											Man nennt das das menschliche Konnektom,
											únd man kann sich das Konnektom
											als eine Art Schaltplan des Gehirns
vorstellen.
											Darüber hören wir gleich noch mehr.
											Wichtig ist hier, dass, wenn man beginnt,
											sich die Menschen mit diesen Störungen,
diesen jeden fünften,
											der sich damit rumquält, anzusehen,
											man herausfindet, dass es
viele Spielarten gibt,
											wie das Gehirn verdrahtet ist,
											es aber vorhersagbare Muster gibt,
und diese Muster
											sind Risikofaktoren dafür, dass sich
eine dieser Störungen entwickelt.
											Es unterscheidet sich ein bisschen davon,
wie wir Gehirnkrankheiten
											wie Chorea Huntington oder Parkinson
oder Alzheimer sehen,
											bei denen ein Teil der Hirnrinde
weggeschossen ist.
											Wir sprechen hier von Verkehrsstaus,
manchmal auch von Umleitungen,
											manchmal auch einfach Problemen damit,
wie die Dinge verbunden sind
											und wie das Gehirn funktioniert.
											Wenn man wollte, könnte man das einerseits
											mit einem Myocardinfarkt,
einem Herzanfall, vergleichen,
											bei dem es totes Gewebe im Herzen gibt,
											andererseits mit einer Arrhythmie, bei
der das Organ einfach nicht funktioniert,
											weil es innen drin
Kommunikationsprobleme gibt.
											Beides könnte einen umbringen;
bei nur einem der beiden
											findet sich eine größere Verletzung.
									",Toward a new understanding of mental illness,Thomas Insel,13:03,"TEDx,brain,depression,health,mental health,neuroscience,Alzheimer's"
"
","
","
","
","
",Toward a new understanding of mental illness,Thomas Insel,13:03,"TEDx,brain,depression,health,mental health,neuroscience,Alzheimer's"
"
											Teniendo en cuenta esto, 
probablemente sea mejor
											profundizar en un trastorno en particular, 
que sería la esquizofrenia,
											porque creo que 
es un buen ejemplo
											para ayudar a entender por qué es importante 
considerarla como un trastorno cerebral.
											Estos son análisis hechos por 
Judy Rapoport y sus colegas
											del Instituto Nacional de Salud Mental
											en los que estudiaron niños con 
esquizofrenia de inicio muy precoz.
											Pueden ver en la parte superior
											que hay áreas rojas, 
naranjas y amarillas,
											áreas donde hay 
menos materia gris,
											y como los siguieron 
durante cinco años,
											comparándolos con otros de la 
misma edad del grupo de control,
											se puede ver que,
sobre todo en áreas como
											la corteza prefrontal dorsolateral
											o la circunvolución temporal superior, 
hay una pérdida significativa de materia gris.
											Es importante, si se intenta 
hacer un esquema,
											pensar al desarrollo normal
											como una pérdida de la masa cortical, 
pérdida de materia gris cortical,
											y lo que ocurre en la esquizofrenia 
es que se supera esa marca,
											y en cierto punto, 
cuando eso sucede,
											se cruza un umbral, 
y ese es el umbral
											que nos hace decir que esta es 
una persona que tiene esta enfermedad,
											porque muestran 
síntomas conductuales
											de alucinaciones y delirios.
											Es algo que 
podemos observar.
											Pero si se fijan bien, verán que en realidad 
han cruzado un umbral diferente.
											Han cruzado un umbral
del cerebro mucho antes,
											tal vez no a los 22 o 20 años,
											pero incluso hacia los 15 a 16 años 
se puede empezar a ver
											que la trayectoria del 
desarrollo es muy diferente
											a nivel del cerebro,
no a nivel del comportamiento.
									","
											À medida que pensamos nisto, 
é melhor ir mesmo
											um pouco mais fundo num distúrbio em particular 
que seria a esquizofrenia,
											porque acho que é um bom caso
											para ajudar a perceber porque é importante 
pensar nisso como um distúrbio do cérebro.
											Estes são exames de Judy Rapoport 
e os seus colegas
											no Instituto Nacional de Saúde Mental
											no qual estudaram crianças que começaram a ter esquizofrenia muito cedo,
											e podem ver já no topo,
											há áreas que são vermelhas ou laranja, amarelo,
											são lugares onde há menos perda de 
massa cinzenta,
											e à medida que as seguiram 
nos cinco anos seguintes,
											comparando-as a grupos de controle 
da mesma idade
											podem ver que, particularmente em áreas como
											o córtex pré-frontal dorsolateral
											ou o giro temporal superior, há uma 
perda profunda de massa cinzenta.
											E é importante, se tentarem demonstrar isto,
											podem pensar sobre desenvolvimento normal
											como uma perda de massa cortical, 
perda de massa cinzenta cortical,
											e o que está a acontecer na esquizofrenia 
é que passaram os limites dessa marca,
											e num determinado ponto, quando 
passam do limite,
											passam um limite e é esse limite
											onde dizemos, esta é uma pessoa 
com esta doença,
											porque tem os sintomas comportamentais
											como alucinações e ilusões.
											É algo que podemos observar.
											Mas olhem de perto e podem ver que, na verdade, 
passaram um limiar diferente.
											Passaram um limiar do cérebro 
muito mais cedo,
											que talvez não aos 22 ou 20 anos,
											mas mesmo aos 15, 16 anos podem 
começar a ver que
											a trajectória para o desenvolvimento 
é muito diferente
											ao nível do cérebro, não do comportamento.
									","
											Bu konuda düşünürken, muhtemelen belirli bir hastalık
											konusuna biraz daha eğilmek iyi olur ve bu şizofreni,
											çünkü bunu bir beyin hastalığı olarak
											düşünmenin anlamaya yardımcı olacağına dair iyi bir durum.
											Bunlar Ulusal Ruh Sağlığı Enstitüsü'nde
											şizofreninin erken dönemindeki çocuklarla
											çalışan Judy Rappoport ve arkadaşlarının taramaları,
											gördüğünüz gibi şimdiden üstte
											kırmızı ya da turuncu, sarı alanlar var,
											bunlar gri maddenin olduğu alanlar
											ve onları beş yıl boyunca izlediklerinde,
											onları yaş eşlemeli kontrollerle karşılaştırdıklarında,
											göreceğiniz gibi, özellikle dorsolateral
											prefrontal korteks gibi alanlar
											ya da süperior temporal girus, yoğun bir gri madde kaybı var.
											Ve bu önemli, bunu modellemeye çalışırsanız,
											normal gelişimi kortikal kütlenin kaybı,
											kortikal gri maddenin kaybı olarak görürsünüz
											ve şizofrenide olan bu işareti kaçırmış olmanızdır
											ve bir noktada, hedefi kaçırdığınızda
											bir eşiği aşarsınız ve tam da bu eşik
											şizofrenisi olan bir insanı tanımlar.
											çünkü halüsinasyon ve deluzyon gibi
											davranışsal semptomları olduğunu görürüz.
											Bu bizim gözlemleyebildiğimiz bir şey.
											Ama buna yakından baktığınızda aslında farklı bir eşikten geçtiklerini görebilirsiniz.
											Beyin eşiğini çok daha önce geçmişler,
											belki de 22 ya da 20 yaşında değil,
											ama 15 ya da 16 yaşlarında beyin düzeyinde
											gelişme gidişatı oldukça farklıdır ancak
											davranış düzeyinde farklılık yoktur.
									","
											As we think about this, probably it's better to actually go
											a little deeper into one particular disorder, and that would be schizophrenia,
											because I think that's a good case
											for helping to understand why thinking of this as a brain disorder matters.
											These are scans from Judy Rapoport and her colleagues
											at the National Institute of Mental Health
											in which they studied children with very early onset schizophrenia,
											and you can see already in the top
											there's areas that are red or orange, yellow,
											are places where there's less gray matter,
											and as they followed them over five years,
											comparing them to age match controls,
											you can see that, particularly in areas like
											the dorsolateral prefrontal cortex
											or the superior temporal gyrus, there's a profound loss of gray matter.
											And it's important, if you try to model this,
											you can think about normal development
											as a loss of cortical mass, loss of cortical gray matter,
											and what's happening in schizophrenia is that you overshoot that mark,
											and at some point, when you overshoot,
											you cross a threshold, and it's that threshold
											where we say, this is a person who has this disease,
											because they have the behavioral symptoms
											of hallucinations and delusions.
											That's something we can observe.
											But look at this closely and you can see that actually they've crossed a different threshold.
											They've crossed a brain threshold much earlier,
											that perhaps not at age 22 or 20,
											but even by age 15 or 16 you can begin to see
											the trajectory for development is quite different
											at the level of the brain, not at the level of behavior.
									","
											Bei der Gelegenheit ist es
vielleicht besser, tatsächlich einmal
											eine spezielle Krankheit näher
zu beleuchten, nämlich die Schizophrenie,
											weil ich glaube, sie ist ein gutes Beispiel,
											das uns einzusehen hilft, warum ihre
Einordnung als Gehirnkrankheit wichtig ist.
											Das hier sind Scans von Judy Rapoport
und ihren Kollegen
											am Nationalen Institut für Psychohygiene,
											von Untersuchungen an Kindern mit einem
sehr frühen Ausbruch der Schizophrenie,
											und man sieht schon an der Spitze
											da sind Flächen in rot und orange, gelb,
											da sind Stellen mit weniger grauer Substanz,
											und da sie sie fünf Jahre lang
beobachtet haben,
											sieht man im Vergleich
mit Alterskontrollgruppen,
											dass es besonders in Gegenden wie
											den Brodmann-Arealen 9 und 45
											oder den Brodmann-Arealen 41 und 42
einen schweren Verlust grauer Substanz gibt.
											Es ist wichtig, wenn man versucht,
das auszuarbeiten,
											kann man die normale Entwicklung
											als Verlust kortikaler Substanz,
kortikaler grauer Substanz ansehen,
											und bei Schizophrenie wird
ein Wert überschritten,
											und ab einem gewissen Punkt,
wenn das passiert,
											wird eine Schwelle überschritten,
und diese Schwelle
											legt fest ob wir sagen,
diese Person habe diese Krankheit,
											weil sie als Verhaltenssymptome
											Halluzinationen und Wahnvorstellungen zeigt.
											Das können wir beobachten.
											Genaueres Hinsehen zeigt, dass dabei eine
andere Schwelle überschritten wird.
											Sie haben viel früher
eine Schwelle im Gehirn überschritten,
											die man nicht erst im Alter von 22 oder 20,
											sondern schon ab 15 oder 16 sehen kann –
											die Entwicklungskurve ist ganz anders,
											wenn man statt auf das Verhalten
auf das Gehirn schaut.
									",Toward a new understanding of mental illness,Thomas Insel,13:03,"TEDx,brain,depression,health,mental health,neuroscience,Alzheimer's"
"
","
","
","
","
",Toward a new understanding of mental illness,Thomas Insel,13:03,"TEDx,brain,depression,health,mental health,neuroscience,Alzheimer's"
"
											¿Por qué esto es importante? 
En primer lugar porque,
											para los trastornos cerebrales, 
el comportamiento es la última cosa para cambiar.
											Sabemos esto porque para el Alzheimer, 
el Parkinson y el Huntington son así.
											Hay cambios en el cerebro
una década o más
											antes de ver los primeros signos 
de un cambio de comportamiento.
											Las herramientas que ahora 
tenemos nos permiten detectar
											estos cambios en el cerebro mucho 
antes de que aparezcan los síntomas.
											Pero lo más importante, 
volvamos a donde empezamos.
											Las buenas noticias en medicina
											son la detección e
intervención tempranas.
											Si esperáramos al 
momento del infarto,
											estaríamos sacrificando
1.1 millones de vidas
											cada año en este país
por enfermedades cardíacas.
											Eso es precisamente
lo que hacemos hoy
											cuando decidimos que cualquiera con 
alguno de estos trastornos cerebrales,
											trastornos de circuitos cerebrales, 
tiene un trastorno del comportamiento.
											Esperamos hasta que
el comportamiento se manifieste.
											Eso no es detección temprana
ni tampoco intervención temprana.
									","
											Porque é que isto interessa? 
Primeiro, porque,
											para distúrbios do cérebro, o comportamento 
é o último a mudar.
											Sabemos isso em relação ao Alzheimer, 
Parkinson ou Huntington.
											Há mudanças no cérebro uma década ou mais
											antes de se verem os primeiros sinais 
de mudança comportamental.
											As ferramentas que agora temos 
permitem-nos detetar
											essas mudanças cerebrais muito mais cedo, 
muito antes de os sintomas aparecerem.
											Mas mais importante, voltando 
aonde começámos.
											As boas notícias em Medicina
											são a deteção precoce e a intervenção precoce.
											Se esperássemos até ao ataque cardíaco,
											estaríamos a sacrificar 1,1 milhões de vidas
											todos os anos neste país devido 
à doença cardíaca.
											É precisamente isso que fazemos hoje
											quando decidimos que todos os que têm 
um desses distúrbios cerebrais,
											distúrbios do circuito cerebral, 
têm um distúrbio comportamental.
											Esperamos até o comportamento 
se tornar evidente.
											Isso não é detecção precoce. 
Isso não é intervenção precoce.
									","
											Bu neden önemli? Öncelikle çünkü,
											beyin rahatsızlıkları için, davranış en son değişen şeydir.
											Bunu Alzheimer, Parkinson, Huntington hastalıklarından biliyoruz.
											Beyinde on yıl ya da daha fazla sürede değişiklik vardır
											vardır ancak siz ilk olarak davranışsal değişiklikleri görürsünüz.
											Şu anda sahip olduğumuz araçlar beyindeki
											bu değişiklikleri, semptomlar ortaya çıkmadan çok önce, daha erken tespit etmemize izin veriyor.
											Ama en önemlisi, başladığımız yere dönelim.
											Tıptaki iyi haber hikayeleri
											erken teşhis, erken müdahaledir.
											Eğer kalp krizine kadar beklersek,
											bu ülkede her yıl 1.1 milyon insanı
											kalp hastalığına kurban etmemiz gerekir.
											Bugün yaptığımız tam da bu,
											bu beyin rahatsızlıklarından, beyin bağlantı rahatsızlıklarından
											birine sahip olan herkesin davranışsal rahatsızlığı olduğuna karar veriyoruz.
											Davranış kendini gösterene kadar bekliyoruz.
											Bu erken teşhis değil. Bu aslında erken müdahale değil.
									","
											Why does this matter? Well first because,
											for brain disorders, behavior is the last thing to change.
											We know that for Alzheimer's, for Parkinson's, for Huntington's.
											There are changes in the brain a decade or more
											before you see the first signs of a behavioral change.
											The tools that we have now allow us to detect
											these brain changes much earlier, long before the symptoms emerge.
											But most important, go back to where we started.
											The good-news stories in medicine
											are early detection, early intervention.
											If we waited until the heart attack,
											we would be sacrificing 1.1 million lives
											every year in this country to heart disease.
											That is precisely what we do today
											when we decide that everybody with one of these brain disorders,
											brain circuit disorders, has a behavioral disorder.
											We wait until the behavior becomes manifest.
											That's not early detection. That's not early intervention.
									","
											Warum ist das wichtig? Zunächst, weil
											sich bei Gehirnkrankheiten
das Verhalten als letztes ändert.
											Wir wissen das für Alzheimer,
für Parkinson, für Chorea Huntington.
											Es gibt schon zehn Jahre oder mehr
Veränderungen im Gehirn,
											bevor man die ersten Zeichen
von Verhaltensänderungen sieht.
											Die Werkzeuge, die wir heute haben,
erlauben es uns,
											diese Veränderungen im Gehirn viel früher
zu entdecken, lange vor den Symptomen.
											Aber das Wichtigste, zurück zum Anfang.
											Die guten Nachrichten in der Medizin
											sind Früherkennung,
schnelles Gegensteuern.
											Wenn wir auf den Herzanfall warteten,
											würden wir 1,1 Millionen Leben
											jedes Jahr in diesem Land
den Herzleiden opfern.
											Genau das tun wir heute,
											wenn wir feststellen, dass jeder
mit einer dieser Gehirnkrankheiten,
											Gehirn-Verdrahtungs-Krankheiten,
eine Verhaltensstörung hat.
											Wir warten, bis sich
das Verhalten manifestiert.
											Das ist nicht Früherkennung.
Das ist nicht schnelles Gegensteuern.
									",Toward a new understanding of mental illness,Thomas Insel,13:03,"TEDx,brain,depression,health,mental health,neuroscience,Alzheimer's"
"
","
","
","
","
",Toward a new understanding of mental illness,Thomas Insel,13:03,"TEDx,brain,depression,health,mental health,neuroscience,Alzheimer's"
"
											Para ser claros, no estamos 
bien preparados para esto.
											No tenemos todos los hechos. 
Ni siquiera sabemos realmente
											cuáles serán las herramientas,
											ni lo que hay que buscar
exactamente en cada caso
											para poder intervenir antes de que 
se manifieste un comportamiento diferente.
											Pero esto nos muestra 
cómo debemos pensar,
											y a dónde tenemos que ir.
									","
											Para ser claro, não estamos 
bem preparados para isto.
											Não temos todos os factos. 
Nem sequer sabemos
											quais serão as ferramentas,
											nem o que procurar especificamente 
em cada caso para conseguir
											chegar lá antes de o comportamento 
emergir como diferente.
											Mas isto diz-nos como precisamos 
de pensar sobre tal,
											e onde precisamos de ir.
									","
											Şimdi net olalım, bunu yapmaya hazır değiliz.
											Bütün gerçeklere sahip değiliz. Aslına bakarsanız
											araçların ne olacağını bilmiyoruz,
											davranış farklı bir şekilde ortaya çıkmadan önce her vakada
											gidip tam olarak neye bakacağımızı da bilmiyoruz.
											Ancak bu bize nasıl düşünmeye ihtiyacımız olduğunu gösteriyor
											ve ne yönde gitmemiz gerektiğini.
									","
											Now to be clear, we're not quite ready to do this.
											We don't have all the facts. We don't actually even know
											what the tools will be,
											nor what to precisely look for in every case to be able
											to get there before the behavior emerges as different.
											But this tells us how we need to think about it,
											and where we need to go.
									","
											Um es klar zu sagen: wir sind
noch nicht ganz fertig damit.
											Wir haben nicht alle Fakten.
Wir wissen noch nicht einmal,
											welche Werkzeuge das sein werden
											oder wonach wir im Einzelfall genau
suchen müssen, um in der Lage zu sein,
											um dahin zu kommen, bevor sich
das andersartige Verhalten zeigt.
											Aber das sagt uns,
wie wir es anschauen müssen,
											und wohin wir gehen müssen.
									",Toward a new understanding of mental illness,Thomas Insel,13:03,"TEDx,brain,depression,health,mental health,neuroscience,Alzheimer's"
"
","
","
","
","
",Toward a new understanding of mental illness,Thomas Insel,13:03,"TEDx,brain,depression,health,mental health,neuroscience,Alzheimer's"
"
											¿Llegaremos pronto?
											Creo que es 
algo que ocurrirá
											en los próximos años,
pero me gustaría terminar
											con una cita sobre cómo predecir 
el modo en que esto va a pasar,
											de alguien que ha pensado
mucho acerca de cambios
											en los conceptos y
cambios en la tecnología.
									","
											Vamos chegar lá rapidamente?
											Acho que isto é algo que irá acontecer
											durante os próximos anos, 
mas gostaria de terminar
											com uma citação sobre a tentativa de prever 
como isto irá acontecer
											de alguém que pensou muito sobre mudanças
											em conceitos e mudanças na tecnologia.
									","
											Oraya yakın zamanda ulaşabilecek miyiz?
											Sanıyorum gelecek birkaç yıl içinde olacak bir şey bu,
											olacak bir şey bu, ama teknolojideki kavramlar
											ve değişiklikler hakkında çokça düşünen biri tarafından
											neler olacağını tahmin etmeye çalışan birinden
											bir alıntıyla bitirmek istiyorum.
									","
											Are we going to be there soon?
											I think that this is something that will happen
											over the course of the next few years, but I'd like to finish
											with a quote about trying to predict how this will happen
											by somebody who's thought a lot about changes
											in concepts and changes in technology.
									","
											Kommen wir da bald hin?
											Ich denke, dass das
											in einigen wenigen Jahren passiert,
aber ich möchte
											mit einem Zitat schließen, wie man
voraussagen kann, wie das passieren wird,
											von jemandem, der viel über Veränderungen
											in Konzepten und Veränderungen
von Technologie nachgedacht hat.
									",Toward a new understanding of mental illness,Thomas Insel,13:03,"TEDx,brain,depression,health,mental health,neuroscience,Alzheimer's"
"
","
","
","
","
",Toward a new understanding of mental illness,Thomas Insel,13:03,"TEDx,brain,depression,health,mental health,neuroscience,Alzheimer's"
"
											""Siempre sobrestimamos
el cambio que se producirá
											en los próximos dos años 
y subestimamos
											el cambio que se producirá 
en los próximos diez”. —Bill Gates.
									","
											""Sobrestimamos sempre a mudança 
que acontecerá
											""nos próximos dois anos e subestimamos
											""a mudança que irá acontecer 
nos próximos 10."" — Bill Gates.
									","
											'Biz her zaman gelecek iki yıl içinde olacak değişiklikleri
											gözümüzde büyütüyoruz ve gelecek on yılda
											olacak değişiklikleri hafife alıyoruz.' Bill Gates.
									","
											""We always overestimate the change that will occur
											in the next two years and underestimate
											the change that will occur in the next 10."" — Bill Gates.
									","
											»Wir überschätzen immer die Veränderungen
											der nächsten beiden Jahre
und unterschätzen
											die Veränderungen der nächsten zehn.«
– Bill Gates.
									",Toward a new understanding of mental illness,Thomas Insel,13:03,"TEDx,brain,depression,health,mental health,neuroscience,Alzheimer's"
"
","
","
","
","
",Toward a new understanding of mental illness,Thomas Insel,13:03,"TEDx,brain,depression,health,mental health,neuroscience,Alzheimer's"
"
											Muchas gracias.
											(Aplausos)
									","
											Muito obrigado.
											(Aplausos)
									","
											Çok teşekkürler.
											(Alkışlar)
									","
											Thanks very much.
											(Applause)
									","
											Vielen Dank.
											(Beifall)
									",Toward a new understanding of mental illness,Thomas Insel,13:03,"TEDx,brain,depression,health,mental health,neuroscience,Alzheimer's"
"
","
","
","
","
",Toward a new understanding of mental illness,Thomas Insel,13:03,"TEDx,brain,depression,health,mental health,neuroscience,Alzheimer's"
