en,pt,title,speaker,duration,tags
"
","
",Why winning doesn't always equal success,Valorie Kondos Field,15:49,"success,sports,leadership,empathy,compassion,emotions,trust,humanity,society,social change,philosophy"
"
											Simply because she had been heard.
									","
											Simplesmente porque tinha sido ouvida.
									",Why winning doesn't always equal success,Valorie Kondos Field,15:49,"success,sports,leadership,empathy,compassion,emotions,trust,humanity,society,social change,philosophy"
"
","
",Why winning doesn't always equal success,Valorie Kondos Field,15:49,"success,sports,leadership,empathy,compassion,emotions,trust,humanity,society,social change,philosophy"
"
											As parents, as coaches,
											as leaders,
											we can no longer lead from a place
											where winning is
our only metric of success,
											where our ego sits center stage,
											because it has been proven
											that that process produces
broken human beings.
											And I emphatically know
											that it is absolutely possible
											to produce and train champions in life
											in every single walk of life
											without compromising the human spirit.
									","
											Como pais, como treinadores,
											como líderes
											não podemos continuar a liderar
											considerando que ganhar 
é a única forma de medir o sucesso,
											onde o nosso ego é o principal,
											porque tem sido provado
											que esse processo produz
seres humanos afetados.
											E eu sei
											que é completamente possível
											criar e treinar campeões na vida
											em cada momento da vida
											sem comprometer o espírito humano.
									",Why winning doesn't always equal success,Valorie Kondos Field,15:49,"success,sports,leadership,empathy,compassion,emotions,trust,humanity,society,social change,philosophy"
"
","
",Why winning doesn't always equal success,Valorie Kondos Field,15:49,"success,sports,leadership,empathy,compassion,emotions,trust,humanity,society,social change,philosophy"
"
											(Applause)
									","
											(Aplausos)
									",Why winning doesn't always equal success,Valorie Kondos Field,15:49,"success,sports,leadership,empathy,compassion,emotions,trust,humanity,society,social change,philosophy"
"
","
",Why winning doesn't always equal success,Valorie Kondos Field,15:49,"success,sports,leadership,empathy,compassion,emotions,trust,humanity,society,social change,philosophy"
"
											It starts with defining success
											for yourself and those under your care
											and then consistently
											self-examining whether your actions
are in alignment with your goals.
									","
											Começa com definir sucesso
											para vocês mesmos e para aqueles
com quem se preocupam
											e depois, consistentemente,
											examinarem se as vossas ações
correspondem aos vossos objetivos.
									",Why winning doesn't always equal success,Valorie Kondos Field,15:49,"success,sports,leadership,empathy,compassion,emotions,trust,humanity,society,social change,philosophy"
"
","
",Why winning doesn't always equal success,Valorie Kondos Field,15:49,"success,sports,leadership,empathy,compassion,emotions,trust,humanity,society,social change,philosophy"
"
											We are all coaches in some capacity.
											We all have a collective responsibility
											to develop champions
in life for our world.
											That is what real success looks like,
											and in the world of athletics,
											that is what we call a win-win.
									","
											De alguma forma, somos todos treinadores.
											Todos temos uma responsabilidade coletiva
											em desenvolver campeões na vida
para o nosso mundo.
											É com isto que o sucesso se parece,
											e no mundo do atletismo,
											é a isto que chamamos uma dupla vitória.
									",Why winning doesn't always equal success,Valorie Kondos Field,15:49,"success,sports,leadership,empathy,compassion,emotions,trust,humanity,society,social change,philosophy"
"
","
",Why winning doesn't always equal success,Valorie Kondos Field,15:49,"success,sports,leadership,empathy,compassion,emotions,trust,humanity,society,social change,philosophy"
"
											Thank you.
									","
											Obrigada.
									",Why winning doesn't always equal success,Valorie Kondos Field,15:49,"success,sports,leadership,empathy,compassion,emotions,trust,humanity,society,social change,philosophy"
"
","
",Why winning doesn't always equal success,Valorie Kondos Field,15:49,"success,sports,leadership,empathy,compassion,emotions,trust,humanity,society,social change,philosophy"
"
											(Applause)
									","
											(Aplausos)
									",Why winning doesn't always equal success,Valorie Kondos Field,15:49,"success,sports,leadership,empathy,compassion,emotions,trust,humanity,society,social change,philosophy"
"
","
",Why winning doesn't always equal success,Valorie Kondos Field,15:49,"success,sports,leadership,empathy,compassion,emotions,trust,humanity,society,social change,philosophy"
