en,es,de,fr,title,speaker,duration,tags
"
											Choice A: this will end when we
hold gun manufacturers responsible
											for the deadliness of their products.
											It might surprise you to learn that we've
actually thought about this before.
											Between 1998 and 2000,
											30 counties and cities
sued gun manufacturers,
											saying they should
make their products safer
											and do a better job of tracking
where their products are sold.
											In response, manufacturers argued
											that they had no direct liability
for how their products were used.
											They said the stores who sold the guns
and the owners who bought them
											were responsible
should anything bad happen.
											In response to this
and many other lawsuits,
											the NRA lobbied
for the passage of the PLCAA,
											the Protection of Lawful
Commerce in Arms Act.
											The PLCAA passed
with bipartisan support in 2005
											and entrusts gun manufacturers
											to design guns safely,
											stores to sell those guns responsibly
											and someone to own
and use the gun responsibly.
											And so when 17 students
and faculty die at my school,
											no one in this chain
will assume responsibility.
									","
											Empecemos. Opción A:
											esto terminará cuando responsabilicemos 
a los fabricantes de armas
											por la letalidad de sus productos.
											Puede que les sorprenda saber que
de hecho hemos pensado en esto antes.
											Entre 1998 y 2000
											30 condados y ciudades demandaron 
a fabricantes de armas,
											alegando que deberían hacer 
sus productos más seguros,
											y un mejor seguimiento 
de dónde se vendían sus productos.
											En respuesta, los fabricantes alegaron
											que no tenían responsabilidad directa
de cómo se usaban sus productos.
											Dijeron que las tiendas 
que vendían las armas
											y los dueños que los compraban 
eran responsables si algo malo sucedía.
											En respuesta a ésta
y muchas otras demandas,
											la NRA presionó
para la aprobación de la PLCAA,
											la Protección del Comercio Legal 
contra los Actos de Armas.
											La PLCAA se aprobó
con el apoyo bipartidista en 2005,
											y protege a los fabricantes de armas
											que las diseñan de forma segura,
											a los establecimientos 
que las venden responsablemente
											y a aquellos que las poseen 
y las usan con responsabilidad.
											Y así cuando 17 estudiantes
y profesores mueren en mi escuela,
											nadie en esta cadena
asumirá la responsabilidad.
									","
											Option A: Es wird enden,
wenn wir Waffenhersteller
											für die Tödlichkeit ihrer Produkte
verantwortlich machen.
											Es mag Sie überraschen, dass wir
darüber bereits nachgedacht haben.
											Zwischen 1998 und 2000
											verklagten 30 Bezirke und Städte
Waffenhersteller
											und sagten, sie sollten
ihre Produkte sicherer machen
											und besser nachverfolgen,
wo ihre Produkte verkauft werden.
											Als Antwort argumentierten die Hersteller,
											dass sie keine direkte Verantwortung
hätten, wie ihre Produkte genutzt werden.
											Sie sagten, die Einzelhändler
und diejenigen, die sie kauften,
											seien verantwortlich,
sollte etwas Schlimmes passieren.
											Als Antwort auf diese
und viele weitere Klagen
											warb die NRA für
die Verabschiedung des PLCAA,
											das Gesetz zum Schutz des
rechtmäßigen Handels mit Waffen.
											Das PLCAA wurde 2005 mit überparteilicher
Unterstützung verabschiedet
											und beauftragt Hersteller,
											Waffen sicher herzustellen,
											Geschäfte, diese Waffen
verantwortungsvoll zu verkaufen,
											und Waffenbesitzer, die Waffe
verantwortungsvoll zu nutzen.
											Wenn also 17 Schüler und Lehrkörper
an meiner Schule sterben,
											wird keiner in dieser Kette
Verantwortung übernehmen.
									","
											Choix A : Cela prendra fin
											quand nous tiendrons
les fabricants d'armes responsables
											de la dangerosité de leurs produits.
											Cela vous surprendra peut-être de savoir
que nous avons pensé à cela auparavant.
											Entre 1998 et 2000,
											30 comtés et villes ont poursuivi
des fabricants d'armes en justice,
											en disant qu'ils devraient
rendre leurs produits plus sûrs
											et mieux garder la trace
d'où leurs produits sont vendus.
											En réponse, les fabricants ont avancé
											qu'ils n'avaient
aucune responsabilité directe
											quant à l'utilisation de leurs produits.
											Ils ont dit que les magasins
vendant les armes
											et les détenteurs les ayant achetées
											étaient responsables,
si un incident se produisait.
											En réponse à cela
et à beaucoup d'autres procès,
											la NRA a poussé à l'adoption de l'APCLA,
											l'Acte de protection
du commerce légitime d'armes.
											L'APCLA a été adopté en 2005
avec l'appui des deux partis
											et confie aux fabricants d'armes le soin
											de concevoir des armes de façon sûre,
											aux magasins de vendre
ces armes de façon sûre
											et aux individus de détenir
et utiliser une arme de façon responsable.
											Alors que 17 élèves et membres du
personnel sont morts dans mon école,
											personne dans cette chaîne
n'en assumera la responsabilité.
									",A Parkland teacher's homework for us all,Diane Wolk-Rogers,15:46,"activism,United States,guns,communication,community,culture,education,history,society,leadership,social change,violence"
"
","
","
","
",A Parkland teacher's homework for us all,Diane Wolk-Rogers,15:46,"activism,United States,guns,communication,community,culture,education,history,society,leadership,social change,violence"
"
											Let's take a look at another option,
											Choice B:
											this will end when we
hold ourselves accountable
											and regulate the estimated
300 million guns available in America.
											Yes, voting is one of the best ways
											to take personal responsibility
for gun violence.
											Making sure that our lawmakers
are willing to pass commonsense gun reform
											is one of the most effective ways to get
those 300 million guns under control.
											And also, gun owners
can take personal initiative.
											If you own a gun,
											ask yourself:
											Do I have an extra gun I don't need?
											Could it fall into the wrong hands?
											Have I attended the latest training?
											Perhaps as a gun owner,
											you should also ask
											whether you have been
taking care of your mental health?
											When it comes to gun violence,
the mental health argument falls flat
											if we don't acknowledge
our own personal vulnerabilities
											to mental illness.
											One in six Americans
will struggle with mental illness.
											If we own a gun, we should be
rigorously engaged in the upkeep
											of our emotional well-being
											so we don't pull a trigger
											in times of illness.
											Otherwise, we should
seriously ask ourselves
											whether we really have the time
and attention to own a gun.
											Perhaps for some of us
											it's time to lay down our arms.
									","
											Echemos un vistazo a otra opción,
											opción B:
											esto terminará cuando
nos hagamos responsables
											y regulemos los aproximadamente
300 millones de armas disponibles
											en EE. UU.
											Sí, votar es una de las mejores maneras
de aceptar
											nuestra responsabilidad personal 
por la violencia armada.
											Asegurarnos de 
que nuestros legisladores
											están dispuestos a aprobar
una reforma de armas racional,
											es una de las formas más efectivas
											de conseguir el control 
de esos 300 millones de armas.
											También los dueños de las armas
puede tener iniciativa personal.
											Si poseen un arma,
											pregúntese:
											¿Tengo un arma extra que no necesito?
											¿Podría caer en las manos equivocadas?
											¿He asistido a la última capacitación?
											Tal vez como propietarios de un arma,
											también deberían preguntarse
											si han estado cuidando su salud mental.
											Cuando se trata de violencia con armas,
el argumento de la salud mental fracasa
											si no reconocemos nuestras propias 
vulnerabilidades personales
											a la enfermedad mental.
											Uno de cada seis estadounidenses
luchará con la enfermedad mental.
											Si tenemos un arma, deberíamos 
comprometernos rigurosamente a mantener
											nuestro bienestar emocional
											para que no disparemos un gatillo
											cuando enfermemos.
											De lo contrario, deberíamos
preguntarnos seriamente
											si realmente tenemos el tiempo
y atención necesarios para poseer un arma.
											Quizás para algunos de nosotros
											es hora de dejar nuestras armas.
									","
											Lassen Sie uns eine andere Option ansehen,
											Option B:
											Es wird aufhören, wenn wir uns
selbst verantwortlich sehen
											und die geschätzt
300 Millionen Schusswaffen,
											die in den USA vorhanden sind, regulieren.
											Wählen ist eine der besten Möglichkeiten,
											persönliche Verantwortung
für Waffengewalt zu übernehmen.
											Sicherstellen, dass unsere
Abgeordneten gewillt sind,
											vernünftige Waffenreformen
zu verabschieden,
											ist eine der effektivsten Wege, diese
300 Millionen Waffen zu kontrollieren.
											Außerdem können Waffenbesitzer
Eigeninitiative ergreifen.
											Wenn Sie eine Waffe besitzen,
											fragen Sie sich:
											Habe ich eine extra Waffe,
die ich nicht brauche?
											Könnte sie in falsche Hände fallen?
											Habe ich die jüngste Schulung besucht?
											Als Waffenbesitzer sollten Sie 

											vielleicht auch fragen,
											ob Sie sich um Ihre geistige
Gesundheit gekümmert haben?
											Wenn es um Waffengewalt geht, scheitert
das Argument der geistigen Gesundheit,
											wenn wir nicht die eigene Verwundbarkeit
für psychische Störungen anerkennen.
											Einer von sechs Amerikanern hat
mit psychischen Störungen zu kämpfen.
											Wenn wir eine Waffe besitzen, sollten wir
uns konsequent um den Erhalt
											unseres emotionalen Wohlbefindens kümmern,
											damit wir in Zeiten der Krankheit
											nicht den Abzug betätigen.
											Ansonsten sollten wir
uns ernsthaft fragen,
											ob wir wirklich die Zeit und die Sorgfalt
haben, um eine Waffe zu besitzen.
											Vielleicht ist es für einige von uns Zeit,
unsere Waffen niederzulegen.
									","
											Considérons une autre option.
											Choix B :
											Cela prendra fin quand nous
nous tiendrons pour responsables
											et réglementerons les 300 millions d'armes
que l'on estime disponibles en Amérique.
											Oui, voter est l'une des meilleures façons
											d'assumer personnellement
sa responsabilité dans la violence armée.
											S'assurer que nos législateurs soient
prêts à passer des réformes de bon sens
											concernant les armes
											est l'une des façons les plus efficaces
											de reprendre le contrôle
sur ces 300 millions d'armes.
											Les détenteurs d'armes peuvent également
prendre une initiative personnelle.
											Si vous détenez une arme,
											demandez-vous :
											« Ai-je une arme dont je n'ai pas besoin ?
											Pourrait-elle tomber
entre de mauvaises mains ?
											Ai-je assisté au dernier entraînement ? »
											En tant que détenteur d'arme,
											vous devriez vous demander
											si vous avez pris soin
de votre santé mentale.
											Quand il s'agit de violence armée,
											l'argument sur la santé
mentale tombe à plat
											si nous ne reconnaissons pas
nos vulnérabilités personnelles
											aux maladies mentales.
											Un Américain sur six luttera
contre une maladie mentale.
											Si nous possédons une arme, nous devrions
être rigoureusement engagés à maintenir
											notre bien-être mental
											afin de ne pas appuyer sur la gâchette
											en temps de maladie.
											Autrement, nous devrions
sérieusement nous demander
											si nous avons le temps et l'attention
nécessaires à la détention d'une arme.
											Peut-être que pour certains d'entre nous,
											il est temps de déposer nos armes.
									",A Parkland teacher's homework for us all,Diane Wolk-Rogers,15:46,"activism,United States,guns,communication,community,culture,education,history,society,leadership,social change,violence"
"
","
","
","
",A Parkland teacher's homework for us all,Diane Wolk-Rogers,15:46,"activism,United States,guns,communication,community,culture,education,history,society,leadership,social change,violence"
"
											Then we have Choice C:
											this will end when we do a better job
of taking care of each other.
											Many social issues affect
why people buy and use guns.
											Sixty-two percent of US gun fatalities
											between 2012 and 2016 were suicides,
											yet we call people maniacs
and psychos, shaming them.
											We are creating barriers
for people that need help.
											Why are we embarrassing each other?
											Let's make it easier, not harder,
											for people to access
better mental health care.
											What else? Sexism, racism
and poverty affect gun ownership
											and gun-related fatalities.
											On average, it's estimated that 50 women
were fatally shot each month
											between 2010 and 2014
											due to domestic violence,
											and women are still dying in their homes.
											Let's empower women
											and give our young boys a chance to learn
											how to work out their conflicts
and emotions with words, not weapons.
											And the ""Washington Post""
reported that last year,
											nearly 1,000 people were fatally wounded
											by on-duty police officers.
											Talk to Black Lives Matter
and the police union about that.
											We need to tackle this.
									","
											Entonces tenemos la Opción C:
											terminará cuando mejoremos
en cuidarnos los unos a los otros.
											Muchos problemas sociales provocan
que la gente compre y use armas.
											El 62 % de las muertes 
por armas de fuego en EE. UU.
											entre 2012 y 2016 fueron suicidios.
											Sin embargo, seguimos llamándolos
maníacos y psicópatas, avergonzándolos.
											Estamos creando barreras
para las personas que necesitan ayuda.
											¿Por qué nos avergonzamos 
los unos de los otros?
											Hagámoslo más fácil, no más difícil,
											para que puedan acceder 
a una mejor asistencia de salud mental.
											¿Qué más? el sexismo, el racismo
y la pobreza provocan la posesión de armas
											y las muertes relacionadas con ellas.
											De media, se estima que al mes 
50 mujeres fueron mortalmente asesinadas
											entre 2010 y 2014,
											debido a violencia doméstica.
											Y siguen muriendo mujeres en sus hogares.
											Vamos a empoderar a las mujeres
											y a darles a nuestros hijos
la oportunidad
											de aprender cómo resolver sus conflictos
y emociones con palabras, no con armas.
											El ""Washington Post""
informó que el año pasado,
											casi 1000 personas 
resultaron fatalmente heridas
											por oficiales de policía en servicio.
											Hablen con Black Lives Matter
y el sindicato policial sobre eso.
											Tenemos que hacer frente a esto.
									","
											Dann haben wir Option C:
											Es wird aufhören, wenn wir uns besser
um einander kümmern können.
											Viele soziale Probleme beeinflussen,
warum Leute Waffen kaufen und benutzen.
											62 % der Schusswaffentodesfälle in den USA
											zwischen 2012 und 2016 waren Suizide.
											Doch wir bezeichnen Leute
als Irre oder Psychos, beschämen sie.
											Wir bauen Hürden auf für
Leute, die Hilfe brauchen.
											Warum beschämen wir einander?
											Machen wir es Leuten
leichter, nicht schwerer,
											eine bessere psychische
Gesundheitsversorgung zu erhalten.
											Was noch? Sexismus, Rassismus
und Armut beeinflussen Waffenbesitz
											und Schusswaffentodesfälle.
											Man schätzt, dass in jedem Monat 
zwischen 2010 und 2014
											50 Frauen aufgrund von
häuslicher Gewalt erschossen wurden.
											Und es sterben immer noch
Frauen in ihren Häusern.
											Lasst uns Frauen stärken
											und Jungen die Chance geben, zu lernen
											wie sie ihre Konflikte und Emotionen
mit Worten, nicht mit Waffen, lösen.
											Die ""Washington Post"" berichtete,
dass im letzten Jahr
											fast 1000 Menschen
von Polizisten im Dienst
											tödlich verwundet wurden.
											Sprechen Sie mit Black Lives Matter
und der Polizeigewerkschaft darüber.
											Wir müssen das angehen.
									","
											Puis nous avons le choix C :
											Cela prendra fin quand nous prendrons
meilleur soin les uns des autres.
											Les problèmes sociaux influencent pourquoi
les gens achètent et utilisent des armes.
											Aux États-Unis, 67% des morts par balle
											entre 2012 et 2016 étaient des suicides.
											Pourtant nous traitons les gens
de « fous » et « cinglés », les humilions.
											Nous créons des obstacles
pour les gens ayant besoin d'aide.
											Pourquoi nous humilions-nous
les uns les autres ?
											Facilitons, ne compliquons pas
											l'accès des gens à de meilleurs
soins de santé mentale.
											Quoi d'autre ?
											Le sexisme, le racisme et la pauvreté
influencent la possession d'armes
											et les morts liées à une arme à feu.
											En moyenne, on estime que 50 femmes
ont été tuées par balle chaque mois
											entre 2010 et 2014
											des suites de violences domestiques
											et les femmes meurent encore chez elles.
											Autonomisons les femmes
											et donnons à nos garçons
une chance d'apprendre
											comment gérer leurs conflits et émotions
avec des mots, pas avec des armes.
											Le Washington Post
a rapporté l'année dernière
											près de 1 000 personnes
mortellement blessées
											par des officiers de police
durant l'exercice de leurs fonctions.
											Parlez à Black Lives Matter
et au syndicat de police à ce sujet.
											Nous devons nous régler cela.
									",A Parkland teacher's homework for us all,Diane Wolk-Rogers,15:46,"activism,United States,guns,communication,community,culture,education,history,society,leadership,social change,violence"
"
","
","
","
",A Parkland teacher's homework for us all,Diane Wolk-Rogers,15:46,"activism,United States,guns,communication,community,culture,education,history,society,leadership,social change,violence"
"
											(Applause)
									","
											(Aplausos)
									","
											(Applaus)
									","
											(Applaudissements)
									",A Parkland teacher's homework for us all,Diane Wolk-Rogers,15:46,"activism,United States,guns,communication,community,culture,education,history,society,leadership,social change,violence"
"
","
","
","
",A Parkland teacher's homework for us all,Diane Wolk-Rogers,15:46,"activism,United States,guns,communication,community,culture,education,history,society,leadership,social change,violence"
"
											At the end of the day,
											perhaps people won't feel the need
											to buy and use a gun
											when they all equally feel safe,
											healthy, respected and cared for.
									","
											Al final,
											tal vez, la gente no sentirá la necesidad
											de comprar y usar un arma
											cuando todos se sientan 
igualmente seguros,
											saludables, respetados y cuidados.
									","
											Und am Ende des Tages
											werden Leute vielleicht nicht mehr
das Bedürfnis haben,
											eine Waffe zu kaufen und zu nutzen,
											wenn sie sich alle
gleichermaßen sicher fühlen,
											gesund, respektiert und umsorgt.
									","
											En fin de compte,
											peut-être que les gens
n'éprouveront pas le besoin
											d'acheter et d'utiliser une arme
											quand ils se sentiront
tous autant en sécurité,
											en bonne santé, respectés et aimés.
									",A Parkland teacher's homework for us all,Diane Wolk-Rogers,15:46,"activism,United States,guns,communication,community,culture,education,history,society,leadership,social change,violence"
"
","
","
","
",A Parkland teacher's homework for us all,Diane Wolk-Rogers,15:46,"activism,United States,guns,communication,community,culture,education,history,society,leadership,social change,violence"
"
											All right, discussion time is over.
											It's now time to answer the question.
											How do we stop this senseless violence?
											Is it Choice A,
											Choice B,
											Choice C?
											Now, I know what you're all thinking.
											You remember that
multiple-choice questions
											almost never end
with just three possibilities.
											There's always that fourth,
Choice D: all of the above.
											Maybe that's the answer here.
											Or maybe ""all of the above"" is too easy,
and this is not an easy problem.
											It requires deep analytical
thinking by all of us.
											So instead, I'm asking you
to do your homework,
											write your own Choice D
											using supporting detail.
											And if you're not sure where to start,
look to my students as role models.
											They are armed with incredible
communication skills
											and a sense of citizenship
that I find so inspiring.
									","
											Muy bien, el tiempo de debate ha acabado.
											Y es hora de responder la pregunta.
											¿Cómo detenemos 
esta descabellada violencia?
											¿Es la opción A,
											la opción B,
											o la opción C?
											Bueno, sé lo que todos están pensando.
											que las preguntas 
de respuestas múltiples
											casi nunca terminan
con solo tres posibilidades.

											Siempre está esa cuarta,
opción D: todas son correctas.
											Tal vez esa sea la respuesta aquí.
											O tal vez ""todas son correctas"" 
sea demasiado fácil,
											y este no es un problema fácil.
											Requiere una profunda reflexión analítica
por parte de todos nosotros.
											Por tanto, lo que les estoy pidiendo
es que hagan sus deberes,
											escriban su propia elección D
											usando toda la información.
											Y si no están seguros por dónde empezar,
											tomen a mis estudiantes 
como ejemplo.
											Están armados con increíbles
destrezas comunicativas
											y un sentido de la ciudadanía
que me parece muy inspirador.
									","
											Gut, die Diskussionszeit ist vorbei.
											Es ist nun Zeit, die Frage zu beantworten.
											Wie stoppen wir diese sinnlose Gewalt?
											Ist es Antwort A,
[Verantwortung der Hersteller]
											Antwort B, [eigene Verantwortung]
											Antwort C? [füreinander da sein]
											Ich weiß, was Sie alle denken.
											Sie erinnern sich,
dass Multiple-Choice-Fragen
											fast nie mit nur drei
Antwortmöglichkeiten enden.
											Es gibt immer diese vierte, Antwort D: 
Alle Antworten sind richtig.
											Vielleicht ist das hier die Antwort.
											Vielleicht ist ""alle Antworten sind
richtig"" zu einfach
											und das hier ist kein einfaches Problem.
											Es erfordert typisches analytisches
Denken von uns allen.
											Stattdessen bitte ich Sie,
Ihre Hausaufgaben zu machen,
											schreiben Sie Ihre eigene Antwort D
											und nutzen Sie dabei
unterstützende Details.
											Falls Sie keinen Anfang finden,
nehmen Sie meine Schüler als Vorbild.
											Sie haben unglaubliche
Kommunikationsfähigkeiten
											und einem Sinn für Staatsbürgerschaft,
den ich so inspirierend finde.
									","
											Il n'est plus l'heure de discuter.
											Il est l'heure de répondre à la question.
											Comment mettre un terme
à cette violence insensée ?
											Est-ce A,
											B,
											ou C ?
											Je sais ce que vous pensez tous.
											Les questions à choix multiples
											ne finissent presque jamais
avec trois possibilités.
											Il y a toujours cette quatrième,
choix D : Tout ce qui précède.
											Peut-être que c'est la réponse.
											Ou peut-être que
« Tout ce qui précède » est trop facile
											et ce n'est pas un problème facile.
											Il requiert une réflexion analytique
en profondeur de notre part à tous.
											Je vous demande plutôt
de faire vos devoirs,
											d'écrire votre propre choix D
											avec une justification détaillée.
											Si vous ignorez où commencer,
prenez mes élèves pour exemple.
											Ils sont armés d'incroyables
compétences en communication
											et d'un sens de citoyenneté
que je trouve si inspirant.
									",A Parkland teacher's homework for us all,Diane Wolk-Rogers,15:46,"activism,United States,guns,communication,community,culture,education,history,society,leadership,social change,violence"
"
","
","
","
",A Parkland teacher's homework for us all,Diane Wolk-Rogers,15:46,"activism,United States,guns,communication,community,culture,education,history,society,leadership,social change,violence"
"
											(Applause)
									","
											(Aplausos)
									","
											(Applaus)
									","
											(Applaudissements)
									",A Parkland teacher's homework for us all,Diane Wolk-Rogers,15:46,"activism,United States,guns,communication,community,culture,education,history,society,leadership,social change,violence"
"
","
","
","
",A Parkland teacher's homework for us all,Diane Wolk-Rogers,15:46,"activism,United States,guns,communication,community,culture,education,history,society,leadership,social change,violence"
"
											These are public school kids
engaged in the issue of gun regulation,
											and their endeavor has moved our hearts.
											And they shouldn't have
to do this on their own.
											They're asking you,
											they're asking all of us,
											to get involved.
											This isn't a spectator sport.
									","
											Estos son los niños 
de las escuelas públicas comprometidos
											con los tema de la regulación de armas,
											y su esfuerzo ha conmovido 
nuestros corazones.
											Y no deberían tener
que hacer esto por su cuenta.
											Les están pidiendo,
											nos están pidiendo a todos,
											que nos involucremos.
											Esto no es un espetáculo.
									","
											Das sind Kinder öffentlicher Schulen,
engagiert in Fragen der Waffenregulierung,
											und ihr Bemühen hat unsere Herzen bewegt.
											Und sie sollten das nicht
alleine tun müssen.
											Sie bitten Sie,
											sie bitten uns alle,
											sich zu engagieren.
											Das hier ist kein Zuschauersport.
									","
											Ce sont des élèves d'une école publique
											s'occupant du problème
de la réglementation des armes
											et leur effort nous a émus.
											Ils ne devraient pas avoir
à faire cela seuls.
											Ils vous demandent,
											ils nous demandent à tous
											de nous impliquer.
											Il ne s'agit pas d'être spectateur.
									",A Parkland teacher's homework for us all,Diane Wolk-Rogers,15:46,"activism,United States,guns,communication,community,culture,education,history,society,leadership,social change,violence"
"
","
","
","
",A Parkland teacher's homework for us all,Diane Wolk-Rogers,15:46,"activism,United States,guns,communication,community,culture,education,history,society,leadership,social change,violence"
"
											So what's the right answer?
											I don't know. Listen,
I'm no gun control expert.
											I teach the humanities.
											To be human is to learn,
											and to be part of a civilization
is to share your knowledge.
											This kind of honest,
brave and sincere engagement
											is what I ask of my students,
											what I expect of myself as a teacher
											and what I demand of you now.
											Every one of you
needs to do your homework.
											And then what?
											Humbly share your knowledge
with each other.
											Please teach your family,
											teach your community,
											your city council, your state legislature.
											Teach Congress a lesson.
									","
											Por tanto, ¿cuál es la respuesta correcta?
											No lo sé. No soy una experta 
en control de armas.
											Yo enseño humanidades.
											Ser humano es aprender,
											y ser parte de una civilización
es compartir el conocimiento.
											Este tipo de honestidad,
de compromiso valiente y sincero

											es lo que les pido a mis alumnos,
											lo que espero de mí mismo como maestro
											y lo que les exijo a Uds. ahora.
											Cada uno de Uds. necesita 
hacer sus deberes.
											¿Y después qué?
											Humildemente compartan sus conocimientos
los unos a los otros.
											Por favor enséñenle a su familia,
											enseñen a su comunidad,
											su ayuntamiento, su legislación.
											Enseñen al Congreso una lección.
									","
											Also, was ist die richtige Antwort?
											Ich weiß es nicht. Hören Sie,
ich bin kein Experte im Waffenrecht.
											Ich unterrichte Humanwissenschaften.
											Menschlich zu sein, heißt zu lernen,
											und Teil einer Zivilisation zu sein,
heißt sein Wissen zu teilen.
											Diese Art von echtem, mutigem und
aufrichtigem Engagement
											fordere ich von meinen Schülern,
											erwarte ich von mir selbst als Lehrer
											und fordere ich jetzt von Ihnen.
											Jeder von Ihnen muss
seine Hausaufgaben machen.
											Und was dann?
											Teilen Sie Ihr Wissen
bescheiden mit anderen.
											Bitte lehren Sie Ihre Familie,
											lehren Sie Ihre Gemeinde,
											Ihren Stadtrat, Ihren Landtag.
											Erteilen Sie dem Kongress eine Lektion.
									","
											Quelle est la bonne réponse ?
											Je ne sais pas. Je ne suis pas
experte en réglementation des armes.
											J'enseigne les sciences humaines.
											Être humain, c'est apprendre
											et faire partie d'une civilisation,
c'est partager vos connaissances.
											Ce genre d'engagement honnête,
courageux et sincère
											est ce que je demande à mes élèves,
											ce que j'attends de moi,
en tant que professeur,
											et ce que j'exige maintenant de vous.
											Chacun d'entre vous
doit faire ses devoirs.
											Et après ?
											Partagez humblement
vos connaissances avec les autres.
											S'il vous plaît, instruisez votre famille,
											instruisez votre communauté,
											votre conseil municipal,
votre assemblée législative.
											Donnez une leçon au Congrès.
									",A Parkland teacher's homework for us all,Diane Wolk-Rogers,15:46,"activism,United States,guns,communication,community,culture,education,history,society,leadership,social change,violence"
"
","
","
","
",A Parkland teacher's homework for us all,Diane Wolk-Rogers,15:46,"activism,United States,guns,communication,community,culture,education,history,society,leadership,social change,violence"
"
											Thank you.
									","
											Gracias.
									","
											Vielen Dank.
									","
											Merci.
									",A Parkland teacher's homework for us all,Diane Wolk-Rogers,15:46,"activism,United States,guns,communication,community,culture,education,history,society,leadership,social change,violence"
"
","
","
","
",A Parkland teacher's homework for us all,Diane Wolk-Rogers,15:46,"activism,United States,guns,communication,community,culture,education,history,society,leadership,social change,violence"
"
											(Applause)
									","
											(Aplausos)
									","
											(Applaus)
									","
											(Applaudissements)
									",A Parkland teacher's homework for us all,Diane Wolk-Rogers,15:46,"activism,United States,guns,communication,community,culture,education,history,society,leadership,social change,violence"
"
","
","
","
",A Parkland teacher's homework for us all,Diane Wolk-Rogers,15:46,"activism,United States,guns,communication,community,culture,education,history,society,leadership,social change,violence"
"
											Thank you. Thank you.
									","
											Gracias. Gracias.
									","
											Vielen Dank. Vielen Dank.
									","
											Merci. Merci.
									",A Parkland teacher's homework for us all,Diane Wolk-Rogers,15:46,"activism,United States,guns,communication,community,culture,education,history,society,leadership,social change,violence"
"
","
","
","
",A Parkland teacher's homework for us all,Diane Wolk-Rogers,15:46,"activism,United States,guns,communication,community,culture,education,history,society,leadership,social change,violence"
"
											(Applause)
									","
											(Aplausos)
									","
											(Applaus)
									","
											(Applaudissements)
									",A Parkland teacher's homework for us all,Diane Wolk-Rogers,15:46,"activism,United States,guns,communication,community,culture,education,history,society,leadership,social change,violence"
"
","
","
","
",A Parkland teacher's homework for us all,Diane Wolk-Rogers,15:46,"activism,United States,guns,communication,community,culture,education,history,society,leadership,social change,violence"
