es,pt,fr,de,title,speaker,duration,tags
"
											Muchas de las personas
que no viven en sus propios países
											son refugiados que nunca quisieron 
dejar sus hogares
											y anhelan volver a su hogar.
											Pero para los afortunados 
entre nosotros,
											creo que la era de la movilidad
nos trae emocionantes posibilidades nuevas.
											Es cierto que cuando viajo,
											especialmente a las principales 
ciudades del mundo,
											el personaje típico 
que llego a conocer hoy día
											es, por ejemplo, una mujer 
mitad coreana y mitad alemana
											que vive en París.
											Tan pronto la joven conoce 
a ese chico mitad tailandés
											y mitad canadiense de Edimburgo,
											reconoce sus semejanzas.
											Se da cuenta de que probablemente
tiene mucho más en común con él
											que con alguien 
totalmente coreano o alemán.
											Así que se hacen amigos;
se enamoran.
											Se mudan a la ciudad de Nueva York.
											(Risas)
											O Edimburgo.
											Y la niña que nace de esa unión
											no será, por supuesto, 
ni coreana ni alemana,
											ni francesa ni tailandesa,
ni escocesa ni canadiense,
											ni incluso estadounidense,
sino una mezcla maravillosa
											y constante de todos esos sitios.
											Y posiblemente, la manera
											en que esta joven mujer sueñe,
											escriba, y piense acerca del mundo
											pueda ser algo diferente,
											porque surge a partir 
de una mezcla de culturas
											sin precedentes.
											De dónde eres 
es mucho menos importante
											que hacia dónde vas.
											Más y más de nosotros
estamos tan enraizados al futuro
											o al presente, como al pasado.
											Y sabemos que el hogar no es el sitio
											donde nos tocó nacer.
											Es el sitio donde 
nos convertimos en lo que somos.
									","
											Muitas das pessoas que não vivem
no próprio país
											são refugiados que nunca quiseram
deixar os seus lares
											e sofrem com a vontade de voltar.
											Mas para nós, os afortunados,
											penso que a era do movimento traz
novas e emocionantes possibilidades.
											Quando estou a viajar,
											especialmente nas grandes
cidades mundiais,
											a pessoa típica que encontro,
hoje em dia,
											será, digamos, uma jovem mulher,
meio coreana, meio alemã,
											a viver em Paris.
											Assim que conhece um jovem
											meio tailandês, meio canadiano,
de Edimburgo,
											reconhece-o como semelhante.
											Ela percebe que provavelmente
tem muito mais em comum com ele
											do que com qualquer pessoa em toda
a Coreia ou em toda a Alemanha.
											Tornam-se, então, amigos.
Apaixonam-se.
											Mudam-se para Nova Iorque.
											(Risos)
											Ou Edimburgo.
											A pequena rapariga que surge da sua união
											não será, claro, coreana, alemã,
											francesa, tailandesa,
escocesa, canadiana
											ou até americana,
											mas uma mistura de todos esses lugares,
maravilhosa e em constante evolução.
											Potencialmente, tudo no modo
como essa rapariga
											sonha sobre o mundo,
											escreve sobre o mundo,
pensa sobre o mundo
											pode ser algo diferente,
											porque é o resultado de uma mistura
de culturas sem precedentes.
											De onde vimos é muito menos importante
											do que para onde vamos.
											Estamos cada vez mais enraizados
											no tempo futuro ou presente
do que no passado.
											O lar, sabemos bem, não é apenas o lugar
											em que por acaso nascemos.
											É o lugar em que nos tornamos
nós próprios.
									","
											Beaucoup de gens parmi ceux qui vivent 
dans un pays qui n'est pas le leur
											sont des réfugiés qui n'ont jamais 
voulu quitter leur maison,
											et qui brûlent d'envie de rentrer chez eux.
											Mais pour les chanceux parmi nous,
											je crois que l'ère de la mobilité 
nous apporte de nouvelles possibilités exaltantes.
											Assurément, quand je voyage,
											surtout dans les grandes villes du monde,
											la personne type que 
je rencontre ces temps-ci
											sera, disons, une jeune femme à moitié coréenne 
et à moitié allemande
											qui vit à Paris.
											Et dès qu'elle rencontre un jeune homme
											moitié thaï, moitié canadien 
venu d’Édimbourg,
											elle voit en lui un semblable.
											Elle réalise qu'elle a sans doute bien plus 
de choses en commun avec lui
											qu'avec quelqu'un qui serait complètement 
coréen ou complètement allemand.
											Donc ils deviennent amis. 
Ils tombent amoureux.
											Ils s'installent à New York City.
											(Rires)
											Ou à Édimbourg.
											Et la petite fille qui naît de leur union
											bien sûr ne sera ni coréenne, 
ni allemande,
											ni française, ni thaï, 
ni écossaise, ni canadienne,
											ni même américaine, mais un merveilleux
											mélange en perpétuelle évolution 
de tous ces endroits.
											Et potentiellement, tout dans la manière
											dont cette jeune femme rêve du monde,
											écrit sur le monde, pense du monde,
											pourrait être quelque chose de différent,
											parce que c'est issu de ce mélange des cultures
											presque sans précédent.
											L'endroit d'où vous venez est aujourd'hui 
bien moins important
											que celui où vous allez.
											De plus en plus d'entre nous 
ont leurs racines dans le futur
											ou dans le présent autant que dans le passé.
											Et nous savons qu'être chez soi, 
ce n'est pas seulement
											être là où, par hasard, vous êtes né.
											C'est être là où vous devenez vous-même.
									","
											Viele Menschen, die in einem Land leben, 
das nicht ihr eigenes ist,
											sind Flüchtlinge, 
die niemals ihr Zuhause verlassen wollten
											und sich danach sehnen, 
nach Hause zurück zu kehren.
											Doch für die Glücklichen unter uns,
											bringt das Zeitalter der Bewegung 
aufregende neue Möglichkeiten mit sich.
											Die typische Art von Person,
											die ich heutzutage auf meinen Reisen treffe,
											besonders zu den größten Städten der Welt,
											ist, sagen wir, eine halb koreanisch, 
halb deutsche junge Dame,
											die in Paris lebt.
											Sobald sie einen halb thailändischen,
											halb kanadischen jungen Mann 
aus Edinburgh kennenlernt,
											erkennt sie ihn als ihresgleichen.
											Sie erkennt, dass sie mit ihm 
wahrscheinlich mehr gemeinsam hat,
											als mit jemandem, 
der komplett deutsch oder komplett koreanisch ist.
											Also freunden sie sich an. 
Sie verlieben sich.
											Sie ziehen zusammen nach New York City.
											(Gelächter)
											Oder Edinburgh.
											Das kleine Mädchen, 
das aus ihrer Einheit entsteht,
											wird natürlich weder Koreanerin 
noch Deutsche sein,
											noch Französin, Thai, Schottin oder Kanadierin,
											oder gar Amerikanerin. 
Sie wird eine wundervolle,
											sich stets entfaltende Mischung 
aus all diesen Orten sein.
											Und möglicherweise könnte alles
											an der Art und Weise, wie diese junge Dame
von der Welt träumt,
											über die Welt schreibt und nachdenkt,
											etwas ganz anderes sein,
											weil sie aus dieser nahezu neuartigen
											Kulturmischung hervorgehen würde.
											Wo man herkommt, 
ist heutzutage weniger wichtig,
											als wohin man geht.
											Mehr und mehr Menschen
sind in der Zukunft
											oder Gegenwart ebenso verankert, 
wie in der Vergangenheit.
											Wir wissen, dass das Zuhause 
nicht einfach mehr der Ort ist,
											wo man geboren wurde.
											Es ist ein Ort, 
an dem man sich selbst verwirklicht.
									",Where is home?,Pico Iyer,14:01,"culture,happiness,travel,world cultures,writing"
"
","
","
","
",Where is home?,Pico Iyer,14:01,"culture,happiness,travel,world cultures,writing"
"
											Mas aún, hay un gran problema 
con la movilidad
											y es que es difícil saber
cómo comportarse
											cuando estás en el aire.
											Hace unos años atrás me di cuenta
de que había acumulado
											un millón de millas 
solamente con United Airlines.
											Todos Uds. conocen 
ese descabellado sistema
											de pasar seis días en el infierno
y el séptimo te sale gratis.
									","
											No entanto,
											há um grande problema com o movimento.
											É muito difícil ter os pés assentes no chão
quando se voa tanto.
											Há alguns anos, reparei
que tinha acumulado
											um milhão de milhas só na United Airlines.
											Todos conhecemos aquele sistema maluco,
											com seis dias no inferno,
temos o sétimo dia livre.
									","
											Et cependant,
											il y a un énorme problème avec le mouvement,
											et c'est qu'il est vraiment difficile 
de trouver ses repères
											quand on est en plein ciel.
											Il y a quelques années, 
j'ai remarqué que j'avais accumulé
											un million de miles rien que chez United Airlines.
											Vous connaissez tous ce système fou,
											passez six jours en enfer, 
et le septième est gratuit.
									","
											Dennoch
											gibt es ein großes Problem 
mit der Bewegung,
											und zwar die Tatsache, 
dass es schwer ist,
											sich in der Luft zu orientieren.
											Vor ein paar Jahren habe ich bemerkt,
dass ich eine Millionen Meilen
											allein mit United Airlines 
angesammelt hatte.
											Sie alle kennen dieses verrückte System,
											sechs Tage in der Hölle, 
den siebten gibt's umsonst.
									",Where is home?,Pico Iyer,14:01,"culture,happiness,travel,world cultures,writing"
"
","
","
","
",Where is home?,Pico Iyer,14:01,"culture,happiness,travel,world cultures,writing"
"
											(Risas)
									","
											(Risos)
									","
											(Rires)
									","
											(Gelächter)
									",Where is home?,Pico Iyer,14:01,"culture,happiness,travel,world cultures,writing"
"
","
","
","
",Where is home?,Pico Iyer,14:01,"culture,happiness,travel,world cultures,writing"
"
											Comencé a pensar que realmente
											la movilidad es tan buena
como el sentido de quietud
											que eres capaz de darle
para ponerla en perspectiva.
									","
											Comecei a pensar que,
na realidade, o movimento
											é apenas tão bom quanto
a sensação de quietude
											que lhe podemos associar
por uma questão de perspetiva.
									","
											Et j'ai commencé à penser que vraiment,
											le mouvement ne vaut que le sentiment de calme
											que vous pouvez y apporter 
pour le mettre en perspective.
									","
											Und so ich fing an darüber nachzudenken,
dass in Wirklichkeit
											die Bewegung nur so gut ist, 
wie der Sinn des Stillstands,
											den man ihr näher bringen kann,
um sie wieder ins rechte Licht zu rücken.
									",Where is home?,Pico Iyer,14:01,"culture,happiness,travel,world cultures,writing"
"
","
","
","
",Where is home?,Pico Iyer,14:01,"culture,happiness,travel,world cultures,writing"
"
											Ocho meses después 
de la destrucción de mi casa
											me encontré con un amigo que enseñaba 
en una escuela secundaria cercana
											que me dijo: ""Conozco 
el sitio perfecto para tí"".
									","
											Oito meses depois de a minha casa arder,
											fui ter com um amigo que ensinava
numa escola secundária local.
											Ele disse: ""Tenho o lugar ideal para ti.""
									","
											Et huit mois après l'incendie de ma maison,
											j'ai rencontré par hasard un ami 
qui enseignait dans un lycée du coin,
											et il m'a dit : « J'ai l'endroit parfait pour toi. »
									","
											Vor acht Monaten, 
als mein Haus niedergebrannt war,
											habe ich zufällig einen Freund getroffen, 
der in einer örtlichen Schule unterrichtete.
											Er sagt zu mir: 
""Ich kenne den perfekten Ort für dich.""
									",Where is home?,Pico Iyer,14:01,"culture,happiness,travel,world cultures,writing"
"
","
","
","
",Where is home?,Pico Iyer,14:01,"culture,happiness,travel,world cultures,writing"
"
											""¿De veras?"" le dije.
Siempre soy un poco escéptico
											cuando la gente me dice cosas así.
									","
											""A sério?"" perguntei. 

											Sou sempre um pouco cético
quando me dizem algo do género.
									","
											J'ai répondu : « Vraiment ? » 
Je suis toujours un peu sceptique
											quand des gens me disent 
des choses comme ça.
									","
											""Echt?"", fragte ich.
Ich bin immer etwas skeptisch,
											wenn Leute mir solche Dinge sagen.
									",Where is home?,Pico Iyer,14:01,"culture,happiness,travel,world cultures,writing"
"
","
","
","
",Where is home?,Pico Iyer,14:01,"culture,happiness,travel,world cultures,writing"
"
											""No, en serio"", continuó,
											""queda a solo tres horas en auto,
											no es muy caro
											y, posiblemente, no se parezca a ninguno 
de los sitios en los que has estado"".
									","
											""A sério"", continuou ele.
											""Fica a apenas três horas de carro,
											""não é muito caro
											"" e, provavelmente, não tem nada a ver
com algum lugar em que tenhas estado.""
									","
											« Non, sérieusement », a-t-il continué,
											« c'est seulement 
à trois heures d'ici en voiture,
											et ce n'est pas très cher,
											et ça ne ressemble sans doute à 
aucun des endroits où tu as vécu auparavant. »
									","
											""Ja, ehrlich"", antwortete er.
											""Der Ort ist nur drei Stunden 
mit dem Auto von hier entfernt,
											und es ist dort nicht besonders teuer,
											und du warst wahrscheinlich 
noch nie an solch einem Ort.
									",Where is home?,Pico Iyer,14:01,"culture,happiness,travel,world cultures,writing"
"
","
","
","
",Where is home?,Pico Iyer,14:01,"culture,happiness,travel,world cultures,writing"
"
											""Mmm"". Comenzaba a intrigarme 
un poco. ""¿Qué es?""
									","
											""Hum."" Começava a ficar intrigado.
""O que é?""
									","
											« Hmm. » Je commençais à être légèrement intrigué.
« Qu'est-ce que c'est ? »
									","
											""Hm."" Ich begann etwas neugierig zu werden.
""Was für ein Ort ist es?""
									",Where is home?,Pico Iyer,14:01,"culture,happiness,travel,world cultures,writing"
"
","
","
","
",Where is home?,Pico Iyer,14:01,"culture,happiness,travel,world cultures,writing"
"
											""Bueno..."" —aquí mi amigo
comenzó a vacilar—.
											""Bueno, es una ermita católica"".
									","
											""Bem ... "" — neste ponto
o meu amigo engasgou-se.
											""Bem, na verdade, é uma ermida católica.""
									","
											« Eh bien — » Là mon ami 
a commencé à bafouiller —
											« Eh bien en fait, 
c'est un ermitage catholique. »
									","
											""Nun ja,"" zögerte mein Freund,
											""Nun ja, ehrlich gesagt 
ist es eine katholische Mönchsklause.""
									",Where is home?,Pico Iyer,14:01,"culture,happiness,travel,world cultures,writing"
"
","
","
","
",Where is home?,Pico Iyer,14:01,"culture,happiness,travel,world cultures,writing"
"
											No fue una buena respuesta.
											Con haber pasado 15 años
en escuelas anglicanas,
											ya tenía himnos y cruces suficientes
para toda una vida.
											De hecho, varias vidas.
											Pero mi amigo me aseguró
que no era católico,
											así como tampoco
la mayoría de sus estudiantes,
											pero todas las primaveras
llevaba allí a sus alumnos.
											Y allí, hasta el más inquieto y distraído
											chico californiano de 15 años
lleno de testosterona,
											solo tenía que pasar 
tres días en silencio
											y algo en él se tranquilizaba y se purificaba.
											Se encontraba a sí mismo.
									","
											Esta era a resposta errada.
											Passei 15 anos em escolas anglicanas,
											por isso, já tinha tido cantos
e cruzes para o resto da vida.
											Para várias vidas, na realidade.
											O meu amigo garantiu-me
que não era católico,
											nem a maior parte dos seus alunos,
											mas que dava lá aulas na primavera.
											De acordo com ele, até
o jovem californiano de 15 anos
											mais agitado, distraído
e cheio de testosterona
											só tinha que passar três dias em silêncio
											e algo nele arrefecia e se clarificava.
											Encontrava-se a si próprio.
									","
											C'était la mauvaise réponse.
											J'avais passé 15 ans 
dans des écoles anglicanes,
											donc j'avais eu assez d'hymnes et de croix 
pour une vie entière.
											Pour plusieurs vies, en réalité.
											Mais mon ami m'a assuré 
qu'il n'était pas catholique,
											pas plus que la majorité de ses étudiants,
											mais qu'il y emmenait 
ses classes chaque printemps.
											Et d'après lui, 
même le garçon Californien de 15 ans
											le plus agité, distrait, rempli de testostérone
											n'avait qu'à passer trois jours en silence
											et quelque chose en lui 
se calmait et se libérait.
											Il se trouvait lui-même.
									","
											Das war die falsche Antwort.
											Ich habe 15 Jahre 
in anglikanischen Schulen
											mit genug Gesangbüchern und Kreuzen verbracht,
dass es mir für mein ganzes Leben reicht.
											Für die nächsten paar Leben, 
genau genommen.
											Mein Freund versicherte mir aber, 
dass, obwohl weder er
											noch die meisten seiner Schüler,
katholisch wären,
											er seine Klassen
jeden Frühling dahin brachte.
											Und selbst der unruhigste, zerstreuteste,
											von Testosteron-verwirrteste 
15-jährige Junge aus Kalifornien
											brauchte dort nur drei Tage 
in Stille zu verbringen,
											und etwas in ihm beruhigte und reinigte sich.
											Er fand sich selber.
									",Where is home?,Pico Iyer,14:01,"culture,happiness,travel,world cultures,writing"
"
","
","
","
",Where is home?,Pico Iyer,14:01,"culture,happiness,travel,world cultures,writing"
"
											Así que pensé: ""Todo lo que funciona
con un chico de 15 años
											debe funcionar conmigo"".
											Así que me subí al auto
y manejé tres horas hacia el norte
											junto a la costa,
											y las vías se iban vaciando 
y estrechándose
											hasta convertirse en un camino 
aún más estrecho,
											apenas pavimentado 
y lleno de curvas por más de 3 km
											hasta la cima de la montaña.
											Y cuando salí del auto
											el aire vibraba.
											Todo el sitio estaba 
en silencio absoluto,
											pero el silencio no implicaba
la ausencia de ruido.
											Era la presencia 
de un tipo de energía o vibración.
											Y a mis pies se encontraba
el grandioso y tranquilo paisaje azul
											del océano Pacífico.
											A mi alrededor había más de 300 Ha
de arbustos silvestres secos.
											Así que bajé al cuarto
en el que dormiría.
											Pequeño, pero 
maravillosamente cómodo,
											con una cama, una mecedora,
											un largo escritorio,
y unas ventanas aún más largas
											apuntando a un jardín pequeño 
y privado rodeado de paredes,
											y unos 365 metros 
de grama de pradera dorada
											extendiéndose hacia el mar.
											Y me senté y comencé a escribir.
											Y escribí y escribí,
											aún cuando realmente había ido
para alejarme de la escritura.
									","
											Pensei: ""Algo que funciona
com um jovem de 15 anos
											""deve funcionar comigo.""
											Peguei no carro e guiei durante
três horas para norte
											ao longo da costa.
											As estradas tornaram-se
mais vazias e estreitas.
											Virei para um caminho ainda mais estreito,
											mal pavimentado, que serpenteava
por três quilómetros
											até ao topo de uma montanha.
											Quando saí do meu carro
											o ar vibrava.
											O lugar estava em absoluto silêncio,
											mas não era uma ausência de ruído.
											Era mais a presença de uma espécie
de energia ou vivificação.
											Aos meus pés tinha o plano calmo e azul
											do oceano Pacífico.
											À minha volta tinha 3 km2
de mato bravo e seco.
											Desci para o quarto onde iria dormir.
											Pequeno mas eminentemente confortável.
											Tinha uma cama e uma cadeira de baloiço,
											uma secretária longa e janelas
panorâmicas ainda mais longas
											que davam para um jardim pequeno,
privado e com muros,
											seguido de 400 m de erva
dourada das pampas
											a descer até ao mar.
											Sentei-me e comecei a escrever,
											a escrever e a escrever,
											embora tivesse ido lá para me afastar
da minha secretária.
									","
											Et j'ai pensé : « Quelque chose 
qui fonctionne pour un garçon de 15 ans
											devrait fonctionner pour moi. »
											Je suis donc monté en voiture, 
et j'ai conduit trois heures vers le nord
											le long de la côte,
											et les routes sont devenues de plus en plus vides
et de plus en plus étroites,
											et puis j'ai tourné 
dans un chemin encore plus étroit,
											à peine pavé, qui serpentait 
pendant trois kilomètres
											jusqu'au sommet d'une montagne.
											Et quand je suis sorti de ma voiture,
											le vent soufflait.
											L'endroit était absolument silencieux,
											mais le silence n'était pas 
une absence de bruit.
											C'était plutôt une présence 
d'une sorte d'énergie ou d'accélération.
											Et à mes pieds il y avait 
la surface immense, calme et bleue
											de l'Océan Pacifique.
											Tout autour de moi, il y avait 
300 hectares d'arbustes secs et sauvages.
											Et je suis allé dans la pièce 
où je devais dormir.
											Petite, mais extrêmement confortable,
											il y avait un lit et une chaise à balance
											et un long bureau, 
et une baie vitrée encore plus longue
											donnant sur un petit jardin privé 
entouré de murs,
											et derrière plus de 300 mètres 
d'herbe de la pampa dorée
											courant jusqu'à la mer.
											Et je me suis assis, 
et j'ai commencé à écrire,
											et j'ai écrit, et écrit,
											alors que j'étais venu 
en fait pour fuir mon bureau.
									","
											Ich dachte mir also, 
""Etwas, das bei einem 15-jährigen funktioniert,
											sollte auch bei mir funktionieren.""
											Also habe ich mich in mein Auto gesetzt,
und fuhr drei Stunden nördlich,
											die Küste entlang,
											bis die Straßen 
immer leerer und schmaler wurden,
											und ich in einen noch schmaleren Weg einbog,
											der kaum bepflastert war und sich 3 km lang
											hoch bis zu einem Berggipfel schlängelte.
											Als ich aus meinem Auto ausstieg,
											pulsierte die Luft.
											Der ganze Ort war vollkommen still.
											Aber diese Ruhe war nicht lautlos.
											Sie war gradezu wie eine Präsenz 
der Energie und Belebung.
											Und vor meinen Füßen lag die 
großer, stille, blaue Fläche
											des Pazifischen Ozeans.
											Um mich herum waren um die 300 Hektar 
wilder Trockenbusch.
											Ich ging runter in das Zimmer, 
in dem ich schlafen sollte.
											Es war klein, aber überaus komfortabel.
											Es hatte ein Bett, einen Schaukelstuhl,
											einen langen Schreibtisch, 
und noch längere Aussichtsfenster,
											die auf einen kleinen, 
privaten, ummauerten Garten zeigten,
											und dahinter auf über 300 Meter 
weites goldenes Pampasgras,
											das bis zum Meer ging.
											Also habe ich mich hingesetzt 
und fing an zu schreiben,
											weiter und weiter zu schreiben,
											obwohl ich ja eigentlich dahin gefahren bin,
um von meinem Schreibtisch wegzukommen.
									",Where is home?,Pico Iyer,14:01,"culture,happiness,travel,world cultures,writing"
"
","
","
","
",Where is home?,Pico Iyer,14:01,"culture,happiness,travel,world cultures,writing"
"
											Cuando me levanté
ya habían pasado cuatro horas.
											Había caído la noche,
											salí y me arropó 
un gran manto de estrellas,
											y podía ver las luces de los autos
											desaparecer alrededor 
del promontorio, casi 20 Km al sur.
											Y realmente parecía que todas
mis preocupaciones del día anterior
											se desvanecían.
									","
											Quando me levantei, tinham
passado quatro horas.
											A noite tinha caído.
											Saí sob uma espécie de saleiro
de estrelas derramado.
											Podia ver o rasto das luzes dos carros
											desaparecer atrás dos promontórios,
19 km para sul.
											As preocupações do dia anterior
											pareciam ter desaparecido.
									","
											Et quand je me suis levé, 
il s'était passé 4 heures.
											La nuit était tombée,
											et je suis sortie sous 
cette immense salière renversée pleine d'étoiles
											et je pouvais voir les feux de voitures
											disparaissant derrière 
les caps 20 kilomètres au sud.
											Et j'avais vraiment l'impression 
que mes soucis du jour précédent
											étaient en train de disparaître.
									","
											Als ich wieder aufgestanden bin,
waren vier Stunden vergangen.
											Die Nacht war eingetroffen.
											Ich ging raus und stellte mich unter den großen
umgestürzten Salzstreuer aus Sternen.
											Ich sah wie die Rückleuchten der Autos
											20 km südlich an den Landspitzen
verschwanden.
											Und es war so, 
als lösten sich meine Sorgen
											des vorherigen Tages auf.
									",Where is home?,Pico Iyer,14:01,"culture,happiness,travel,world cultures,writing"
"
","
","
","
",Where is home?,Pico Iyer,14:01,"culture,happiness,travel,world cultures,writing"
"
											El próximo día cuando desperté,
											ante la ausencia de teléfonos,
televisiones y portátiles,
											el día parecía extenderse
por miles de horas.
											Era realmente la libertad 
que experimentaba cuando viajaba,
											aunque también lo sentía profundamente
como una vuelta al hogar.
									","
											No dia seguinte, quando acordei,
											na ausência de telefones,
televisores e portáteis,
											os dias pareciam estender-se
por mil horas.
											Era a liberdade que sinto quando viajo,
											mas, de um modo profundo,
senti voltar ao lar.
									","
											Et le jour suivant, 
quand je me suis réveillé,
											en l'absence de téléphones, 
de télévisions et d'ordinateurs portables,
											les jours semblaient s'étirer 
et durer mille heures.
											C'était vraiment toute la liberté 
que je connais quand je voyage,
											mais ça me donnait aussi profondément 
l'impression de rentrer chez moi.
									","
											Als ich am nächsten Tag aufwachte,
											in Abwesenheit von
Telefon, Fernseher und Laptop,
											schien es, als ob sich der Tag 
auf tausende von Stunden streckte.
											Es war wirklich, wie all die Freiheit,
die ich vom Reisen kannte,
											aber es fühlte sich auch zutiefst an,
wie nach Hause kommen.
									",Where is home?,Pico Iyer,14:01,"culture,happiness,travel,world cultures,writing"
"
","
","
","
",Where is home?,Pico Iyer,14:01,"culture,happiness,travel,world cultures,writing"
"
											Y como no soy religioso
											no asistí a los servicios.
											No fui con los monjes 
para que me guiaran.
											Solo daba largos paseos
por el camino del monasterio
											y enviaba postales 
a mis seres queridos.
											Observaba las nubes,
											e hice realmente lo que usualmente
para mi es lo más difícil de hacer,
											que es hacer nada.
									","
											Não sou uma pessoa religiosa,
											por isso não fui à missa.
											Não pedi conselhos aos monges.
											Fiz apenas caminhadas ao longo
da rua do mosteiro
											e enviei postais aos meus entes queridos.
											Olhei para as nuvens.
											Fiz o que me é mais difícil,
normalmente,
											que é não fazer nada.
									","
											Et je ne suis pas religieux,
											donc je ne suis pas allé aux offices.
											Je n'ai pas consulté les moines 
pour leur demander conseil.
											Je me suis juste promené 
le long de la route du monastère
											et j'ai envoyé des cartes postales 
à ceux que j'aime.
											J'ai regardé les nuages,
											et j'ai fait ce qui d'habitude est pour moi 
le plus difficile à faire,
											c'est-à-dire rien du tout.
									","
											Da ich nicht religiös bin,
											ging ich weder zum Gottesdienst,
											noch suchte ich die Mönche
nach religiösem Rat auf.
											Ich machte einfach Spaziergänge
um das Kloster herum,
											verschickte Postkarten an Menschen,
die mir nahe stehen,
											schaute mir die Wolken an,
											und machte das, was mir normalerweise 
am allerschwersten fällt,
											nämlich absolut gar nichts.
									",Where is home?,Pico Iyer,14:01,"culture,happiness,travel,world cultures,writing"
"
","
","
","
",Where is home?,Pico Iyer,14:01,"culture,happiness,travel,world cultures,writing"
"
											Y comencé a regresar a este sitio,
											y me di cuenta que era donde 
hacía mi trabajo más importante,
											sin notarlo,
y solo con quedarme quieto.
											Y ciertamente tomar 
las decisiones más importantes
											de la forma que nunca 
hubiese podido cuando estoy corriendo
											del último correo electrónico
a la próxima diligencia.
									","
											Comecei a regressar a este lugar,
											e reparei que fazia lá o meu trabalho
mais importante
											impercetivelmente,
apenas por ficar quieto,
											tomando as decisões mais críticas,
											de um modo que não era possível
											quando corria do último ""email""
para o compromisso seguinte.
									","
											Et j'ai commencé à revenir à cet endroit,
											et j'ai remarqué que j'y faisais 
mon travail le plus important
											de manière invisible, 
rien qu'en restant calmement assis,
											et j'ai certainement pris 
mes décisions les plus critiques
											comme je ne pouvais jamais 
le faire quand je courais
											entre mon dernier e-mail 
et mon prochain rendez-vous.
									","
											So fing ich an zu diesem Ort zurückzukehren,
											und bemerkte, dass ich dort 
meine wichtigste Arbeit ausführte,
											unbemerkbar, allein durch Stillsitzen,
											und dabei gewissermaßen
meine schwierigsten Entscheidungen traf,
											in einer Art, wie ich es vorher nie konnte,
											wenn ich von der letzten E-Mail 
zum nächsten Termin raste.
									",Where is home?,Pico Iyer,14:01,"culture,happiness,travel,world cultures,writing"
"
","
","
","
",Where is home?,Pico Iyer,14:01,"culture,happiness,travel,world cultures,writing"
"
											Y comencé a pensar que algo en mí
											realmente había comenzado
a gritar pidiendo quietud,
											pero claro que no podía oírlo
											porque estaba corriendo demasiado.
											Era como un loco 
a quien le ponen una venda
											y luego se queja 
de que no puede ver.
											Y recordé esa frase maravillosa
											de Séneca que había aprendido de niño
											que dice: ""El hombre es pobre
											no porque tiene poco,
sino porque anhela tener más"".
									","
											Comecei a pensar que algo em mim
tinha estado a clamar por quietude,
											mas eu não conseguia ouvir
porque andava sempre a correr.
											Era como um maluco que põe uma venda
											e que depois se queixa
de não conseguir ver.
											Recordei aquela maravilhosa
frase de Séneca
											que tinha aprendido em jovem
											em que ele diz:
											""O homem pobre não é o que tem pouco
mas o que anseia por mais.""
									","
											Et j'ai commencé à penser 
que quelque chose en moi
											avait vraiment eu besoin de calme,
											mais bien sûr je n'avais pas pu l'entendre,
											puisque je courais dans tous les sens.
											J'étais comme un fou 
qui se met un bandeau sur les yeux
											et se plaint ensuite de ne rien voir.
											Et je me suis souvenu 
de cette magnifique citation
											que j'avais apprise enfant, de Sénèque,
											dans laquelle il dit : « L'homme pauvre,
											ce n'est pas celui qui n'a rien, 
c'est celui qui désire plus. »
									","
											Ich fing an zu glauben, dass etwas in mir
											förmlich nach Stille geschrien hatte.
											Ich konnte es aber natürlich nicht hören,
											weil ich immer so viel hin und her rannte.
											Ich war wie ein Verrückter, 
der sich selbst die Augen verbindet
											und sich dann darüber beschwert, 
dass er nichts sehen kann.
											Ich erinnerte mich 
an das wundervolle Sprichwort,
											das ich als Junge 
von Seneca gelernt habe,
											als er sagte: ""Ein armer Mensch
											ist nicht der, der wenig hat, 
sondern der, der sich nach mehr sehnt.""
									",Where is home?,Pico Iyer,14:01,"culture,happiness,travel,world cultures,writing"
"
","
","
","
",Where is home?,Pico Iyer,14:01,"culture,happiness,travel,world cultures,writing"
