en,es,de,fr,title,speaker,duration,tags
"
											Nevertheless, much more needs to be done
											to complement these relatively
isolated initiatives.
											Our societies are facing
increased health pressures,
											including aging populations,
											increased incidence of cancer
and chronic conditions,
											widespread inequality,
											amongst many others.
											To confront these challenges,
											policymakers must look beyond
traditional healthcare pathways
											and employment policies
											and recognize that informal care
											will continue to form the bedrock of care.
									","
											No obstante, aún queda 
mucho más por hacer
											para complementar
estas iniciativas relativamente aisladas.
											Nuestras sociedades se enfrentan
a mayores retos para la salud,
											como el envejecimiento
de las poblaciones,
											un mayor índice de cáncer 
y enfermedades crónicas
											y una desigualdad generalizada,
entre muchos otros.
											Para hacer frente a estos desafíos,
											los legisladores deben ver más allá
de las vías tradicionales
											en sanidad y políticas de empleo
											y reconocer que los cuidadores informales
											continuarán siendo la base
de la atención a pacientes.
									","
											Dennoch muss noch viel mehr getan werden,
											um diese ziemlich isolierten
Initiativen zu ergänzen.
											Unsere Gesellschaften stehen
vor erhöhten Gesundheitsbelastungen,
											einschließlich alternder Bevölkerungen,
											gehäufter Fälle von Krebs
und chronischen Krankheiten,
											weit verbreiteter Ungleichheit
											und vieles mehr.
											Um den Herausforderungen zu begegnen,
											müssen Entscheidungsträger über
die gängigen Pfade im Gesundheitswesen
											und Beschäftigungspolitik hinaussehen
											und anerkennen, dass informelle Pflege
											weiterhin das Fundament
der Pflege bleiben wird.
									","
											Toutefois, il reste encore
beaucoup à faire
											pour compléter ces initiatives
relativement isolées.
											Nos sociétés font face à
des pressions sanitaires croissantes,
											notamment le vieillissement
de la population,
											un taux de cancers et de maladies
chroniques en augmentation,
											le développement des inégalités
											et bien d'autres.
											Afin de relever ces défis,
											le législateur devrait voir plus loin que
les parcours de santé traditionnels
											et les politiques d'emploi
											pour reconnaître que les soins informels
											vont continuer à constituer
le socle des soins.
									",The hidden role informal caregivers play in health care,Scott Williams,9:30,"health care,illness,humanity,health,personal growth,society"
"
","
","
","
",The hidden role informal caregivers play in health care,Scott Williams,9:30,"health care,illness,humanity,health,personal growth,society"
"
											Caring for someone should be a choice
											and should be done without putting
one's own well-being in the balance.
											But to really put the care
back into health care,
											what's needed is a deep,
societal, structural change.
											And this can only happen
through a change in mindset.
											And this can start today.
											Today, we can plant the seed for a change
											for millions of carers around the world.
									","
											Cuidar de alguien debería ser una elección
											y debería poder hacerse
sin poner en riesgo el propio bienestar.
											Para que los cuidados vuelvan
a su lugar en el sistema sanitario,
											se necesita un gran cambio
social y estructural,
											y esto solo puede ocurrir 
si cambiamos nuestra forma de pensar.
											Podemos empezar hoy mismo.
											Hoy podemos plantar la semilla del cambio
											para millones de cuidadores 
en todo el mundo.
									","
											Jemanden zu pflegen,
sollte eine Option sein
											und sollte getan werden, ohne
das eigene Wohlbefinden zu gefährden.
											Aber um die Pflege wieder in
die Gesundheitspflege zu bekommen,
											braucht es einen tiefen,
sozialen, strukturellen Wandel.
											Das kann nur durch einen
Bewusstseinswandel geschehen.
											Wir können heute damit beginnen.
											Heute können wir die Saat
für einen Wandel pflanzen,
											für Millionen von Pflegenden weltweit.
									","
											S'occuper d'une personne
devrait être un choix
											et ce choix devrait se faire sans
mettre en jeu son propre bien-être.
											Mais pour vraiment prendre soin
du système de santé,
											il nous faut un profond
changement sociétal et structurel.
											Qui ne pourra se produire qu'en
changeant les mentalités.
											Ça peut commencer dès aujourd'hui.
											Aujourd'hui, nous pouvons planter
la graine du changement
											pour des millions d'aidants
dans le monde.
									",The hidden role informal caregivers play in health care,Scott Williams,9:30,"health care,illness,humanity,health,personal growth,society"
"
","
","
","
",The hidden role informal caregivers play in health care,Scott Williams,9:30,"health care,illness,humanity,health,personal growth,society"
"
											Here's what I want to suggest:
											when you go home today
											or to the office tomorrow morning,
											embrace a carer.
											Thank them,
											offer him or her a bit of help,
											maybe even volunteer as a carer yourself
for a couple hours a week.
											If carers around the world
felt better recognized,
											it would not only improve
their own health and well-being
											and sense of fulfillment,
											but it would also improve the lives
of those that they're caring for.
									","
											Me gustaría sugerir lo siguiente:
											cuando vuelvan hoy a casa
											o vayan mañana a la oficina,
											abracen a un cuidador.
											Denle las gracias.
											Ofrézcanle ayuda.
											Quizá incluso ofrézcanse
para ejercer de cuidadores
											un par de horas a la semana.
											Si los cuidadores de todo el mundo
se sintiesen más apreciados,
											no solo mejorarían 
su salud y bienestar,
											y la sensación de realización personal,
											sino que también mejorarían 
la vida de las personas de las que cuidan.
									","
											Folgendes möchte ich vorschlagen:
											Wenn Sie heute nach Hause gehen,
											oder morgen früh ins Büro,
											umarmen Sie einen Pflegenden.
											Danken Sie Ihnen,
											bieten Sie ihm oder ihr Hilfe an,
											bieten Sie sich vielleicht selbst
für einige Wochen als Pfleger an.
											Wenn Pflegende weltweit
sich anerkannter fühlten,
											würde das nicht nur deren
Gesundheit, Wohlbefinden
											und Gefühl der Erfüllung verbessern,
											sondern es würde auch das Leben
derer verbessern, die sie pflegen.
									","
											Voici ce que je veux suggérer :
											en rentrant chez vous
											ou au bureau, demain matin,
											étreignez un aidant.
											Remerciez-le,
											offrez-lui un peu d'aide,
											soyez peut-être volontaire pour être
un aidant quelques heures par semaine.
											Si tous les aidants du monde
se sentaient plus reconnus,
											ça n'améliorerait pas que
leur santé, leur bien-être
											et leur épanouissement,
											mais aussi la vie de tous
ceux dont ils s'occupent.
									",The hidden role informal caregivers play in health care,Scott Williams,9:30,"health care,illness,humanity,health,personal growth,society"
"
","
","
","
",The hidden role informal caregivers play in health care,Scott Williams,9:30,"health care,illness,humanity,health,personal growth,society"
"
											Let's care more.
									","
											Cuidemos más.
									","
											Sorgen wir uns mehr!
									","
											Prenons plus soin d'eux.
									",The hidden role informal caregivers play in health care,Scott Williams,9:30,"health care,illness,humanity,health,personal growth,society"
"
","
","
","
",The hidden role informal caregivers play in health care,Scott Williams,9:30,"health care,illness,humanity,health,personal growth,society"
"
											Thank you.
									","
											Gracias.
									","
											Danke.
									","
											Merci.
									",The hidden role informal caregivers play in health care,Scott Williams,9:30,"health care,illness,humanity,health,personal growth,society"
"
","
","
","
",The hidden role informal caregivers play in health care,Scott Williams,9:30,"health care,illness,humanity,health,personal growth,society"
"
											(Applause)
									","
											(Aplausos)
									","
											(Applaus)
									","
											(Applaudissements)
									",The hidden role informal caregivers play in health care,Scott Williams,9:30,"health care,illness,humanity,health,personal growth,society"
"
","
","
","
",The hidden role informal caregivers play in health care,Scott Williams,9:30,"health care,illness,humanity,health,personal growth,society"
