fr,en,pt,tr,de,es,title,speaker,duration,tags
"
											Voici le tank-polo à Southampton. C'est —
											plus amusant de se moquer des riches imbéciles que de n'importe quel autre groupe. Je le fais souvent.
									","
											This is tank polo in the South Hamptons.
											The brainless rich are more fun to make fun of than anybody. I do a lot of that.
									","
											Este é um jogo de polo com tanques
em South Hamptons.
											(Risos)
											É mais divertido troçar dos tolos ricos
que de outros quaisquer. Faço muito isso.
									","
											Bu güney Hamptons taki polo tankları.
											Beyinsiz zenginler diğer kişilerden komiklik yapma konusunda daha komiklerdir. Ben bunu çok yapıyorum.
									","
											Das hier ist Panzerpolo in South-Hamptons. Dies ist —
											Es ist noch lustiger sich über die hirnlosen Reichen lustig zu machen, als über irgendwen sonst. Ich tue das oft.
									","
											Esto es polo de tanques en South Hamptons. Esto es
											—es más divertido reírse de los ricos descerebrados que de cualquiera. Me dedico mucho a eso.
									",What is retro-futurism?,Bruce McCall,13:01,"art,entertainment,humor,media,Best of the Web"
"
","
","
","
","
","
",What is retro-futurism?,Bruce McCall,13:01,"art,entertainment,humor,media,Best of the Web"
"
											Et l'authenticité est une large part de mon badinage sérieux.
											Je pense qu'elle y apporte beaucoup.
											Voilà, par exemple, des tanks britanniques Mark IV de 1916.
											Ils ont deux mitrailleuses et un canon,
											et ils ont des moteurs Ricardo d'une puissance de 90 chevaux vapeur.
											Ils faisaient sept kilomètres heure. A l'intérieur il faisait noir comme dans un four et 40 degrés.
											Et ils avaient suspendu un canari dans le truc
											pour être sûr que les Allemands n'allaient pas employer de gaz.
											Gai comme petit conte, n'est-ce pas?
									","
											And authenticity is a major part of my serious nonsense.
											I think it adds a huge amount.
											Those, for example, are Mark IV British tanks from 1916.
											They had two machine guns and a cannon,
											and they had 90 horsepower Ricardo engines.
											They went five miles an hour and inside it was 105 degrees in the pitch dark.
											And they had a canary hung inside the thing
											to make sure the Germans weren't going to use gas.
											Happy little story, isn't it?
									","
											E a autenticidade é fundamental
no meu disparate sério.
											Penso que o enriquece muitíssimo.
											Aqueles, por exemplo,
são tanques britânicos Mark IV de 1916.
											Tinham duas metralhadoras e um canhão,
											e tinham motores Ricardo de 90 cavalos.
											Andavam a 8 km à hora e lá dentro
estavam 40,5ºC em total escuridão.
											Tinham uma gaiola com um canário lá dentro
											para se assegurarem de que os alemães
não iriam usar gás.
											É uma historiazinha alegre, não é?
									","
											Ve orjinallik benim ciddi saçma kısmın önemli bir parçası.
											Biliyorum ki bu büyük bir miktar ekliyor.
											Bunlar, örnek olarak, 1916'dan Mark IV İngiliz tankları.
											Bu tanklar iki tane makineli tüfek ve bir tane topa ve
											90 beygir güce sahip Ricardo motarlara sahiptir.
											8 km/s hızla giderlerdi ve içerisi 105 derecede zifiri karanlıktı.
											Ve onların içinde Almanların gaz kullanmayacakları konusunda
											emin olmak için tankların içine kanarya asarlardı.
											Mutlu kısa bir hikaye değil mi?
									","
											Und Authentizität spielt eine große Rolle in meinem ersthaften Blödsinn.
											Ich finde es trägt viel dazu bei.
											Das hier, zum Beispiel, sind britische Mark IV Panzer von 1916.
											Sie hatten zwei Maschinengewehre und eine Kanone
											und sie hatten 90PS Ricardo Motoren.
											Sie fuhren 5 Meilen pro Stunde und drinnen war es 41° und stockfinster.
											Und sie hatten einen Kanarienvogel
											um sicher zu gehen, dass die Deutschen kein Gas benutzen.
											Lustige kleine Geschichte, oder?
									","
											Y la autenticidad es una parte importante en mis disparates serios.
											Creo que les aporta muchísimo.
											Esos de ahí, por ejemplo, son tanques británicos Mark IV de 1916.
											Tenían dos metralletas y un cañón
											y motores Ricardo de 90 caballos.
											Iban a ocho kilómetros por hora y dentro estaban a 45 grados en la más absoluta oscuridad.
											Y llevaban un canario en el interior
											para asegurarse de que los alemanes no usasen gas.
											Una historia interesante, ¿verdad?
									",What is retro-futurism?,Bruce McCall,13:01,"art,entertainment,humor,media,Best of the Web"
"
","
","
","
","
","
",What is retro-futurism?,Bruce McCall,13:01,"art,entertainment,humor,media,Best of the Web"
"
											Voici les Tours Motor Ritz à Manhattan dans les années 30,
											où l'on pouvait conduire jusqu'à la porte d'entrée, si on avait du cran.
											Tous ceux qui avaient une certaine importance y avaient un appartement.
											Par pur enthousiasme, j'ai réussi à inclure le zeppelin ainsi que le paquebot.
											Et j'adore les cigares — il y a un panneau d'affichage pour les cigares là-bas.
									","
											This is Motor Ritz Towers in Manhattan in the 30s,
											where you drove up to your front door, if you had the guts.
											Anybody who was anybody had an apartment there.
											I managed to stick in both the zeppelin and an ocean liner out of sheer enthusiasm.
											And I love cigars — there's a cigar billboard down there.
									","
											Estas são as Motor Ritz Towers
em Manhattan nos anos 30,
											quando se guiava até à porta de entrada,
se se tivesse coragem.
											Quem quer que fosse alguém
tinha lá um apartamento.
											Enfiei ali um zepelim e um transatlântico
por simples entusiasmo.
											E adoro charutos — há um cartaz
a anunciar charutos, lá em baixo.
									","
											Bu 1930'lardaki Manhattan da bulunan Motor Ritz kuleleri,
											ön kapınıza kadar arabayla gittiniz yer , tabiki eğer cesaretiniz varsa.
											Herkimse kimse ise orada bir dairesi vardı.
											Hem zeplin hem de transatlantiği sırf zevkine sokmayı başardım.
											Ve ben sigaraya bayılırım — işte şurada aşağıda bir sigara ilanı var.
									","
											Das sind die ""Motor Ritz Towers"" in Manhatten in den 30ern,
											man konnte mit dem Auto bis zu seiner Tür fahren, wenn man den Mut dazu hatte.
											Jeder der jemand war hatte dort eine Wohnung.
											Ich bleibe aus reinem Enthusiasmus bei Zeppelinen und Ozeandampfern.
											Und ich liebe Zigarren — dort unten ist eine Zigarren-Werbetafel.
									","
											Estas son las Motor Ritz Towers de Manhattan en los años 30,
											donde uno podía subir conduciendo hasta su portal, si se atrevía.
											Todo el mundo que era alguien tenía un apartamento allá.
											Me las arreglé para colar un zepelín y un transatlántico por puro entusiasmo.
											Y me encantan los puros —hay una valla publicitaria de puros ahí abajo.
									",What is retro-futurism?,Bruce McCall,13:01,"art,entertainment,humor,media,Best of the Web"
"
","
","
","
","
","
",What is retro-futurism?,Bruce McCall,13:01,"art,entertainment,humor,media,Best of the Web"
"
											Et la fausse nostalgie marche également avec les sujets graves, comme la guerre.
											Et voilà les jours merveilleux de la Bataille d'Angleterre en 1940,
											quand ce Messerschmitt ME 109 fait irruption dans la Chambre des communes
											bourdonne et circule, rien que pour faire chier Churchill, qui est là en bas quelque part.
											Un très bon souvenir des temps passés.
									","
											And faux-nostalgia works even in serious subjects like war.
											This is those wonderful days of the Battle of Britain in 1940,
											when a Messerschmitt ME109 bursts into the House of Commons
											and buzzes around, just to piss off Churchill, who's down there somewhere.
											It's a fond memory of times past.
									","
											A falsa nostalgia funciona mesmo
em temas sérios como a guerra.
											Este é sobre os dias maravilhosos
da Batalha da Inglaterra em 1940,
											quando um Messerschmitt ME 109
irrompe pela Câmara dos Comuns
											e anda ali às voltas,
só para irritar Churchill,
											que está algures ali em baixo.
											É uma lembrança querida de tempos idos.
									","
											Yapay özlem savaş gibi ciddi olaylarda dahi çalışabiliyor.
											Bu, Messerschmitt ME109'un avam tabakasının evlerini patlattığı ve bu evlere
											yanlızca şurada aşağıda biryerde olan Churchill'i kızdırmak için
											yakın uçtuğu İngiliz savaşının şaşılacak günleridir.
											Bu geçmiş zamanın sevgi dolu hatıraları.
									","
											Und faux-Nostalgie funktioniert sogar bei ernsten Themen wie Krieg.
											Dies sind die wundervollen Tage der Schlacht um England 1940,
											als eine Messerschmitt ME109 in das House of Commons bricht,
											und umherfliegt, nur um Churchill zu ärgern, der irgendwo da unten ist.
											Es ist eine zärtliche Erinnerung an vergangene Zeiten.
									","
											Y la falsa nostalgia funciona también con los temas serios, como la guerra.
											Esto es de aquellos maravillosos días de la Batalla de Inglaterra en 1940,
											cuando un Messerschmitt ME109 irrumpió en la Cámara de los Comunes
											y dio unas cuantas vueltas, sólo para cabrear a Churchill, que estaba por ahí abajo.
											Grandes recuerdos de tiempos pasados.
									",What is retro-futurism?,Bruce McCall,13:01,"art,entertainment,humor,media,Best of the Web"
"
","
","
","
","
","
",What is retro-futurism?,Bruce McCall,13:01,"art,entertainment,humor,media,Best of the Web"
"
											Le matraquage hyperbolique, c'est un moyen de pousser l'exaggération aussi loin que possible,
											juste pour s'amuser. Voici un ouvrage que j'ai fait — une brochure encore une fois —
											le RMS Tyrannique, ce qu'il y a de plus grand au monde.
											L'exemplaire, que vous ne voyez pas dans sa totalité car il s'étale sur des pages et des pages,
											dit que les passagers de l'entrepont ne peuvent prendre leurs couchettes qu'à la fin du voyage,
											et qu'il est si sûr qu'il n'a pas besoin d'assurance.
											Évidemment, c'est fait à l'image du Titanic.
											Mais ce n'est pas un cri de coeur pour l'hubris humain face à la nature —
											ce n'est qu'une blague malsaine et ridicule.
									","
											Hyperbolic overkill is a way of taking exaggeration to the absolute ultimate limit,
											just for the fun of it. This was a piece I did — a brochure again —
											""RMS Tyrannic: The Biggest Thing in All the World.""
											The copy, which you can't see because it goes on and on for several pages,
											says that steerage passengers can't get their to bunks before the voyage is over,
											and it's so safe it carries no insurance.
											It's obviously modeled on the Titanic.
											But it's not a cri de coeur about man's hubris in the face of the elements.
											It's just a sick, silly joke.
									","
											O excesso hiperbólico é uma maneira
											de levar o exagero ao seu último
e absoluto limite, só por diversão.
											Esta é uma obra que fiz
— uma brochura mais uma vez —
											O Tyrannic, a maior coisa do mundo.
											O texto, que não conseguem ver
porque se alonga por várias páginas,
											diz que os passageiros de 3.ª classe
não conseguem chegar aos beliches
											antes do final da viagem...
											(Risos)
											... e que o navio é tão seguro
que não tem seguro.
											É obviamente baseado no Titanic.
											Mas não é um grito de dor
											sobre a arrogância humana
perante os elementos,
											é apenas uma piada tola, de mau gosto.
									","
											Fazla öldürme abartmayı en uç noktaya sırf eğlencesine taşımaktır.
											Bu da benim yaptığım bir eser — yine bir broşür —
											RMS Tyrannic, dünyadaki en büyük şey.
											Sayfalarca devam ettiğinden dolayı göremediğiniz kopya şunu diyor,
											gemide üçünçü sınıf yolcuları seyehat bitmeden önce uyumak için yerlerini alamıyorlar,
											ve bu sigorta gerektirmediği için çok güvenli.
											Bu açıkca Titanic üzerinde modellendi.
											Bu insanın gururunu protesto eden bir şey değil —
											O sadece kötü, aptalca bir şaka.
									","
											""Hyperbolic Overkill"" (""übertriebenes Übermaß"") treibt Übertreibung zur absoluten Grenze,
											nur zum Spaß. Dies ist wieder eine Broschüre —
											die RMS Tyrannic, das Größte in der ganzen Welt.
											In der Broschüre, die sie nicht sehen können, weil sie über mehrere Seiten geht,
											heißt es, dass Zwischendeck-Passagiere es nicht zu ihren Kajüten schaffen bevor die Reise vorbei ist,
											und daß sie so sicher sei, daß sie nicht versichert ist.
											Offensichtlich ist sie der Titanic nachempfunden.
											Aber es ist kein verzweifelter Seufzer über menschliche Anmaßung im Angesicht der Elemente —
											es ist nur einer kranker, blöder Witz.
									","
											La exageración hiperbólica es un modo de llevar la exageración al límite más absoluto y extremo,
											sólo por diversión. Esta es una ilustración —otro folleto—
											del RMS Tyrannic, la cosa más grande del mundo entero.
											El texto, que no se ve porque se extiende a lo largo de varias páginas,
											dice que los pasajeros de tercera no llegan a sus literas antes del final del viaje,
											y que es tan fiable que no está asegurado.
											Es evidente que está basado en el Titanic.
											Pero no es una protesta por la arrogancia del hombre frente a los elementos
											—es sólo una broma tonta de mal gusto.
									",What is retro-futurism?,Bruce McCall,13:01,"art,entertainment,humor,media,Best of the Web"
"
","
","
","
","
","
",What is retro-futurism?,Bruce McCall,13:01,"art,entertainment,humor,media,Best of the Web"
"
											Bas de gamme scandaleux, c'est bien quelque chose, je pense — ça va vous réveillez.
											Ca n'a pas de sens, c'est juste — Desoto découvre le Mississippi,
											et puis voilà une Desoto qui découvre le Mississippi.
											Je l'ai vite fait pour une quatrième de couverture — je n'avais que quatre heures pour faire une quatrième de couverture
											pour un numéro de Lampoon, et j'ai fait ça,
											et j'ai pensé, ""Bon, j'ai honte. J'espère que personne ne le sait.""
											Les gens ont écrit pour commander des retirages.
									","
											Shamelessly cheap is something, I think — this will wake you up.
											It has no meaning, just — Desoto discovers the Mississippi,
											and it's a Desoto discovering the Mississippi.
											I did that as a quick back page — I had like four hours to do a back page
											for an issue of the Lampoon, and I did that,
											and I thought, ""Well, I'm ashamed. I hope nobody knows it.""
											People wrote in for reprints of that thing.
									","
											Desavergonhadamente vulgar —
é algo que, penso, vai despertar-vos.
											Não tem significado, apenas:
""DeSoto descobre o Mississípi"".
											E ali está um DeSoto
a descobrir o Mississípi.
											Fi-lo como uma contracapa rápida
tinha cerca de quatro horas para a fazer
											para um número da Lampoon,
fiz aquilo e pensei:
											""Sinto-me envergonhado.
Espero que ninguém saiba.""
											As pessoas escreveram
a pedir reimpressões daquilo.
									","
											Utanmaksızcasına ucuz birşeydir, bence — bu sizi uyandıracak.
											Onun hiçbir anlamı yok sadece — Desoto Mississippi'yi keşfediyor,
											ve şuda Mississippi'yi keşfeden bir Desoto.
											Ben bunu hızlı bir arka sayfa olarak yaptım — Lampoon'un bir konusu için bu arka,
											sayfayı yapmak 4 saatimi aldı, ben bunu yaptım,
											ve düşündüm, ""Güzel, rezil oldum. Umarım hiçkimse bunu bilmez.""
											insanlar bu şeyin kopyalarını yazdılar.
									","
											""Shamelessly Cheap"" (""schamlos billig"") ist etwas, wovon ich glaube — das wird sie aufwecken.
											Es hat keine Bedeutung, nur — Desoto endeckt den Mississippi,
											und dies ist ein Desoto, wie er den Mississippi enddeckt.
											Ich malte das ganz schnell als Rückseite - ich ungefähr vier Stunden für eine
											Rückseite im Lampoon, und als ich das gemacht hatte
											dachte ich: ""Das ist beschämend. Ich hoffe niemand merkt es.""
											Leute schrieben mir, um Nachdrucke davon zu bekommen.
									","
											Desvergonzadamente obvio es algo que creo que os despertará.
											No significa nada, sólo... De Soto descubrió el Misisipi
											y ese es un Desoto descubriendo el Misisipi.
											Lo hice como contraportada rápida —tenía unas cuatro horas para hacer una contraportada
											para un número de National Lampoon, y pinté eso
											y pensé: ""Bueno, estoy avergonzado. Espero que nadie se de cuenta"".
											La gente escribió para que se reeditase aquello.
									",What is retro-futurism?,Bruce McCall,13:01,"art,entertainment,humor,media,Best of the Web"
"
","
","
","
","
","
",What is retro-futurism?,Bruce McCall,13:01,"art,entertainment,humor,media,Best of the Web"
"
											L'absurdisme urbain — c'est ce que réclame vraiment le New Yorker.
											J'essaie avec ces couvertures-là de rendre la vie à New York encore plus bizarre qu'elle ne l'est.
											J'en ai fait à peu près 40 dont je dirais 30 sont basées sur ce concept.
											Une nuit, je roulais sur la septième avenue à trois heures du matin,
											et il y avait cette vapeur qui sortait la rue, et je me suis demandé, ""Qu'est qui cause cela?"" Et ça —
											qui sait?
									","
											Urban absurdism — that's what the New Yorker really calls for.
											I try to make life in New York look even weirder than it is with those covers.
											I've done about 40 of them, and I'd say 30 of them are based on that concept.
											I was driving down 7th Avenue one night at 3 a.m.,
											and this steam pouring out of the street, and I thought, ""What causes that?"" And that —
											who’s to say?
									","
											Absurdismo urbano —
é o que a The New Yorker realmente pede.
											Tentei fazer com que
a vida em Nova Iorque
											parecesse ainda mais estranha
do que é nestas capas.
											Fiz cerca de 40 e diria que 30 delas
são baseadas nesse conceito.
											Ia a conduzir pela Sétima Avenida
certa noite, às 3 da manhã,
											com este vapor
a espalhar-se pela rua, e pensei:
											""O que causará isso?""
											(Risos)
											Quem diria?
									","
											Kent absürdlüğü — New Yorker'ın gerçekten yaptığı şey.
											New York'ta şu kapaklardan daha garip görünen kapaklarla yaşam yapmayı deniyorum.
											Bunların 40 kadarını yaptım, ve söyleyebilirim ki bunların 30 tanesi bu düşünce üzerine kurulu.
											Bir gece 7. caddeden araba ile geçiyordum,
											ve bu buhar sokaktan etrafa yayılıyordu, ve
											""Buna ne sebep oluyor?"" diye düşündüm.
									","
											""Urban Absurdism"" (""urbanes Absurdes"") — das ist das, was der New Yorker braucht.
											Mit diesen Titelbildern versuche ich, das Leben in New York noch seltsamer aussehen zu lassen als es schon ist.
											Ich habe davon ungefähr 40 gemacht, und ich würde sagen 30 davon basieren auf diesem Konzept.
											Ich fuhr um drei Uhr nachts die 7te Avenue herunter,
											und der Dampf stieg aus der Straße empor und ich fragte mich ""Was verursacht das?"" Und das —
											Wer weiß es schon?
									","
											Absurdismo urbano —es lo que New Yorker realmente pide.
											En esas portadas intento hacer que la vida en Nueva York parezca aún más extraña.
											He hecho unas 40 y diría que 30 están basadas en ese concepto,
											Iba en coche por la Séptima Avenida una noche a las 3 de la madrugada,
											vi el vapor que salía de la calle y pensé: ""¿Qué lo origina?"" Y eso...
											¿Quién sabe?
									",What is retro-futurism?,Bruce McCall,13:01,"art,entertainment,humor,media,Best of the Web"
"
","
","
","
","
","
",What is retro-futurism?,Bruce McCall,13:01,"art,entertainment,humor,media,Best of the Web"
"
											Le Temple de Dendur au Metropolitan à New York — c'est un endroit très sombre.
											Je croyais que je pouvais l'égayer un peu, faire quelque chose de drôle.
									","
											The Temple of Dendur at the Metropolitan in New York — it's a very somber place.
											I thought I could jazz it up a bit, have a little fun with it.
									","
											O templo de Dendur no Metropolitan,
de Nova Iorque, é um lugar muito sombrio.
											Pensei que lhe poderia dar uma volta,
brincar um pouco com ele.
									","
											New York Metropolitan da bulunan Dendur tapınağı, kasvetli bir yer.
											Bununla biraz jaz yaparak az da olsa eğlenebilirim diye düşündüm.
									","
											Der Tempel von Dendur im Metropolitan in New York — ein sehr trister Ort.
											Ich dachte ich mach es ein bisschen fetziger, hab ein bisschen Spaß damit.
									","
											El Templo de Dendur, en el Metropolitan de Nueva York —es un lugar bastante lúgubre.
											Pensé que podría animarlo un poco, divertirme un poco con ello.
									",What is retro-futurism?,Bruce McCall,13:01,"art,entertainment,humor,media,Best of the Web"
"
","
","
","
","
","
",What is retro-futurism?,Bruce McCall,13:01,"art,entertainment,humor,media,Best of the Web"
"
											Celle-ci est un couverture trèspolitiquement incorrecte. Pas à New York.
											Je ne pouvais pas m'en empêcher, et j'ai reçu un courriel très méchant d'un groupe écologique qui disait,
											""C'est trop sérieux et sombre pour s'en moquer. Vous devriez en avoir honte,
											merci de vous excusez sur notre site web.""
											Je n'ai pas encore eu le temps dem'en occuper — mais peut-être un de ces jours.
									","
											This is a very un-PC cover. Not in New York.
											I couldn't resist, and I got a nasty email from some environmental group saying,
											""This is too serious and solemn to make fun of. You should be ashamed,
											please apologize on our website.""
											Haven't got around to it yet but — I may.
									","
											Esta é uma capa politicamente
muito incorreta.
											Não é em Nova Iorque.
											Não consegui resistir
e recebi um email desagradável
											de um qualquer grupo ambiental a dizer:
											""Isto é demasiado sério e solene
para brincadeiras.
											""Devia ter vergonha, por favor
peça desculpas no nosso website.""
											Ainda não as pedi — mas talvez o faça.
									","
											Bu hiç bilgisayar kapağı gibi durmuyor. En azından New York'ta.
											Dayanamadım, ve bazı çevreci gruplardan ""Bu eğlenmek için çok ciddi ve kutsaldır.
											Utanmalısın, lütfen bizim web sitemiz üzerinden özür dileyiniz"",
											diye yazan kötü emailler aldım.
											Daha özürdilemedim ama yapabilirim.
									","
											Ein sehr politisch inkorrektes Titelbild. Nicht in New York.
											Ich konnte nicht widerstehen, und ich bekam eine fiese E-mail von einer Umwelt-Organisation die sagten:
											""Das ist zu schwerwiegend und ernst um darüber lustig zu machen. Sie sollten sich schämen,
											bitte entschuldigen sie sich auf unserer Webseite.""
											Ich bin noch nicht dazu gekommen — aber mal sehen.
									","
											Esta es una portada muy políticamente incorrecta. Fuera de Nueva York.
											No pude evitarlo y recibí un email muy desagradable de un grupo ecologista que decía:
											""Eso es demasiado serio y solemne para bromear. Debería darle vergüenza,
											por favor, discúlpese en nuestra web"".
											Aún no les he hecho caso —pero tal vez lo haga.
									",What is retro-futurism?,Bruce McCall,13:01,"art,entertainment,humor,media,Best of the Web"
"
","
","
","
","
","
",What is retro-futurism?,Bruce McCall,13:01,"art,entertainment,humor,media,Best of the Web"
"
											Voici le côté linguistique de mon cerveau.
											Rires
											J'adore le mot Eurotrash.
											Rires
											Voilà tout le Eurotrash qui passe à la douane à JFK.
									","
											This is the word side of my brain.
											(Laughter)
											I love the word ""Eurotrash.""
											(Laughter)
											That's all the Eurotrash coming through JFK customs.
									","
											Este é o lado linguístico do meu cérebro.
											(Risos)
											Adoro a palavra ""Eurotrash""
[""lixo"" europeu].
											(Risos)
											Aquilo é todo o ""lixo"" europeu a passar
pela alfândega do aeroporto JFK.
									","
											Bu benim beynimin kelime kısmı.
											(Kahkaha)
											Eurotrash(Amerikada yaşayan genç, sağlıklı Avrupalı insanlar) kelimesine bayılıyorum.
											(kahkaha)
											Bütün Amerikada yaşayan, genç sağlıklı Avrupalı insanlar JFK gümrük kapısına doğru geliyor.
									","
											Dies ist die Wörter-Seite von meinem Gehirn.
											(Lachen)
											Ich liebe das Wort Eurotrash (Euro-Müll)
											(Lachen)
											Das ist der ganze Euromüll, der durch den Zoll von JFK kommt.
									","
											Esta es la parte de mi cerebro que se ocupa de las palabras.
											(Risas)
											Me encanta la palabra ""eurotrash"" (eurobasura).
											(Risas)
											Esa es toda la eurobasura pasando por la aduana en el JFK.
									",What is retro-futurism?,Bruce McCall,13:01,"art,entertainment,humor,media,Best of the Web"
"
","
","
","
","
","
",What is retro-futurism?,Bruce McCall,13:01,"art,entertainment,humor,media,Best of the Web"
"
											Voici le messager à vélo de New York, qui rencontre la Tour de France.
											Si vouz habitez à New York, vous savez comment les messagers à vélo se déplacent.
											Le problème c'est qu'il porte un tube pour les plans etcetera — comme ils le font tous —
											et il y a beaucoup de gens qui ont supposé qu'il était un terroriste
											prêt à tirer des missiles sur le Tour de France —
											un signe des temps, je suppose.
									","
											This was the New York bike messenger meeting the Tour de France.
											If you live in New York, you know how the bike messengers move.
											Except that he's carrying a tube for blueprints and stuff — they all do —
											and a lot of people thought that meant it was a terrorist
											about to shoot rockets at the Tour de France —
											sign of our times, I guess.
									","
											Este era o estafeta de bicicleta
de Nova Iorque
											a deparar com a Volta à França.
											Se vivem em Nova Iorque, sabem
como os estafetas de bicicleta correm.
											Só que ele leva às costas um tubo
extensível para desenhos e outras coisas
											— como todos levam —
											e pensaram que ele era um terrorista
											prestes a disparar foguetes
contra a Volta à França
											— sinal dos nossos tempos, creio eu.
									","
											Bu Fransa bisiklet turuna katılan New Yorklu bisikletli postacı.
											Eğer New York'ta yaşıyorsanız bisikletli postacıların nasıl haraket ettiğiniz biliyorsunuzdur.
											Postacının proje dosyası gibi vb. şeyler taşıması yanında — hepsi bunu yapar —
											ve bir çok insan bunun anlamının Fransa bisiklet turunda roket atmak
											üzere olan bir terörist olduğunu düşünmüştür —
											sanırım, bizim zamanın işareti.
									","
											Das ist ein New Yorker Fahrrad-Kurier wie er die Tour de France trifft.
											Wenn sie in New York leben, wissen sie wie sich die Fahrrad-Kuriere bewegen.
											Außer, dass er eine Rolle mit Blaupausen mit sich hat — haben sie alle —
											und viele Leute dachten es sollte ein Terrorist sein,
											der Raketen auf die Tour de France schiesst —
											Ich glaube, das ist ein Zeichen unserer Zeit.
									","
											Este es el mensajero ciclista de Nueva York encontrándose con el Tour de Francia.
											Si uno vive en Nueva York sabe como se desplazan los mensajeros.
											Pero éste lleva un tubo para planos y esas cosas —todos los llevan—
											y mucha gente creyó que eso quería decir que era un terrorista
											que iba a disparar cohetes contra el Tour de Francia
											—supongo que es un indicio de los tiempos que corren.
									",What is retro-futurism?,Bruce McCall,13:01,"art,entertainment,humor,media,Best of the Web"
"
","
","
","
","
","
",What is retro-futurism?,Bruce McCall,13:01,"art,entertainment,humor,media,Best of the Web"
"
											Voilà la seule couverture de mode que j'ai jamais faite.
											C'est la petite vieille dame qui habite dans une chaussure, et puis ce truc-ci —
											le titre était, ""Le quartier se dégrade.""
											Je sais pas grand' chose de la mode —
											On m'avait dit de faire ce que l'on appelle un Mary Jane,
											et puis j'ai eu un terrible débat entre le directeur artistique et le rédacteur en chef qui disaient,
											ajoutez une bride, non, n'ajoutez pas de bride, si ajoutez une bride, pas de bride,
											parce que cela cache le logo et ça fait moche, et c'est mauvais et —
											Finalement, je me suis dégonflé et je l'ai fait par égard pour l'authenticité de la chaussure.
									","
											This is the only fashion cover I've ever done.
											It's the little old lady that lives in a shoe, and then this thing —
											the title of that was, ""There Goes the Neighborhood.""
											I don't know a hell of a lot about fashion —
											I was told to do what they call a Mary Jane,
											and then I got into this terrible fight between the art director and the editor saying:
											""Put a strap on it"" — ""No, don't put a strap on it"" — ""Put a strap on it — ""Don't put a strap on it"" —
											because it obscures the logo and looks terrible and it's bad and —
											I finally chickened out and did it for the sake of the authenticity of the shoe.
									","
											Esta é a única capa de moda
que alguma vez fiz.
											É a velhinha que vivia num sapato.
											O título era, ""Lá Vai a Vizinhança.""
											Não sei grande coisa sobre moda.
											mandaram-me fazer
o chamado sapato Mary Jane.
											Depois vi-me metido
numa terrível discussão
											entre o diretor artístico e o editor
que diziam:
											Põe a presilha, não ponhas a presilha,
põe a presilha, não ponhas a presilha,
											porque tapa o título
e fica horrível e é mau.
											Finalmente cedi e pus-lhe a presilha,
a bem da autenticidade do sapato.
									","
											Bu moda ile ilgili yapmış olduğum tek kapak.
											Bu yaşlı bayan bir ayakkabının içinde yaşıyor, ve —
											bunun başlığı "" İşte komşuluk gidiyor.""
											Ben moda ile ilgili bir halt bilmiyorum —
											Mary Jane olarak anlandırılan şeyi yapmam söylendi,
											ve daha sonra kendimi Sanat Direktörü ile Editör arasındaki onun üzerine band koy,
											onun üzerine band koyma, band koy, koyma diye geçen korkunç kavganın içinde buldum,
											çünkü band logonun görülmesini zorlaştırıyor ve görüntüsü berbart ve bad kötü —
											ve sonunda tırstığımdan ve ayakkabının orjinalliği uğruna onu yaptım.
									","
											Das ist der einzige Mode Titelbild was ich je gemacht habe.
											Es ist die kleine alter Dame die in einem Schuh lebt, und dann dieses Ding —
											der Titel war ""Das war's dann wohl mit der Nachbarschaft.""
											Ich weiß nicht besonders viel über Mode —
											Mir wurde gesagt ich solle ein ""Mary Jane"" malen
											und dann kam ich zwischen die Fronten in einem furchtbaren Streit zwischen dem künsterlischem Leiter und dem Redakteur
											die sagten ""Mach den Riemen drauf"" ""Nein, mach den Riemen ab"" ""Mach den Riemen drauf"" ""Mach den Riemen ab,
											weil es das Logo verdeckt und es sieht schrecklich und schlecht aus und"" —
											am Ende war ich feige und zwar für die Authentizität des Schuhs.
									","
											Esta es la única portada de moda que he hecho.
											Es la ancianita que vivía en un zapato, de ahí esta imagen
											—se titulaba ""El vecindario va a peor"".
											No tengo ni puñetera idea de moda.
											Me dijeron que dibujase lo que se conoce como Mary Jane,
											y después estalló una pelea terrible entre el director artístico y el editor que decían
											ponle una tira, no, no le pongas tira, ponle una tira, no, no le pongas tira,
											porque tapa el logo y tiene un aspecto horrendo y no está bien y...
											Al final me acobardé y lo hice por la autenticidad del zapato.
									",What is retro-futurism?,Bruce McCall,13:01,"art,entertainment,humor,media,Best of the Web"
"
","
","
","
","
","
",What is retro-futurism?,Bruce McCall,13:01,"art,entertainment,humor,media,Best of the Web"
"
											C'est une petite blague — E-ZR pass [passage plus facile]. Une lettre, ça fait toute une idée.
									","
											This is a tiny joke — E-ZR pass. One letter makes an idea.
									","
											Esta é uma piadinha
— ""Facilite a passagem"".
									","
											Bu ufak bir şaka — E-ZR geçişi. Bir harf bir fikir verebiliyor.
									","
											Dies ist ein winziger Witz —""E-ZR pass"" (Einfacherer Durchgang). EIn Buchstabe kreiert die Idee.
									","
											Esta es una pequeña broma —E-ZR pass (pase rápido aéreo). Una letra es una idea.
									",What is retro-futurism?,Bruce McCall,13:01,"art,entertainment,humor,media,Best of the Web"
"
","
","
","
","
","
",What is retro-futurism?,Bruce McCall,13:01,"art,entertainment,humor,media,Best of the Web"
