fr,tr,de,es,title,speaker,duration,tags
"
											Mais en fait,
											ce genre d'idée qu'on se fait de la cuisine sino-américaine
											n'existe pas qu'en Amérique.
											Si on y réfléchit,
											la cuisine chinoise est celle qui s'est le plus répandue sur la planète,
											on la sert sur les sept continents, même en Antarctique,
											parce que le lundi soir, c'est cuisine chinoise à la station McMurdo,
											la station scientifique principale en Antarctique.
											On voit différentes sortes de cuisine chinoise.
											Par exemple, il y a la cuisine chinoise de France,
											qui sert des cuisses de grenouille au sel et au poivre.
											Il y a la cuisine chinoise d'Italie,
											où ils n'ont pas de biscuits chinois,
											mais servent de la glace en beignet.
											Ma voisine du dessous, Alessandra,
											n'en croyait pas ses oreilles quand je lui ai dit,
											""Les beignets de glace, c'est pas chinois.""
											Elle m'a dit, ""Ah bon ?
											Mais on en sert dans tous les restaurants chinois en Italie.""
											(Rires)
											Et même les britanniques ont leur propre version.
											Ceci est un plat appellé boeuf émincé croustillant,
											qui a beaucoup de croustillant, beaucoup d'émincé, et pas beaucoup de boeuf.
											Il y a la cuisine chinoise des Antilles,
											la cuisine chinoise de Jamaïque,
											la cuisine chinoise du Moyen Orient,
											la cuisine chinoise de Mauritanie.
											Ca c'est un plat que j'ai découvert
											qui s'appelle Le Bol Magique.
											Il y a la cuisine chinoise d'Inde,
											la cuisine chinoise de Corée,
											la cuisine chinoise du Japon,
											où ils prennent les bao, les petits pains,
											et en font une version ""pizza"",
											et ils prennent —
											et ils — complètement au hasard
											ils prennent des plats de nouilles chinoises
											et ils les transforment en ramen.
											Et ça, ce plat-là,
											dans la version chinoise, il n'y a pas de soupe.
											Il y a la cuisine chinoise du Pérou,
											à ne pas confondre avec la cuisine chinoise du Mexique,
											où en gros ils prennent les plats
											et les servent comme des fajitas.
											Et aussi
											ils ont des plats comme le risotto chop suey.
											Mon préféré
											de tous les restaurants que j'ai pu trouver
											c'est celui-ci qui s'appelle ""Kung Food"" au Brésil.
											(Rires)
									","
											yani düşüncelerini,
											Çin Amerikan gıdalarının bu tür yiyecekleri
											sadece Amerika'ya ait değildir.
											Aslında, bunun hakkında düşünüyorsanız,
											Çin gıdaları, dünyanın en yaygın gıdasıdır.
											yedi kıtada hatta Antartika'da bile hizmet vermektedir.
											Çünkü Pazartesi gecesi, McMurdo İstasyonu Çin yemek gecesidir,
											Antartika'da ana bilim istasyonu bulunmaktadır.
											Yani, Çin gıdaların farklı çeşitleri bakın.
											Örneğin, Fransız Çin yemekleri bulunmaktadır.
											Burada kurbağa bacaklarına tuz serperek servis ederler.
											Italyan Çin yemekleri vardır,
											Şans kurabiyeleri yoktur,
											böylece kızarmış gelato hizmet vermektedir.
											Benim alt komşum,Alessandra
											ona söyledim resmen şok oldu.
											''Dostum,kızarmış gelato Çin'in değildir.''
											Öyle değil gibi
											Ancak İtalya'da tüm Çin restoranları içinde hizmet vermektedir.
											(Gülüşmeler)
											Ve hatta İngilizlerin kendi sürümü var.
											Bu yemeğe doğranmış dana gevrek adı verilir.
											Gevrek ,dana eti olmayan bir sürü şey vardır.
											Batı Hint Çin yemekleri vardır.
											Orada Jamaika çin yemekleri vardır.
											Orta Doğu Çin yemekleri, bulunmaktadır.
											Mauritius Çin yemekleri var.
											Bu Magic Bowl adlı bir yemektir.
											benim keşfettiğim
											Hint Çin yemekleri var
											Koreliler'in Çin yemekleri,
											Japonlar'ın Çin yemekleri
											Onlar küçük çörekler için malzemeyi nerden alıyorlar
											ve onlar yaptıkları pizza sürümleri içine,
											ve aldıkları
											ve onlar gibi tamamen rastgele
											Onlar Çin erişte yemekleri alacaklar
											ve onlardansadece Ramen-ize alacaklar
											Bunun gibi birşeydir
											Burada Çin versiyonu çorba yoktur.
											Yani orada Peru'nun çin yemekleri vardır.
											Bu, Meksika Çin yemekleri ile karıştırılmamalıdır
											aslında onlar burada fikir alırlar
											ve fajita gibi görünmesi
											ve diğer bir şey :
											Onlarında chop suey gibi risotto yapma düşünceleri var.
											Benim favorim
											Dünya'da karşılaştığım bütün restoranların
											Birincisi Brezilyadaki ''Kung Food''adı verilendi
											—-
									","
											Die Sache ist also,
											dass diese Art der Vorstellung chinesisch-amerikanischen Essens
											nicht nur in Amerika existiert.
											Wenn man eigentlich einmal darüber nachdenkt,
											ist chinesisches Essen das am weitesten verbreitete Essen auf dem Planeten,
											serviert auf allen sieben Kontinenten, sogar in der Antarktis,
											weil Montag abends chinesischer Essensabend in der McMurdo Station ist,
											welche die wissenschaftliche Hauptstation in der Antarktis ist.
											Man sieht also verschiedene Sorten von chinesischem Essen.
											Zum Beispiel gibt es französisches chinesisches Essen,
											wo Froschbeine mit Salz und Pfeffer serviert werden.
											Es gibt italienisches chinesisches Essen,
											wo es keine Glückskekse gibt
											und deswegen frittiertes Eis serviert wird.
											Meine untere Nachbarin Alessandra
											war vollkommen schockiert als ich ihr sagte:
											""Alter, frittiertes Eis ist nicht chinesisch.""
											Und sie meint: ""Ist es das nicht?
											Aber sie servieren es in all den chinesischen Restaurants in Italien.""
											(Gelächter)
											Und sogar die Briten haben ihre eigene Version.
											Dies ist ein Gericht namens knuspriges zerschnitzeltes Rindfleisch,
											das eine ganze Menge an Knuspern hat, eine ganze Menge Zerschnitzeltes, und nicht viel Rindfleisch.
											Es gibt west-indisches chinesisches Essen,
											es gibt jamaikanisches chinesisches Essen,
											es gibt nah-östliches chinesisches Essen,
											es gibt mauretanisches chinesisches Essen.
											Das ist ein Gericht namens ""Magic Bowl"",
											das ich entdeckt habe.
											Es gibt indisches chinesisches Essen,
											koreanisches chinesisches Essen,
											japanisches chinesisches Essen,
											wo Sie die Baozi, die kleinen Brötchen, nehmen
											und sie in kleine Pizza Versionen umwandeln
											und sie nehmen —
											vollkommen zufällig
											nehmen sie chinesische Nudelgerichte
											und ""Ramen-isieren"" sie.
											Das hier ist etwas,
											das in der chinesischen Version keine Suppe hat.
											Es gibt also peruanisches chinesisches Essen,
											was nicht mit mexikanischem chinesischen Essen verwechselt werden sollte,
											wo man im Grunde genommen Dinge nimmt
											und sie wie Fajitas aussehen lässt.
											Und dann — eine Sache:
											sie haben Dinge, wie Risotto Chop Suey.
											Mein persönlicher Favorit
											aller Restaurants, auf die ich rund um die Welt gestoßen bin,
											war dieses hier in Brasilien namens ""Kung Food.""
											(Gelächter)
									","
											Así que la cosa es,
											esta clase de idea de la comida chino-estadounidense
											no existe sólo en los EEUU.
											De hecho, si lo piensas,
											la comida china es una de las más generalizadas en el planeta,
											servida en los siete continentes, incluso en la Antártida,
											porque la noche del lunes es noche de comida china en la estación McMurdo,
											que es la principal estación científica en la Antártida.
											Así, ustedes ven diferentes variedades de comida china.
											Por ejemplo, está la comida franco-china,
											donde sirven ancas de rana con sal y pimienta.
											Está la comida italiano-china,
											donde no tienen galletas de la fortuna,
											así que sirven helado frito.
											Alessandra, mi vecina del piso de abajo,
											estaba totalmente sorprendida cuando le dije:
											""Amiga, el helado frito no es chino.""
											Y ella dice: ""¿No lo es?
											Pero lo sirven en todos los restaurantes chinos en Italia.""
											(Risas)
											Y aun los británicos tienen su propia versión.
											Este es un plato llamado tiras crujientes de carne de res,
											el cual tiene un montón de crujiente, un montón de tiras, y no mucha carne de res.
											Hay comida china de las Indias Occidentales,
											hay comida Jamaicano-China,
											hay comida china del Oriente Medio,
											hay comida Mauritano-China.
											Este es un plato que descubrí
											llamado el Tazón Mágico.
											Hay comida Indo-China,
											comida Coreano-China,
											comida Japonesa-China,
											donde toman el ""bao"", los pequeños panecillos,
											y los hacen como una versión de pizza,
											y toman...
											y ellos, como que totalmente al azar,
											toman platos de fideos chinos,
											y simplemente los hacen como Ramen.
											Esto es como... esto es algo que,
											en la versión china, no tiene sopa.
											Así, hay comida Peruana-China,
											que no debe mezclarse con la comida Mexicana-China,
											donde básicamente toman cosas
											y las hacen parecer fajitas.
											Y entonces... una cosa:
											tienen algo como chop suey de risotto [arroz].
											Mi favorito personal
											entre todos los restaurantes que he encontrado alrededor del mundo
											fue éste en Brasil, llamado ""Kung Food"".
											(Risas)
									",The hunt for General Tso,Jennifer 8. Lee,16:38,"business,culture,exploration,food,global issues,history,Best of the Web"
"
","
","
","
",The hunt for General Tso,Jennifer 8. Lee,16:38,"business,culture,exploration,food,global issues,history,Best of the Web"
"
											Alors prenons un peu de recul,
											et essayons de comprendre
											ce dont il faut avoir conscience aux Etats-Unis.
											MacDonald s'est en quelque sorte,
											attiré beaucoup d'attention et de respect,
											en standardisant essentiellement
											le menu, le décor et ce qu'on y sert
											dans les Etats-Unis de l'après-guerre.
											Mais vous savez quoi ?
											Ils ont fait ça
											depuis le siège de l'entreprise
											en Illinois, n'est-ce-pas ?
											Les restaurants chinois
											ont fait sensiblement la même chose
											avec le menu et le décor —
											et même le nom du restaurant —
											mais sans siège administratif centralisé.
											Je me suis vraiment rendu compte de ça
											avec le tirage du loto du 30 mars 2005
											ils supposaient
											vu le nombre de tickets qu'ils avaient vendus,
											qu'ils auraient 3 ou 4 gagnants de second rang —
											ce sont les gens qui ont 5 ou 6 bons numéros.
											Au lieu de ça, ils en ont eu 110,
											ils n'en revenaient pas.
									","
											Bu yüzden,geri bir adım atalım
											ve türünü anlayalım
											Amerika'da neler takdir edilmelidir?
											Mc Donald'ın çeşitleri
											çok fazla ilgi gördü
											temel olarak standartlaştırılması için
											menüsü, dekoru ve yemek deneyimi
											İkinci Dünya Savaşı sonrasında Amerika'da
											Ama siz ne olduğunu biliyor musunuz ?
											Onlar aslında çok şey yaptı
											merkezi bir karargah ile
											IIIinıois dışında ,doğru mu?
											Çin restoranları
											büyük ölçüde aynı şeyi yaptığımızı idda edeceklerinde iddalıyım
											menüsü ve dekorasyonu ile
											hatta restoran ismi
											ancak merkezi bir karargah olmadan
											Yani, bu gerçekten bana göre çok açık oldu.
											30 Mart 2005 Elektrobilim çizim ile
											Onların ne beklediğini bilirsinzi
											sattıkları bilet sayısına bağlı
											üç dört tane ikincilik kazanan var
											Bunlar beş ya da altı Elektrobilim numaraları ile eşleşen insanlardır
											Bunun yerine, 110 oldu
											ve onlar resmen şok oldu
									","
											Lassen Sie uns also einen Schritt zurück gehen
											und sozusagen verstehen,
											was es in Amerika zu schätzen gibt.
											McDonalds hat, mehr oder weniger,
											viel Aufmerksamkeit auf sich gezogen, eine Menge Respekt dafür,
											dass sie im Grunde genommen
											das Menü, das Dekor und das kulinarische Erlebnis
											in dem Amerika, nach dem zweiten Weltkrieg standardisiert haben.
											Aber wissen Sie was?
											Sie taten dies
											durch einen zentralisierten Hauptsitz
											aus Illinois heraus, richtig?
											Chinesische Restaurants
											haben größtenteils dasselbe getan, würde ich argumentieren,
											mit dem Menü und dem Dekor —
											sogar dem Restaurant Namen —
											aber ohne einen zentralisierten Hauptsitz.
											Dies ist mir sogar sehr deutlich geworden,
											mit der Powerball Ziehung am 30. März, 2005,
											bei dem, wissen Sie, basierend
											auf der Anzahl der Karten, die sie verkauft hatten, erwartet wurde,
											dass Sie drei oder vier viertplatzierte Gewinner haben würden —
											dies sind die Leute, die fünf oder sechs richtige Powerball Zahlen treffen.
											Stattdessen hatten sie 110
											und sie waren vollkommen schockiert.
									","
											Bien, demos un paso atrás,
											y medio entendamos
											lo que es ser apreciado en los EEUU.
											McDonald's, en cierto modo,
											ha cosechado mucha atención, mucho respeto,
											por básicamente estandarizar
											el menú, la decoración y la experiencia de comer
											en los EEUU post-Segunda Guerra Mundial.
											Pero, ¿saben qué?
											En verdad lo hicieron
											a través de una oficina central
											desde Illinois, ¿cierto?
											Los restaurantes chinos
											han hecho la misma cosa, sostendría yo,
											con el menú y la decoración,
											incluso con el nombre del restaurante,
											pero sin oficinas centrales.
											Esto me quedó muy claro
											cuando el sorteo del Powerball del 30 de marzo de 2005,
											donde, ya saben, ellos esperaban,
											basados en el número de boletos que habían vendido,
											esperaban tener tres o cuatro ganadores del segundo premio...
											esa es la gente que acierta cinco o seis de los números del sorteo.
											En vez de eso, tuvieron 110,
											y estaban completamente escandalizados.
									",The hunt for General Tso,Jennifer 8. Lee,16:38,"business,culture,exploration,food,global issues,history,Best of the Web"
"
","
","
","
",The hunt for General Tso,Jennifer 8. Lee,16:38,"business,culture,exploration,food,global issues,history,Best of the Web"
"
											Ils ont fait des recherches dans tout le pays, et ils ont découvert
											que ça pouvait ne pas être frauduleux,
											parce que ça c'est produit
											dans des états et sur des systèmes informatiques différents.
											Quel que soit le phénomène,
											il conduisait les gens à se comporter
											d'une façon massivement synchronisée.
											Ils se sont dit que c'était peut être lié aux motifs
											sur les grilles —
											vous savez, un losange,
											ou une diagonale.
											Ce n'était pas ça.
											Ce n'était pas ça, donc ils se sont dit
											regardons la télévision
											ils ont regardé un épisode de Lost.
											Je n'ai pas la télé,
											ce qui fait de moi une anomalie, mais très productive —
											(Rires)
											— et cet épisode de Lost, d'après ce que j'ai compris,
											parlait du numéro porte-bonheur d'un type
											qui n'était pas un numéro porte-bonheur,
											mais qui indiquait le temps qu'ils avaient passé sur l'île,
											ils ont regardé,
											et ce n'étaient pas les même numéros.
											Ils ont regardé Les Feux de l'amour,
											et ce n'était pas ça non plus.
											Jusqu'à ce que le premier type se pointe le lendemain,
											et qu'ils lui demandent
											""D'où viennent les numéros ?""
											Il a répondu, ""Oh, je les ai trouvés dans un biscuit chinois.""
											Ceci est le petit papier de l'un des gagnants,
											parce que le comité anti-fraude du loto du Tennessee
											disait non, ça ne tient pas cette histoire.
											C'était pourtant vrai,
											parmi ces 110 personnes,
											environ 104 d'entre eux
											avaient eu les numéros dans un biscuit chinois.
											(Rires)
									","
											Tüm ülke genelinde baktılar ve keşfettiler
											mutlaka, dolandırıcılık olamazdı
											bunun olduğunu biliyosrunuz
											Farklı devletler içinde,farklı bilgisayar sistemleri üzerinden
											yani ne olursa olsun öyleydi
											insanların çeşitli davranışlarına neden olmuştur
											bir kitle halinde senkronize edilir.
											belki de bu yüzden kalıpları ile yapmak zorunda
											küçük kağıt parçaları üzerinde
											pırlanta olduğunu sizin gibi biliyorum
											ya da köşegen olduğunu bilirisiniz
											değildi
											Bu onlar gibi değildi.
											Tamam, televizyona bakalım
											böylece unuttunuz bir bölüme baktık.
											Şimdi ,televizyon yok
											Bu çok verimli ama beni çılgına döndürür
											—-
											ve bu bölümde unuttunuzu anlıyorum
											Şanslı numara beyaz adamın üzerindeydi.
											Şanslı numara beyaz adamın üzerindeydi
											Onlar nekadar uzun süredir adada olsa da
											ama, görünüyordu
											ve sayıları eşleşmedi.
											bu yüzden acemi ve karasız baktık
											ve her ikisi de değildi
											İlk adam gibi değildi ,ertesi gün gösteir
											Ona sordular :
											''Numaranızı nereden aldınız ?''
											''Ah,bir şans kurabiyesinden aldım .''
											Kazananlardan biri var ki o aslında bir yanlışlıktı
											Çünkü Tennessee piyango güvenlik görevlileri
											ah ,hayır ona benziyordu bu doğru olamaz
											Fakat doğruydu
											ve temel olarak, bu 110 kişi
											Ve bunların 104 tanesine
											şans kuarabiyelerinden kazanılmış olan bu sayı
											—-
									","
											Sie sahen sich im ganzen Land um und fanden heraus,
											dass es nicht zwingend Betrug sein konnte,
											da es, Sie wissen schon,
											in verschiedenen Staaten, über verschiedene Computersysteme geschehen ist.
											Was auch immer es also war,
											es führte dazu, dass Leute sich auf
											eine Art massensynchronisierte Weise verhalten.
											Okay, vielleicht hatte es etwas mit den Mustern
											auf den kleinen Papierstücken zu tun —
											Wissen Sie, zum Beispiel war es ein Diamant
											oder diagonal
											Das war es nicht.
											Das war es nicht, also meinten sie:
											""Okay, lasst uns ins Fernsehprogramm schauen"",
											und so sahen sie sich eine Folge ""Lost"" an.
											Also ich habe keinen Fernseher,
											was mich zu einem Freak macht, aber sehr produktiv, und —
											(Gelächter)
											— und diese Folge von ""Lost"", wie ich verstehe,
											in der der übergewichtige Typ eine Glückszahl hat,
											die doch keine Glückszahl war,
											welche die Dauer war, die sie auf der Insel gewesen sind,
											aber sie sahen hinein
											und die Zahlen stimmten nicht überein.
											Also sahen sie sich ""The Young and the Restless"" an
											und das war es auch nicht.
											Und so war es nicht bis der erste Typ am nächsten Tag auftaucht
											und sie ihn fragen:
											""Woher haben Sie ihre Zahl bekommen?"",
											dass er sagt: ""Oh, die habe ich von einem Glückskeks.""
											Das ist tatsächlich einer der Zettel, den einer der Gewinner hatte,
											weil die Sicherheitsbeamten der Tennessee Lotterie
											meinten: ""Oh, nein, das kann doch nicht wahr sein.""
											Aber es war wahr
											und im Grunde genommen hatten von diesen 110 Leuten
											104 oder so von ihnen
											ihre Zahl von dem Glückskeks bekommen.
											(Gelächter)
									","
											Miraron por todo el país y descubrieron
											que no podría ser necesariamente un fraude,
											porque ocurrió, ya saben,
											en diferentes estados, a través de diferentes sistemas de cómputo.
											Así que, lo que fuera,
											había causado que la gente como que se comportara
											de una manera sincronizada masiva.
											Así que, bien, quizá tenía que ver con los patrones
											en los boletos,
											ya saben, como, era un diamante,
											o, ya saben, diagonal.
											No era eso.
											No era eso, así que como que,
											Bueno, veamos la televisión,
											así que vieron un episodio de [la serie] Lost.
											Ahora bien, yo no tengo televisor,
											lo cual me hace un bicho raro, pero muy productiva, y...
											(Risas)
											... y este episodio de Lost, según entiendo,
											trataba del número de la suerte de un hombre blanco,
											el cual no era un número de la suerte,
											el cual era el tiempo que habían estado en la isla,
											pero vieron,
											y los números no coincidían.
											Así que vieron [la serie] Los Jóvenes y Los Inquietos,
											y tampoco fue eso.
											Así que no fue sino hasta que el primer tipo se presenta al día siguiente,
											y le preguntan:
											""¿De dónde obtuvo usted su número?""
											Y él dice: ""Ah, lo tomé de una galleta de la fortuna.""
											Este es, de hecho, el papelito que tenía uno de los ganadores,
											porque los oficiales de seguridad de la Lotería de Tennessee
											estaban como que, ah, no... como que: ""esto no puede ser verdad"".
											Pero era verdad,
											y básicamente, de esas 110 personas,
											104 de ellas, o algo así,
											habían obtenido su número de la galleta de la fortuna.
											(Risas)
									",The hunt for General Tso,Jennifer 8. Lee,16:38,"business,culture,exploration,food,global issues,history,Best of the Web"
"
","
","
","
",The hunt for General Tso,Jennifer 8. Lee,16:38,"business,culture,exploration,food,global issues,history,Best of the Web"
"
											Je suis partie
											à travers tout le pays
											à la recherche des restaurants
											dans lesquels ces gens avaient eu leur biscuit chinois.
											Il y en a un tas,
											y compris Lee's China à Omaha —
											qui est tenu par des Coréens, mais c'est une autre histoire —
											un certain nombre s'appelle China Buffet.
											Ce qui est intéressant, c'est que leur histoire était similaire,
											mais les restaurants étaient différents.
											C'étaient des restos ouverts pour le déjeuner, en vente à emporter,
											des restaurants classiques ou proposant des buffets,
											c'était il y a 3 semaines ou il y a 3 mois.
											Mais à un certain moment
											tous ces gens ont vécu la même expérience
											qui a convergé vers un biscuit chinois et un restaurant chinois,
											et tous ces restaurants chinois
											servaient des biscuits chinois
											qui, comme on le sait,
											ne sont même pas chinois à la base.
											Ca fait partie du phénomène
											que j'appelle l'auto-organisation spontanée
											selon lequel, comme dans une colonie de fourmis,
											des petites décisions prises à un niveau microscopique
											ont un fort impact au niveau macroscopique.
									","
											Evet. Ben gittim ve aramaya başladılar
											Ben ülkenin öbür tarafına gittim
											bu restoranlara bakmak için
											bu insanlar kendi kazandıkları şans kurabiyeleri
											Bunlardan bir sürü olduğunu biliyorsunuz
											Lee dahil olmak üzere Omaha'daki Çin
											Bu aslında Kore'liler tarafından yönetilen fakat başka bir nokta
											Ve onlar Çin'e bir sürü büfe atadı.
											Yani,ilginç olan hikayelerinin benzer olması
											ama onlar farklıydı
											Öğle yemeği oldu
											o büfede oturdular
											üç hafta önceydi, üç ay önceydi.
											Ama bazı noktalarda,
											all these people had a very similar experience
											Bu şans kurabiyelerini bir Çin restoranında birleştirdi
											ve tüm bu Çin lokantalarına
											Şans kurabiyeleri servis edildi.
											Bunu tabi ki biliyoruz
											Hatta Çin ile başlamayan
											Yani bu fenomenin bir tür parçasıdır.
											Ben spontane kendi organizasyonu olarak adlandırılan
											Burada, karınca kolonileri gibi
											Burası tarafından alınan küçük kararlar mikro düzeyde
											aslında makro seviyesi üzerinde büyük bir etkisi var.
									","
											Ja. So ging ich also und begann zu suchen.
											Ich bin über das ganze Land gereist,
											auf der Suche nach diesen Restaurants,
											von denen diese Leute ihre Glückskekse erhalten hatten.
											Wissen Sie, es gibt einen ganzen Haufen von ihnen
											inklusive ""Lee's China"" in Omaha —
											welches tatsächlich von Koreanern geleitet wird, aber das ist wieder ein anderer Punkt —
											und einen ganzen Haufen von ihnen namens ""China Buffet"".
											Was also interessant ist, ist, dass ihre Geschichten sich ähnelten,
											jedoch zugleich verschieden waren.
											Es war Mittagessen, es war zum Mitnehmen,
											es war zum Hinsetzen, es war ein Buffet,
											es war vor drei Wochen, es war vor drei Monaten.
											Aber an einem bestimmten Punkt
											hatten all diese Leute ein sehr ähnliches Erlebnis,
											welches an einem Glückskeks und an einem chinesischen Restaurant zusammenlief
											und all diese chinesischen Restaurants
											servierten Glückskekse,
											die, wie wir natürlich wissen
											noch nicht einmals chinesisch sind.
											Es ist also sozusagen ein Teil des Phänomens,
											das ich spontane Selbst-Organisation genannt habe,
											bei der, wie in Ameisen Kolonien,
											in denen kleinste Entscheidungen von — auf der mikroskopischen Ebene
											tatsächlich einen großen Einfluss auf die Makro-Ebene haben.
									","
											Sí. Así, fui y comencé a buscar.
											Fui por todo el país,
											buscando estos restaurantes
											de donde estas personas habían obtenido sus galletas de la fortuna.
											Ya saben, había un montón de ellos,
											incluyendo Lee's China en Omaha
											(atendido en verdad por Coreanos, pero ese es otro punto),
											y un montón de ellos llamados China Buffet.
											Bien, lo interesante es que sus historias eran similares,
											pero eran diferentes.
											Fue almuerzo, fue comida para llevar,
											fue comida en el restaurante, fue un bufé,
											fue hace tres semanas, fue hace tres meses.
											Pero en algún punto,
											toda esa gente tuvo una experiencia muy similar
											que convergía en una galleta de la fortuna y en un restaurante chino,
											y todos estos restaurantes chinos
											estaban sirviendo galletas de la fortuna,
											las cuales, por supuesto sabemos,
											para empezar ni siquiera son chinas.
											Así que es como parte del fenómeno
											que llamé auto-organización espontánea, ¿cierto?,
											donde, como colonias de hormigas,
											donde las pequeñas decisiones hechas por... en el nivel micro
											de hecho tienen un gran impacto en el nivel macro.
									",The hunt for General Tso,Jennifer 8. Lee,16:38,"business,culture,exploration,food,global issues,history,Best of the Web"
"
","
","
","
",The hunt for General Tso,Jennifer 8. Lee,16:38,"business,culture,exploration,food,global issues,history,Best of the Web"
"
											Un bon point de comparaison
											ce sont les nuggets de poulet.
											McDonald's a passé 10 ans
											à développer un produit qui ressemble à du poulet.
											Ils ont essayé la tourte au poulet,
											le poulet frit,
											et enfin ils ont introduit les nuggets de poulet.
											La grande innovation des nuggets de poulet
											ce n'était pas de les ""nuggetifier"",
											ça c'est un concept assez simple,
											mais l'astuce des nuggets de poulet
											c'est qu'ils ont réussi à détacher la viande de l'os
											d'une façon rentable,
											c'est pour ça que ça a pris si longtemps
											avant que d'autres les copient.
											Ca a pris 10 ans,
											et en quelques mois,
											c'était un tel succès
											qu'ils ont lancé ça
											dans tout le système McDonald's à travers le pays.
									","
											Bu yüzden, aksine iyi bir sıralama
											McNuggets tavuk konumundadır.
											McDonald's aslında 10 yıl harcadı
											tavuk gibi ürünleri ile geliyor.
											Tavuklu kiş yaptılar
											Kızarmış tavuk yaptılar
											ve en son tavuk McNuggets'ı ürettiler.
											Ve Tavuk McNuggets büyük yenilik
											kızartılmış nugget değildi
											Çünkü kolay bir tür konseptinin olduğunu
											ancak Tavuk McNuggets ardında hile oldu
											tavuğun kemiğini çıkarmayı başardılar
											düşük maliyetli bir şekilde,
											bu kadar uzun sürmesinin nedeni
											Diğer insanlar bunları kopyalamak için
											Bu, 10 yıl aldı
											ve sonra birkaç ay içinde
											hit oldu.
											onlar sadece rendeledi ve rulo haline getirdi
											McDonald's'ın's ülkedeki tüm sistemi
									","
											Eine gute Art von Kontrast sind also
											Chicken McNuggets.
											McDonald's hat tatsächlich zehn Jahre damit verbracht,
											ein Hühnchen-artiges Produkt herauszubringen.
											Sie versuchten Hühnchen-Pastete,
											sie machten frittiertes Hühnchen
											und dann endlich führten sie Chicken McNuggets ein.
											Und die bedeutende Innovation von Chicken McNuggets
											war es nicht, sie in Nuggetform zu bringen,
											weil das ein ziemlich einfaches Konzept ist,
											sondern der Trick hinter Chicken McNuggets war es,
											dass sie dazu in der Lage waren das Hühnchen vom Knochen
											auf eine kosten-effiziente Weise zu entfernen,
											was auch der Grund dafür ist, wieso es so lange gebraucht hat
											bis andere Leute es ihnen nachmachen konnten.
											Es dauerte zehn Jahre
											und binnen von ein Paar Monaten
											war es ein solcher Hit,
											dass sie es einfach einführten und im gesamten
											System von McDonald's landesweit auf den Markt brachten.
									","
											Así, un buen tipo de contraste
											son los Chicken McNuggets.
											McDonald's de hecho empleó 10 años
											lanzando un producto que fuese como de pollo.
											Hicieron pastel de pollo,
											hicieron pollo frito,
											y finalmente lanzaron los Chicken McNuggets.
											Y la gran innovación de los Chicken McNuggets
											no fue hacerlos como pepitas [nuggets],
											porque eso era como un concepto fácil,
											pero el truco detrás de los Chicken McNuggets fue,
											que pudieron remover el pollo del hueso
											de una manera rentable.
											que es la razón por la que se tomó tanto tiempo
											para que otros los copiaran.
											Les tomó 10 años,
											y entonces en un par de meses
											fue tal éxito que
											los introdujeron y los desplegaron a través
											de todo el sistema de McDonald's en el país.
									",The hunt for General Tso,Jennifer 8. Lee,16:38,"business,culture,exploration,food,global issues,history,Best of the Web"
"
","
","
","
",The hunt for General Tso,Jennifer 8. Lee,16:38,"business,culture,exploration,food,global issues,history,Best of the Web"
