en,pt,es,fr,title,speaker,duration,tags
"
											One day, I stormed out
of the door in tears
											after a fight with a loved one,
											and I wandered into a café,
											where I asked the waitress for a pen.
											I always had a notebook with me,
											claiming that it was to jot down ideas
in moments of inspiration,
											but the truth was that I needed
to be constantly fidgeting,
											because in moments of stillness,
											I found myself counting seconds again.
											But that day, I watched in wonder
as the words streamed out of my pen,
											forming the most pivotal letter
I've ever written,
											addressed to Tom.
											Along with an account of the violence
that he subjected me to,
											the words, ""I want to find forgiveness""
											stared back at me,
											surprising nobody more than myself.
											But deep down I realized that this
was my way out of my suffering,
											because regardless of whether or not
he deserved my forgiveness,
											I deserved peace.
											My era of shame was over.
									","
											Um dia, saí pela porta em lágrimas
											depois de uma discussão
com uma pessoa de quem gostava
											e entrei num café,
onde pedi uma caneta.
											Tinha sempre um bloco de notas comigo,
											dizendo que era para anotar ideias
em momentos de inspiração,
											mas a verdade é que precisava
de estar constantemente ocupada,
											porque, em momentos de silêncio,
											começava a contar os segundos outra vez.
											Mas naquele dia, vi com admiração
as palavras que saíam da caneta,
											formando a carta mais importante
que alguma vez escrevi,
											endereçada ao Tom.
											Juntamente com o relato da violência
a que ele me submetera,
											as palavras, ""quero encontrar o perdão""
											olharam de volta para mim,
											não surpreendendo ninguém,
para além de mim.
											Mas, no fundo, entendi que era esta
a saída para o meu sofrimento,
											porque, quer ele merecesse ou não
o meu perdão,
											eu merecia ter paz.
											Os meus dias de vergonha acabaram.
									","
											Cierto día, salí por la puerta llorando
											después de una pelea con un novio,
											y vagué hacia un café,
											donde pedí un bolígrafo a la mesera.
											Siempre tenía un cuaderno conmigo,
											pretendiendo que era para anotar ideas
en momentos de inspiración,
											pero la verdad era que necesitaba
estar constantemente inquieta,
											pues en los momentos de quietud,
											me ponía a contar los segundos 
otra vez.
											Pero aquel día, mientras las palabras
salían del bolígrafo, me asombró
											escribir una de las cartas 
más cruciales que haya escrito,
											dirigida a Tom.
											Junto con un recuento de violencia
a la cual él me sometió,
											las palabras, ""Quiero encontrar el perdón""
											me confrontaron,
											y me sorprendieron.
											En el fondo me di cuenta de que esta
era mi forma de salir del sufrimiento,
											pues independientemente
de si él merecía mi perdón o no,
											yo merecía la paz.
											Mi tiempo de vergüenza 
había terminado.
									","
											Un jour, j'ai claqué la porte en larmes
											suite à une dispute avec un proche
											et suis entrée dans un café,
											où j'ai demandé un stylo à la serveuse.
											J'avais toujours un cahier avec moi,
											soi-disant pour noter des idées
pendant des moments d'inspiration,
											mais la vérité est que j'avais besoin
de gigoter tout le temps,
											parce que lors d'un moment de calme,
											je me remettais à compter les secondes.
											Mais ce jour, j'observais tandis que
les mots jaillissaient de mon stylo,
											devenant la lettre la plus importante
que j'aid jamais écrite,
											adressée à Tom.
											Tout en prenant en compte
la violence qu'il m'a affligée,
											les mots « Je veux trouver le pardon »
											se retournaient vers moi, me surprenant
plus que personne d'autre.
											Mais au fond, j'ai réalisé que c'était
une issue à ma souffrance,
											parce que sans tenir compte
du fait qu'il méritait mon pardon ou non,
											je méritais d'être en paix.
											Ma période de honte était terminée.
									",Our story of rape and reconciliation,Thordis Elva and Tom Stranger,19:06,"activism,collaboration,communication,sexual violence,humanity,identity,personal growth,social change,society,women,men"
"
","
","
","
",Our story of rape and reconciliation,Thordis Elva and Tom Stranger,19:06,"activism,collaboration,communication,sexual violence,humanity,identity,personal growth,social change,society,women,men"
"
											Before sending the letter,
											I prepared myself for all kinds
of negative responses,
											or what I found likeliest:
no response whatsoever.
											The only outcome
that I didn't prepare myself for
											was the one that I then got —
											a typed confession from Tom,
full of disarming regret.
											As it turns out, he, too,
had been imprisoned by silence.
											And this marked the start
of an eight-year-long correspondence
											that God knows was never easy,
											but always honest.
											I relieved myself of the burdens
that I'd wrongfully shouldered,
											and he, in turn, wholeheartedly
owned up to what he'd done.
											Our written exchanges became a platform
											to dissect the consequences of that night,
											and they were everything
from gut-wrenching
											to healing beyond words.
									","
											Antes de enviar a carta,
											preparei-me para todos os tipos
de respostas negativas,
											ou para o que achei mais provável:
nenhuma resposta.
											A única opção para a qual não me preparei
											foi a que recebi
											— uma confissão do Tom, cheia de remorsos.
											Afinal, ele também estava prisioneiro
do silêncio.
											Isso marcou o começo de oito anos
de troca de correspondência
											que, só Deus sabe, não foi fácil,
											mas foi sempre honesta.
											Livrei-me de pesos
que, erradamente, suportara
											e ele, por sua vez, aceitou o que tinha
feito, com todo o seu coração.
											As nossas trocas tornaram-se
uma plataforma
											para dissecar as consequências
daquela noite,
											e foram tudo,
desde perturbadoras
											a uma terapêutica indescritível.
									","
											Antes de enviar la carta,
											me preparé para todos los tipos
de respuestas negativas,
											o lo más posible:
ninguna respuesta.
											La única respuesta 
para la cual no me preparé
											fue exactamente la que obtuve —
											una confesión escrita de Tom,
llena de arrepentimientos.
											Resultó que él también,
estuvo preso del silencio.
											Esto marcó el comienzo de ocho años
de correspondencia
											que Dios sabe no fue fácil,
											pero siempre fue honesta.
											Me libré de los pesos que
equivocadamente estaba cargando
											y él, a su vez, reconoció
de corazón lo que hizo.
											Nuestras cartas se convirtieron
en una plataforma
											para analizar las consecuencias
de aquella noche,
											y fueron desde desgarradoras
											hasta sanadoras
más allá de las palabras.
									","
											Avant d'envoyer la lettre,
											je me suis préparée à toutes
les réponses négatives
											et à la plus probable :
absolument aucune réponse.
											Le seul dénouement auquel
je ne m'attendais pas
											fut ce qu'il s'est produit —
											une confession de Tom,
remplie de profonds regrets.
											En fin de compte, lui aussi
avait été emprisonné par le silence.
											Et ça a marqué le début
de huit années de correspondance
											qui, Dieu sait, n'a pas été facile
											mais toujours sincère.
											Je me suis soulagée du poids
que je portais sur mes épaules à tort
											et lui, en retour, a sincèrement
reconnu ce qu'il avait fait.
											Nos échanges étaient devenus
une plateforme
											pour décortiquer
les conséquences de cette nuit,
											on y retrouvait de tout :
des mots douloureux,
											des mots guérissants.
									",Our story of rape and reconciliation,Thordis Elva and Tom Stranger,19:06,"activism,collaboration,communication,sexual violence,humanity,identity,personal growth,social change,society,women,men"
"
","
","
","
",Our story of rape and reconciliation,Thordis Elva and Tom Stranger,19:06,"activism,collaboration,communication,sexual violence,humanity,identity,personal growth,social change,society,women,men"
"
											And yet, it didn't bring about
closure for me.
											Perhaps because the email format
didn't feel personal enough,
											perhaps because it's easy to be brave
											when you're hiding behind a computer
screen on the other side of the planet.
											But we'd begun a dialogue
											that I felt was necessary
to explore to its fullest.
											So, after eight years of writing,
											and nearly 16 years after that dire night,
											I mustered the courage
to propose a wild idea:
											that we'd meet up in person
											and face our past once and for all.
									","
											Mesmo assim, este capítulo
ainda não estava encerrado para mim.
											Talvez porque o formato email
não me parecesse muito pessoal,
											talvez porque é fácil sermos corajosos
											quando estamos atrás de um ecrã
no outro lado do planeta.
											Mas começámos um diálogo
											que senti que era necessário
explorar ao máximo.
											Então, depois de oito anos de escrita,
											e quase 16 anos depois
daquela terrível noite,
											ganhei coragem e propus uma ideia louca:
											encontrarmo-nos pessoalmente
											e enfrentar o nosso passado
de uma vez por todas.
									","
											Sin embargo, para mí no fue el cierre.
											Tal vez porque un correo electrónico
no es lo suficientemente personal,
											porque es fácil ser valiente
											cuando estás atrás de una pantalla
al otro lado del planeta.
											Pero comenzamos un diálogo
											que sentí que era necesario 
explorar al máximo.
											Así, después de ocho años de escribir,
											y casi 16 años después 
de aquella terrible noche,
											reuní el coraje suficiente
para proponer una loca idea:
											que nos encontráramos
											y enfrentáramos el pasado 
de una vez por todas.
									","
											Pourtant, ça ne m'a pas aidée
à tourner la page.
											Sans doute parce que le format e-mail
n'était pas assez personnel
											ou car il est facile d'être courageux
											en se cachant derrière un écran
de l'autre côté de la planète.
											Nous avions commencé une conversation
											qui avait besoin d'être
explorée jusqu'au bout.
											Alors, après 8 années d'échange
											et presque 16 années
depuis cette terrible nuit,
											j'ai trouvé le courage
de proposer une idée de folie :
											se rencontrer en personne
											et affronter notre passé
une bonne fois pour toutes.
									",Our story of rape and reconciliation,Thordis Elva and Tom Stranger,19:06,"activism,collaboration,communication,sexual violence,humanity,identity,personal growth,social change,society,women,men"
"
","
","
","
",Our story of rape and reconciliation,Thordis Elva and Tom Stranger,19:06,"activism,collaboration,communication,sexual violence,humanity,identity,personal growth,social change,society,women,men"
"
											TS: Iceland and Australia
are geographically like this.
											In the middle of the two is South Africa.
											We decided upon the city of Cape Town,
											and there we met for one week.
											The city itself proved to be
a stunningly powerful environment
											to focus on reconciliation
and forgiveness.
											Nowhere else has healing
and rapprochement been tested
											like it has in South Africa.
											As a nation, South Africa sought
to sit within the truth of its past,
											and to listen to the details
of its history.
											Knowing this only magnified the effect
that Cape Town had on us.
									","
											TS: A Islândia e a Austrália
são geograficamente assim.
											No meio das duas está a África do Sul.
											Escolhemos a Cidade do Cabo,
											e estivemos lá durante uma semana.
											A cidade em si era uma lindíssima
e poderosa paisagem
											para nos focarmos na reconciliação
e no perdão.
											Nunca antes o alívio e a aproximação
foram testados
											como foram na África do Sul.
											Como uma nação, a África do Sul procurou
entrar na verdade do seu passado,
											e ouvir os detalhes da sua história.
											Saber isso apenas aumentou o efeito
que a Cidade do Cabo teve em nós.
									","
											TS: Islandia y Australia
están geográficamente así.
											En medio de los dos está Sudáfrica.
											Decidimos encontrarnos
en la Ciudad del Cabo,
											y allí nos vimos una semana.
											La ciudad resultó ser un ambiente 
muy poderoso
											para concentrarse en la reconciliación
y en el perdón.
											Ningún lugar tiene el poder de cura
y de acercamiento
											como Sudáfrica.
											Como nación, Sudáfrica buscó
apoyarse en la verdad de su pasado,
											y escuchar los detalles de su historia.
											Esto aumentó el efecto que la Ciudad 
del Cabo tuvo en nosotros.
									","
											TS : L'Islande et l'Australie sont
géographiquement comme ça.
											Au milieu se trouve l'Afrique du Sud.
											On a décidé de se retrouver
dans la ville du Cap,
											où on s'est vus pendant une semaine.
											La ville s'est révélée être
un environnement incroyablement fort
											pour se concentrer
sur la réconciliation et le pardon.
											La guérison et le rapprochement
n'ont jamais été mis à l'épreuve
											autant qu'en Afrique du Sud.
											En tant que pays, l'Afrique du Sud a tenté
de se loger dans la vérité de son passé
											et d'écouter les détails de son histoire.
											Savoir ça n'a fait qu'amplifier l'effet
que la ville a eu sur nous.
									",Our story of rape and reconciliation,Thordis Elva and Tom Stranger,19:06,"activism,collaboration,communication,sexual violence,humanity,identity,personal growth,social change,society,women,men"
"
","
","
","
",Our story of rape and reconciliation,Thordis Elva and Tom Stranger,19:06,"activism,collaboration,communication,sexual violence,humanity,identity,personal growth,social change,society,women,men"
"
											Over the course of this week,
											we literally spoke
our life stories to each other,
											from start to finish.
											And this was about analyzing
our own history.
											We followed a strict policy
of being honest,
											and this also came
with a certain exposure,
											an open-chested vulnerability.
											There were gutting confessions,
											and moments where we just
absolutely couldn't fathom
											the other person's experience.
											The seismic effects of sexual violence
were spoken aloud and felt,
											face to face.
											At other times, though,
											we found a soaring clarity,
											and even some totally unexpected
but liberating laughter.
											When it came down to it,
											we did out best to listen
to each other intently.
											And our individual realities
were aired with an unfiltered purity
											that couldn't do any less
than lighten the soul.
									","
											Durante essa semana,
											contámos um ao outro
as histórias da nossa vida,
											do princípio ao fim.
											E isto era analisar
a nossa própria história.
											Seguimos regras estritas
de sermos honestos,
											e, com isto, veio uma certa exposição,
											e uma vulnerabilidade de coração aberto.
											Houve confissões íntimas,
											e momentos em que simplesmente
não pudemos compreender
											a experiência da outra pessoa.
											Os efeitos sísmicos da violência sexual
foram falados em alto e bom som,
											cara a cara.
											Noutras vezes, no entanto,
											encontrámos uma enorme clareza,
											e um riso totalmente inesperado,
mas libertador.
											Quando chegou o momento certo,
											demos o nosso melhor
para nos ouvirmos com atenção.
											E as nossas realidades individuais
foram para o ar com uma pureza natural
											que não podia fazer menos
do que aliviar a alma.
									","
											Durante esa semana,
											literalmente nos contamos
nuestras historias de vida,
											de comienzo a fin.
											Y esto fue sobre analizar
nuestra propria historia.
											Seguimos una política estricta
de completa honestidad,
											y eso acompañó cierta exposición,
											en una vulnerabilidad de pecho abierto.
											Hubo confesiones viscerales,
											y momentos donde no conseguíamos
											entender al prójimo.
											Los efectos de la violencia sexual
se hablaron y se sintieron,
											cara a cara.
											Por otro lado, también,
											encontramos mucha claridad,
											e incluso risas inesperadas 
pero liberadoras.
											En estas reuniones,
											dábamos lo mejor para escuchar
al otro de forma atenta.
											Nuestras realidades individuales
se expusieron con una pureza total
											que no podía hacer más
que aliviar nuestras almas.
									","
											Tout au long de cette semaine,
											nous nous sommes littéralement
raconté nos vies,
											du début à la fin.
											Et c'était pour analyser
notre propre histoire.
											Nous avons suivi la règle d'être honnête
											et cela comportait un certain risque,
											une vulnérabilité à cœur ouvert.
											Nous vidions notre sac de confessions
											et de moments où
nous ne pouvions pas comprendre
											l'expérience de l'autre.
											Nous avons dit haut et fort
											et ressenti les effets sismiques
de la violence sexuelle
											en face à face.
											D'autres fois,
											nous avons trouvé une clarté grandissante
											et parfois des rires libérateurs
complètement inattendus.
											Le moment venu,
											nous avons fait de notre mieux
pour écouter l'autre attentivement.
											Les réalités de chacun
étaient dites pures et crues,
											ce qui ne pouvait qu'éclairer l'âme.
									",Our story of rape and reconciliation,Thordis Elva and Tom Stranger,19:06,"activism,collaboration,communication,sexual violence,humanity,identity,personal growth,social change,society,women,men"
"
","
","
","
",Our story of rape and reconciliation,Thordis Elva and Tom Stranger,19:06,"activism,collaboration,communication,sexual violence,humanity,identity,personal growth,social change,society,women,men"
"
											TE: Wanting to take revenge
is a very human emotion —
											instinctual, even.
											And all I wanted to do for years
											was to hurt Tom back as deeply
as he had hurt me.
											But had I not found a way
out of the hatred and anger,
											I'm not sure I'd be standing here today.
											That isn't to say that I didn't have
my doubts along the way.
											When the plane bounced
on that landing strip in Cape Town,
											I remember thinking,
											""Why did I not just get myself
a therapist and a bottle of vodka
											like a normal person would do?""
									","
											TE: Querer vingança
é uma emoção muito humana,
											instintiva, até.
											Tudo o que eu queria fazer,
durante anos,
											era magoar o Tom,
tanto como ele me tinha magoado a mim.
											Mas se eu não tivesse encontrado
uma saída para o ódio e para a raiva,
											não tenho a certeza se estaria aqui hoje.
											Isto não é para dizer que não tive
as minhas dúvidas ao longo do caminho.
											Quando o avião poisou na pista
de aterragem na Cidade do Cabo,
											lembro-me de pensar:
											""Porque é que não arranjei um terapeuta
e uma garrafa de vodka
											""como uma pessoa normal faria?""
									","
											TE: Desear la venganza
es una emoción muy humana —
											instintiva, incluso.
											Todo lo que quise hacer por años
											era lastimar a Tom tanto
como él me lastimó.
											Pero si no hubiera encontrado 
una salida del odio y de la ira,
											no estoy segura si estaría aquí hoy.
											No es que no haya tenido mis dudas 
a lo largo del camino.
											Cuando el avión aterrizó
en la Ciudad Del Cabo,
											recuerdo pensar,
											""Por qué simplemente no fui con un
psicólogo y tomé una botella de vodka
											como haría cualquier persona normal?""
									","
											TE : Vouloir se venger
est un sentiment très humain,
											un sentiment instinctif, même.
											Tout ce que je voulais toutes ces années
											était de faire autant de mal à Tom
qu'il m'en avait fait.
											Mais si je n'étais pas sortie
de cette haine et de cette colère,
											je ne crois pas
que je serais ici aujourd'hui.
											Je ne veux pas dire
que je n'ai jamais eu aucun doute.
											Lors de l'atterrissage de l'avion au Cap,
											j'ai pensé :
											« Pourquoi n'ai-je pas simplement
trouvé un psy et une bouteille de vodka
											comme une personne normale
l'aurait fait ? »
									",Our story of rape and reconciliation,Thordis Elva and Tom Stranger,19:06,"activism,collaboration,communication,sexual violence,humanity,identity,personal growth,social change,society,women,men"
"
","
","
","
",Our story of rape and reconciliation,Thordis Elva and Tom Stranger,19:06,"activism,collaboration,communication,sexual violence,humanity,identity,personal growth,social change,society,women,men"
"
											(Laughter)
									","
											(Risos)
									","
											(Risas)
									","
											(Rires)
									",Our story of rape and reconciliation,Thordis Elva and Tom Stranger,19:06,"activism,collaboration,communication,sexual violence,humanity,identity,personal growth,social change,society,women,men"
"
","
","
","
",Our story of rape and reconciliation,Thordis Elva and Tom Stranger,19:06,"activism,collaboration,communication,sexual violence,humanity,identity,personal growth,social change,society,women,men"
"
											At times, our search
for understanding in Cape Town
											felt like an impossible quest,
											and all I wanted to do was to give up
											and go home to my loving
husband, Vidir,
											and our son.
											But despite our difficulties,
											this journey did result
in a victorious feeling
											that light had triumphed over darkness,
											that something constructive
could be built out of the ruins.
									","
											Por vezes, a nossa procura
da compreensão, na Cidade do Cabo,
											parecia uma missão impossível,
											e só me apetecia desistir
											e ir para casa para o meu marido, Vidir,
											e para o nosso filho.
											Mas, apesar das nossas dificuldades,
											esta viagem resultou
num sentimento vitorioso
											de que o bem triunfara sobre o mal,
											que algo construtivo
podia nascer das ruínas.
									","
											Nuestra búsqueda por comprensión
en la Ciudad Del Cabo
											se sintió como una búsqueda imposible,
											y todo lo que quería hacer era rendirme
											y volver a casa con mi esposo, Vidir,
											y nuestro hijo.
											Pero a pesar de nuestras dificultades,
											este viaje sí resultó
en un sentimiento de victoria
											en el cual la luz triunfó
sobre las tinieblas,
											donde algo podría ser construido
encima de las ruinas.
									","
											Parfois, notre recherche
de compréhension au Cap
											était comme une quête impossible,
											tout ce que je voulais était d'abandonner
											et rentrer chez moi
retrouver mon mari, Vidir
											et notre fils.
											Mais malgré nos difficultés,
											ce voyage a provoqué
un sentiment victorieux,
											comme si la lumière
avait triomphé sur l'obscurité,
											comme si on pouvait construire
à partir de ces ruines.
									",Our story of rape and reconciliation,Thordis Elva and Tom Stranger,19:06,"activism,collaboration,communication,sexual violence,humanity,identity,personal growth,social change,society,women,men"
"
","
","
","
",Our story of rape and reconciliation,Thordis Elva and Tom Stranger,19:06,"activism,collaboration,communication,sexual violence,humanity,identity,personal growth,social change,society,women,men"
"
											I read somewhere
											that you should try and be the person
that you needed when you were younger.
											And back when I was a teenager,
											I would have needed to know
that the shame wasn't mine,
											that there's hope after rape,
											that you can even find happiness,
											like I share with my husband today.
											Which is why I started writing feverishly
upon my return from Cape Town,
											resulting in a book co-authored by Tom,
											that we hope can be of use
to people from both ends
											of the perpetrator-survivor scale.
											If nothing else,
											it's a story that we would've needed
to hear when we were younger.
									","
											Li algures
											que devemos tentar ser a pessoa
de que precisávamos
											quando éramos mais novos.
											E quando eu era adolescente,
											eu devia saber que a vergonha
não era minha,
											que há esperança depois da violação,
											que se pode encontrar a felicidade,
											como a que partilho hoje com o meu marido.
											Foi por isso que comecei a escrever
quando saí da Cidade do Cabo,
											o que resultou num livro
em que o Tom é co-autor,
											que esperamos seja útil
para pessoas dos dois lados
											da escala abusador-sobrevivente.
											Quanto mais não seja,
											é uma história que gostaríamos
de ter ouvido quando éramos mais novos.
									","
											Leí en algún lugar
											que debes intentar ser la persona
que necesitbas de joven.
											Cuando yo era adolescente,
											necesitaba saber
que la vergüenza no era mía,
											que existe esperanza
después de la violación,
											que puedes encontrar felicidad,
											como la que tengo con mi esposo hoy.
											Fue por eso que comencé a escribir
cuando regresé de la Ciudad del Cabo,
											lo que resultó en un libro
que tiene a Tom como coautor,
											que esperamos que pueda ser útil
para las personas de ambos lados
											perpetrador - perpetrado.
											Más que esto,
											es una historia que necesitábamos
escuchar cuando éramos más jóvenes.
									","
											J'ai lu quelque part
											que nous devrions essayer
											d'être la personne
dont nous avions besoin plus jeune.
											Et quand j'étais adolescente,
											j'aurais aimé savoir
que je n'avais pas à avoir honte,
											qu'il y a de l'espoir après un viol,
											que l'on peut trouver le bonheur,
											comme celui que je partage avec mon mari.
											C'est pourquoi j'ai commencé à écrire
assidûment depuis mon retour du Cap,
											donnant naissance à un livre
co-écrit par Tom,
											qui, on l'espère, pourra constituer
une aide pour les gens des deux côtés
											de la balance du coupable et du survivant.
											En tout cas,
											c'est une histoire qu'on aurait aimé
avoir entendue quand on était plus jeune.
									",Our story of rape and reconciliation,Thordis Elva and Tom Stranger,19:06,"activism,collaboration,communication,sexual violence,humanity,identity,personal growth,social change,society,women,men"
"
","
","
","
",Our story of rape and reconciliation,Thordis Elva and Tom Stranger,19:06,"activism,collaboration,communication,sexual violence,humanity,identity,personal growth,social change,society,women,men"
"
											Given the nature of our story,
											I know the words
that inevitably accompany it —
											victim, rapist —
											and labels are a way to organize concepts,
											but they can also be dehumanizing
in their connotations.
											Once someone's been deemed a victim,
											it's that much easier to file them away
as someone damaged,
											dishonored,
											less than.
											And likewise, once someone
has been branded a rapist,
											it's that much easier
to call him a monster —
											inhuman.
											But how will we understand
what it is in human societies
											that produces violence
											if we refuse to recognize
the humanity of those who commit it?
											And how —
									","
											Dada a natureza da nossa história,
											sei que as palavras
que inevitavelmente a acompanham
											— vítima, violador —
											e os rótulos são uma maneira
de organizar conceitos,
											mas podem também ser desumanizadores
nas suas conotações.
											Quando alguém é considerado uma vítima,
											é muito fácil rotulá-la
como alguém diminuído,
											desonrado,
											inferior aos outros.
											Da mesma forma, quando alguém
é considerado um violador,
											é muito fácil chamar-lhe monstro
											desumano.
											Mas como podemos entender
o que é que, nas sociedades humanas,
											produz a violência
											se nos recusamos a reconhecer
a humanidade daqueles que a praticam?
									","
											Dada la naturaleza de nuestra historia,
											conozco las palabras que la acompañan —
											víctima, violador —
											y las etiquetas son maneras
de organizar conceptos,
											pero también pueden ser 
deshumanizantes en sus connotaciones.
											Cuando alguien se convierte en víctima,
											es muy fácil catalogarla como dañada,
											deshonrada,
											menos que eso.
											De la misma forma, cuando a alguien
se le etiqueta como violador,
											es muy fácil llamarle monstruo —
											inhumano.
											¿Pero cómo podemos entender
qué es lo que en la sociedad
											causa violencia
											si nos negamos a reconocer
la humanidad de quien lo comete?
									","
											Vu la nature de notre histoire,
											je connais les mots
qui l'accompagnent automatiquement —
											victime, violeur —
											les étiquettes aident
à organiser les concepts
											mais peuvent aussi déshumaniser
du fait de leurs connotations.
											Quand une personne a été
jugée comme victime,
											il est facile de la classer
comme quelqu'un d'abimé,
											de déshonoré,
											d'inférieur.
											Dès que quelqu'un est
catalogué comme violeur,
											c'est plus facile de le traiter
de monstre —
											d'inhumain.
											Mais comment allons-nous comprendre
ce qui, dans nos sociétés,
											produit de la violence
											si on refuse de reconnaître l'humanité
de ceux qui la commettent ?
											Et comment —
									",Our story of rape and reconciliation,Thordis Elva and Tom Stranger,19:06,"activism,collaboration,communication,sexual violence,humanity,identity,personal growth,social change,society,women,men"
"
","
","
","
",Our story of rape and reconciliation,Thordis Elva and Tom Stranger,19:06,"activism,collaboration,communication,sexual violence,humanity,identity,personal growth,social change,society,women,men"
"
											(Applause)
									","
											(Aplausos)
									","
											(Aplausos)
									","
											(Applaudissements)
									",Our story of rape and reconciliation,Thordis Elva and Tom Stranger,19:06,"activism,collaboration,communication,sexual violence,humanity,identity,personal growth,social change,society,women,men"
"
","
","
","
",Our story of rape and reconciliation,Thordis Elva and Tom Stranger,19:06,"activism,collaboration,communication,sexual violence,humanity,identity,personal growth,social change,society,women,men"
"
											And how can we empower survivors
if we're making them feel less than?
											How can we discuss solutions
to one of the biggest threats
											to the lives of women and children
around the world,
											if the very words we use
are part of the problem?
									","
											E como podemos ajudar sobreviventes
se os estamos a fazer sentir inferiores?
											Como podemos discutir soluções
a uma das maiores ameaças
											às vidas de mulheres e crianças
em todo o mundo,
											se as palavras que usamos
fazem parte do problema?
									","
											¿Cómo empoderar a los sobrevivientes
si los hacemos sentir menos?
											¿Cómo discutir soluciones
para una de las mayores amenazas
											en la vida de las mujeres y niños 
en el mundo,
											si las palabras que usamos
son parte del problema?
									","
											Et comment allons-nous
autonomiser les survivants
											en les traitant d'inférieurs ?
											Comment pouvons-nous discuter de solutions
à l'une des plus grandes menaces
											à la vie de femmes et d'enfants
dans le monde entier,
											si les mots que nous utilisons
font partie du problème ?
									",Our story of rape and reconciliation,Thordis Elva and Tom Stranger,19:06,"activism,collaboration,communication,sexual violence,humanity,identity,personal growth,social change,society,women,men"
"
","
","
","
",Our story of rape and reconciliation,Thordis Elva and Tom Stranger,19:06,"activism,collaboration,communication,sexual violence,humanity,identity,personal growth,social change,society,women,men"
"
											TS: From what I've now learnt,
											my actions that night in 1996
were a self-centered taking.
											I felt deserving of Thordis's body.
											I've had primarily positive
social influences
											and examples of equitable
behavior around me.
											But on that occasion,
											I chose to draw upon the negative ones.
											The ones that see women
as having less intrinsic worth,
											and of men having some unspoken
and symbolic claim to their bodies.
											These influences I speak of
are external to me, though.
											And it was only me in that room
making choices,
											nobody else.
									","
											TS: Do que eu aprendi,
											as minhas acções naquela noite de 1996
foram egoístas.
											Senti que merecia o corpo da Thordis.
											Tivera influências sociais positivas
											e exemplos de comportamentos justos
à minha volta.
											Mas naquela ocasião,
											escolhi aproveitar os negativos:
											os que vêem as mulheres
como tendo menos valor intrínseco,
											e os homens como tendo algum direito
simbólico sobre os corpos delas.
											No entanto, estas influências
de que falo são exteriores a mim.
											Fui só eu naquele quarto
a tomar decisões,
											mais ninguém.
									","
											TS: Aprendí,
											que mis acciones aquella noche de 1996
fueron egocéntricas.
											Sentí merecer el cuerpo de Thordis.
											Tuve influencias sociales positivas
											y ejemplos de similar conducta
a mi alrededor.
											Pero en aquella ocasión,
											escogí las influencias negativas.
											Las que dicen que las mujeres
tienen un valor menor,
											y que los hombres tienen cierto poder
sobre los cuerpos de ellas.
											Sin embargo, estas influencias
son externas a mí.
											Solamente fui yo en ese cuarto
el que tomó las decisiones,
											nadie más.
									","
											TS : De ce que j'ai appris,
											mes actes, cette nuit de 1996,
étaient égocentriques.
											J'ai cru que je méritais
le corps de Thordis.
											J'ai eu essentiellement
de l'influence sociale positive
											et des exemples de comportement équitable.
											Mais à cette occasion,
											j'ai choisi de tirer parti
des plus mauvais.
											Ceux qui voient les femmes 
avec peu de valeur intrinsèque
											et les hommes avec une affirmation
symbolique de leur corps.
											Ces influences dont je parle
sont externes pour moi.
											J'étais seul dans cette chambre 
à prendre des décisions,
											personne d'autre.
									",Our story of rape and reconciliation,Thordis Elva and Tom Stranger,19:06,"activism,collaboration,communication,sexual violence,humanity,identity,personal growth,social change,society,women,men"
"
","
","
","
",Our story of rape and reconciliation,Thordis Elva and Tom Stranger,19:06,"activism,collaboration,communication,sexual violence,humanity,identity,personal growth,social change,society,women,men"
