pt,tr,en,fr,de,title,speaker,duration,tags
"
											Agora, vejam só.
											Se vocês dividirem 13 por 8,
											obterão 1,625.
											E se vocês dividirem 
o número maior pelo número menor,
											então essas proporções 
vão ficando cada vez mais próximas
											de cerca de 1,618.
											conhecidas por muitos como a Proporção Áurea,
											um número que tem fascinado matemáticos,
											cientistas e artistas durante séculos.
									","
											Şimdi bir bakın.
											Eğer 13'ü 8'e bölerseniz,
											sonuç 1.625 olur.
											Büyük sayıları küçük sayılara bölmeye devam ederseniz,
											bu oranlar 1.618'e
											daha da yakınlaşır,
											yüzyıllardır matematikçilerin, bilim insanlarının
											ve sanatçıların büyülendiği
											çoğu kişinin Altın Oran olarak bildiği o sayıya.
									","
											Now check this out.
											If you divide 13 by eight,
											you get 1.625.
											And if you divide the larger number
by the smaller number,
											then these ratios get closer and closer
											to about 1.618,
											known to many people as the Golden Ratio,
											a number which has fascinated mathematicians,
											scientists and artists for centuries.
									","
											les scientifiques et
les artistes depuis des siècles.
											Je vous montre tout ceci parce que,
											comme dans une grande partie
des mathématiques,
											il existe une belle facette
											à laquelle je crains
qu'on ne fasse pas assez attention
											dans nos écoles.
											On passe énormément de temps
à apprendre le calcul,
											mais n'en oublions pas l'application,
											comprenant, probablement, la plus importante
application de toutes,
											apprendre à réfléchir.
									","
											Schauen Sie sich das an.
											Wenn man 13 durch 8 teilt,
											erhält man 1,625.
											Wenn man die größere Zahl 
durch die kleinere teilt,
											nähert sich das Verhältnis
											an ungefähr 1,618 an,
											vielen Menschen 
als Goldener Schnitt bekannt,
											eine Zahl, die viele Mathematiker,
											Wissenschaftler und Künstler
jahrhundertelang faszinierte.
									",The magic of Fibonacci numbers,Arthur Benjamin,6:24,"entertainment,magic,math"
"
","
","
","
","
",The magic of Fibonacci numbers,Arthur Benjamin,6:24,"entertainment,magic,math"
"
											Agora, eu mostrei-vos tudo isto porque,
											como muitas coisas na matemática,
											há um lado belo nisso
											que eu receio que não desperte muita atenção
											nas escolas.
											Gastamos muito tempo a aprender sobre o cálculo,
											mas não nos esqueçamos da aplicação,
											incluindo, talvez, a mais importante 
aplicação de todas,
											aprender a pensar.
									","
											Evet, tüm bunları size gösteriyorum çünkü,
											okullarımızda yeteri kadar
											dikkate alınmamasından dolayı endişelendiğim,
											matematiğin çok fazla
											güzel yönleri var.
											Çoğu zamanımızı hesaplama yapmayı öğrenerek geçiriyoruz,
											ancak, nasıl düşüneceğimizi de öğreten
											- belkide en önemlisi -
											uygulamaları da unutmayalım.
									","
											Now, I show all this to you because,
											like so much of mathematics,
											there's a beautiful side to it
											that I fear does not get enough attention
											in our schools.
											We spend lots of time learning about calculation,
											but let's not forget about application,
											including, perhaps, the most
important application of all,
											learning how to think.
									","
											Si je pouvais résumer cela 
en une phrase,
											je dirais ceci :
											Les maths ne consistent pas seulement à
trouver la valeur de x,
											mais aussi à comprendre pourquoi.
											Merci beaucoup.
											(Applaudissements)
											mais n'oublions pas
la mise en pratique,
											y compris, peut-être, l'application
la plus importante de toutes,
											apprendre à penser.
									","
											Ich zeige Ihnen das alles,
											denn wie bei vielem in der Mathematik
											gibt es eine wunderschöne Seite,
											die in unseren Schulen
											nicht genug beachtet wird.
											Wir verwenden viel Zeit damit, 
etwas über Berechnungen zu lernen,
											aber lassen Sie uns die Anwendung 
nicht vergessen,
											einschließlich der wichtigsten 
Anwendungen von allen:
											Zu lernen wie man denkt.
									",The magic of Fibonacci numbers,Arthur Benjamin,6:24,"entertainment,magic,math"
"
","
","
","
","
",The magic of Fibonacci numbers,Arthur Benjamin,6:24,"entertainment,magic,math"
"
											Se eu pudesse resumir tudo isto 
numa frase apenas,
											seria esta:
											A matemática não é apenas a solução para x,
											é também descobrir o porquê.
									","
											Eğer tek bir cümleyle özetleyebilecek olsam,
											sanırım şöyle olurdu:
											Matematik sadece x'i bulmak değildir,
											aynı zamanda ona neden bulmaktır.
									","
											If I could summarize this in one sentence,
											it would be this:
											Mathematics is not just solving for x,
											it's also figuring out why.
									","
											Si je devais le résumer en une phrase,
											ce serait ceci :
											Les mathématiques,
											ce n'est pas simplement
trouver l'inconnue d'une équation,
											c'est aussi comprendre pourquoi.
									","
											Könnte ich das in einem Satz 
zusammenfassen,
											wäre es dieser:
											Mathematik bedeutet nicht nur 
nach X aufzulösen,
											es geht auch darum, 
herauszufinden warum.
									",The magic of Fibonacci numbers,Arthur Benjamin,6:24,"entertainment,magic,math"
"
","
","
","
","
",The magic of Fibonacci numbers,Arthur Benjamin,6:24,"entertainment,magic,math"
"
											Muito obrigado.
									","
											Çok teşekkür ederim.
									","
											Thank you very much.
									","
											Merci beaucoup.
									","
											Vielen Dank.
									",The magic of Fibonacci numbers,Arthur Benjamin,6:24,"entertainment,magic,math"
"
","
","
","
","
",The magic of Fibonacci numbers,Arthur Benjamin,6:24,"entertainment,magic,math"
"
											(Aplausos)
									","
											(Alkışlar)
									","
											(Applause)
									","
											(Applaudissements)
									","
											(Applaus)
									",The magic of Fibonacci numbers,Arthur Benjamin,6:24,"entertainment,magic,math"
"
","
","
","
","
",The magic of Fibonacci numbers,Arthur Benjamin,6:24,"entertainment,magic,math"
