en,fr,es,pt,tr,title,speaker,duration,tags
"
											So this was a source
of innovation as well,
											because a farmer could take
a manual hand pump,
											and they could add this artificial
power, this electricity,
											and he'd have an electric pump.
											And you multiply that by thousands
or tens of thousands of times,
											and that formula was what brought us
the Industrial Revolution.
											All the things that we see,
all this progress that we now enjoy,
											has come from the fact
that we've done that.
									","
											Ça a aussi été une source d'innovation
											car un fermier a pu prendre
une pompe manuelle,
											y ajouter cette puissance
artificielle, l'électricité,
											et avoir une pompe électrique.
											Et si vous multipliez ça par mille
ou par dizaines de milliers,
											ce processus nous a apporté
la Révolution industrielle.
											Tout ce que nous voyons,
tout le progrès dont nous bénéficions,
											vient du fait que nous l'avons fait.
									","
											También supuso una fuente de innovación
											porque un agricultor podría
agregarle a una bomba manual
											esta fuerza artificial, la electricidad,
											y conseguir así una bomba eléctrica.
											Y si eso se multiplica por miles,
o decenas de miles de veces,
											uno tiene una fórmula para implementar
la revolución industrial.
											Todo lo que vemos, el progreso
del que ahora disfrutamos,
											deriva de sus aplicaciones.
									","
											Isto era também uma forma de inovação
											porque um agricultor podia pegar
numa bomba manual
											e podia adicionar este poder artificial,
esta eletricidade
											e teria uma bomba elétrica.
											E multipliquem isso por milhares
ou dezenas de milhares de vezes
											e essa fórmula foi o que nos trouxe
a Revolução Industrial.
											Tudo o que vemos, todo o 
progresso que agora apreciamos
											veio do facto de termos feito isso.
									","
											Bu da bir yenilik kaynağıydı,
											çünkü bir çiftçi 
manuel el pompası alabilir,
											ona yapay güç ve elektrik ekleyerek
											elektirikli pompa elde edebilir.
											Ve bunu on binlercesiyle çarparsanız
											bu formül bizi Sanayi Devrimine götürür.
											Gördüğümüz her şey,
şu an keyif aldığımız bu ilerleme
											bunu başardığımız gerçeğine dayanıyor.
									",How AI can bring on a second Industrial Revolution,Kevin Kelly,13:44,"AI,algorithm,collaboration,business,data,driverless cars,computers,decision-making,humanity,industrial design,future,intelligence,innovation,Internet,invention,machine learning,mind,society,robots,technology"
"
","
","
","
","
",How AI can bring on a second Industrial Revolution,Kevin Kelly,13:44,"AI,algorithm,collaboration,business,data,driverless cars,computers,decision-making,humanity,industrial design,future,intelligence,innovation,Internet,invention,machine learning,mind,society,robots,technology"
"
											We're going to do
the same thing now with AI.
											We're going to distribute that on a grid,
											and now you can take that electric pump.
											You can add some artificial intelligence,
											and now you have a smart pump.
											And that, multiplied by a million times,
											is going to be this second
Industrial Revolution.
											So now the car is going down the highway,
											it's 250 horsepower,
but in addition, it's 250 minds.
											That's the auto-driven car.
											It's like a new commodity;
											it's a new utility.
											The AI is going to flow
across the grid — the cloud —
											in the same way electricity did.
									","
											Et nous allons faire de même
maintenant avec l'IA.
											Nous allons la distribuer sur les réseaux
											et vous allez prendre
cette pompe électrique,
											lui ajouter une intelligence artificielle,
											et voilà la pompe intelligente.
											Et ceci, multiplié des millions de fois,
											sera la seconde Révolution industrielle.
											Maintenant la voiture
conduit sur l'autoroute
											ses propres 250 chevaux,
avec en plus 250 cerveaux.
											C'est la voiture autonome,
											comme un nouveau produit,
											avec de nouveaux services.
											L'IA va déferler sur le réseau, le cloud,
											à l'instar de l'électricité.
									","
											Y ahora estamos haciendo
lo mismo con la IA.
											La distribuiremos a través de una red,
											para tomar esta bomba eléctrica,
											añadirle la inteligencia artificial,
y tener así una bomba inteligente.
											Y esto, multiplicado
por millones de veces,
											será la segunda revolución industrial.
											Aquel auto en la autopista
											tendrá la fuerza de 250 caballos
pero, además, 250 cerebros.
											Es el auto autónomo,
											un nuevo producto, con nuevo servicios.
											La IA estará presente en la red, la nube,
											fluirá cómo la electricidad.
									","
											Vamos fazer o mesmo com a IA.
											Vamos distribuí-la numa rede
											e agora podem pegar nessa bomba elétrica.
											Podem adicionar alguma 
inteligência artificial
											e ter uma bomba inteligente.
											Isso multiplicado por 
um milhão de vezes
											será a segunda Revolução Industrial.
											Agora o carro vai na autoestrada,
											tem 250 cavalos mas 
além disso tem 250 mentes.
											Esse é o carro auto-conduzido.
											É como uma nova comodidade,
											é uma nova utilidade.
											A IA vai fluir através da rede
— a nuvem —
											tal como a eletricidade o fez.
									","
											Aynı şeyi YZ ile de başaracağız.
											Bunu bir sistemde dağıtacağız,
											ve şimdi elektrikli pompayı alabilirsiniz.
											Biraz yapay zekâ ekleyebilirsin,
											şimdi akıllı bir pompanız var.
											Bunu milyonlarla çarptığınız zaman
											bu ikinci Sanayi Devrimi olacak.
											Böylece araba otoyola giriyor,
											250 beygir gücü var, 
buna ek olarak 250 zekâ var.
											İşte size otomatik araba.
											Bu yeni bir ürün gibidir;
											Yeni bir yardımcı.
											YZ bulut sisteminde
											elektrik gibi akıyor olacak.
									",How AI can bring on a second Industrial Revolution,Kevin Kelly,13:44,"AI,algorithm,collaboration,business,data,driverless cars,computers,decision-making,humanity,industrial design,future,intelligence,innovation,Internet,invention,machine learning,mind,society,robots,technology"
"
","
","
","
","
",How AI can bring on a second Industrial Revolution,Kevin Kelly,13:44,"AI,algorithm,collaboration,business,data,driverless cars,computers,decision-making,humanity,industrial design,future,intelligence,innovation,Internet,invention,machine learning,mind,society,robots,technology"
"
											So everything that we had electrified,
											we're now going to cognify.
											And I would suggest, then,
											that the formula
for the next 10,000 start-ups
											is very, very simple,
											which is to take x and add AI.
											That is the formula,
that's what we're going to be doing.
											And that is the way
in which we're going to make
											this second Industrial Revolution.
											And by the way — right now, this minute,
											you can log on to Google
											and you can purchase
AI for six cents, 100 hits.
											That's available right now.
									","
											Donc tout ce que nous avons électrifié,
											va maintenant être cognifié.
											Et, je le dois à Jeff,
											la recette pour les 10 000
prochaines start-ups
											est très, très simple :
											prenez une chose X et ajoutez de l'IA.
											C'est la recette
de ce que nous allons faire.
											C'est la façon dont nous allons créer
											cette seconde Révolution industrielle.
											Et au fait, en ce moment même,
											on peut aller sur Google
											et acheter de l'IA
pour 6 centimes, 100 résultats.
											C'est disponible immédiatement.
									","
											Así que todo lo que hemos
electrificado tendrá cognificación.
											Y entonces, se lo debo a Jeff,
											esto de que la fórmula para
las siguientes 10 000 startups
											es muy, muy simple y consiste
en tomar la 'x' y añadirle IA.
											Esta es la fórmula y esto
es lo que vamos a hacer,
											y así haremos la segunda 
revolución industrial.
											Y, por cierto, ahora mismo
es posible ir a Google
											y comprar IA por seis centavos; 
cien resultados.
											La IA está disponible en el acto.
									","
											Tudo o que eletrificámos,
											agora vamos cognificar.
											E eu sugeria então
											que a fórmula para os próximos 
10 mil arranques
											é muito simples,
											que é pegar em X e adicionar IA.
											Essa é a fórmula que nós vamos usar.
											E é dessa forma que vamos fazer
											esta segunda Revolução Industrial.
											E já agora, neste preciso minuto,
											podem aceder ao Google
											e podem comprar IA 
por seis cêntimos, 100 acessos.
											Isso está disponível agora.
									","
											Yani elektrik aldığımız her şeyi
											şimdi daha akıllı hale getireceğiz.
											Sonrasında şunu öneririm,
											10.000 yeni işletmeye başlama formülü
											çok çok basit,
											x'i alıp YZ'yi eklemekten ibaret.
											Formül bu, yaptığımız da bu olacak.
											İşte bu ikinci Sanayi Devrimini
											yapacağımız yoldur.
											Bu arada - şu anda bu dakikada
											Google'da oturum açıp
											altı sent, 100 tıklama karşılığında
YZ satın alabilirsiniz.
											Yani şu anda ulaşılabilir.
									",How AI can bring on a second Industrial Revolution,Kevin Kelly,13:44,"AI,algorithm,collaboration,business,data,driverless cars,computers,decision-making,humanity,industrial design,future,intelligence,innovation,Internet,invention,machine learning,mind,society,robots,technology"
"
","
","
","
","
",How AI can bring on a second Industrial Revolution,Kevin Kelly,13:44,"AI,algorithm,collaboration,business,data,driverless cars,computers,decision-making,humanity,industrial design,future,intelligence,innovation,Internet,invention,machine learning,mind,society,robots,technology"
"
											So the third aspect of this
											is that when we take this AI
and embody it,
											we get robots.
											And robots are going to be bots,
											they're going to be doing many
of the tasks that we have already done.
											A job is just a bunch of tasks,
											so they're going to redefine our jobs
											because they're going to do
some of those tasks.
											But they're also going to create
whole new categories,
											a whole new slew of tasks
											that we didn't know
we wanted to do before.
											They're going to actually
engender new kinds of jobs,
											new kinds of tasks that we want done,
											just as automation made up
a whole bunch of new things
											that we didn't know we needed before,
											and now we can't live without them.
											So they're going to produce
even more jobs than they take away,
											but it's important that a lot of the tasks
that we're going to give them
											are tasks that can be defined
in terms of efficiency or productivity.
											If you can specify a task,
											either manual or conceptual,
											that can be specified in terms
of efficiency or productivity,
											that goes to the bots.
											Productivity is for robots.
											What we're really good at
is basically wasting time.
									","
											Ainsi le troisième aspect
											est que lorsque l'on donne
un corps à cette IA,
											on obtient un robot.
											Ces robots vont devenir des « bots ».
											Ils vont faire beaucoup de tâches
que nous avons déjà faites.
											Un métier est un groupe de tâches,
											ils vont donc redéfinir nos métiers
											car ils vont faire
certaines de ces tâches.
											Mais ils vont aussi impliquer
de nouvelles catégories,
											une nouvelle flopée de tâches
											qu'on ne savait même pas
vouloir faire auparavant.
											Ils vont vraiment engendrer
de nouveaux types de métiers,
											de nouvelles sortes
de tâches à faire faire,
											tout comme l'automatisation a apporté
un ensemble de nouvelles choses
											dont nous n'avions pas besoin avant
											et dont on ne peut plus se passer.
											Donc ils vont produire encore plus
de métiers qu'ils vont en détruire,
											mais il importe que de nombreuses
tâches à leur faire faire soient celles
											qui peuvent être définies en termes
d'efficacité ou de productivité.
											Si vous pouvez décrire une tâche,
											qu'elle soit manuelle ou conceptuelle,
											pouvant être conçue en termes
d'efficacité ou de productivité,
											elle sera pour les robots.
											La productivité est pour les robots.
											Car là où nous sommes vraiment bons,
c'est dans la perte de temps.
									","
											El tercer aspecto es que
al tomar la IA y darle forma
											obtenemos robots.
											Estos robots se convertirán en 'bots'
											y harán la mayoría de las tareas
que como humanos ya hicimos.
											Un trabajo consiste en tareas,
											y estos bots redefinirán
la naturaleza de este trabajo,
											ya que realizarán algunas de estas tareas,
											pero a la vez también se encargarán
de nuevas categorías de tareas,
											que ni sabíamos que queríamos
hacerlas hasta ahora.
											De hecho, crearán nuevos trabajos,
nuevas tareas que querremos realizar,
											del mismo modo que la automatización
se encargó de nuevas operaciones
											que ni supimos que las necesitábamos
y de las cuales no podemos prescindir.
											Así que más bien crearán nuevos
puestos de trabajo que quitarlos
											pero es importante que gran parte
de las tareas que les asignemos
											sean definidas respecto 
a su eficiencia o productividad.
											Si podemos detallar una tarea,
sea manual o conceptual,
											entonces podemos definir
su eficiencia o productividad
											y asignarla a los bots.
											La productividad es para los robots.
											Nosotros básicamente somos
buenos en perder el tiempo.
									","
											Então o terceiro aspeto disto
											é que, quando pegamos nesta IA
e a incorporamos,
											formamos robôs.
											E robôs tornar-se-ão ""bôs""
											e farão muitas tarefas que nós já fizemos.
											Um emprego é só um monte de tarefas,
											por isso, eles vão redefinir
os nossos empregos
											porque eles farão algumas dessas tarefas.
											Mas eles vão criar categorias
totalmente diferentes,
											uma abundância totalmente 
diferente de tarefas
											que antes nós não sabíamos
que queríamos fazer.
											De facto, eles vão gerar 
novos tipos de empregos,
											novos tipos de tarefas que queremos feitas
											tal como a automação criou
uma série de coisas novas
											que antes não sabíamos 
que precisávamos
											e agora não conseguimos viver sem elas.
											Por isso, vamos produzir ainda mais 
empregos do que os que eles nos tiram.
											Mas é importante que 
muitas das tarefas que lhes vamos dar
											são tarefas que podem ser definidas 
em termos de eficiência ou produtividade.
											Se puderem especificar uma tarefa
											de maneira manual ou conceptual,
											que possa ser especificada 
em termos de eficiência ou produtividade,
											isso vai para os ""bôs"".
											A produtividade é para os robôs.
											No que nós somos realmente bons
é a perder tempo.
									","
											Üçüncü bakış açısı ise
											bu YZ'yi alıp somutlaştırdığımızda,
											robot elde etmiş oluyoruz.
											Ve robotlar bot olacak,
											zaten yaptıklarımızın 
çoğunu yapıyor olacaklar.
											Bir iş sadece bir dizi görevdir,
											onlar da işlerimizi 
yeniden tanımlayacak,
											çünkü bu görevlerden 
bazılarını yapacaklardır.
											Aynı zamanda 
yeni kategoriler yaratacaklar,
											daha önce yapmak istediğimizi bilmediğimiz
											çok sayıda yeni görev.
											Aslında yeni tür işler çıkaracaklar,
											yapmak istediğimiz yeni görev türleri,
											makineleşmenin ihtiyaç duyduğumuzu
											bilmediğimiz pek çok şey 
ortaya çıkarması gibi
											ve şimdi onsuz yaşayamamız gibi.
											Bu yüzden götürdüklerinden 
daha fazla iş üretiyor olacaklar,
											ancak onlara vereceğimiz 
birçok görevin etkinlik
											ve verimlilik açısından
tanımlanabilecek görevler olması lazım.
											Bir görevi
											manuel veya kavramsal olarak
											etkin veya üretken olarak
belirleyebiliyorsak
											bu da botlara gider.
											Verimlilik robotlar içindir.
											En iyi olduğumuz şey zamanı boşa harcamak.
									",How AI can bring on a second Industrial Revolution,Kevin Kelly,13:44,"AI,algorithm,collaboration,business,data,driverless cars,computers,decision-making,humanity,industrial design,future,intelligence,innovation,Internet,invention,machine learning,mind,society,robots,technology"
"
","
","
","
","
",How AI can bring on a second Industrial Revolution,Kevin Kelly,13:44,"AI,algorithm,collaboration,business,data,driverless cars,computers,decision-making,humanity,industrial design,future,intelligence,innovation,Internet,invention,machine learning,mind,society,robots,technology"
"
											(Laughter)
									","
											(Rires)
									","
											(Risas)
									","
											(Risos)
									","
											(Kahkaha)
									",How AI can bring on a second Industrial Revolution,Kevin Kelly,13:44,"AI,algorithm,collaboration,business,data,driverless cars,computers,decision-making,humanity,industrial design,future,intelligence,innovation,Internet,invention,machine learning,mind,society,robots,technology"
"
","
","
","
","
",How AI can bring on a second Industrial Revolution,Kevin Kelly,13:44,"AI,algorithm,collaboration,business,data,driverless cars,computers,decision-making,humanity,industrial design,future,intelligence,innovation,Internet,invention,machine learning,mind,society,robots,technology"
"
											We're really good at things
that are inefficient.
											Science is inherently inefficient.
											It runs on that fact that you have
one failure after another.
											It runs on the fact that you make tests
and experiments that don't work,
											otherwise you're not learning.
											It runs on the fact
											that there is not
a lot of efficiency in it.
											Innovation by definition is inefficient,
											because you make prototypes,
											because you try stuff that fails,
that doesn't work.
											Exploration is inherently inefficiency.
											Art is not efficient.
											Human relationships are not efficient.
											These are all the kinds of things
we're going to gravitate to,
											because they're not efficient.
											Efficiency is for robots.
											We're also going to learn
that we're going to work with these AIs
											because they think differently than us.
									","
											On est très doués à faire
des trucs inefficaces.
											La science est intrinsèquement inefficace.
											Elle se développe
sur des successions d'échecs,
											sur le fait qu'on fait des tests
et des expériences qui ne marchent pas,
											sinon on n'apprend pas.
											Elle se développe car il n'y a pas
beaucoup d’efficacité en elle.
											L'innovation est inefficace
par définition.
											car on fait des prototypes
											et on essaye des trucs
qui échouent, qui ne vont pas.
											L'exploration est
intrinsèquement inefficace.
											L'art n'est pas efficace.
											Les relations humaines ne le sont pas.
											Voilà les types de choses
vers lesquelles nous allons,
											car elles sont inefficaces.
											L'efficacité est pour les robots.
											Nous allons aussi devoir apprendre
à travailler avec ces IA,
											car elles pensent différemment de nous.
									","
											Somos muy buenos en cosas ineficientes.
											La ciencia es 
instrínsecamente ineficiente.
											Se basa en el hecho de que
hay que fallar una y otra vez,
											que hay que hacer pruebas
y experimentos que no funcionan,
											o de lo contrario uno no está aprendiendo.
											Se basa en el hecho de que 
no es tan eficiente.
											La innovación, por definición, no es
eficiente, porque se hacen prototipos,
											porque hay que probar cosas
que fracasan, que no funcionan.
											La exploración es
instrínsecamente ineficiente.
											El arte no es eficiente.
											Tampoco las relaciones humanas.
											Estos son los tipos de cosas
que nos interesan
											porque no son eficientes.
											La eficiencia es para los robots.
											También aprenderemos a trabajar 
con estas inteligencias
											porque piensan diferente.
									","
											Nós somos realmente bons 
em coisas ineficientes.
											A ciência é intrinsecamente ineficiente.
											Funciona através do facto de 
terem um falhanço atrás de outro.
											Funciona através do facto de fazerem
testes e experiências que falham,
											caso contrário, não aprendem.
											Funciona através do facto
											de que não há muita
eficiência nisso.
											A inovação por definção é ineficiente,
											porque fazem protótipos
											porque tentam coisas que falham,
que não funcionam.
											A exploração é inerentemente ineficaz.
											A arte não é eficiente.
											As relações humanas não são eficientes.
											Estes são os tipos de coisas 
para as quais vamos gravitar
											porque não são eficientes.
											A eficiência é para os robôs.
											Vamos também aprender que
vamos trabalhar com estes IA's
											porque eles pensam de uma forma 
diferente da nossa.
									","
											Verimsiz olan şeylerde çok iyiyiz.
											Bilim doğası gereği verimsiz.
											Bilim başarısızlıklar üzerine kuruludur.
											İşe yaramayan 
deney ve denemelerden ibarettir,
											aksi takdirde öğrenemeyiz.
											Verimliliğin çok olmadığı
											gerçeğine dayanmaktadır.
											Yenilik tanımı itibariyle verimsizdir,
											çünkü ilk örneklerini yaparsınız,
											çünkü başarısız olan şeyleri denersiniz.
											Araştırma doğası gereği verimsizdir.
											Sanat verimli değildir.
											İnsan ilişkileri verimli değildir.
											Bunlar yönelmek istediğimiz her şey,
											çünkü bunlar verimli değiller.
											Verimlilik robotlar içindir.
											Ayrıca biz bu YZ'lerle 
çalışmayı öğreneceğiz
											çünkü onlar bizden farklı düşünüyorlar.
									",How AI can bring on a second Industrial Revolution,Kevin Kelly,13:44,"AI,algorithm,collaboration,business,data,driverless cars,computers,decision-making,humanity,industrial design,future,intelligence,innovation,Internet,invention,machine learning,mind,society,robots,technology"
"
","
","
","
","
",How AI can bring on a second Industrial Revolution,Kevin Kelly,13:44,"AI,algorithm,collaboration,business,data,driverless cars,computers,decision-making,humanity,industrial design,future,intelligence,innovation,Internet,invention,machine learning,mind,society,robots,technology"
"
											When Deep Blue beat
the world's best chess champion,
											people thought it was the end of chess.
											But actually, it turns out that today,
the best chess champion in the world
											is not an AI.
											And it's not a human.
											It's the team of a human and an AI.
											The best medical diagnostician
is not a doctor, it's not an AI,
											it's the team.
											We're going to be working with these AIs,
											and I think you'll be paid in the future
											by how well you work with these bots.
											So that's the third thing,
is that they're different,
											they're utility
											and they are going to be something
we work with rather than against.
											We're working with these
rather than against them.
									","
											Quand Deep Blue a battu
le champion du monde d'échecs,
											on a pensé que c'était la fin des échecs.
											Mais en fait, il s'avère que le champion
du monde d'échec aujourd'hui
											n'est pas une IA.
											Et n'est pas un humain.
											C'est l'équipe formée
par un humain et une IA.
											Le meilleur diagnosticien
n'est ni un médecin, ni une IA,
											c'est leur équipe.
											Nous allons travailler avec ces IA.
											Je pense que l'on sera payé
dans le futur
											selon notre capacité à travailler
avec ces robots.
											La troisième chose est donc
qu'ils sont différents,
											qu'on va les utiliser
											et qu'on va travailler avec
plutôt que lutter contre eux.
											Nous travaillerons avec plutôt que contre.
									","
											Cuando Deep Blue venció al mejor
campeón del mundo de ajedrez,
											la gente pensó que era
el final de este deporte.
											Pero de hecho, resulta que hoy,
											el mejor campeón del mundo
de ajedrez no es una IA.
											Y tampoco es un humano,
											sino un equipo formado
por una IA y un humano.
											El mejor que da un diagnóstico
no es ni un médico ni una IA,
											sino un equipo conjunto.
											Trabajaremos con estas inteligencias
artificiales en el futuro,
											y creo que se nos va a pagar
											en función de la calidad de nuestra
colaboración con estos bots.
											Estos son los tres aspectos: 
son diferentes;
											son servicios y también algo con 
lo que debemos colaborar, no competir.
											Trabajaremos con ellos, no contra ellos.
									","
											Quando Deep Blue derrotou o 
o melhor campeão de xadrez do mundo,
											as pessoas pensaram 
que era o fim do xadrez.
											Mas, de facto, revelou-se que hoje
o melhor campeão de xadrez do mundo
											não é um IA.
											E não é humano.
											É uma equipa de um humano e um IA.
											O melhor diagnosticador clínico, 
não é um médico nem um IA.
											É uma equipa.
											Nós vamos trabalhar com estes IA
											e penso que vocês serão pagos no futuro
											de acordo com o quão bem 
trabalham com estes ""bôs"".
											Então é essa a terceira coisa,
é que eles são diferentes,
											a sua utilidade
											e eles vão ser algo com que vamos querer 
trabalhar e não querer estar contra.
											Estamos a trabalhar com eles 
e não contra eles.
									","
											Deep Blue dünyanın en iyi 
satranç şampiyonunu yendiğinde,
											herkes satrancın sonu geldiğini düşündü.
											Aslında bugün anlıyoruz ki,
dünyadaki en iyi satranç şampiyonu
											Yapay Zekâ değil.
											Ve bu bir insan değil.
											Bir insan ve bir YZ ekibi.
											En iyi tıbbi teşhisçi bir doktor değil,
bir YZ değil;
											bu bir takım işi.
											Bu YZ'lerle çalışacağız
											ve onlarla ne kadar iyi çalıştığımız
											bizim maaşlarımızı belirleyecek.
											Üçüncü şey bu, 
onların farklı oldukları,
											faydalı oldukları
											ve karşı çıkmak yerine birlikte 
çalıştığımız bir şey olacakları.
											Onlara karşı değil onlarla çalışıyoruz.
									",How AI can bring on a second Industrial Revolution,Kevin Kelly,13:44,"AI,algorithm,collaboration,business,data,driverless cars,computers,decision-making,humanity,industrial design,future,intelligence,innovation,Internet,invention,machine learning,mind,society,robots,technology"
"
","
","
","
","
",How AI can bring on a second Industrial Revolution,Kevin Kelly,13:44,"AI,algorithm,collaboration,business,data,driverless cars,computers,decision-making,humanity,industrial design,future,intelligence,innovation,Internet,invention,machine learning,mind,society,robots,technology"
"
											So, the future:
											Where does that take us?
											I think that 25 years from now,
they'll look back
											and look at our understanding
of AI and say,
											""You didn't have AI. In fact,
you didn't even have the Internet yet,
											compared to what we're going
to have 25 years from now.""
											There are no AI experts right now.
											There's a lot of money going to it,
											there are billions of dollars
being spent on it;
											it's a huge business,
											but there are no experts, compared
to what we'll know 20 years from now.
											So we are just at the beginning
of the beginning,
											we're in the first hour of all this.
											We're in the first hour of the Internet.
											We're in the first hour of what's coming.
											The most popular AI product
in 20 years from now,
											that everybody uses,
											has not been invented yet.
											That means that you're not late.
									","
											Donc, le futur :
											où cela nous mène-t-il ?
											Je pense que d'ici 25 ans,
on regardera en arrière
											à notre compréhension de l'IA et on dira :
											« Vous n'aviez pas d'IA. En fait,
vous n'aviez pas encore d'Internet,
											comparé à celui que
nous aurons dans 25 ans. »
											Actuellement, il n'y a pas
d'experts en IA.
											Beaucoup d'argent va arriver,
											des milliards de dollars seront dépensés,
											c'est un secteur économique énorme,
											mais il n'y a pas d'experts,
comparé à ce que nous aurons dans 20 ans.
											Nous en sommes au début du début,
											à la première heure de tout cela.
											Nous sommes à la 1ère heure d'Internet,
											à la 1ère heure de tout ce qui vient.
											Le produit intelligent
le plus populaire dans 20 ans,
											que tout le monde utilisera,
											n'a pas encore été inventé.
											Ça signifie que vous n'êtes
pas encore dépassé.
									","
											Así que, ¿dónde nos lleva
esto en el futuro?
											Creo que dentro de 25 años,
miraremos hacia atrás,
											y al ver lo que comprendíamos
de la IA, diremos:
											""No teníamos IA en aquel
entonces, y tampoco Internet,
											si lo comparamos con
lo que tendremos en 25 años"".
											No hay expertos en IA en este momento.
											Atrae mucho dinero, se gastan
miles de millones de dólares en esto,
											es un negocio enorme.
											Pero no tenemos expertos, si lo comparamos
con lo que tendremos dentro de 20 años,
											así que estamos al principio de todo.
											esta es la primera hora de esta época.
											En la primera hora de Internet,
											de todo lo que queda por llegar.
											El producto inteligente más popular
en 20 años, el que todos usaremos,
											aún no se ha inventado.
											Y esto significa que aún están a tiempo.
									","
											Então, o futuro:
											Onde é que isso nos leva?
											Penso que daqui a 25 anos,
eles olharão para trás
											e olharão para o nosso conhecimento
de IA e dirão:
											""Vocês não tinham IA. De facto, 
ainda nem sequer tinham internet
											""em comparação com o que vamos
ter daqui a 25 anos"".
											Agora não há especialistas de IA.
											Há muito dinheiro gasto nisso.
											Há milhares de milhões de dólares 
gastos nisso,
											é um grande negócio
											mas não há especialistas, em comparação
com o que vamos ter daqui a 20 anos.
											Estamos apenas no início do inicío,
											estamos na primeira hora de tudo isto.
											Estamos na primeira hora da internet.
											Estamos na primeira hora do que aí vem.
											O produto IA mais popular
daqui a 20 anos
											que toda a gente usa,
											ainda não foi inventado.
											Isso significa que não estão atrasados.
									","
											Yani, gelecek:
											Bu bizi nereye götürüyor?
											Bundan 25 yıl sonra geriye dönüp
											YZ anlayışımıza bakacaklar ve
											''YZ yoktu. 25 sene sonra
sahip olacaklarınıza kıyasla
											internetiniz bile yoktu,"" diyecekler.
											Şimdilik YZ uzmanı yok.
											Bu konuya çok para harcanıyor,
											üzerinde milyarlarca dolar harcanıyor;
											çok büyük bir iş,
											ancak 20 yıl sonra öğreneceğimize kıyasla
hiçbir uzmanımız yok.
											Bu yüzden sadece başlangıcın başındayız,
											bütün bunların ilk saatindeyiz.
											İnternetin ilk saatlerindeyiz.
											Biz gelecek olan şeyin ilk saatindeyiz.
											Bundan 20 yıl sonra herkesin kullandığı
											en popüler YZ ürünü
											henüz icat edilmedi.
											Yani geç kalmadınız demektir.
									",How AI can bring on a second Industrial Revolution,Kevin Kelly,13:44,"AI,algorithm,collaboration,business,data,driverless cars,computers,decision-making,humanity,industrial design,future,intelligence,innovation,Internet,invention,machine learning,mind,society,robots,technology"
"
","
","
","
","
",How AI can bring on a second Industrial Revolution,Kevin Kelly,13:44,"AI,algorithm,collaboration,business,data,driverless cars,computers,decision-making,humanity,industrial design,future,intelligence,innovation,Internet,invention,machine learning,mind,society,robots,technology"
"
											Thank you.
									","
											Merci.
									","
											Gracias.
									","
											Obrigado.
									","
											Teşekkürler.
									",How AI can bring on a second Industrial Revolution,Kevin Kelly,13:44,"AI,algorithm,collaboration,business,data,driverless cars,computers,decision-making,humanity,industrial design,future,intelligence,innovation,Internet,invention,machine learning,mind,society,robots,technology"
"
","
","
","
","
",How AI can bring on a second Industrial Revolution,Kevin Kelly,13:44,"AI,algorithm,collaboration,business,data,driverless cars,computers,decision-making,humanity,industrial design,future,intelligence,innovation,Internet,invention,machine learning,mind,society,robots,technology"
"
											(Laughter)
									","
											(Rires)
									","
											(Risas)
									","
											(Risos)
									","
											(Kahkaha)
									",How AI can bring on a second Industrial Revolution,Kevin Kelly,13:44,"AI,algorithm,collaboration,business,data,driverless cars,computers,decision-making,humanity,industrial design,future,intelligence,innovation,Internet,invention,machine learning,mind,society,robots,technology"
"
","
","
","
","
",How AI can bring on a second Industrial Revolution,Kevin Kelly,13:44,"AI,algorithm,collaboration,business,data,driverless cars,computers,decision-making,humanity,industrial design,future,intelligence,innovation,Internet,invention,machine learning,mind,society,robots,technology"
"
											(Applause)
									","
											(Applaudissements)
									","
											(Aplausos)
									","
											(Aplausos)
									","
											(Alkış)
									",How AI can bring on a second Industrial Revolution,Kevin Kelly,13:44,"AI,algorithm,collaboration,business,data,driverless cars,computers,decision-making,humanity,industrial design,future,intelligence,innovation,Internet,invention,machine learning,mind,society,robots,technology"
"
","
","
","
","
",How AI can bring on a second Industrial Revolution,Kevin Kelly,13:44,"AI,algorithm,collaboration,business,data,driverless cars,computers,decision-making,humanity,industrial design,future,intelligence,innovation,Internet,invention,machine learning,mind,society,robots,technology"
