en,tr,es,title,speaker,duration,tags
"
											I mean, we can accumulate
and share knowledge
											and use it to guide our future.
											Well, are we actually doing this?
											Is there any evidence that we're actually
using our accumulated, shared knowledge
											to guarantee our long-term prosperity?
											It's pretty easy to say no.
									","
											Bilgiyi toplayabilir, paylaşabilir
											ve bunu geleceğimiz için kullanabiliriz.
											Ama bunu gerçekten yapıyor muyuz?
											Birikmiş ve paylaşılmış bilgilerimizi
uzun vadeli refahımızı garantilemek için
											kullandığımıza dair hiçbir kanıt var mı?
											Hayır demek çok kolay.
									","
											Podemos acumular 
y compartir conocimiento
											y usarlo para guiar nuestro futuro.
											Pero, ¿realmente lo hacemos?
											¿Hay alguna prueba de que estemos usando
el conocimiento acumulado y compartido
											para garantizar nuestra 
prosperidad a largo plazo?
											Es muy fácil decir que no.
									",How will we survive when the population hits 10 billion?,Charles C. Mann,12:58,"technology,science,Anthropocene,climate change,nature,social change,future,society,sustainability,environment,global issues"
"
","
","
",How will we survive when the population hits 10 billion?,Charles C. Mann,12:58,"technology,science,Anthropocene,climate change,nature,social change,future,society,sustainability,environment,global issues"
"
											If you're a wizard,
											and you believe that hyperproductive,
genetically engineered crops
											are key to feeding everyone
in tomorrow's world,
											you have to worry that 20 years
											of scientists demonstrating
that they are safe to consume
											has failed to convince the public
to embrace this technology.
											If you're a prophet
											and you believe that key to solving
today's growing shortage of fresh water
											is to stop wasting it,
											you have to worry
that cities around the world,
											in rich places as well as poor,
											routinely lose a quarter
or more of their water
											to leaky and contaminated pipes.
											I mean, Cape Town, just a little
while ago, almost ran out of water.
											Cape Town loses a third
of its water to leaky pipes.
											This problem has been
getting worse for decades,
											and remarkably little
has been done about it.
									","
											Eğer büyücüyseniz
											ve süper üretken, GDO'lu ekinlerin
yarının dünyasında
											herkesi doyurmak için
kilit olduğu kanısındaysanız
											şunu bilin ki bu ürünlerin tüketiminin
güvenli olduğuna dair
											bilim insanlarının 20 yıllık çalışması
											insanlara bu teknolojiyi kabul ettiremedi.
											Eğer kahinseniz
											ve bugünün içme suyu kıtlığını çözmek için
											onu boşa harcamaktan vazgeçmemiz
gerektiğini düşünüyorsanız
											şunu bilin ki tüm dünyada şehirler,
											hem zengin hem de yoksul yerler,
											sızıntılı veya kirli borular sebebiyle
											sularının bir çeyreğini
rutin olarak kaybediyorlar.
											Kısa bir süre önce Cape Town
neredeyse susuz kaldı.
											Cape Town sızan borulardan
suyunun 1/3'ünü kaybediyor.
											Bu sorun yıllardır daha kötüye gidiyor
											ve konuyla ilgili
şaşırtıcı derecede az şey yapıldı.
									","
											Si son magos
											y creen que los cultivos hiperproductivos
genéticamente modificados
											son la clave para alimentar a todos
en el mundo de mañana,
											entonces pregúntense por qué,
en 20 años de demostración
											sobre su consumo seguro,
											los científicos no han logrado convencer
al público de usar esta tecnología.
											Si son profetas
											y creen que la clave para resolver
la creciente escasez de agua potable
											es dejar de malgastarla,
											tienen que preocuparse porque
las ciudades de todo el mundo,
											tanto en sitios ricos como pobres,
											pierden habitualmente 
un cuarto o más de agua
											por tuberías dañadas y contaminadas.
											Hace muy poco, Ciudad del Cabo
casi se queda sin agua.
											Ciudad del Cabo pierde un tercio 
de su agua por tuberías dañadas.
											Este problema lleva décadas empeorando
											y se ha hecho muy poco para solucionarlo.
									",How will we survive when the population hits 10 billion?,Charles C. Mann,12:58,"technology,science,Anthropocene,climate change,nature,social change,future,society,sustainability,environment,global issues"
"
","
","
",How will we survive when the population hits 10 billion?,Charles C. Mann,12:58,"technology,science,Anthropocene,climate change,nature,social change,future,society,sustainability,environment,global issues"
"
											If you're a wizard, and you think
that clean, abundant,
											carbon-free nuclear power
is key to fighting climate change,
											then you have to worry
											that the public willingness
to build nukes is going down.
											If you're a prophet, and you think
that the solution to the same problem
											is these neighborhood-run solar facilities
shuttling power back and forth,
											you have to worry that no nation
anywhere in the world
											has devoted anything like the resources
necessary to develop this technology
											and deploy it in the time that we need it.
											And if you're on either side,
wizard or prophet,
											you have to worry that, despite
the massive alarm about climate change,
											the amount of energy generated every year
from fossil fuels has gone up
											by about 30 percent
since the beginning of this century.
									","
											Eğer büyücüyseniz ve o temiz,
bol, karbonsuz nükleer enerjinin
											iklim değişikliği savaşında
kilit olduğu kanısındaysanız
											şunu bilmelisiniz ki
											halkın nükleer enerji isteği
giderek azalıyor.
											Eğer kahinseniz ve aynı soruna
yönelik çözümünüz
											elektriği oradan oraya taşıyan
mahalle yönetimli güneş tesisleri ise
											bilin ki dünyada hiçbir millet
											böyle bir teknoloji geliştirmek
ve gerektiğinde kullanmak adına
											hiçbir kaynak temininde bulunmadı.
											Büyücü veya kahin,
her iki taraftaysanız
											şunu da hesaba katın ki
devasa iklim değişikliği tehditine rağmen
											fosil yakıtlarından kaynaklı
yıllık enerji üretimi miktarı
											bu yüzyılın başından bu yana
yaklaşık yüzde 30 arttı.
									","
											Si fueran magos y pensaran
que la energía nuclear limpia, abundante
											y libre de carbón es la clave 
para luchar contra el cambio climático,
											tienen que preocuparse
											de que el apoyo de la gente 
a construir armas nucleares disminuya.
											Si son profetas y piensan 
que la solución al mismo problema
											son esas instalaciones solares de barrio
que llevan energía de un lado a otro,
											tendrán que preocuparse 
de que ninguna nación en el mundo
											dedique ningún recurso 
al desarrollo de esa tecnología
											ni la use cuando la necesitamos.
											Y si están en cualquiera
de los bandos, magos o profetas,
											deben preocuparse de que, a pesar de
la gran alarma sobre el cambio climático,
											la cantidad de energía generada
cada año por combustibles fósiles
											ha aumentado un 30 % 
desde el inicio de este siglo.
									",How will we survive when the population hits 10 billion?,Charles C. Mann,12:58,"technology,science,Anthropocene,climate change,nature,social change,future,society,sustainability,environment,global issues"
"
","
","
",How will we survive when the population hits 10 billion?,Charles C. Mann,12:58,"technology,science,Anthropocene,climate change,nature,social change,future,society,sustainability,environment,global issues"
"
											So, still think we're different
than the protozoa?
											Still think we're special?
											Actually, it's even worse than that.
									","
											Hâlâ tek hücrelilerden farklı olduğumuzu
düşünüyor musunuz?
											Hâlâ özel olduğumuzu düşünüyor musunuz?
											Aslında ondan da kötüyüz.
									","
											¿Siguen pensando que somos
distintos de los protozoos?
											¿Que somos especiales?
											En realidad, es peor incluso.
									",How will we survive when the population hits 10 billion?,Charles C. Mann,12:58,"technology,science,Anthropocene,climate change,nature,social change,future,society,sustainability,environment,global issues"
"
","
","
",How will we survive when the population hits 10 billion?,Charles C. Mann,12:58,"technology,science,Anthropocene,climate change,nature,social change,future,society,sustainability,environment,global issues"
"
											(Laughter)
									","
											(Kahkahalar)
									","
											(Risas)
									",How will we survive when the population hits 10 billion?,Charles C. Mann,12:58,"technology,science,Anthropocene,climate change,nature,social change,future,society,sustainability,environment,global issues"
"
","
","
",How will we survive when the population hits 10 billion?,Charles C. Mann,12:58,"technology,science,Anthropocene,climate change,nature,social change,future,society,sustainability,environment,global issues"
"
											We're not in the streets.
											No seriously, if there's a difference
between us and the protozoa,
											a difference that matters,
											it's not just our art and science
and technology and so forth —
											it's that we can yell and scream,
we can go out into the streets,
											and, over time,
change the way society works,
											but we're not doing it.
											Wizards have been arguing
literally for decades
											that nuclear power is key
to resolving climate change.
											But the first pro-nuke march in history
occurred less than two years ago,
											and it was dwarfed by the anti-nuke
marches of the past.
											Prophets have been arguing,
again literally for decades,
											that conservation is key
to keeping freshwater supplies
											without destroying the ecosystems
that generate those freshwater supplies.
											But in the history of humankind,
there has never been a street
											full of angry protesters
waving signs about leaky pipes.
											In fact, most of the political
activity in this sphere
											has been wizards and prophets
fighting each other, protesting each other
											rather than recognizing that they are,
fundamentally, on the same side.
											After all, these people are concerned
about the same thing:
											How are we going to make our way
in the world of 10 billion?
									","
											Sokaklarda değiliz.
											Gerçekten, eğer tek hücreliler
ve bizim aramızda bir fark varsa,
											kayda değer bir fark,
											bu fark bizim sanatımız,
bilim ve teknolojimiz değil,
											sokaklara çıkabiliyor
ve çığlık atabiliyor olmamız
											ve zamanla toplumun
işleyişini değiştirebiliriz
											ama bunu yapmıyoruz.
											Büyücüler uzun yıllardır
											nükleer enerjinin iklim değişikliğinde
kilit rol oynadığını düşünüyor.
											Ancak tarihin ilk nükleer yanlısı yürüyüşü
iki yıldan kısa bir süre önce oldu
											ve geçmişteki nükleer karşıtı
yürüyüşlerin yanında çok küçük kaldı.
											Kahinler de uzun yıllardır
											içme suyu kaynaklarını koruma yolunun
											içme suyu yaratan ekosistemleri
mahvetmemek olduğunu söylüyor.
											Ancak insanlık tarihinde bir kez bile
											sokaklarda sızan borular konusunda
sinirli protescular olmadı.
											Bu konudaki tek siyasi aktivite
											büyücü ve kahinlerin birbirleriyle
kavga edip birbirlerini protesto etmesi,
											aslında temel olarak
aynı fikirde olduklarını görmemeleri.
											Ne de olsa bu insanlar
aynı şey için endişe ediyorlar:
											On milyon nüfuslu bir dünyada
nasıl yaşayabileceğiz?
									","
											No estamos en la calle.
											No, en serio. Si hay una diferencia
entre nosotros y los protozoos,
											una diferencia importante,
											no solo el arte, la ciencia
y la tecnología y demás,
											es que podemos chillar y gritar,
podemos salir a la calle
											y con el tiempo cambiar la sociedad,
											pero no lo hacemos.
											Los magos llevan décadas argumentando
											que la energía nuclear es clave
para resolver el cambio climático.
											Pero la primera manifestación pronuclear
sucedió hace menos de dos años,
											y fue eclipsada por las marchas
antinucleares del pasado.
											Los profetas llevan diciendo, 
literalmente, durante décadas,
											que la conservación es clave 
para tener agua potable
											sin destruir los ecosistemas que generan
esas fuentes de agua potable.
											Pero en la historia de la humanidad
nunca ha habido una calle
											llena de manifestantes con pancartas
para protestar por tuberías dañadas.
											De hecho, gran parte
de la actividad política en esta esfera
											ha sido la confrontación
entre magos y profetas,
											en vez de reconocer que están, 
en gran medida, del mismo lado.
											Después de todo, a todos
les preocupa lo mismo:
											¿cómo nos las vamos a arreglar
en un mundo de 10 mil millones?
									",How will we survive when the population hits 10 billion?,Charles C. Mann,12:58,"technology,science,Anthropocene,climate change,nature,social change,future,society,sustainability,environment,global issues"
"
","
","
",How will we survive when the population hits 10 billion?,Charles C. Mann,12:58,"technology,science,Anthropocene,climate change,nature,social change,future,society,sustainability,environment,global issues"
"
											The first step towards generating
that necessary social movement,
											creating that critical mass and getting
that yelling and screaming going
											seems obvious:
wizards and prophets join together.
											But how are you going to do this,
given the decades of hostility?
									","
											O gerekli sosyal hareketi sağlamak,
o önemli topluluğu bir araya getirmek
											ve bağırıp çağırmalarını sağlamak için
gerekli ilk adım çok açık:
											büyücü ve kahinler bir araya gelecek.
											Peki bunca yıllık düşmanlık varken
bunu nasıl yapacaksınız?
									","
											El primer paso para generar 
ese movimiento social necesario,
											para crear esa masa crítica y hacer
que empecemos a chillar y a gritar,
											parece obvio: los magos
y los profetas deben unirse.
											Pero ¿cómo se puede lograr eso
dadas las décadas de hostilidad?
									",How will we survive when the population hits 10 billion?,Charles C. Mann,12:58,"technology,science,Anthropocene,climate change,nature,social change,future,society,sustainability,environment,global issues"
"
","
","
",How will we survive when the population hits 10 billion?,Charles C. Mann,12:58,"technology,science,Anthropocene,climate change,nature,social change,future,society,sustainability,environment,global issues"
"
											One way might be this:
											Each side agrees to accept
the fundamental premises of the other.
											Accept that nuclear power
is safe and carbon-free,
											and that uranium mines
can be hideously dirty
											and that putting large volumes
of toxic waste on rickety trains
											and shuttling them around
the countryside is a terrible idea.
											To me, this leads rather quickly
to a vision of small,
											neighborhood scale, temporary nukes,
											nuclear power as a bridge technology
while we develop and deploy renewables.
											Or accept that genetically
modified crops are safe
											and that industrial agriculture
has caused huge environmental problems.
											To me, this leads rather quickly
to a vision of plant scientists
											devoting much more of their attention
to tree and tuber crops,
											which can be much more
productive than cereals,
											use much less water than cereals,
and cause much less erosion than cereals.
									","
											Bir yolu şu olabilir:
											Her bir taraf diğerinin
temel yaklaşımını kabul edecek.
											Nükleer enerjinin güvenli ve karbonsuz
olduğu kabul edilecek,
											uranyum madenlerinin
korkunç kirli olduğu da
											ve o külüstür trenlere
büyük miktarda toksik atık koyup
											onları kırsal alanlarda dolaştırmanın
berbat bir fikir olduğunu da.
											Bana göre bu oldukça hızlı bir şekilde
											küçük, mahalle ölçekli,
geçici nükleer enerjinin
											biz yenilenebilir kaynaklar yaparken
köprü olarak kullanılmasını sağlar.
											Veya genetiği değiştirilmiş ekinlerin
güvenli olduğu kabul edilecek,
											endüstriyel tarımın
dev çevre sorunlarına yol açtığı da.
											Bence bu hızlı bir şekilde
bitki bilimcilerin
											ağaç ve yumru kök ekinlerine
çok dafa fazla dikkat vermesini sağlar,
											bu da tahıllardan çok daha verimli olur,
											tahıllara göre daha az su kullanılır
ve tahıllardan çok daha az erozyon olur.
									","
											Una forma puede ser:
											cada parte se compromete a aceptar
las premisas fundamentales del otro.
											Aceptar que la energía nuclear
es segura y libre de carbono,
											que las minas de uranio
pueden ser terriblemente sucias
											y que poner grandes cantidades 
de basura tóxica en trenes desvencijados
											y hacerlos circular por todo 
el país es una idea malísima.
											Para mí, esto lleva con bastante 
rapidez a una visión de pequeña escala,
											a nivel barrial, con armas
nucleares temporales,
											y la energía nuclear como un puente 
mientras desarrollamos las renovables.
											O aceptar que los cultivos modificados
genéticamente son seguros
											y que la agricultura industrial ha causado
grandes problemas medioambientales.
											Para mí, esto lleva con bastante rapidez
a una visión de botánicos
											que dedican mucha más atención
a los cultivos arbóreos y de tubérculos,
											que pueden ser mucho más 
productivos que los cereales,
											consumen menos agua que los cereales
y causan menos erosión.
									",How will we survive when the population hits 10 billion?,Charles C. Mann,12:58,"technology,science,Anthropocene,climate change,nature,social change,future,society,sustainability,environment,global issues"
"
","
","
",How will we survive when the population hits 10 billion?,Charles C. Mann,12:58,"technology,science,Anthropocene,climate change,nature,social change,future,society,sustainability,environment,global issues"
"
											These are just ideas
from a random journalist.
											I'm sure there's a hundred better ones
right here in this room.
											The main point is,
											wizards and prophets working together
have many paths to success.
											And success would mean
much more than mere survival,
											important though that is.
											I mean, if humankind somehow
survives its own outbreak,
											if we get food to everybody,
get water to everybody,
											get power to everybody,
											if we avoid the worst effects
of climate change,
											if we somehow safeguard the biome,
											it would be amazing.
											It would say, I think,
											even to a hardened cynic like me,
											maybe we really are special.
									","
											Bunlar yalnızca bir gazetecinden fikirler.
											Burada, bu salonda yüzlerce
daha iyi fikir olduğundan eminim.
											Asıl nokta şu ki
											büyücü ve kahinler birlikte çalıştığında
başarıya ulaşacakları çok yol var.
											Başarı da sadece hayatta kalmaktan
çok daha fazlası demek,
											bu oldukça önemli.
											İnsan türü kendi salgınına karşın
bir şekilde hayatta kalırsa,
											herkese yiyecek ve su sağlanırsa,
											herkese elekrik sağlanırsa,
											iklim değişikliğinin
en kötü etkilerinden kaçınırsak,
											bir şekilde biyomu güvence altına alırsak
											bu harika olurdu.
											Benim gibi katı bir kötümser için bile
											sanırım şöyle demek doğru olurdu:
											Belki de gerçekten özeliz.
									","
											Estas son solo ideas 
de un periodista cualquiera.
											Estoy seguro de que hay muchas 
más y mejores en esta sala.
											Lo importante es
											que si los magos y los profetas 
trabajan juntos, pueden tener éxito.
											Y tener éxito significaría mucho más 
que la simple supervivencia,
											que no es poco.
											Si la humanidad de alguna forma
sobrevive a su propio brote,
											si conseguimos comida y agua 
para todos, energía para todos,
											si evitamos los peores 
efectos del cambio climático,
											si de alguna manera podemos
conservar el bioma,
											sería increíble.
											Creo que significaría, incluso 
para un cínico empedernido como yo,
											que quizás sí seamos especiales.
									",How will we survive when the population hits 10 billion?,Charles C. Mann,12:58,"technology,science,Anthropocene,climate change,nature,social change,future,society,sustainability,environment,global issues"
"
","
","
",How will we survive when the population hits 10 billion?,Charles C. Mann,12:58,"technology,science,Anthropocene,climate change,nature,social change,future,society,sustainability,environment,global issues"
"
											Thank you.
									","
											Teşekkürler.
									","
											Gracias.
									",How will we survive when the population hits 10 billion?,Charles C. Mann,12:58,"technology,science,Anthropocene,climate change,nature,social change,future,society,sustainability,environment,global issues"
"
","
","
",How will we survive when the population hits 10 billion?,Charles C. Mann,12:58,"technology,science,Anthropocene,climate change,nature,social change,future,society,sustainability,environment,global issues"
"
											(Applause)
									","
											(Alkışlar)
									","
											(Aplausos)
									",How will we survive when the population hits 10 billion?,Charles C. Mann,12:58,"technology,science,Anthropocene,climate change,nature,social change,future,society,sustainability,environment,global issues"
"
","
","
",How will we survive when the population hits 10 billion?,Charles C. Mann,12:58,"technology,science,Anthropocene,climate change,nature,social change,future,society,sustainability,environment,global issues"
