es,tr,de,title,speaker,duration,tags
"
","
","
",The game that can give you 10 extra years of life,Jane McGonigal,19:30,"body language,entertainment,gaming,medicine,science,aging,life,philosophy,social media,social change,happiness,illness,cognitive science,psychology,mind,neuroscience,motivation,technology,compassion,self,health,health care"
"
											Claro que parece extraño,
											pero con toda seriedad, la idea de suicidarse es muy común
											en lesiones cerebrales traumáticas.
											Sucede en uno de tres, y me pasó a mí.
											Mi cerebro comenzó a decirme: ""Jane, tú quieres morir"".
											Decía: ""Nunca vas a mejorar.
											El dolor nunca pasará"".
									","
											Tabii ki bu biraz komik ama
											ciddiyete geri dönersek, intihar fikri
											beyin travması yaşanan durumlarda çok yaygın.
											Bu insanların üçte birinin başına geliyor ve benim başıma geldi.
											Beynim bana ""Jane, ölmek istiyorsun."" demeye başladı.
											""Asla iyileşemeyeceksin."" dedi.
											""Acın asla dinmeyecek."" dedi.
									","
											Natürlich ist das nicht ganz ernst gemeint,
											aber jetzt im Ernst: Selbstmordgedanken sind recht üblich
											bei traumatischen Gehirnverletzungen.
											Es passiert einer von drei Personen, mir ist es passiert.
											Mein Gehirn sagte mir: ""Jane, du möchtest sterben.""
											Es sagte: ""Dir wird es nie wieder besser gehen.""
											""Die Schmerzen werden nie aufhören.""
									",The game that can give you 10 extra years of life,Jane McGonigal,19:30,"body language,entertainment,gaming,medicine,science,aging,life,philosophy,social media,social change,happiness,illness,cognitive science,psychology,mind,neuroscience,motivation,technology,compassion,self,health,health care"
"
","
","
",The game that can give you 10 extra years of life,Jane McGonigal,19:30,"body language,entertainment,gaming,medicine,science,aging,life,philosophy,social media,social change,happiness,illness,cognitive science,psychology,mind,neuroscience,motivation,technology,compassion,self,health,health care"
"
											Y estas voces se hicieron tan persistentes y convincentes
											que empecé a temer legítimamente por mi vida,
											que es cuando me dije, después de 34 días
											–nunca olvidaré el momento–,
											dije: ""O me mato
											o lo convierto en un juego"".
									","
											Ve bu sesler o kadar inatçı ve ikna edici hale geldi ki
											gerçekten kendi hayatım için korkmaya başladım.
											Ki tam da bu zamanda, 34 gün sonra,
											-ve o anı asla unutmayacağım-
											kendi kendime ""ya kendimi öldüreceğim
											ya da bunu bir oyuna çevireceğim"" dedim.
									","
											Und diese Stimmen waren so beharrlich und überzeugend,
											dass ich wirklich anfing, um mein Leben zu fürchten,
											und nach 34 Tagen war der Zeitpunkt erreicht –
											den ich nie vergessen werde –
											an dem ich sagte: ""Entweder, ich bringe mich um,
											oder ich verwandele das in ein Spiel.""
									",The game that can give you 10 extra years of life,Jane McGonigal,19:30,"body language,entertainment,gaming,medicine,science,aging,life,philosophy,social media,social change,happiness,illness,cognitive science,psychology,mind,neuroscience,motivation,technology,compassion,self,health,health care"
"
","
","
",The game that can give you 10 extra years of life,Jane McGonigal,19:30,"body language,entertainment,gaming,medicine,science,aging,life,philosophy,social media,social change,happiness,illness,cognitive science,psychology,mind,neuroscience,motivation,technology,compassion,self,health,health care"
"
											Bien, ¿por qué un juego?
											Sabía por investigaciones psicológicas de más de una década sobre los juegos
											que cuando juegas –y esto es literatura científica–
											afrontas los desafíos difíciles con más creatividad,
											más determinación, más optimismo,
											y que somos más capaces de pedir ayuda a otros.
											Y yo quería llevar estas cualidades al reto de mi vida,
											así que creé un juego de rol
											llamado ""Jane, la asesina de la conmoción"".
									","
											Şimdi, neden oyun?
											On yıldan fazla zamandır oyunların psikolojisini araştırdığım için biliyorum ki
											oyun oynarken -ve bu bilimsel bir bilgidir-
											zor durumların üstesinden daha yaratıcı bir biçimde,
											daha fazla kararlılıkla ve daha iyimser bir biçimde geliyoruz.
											Ve insanlardan yardım istemeye daha eğilimli oluyoruz.
											Ve bu oyuncu özelliklerini gerçek hayattaki mücadeleme yansıtmak istediğim için
											Jane the Concussion Slayer (Travma Avcısı Jane) adında
											bir rol yapma oyunu yarattım.
									","
											Wieso ein Spiel?
											Nachdem ich ein gutes Jahrzehnt die Psychologie der Spiele erforscht hatte,
											wusste ich, wenn wir spielen – das findet man in der Fachliteratur –
											dann gehen wir schwierige Aufgaben kreativer an,
											wir sind entschlossener, optimistischer,
											und es ist wahrscheinlicher, dass wir andere um Hilfe bitten.
											Ich wollte diese Spieler-Eigenschaften in mein Problem einfließen lassen,
											also schuf ich ein Genesungs-Rollenspiel:
											""Jane, Bezwingerin der Gehirnerschütterung"".
									",The game that can give you 10 extra years of life,Jane McGonigal,19:30,"body language,entertainment,gaming,medicine,science,aging,life,philosophy,social media,social change,happiness,illness,cognitive science,psychology,mind,neuroscience,motivation,technology,compassion,self,health,health care"
"
","
","
",The game that can give you 10 extra years of life,Jane McGonigal,19:30,"body language,entertainment,gaming,medicine,science,aging,life,philosophy,social media,social change,happiness,illness,cognitive science,psychology,mind,neuroscience,motivation,technology,compassion,self,health,health care"
"
											Esta sería mi nueva identidad secreta
											y lo primero que hice como asesina
											fue llamar a mi hermana gemela –tengo una hermana gemela idéntica, Kelly–
											y le dije: ""Voy a jugar un juego para sanar mi cerebro
											y quiero que juegues conmigo"".
											Esta es una forma fácil de pedir ayuda.
									","
											Bu benim gizli kimliğim haline geldi
											ve bir avcı olarak ilk yaptığım şey
											ikizimi aramak -Kelly adında bir tek yumurta ikizim var-
											ve ona beynimi iyileştirmek için bir oyun oynadığımı
											ve onun da benimle birlikte oynamasını istediğimi söylemek oldu.
											Bu yardım istemek için oldukça kolay bir yoldu.
									","
											Das wurde meine neue geheime Identität,
											und zuerst rief ich als Bezwingerin
											meine Zwillingsschwester an – meine eineiige Zwillingsschwester Kelly –
											und sagte ihr, ""Ich spiele dieses Spiel um mein Gehirn zu heilen,
											und du musst mitspielen.""
											So konnte ich leichter um Hilfe bitten.
									",The game that can give you 10 extra years of life,Jane McGonigal,19:30,"body language,entertainment,gaming,medicine,science,aging,life,philosophy,social media,social change,happiness,illness,cognitive science,psychology,mind,neuroscience,motivation,technology,compassion,self,health,health care"
"
","
","
",The game that can give you 10 extra years of life,Jane McGonigal,19:30,"body language,entertainment,gaming,medicine,science,aging,life,philosophy,social media,social change,happiness,illness,cognitive science,psychology,mind,neuroscience,motivation,technology,compassion,self,health,health care"
"
											Se volvió mi principal aliada en el juego,
											luego se sumó mi esposo Kiyash,
											y juntos identificamos y peleamos contra los tipos malos,
											que eran cualquier cosa que desencadenara los síntomas
											y que por ello ralentizaban el proceso de curación,
											cosas como luces brillantes o lugares atestados.
											También recogimos y activamos «mejoradores».
											Eran cualquier cosa que podía hacer aún en mi peor día
											para sentirme un poquito mejor,
											un poco productiva.
											Cosas como acariciar a mi perro 10 minutos
											o levantarme y caminar una vez alrededor de la manzana.
									","
											Böylece Kelly oyundaki ilk müttefikim oldu.
											Ardından kocam Kiyash bize katıldı
											ve birlikte kötü adamları tespit edip onlarla savaştık.
											Bu oyun kesinlikle semptomlarımı tetikleyebilecek bir şeydi
											parlak ışıklar, kalabalık mekanlar gibi şeyler,
											iyileşme sürecimi yavaşlatabilirdi.
											Bu yüzden güç kaynakları toplayıp bunları aktif hale getirdik.
											Bu en kötü günümde bile
											birazcık iyi hissetmek için,
											biraz üretken hissedebilmek için yapabileceğim herhangi birşey olabilirdi.
											10 dakika köpeğime sarılmak gibi
											ya da yataktan kalkıp bir kere etrafta yürümek gibi.
									","
											Sie wurde meine erste Verbündete im Spiel,
											mein Ehemann Kiyash folgte sodann
											und zusammen fanden wir die Bösen und bekämpften sie.
											Die Bösen war alles, was meine Symptome verursachte
											und dadurch den Genesungsprozess verlangsamte,
											so etwas wie helle Lichter oder Menschenmengen.
											Wir sammelten und benutzten auch Power-ups.
											Das waren alle Dinge, die ich selbst an den schlimmsten Tagen
											einsetzen konnte, um mich etwas besser zu fühlen,
											ein kleines bisschen produktiv.
											So was wie zehn Minuten mit meinem Hund zu kuscheln,
											oder aus dem Bett aufstehen und einmal um den Block laufen.
									",The game that can give you 10 extra years of life,Jane McGonigal,19:30,"body language,entertainment,gaming,medicine,science,aging,life,philosophy,social media,social change,happiness,illness,cognitive science,psychology,mind,neuroscience,motivation,technology,compassion,self,health,health care"
"
","
","
",The game that can give you 10 extra years of life,Jane McGonigal,19:30,"body language,entertainment,gaming,medicine,science,aging,life,philosophy,social media,social change,happiness,illness,cognitive science,psychology,mind,neuroscience,motivation,technology,compassion,self,health,health care"
"
											El juego era tan simple como:
											adopte una identidad secreta, reclute aliados,
											pelee contra los chicos malos, active los «mejoradores».
											Pero aún con un juego tan simple,
											con solo un par de días de estar jugando,
											esa niebla de depresión y ansiedad
											se fue. Se desvaneció. Fue como un milagro.
											Ahora bien, no curó milagrosamente los dolores de cabeza
											o los síntomas cognoscitivos.
											Duraron más de un año
											y fue de lejos el año más difícil de mi vida.
											Pero aún cuando seguía con los síntomas,
											incluso cuando aún dolía, dejé de sufrir.
									","
											Oyun oldukça basitti:
											Gizli bir kimlik edin, müttefiklerini topla,
											kötü adamlarla savaş, güç kaynaklarını aktif hale getir.
											Fakat bu kadar basit bir oyunla bile,
											oynamaya başladığım bir kaç gün içinde,
											depresyon ve kaygı hissi gitti.
											Öylece yok oldu. Mucize gibiydi.
											Bu tabii ki bilişsel semptomlar ya da
											baş ağrıları için mucize bir tedavi değildi.
											Bu semptomlar bir yıldan fazla sürdü,
											ve o yıl hayatımın açık ara en zorlu yılıydı.
											Ama hala o semptomlara sahip olsam da,
											hala acı çekiyor olsam da ıstırap çekmeyi bırakmıştım.
									","
											Das Spiel war so einfach:
											eine gemeine Identität annehmen, Verbündete finden,
											die Bösen bekämpfen, Power-ups benutzen.
											Aber selbst bei einem so einfachen Spiel
											begann sich nach nur wenigen Tagen des Spielens
											der Nebel der Ängste und Depression zu lüften.
											Er verschwand einfach. Es war wie ein Wunder.
											Es war allerdings keine Wunderheilung für die Kopfschmerzen
											oder die kognitiven Symptome.
											Die dauerten länger als ein Jahr
											und das ist bis jetzt das schwerste Jahr meines Lebens gewesen.
											Aber selbst mit den Symptomen, selbst unter
											Schmerzen, hörte das Leiden auf.
									",The game that can give you 10 extra years of life,Jane McGonigal,19:30,"body language,entertainment,gaming,medicine,science,aging,life,philosophy,social media,social change,happiness,illness,cognitive science,psychology,mind,neuroscience,motivation,technology,compassion,self,health,health care"
"
","
","
",The game that can give you 10 extra years of life,Jane McGonigal,19:30,"body language,entertainment,gaming,medicine,science,aging,life,philosophy,social media,social change,happiness,illness,cognitive science,psychology,mind,neuroscience,motivation,technology,compassion,self,health,health care"
"
											Y lo que pasó después con el juego me sorprendió.
											Subí algunos blogs y videos en línea
											explicando cómo jugar.
											Pero no todos tienen una conmoción, obviamente,
											no todos quieren ser ""el asesino"",
											así que renombré el juego SuperMejor. [SuperBetter]
									","
											Bu durumda, oyunla bir sonraki adımın ne olduğu beni oldukça şaşırttı.
											Oyunun nasıl oynandığını açıklayan blog yazıları
											ve online videolar paylaştım.
											Ama tabii ki herkes kafa travması geçirmiş değil,
											herkes ""avcı"" olmak istiyor da değil.
											Bu sebeple oyunun ismini SuperBetter (SüperDahaİyi) olarak değiştirdim.
									","
											Die nächste Entwicklung im Spiel überraschte mich.
											Ich stellte Blog-Einträge und Videos online
											und erklärte die Spielweise.
											Aber natürlich hat nicht jeder eine Gehirnerschütterung,
											nicht alle wollen ""Bezwinger"" sein,
											also benannte ich das Spiel in ""SuperBetter"" um.
									",The game that can give you 10 extra years of life,Jane McGonigal,19:30,"body language,entertainment,gaming,medicine,science,aging,life,philosophy,social media,social change,happiness,illness,cognitive science,psychology,mind,neuroscience,motivation,technology,compassion,self,health,health care"
"
","
","
",The game that can give you 10 extra years of life,Jane McGonigal,19:30,"body language,entertainment,gaming,medicine,science,aging,life,philosophy,social media,social change,happiness,illness,cognitive science,psychology,mind,neuroscience,motivation,technology,compassion,self,health,health care"
"
											Y pronto empecé a escuchar de gente de todo el mundo
											que estaba adoptando su identidad secreta,
											reclutando aliados, y que iban ""super mejorando"",
											enfrentando retos como el cáncer o el dolor crónico,
											la depresión o la enfermedad de Crohn.
											Incluso pacientes terminales con esclerosis lateral amiotrófica.
											Y puedo decirles por sus mensajes y videos
											que el juego les ha ayudado de la misma forma
											en que me ayudó a mí.
											Hablan de sentirse más fuertes y valientes.
											Hablan de sentirse mejor entendidos por sus familias y amigos.
											Incluso hablan de sentirse más felices,
											aún teniendo dolor, aún cuando estén afrontando
											el mayor reto de sus vidas.
									","
											Ve kısa süre içinde dünyanın her yerinden insanların
											gizli kimliklerini alıp, müttefiklerini toplayarak
											""süper daha iyi""ye gittiklerini,
											kanser, kronik ağrılar, depresyon, Crohn hastalığı gibi durumlarla
											yüzleştiklerini duymaya başladım.
											Hatta ALS hastalığı gibi ölümcül hastalıklarla teşhis edilmiş insanların bile bunu oynuyordu.
											Ve bana ulaşan mesajlar ve çekilen videolardan anladığım kadarı ile
											oyun o insanlara da bana yardım ettiği şekilde
											yardım ediyordu.
											Daha güçlü ve cesur hissettiklerinden bahsediyorlardı.
											Aileleri ve arkadaşları tarafından daha iyi anlaşıldıklarını hissettiklerini söylüyorlardı.
											Ve hatta acı çekiyor olsalar da,
											hayatlarının en zor zamanlarını yaşıyor olsalar da
											daha mutlu hissettiklerini söylediler.
									","
											Und bald darauf begann ich von Leuten weltweit zu hören,
											die ihre eigene geheime Identität annahmen,
											ihre eigenen Verbündeten fanden und sich ""super better"" fühlten,
											obwohl sie Aufgaben wie Krebs, chronische Schmerzen,
											Depression und Morbus Crohn hatten.
											Selbst todkranke Leute mit ALS oder ähnlichem spielten es.
											Und ihre Nachrichten und Videos legten nahe,
											dass das Spiel ihnen genau so half,
											wie es mir geholfen hatte.
											Sie fühlten sich stärker und mutiger.
											Sie fühlten sich besser von Freunden und Familie verstanden.
											Und sie erwähnten sogar, dass sie sich fröhlicher fühlten,
											obwohl sie Schmerzen hatten, obwohl sie die härteste Aufgabe
											in ihrem Leben angingen.
									",The game that can give you 10 extra years of life,Jane McGonigal,19:30,"body language,entertainment,gaming,medicine,science,aging,life,philosophy,social media,social change,happiness,illness,cognitive science,psychology,mind,neuroscience,motivation,technology,compassion,self,health,health care"
"
","
","
",The game that can give you 10 extra years of life,Jane McGonigal,19:30,"body language,entertainment,gaming,medicine,science,aging,life,philosophy,social media,social change,happiness,illness,cognitive science,psychology,mind,neuroscience,motivation,technology,compassion,self,health,health care"
"
											Entonces me planteé, ¿qué está pasando aquí?
											Quiero decir, ¿cómo un juego tan trivial puede ser tan poderoso
											en circunstancias tan serias, en algunos casos de vida o muerte?
											Es decir, si no hubiera servido para mí,
											no lo hubiera creído posible.
											Bueno, resulta que hay algo de ciencia aquí también.
											Algunas personas se vuelven más fuertes y felices después de un evento traumático.
											Y esto es lo que estaba pasándonos.
									","
											Ve o zaman kendi kendime düşünmeye başladım, burada ne oluyor?
											Yani, nasıl olur da böylesine abes bir oyun
											bu kadar ciddi, ölüm kalım meselesine varan durumlara bu kadar etkili müdahale edebilir?
											Eğer benim de başıma gelmiş olmsaydı,
											bunun olabileceğine asla inanmazdım.
											Ve ortaya çıktı ki burada da işin içine biraz bilim karışıyor.
											Bazı insanlar bir travma yaşadıktan sonra daha güçlü ve mutlu hale geliyorlar.
											Ve bize olan şey de buydu.
									","
											Damals begann ich mir zu denken: ""Was geht hier vor?""
											Wie konnte ein so triviales Spiel so einen riesigen Effekt
											in so ernsten, manchmal lebensbedrohlichen Situationen haben?
											Hätte es für mich nicht funktioniert,
											dann hätte ich es nicht im Ansatz für möglich gehalten.
											Und siehe da, auch dies wird von Wissenschaft belegt.
											Einige Menschen werden nach traumatischen Ereignissen stärker, glücklicher.
											Und genau das passierte mit uns.
									",The game that can give you 10 extra years of life,Jane McGonigal,19:30,"body language,entertainment,gaming,medicine,science,aging,life,philosophy,social media,social change,happiness,illness,cognitive science,psychology,mind,neuroscience,motivation,technology,compassion,self,health,health care"
"
","
","
",The game that can give you 10 extra years of life,Jane McGonigal,19:30,"body language,entertainment,gaming,medicine,science,aging,life,philosophy,social media,social change,happiness,illness,cognitive science,psychology,mind,neuroscience,motivation,technology,compassion,self,health,health care"
"
											El juego nos estaba ayudando a experimentar
											lo que los científicos llaman crecimiento postraumático,
											que no es algo de lo que generalmente oigamos.
											Normalmente oímos de estrés postraumático.
											Pero los científicos saben ahora que un evento traumático
											no nos condena a sufrir indefinidamente.
											Al contrario, podemos usarlo como un trampolín
											para desplegar nuestras mejores cualidades y llevar una vida más feliz.
									","
											Oyun bize bilim insanlarının travma sonrası gelişme dediği
											çok da duyulmayan bir durumu
											deneyimlememizde yardımcı oluyordu.
											Genellikle travma sonrası stres bozukluğu hakkında bir şeyler duyuyoruz.
											Fakat artık bilim adamlarınca biliniyor ki
											travmatik olaylar bizi sonsuza kadar acı çekmek üzere lanetlemiyor.
											Bunun yerine, bu durumu hayatımızdaki iyi yanları ortaya çıkarmak
											ve daha mutlu yaşamak için bir sıçrama tahtası olarak kullanabiliriz.
									","
											Das Spiel ließ uns das von Wissenschaftlern
											so genannte ""posttraumatische Wachstum"" erleben,
											worüber man normalerweise nicht viel hört.
											Normalerweise hört man vom posttraumatischen Stress.
											Aber Wissenschaftler wissen nun auch, dass ein traumatisches
											Ereignis uns nicht ewig zum Leid verdammt.
											Statt dessen können wir es als Sprungbrett
											benutzen, unsere besten Qualitäten zu entfesseln und glücklicher zu werden.
									",The game that can give you 10 extra years of life,Jane McGonigal,19:30,"body language,entertainment,gaming,medicine,science,aging,life,philosophy,social media,social change,happiness,illness,cognitive science,psychology,mind,neuroscience,motivation,technology,compassion,self,health,health care"
"
","
","
",The game that can give you 10 extra years of life,Jane McGonigal,19:30,"body language,entertainment,gaming,medicine,science,aging,life,philosophy,social media,social change,happiness,illness,cognitive science,psychology,mind,neuroscience,motivation,technology,compassion,self,health,health care"
"
											Aquí están las cinco cosas que dicen las personas
											con crecimiento postraumático:
											Mis prioridades han cambiado. No me da miedo hacer lo que me hace feliz.
											Me siento más cercano a mis amigos y familia.
											Me entiendo mejor a mí mismo. Sé ahora quién soy realmente.
											Tengo un nuevo sentido y propósito de vida.
											Estoy mejor capacitado para centrarme en mis metas y sueños.
									","
											İşte travma sonrası gelişme durumunu yaşayan
											insanların en sık belirttiği beş şey:
											Önceliklerim değişti. Artık beni mutlu eden şeyleri yapmaktan korkmuyorum.
											Arkadaşlarıma ve aileme daha yakın olduğumu hissediyorum.
											Kendimi daha iyi anlıyorum. Artık gerçekten kim olduğumu biliyorum.
											Artık hayatımın yeni bir anlamı ve amacı var.
											Hayallerime ve amaçlarıma daha iyi odaklanıyorum.
									","
											Hier sind die Top-5 der Dinge, die Menschen mit
											posttraumatischem Wachstum sagen:
											""Meine Prioritäten haben sich verändert. Ich habe keine Angst, das zu tun, was mich glücklich macht.
											Ich fühle mich Freunden und Familie näher.
											Ich verstehe mich selbst besser. Ich weiß jetzt, wer ich wirklich bin.
											Ich habe ein neues Verständnis von Bedeutung und Zweck meines Lebens.
											Ich kann mich besser auf meine Ziele und Träume konzentrieren.""
									",The game that can give you 10 extra years of life,Jane McGonigal,19:30,"body language,entertainment,gaming,medicine,science,aging,life,philosophy,social media,social change,happiness,illness,cognitive science,psychology,mind,neuroscience,motivation,technology,compassion,self,health,health care"
"
","
","
",The game that can give you 10 extra years of life,Jane McGonigal,19:30,"body language,entertainment,gaming,medicine,science,aging,life,philosophy,social media,social change,happiness,illness,cognitive science,psychology,mind,neuroscience,motivation,technology,compassion,self,health,health care"
"
											¿Les suena familiar ahora?
											Debería, porque los cinco primeros rasgos del crecimiento postraumático
											son esencialmente opuestos a los cinco lamentos antes de morir.
											Es interesante, ¿verdad?
											Parece que de alguna forma, un evento traumático desencadena nuestra habilidad
											de llevar una vida con menos lamentos.
									","
											Bunlar tanıdık geliyor mu?
											Gelmeli, çünkü travma sonrası gelişmenin beş önemli hususu
											aslında ölmekte olan insanların beş önemli pişmanlığının tam zıttı.
											Ne kadar ilginç, değil mi?
											Öyle görünüyor ki travmatik bir olay yaşamak
											bir şekilde daha az pişmanlıkla yaşama kabiliyetimizi ortaya çıkarıyor.
									","
											Kommt Ihnen das nicht bekannt vor?
											Das sollte es, denn die Top-5-Charakteristika posttraumatischen Wachstums
											sind im Prinzip das genaue Gegenteil der Top-5-Dinge, die Sterbende bereuen.
											Das ist doch interessant, oder?
											Traumatische Ereignisse können scheinbar unsere Fähigkeit erschließen,
											ein Leben mit weniger Reue zu leben.
									",The game that can give you 10 extra years of life,Jane McGonigal,19:30,"body language,entertainment,gaming,medicine,science,aging,life,philosophy,social media,social change,happiness,illness,cognitive science,psychology,mind,neuroscience,motivation,technology,compassion,self,health,health care"
"
","
","
",The game that can give you 10 extra years of life,Jane McGonigal,19:30,"body language,entertainment,gaming,medicine,science,aging,life,philosophy,social media,social change,happiness,illness,cognitive science,psychology,mind,neuroscience,motivation,technology,compassion,self,health,health care"
"
											¿Pero cómo lo logra?
											¿Cómo pasa uno del trauma al crecimiento?
											Mejor, ¿hay alguna forma de obtener los beneficios
											del crecimiento postraumático sin el trauma,
											sin que te tengas que golpear antes la cabeza?
											Sería bueno, ¿verdad?
									","
											Peki bu nasıl oluyor?
											Travmadan gelişme evresine nasıl geçiyorsunuz?
											Ya da daha iyisi, travma sonrası gelişmenin bütün bu iyi yönlerini
											travma olmadan, kafanıza darbe almak zorunda kalmadan
											yaşamanın bir yolu var mı?
											Bu çok güzel olurdu, değil mi?
									","
											Aber wie geht das?
											Wie kommt man vom Trauma zum Wachstum?
											Oder noch besser: Gibt es eine Möglichkeit, alle Vorzüge
											posttraumatischen Wachstums ohne das Trauma zu erhalten,
											ohne dass man sich erstmal den Kopf stoßen muss?
											Das wäre doch toll, oder?
									",The game that can give you 10 extra years of life,Jane McGonigal,19:30,"body language,entertainment,gaming,medicine,science,aging,life,philosophy,social media,social change,happiness,illness,cognitive science,psychology,mind,neuroscience,motivation,technology,compassion,self,health,health care"
"
","
","
",The game that can give you 10 extra years of life,Jane McGonigal,19:30,"body language,entertainment,gaming,medicine,science,aging,life,philosophy,social media,social change,happiness,illness,cognitive science,psychology,mind,neuroscience,motivation,technology,compassion,self,health,health care"
"
											Quería entender mejor el fenómeno,
											así que devoré la literatura científica y esto es lo que aprendí.
											Hay cuatro formas de fortaleza, o resiliencia,
											que contribuyen al crecimiento postraumático,
											y hay actividades validadas científicamente
											que uno puede hacer todos los días para construir esa resiliencia,
											y uno no necesita un trauma para hacerlo.
									","
											Bu fenomeni daha iyi anlamak istedim,
											bu yüzden bu konudaki bilimsel araştırmaları adeta yalayıp yuttum ve işte öğrendiklerim:
											Travma sonrası gelişme ile ilişkilendirilen
											dört çeşit güç ya da dayanıklılık var
											ve travma yaşamaksızın bu dört çeşit dayanıklılığa sahip olabilmek için
											her gün yapabileceğiniz
											bilimsel olarak onaylanmış aktiviteler var.
									","
											Dieses Phänomen wollte ich besser verstehen,
											also verschlang ich die Fachliteratur und lernte dies:
											Es gibt vier Arten von Stärke, oder Widerstandsfähigkeit
											die zu posttraumatischem Wachstum beitragen,
											und es gibt wissenschaftlich bestätigte Dinge,
											die man jeden Tag tun kann, um diese Widerstandsfähigkeit aufzubauen,
											man braucht dafür kein Trauma.
									",The game that can give you 10 extra years of life,Jane McGonigal,19:30,"body language,entertainment,gaming,medicine,science,aging,life,philosophy,social media,social change,happiness,illness,cognitive science,psychology,mind,neuroscience,motivation,technology,compassion,self,health,health care"
"
","
","
",The game that can give you 10 extra years of life,Jane McGonigal,19:30,"body language,entertainment,gaming,medicine,science,aging,life,philosophy,social media,social change,happiness,illness,cognitive science,psychology,mind,neuroscience,motivation,technology,compassion,self,health,health care"
"
											Les diré cuáles son esas cuatro fortalezas,
											pero preferiría que las experimentaran directamente,
											preferiría que comenzáramos ahora a construirlas juntos.
											Esto es lo que haremos.
											Vamos a jugar a un pequeño juego juntos.
											Aquí es donde ganan esos siete minutos y medio
											adicionales que les prometí antes.
											Todo lo que tienen que hacer es terminar con éxito
											estas cuatro SuperMejores misiones.
											Siento que pueden hacerlo. Confío en Uds.
									","
											Size bu dört çeşit gücün ne olduğunu söyleyebilirdim ama
											bunları birinci elden deneyimlemenizi tercih ederim.
											Onun yerine bu özellikleri burada şimdi hep beraber edinmeye başlayalım.
											Yapacaklarımız şunlar:
											Birlikte küçük bir oyun oynayacağız.
											Daha önce söz verdiğim yedi buçuk dakikayı
											kazanacağınız yer işte burası.
											Yapmanız gereken tek şey
											SuperBetter'ın ilk dört görevini başarıyla tamamlamak.
											Ve bunu yapabileceğinizi düşünüyorum. Size bu konuda güvenim tam.
									","
											Ich könnte Ihnen diese vier Stärke-Arten jetzt aufzählen,
											aber Sie sollten sie am besten selbst erleben.
											Am besten, wir beginnen alle gemeinsam jetzt damit.
											Wir werden folgendermaßen vorgehen.
											Zusammen spielen wir schnell ein kleines Spiel.
											Hier werden Sie die siebeneinhalb Minuten Bonusleben
											gewinnen, die ich vorhin versprochen habe.
											Sie müssen dafür einfach nur erfolgreich die ersten vier Aufgaben
											von SuperBetter abschließen.
											Ich bin mir gewiss, dass Sie es schaffen. Ich vertraue in Sie.
									",The game that can give you 10 extra years of life,Jane McGonigal,19:30,"body language,entertainment,gaming,medicine,science,aging,life,philosophy,social media,social change,happiness,illness,cognitive science,psychology,mind,neuroscience,motivation,technology,compassion,self,health,health care"
"
","
","
",The game that can give you 10 extra years of life,Jane McGonigal,19:30,"body language,entertainment,gaming,medicine,science,aging,life,philosophy,social media,social change,happiness,illness,cognitive science,psychology,mind,neuroscience,motivation,technology,compassion,self,health,health care"
"
											¿Todos listos? Su primera misión. Ahí vamos.
											Elijan una: o se levantan y dan tres pasos
											o hacen dos puños y los levantan sobre la cabeza
											tan alto como puedan durante cinco segundos. ¡Vamos!
											Muy bien, me gustan los que hacen las dos. Están sobrados.
											Muy bien. (Risas)
									","
											Herkes hazır mı? Bu ilk göreviniz, haydi bakalım.
											Birini seçin: Ya ayağa kalkıp üç adım atın ya da
											ellerinizi yumruk yapıp beş saniye boyunca
											kafanızın üzerine kaldırabildiğiniz kadar yükseğe kaldırın. Başlayın!
											Evet, ikisini birden yapan insanlar hoşuma gitti. Üstün başarı gösteriyorsunuz.
											Çok iyi. (Kahkahalar)
									","
											Sind alle bereit? Hier ist die erste Aufgabe. Okay.
											Ihre Wahl: Stehen Sie auf und gehen Sie drei Schritte
											oder ballen Sie Ihre Hände zu Fäusten und heben Sie sie fünf Sekunden
											so hoch Sie können über Ihren Kopf! Los!
											Super, da machen ja auch welche beide Sachen. Wahre Planübererfüllung.
											Sehr gut. (Lachen)
									",The game that can give you 10 extra years of life,Jane McGonigal,19:30,"body language,entertainment,gaming,medicine,science,aging,life,philosophy,social media,social change,happiness,illness,cognitive science,psychology,mind,neuroscience,motivation,technology,compassion,self,health,health care"
"
","
","
",The game that can give you 10 extra years of life,Jane McGonigal,19:30,"body language,entertainment,gaming,medicine,science,aging,life,philosophy,social media,social change,happiness,illness,cognitive science,psychology,mind,neuroscience,motivation,technology,compassion,self,health,health care"
