en,tr,pt,fr,title,speaker,duration,tags
"
											Third, content.
											Education is nothing without content.
											And you can't pretend
to have a relationship
											of only a computer with a child.
											So we create a route,
a very basic learning route,
											where we teach people
how to use a computer,
											how to use the internet,
how to use office software,
											and in 72 hours,
we create digital citizens.
											You can't pretend that people
are just going to touch a computer
											and become digitally included,
											you need to have a process.
											And after this, then they can take on
a longer educational route.
									","
											Üçüncüsü, içerik.
											İçerik olmadan, eğitim olmaz.
											Bir çocuğun bilgisayarla
olan ilişkisi gibi
											bir şey beklemeyin bundan.
											Dolayısıyla, çok basit bir öğrenme
rotası çiziyoruz .
											İnsanlara, nasıl bilgisayar,

											internet ve ofis ürünlerini
kullanacaklarını öğretiyoruz.
											Ve 72 saatin sonunda,
dijital bir topluluk yaratıyoruz.
											İnsanlar buraya gelip, bilgisayarlara 
dokunup, dijital dünyanın —
											bir anda parçası olmuyor,
											bir sürece ihtiyacınız var.
											Ardından, uzun bir eğitim rotasını
takip edebilirsiniz.
									","
											O terceiro é o conteúdo.
											O ensino sem conteúdo não é nada.
											E para haver uma relação não basta
termos um computador e uma criança.
											Por isso, criamos um percurso
de aprendizagem bastante simples,
											para ensinar as pessoas
a usar um computador,
											a usar a Internet
e programas de escritório,
											e em 72 horas, temos cidadãos digitais.
											Não basta as pessoas 
tocarem num computador
											para se tornarem digitalmente capazes.
											É necessário um processo,
											após o qual elas podem seguir 
um percurso educativo mais longo.
									","
											Le troisième, contenu.
											L'éducation n'est rien sans contenu.
											Et vous ne pouvez pas
prétendre avoir une relation
											entre un ordinateur et un enfant.
											Donc on crée un parcours, un parcours 
d'apprentissage très basique,
											où on apprend aux gens
à utiliser un ordinateur,
											à utiliser Internet,
à le logiciel de bureau,
											et en 72 heures,
on crée des citoyens numériques.
											On ne peut pas prétendre que
les gens vont juste toucher un ordinateur
											et devenir inclus numériquement,
											on doit avoir un processus.
											Et après cela, ils peuvent prendre en 
charge un long parcours éducationnel.
									",Let's bridge the digital divide!,Aleph Molinari,9:54,"TEDx,global issues,poverty,technology"
"
","
","
","
",Let's bridge the digital divide!,Aleph Molinari,9:54,"TEDx,global issues,poverty,technology"
"
											And then fourth, training.
											We need to train not only the users,
											but we need to train the people
that will facilitate learning
											for these people.
											When you're talking about
the digital divide,
											people have stigmas, people have fears;
											people don't understand how
it can complement their lives.
											So what we do is train facilitators
											so that they can help
in breaking that digital barrier.
									","
											Dördüncüsü, eğitim.
											Yalnızca kullanıcılar için değil bu eğitim
											insanlara eğitim olanağı sağlayacak
olan yardımcılarımızı da
											eğitmemiz gerekiyor.
											""Sayısal uçurum""dan bahsederken

											endişe ve korkulardan bahsediyoruz
											insanlar, kendilerini nasıl
tamamlayacaklarını anlamıyor.
											Dolayısıyla biz yardımcılarımıza
eğitim veriyoruz
											onlar da dijital bariyerleri 
yıkmak için bize yardım ediyorlar.
									","
											E o quarto é a formação.
											Temos de treinar não só os utilizadores,
											mas também as pessoas
que irão facilitar a aprendizagem.
											Quando falamos de fosso digital,
as pessoas têm estigmas e medos
											e não compreendem como é que a 
tecnologia pode melhorar a sua vida.
											O que fazemos é formar formadores
											para nos ajudarem a derrubar
essa barreira digital.
									","
											Et puis le quatrième, formation.
											On doit former non
seulement les utilisateurs,
											mais on doit former les gens
qui facilitent l'apprentissage.
											Quand vous parlez de la fracture
numérique, les gens ont peur, n'osent pas,
											ils ne comprennent pas 
comment ça va compléter leur vie.
											Donc, on forme des facilitateurs
											pour qu'ils peuvent aider à briser 
cette barrière numérique.
									",Let's bridge the digital divide!,Aleph Molinari,9:54,"TEDx,global issues,poverty,technology"
"
","
","
","
",Let's bridge the digital divide!,Aleph Molinari,9:54,"TEDx,global issues,poverty,technology"
"
											So, we have four elements:
											we have a space that's created,
											we have a connection,
											we have content and we have training.
											We have created
a digital learning community.
											But there is one more element,
											which is the benefits
that technology can create,
											because it is not printed, static content.
											It is dynamic; it is modifiable.
											So we have we do is, we provide
content, then we do training,
											then we analyze the user patterns
so that we can improve content.
											So it creates a virtuous circle.
											It allows us to deliver education
											according to different
types of intelligence
											and according to different user needs.
											With this in mind,
											we have to think that technology
is something that can modify
											according to human processes.
									","
											Dört maddemiz vardı:
											alan yaratmak,
											bağlantı kurmak,
											içerik oluşturmak ve eğitim vermek.
											Dijital bir öğrenme topluluğu inşa ettik.
											Fakat, bir madde daha var;
											bu da teknolojinin 
sağlayabileceği faydalar
											çünkü bu basılmış
statik bir içerik değil.
											Dinamik ve değişken.
											Sahip olduğumuz ve yaptığımız şey,
içerik üretmek, sonra eğitim vermek,
											sonrasında kullanıcı deneyimlerini
analiz edip, içeriği geliştiriyoruz.
											Bu verimli bir döngüye yol açıyor.
											Bu sistem, farklı zekâ tiplerine
											ve kullanıcı ihtiyaçlarına göre
											eğitim vermemizi sağlıyor.

											Bu bağlamda,
											teknolojinin, insan ihtiyaçlarına göre
kendini yenileyebilen bir şey
											olduğunu unutmamamız gerekir.
									","
											Temos, então, quatro elementos:
											um espaço que é criado,
											uma ligação,
											conteúdo e formação.
											Eis a comunidade de aprendizagem digital.
											Mas há mais um elemento
											que são as vantagens
que a tecnologia oferece
											porque o conteúdo
não é impresso nem estático.
											É dinâmico e pode ser alterado.
											Por isso, primeiro oferecemos
conteúdo, depois damos formação,
											e depois analisamos as preferências
dos utilizadores para melhorar o conteúdo.
											Isto cria um círculo virtuoso.

											Permite-nos oferecer educação conforme
os diferentes tipos de inteligência
											e necessidades dos utilizadores.
											Com isto em mente,
											temos de ver a tecnologia

											como algo que se pode modificar
											conforme os processos humanos.
									","
											Donc, on a quatre éléments :
											on a un espace qui est créé,
											on a une connexion,
											on a du contenu et de la formation,
											une communauté
d'apprentissage numérique.
											Mais il y a un élément de plus,
											qui est les avantages
que la technologie peut créer,
											ce n'est pas un contenu
imprimé et statique.
											C'est dynamique, c'est modifiable.
											Donc, on fournit du contenu,
ensuite on forme.
											Après, on analyse l'usage
pour améliorer le contenu.
											Donc, cela crée un cercle vertueux.
											Ça nous permet d'offrir une éducation
											selon les différents types d'intelligence
											et selon les différents
besoins des utilisateurs.
											Avec cela en tête,
											on doit penser que la technologie est 
quelque chose qu'on peut modifier
											selon les processus humains.
									",Let's bridge the digital divide!,Aleph Molinari,9:54,"TEDx,global issues,poverty,technology"
"
","
","
","
",Let's bridge the digital divide!,Aleph Molinari,9:54,"TEDx,global issues,poverty,technology"
"
											I want to share a story.
											In 2006, I went to live here.
											This is one of the poorest
communities in all of Mexico.
											I went to film a documentary
on the people that live off trash,
											entirely of trash — their houses
are built with trash,
											they eat trash, they dress in trash.
											And after two months of living with them,
											of seeing the children
and the way they work,
											I understood that the only thing
that can change
											and that can break the poverty
cycle is education.
											And we can use technology
to bring education to these communities.
											Here is another shot.
									","
											Bir hikâye anlatayım size.
											2006 yılında, burada yaşamaya başladım.
											Bütün Meksika'daki en fakir topluluklardan
biriydi burası.
											Çöp içinde yaşayan insanlarla ilgili
bir belgesel çekmeye başladım
											tamamen çöp — evlerini bile
çöpten yapmışlar,
											çöp ile besleniyorlar, kıyafetleri çöp
											onlarla geçirdiğim iki aydan 
sonra, çocuklarını
											ve çalışma şekillerini gördükten sonra,
											Onları değiştirebilecek ve bu yoksulluk
döngüsünden çıkaracak
											tek şeyin eğitim olduğunu anladım.
											Bu toplumlara teknoloji kullanarak 
eğitim götürebiliriz.
											Bu da başka bir nokta.
									","
											Vou-vos contar uma história.
											Em 2006 vim viver para aqui.
											É uma das comunidades
mais pobres do México.
											Fui filmar um documentário sobre
pessoas que vivem apenas do lixo.
											Constroem as casas com lixo,
comem lixo e vestem-se com lixo.
											Depois de dois meses a viver com elas,
											depois de ver as crianças
e a forma como trabalham,
											compreendi que a única coisa
											que pode mudar e quebrar
o ciclo de pobreza é o ensino.
											Podemos usar a tecnologia
para levar o ensino a estas comunidades.
											Aqui está outra imagem.
									","
											Voici une histoire.
											En 2006, je suis allé vivre ici.
											C'est une des plus pauvres communautés 
dans tout le Mexique.
											Je suis allé filmer un documentaire sur 
les gens qui vivent des déchets
											que des déchets,
les maisons sont bâties des déchets,
											ils les mangent, ils s'en habillent.
											Et après deux mois de vie avec eux,
											à voir les enfants et
leur façon de travailler,
											j'ai compris que
la seule chose qui puisse changer
											et qui puisse briser le cycle
de la pauvreté est l'éducation.
											Et on peut utiliser la technologie pour 
apporter l'éducation à ces communautés.
											Voilà une autre image.
									",Let's bridge the digital divide!,Aleph Molinari,9:54,"TEDx,global issues,poverty,technology"
"
","
","
","
",Let's bridge the digital divide!,Aleph Molinari,9:54,"TEDx,global issues,poverty,technology"
"
											The main message is that technology
is not going to save the world;
											we are, and we can use
technology to help us.
											I'm sure everybody here
has experienced it;
											what moves technology is human energy.
											So let's use this energy
to make the world a better place.
									","
											Ana mesajımız, teknoloji dünyayı
kurtarmayacak, bunu biz yapacağız
											ve teknolojiyi bize yardımcı 
olması için kullanacağız.
											Eminim, buradaki herkes,
teknolojiyi harekete geçirenin
											insan enerjisi olduğunu anlamıştır.
											Öyleyse, bu enerjiyi kullanalım ve
dünyayı daha iyi bir yer yapalım.
									","
											O facto é que não é a tecnologia
que vai salvar o mundo,
											somos nós, e podemos usar
a tecnologia para nos ajudar.
											Tenho a certeza que já todos sentimos
											que o que faz avançar a tecnologia
é a energia humana.
											Usemos essa energia para tornar
o mundo um lugar melhor.
									","
											Le message principal est : ce n'est pas la
technologie qui va sauver le monde,
											mais nous, et on peut utiliser 
la technologie pour nous aider.
											Je suis sûr que tout le monde ici
l'a déjà vécu ;
											ce qui meut la technologie
est l'énergie humaine.
											Utilisons donc cette énergie pour rendre 
le monde meilleur.
									",Let's bridge the digital divide!,Aleph Molinari,9:54,"TEDx,global issues,poverty,technology"
"
","
","
","
",Let's bridge the digital divide!,Aleph Molinari,9:54,"TEDx,global issues,poverty,technology"
"
											Thank you.
									","
											Teşekkürler.
									","
											Obrigado.
									","
											Merci.
									",Let's bridge the digital divide!,Aleph Molinari,9:54,"TEDx,global issues,poverty,technology"
"
","
","
","
",Let's bridge the digital divide!,Aleph Molinari,9:54,"TEDx,global issues,poverty,technology"
"
											(Applause)
									","
											(Alkış)
									","
											(Aplausos)
									","
											(Applaudissements)
									",Let's bridge the digital divide!,Aleph Molinari,9:54,"TEDx,global issues,poverty,technology"
"
","
","
","
",Let's bridge the digital divide!,Aleph Molinari,9:54,"TEDx,global issues,poverty,technology"
