en,tr,es,fr,title,speaker,duration,tags
"
											So you see why it is so hard
to design an AI
											that actually can understand
what it's looking at.
											And this is why designing
the image recognition
											in self-driving cars is so hard,
											and why so many self-driving car failures
											are because the AI got confused.
											I want to talk about an example from 2016.
											There was a fatal accident when somebody
was using Tesla's autopilot AI,
											but instead of using it on the highway
like it was designed for,
											they used it on city streets.
											And what happened was,
											a truck drove out in front of the car
and the car failed to brake.
											Now, the AI definitely was trained
to recognize trucks in pictures.
											But what it looks like happened is
											the AI was trained to recognize
trucks on highway driving,
											where you would expect
to see trucks from behind.
											Trucks on the side is not supposed
to happen on a highway,
											and so when the AI saw this truck,
											it looks like the AI recognized it
as most likely to be a road sign
											and therefore, safe to drive underneath.
									","
											Baktığı şeyi gerçekten anlayabilecek
bir yapay zekâ tasarlamanın
											neden çok zor olduğunu
görüyorsunuz.
											Ayrıca sürücüsüz arabalarda
											görüntü tanımayı tasarlamanın
zor olmasının nedeni de bu
											ve sürücüsüz arabalardaki
birçok başarısızlık da
											yapay zekânın şaşırması nedenlidir.
											2016'dan bir örnek vermek istiyorum.
											Birisi Tesla'nın oto-pilot yapay zekasını
kullanırken ölümcül bir kaza oldu,
											fakat tasarlandığı üzere
otoyolda kullanmak yerine,
											şehrin sokaklarında kullandılar.
											Olan şey de şuydu;
											bir kamyon, arabanın önüne sürdü
ve araba fren yapamadı.
											Yapay zekâ kesinlikle resimlerde
kamyonları saptamak üzere eğitilmişti.
											Fakat olan şey şu gibi görünüyor,
											yapay zekâ otoyolda giden
kamyonları saptamayı öğrenmişti,
											yani kamyonları arkadan
göreceğimiz bir şekilde öğrenmişti.
											Yanı görünen kamyonların
otoyolda olmaları beklenmez
											ve yapay zekâ bu kamyonu gördüğünde,
											büyük olasılıkla
bir yol işareti olarak algıladı
											ve altından geçmenin
güvenli olduğunu düşündü.
									","
											Pueden ver por qué es tan
complicado diseñar una IA
											que verdaderamente entienda
aquello que está viendo.
											Por eso diseñar en coches autónomos el
reconocimiento de imágenes es tan difícil,
											y muchos fallos de coches autónomos
se deben a que la IA se confundió.
											Quiero hablar de un ejemplo de 2016.
											Hubo un funesto accidente cuando alguien
usaba la IA de piloto automático de Tesla,
											pero en lugar de hacerlo en la autopista
para la que estaba diseñada,
											la usó en las vías urbanas.
											Lo que sucedió fue que un camión condujo
frente al coche, y el coche no frenó.
											La IA estaba entrenada para
reconocer camiones en las imágenes.
											Pero al parecer la IA había sido entrenada
para reconocer camiones en la autopista,
											donde esperarías verlos
desde la parte trasera.
											Que los camiones se te crucen no es
algo que suceda en la autopista,
											y cuando la IA vio a este camión,
											parece que lo reconoció
como una señal de carretera,
											y por tanto que la conducción
por debajo era segura.
									","
											Vous voyez pourquoi il est si dur
de concevoir une IA
											qui comprend vraiment
ce qu'elle considère.
											C'est pourquoi concevoir
la reconnaissance d'images
											dans les voitures autonomes
est si difficile
											et pourquoi tant
de défaillances de ces voitures
											sont dues au fait
que l'IA ait confondu des choses.
											Je veux parler d'un exemple de 2016.
											Il y a eu un accident mortel
											où quelqu'un utilisait l'IA
de pilote automatique de Tesla,
											mais au lieu de l'utiliser
sur l'autoroute,
											ce pour quoi elle était conçue,
											il l'a utilisé dans les rues de la ville.
											Ce qu'il s'est passé,
											c'est qu'un camion est passé
devant la voiture
											et la voiture n'a pas freiné.
											L'IA avait été entraînée à reconnaître
les camions sur des photos.
											Mais il semble que ce qu'il s'est passé,
											c'est qu'elle reconnaissait
les camions sur l'autoroute,
											où vous vous attendez
à les voir de derrière.
											Les camions ne sont pas censés
être vus de côté sur l'autoroute
											et donc quand l'IA a vu ce camion,
											il semblerait que l'IA l'ait reconnu
comme étant un panneau de signalisation,
											il était donc sans danger
de passer en dessous.
									",The danger of AI is weirder than you think,Janelle Shane,10:28,"AI,technology,future,computers,algorithm,machine learning"
"
","
","
","
",The danger of AI is weirder than you think,Janelle Shane,10:28,"AI,technology,future,computers,algorithm,machine learning"
"
											Here's an AI misstep
from a different field.
											Amazon recently had to give up
on a résumé-sorting algorithm
											that they were working on
											when they discovered that the algorithm
had learned to discriminate against women.
											What happened is they had trained it
on example résumés
											of people who they had hired in the past.
											And from these examples, the AI learned
to avoid the résumés of people
											who had gone to women's colleges
											or who had the word ""women""
somewhere in their resume,
											as in, ""women's soccer team""
or ""Society of Women Engineers.""
											The AI didn't know that it wasn't supposed
to copy this particular thing
											that it had seen the humans do.
											And technically, it did
what they asked it to do.
											They just accidentally asked it
to do the wrong thing.
									","
											Yapay zekânın başka alanda
attığı yanlış bir adım daha.
											Amazon, algoritmanın kadınlara karşı
ayrımcılık yapmayı öğrendiğini
											keşfettiği zaman,
											bir özgeçmiş-sıralama algoritmasından
vazgeçmek zorunda kaldı.
											Olan şey şuydu, yapay zekâyı
geçmişte işe aldıkları insanlara ait
											örnek özgeçmişlerle eğittiler.
											Yapay zekâ da bu örneklerden,
kadın okullarına gitmiş olan
											veya özgeçmişinin herhangi bir yerinde
											""kadın"" kelimesi geçen, 
— ""kadın futbol takımı""
											veya ""Kadın Mühendisler Derneği"" gibi —
özgeçmişlerden kaçınmayı öğrendi.
											Yapay zekâ, insanların
yaptığını gördüğü bu şeyi
											kopyalaması gerekmediğini bilmiyordu.
											Teknik olarak da
yapmasını istedikleri şeyi yaptı.
											Sadece, yanlış şeyi yapmasını istediler.
									","
											Aquí tenemos una equivocación
de una IA en otra área.
											Amazon tuvo que abandonar un
algoritmo de clasificación de currículums
											en el que trabajaban
											cuando descubrieron que el algoritmo había
aprendido a discriminar a las mujeres.
											Lo que pasó fue que la habían
entrenado con currículums
											de gente que habían
contratado en el pasado.
											De estos ejemplos, la IA aprendió
a evitar currículums de personas
											que hubieran ido a
universidades de mujeres,
											o que contuvieran la palabra
""mujer"" en su currículum,
											como ""equipo de fútbol de mujeres"",
o ""Sociedad de Mujeres Ingenieras"".
											La IA no sabía que no debía
copiar este modo de proceder
											que había visto emplear a los humanos.
											Y técnicamente, hizo lo
que se requería de ella.
											Simplemente, de forma accidental
le solicitaron algo incorrecto.
									","
											Voici une bévue de l'IA
dans un autre domaine.
											Amazon a récemment dû abandonner
un algorithme de tri de CV
											sur lequel ils travaillaient
											quand ils ont découvert
											que l'algorithme avait appris
à discriminer contre les femmes.
											Ils l'avaient entraîné
avec des exemples de CV
											de gens qu'ils avaient
embauchés dans le passé.
											D'après ces exemples, l'IA a appris
à éviter les CV les gens
											ayant été dans des universités de femmes
											ou ayant le mot « femmes »
quelque part sur leur CV
											comme dans « équipe de sport de femmes »
											ou « Société des femmes ingénieures ».
											L'IA ne savait pas
qu'elle n'était pas censée
											copier cette chose en particulier
											qu'elle avait vu les humains faire.
											Techniquement, elle a fait
ce qu'ils lui ont demandé.
											Ils lui ont juste accidentellement demandé
de faire la mauvaise chose.
									",The danger of AI is weirder than you think,Janelle Shane,10:28,"AI,technology,future,computers,algorithm,machine learning"
"
","
","
","
",The danger of AI is weirder than you think,Janelle Shane,10:28,"AI,technology,future,computers,algorithm,machine learning"
"
											And this happens all the time with AI.
											AI can be really destructive
and not know it.
											So the AIs that recommend
new content in Facebook, in YouTube,
											they're optimized to increase
the number of clicks and views.
											And unfortunately, one way
that they have found of doing this
											is to recommend the content
of conspiracy theories or bigotry.
											The AIs themselves don't have any concept
of what this content actually is,
											and they don't have any concept
of what the consequences might be
											of recommending this content.
									","
											Yapay zekâyla bu her zaman olur.
											Yapay zeka çok zararlı olabilir
ve bunu bilmeyebilir.
											Facebook, YouTube'da yeni içerik
öneren yapay zekâlar,
											tıklama ve görüntüleme sayısını
yükseltmek üzere optimize edilmiştir.
											Ne yazık ki bunu yapmak için
buldukları bir yol da,
											komplo teorisi veya fanatiklik
içerikleri önermek.
											Yapay zekâların, bu içeriklere dair
herhangi bir fikirleri yok
											ve bu içeriği önerdikleri zaman
sonucun ne olacağına dair de
											herhangi bir fikirleri yok.
									","
											Esto sucede constantemente con la IA.
											La IA puede ser muy destructiva
sin tener conciencia de ello.
											Las IAs que recomiendan nuevo
contenido en Facebook, o en Youtube,
											están optimizadas para incrementar
el número de clics y visualizaciones.
											Y desafortunadamente, una forma
que han encontrado de lograrlo
											es recomendar contenido concerniente
a teorías conspiratorias o fanatismo.
											Las IAs no tienen concepto alguno
de qué es realmente este contenido,
											ni tienen un entendimiento
de las posibles consecuencias
											de recomendar este contenido.
									","
											Cela arrive constamment avec l'IA.
											L'IA peut être destructrice
et ne pas le savoir.
											Les IA qui recommandent
de nouveaux contenus
											sur Facebook, sur YouTube,
											elles sont optimisées pour augmenter
le nombre de clics et de vues.
											Malheureusement, une des façons
trouvées pour faire cela
											est de recommander du contenu
de théories conspirationnistes
											ou relevant du fanatisme religieux.
											Les IA n'ont aucune idée
de ce qu'est ce contenu
											et elles n'ont aucune idée
des conséquences possibles
											de la recommandation de ce contenu.
									",The danger of AI is weirder than you think,Janelle Shane,10:28,"AI,technology,future,computers,algorithm,machine learning"
"
","
","
","
",The danger of AI is weirder than you think,Janelle Shane,10:28,"AI,technology,future,computers,algorithm,machine learning"
"
											So, when we're working with AI,
											it's up to us to avoid problems.
											And avoiding things going wrong,
											that may come down to
the age-old problem of communication,
											where we as humans have to learn
how to communicate with AI.
											We have to learn what AI
is capable of doing and what it's not,
											and to understand that,
with its tiny little worm brain,
											AI doesn't really understand
what we're trying to ask it to do.
											So in other words, we have
to be prepared to work with AI
											that's not the super-competent,
all-knowing AI of science fiction.
											We have to be prepared to work with an AI
											that's the one that we actually have
in the present day.
											And present-day AI is plenty weird enough.
									","
											Yani, yapay zekâyla çalışırken
											problemlerden kaçınmak bize bağlıdır.
											Yanlış giden şeylerden kaçınmak da öyle,
											bu çok eski iletişim
problemine kadar da inebilir,
											insanlar yapay zekâyla nasıl iletişim
kuracağını öğrenmelidir.
											Yapay zekânın ne yapabildiğini
ve ne yapamadığını öğrenmeliyiz
											ve yapay zekânın,
çok küçük solucan beyniyle,
											ondan yapmasını istediğimiz şeyi
aslında anlamadığını anlamalıyız.
											Yani, süper-yetkili, her şeyi bilen
bilim kurgu yapay zekâlarına benzemeyen
											yapay zekâ ile çalışmaya
hazırlıklı olmalıyız.
											Şimdiki zamanda sahip olduğumuz
											tek yapay zekâyla
çalışmaya hazırlıklı olmalıyız.
											Günümüzün yapay zekâsı da yeterince garip.
									","
											Al trabajar con IA, depende de nosotros
evitar los problemas.
											Eludir estos errores puede depender
del viejo problema de la comunicación,
											y que nosotros los humanos tengamos 
que aprender a comunicarnos con la IA.
											Tenemos que aprender lo que
la IA es capaz de hacer y lo que no,
											y entender que, 
con su pequeño cerebro de lombriz,
											la IA no entiende verdaderamente
lo que le estamos pidiendo que haga.
											En otras palabras, hemos de estar
preparados para trabajar con una IA
											que no es la súper competente
sabelotodo de la ciencia ficción.
											Hemos de estar preparados
para trabajar con la IA
											que tenemos disponible en la actualidad.
											Y la IA actual es ya lo bastante extraña.
									","
											Quand nous travaillons avec une IA,
											c'est à nous d'éviter les problèmes.
											Éviter que les choses tournent mal,
											cela pourrait se résumer au sempiternel
problème de communication
											où, en tant qu'humains,
nous devons apprendre
											à communiquer avec l'IA.
											Nous devons apprendre ce dont l'IA
est capable et ce dont elle est incapable,
											et comprendre qu'avec
son petit cerveau de ver,
											l'IA ne comprend pas vraiment
ce que nous lui demandons de faire.
											En d'autres mots, nous devons
être prêts à travailler avec une IA
											qui n'est pas l'IA super compétente,
omnisciente de la science-fiction.
											Nous devons être prêts
à travailler avec une IA
											qui est celle que nous avons actuellement.
											Et l'IA actuellement est très étrange.
									",The danger of AI is weirder than you think,Janelle Shane,10:28,"AI,technology,future,computers,algorithm,machine learning"
"
","
","
","
",The danger of AI is weirder than you think,Janelle Shane,10:28,"AI,technology,future,computers,algorithm,machine learning"
"
											Thank you.
									","
											Teşekkürler.
									","
											Gracias.
									","
											Merci.
									",The danger of AI is weirder than you think,Janelle Shane,10:28,"AI,technology,future,computers,algorithm,machine learning"
"
","
","
","
",The danger of AI is weirder than you think,Janelle Shane,10:28,"AI,technology,future,computers,algorithm,machine learning"
"
											(Applause)
									","
											(Alkış)
									","
											(Aplausos)
									","
											(Applaudissements)
									",The danger of AI is weirder than you think,Janelle Shane,10:28,"AI,technology,future,computers,algorithm,machine learning"
"
","
","
","
",The danger of AI is weirder than you think,Janelle Shane,10:28,"AI,technology,future,computers,algorithm,machine learning"
