en,fr,es,de,title,speaker,duration,tags
"
											He says now, ""I can do anything.
											I just have to work
a lot harder at it."" (Laughs)
									","
											Il dit maintenant : « Je peux tout faire.
											Je dois juste y travailler
beaucoup plus dur. » (Rit)
									","
											Ahora dice: ""Puedo hacer cualquier cosa.
											Solo tengo que trabajar en eso
un poco más duro"". (Se ríe)
									","
											Er sagt jetzt: ""Ich kann alles erreichen.
											Ich muss nur viel härter dafür arbeiten.""
											(Lacht)
									",The surprising connection between brain injuries and crime,Kim Gorgens,11:42,"TEDx,prison,crime,justice system,criminal justice,brain,psychology,neuroscience,law,social change,society"
"
","
","
","
",The surprising connection between brain injuries and crime,Kim Gorgens,11:42,"TEDx,prison,crime,justice system,criminal justice,brain,psychology,neuroscience,law,social change,society"
"
											And here's Thomas.
											Thomas has some pretty significant
attention and behavior problems
											after an injury landed him in a coma
for more than a month.
											After relearning how to walk,
											his first stop?
											Court.
											He couldn't imagine a future
where he wasn't in trouble.
											He now carries a calendar
to avoid being held in contempt
											for missed court dates,
											and he schedules a break
into his day every day
											to recharge before he gets agitated.
									","
											Et voici Thomas.
											Thomas a d'importants troubles
de l'attention et du comportement
											depuis une blessure l'ayant plongé
dans un coma durant plus d'un mois.
											Après avoir réappris à marcher,
											sa première escale ?
											Le tribunal.
											Il ne pouvait pas imaginer un avenir
où il n'avait pas d'ennuis.
											Il tient maintenant un calendrier
pour éviter d'être accusé d'outrage
											pour avoir loupé une date de comparution
											et il prévoit des pauses
au quotidien durant la journée
											pour se ressourcer
et éviter de devenir agité.
									","
											Y este es Thomas.
											Thomas tiene problemas de atención
y de conducta bastante importantes
											después de que una lesión lo dejara 
en coma durante más de un mes.
											Después de volver a aprender a caminar,
											¿cuál fue su primer parada?
											La corte.
											No podía imaginar un futuro
en el que no se metiera en líos.
											Ahora lleva un calendario
para evitar ser despreciado
											por perder fechas en la corte,
											y programa una pausa en su día
todos los días
											para recargar energía 
antes de volverse agitado.
									","
											Das ist Thomas.
											Thomas leidet unter Aufmerksamkeits-
und Verhaltensstörungen,
											nachdem er aufgrund einer Verletzung
über einen Monat im Koma lag.
											Nachdem er wieder Gehen gelernt hatte,
											war sein erster Halt
											ein Gericht.
											Er konnte sich eine Zukunft
ohne Schwierigkeiten nicht vorstellen.
											Er trägt nun einen Kalender bei sich,
											um keinen Gerichtstermin
mehr zu versäumen,
											und er plant für jeden Tag eine Pause ein,
											um verschnaufen zu können,
bevor es zu viel wird.
									",The surprising connection between brain injuries and crime,Kim Gorgens,11:42,"TEDx,prison,crime,justice system,criminal justice,brain,psychology,neuroscience,law,social change,society"
"
","
","
","
",The surprising connection between brain injuries and crime,Kim Gorgens,11:42,"TEDx,prison,crime,justice system,criminal justice,brain,psychology,neuroscience,law,social change,society"
"
											And nobody knows the revolving door
											better than the person sitting
at the front of the courtroom.
											This is my good friend and colleague
Judge Brian Bowen.
											Now, Judge Bowen was already on a mission
to make the system work for everyone,
											and when he heard about this program,
he saw the perfect fit.
											He actually sits down
with all of his prosecutors
											to help them see that there's basically
two categories of defendants
											in the courtroom:
											the ones we're afraid of —
oftentimes, rightfully so —
											and the ones we're mad at.
											These are the ones who miss
all of their scheduled appointments
											and they blow through
the best-laid probation plans.
											And Judge Bowen believes that,
with a little more support,
											we could move people
in this latter category,
											the maddening category,
											through and ultimately out of the system.
									","
											Personne ne connaît mieux
le cercle vicieux
											que la personne qui préside le tribunal.
											Voici mon ami et collègue,
le juge Brian Bowen.
											Le juge Bowen avait déjà pour mission
											de s'assurer que le système
fonctionne pour tous
											et quand il a entendu parler
de ce programme,
											il y a vu la solution idéale.
											Il discute avec tous ses procureurs
											pour les aider à voir qu'il y a
deux catégories de prévenus au tribunal :
											ceux dont nous avons peur —
et en général, de façon légitime —
											et ceux après qui nous sommes en colère.
											Ce sont ceux qui loupent
tous les rendez-vous prévus
											et passent au travers des stratégies
de probation les plus élaborées.
											Le juge Bowen croit
qu'avec un peu plus de soutien,
											nous pourrions faire passer
les gens de cette catégorie,
											la catégorie exaspérante,
											à travers le système pour en sortir.
									","
											Y nadie conoce mejor la puerta giratoria
											que la persona sentada ante un tribunal.
											Este es mi buen amigo y colega
el juez Brian Bowen.
											Él se encontraba en una misión de hacer 
que el sistema funcionara para todos
											y cuando escuchó sobre este programa
vió que encajaba perfectamente.
											Se sienta con todos los fiscales
											para ayudarles a ver que, básicamente,
existen dos categorías de defendidos
											en el tribunal:
											aquellos a los que tememos
—muchas veces, con razón—
											y aquellos con los que estamos enojados.
											Estos son los que faltan a todas
sus citas programadas
											y echan a perder los mejores planes
de libertad condicional.
											Y el juez Bowen cree que 
con un poco más de apoyo
											podríamos mover a la gente 
de esta categoría,
											los que nos hacen enojar,
											a través del sistema y luego fuera de él.
									","
											Niemand kennt die Drehtür besser,
											als die Person vorne im Gerichtssaal.
											Das ist mein guter Freund und Kollege
Richter Brian Bowen.
											Richter Bowen arbeitete schon daran,
dass das System für jeden arbeitet,
											und als er von diesem Programm hörte,
sah er die optimale Lösung.
											Er trifft sich mit
all seinen Staatsanwälten,
											um ihnen die zwei Kategorien
von Angeklagten zu erklären,
											die es im Gerichtssaal gibt:
											Diejenigen, die wir fürchten —
oftmals begründet —
											und diejenigen, auf die wir wütend sind.
											Das sind die, die all ihre
vereinbarten Termine versäumen,
											und gegen festgesetzte
Bewährungsauflagen verstoßen.
											Richter Bowen glaubt,
dass man mit etwas mehr Unterstützung
											die Menschen aus der letzten Kategorie,
											der ""Wütend machen""-Kategorie,
											durch und letztlich
aus dem System bewegen kann.
									",The surprising connection between brain injuries and crime,Kim Gorgens,11:42,"TEDx,prison,crime,justice system,criminal justice,brain,psychology,neuroscience,law,social change,society"
"
","
","
","
",The surprising connection between brain injuries and crime,Kim Gorgens,11:42,"TEDx,prison,crime,justice system,criminal justice,brain,psychology,neuroscience,law,social change,society"
"
											He proved that with Navy veteran Mike.
											Judge Bowen saw the correlation between
Mike's history of a massive 70-foot fall
											and his long-standing pattern
of difficulty showing up on the right day
											for court appointments
											and complying with mandatory
therapy requirements, for example.
											And instead of sentencing him
to more and more jail time,
											Judge Bowen sent him home
with maps and checklists and handouts
											and recommended instead
vocational rehabilitation
											and flexible scheduling
for those therapies.
											And this with those supports,
Mike's back to work
											for the first time since his injury
while he was in the service.
											He's repairing relationships
with his family,
											and just last month,
											he graduated from
Judge Bowen's veteran's court.
									","
											Il a prouvé cela avec Mike,
un ancien marine.
											Le juge Bowen a vu la corrélation
entre l'énorme chute de 20 mètres de Mike
											et sa tendance de longue date
											à avoir des difficultés
à se présenter le bon jour
											pour des comparutions
											et à se conformer à des obligations
de thérapie obligatoire, par exemple.
											Au lieu de le condamner
à de plus en plus de prison,
											le juge Bowen l'a renvoyé chez lui
											avec des cartes,
des listes et des feuillets
											et a plutôt recommandé
une réinsertion professionnelle
											et une flexibilité horaire
pour ces thérapies.
											Avec un tel soutien,
Mike a repris le travail
											pour la première fois
depuis sa blessure en service.
											Il a rétabli les relations avec sa famille
											et, le mois dernier,
											il a été diplômé du tribunal pour
anciens combattants du juge Bowen.
									","
											Lo probó con el veterano 
de la marina Mike.
											El juez Bowen vio una correlación entre
											la historia de una gran caída de Mike 
desde más de 21 metros de altura
											y su patrón prolongado de 
no presentarse en el día correcto
											para las citas del tribunal
											y cumplir con los requisitos
de la terapia obligatoria, por ejemplo.
											Y en vez de sentenciarlo 
a mayores tiempos de cárcel
											el juez Bowe lo envió a casa 
con mapas, listas e impresos
											y recomendó rehabilitación profesional
											y un programa flexible para su terapia.
											Y con este apoyo Mike ha vuelto a trabajar
											por primera vez después de su lesión 
cuando estaba en servicio.
											Está arreglando las relaciones 
con su familia,
											y justo el mes pasado
											se graduó del tribunal de veteranos
de juez Bowen.
									","
											Er zeigte das mit Navy-Veteran Mike.
											Richter Bowen sah den Zusammenhang
											zwischen Mikes Sturz
aus über 20 Meter Höhe,
											und seiner langjährigen
Schwierigkeit am richtigen Tag
											zu Gerichtsterminen zu erscheinen,
											oder Pflichtauflagen nachzukommen.
											Anstatt ihn zu immer mehr
Gefängnisstrafen zu verdonnern,
											schickte ihn Richter Bowen mit Karten,
Checklisten und Handouts nach Hause,
											und empfahl stattdessen
berufliche Wiedereingliederung,
											und flexible Terminplanung für Therapien.
											Dank dieser Hilfsmittel
kann Mike wieder arbeiten gehen,
											erstmals seit seiner Verletzung
während seinem Wehrdienst.
											Er pflegt wieder
Kontakt zu seiner Familie,
											und erst letzten Monat
											beendete er Richter Bodens
Veteranen-Programm.
									",The surprising connection between brain injuries and crime,Kim Gorgens,11:42,"TEDx,prison,crime,justice system,criminal justice,brain,psychology,neuroscience,law,social change,society"
"
","
","
","
",The surprising connection between brain injuries and crime,Kim Gorgens,11:42,"TEDx,prison,crime,justice system,criminal justice,brain,psychology,neuroscience,law,social change,society"
"
											(Applause)
									","
											(Applaudissements)
									","
											(Aplausos)
									","
											(Applaus)
									",The surprising connection between brain injuries and crime,Kim Gorgens,11:42,"TEDx,prison,crime,justice system,criminal justice,brain,psychology,neuroscience,law,social change,society"
"
","
","
","
",The surprising connection between brain injuries and crime,Kim Gorgens,11:42,"TEDx,prison,crime,justice system,criminal justice,brain,psychology,neuroscience,law,social change,society"
"
											This program shows us
the overwhelming prevalence
											of traumatic brain injuries
and cognitive deficits
											and the accumulation of brokenness
in the criminal justice system.
											And it highlights the extraordinary power
of resilience and responsibility.
											In Mike and Thomas and Vinny,
											even Judge Bowen's story,
											you saw the transformation made possible
by a change in perception
											and some simple accommodations.
											All told, in this program,
											these inmates and probationers
come to see themselves differently.
											The system sees them differently,
											and when you meet them in the community,
I hope you see them differently, too.
									","
											Ce programme nous montre
la forte prévalence
											des traumatismes cranio-cérébraux
et des déficiences cognitives
											et l'accumulation de dommages
au sein du système de justice pénale.
											Il met en valeur l'extraordinaire pouvoir
de la résilience et de la responsabilité.
											Dans l'histoire de Mike, Thomas et Vinny,
											même dans celle du juge Bowen,
											vous avez vu la transformation
											rendue possible par un changement
de notre perception
											et de simples ajustements.
											Finalement, dans ce programme,
											ces détenus et probationnaires
en viennent à se voir différemment.
											Le système les voit différemment
											et quand vous les rencontrerez
dans la communauté,
											j'espère que vous aussi,
vous les verrez différemment.
									","
											Este programa nos muestra
la inmensa prevalencia
											de las lesiones cerebrales traumáticas
y las deficiencias cognitivas,
											y la acumulación de quebrantamientos
en el sistema de justicia.
											Y destaca el poder extraordinario
de la resiliencia y la responsabilidad.
											En Mike, Thomas y Vinny,
											e incluso en la historia del juez Bowen,
											vemos cómo la transformación es posible
gracias a un cambio de percepción
											y alguna acomodación simple.
											Y en este programa
											los reclusos e internos empiezan
a verse de forma diferente.
											El sistema los ve de modo diferente
											y espero que al verlos en la comunidad 
también los vean de modo diferente.
									","
											Dieses Programm zeigt
die eklatante Häufigkeit
											von Schädel-Hirn-Traumata
gepaart mit kognitiven Störungen
											und die sich daraus ergebenden Schwächen
des Strafrechtssystems.
											Es unterstreicht die Bedeutung von
Anpassungsfähigkeit und Verantwortung.
											In der Geschichte von Mike,
Thomas und Vinny,
											und sogar in der von Richter Bowen,
											konnte man die Verwandlung sehen,
bedingt durch eine andere Sichtweise
											und einige einfache Maßnahmen.
											In diesem Programm
											sehen sich Häftlinge und Probanden
in einem anderen Licht.
											Das System sieht sie mit anderen Augen,
											und wenn Sie in der
Öffentlichkeit auf sie stoßen,
											hoffe ich, Sie sehen sie
auch mit anderen Augen.
									",The surprising connection between brain injuries and crime,Kim Gorgens,11:42,"TEDx,prison,crime,justice system,criminal justice,brain,psychology,neuroscience,law,social change,society"
"
","
","
","
",The surprising connection between brain injuries and crime,Kim Gorgens,11:42,"TEDx,prison,crime,justice system,criminal justice,brain,psychology,neuroscience,law,social change,society"
"
											Thanks, guys.
									","
											Merci.
									","
											Gracias chicos.
									","
											Vielen Dank.
									",The surprising connection between brain injuries and crime,Kim Gorgens,11:42,"TEDx,prison,crime,justice system,criminal justice,brain,psychology,neuroscience,law,social change,society"
"
","
","
","
",The surprising connection between brain injuries and crime,Kim Gorgens,11:42,"TEDx,prison,crime,justice system,criminal justice,brain,psychology,neuroscience,law,social change,society"
"
											(Applause)
									","
											(Applaudissements)
									","
											(Aplausos)
									","
											(Applaus)
									",The surprising connection between brain injuries and crime,Kim Gorgens,11:42,"TEDx,prison,crime,justice system,criminal justice,brain,psychology,neuroscience,law,social change,society"
"
","
","
","
",The surprising connection between brain injuries and crime,Kim Gorgens,11:42,"TEDx,prison,crime,justice system,criminal justice,brain,psychology,neuroscience,law,social change,society"
