en,tr,pt,de,title,speaker,duration,tags
"
											Heart syndromes, including sudden death,
											have long been reported in individuals
experiencing intense emotional disturbance
											or turmoil in their metaphorical hearts.
											In 1942,
											the Harvard physiologist Walter Cannon
published a paper called ""'Voodoo' Death,""
											in which he described
cases of death from fright
											in people who believed
they had been cursed,
											such as by a witch doctor
or as a consequence of eating taboo fruit.
											In many cases, the victim, all hope lost,
dropped dead on the spot.
											What these cases had in common
was the victim's absolute belief
											that there was an external force
that could cause their demise,
											and against which
they were powerless to fight.
											This perceived lack of control,
Cannon postulated,
											resulted in an unmitigated
physiological response,
											in which blood vessels
constricted to such a degree
											that blood volume acutely dropped,
											blood pressure plummeted,
											the heart acutely weakened,
											and massive organ damage resulted
from a lack of transported oxygen.
									","
											Ani ölüm de dahil kalp sendromları
											mecazi kalplerinde şiddetli duygusal
rahatsızlık ve sarsıntı yaşayan bireylerde
											uzun zamandır bildiriliyor.
											1942'de
											Harvard fizyoloğu Waltor Cannon
""Lanetli Ölüm"" adlı bir çalışma yayımladı
											ve çalışmada lanetlendiklerine
inanan insanların
											korkudan ölme vakalarını anlattı,
											mesela cadı bir doktor
veya tabu bir meyve yemenin sonucu olarak.
											Pek çok vakada mağdur, tüm umudunu
kaybetmiş ve olay yerinde vefat etmiş.
											Bu vakaların ortak yanı, kurbanların
											sonlarını getirecek dış bir güç olduğuna
mutlak surette inanmalarıydı
											ve de savaşmak için güçsüz olduklarına.
											Cannon'ın açıklamasına göre
bu algısal kontrol eksikliği,
											tamamen kötü bir fizyolojik
tepkimeye yol açıyordu,
											buna göre kan damarları
öylesine daralıyordu ki
											kan hacmi akut bir şekilde düşüyor,
											tansiyon birden alırı düşüyor,
											kalp akut şekilde zayıflıyor
											ve taşınan oksijen yetersizliği sonucu
ciddi organ hasarı meydana geliyor.
									","
											Várias síndromes cardíacas,
nomeadamente a da morte súbita,
											têm sido registadas em indivíduos
perante intensas perturbações emocionais,
											ou dor no seu coração metafórico.
											Em 1942,
											Walter Cannon, fisiologista de Harvard,
publicou um artigo de nome ""Morte Vudu"",
											no qual descreveu casos
onde o medo foi a causa de morte
											em pessoas que acreditavam
terem sido amaldiçoadas,
											tanto por bruxos ou como consequência
de ingerirem frutos proibidos.
											Em vários casos, a vítima,
em desalento, caía morta no local.
											Todos os casos tinham em comum
a crença absoluta da vítima
											em como uma força externa
podia conduzir à sua perdição,

											e que era incapaz de a impedir.
											Esta falta de controlo por eles concebida,
segundo Cannon,
											resultava numa resposta fisiológica
incessante,
											na qual os vasos sanguíneos
contraíam de tal forma
											que o volume sanguíneo
baixava acentuadamente,
											a pressão arterial caía,
											o coração enfraquecia de repente,
											o que originava extensas lesões nos órgãos
devido à falta de oxigenação.
									","
											Herzsyndrome, auch plötzliche Tode,
											wurden lange bei Opfern
großer emotionaler Störung festgestellt.
											1942 veröffentlichte der Physiologe 
Walter Cannon den „Voodoo-Tod“,
											in welchem er Angsttode bei
vermeintlich Verfluchten beschreibt.
											Urheber waren Schamanen oder
das Übertreten eines Tabus.
											Oft fielen die verzweifelten Opfer
augenblicklich tot zu Boden.
											Gleich hatten alle Opfer
den absoluten Glauben
											an eine äußere Todeskraft,
											gegen die sie hilflos waren.
											Der wahrgenommene Kontrollverlust,
so folgerte Cannon,
											führte zu einer ungemilderten
physiologischen Reaktion,
											bei der sich die Blutgefäße
											bis zur akkuten Verringerung
des Blutvolumens zusammenzogen,
											der Blutdruck fiel
											das Herz schwächer wurde
											und aus Sauerstoffmangel
massive Organschäden entstanden.
									",How your emotions change the shape of your heart,Sandeep Jauhar,16:02,"heart health,biology,human body,emotions,humanity,medical research"
"
","
","
","
",How your emotions change the shape of your heart,Sandeep Jauhar,16:02,"heart health,biology,human body,emotions,humanity,medical research"
"
											Cannon believed that voodoo deaths
											were limited to indigenous
or ""primitive"" people.
											But over the years, these types of deaths
have been shown to occur
											in all manner of modern people, too.
											Today, death by grief has been seen
in spouses and in siblings.
											Broken hearts are literally
and figuratively deadly.
									","
											Cannon'a göre lanetli ölümler
											endüjen veya ""ilkel""
insanlarla kısıtlıydı.
											Ancak yıllar geçtikçe bu ölüm türleri
											her tür modern insanda da
görülmeye başladı.
											Bugün yas sonucu ölüm
eşlerde ve kardeşlerde gözlemleniyor.
											Kırık kalpler mecazi olarak da
kelimenin tam anlamıyla da ölümcül.
									","
											Cannon acreditava que as mortes vudu
											reduziam-se a tribos indígenas
ou a povos ""primitivos"".
											Porém, ao longo dos anos,
tem-se verificado este tipo de mortes
											em todo o tipo de pessoas
da era moderna, também.
											Hoje, a morte por desgosto
ocorre entre esposos e irmãos.
											Um coração partido é letal,
literalmente e em sentido figurado.
									","
											Laut Cannon kommen Voodoo-Tode
											nur bei eingeborenen
oder „primitiven“ Völkern vor.
											Doch über die Jahre wurde ihre Existenz
auch in der modernen Welt bemerkbar.
											Aktuell sehen wir Trauertode
bei Partnern oder Verwandten.
											Ein gebrochenes Herz ist buchstäblich
und im übertragenen Sinne tödlich.
									",How your emotions change the shape of your heart,Sandeep Jauhar,16:02,"heart health,biology,human body,emotions,humanity,medical research"
"
","
","
","
",How your emotions change the shape of your heart,Sandeep Jauhar,16:02,"heart health,biology,human body,emotions,humanity,medical research"
"
											These associations hold true
even for animals.
											In a fascinating study in 1980
published in the journal ""Science,""
											researchers fed caged rabbits
a high-cholesterol diet
											to study its effect
on cardiovascular disease.
											Surprisingly, they found that some rabbits
developed a lot more disease than others,
											but they couldn't explain why.
											The rabbits had very similar diet,
environment and genetic makeup.
											They thought it might have
something to do with
											how frequently the technician
interacted with the rabbits.
											So they repeated the study,
											dividing the rabbits into two groups.
											Both groups were fed
a high-cholesterol diet.
											But in one group, the rabbits
were removed from their cages,
											held, petted, talked to, played with,
											and in the other group,
the rabbits remained in their cages
											and were left alone.
											At one year, on autopsy,
											the researchers found
that the rabbits in the first group,
											that received human interaction,
											had 60 percent less aortic disease
than rabbits in the other group,
											despite having similar cholesterol levels,
blood pressure and heart rate.
									","
											Bu ilişkilendirilmeler
hayvanlar için bile geçerli.
											""Science"" dergisinin 1980 yılında
yayımladığı inanılmaz çalışmada
											araştırmacılar kafesteki tavşanları
yüksek kolesterollü gıdalarla besledi,
											amaçları bunun katdiyovasküler
etkilerini izlemekti.
											Şaşırtıcı şekilde bazı tavşanlar
diğerlerine göre daha çok hasta oldu,
											ancak sebebini bulamadılar.
											Tavşanların beslenmesi, çevreleri
ve genetik alt yapıları benzerdi.
											Bu durumun sebebinin
											teknisyenin tavşanlarla olan etkileşim
sıklığı olabileceğini düşündüler.
											O yüzden çalışmayı tekrarladılar,
											tavşanları iki gruba ayırdılar.
											İki grup da yüksek kolesterollü beslendi.
											Ancak bir grupta, tavşanlar
kafeslerinden çıkarıldı,
											kucaklandı, okşandı,
onlarla konuşuldu ve birlikte oynandı.
											Diğer grupta ise
tavşanlar kafeslerinde tutuldu
											ve tek başlarına bırakıldı.
											Bir yılda, otopside,
											araştırmacıların bulgularına göre
											insan etkileşimi yaşayan
birinci grup tavşanlar
											diğer gruba göre yüzde 60
daha az aortic hastalık geliştirdi,
											üstelik aynı kolesterol düzeyi,
tansiyon ve kalp oranı olmasına karşın.
									","
											Podemos constatar esta associação
até no reino animal.
											Num estudo fascinante
publicado na revista ""Science"" em 1980,
											os investigadores submeteram coelhos
a uma dieta elevada em colesterol
											para estudar os seus efeitos
em doenças cardiovasculares.
											Curiosamente, apuraram que certos coelhos
acabaram mais doentes que outros,
											mas não conseguiram explicar porquê.
											Os coelhos tinham uma dieta, um ambiente
e uma composição genética similares.
											Então, pensou-se
que talvez estivesse relacionado
											com a frequência com que o técnico
interagia com os coelhos.
											Então, repetiram o estudo,
											separando os coelhos em dois grupos.
											Expuseram ambos
a uma dieta elevada em colesterol.
											Porém, os coelhos de um dos grupos
eram retirados das jaulas,
											recebiam colo e carícias,
falavam e brincavam com eles,
											enquanto no outro grupo,
os coelhos permaneciam nas jaulas
											sem qualquer interação.
											Um ano depois, durante a autópsia,
											constatou-se que os coelhos
do primeiro grupo,
											aqueles que receberam interação humana,
											apresentavam menos 60%
de doenças da aorta do que o outro grupo,
											apesar dos similares níveis de colesterol,
pressão arterial e frequência cardíaca.
									","
											Diese Rückschlüsse gelten sogar für Tiere.
											In einer faszinierenden Untersuchung
in der Zeitschrift „Science“ von 1980
											fütterten Forscher Käfigkaninchen
mit cholesterinhaltiger Nahrung
											um die Auswirkungen auf Herzkreislauf-
erkrankungen zu untersuchen.
											Überraschenderweise entwickelten
einzelne Tiere mehr Krankheiten als andere,
											den Forschern war es unerklärlich.
											Die Kaninchen hatten gleiches Futter,
Umwelteinflüsse und Erbgut.
											Sie vermuteten einen Zusammenhang
											mit der Häufigkeit an Menschenkontakt.
											Also wiederholten sie den Versuch
											und teilten die Kaninchen in zwei Gruppen.
											Beide Gruppen erhielten
cholesterinhaltige Nahrung.
											Doch eine Gruppe wurde gehalten,
gestreichelt, angesprochen und bespaßt;
											während die andere Gruppe allein
in Käfighaltung verblieb.
											Ein Jahr später bei der Autopsie
											fanden die Forschen bei der ersten Gruppe
											mit viel menschlicher Interaktion
											60% weniger Aortaerkrankungen
als in der anderen Gruppe,
											obwohl Cholesterinspiegel,
Blutdruck und Herzrhythmus gleich waren.
									",How your emotions change the shape of your heart,Sandeep Jauhar,16:02,"heart health,biology,human body,emotions,humanity,medical research"
"
","
","
","
",How your emotions change the shape of your heart,Sandeep Jauhar,16:02,"heart health,biology,human body,emotions,humanity,medical research"
"
											Today, the care of the heart has become
less the province of philosophers,
											who dwell upon the heart's
metaphorical meanings,
											and more the domain of doctors like me,
											wielding technologies
that even a century ago,
											because of the heart's exalted
status in human culture,
											were considered taboo.
											In the process, the heart
has been transformed
											from an almost supernatural object
imbued with metaphor and meaning
											into a machine that can be
manipulated and controlled.
											But this is the key point:
											these manipulations, we now understand,
											must be complemented
by attention to the emotional life
											that the heart, for thousands of years,
was believed to contain.
									","
											Bugün kalp bakımı
filozofların başlıca konusu değil,
											onlar kalbin
mecazi anlamlarıyla ilgileniyorlar
											ve bu benim gibi doktorların
konusu hâline geliyor,
											silah teknolojileri bile yüzyıl öncesinde
											insan kültüründe kalbin
onurlu statüsünden ötürü
											tabu kabul ediliyordu.
											Bu süreçte kalp,
											mecaz ve anlam yüklü
neredeyse doğaüstü bir nesneden
											manipüle ve kontrol edilen
bir makineye dönüştü.
											Ama kilit nokta şu:
											şimdi anladığımız bu manipülasyonlar
											kalbin binlerce yıl boyunca
barındırdığı inanılan
											duygusal hayata gösterilen
dikkatle tamamlanmalı.
									","
											Atualmente, os cuidados do coração
são menos do domínio dos filósofos,
											concentrados nos significados
metafóricos do coração,
											e mais do domínio de médicos como eu,
											munidos de tecnologia
que, no século passado,
											devido ao nobre estatuto que o coração
possuía na cultura humana,
											era considerada tabu.
											Neste processo, o coração passou
											de objeto quase sobrenatural,
embebido de significado e simbolismo,
											para um estatuto de máquina,
passível de ser manipulada e controlada.
											Mas eis o ponto fundamental:
											temos vindo a perceber
que estas manipulações
											devem ser complementadas
com uma atenção à vida emocional
											que, durante milhares de anos,
se pensou estar contida no coração.
									","
											Heute ist das Herz nicht mehr
die Domäne der Philosophen,
											die des Herzens metaphorische Bedeutung
als Grundlage nehmen,
											sondern eher jene von Ärzten wie mir,
											die mit noch vor einem Jahrhundert
verbotener Technik
											die kulturelle Unversehrtheit
des Herzens antasten.
											Dabei hat sich das Herz
											vom fast übernatürlichen Objekt
mit metaphorischer Bedeutung
											zur beeinfluss- und kontrollierbaren
Maschine gewandelt.
											Doch das ist der Punkt:
											Die Beeinflussungen müssen
nach unserem Verständnis
											unter Berücksichtigung der Emotionen,
deren vermeintliches Zentrum das Herz
											jahrtausendelang war, stattfinden.
									",How your emotions change the shape of your heart,Sandeep Jauhar,16:02,"heart health,biology,human body,emotions,humanity,medical research"
"
","
","
","
",How your emotions change the shape of your heart,Sandeep Jauhar,16:02,"heart health,biology,human body,emotions,humanity,medical research"
"
											Consider, for example,
the Lifestyle Heart Trial,
											published in the British journal
""The Lancet"" in 1990.
											Forty-eight patients with moderate
or severe coronary disease
											were randomly assigned to usual care
											or an intensive lifestyle
that included a low-fat vegetarian diet,
											moderate aerobic exercise,
											group psychosocial support
											and stress management advice.
											The researchers found
that the lifestyle patients
											had a nearly five percent reduction
in coronary plaque.
											Control patients, on the other hand,
											had five percent more
coronary plaque at one year
											and 28 percent more at five years.
											They also had nearly double
the rate of cardiac events,
											like heart attacks,
coronary bypass surgery
											and cardiac-related deaths.
									","
											Lifestyle Heart Trial'ı düşünün örneğin,
											1990 yılında İngiliz dergisi
''The Lancet''te yayımlandı.
											Orta veya şiddetli
koroner hastalığı olan 48 hastaya
											rastgele sıradan bakıma verildi
											veya yoğun bir yaşam tarzı,
bu da az yağlı vejetaryen diyet,
											orta düzeyde aerobik egzersiz,
											grup psiko sosyal destek
											ve stres yönetimi tavsiyesi içeriyordu.
											Araştırmacıların bulgularına göre
bu yaşam tarzı hastalarında
											koroner plak rahatsızlığı
yaklaşık yüzde beş azalma gösterdi.
											Diğer yandan kontrol grubu hastaları
											bir yılda yüzde beş daha fazla
koroner plak rahatsızlığı yaşadılar
											ve beş yılda bu oran yüzde 28'e çıktı.
											Ayrıca kardiyak vaka oranı
neredeyse iki katına çıktı,
											kalp krizi, koroner bypass ameliyatı
											ve kalple ilgili ölümler gibi.
									","
											Vejam, por exemplo
o ensaio ""Lifestyle Heart Trial"",
											publicado em 1990,
na revista britânica ""The Lancet"".
											Quarenta e oito doentes
com doença coronária moderada a severa
											foram distribuídos
entre um plano de cuidado tradicional
											ou um estilo de vida intenso que incluía
uma dieta vegetariana pobre em gorduras,
											exercício aeróbico moderado,
											grupo de apoio psicossocial
											e estratégias de controlo de ""stress"".
											Descobriu-se que os doentes
que foram submetidos a este estilo de vida
											exibiam, nas placas coronárias,
uma redução de quase 5%.
											Já os doentes do grupo de controlo,
											exibiam, no espaço de um ano,
5% mais placa coronária
											e mais 28% após cinco anos.
											Apresentavam também quase o dobro
de ocorrências cardíacas,
											tais como enfartes,
cirurgias de ""bypass"" coronário
											e mortes de causa cardíaca.
									","
											Ein Beispiel ist die Lebensstil-Herzstudie
											in der britischen „Die Lanzette“ von 1990.
											48 Patienten mit mittel- bis schwerer
koronarer Erkrankung
											wurden zufällig entweder normal gepflegt
											oder einem intensiven Lebensstilprogramm
mit fettarmer vegetarischer Diät,
											Aerobic-Übungen,
											Gruppenpsychotherapie
											und Stressbewältigungshilfe zugewiesen.
											Die Patienten im Lebensstilprogramm
											hatten fast 5% weniger Koronarplaque.
											Die Kontrollgruppe dagegen
											hatte ein Jahr später
5% mehr Koronarplaque
											und fünf Jahre später 28% mehr.
											Sie wiesen ebenso fast
die doppelte Anzahl an Herzproblemen
											wie Herzattacken,
koronare Bypass-Operationen
											und herzbedingte Tode.
									",How your emotions change the shape of your heart,Sandeep Jauhar,16:02,"heart health,biology,human body,emotions,humanity,medical research"
"
","
","
","
",How your emotions change the shape of your heart,Sandeep Jauhar,16:02,"heart health,biology,human body,emotions,humanity,medical research"
"
											Now, here's an interesting fact:
											some patients in the control group
adopted diet and exercise plans
											that were nearly as intense
as those in the intensive lifestyle group.
											Their heart disease still progressed.
											Diet and exercise alone were not enough
to facilitate coronary disease regression.
											At both one- and five-year follow-ups,
											stress management
was more strongly correlated
											with reversal of coronary disease
											than exercise was.
									","
											İlginç bir bilgi daha:
											Kontrol grubundaki bazı hastalar
yoğun yaşam şekli hastalarıyla
											neredeyse aynı yoğunlukta
beslenme ve egzersiz planı benimsediler.
											Kalp hastalıkları yine de ilerledi.
											Beslenme ve egzersiz tek başına koroner
hastalığı geriletmede yeterli değildi.
											Hem bir yıllık
hem de beş yıllık takiplerde,
											stres yönetimi
											koroner hastalığın iyileşmesinde
											egzersizden çok daha ilgiliydi.
									","
											Eis um dado interessante:
											alguns dos doentes no grupo de controlo
adotaram dietas e planos de exercício
											quase tão intensos
											quanto os do grupo
de estilo de vida intenso.
											Ainda assim, a doença cardíaca progrediu.
											Não bastou só uma dieta e exercício
para a regressão da doença coronária.
											Tanto no acompanhamento após um ano
como no de cinco anos,
											o controlo de ""stress""
estava mais intimamente correlacionado
											com a reversão da doença coronária
											do que a prática de exercício.
									","
											Hier ist ein interessanter Fakt:
											einige Patienten der Kontrollgruppe
hielten sich an gleichwertige Diät
											und Übungen wie das Lebensstilprogramm.
											Ihre Herzkrankheit schritt trotzdem fort.
											Diät und Übung genügen nicht
für bessere Heilung von Herzkrankheiten.
											Bei der ein- und fünfjährigen Nachprüfung
											fiel das Stressmanagement
zur Genesung stärker ins Gewicht
											als die körperliche Übung.
									",How your emotions change the shape of your heart,Sandeep Jauhar,16:02,"heart health,biology,human body,emotions,humanity,medical research"
"
","
","
","
",How your emotions change the shape of your heart,Sandeep Jauhar,16:02,"heart health,biology,human body,emotions,humanity,medical research"
"
											No doubt, this and similar
studies are small,
											and, of course, correlation
does not prove causation.
											It's certainly possible that stress
leads to unhealthy habits,
											and that's the real reason
for the increased cardiovascular risk.
											But as with the association
of smoking and lung cancer,
											when so many studies show the same thing,
											and when there are mechanisms
to explain a causal relationship,
											it seems capricious to deny
that one probably exists.
											What many doctors have concluded
is what I, too, have learned
											in my nearly two decades
as a heart specialist:
											the emotional heart intersects
with its biological counterpart
											in surprising and mysterious ways.
									","
											Şüphesiz bu ve benzer çalışmalar küçük
											ve tabii ilişkilendirmeler
nedene kanıt teşkil etmiyor.
											Stresin sağlıksız alışkanlıklara
yol açması kesinlikle mümkün
											ve artan kardiyovasküler riskin
asıl sebebi de bu.
											Ancak sigara ve akciğer kanseri de
aynı ilişkilendirmeye konu,
											pek çok çalışma aynı şeyi gösteriyor.
											Nedensel bir ilişki açıklamak için
gerekli koşullar sağlandığında da
											bir nedenin varlığını reddetmek
konusunda gelgit yaşıyoruz.
											Çok sayıda doktorun ortak çıkarımı
											ve benim de kalp uzmanı olarak
geçirdiğim yaklaşık 20 seneden öğrendiğim,
											duygusal kalbin yolu,
şaşırtıcı ve gizemli şekillerde
											biyolojik eşinin yoluyla kesişiyor.
									","
											É evidente que este estudo
e outros similares têm pequenas amostras,
											e, claro, correlação
não é sinónimo de causa.
											É, no entanto, possível que o ""stress""
conduza a hábitos pouco saudáveis,
											e que seja essa a razão
para o aumento do risco cardiovascular.
											Mas, tal como a associação entre
o tabagismo e o cancro do pulmão,
											quando tantos estudos
nos demonstram o mesmo,
											e quando estamos perante mecanismos
que explicam uma relação causal,
											parece quase caprichoso negar
que tal provavelmente existe.
											Muitos médicos chegaram
à mesma conclusão a que eu cheguei
											ao longo de duas décadas
como cardiologista:
											o coração emocional cruza-se
com o seu homólogo biológico
											de formas surpreendentes e misteriosas.
									","
											Zweifelsohne sind die Studien klein
											und die Korrelation beweist noch
keinen kausalen Zusammenhang.
											Möglicherweise führt Stress
zu ungesunden Angewohnheiten
											und das ist der wahre Grund für
den Anstieg an Herzkreislauferkrankungen.
											Doch wie beim Rauchen und dem Lungenkrebs
											erscheint die Leugnung angesichts
vieler Studienergebnisse
											mit ähnlicher logischer Schlussfolgerung
											doch etwas willkürlich.
											Wie ich in meinen fast 20 Jahren
als Herzspezialist
											haben viele Ärzte gefolgert,
											dass das emotionale Herz
mit seinem biologischen Pendant
											auf überraschende
und mysteriöse Art verflochten ist.
									",How your emotions change the shape of your heart,Sandeep Jauhar,16:02,"heart health,biology,human body,emotions,humanity,medical research"
"
","
","
","
",How your emotions change the shape of your heart,Sandeep Jauhar,16:02,"heart health,biology,human body,emotions,humanity,medical research"
"
											And yet, medicine today continues
to conceptualize the heart as a machine.
											This conceptualization
has had great benefits.
											Cardiology, my field,
											is undoubtedly one of the greatest
scientific success stories
											of the past 100 years.
											Stents, pacemakers, defibrillators,
coronary bypass surgery,
											heart transplants —
											all these things were developed
or invented after World War II.
									","
											Ama bugün tıp, kalbi bir makine olarak
kavramsallaştırmaya devam ediyor.
											Bu kavramsallaştırmanın
harika faydaları var.
											Alanım kardiyoloji
											şüphesiz son 100 yılın
											en büyük başarı öykülerinden birine sahip.
											Stentler, kalp pilleri, defibrilatörler,
koroner bypass ameliyatı,
											kalp nakilleri —
											bunların hepsi II. Dünya Savaşı
sonrasında geliştirildi.
									","
											Porém, atualmente a medicina continua
a conceber o coração como uma máquina.
											Esta conceptualização
gerou imensos benefícios.
											A minha especialidade, cardiologia,
											é, sem dúvida, uma das maiores histórias
de sucesso de um ponto de vista científico
											dos últimos cem anos.
											Os ""stents"", ""pacemakers"",
desfibrilhadores,
											cirurgias de bypass coronário,
transplantes cardíacos —
											tudo isto foi desenvolvido ou criado
após a segunda guerra mundial.
									","
											Dennoch versteht die moderne Medizin
das Herz als Maschine.
											Dieses Verständnis hat große Vorteile.
											Mein Fachgebiet, die Kardiologie,
											ist zweifelsfrei eine
der größten Wissenschaftserfolge
											der letzten 100 Jahre.
											Stents, Schrittmacher, Defibrillatoren,
koronare Bypass-Chirurgie,
											Herztransplantationen —
											alle diese Dinge entstanden
nach dem Zweiten Weltkrieg.
									",How your emotions change the shape of your heart,Sandeep Jauhar,16:02,"heart health,biology,human body,emotions,humanity,medical research"
"
","
","
","
",How your emotions change the shape of your heart,Sandeep Jauhar,16:02,"heart health,biology,human body,emotions,humanity,medical research"
"
											However, it's possible
											that we are approaching the limits
of what scientific medicine can do
											to combat heart disease.
											Indeed, the rate of decline
of cardiovascular mortality
											has slowed significantly
in the past decade.
											We will need to shift to a new paradigm
											to continue to make the kind of progress
to which we have become accustomed.
											In this paradigm, psychosocial factors
will need to be front and center
											in how we think about heart problems.
									","
											Ancak şu ihtimali düşünelim ki
											bilimsel tıbbın
kalp hastalığını yenmek için
											mevcut sınırlarına yaklaşıyoruz.
											Gerçekten de kardiyovasküler
ölümlerdeki azalma oranı
											son on yılda ciddi anlamda yavaşladı.
											Yeni bir bakış açısı edinmemiz lazım,
											alıştığımız ilerlemeyi
devam ettirebileceğimiz bir bakış açısı.
											Bu bakış açısında,
psikolojik ve sosyal faktörler
											kalp rahatsızlıklarını anlamada
bizim için birincil olacak.
									","
											Contudo, é possível
											que estejamos a atingir os limites
da medicina científica
											no combate às doenças cardiovasculares.
											Na verdade, a taxa de diminuição
de mortalidade cardiovascular
											tem vindo a abrandar significativamente
nos últimos dez anos.
											Teremos de adotar um novo paradigma
											para continuar a atingir o progresso
a que nos acostumámos.
											Neste paradigma, os fatores psicossociais
ocuparão uma posição de destaque
											na forma como abordamos
os problemas cardíacos.
									","
											Dennoch ist es möglich,
											dass wir uns den Grenzen
der wissenschaftlichen Medizin
											gegen Herzerkrankungen annähern.
											Die Sterblichkeitsrate
durch Herzkreislauferkrankungen
											sank in dieser Dekade bedeutend schwächer.
											Wir müssen das Paradigma wechseln
											um den gewohnten Fortschritt zu erhalten.
											In diesem Paradigma müssen
psychosoziale Faktoren im Mittelpunkt
											unseres Herzverständnisses stehen.
									",How your emotions change the shape of your heart,Sandeep Jauhar,16:02,"heart health,biology,human body,emotions,humanity,medical research"
"
","
","
","
",How your emotions change the shape of your heart,Sandeep Jauhar,16:02,"heart health,biology,human body,emotions,humanity,medical research"
"
											This is going to be an uphill battle,
											and it remains a domain
that is largely unexplored.
											The American Heart Association
still does not list emotional stress
											as a key modifiable risk factor
for heart disease,
											perhaps in part because blood cholesterol
is so much easier to lower
											than emotional and social disruption.
									","
											Bu zor bir savaş olacak
											ama henüz keşfedilmemiş bir alan.
											Amerikan Kalp Derneği
hâlâ duygusal stresi
											kalp hastalığı için düzeltilebilir, önemli
bir risk faktörü olarak listelemiyor,
											kısmen sebebi belki de
kan kolesterolünü düşürmenin
											duygusal ve sosyal rahatsızlığı
azaltmaktan çok daha kolay olması.
									","
											Não será uma tarefa fácil,
											e ainda se trata de um domínio
particularmente inexplorado.
											A Associação Americana do Coração
ainda não refere o ""stress"" emocional
											como um dos fatores de risco modificáveis
para doenças cardiovasculares,
											talvez, em parte, porque é mais fácil
baixar os níveis de colesterol
											do que os níveis
de transtorno social e emocional.
									","
											Das wird ein harter Kampf
											und das Gebiet ist weitgehend unerforscht.
											Der amerikanische Herzverband
listet emotionalen Stress noch immer nicht
											als behandelbares Schlüsselrisiko
für Herzkrankheiten,
											vielleicht weil der Blutdruck
so viel leichter zu senken ist
											als ein emotionale Aufgewühltheit.
									",How your emotions change the shape of your heart,Sandeep Jauhar,16:02,"heart health,biology,human body,emotions,humanity,medical research"
"
","
","
","
",How your emotions change the shape of your heart,Sandeep Jauhar,16:02,"heart health,biology,human body,emotions,humanity,medical research"
"
											There is a better way, perhaps,
											if we recognize that when
we say ""a broken heart,""
											we are indeed sometimes talking
about a real broken heart.
											We must, must pay more attention to
the power and importance of the emotions
											in taking care of our hearts.
									","
											Ama belki de
''kalbi kırık'' dediğimiz zaman
											gerçekten de kırık ve hasarlı bir kalpten
bahsediyor olabileceğimizi kabul edersek
											tüm bunlara daha iyi bir yol bulabiliriz.
											Kalp sağlığımızı düşünürken
											duygularımızın gücü ve önemini
kesinlikle göz önüne almak zorundayız.
									","
											Talvez, a melhor abordagem
											passa por tomarmos consciência
de que um ""coração partido""
											pode, por vezes, indicar
um coração verdadeiramente ferido.
											É fundamental considerar
o poder e a importância das emoções
											no cuidado dos nossos corações.
									","
											Es gibt eventuell einen besseren Weg
											wenn wir bei einem „gebrochenen Herzen“
											wirklich an ein gebrochenes Herz denken.
											Wir müssen unbedingt mehr auf
die Kraft der Emotionen Acht geben,
											wenn wir unsere Herzen pflegen.
									",How your emotions change the shape of your heart,Sandeep Jauhar,16:02,"heart health,biology,human body,emotions,humanity,medical research"
"
","
","
","
",How your emotions change the shape of your heart,Sandeep Jauhar,16:02,"heart health,biology,human body,emotions,humanity,medical research"
"
											Emotional stress, I have learned,
											is often a matter of life and death.
									","
											Şunu öğrendim ki duygusal stres
											çoğu zaman hayatla ölüm arasındaki fark.
									","
											Como tenho vindo a aprender,
o ""stress"" emocional
											é, muitas vezes, um caso de vida ou morte.
									","
											Ich habe gelernt, dass emotionaler Stress
											oft eine Sache um Leben und Tod ist.
									",How your emotions change the shape of your heart,Sandeep Jauhar,16:02,"heart health,biology,human body,emotions,humanity,medical research"
"
","
","
","
",How your emotions change the shape of your heart,Sandeep Jauhar,16:02,"heart health,biology,human body,emotions,humanity,medical research"
"
											Thank you.
									","
											Teşekkürler.
									","
											Obrigado.
									","
											Vielen Dank.
									",How your emotions change the shape of your heart,Sandeep Jauhar,16:02,"heart health,biology,human body,emotions,humanity,medical research"
"
","
","
","
",How your emotions change the shape of your heart,Sandeep Jauhar,16:02,"heart health,biology,human body,emotions,humanity,medical research"
"
											(Applause)
									","
											(Alkışlar)
									","
											(Aplausos)
									","
											(Applaus)
									",How your emotions change the shape of your heart,Sandeep Jauhar,16:02,"heart health,biology,human body,emotions,humanity,medical research"
"
","
","
","
",How your emotions change the shape of your heart,Sandeep Jauhar,16:02,"heart health,biology,human body,emotions,humanity,medical research"
