en,tr,pt,fr,title,speaker,duration,tags
"
											(Laughter)
									","
											(Kahkaha)
									","
											(Risos)
									","
											(Rires)
									",Why we have an emotional connection to robots,Kate Darling,11:51,"robots,emotions,society,humanity,future,design,innovation,technology"
"
","
","
","
",Why we have an emotional connection to robots,Kate Darling,11:51,"robots,emotions,society,humanity,future,design,innovation,technology"
"
											Because robots plus capitalism
											equals questions around
consumer protection and privacy.
									","
											Çünkü robotlar artı kapitalizm
											tüketici koruması ve özeli 
ile ilgili sorulara eşittir.
									","
											Porque capitalismo somado a robôs
											origina questões relacionadas
											com a proteção do consumidor
e a privacidade.
									","
											Car robots plus capitalisme
											égalent les questions sur la protection
du consommateur et la vie privée.
									",Why we have an emotional connection to robots,Kate Darling,11:51,"robots,emotions,society,humanity,future,design,innovation,technology"
"
","
","
","
",Why we have an emotional connection to robots,Kate Darling,11:51,"robots,emotions,society,humanity,future,design,innovation,technology"
"
											And those aren't the only reasons
											that our behavior around
these machines could matter.
											A few years after that first
initial experience I had
											with this baby dinosaur robot,
											I did a workshop
with my friend Hannes Gassert.
											And we took five
of these baby dinosaur robots
											and we gave them to five teams of people.
											And we had them name them
											and play with them and interact with them
for about an hour.
											And then we unveiled
a hammer and a hatchet
											and we told them to torture
and kill the robots.
									","
											Bunlar, makineler etraftayken

											davranışlarımıza dikkat 
etmemiz için tek sebep değil.
											Bu yavru dinazor robotla 
edindiğim ilk deneyiminden
											birkaç yıl sonra
											arkadaşım Hannes Gassert ile 
bir workshop yaptık.
											Bu beş bebek dinazoru aldık
											ve beş takıma ayrılan insanlara verdik.
											İsimlendirmelerini daha sonrasında
											oynamalarını ve bir saat kadar
etkileşimde olmalarını istedik.
											Üstelik, bir çekiç ve balta çıkardık
											robotlara işkence edip 
öldürmelerini istedik.
									","
											Mas não é só por isso
que a forma como agimos
											com estas máquinas
pode ser importante.
											Uns anos depois dessa primeira
experiência que tive
											com o dinossauro bebé robô,
											fiz um ""workshop"" com o meu amigo
Hannes Gassert.
											Pegámos em cinco destes 
dinossauros bebés robôs
											e demo-los a cinco equipas de pessoas.
											Pedimos que lhes dessem nomes,
											e brincassem e interagissem
com eles durante uma hora.
											Depois mostrámos um martelo
e uma machadinha
											e dissemos-lhes para torturarem
e matarem os robôs.
									","
											Ce ne sont pas les seules raisons
											pour lesquelles nos comportements
avec ces engins sont importants.
											Quelques années
après ma première expérience
											avec le robot bébé dinosaure,
											j'ai organisé un atelier
avec mon ami Hannes Gassert.
											On a pris cinq robots bébés dinosaures
											que l'on a remis à cinq équipes.
											Elles devaient leur donner un nom,
											jouer avec et interagir avec eux
pendant une heure environ.
											Ensuite, on leur a remis
un marteau et une hache
											et on leur a demandé
de torturer et tuer les robots.
									",Why we have an emotional connection to robots,Kate Darling,11:51,"robots,emotions,society,humanity,future,design,innovation,technology"
"
","
","
","
",Why we have an emotional connection to robots,Kate Darling,11:51,"robots,emotions,society,humanity,future,design,innovation,technology"
"
											(Laughter)
									","
											(Kahkaha)
									","
											(Risos)
									","
											(Rires)
									",Why we have an emotional connection to robots,Kate Darling,11:51,"robots,emotions,society,humanity,future,design,innovation,technology"
"
","
","
","
",Why we have an emotional connection to robots,Kate Darling,11:51,"robots,emotions,society,humanity,future,design,innovation,technology"
"
											And this turned out to be
a little more dramatic
											than we expected it to be,
											because none of the participants
would even so much as strike
											these baby dinosaur robots,
											so we had to improvise a little,
and at some point, we said,
											""OK, you can save your team's robot
if you destroy another team's robot.""
									","
											Beklediğimizden biraz daha
dramatik olduğunu gördük
											çünkü katılımcılardan 
hiçbiri yavru dinazorlara
											biraz olsa bile saldırmadı
											bu yüzden de biraz doğaçlama yapmak 
zorunda kaldık ve şöyle dedik
											""Başka takımın robotunu yok 
ederek kendinizinkini kurtarabilirsiniz.""
									","
											A situação ficou um bocadinho
mais dramática
											do que tínhamos previsto,
											porque nenhum dos participantes
											atacou os bebês dinossauros robôs.
											Então, tivemos de improvisar um bocado, 
e a certa altura dissemos:
											""Ok, podem salvar o robô da vossa equipa
se destruírem o robô de outra equipa.""
									","
											La situation est devenue
beaucoup plus tendue
											que ce que nous avions pensé
											car aucun participant
n'a voulu faire de mal
											aux robots bébés dinosaures.
											Du coup, on a dû improviser
et leur dire ceci :
											« D'accord. Vous pouvez sauver votre robot
si vous détruisez celui des autres. »
									",Why we have an emotional connection to robots,Kate Darling,11:51,"robots,emotions,society,humanity,future,design,innovation,technology"
"
","
","
","
",Why we have an emotional connection to robots,Kate Darling,11:51,"robots,emotions,society,humanity,future,design,innovation,technology"
"
											(Laughter)
									","
											(Kahkaha)
									","
											(Risos)
									","
											(Rires)
									",Why we have an emotional connection to robots,Kate Darling,11:51,"robots,emotions,society,humanity,future,design,innovation,technology"
"
","
","
","
",Why we have an emotional connection to robots,Kate Darling,11:51,"robots,emotions,society,humanity,future,design,innovation,technology"
"
											And even that didn't work.
They couldn't do it.
											So finally, we said,
											""We're going to destroy all of the robots
											unless someone takes
a hatchet to one of them.""
											And this guy stood up,
and he took the hatchet,
											and the whole room winced
as he brought the hatchet down
											on the robot's neck,
											and there was this half-joking,
half-serious moment of silence in the room
											for this fallen robot.
									","
											Bu bile işe yaramadı.
Yapamadılar.
											Son olarak da
											""Biri baltayı vurmazsa
											tüm robotları yok edeceğiz."" dedik.
											Biri ayağa kalktı, baltayı aldı.
											Baltayı aşağı, robotun ensesine 
indirince de
											tüm oda ürktü.
											Bu günahkâr robot için 
odada yarı şaka yarı ciddi
											bir sessizlik oluştu.
									","
											Nem mesmo isso funcionou.
Eles não conseguiam.
											Então, por fim, dissemos:
											""Nós vamos destruir todos os robôs
											""a não ser que alguém use 
a machadinha num deles.""
											Um senhor levanta-se
e agarra na machadinha.
											Toda a gente se encolheu
quando ele desceu a machadinha
											no pescoço do robô.
											Houve um momento de silêncio na sala,
entre o gozo e a seriedade
											em nome daquele robô caído.
									","
											Même ça, ça n'a pas marché.
Ils n'y arrivaient pas.
											Alors on leur a dit :
											« On va détruire tous les robots
											si personne n'en casse un à la hache. »
											Alors, un type s'est levé
et a pris la hache.
											Toute l'assemblée a grimacé
quand il l'a abattue
											sur le cou du robot.
											Un silence s'est installé dans la salle,
mi-sérieux, mi-plaisanterie,
											pour le robot tombé.
									",Why we have an emotional connection to robots,Kate Darling,11:51,"robots,emotions,society,humanity,future,design,innovation,technology"
"
","
","
","
",Why we have an emotional connection to robots,Kate Darling,11:51,"robots,emotions,society,humanity,future,design,innovation,technology"
"
											(Laughter)
									","
											(Kahkaha)
									","
											(Risos)
									","
											(Rires)
									",Why we have an emotional connection to robots,Kate Darling,11:51,"robots,emotions,society,humanity,future,design,innovation,technology"
"
","
","
","
",Why we have an emotional connection to robots,Kate Darling,11:51,"robots,emotions,society,humanity,future,design,innovation,technology"
"
											So that was a really
interesting experience.
											Now, it wasn't a controlled
study, obviously,
											but it did lead to some
later research that I did at MIT
											with Palash Nandy and Cynthia Breazeal,
											where we had people come into the lab
and smash these HEXBUGs
											that move around in a really
lifelike way, like insects.
											So instead of choosing something cute
that people are drawn to,
											we chose something more basic,
											and what we found
was that high-empathy people
											would hesitate more to hit the HEXBUGS.
									","
											Çok ilginç bir deneyimdi.
											Tabii ki kontrollü bir çalışma değildi
											fakat daha sonrasında MIT'de
											Palash Nandy Cynthia Breazeal
ile yaptığım araştırmaya ön ayak oldu.
											Laboratuvara canlı böcekmiş gibi 
hareket eden
											bu robot böcekleri ezmek için
gelen insanlar vardı.
											İnsanların ilgisini çekecek 
sevimli şeyler seçmek yerine
											daha basit bir şey seçtik.
											Keşfettiğim şey ise
empati yapabilen insanların
											robot böceklere vurmaktan
çekindikleri oldu.
									","
											Então, essa experiência acabou por ser
muito interessante.
											É óbvio que não foi um 
estudo controlado,
											mas levou-me a uma pesquisa
que fiz mais tarde no MIT
											com o Palash Nandy e a Cynthia Breazeal,
											em que vinham pessoas ao laboratório
e esmagavam HEXBUGs,
											que se movem de uma forma muito
realista, como insetos.
											Em vez de escolhermos algo fofo
que atraísse as pessoas
											escolhemos algo mais básico.
											Descobrimos que as pessoas
com mais empatia
											hesitavam mais em esmagar os HEXBUGs.
									","
											C'était une expérience
vraiment intéressante.
											Ce n'était pas une expérience contrôlée
											mais elle a mené à des recherches
ultérieures au MIT
											que j'ai conduites avec Palash Nandy
et Cynthia Breazeal.
											Nous invitions des gens dans le labo
pour écraser ces HEXBUGs
											qui se meuvent très réalistement,
comme des insectes.
											Au lieu de choisir des objets mignons
qui attirent les gens,
											on a choisi quelque chose de plus basique.
											Nous avons découvert que les gens
avec une grande empathie
											hésitaient davantage
à frapper les HEXBUGs.
									",Why we have an emotional connection to robots,Kate Darling,11:51,"robots,emotions,society,humanity,future,design,innovation,technology"
"
","
","
","
",Why we have an emotional connection to robots,Kate Darling,11:51,"robots,emotions,society,humanity,future,design,innovation,technology"
"
											Now this is just a little study,
											but it's part of a larger body of research
											that is starting to indicate
that there may be a connection
											between people's tendencies for empathy
											and their behavior around robots.
											But my question for the coming era
of human-robot interaction
											is not: ""Do we empathize with robots?""
											It's: ""Can robots change
people's empathy?""
											Is there reason to, for example,
											prevent your child
from kicking a robotic dog,
											not just out of respect for property,
											but because the child might be
more likely to kick a real dog?
									","
											Bu sadece ufak bir çalışma
											fakat insanların empati 
eğilimleri ve robotalara
											karşı davranışları arasında

											bir bağın olduğunu gösteren
											daha büyük bir araştırmanın bir parçası.
											İnsan-robot etkileşimi 
çağının gelişiyle ilgili sorum
											""Robotlarla empati yapıyor muyuz?"" değil
											""Robotlar insanların empatisini
değiştirebilir mi?"" idi.
											Mesela, çocuğunuzun
bir robot köpeği tekmelemesini
											köpeğin bir eşya olduğu için mi
											yoksa çocuğun gerçek bir
köpeği de tekmeleme olasılığı
											olabileceğini engellemek 
için mi durdursunuz?
									","
											Este é só um pequeno estudo,
											mas faz parte de uma pesquisa maior
											que começa a indicar
que talvez haja uma correlação
											entre as tendências de empatia das pessoas
											e o seu comportamento com robôs.
											Mas a minha questão para o futuro 
da interação entre humanos e robôs
											não é: ""Sentimos empatia com os robôs?""
											mas sim: ""Podem os robôs mudar
a empatia dos humanos?""
											Por exemplo, haverá uma razão
											para impedirmos uma criança
de dar pontapés num cão robótico
											não só por respeito material,
											mas porque pode levar a criança
a dar pontapés num cão verdadeiro?
									","
											C'est une petite étude
											qui fait partie d'un grand
champ de recherches
											qui semble indiquer
qu'il pourrait y avoir un lien
											entre les tendances
pour l'empathie des gens
											et leur comportement avec des robots.
											Ma question cruciale pour l'ère prochaine
d'interactions hommes - robots
											n'est pas : « Ressentons-nous
de l'empathie pour les robots ? »
											C'est : « Les robots peuvent-ils
changer l'empathie des gens ? »
											Y a-t-il une bonne raison
pour, par exemple,
											empêcher votre enfant
de frapper un robot-chien,
											non pas pour le respect des biens,
											mais parce que ça pourrait le rendre plus
susceptible de frapper un vrai chien ?
									",Why we have an emotional connection to robots,Kate Darling,11:51,"robots,emotions,society,humanity,future,design,innovation,technology"
"
","
","
","
",Why we have an emotional connection to robots,Kate Darling,11:51,"robots,emotions,society,humanity,future,design,innovation,technology"
"
											And again, it's not just kids.
											This is the violent video games question,
but it's on a completely new level
											because of this visceral physicality
that we respond more intensely to
											than to images on a screen.
											When we behave violently towards robots,
											specifically robots
that are designed to mimic life,
											is that a healthy outlet
for violent behavior
											or is that training our cruelty muscles?
											We don't know ...
											But the answer to this question has
the potential to impact human behavior,
											it has the potential
to impact social norms,
											it has the potential to inspire rules
around what we can and can't do
											with certain robots,
											similar to our animal cruelty laws.
											Because even if robots can't feel,
											our behavior towards them
might matter for us.
											And regardless of whether
we end up changing our rules,
											robots might be able to help us
come to a new understanding of ourselves.
									","
											Aslında, konu sadece çocuklar değil.
											Bu şiddetli video oyunları meselesi
ama tamamen yeni bir seviyede
											çünkü bu içgüdüsel hareketlere
											bir ekrandaki görüntülere göre
çok daha fazla tepki veriyoruz.
											Özellikle hayatımızı taklit 
etmek için tasarlanmış
											robotlara karşı şiddetle davrandığımızda
											şiddetli davranış açısından
sağlıklı bir dışavurum mu
											yoksa sadece kabalık 
kaslarımız için bir idman mı?
											Bilmiyoruz.
											Ama bu soruya cevabın insan 
davranışlarını, sosyal normları
											etkileme potansiyeli var.
											Hayvani gaddarlık kurallarına benzer
şekilde belli robotlarla ne yapıp
											yapamayacağımıza dair
											kuralları etkileme potansiyeli var.
											Çünkü robotlar hissedemeseler dahi
											onlara karşı davranışlarımız 
bizim için önemlidir.
											Kurallarımızı değiştirip 
değiştirmememize bakmaksızın
											robotlar kendimiz hakkında yeni bir 
anlayışa varmamıza yardım edebilirler.
									","
											E novamente, não são só as crianças.
											Esta é a questão dos jogos de vídeo
violentos, mas a um nível totalmente novo
											devido a este aspeto físico visceral
a que reagimos mais intensamente
											do que a imagens num ecrã.
											Quando somos violentos para com robôs,
											especificamente robôs concebidos
para imitarem vida,
											será uma forma saudável de nos libertarmos
de comportamentos violentos
											ou será treinar os nossos 
músculos da crueldade?
											Não sabemos...
											Mas a resposta a esta pergunta pode ter
impacto no comportamento humano,
											pode ter impacto nas normas sociais,
											pode inspirar legislação
sobre o que podemos ou não fazer
											com certos robôs,
											em semelhança com as leis
sobre a crueldade animal.
											Porque apesar de os robôs
nada sentirem,
											o nosso comportamento em relação a eles
pode ser importante para nós.
											E independentemente de mudarmos 
ou não as nossas regras,
											os robôs podem ajudar-nos
a compreendermo-nos melhor.
									","
											À nouveau, il n'y a pas que les enfants.
											C'est le débat des jeux vidéo violents,
mais à un tout autre niveau,
											à cause de cette réaction physique
et viscérale plus intense
											que celle ressentie
face à des images sur écran.
											Si nous agissons avec violence
vis-à-vis des robots,
											des robots conçus pour imiter la vie,
											est-ce un exutoire sain
des comportements violents
											ou bien est-ce en train
de nourrir notre cruauté ?
											On ne sait pas.
											Toutefois la réponse peut influencer
les comportements humains,
											elle peut influencer les normes sociales,
											elle peut inspirer des règles
sur ce qu'on peut et ne peut pas faire
											avec certains robots,
											à l'instar des lois contre la cruauté
envers les animaux.
											Même si les robots ne ressentent pas,
											notre comportement à leur égard
est important pour nous-mêmes.
											Que nous changions ou pas
nos réglementations,
											les robots pourraient nous offrir une
compréhension nouvelle de nous-mêmes.
									",Why we have an emotional connection to robots,Kate Darling,11:51,"robots,emotions,society,humanity,future,design,innovation,technology"
"
","
","
","
",Why we have an emotional connection to robots,Kate Darling,11:51,"robots,emotions,society,humanity,future,design,innovation,technology"
"
											Most of what I've learned
over the past 10 years
											has not been about technology at all.
											It's been about human psychology
											and empathy and how we relate to others.
											Because when a child is kind to a Roomba,
											when a soldier tries to save
a robot on the battlefield,
											or when a group of people refuses
to harm a robotic baby dinosaur,
											those robots aren't just motors
and gears and algorithms.
											They're reflections of our own humanity.
									","
											Geçen on yılda öğrendiklerimin çoğunun
											teknoloji ile hiç alakası yoktu.
											Çoğu, insan psikolojisi, 
empati ve diğerlerine
											nasıl bağlıyız ile ilgiliydi.
											Çünkü bir çocuk Roomba'ya 
karşı nazik olduğunda,
											bir asker harp meydanındaki bir 
robotun hayatını kurtarmaya çalıştığında
											veya bir grup insan bir yavru robot 
dinazora zarar vermeyi reddettiğinde
											robotların yalnızca motor, eşya 
veya algoritma olmadığını görürüz.
											Onlar insanlığımızın yansımalarıdır.
									","
											A maior parte do que aprendi 
nos últimos 10 anos
											não tem sido, de forma alguma,
sobre tecnologia.
											Tem sido sobre psicologia humana,
											sobre empatia e como nos relacionamos
com os outros.
											Porque, quando uma criança
é gentil com um Roomba,
											quando um soldado tenta salvar
um robô num campo de batalha,
											ou quando um grupo de pessoas se recusa
a magoar um bebé dinossauro robô,
											esses robôs não são só motores
e engrenagens e algoritmos.
											São reflexo da nossa própria humanidade.
									","
											Tout ce que j'ai appris
ces dix dernières années,
											ne concerne pas la technologie.
											Il s'agit de la psychologie de l'homme,
											de l'empathie et de la façon
dont nous nous lions avec autrui.
											Car quand un enfant
est gentil avec Roomba,
											qu'un soldat tente de sauver
un robot sur le champ de bataille
											ou qu'un groupe de personnes refuse
d'abîmer un robot bébé dinosaure,
											ces robots ne sont plus que des moteurs,
des engrenages et des algorithmes.
											Ils deviennent le reflet
de notre propre humanité.
									",Why we have an emotional connection to robots,Kate Darling,11:51,"robots,emotions,society,humanity,future,design,innovation,technology"
"
","
","
","
",Why we have an emotional connection to robots,Kate Darling,11:51,"robots,emotions,society,humanity,future,design,innovation,technology"
"
											Thank you.
									","
											Teşekkür ederim.
									","
											Obrigada.
									","
											Merci.
									",Why we have an emotional connection to robots,Kate Darling,11:51,"robots,emotions,society,humanity,future,design,innovation,technology"
"
","
","
","
",Why we have an emotional connection to robots,Kate Darling,11:51,"robots,emotions,society,humanity,future,design,innovation,technology"
"
											(Applause)
									","
											(Alkış)
									","
											(Aplausos)
									","
											(Applaudissements)
									",Why we have an emotional connection to robots,Kate Darling,11:51,"robots,emotions,society,humanity,future,design,innovation,technology"
"
","
","
","
",Why we have an emotional connection to robots,Kate Darling,11:51,"robots,emotions,society,humanity,future,design,innovation,technology"
