en,es,fr,tr,de,title,speaker,duration,tags
"
											So there is a lot to learn
from listening to voices.
											And I believe this has to start
with understanding
											that we have more than one voice.
											So, I'm going to talk
about three voices that most of us posses,
											in a model of what I call the mask.
											So when you look at the mask,
											what you see is a projection
of a character.
											Let's call that your outward voice.
											This is also the most classic way
to think about the voice,
											it's a way of projecting
yourself in the world.
											The mechanism for this projection
is well understood.
											Your lungs contract your diaphragm
											and that creates a self-sustained
vibration of your vocal fold,
											that creates a sound.
											And then the way you open and close
the cavities in you mouth,
											your vocal tract is going to
transform the sound.
									","
											Así que hay mucho que
aprender de escuchar voces.
											Y creo que esto debe empezar sabiendo
											que tenemos más de una voz.
											Así que, les hablaré de las tres voces
que la mayoría poseemos,
											en un modelo que llamo ""la máscara"".
											Bien, cuando ven la máscara,
											lo que ven es una proyección
de un personaje.
											Llamémosla ""la voz externa"".
											Esta es la forma de pensar
más típica sobre nuestra voz,
											es una forma de proyectarse en el mundo.
											El mecanismo para
esta proyección es bien conocido.
											Los pulmones contraen el diafragma
											y eso crea una vibración autónoma
de las cuerdas vocales
											que crea un sonido.
											Y luego, según como uno abre
y cierra las cavidades en la boca,
											el tracto vocal transformará el sonido.
									","
											Donc il y a beaucoup à apprendre 
de l'écoute de la voix
											et je crois qu'il faut commencer 
par comprendre
											que nous n'avons pas une voix unique.
											Je vais parler des trois voix 
que la plupart d'entre nous avons,
											dans une modélisation appelée le masque.
											Donc quand vous regardez le masque,
											ce que vous voyez est la 
projection d'un personnage.
											Appelons ça votre voix extérieure.
											C'est aussi la manière la plus
classique de penser la voix,
											comme une manière de vous 
projeter dans le monde.
											Le mécanisme de cette projection 
est bien connu.
											Vos poumons contractent votre diaphragme
											et cela crée une vibration autonome 
de vos cordes vocales,
											ce qui produit un son.
											Puis la manière dont vous ouvrez et fermez
vos cavités buccales
											fera que votre conduit vocal
va transformer le son.
									","
											O yüzden, sesleri dinleyerek
öğrenilecek çok şey var.
											İnanıyorum ki, birden fazla sese
sahip olduğumuzun


											farkına vararak bunu yapabiliriz.
											Şimdi, kullandığımız
üç sesten bahsedeceğim,
											""maske"" adını verdiğim model üzerinden.
											Bir maskeye baktığınızda gördüğünüz,
											bir karakterin yansımasıdır.
											Buna dış sesiniz diyelim.
											Bu, ses hakkında düşünmenin
en klasik yoludur.
											Kendinizi dünyaya ifade etmenin yolu.
											Bu yaklaşımın mekanizması,
kolayca anlaşılır.
											Akciğerleriniz diyaframa baskı uygular
											ve o da gırtlağınızda
bir titreşim başlatır,
											bu da sesi oluşturur.
											Ağzınızı açıp kapattığınızda da,
											ses konuşmaya dönüşür.
									","
											verrät, ob und sogar wann
Sie sich scheiden lassen.
											Am Klang einer Stimme
lässt sich also viel erkennen.
											Dazu müssen wir zunächst verstehen,
											dass wir mehr als eine Stimme haben.
											Die meisten von uns besitzen drei Stimmen,

											organisiert in einer Art Maske.
											Wenn man die Maske anschaut,
											sieht man die Projektion einer Person.
											Ich nenne das mal die Auswärtsstimme.
											Sie entspricht der klassischen 
Vorstellung einer Stimme,
											sie ist unser Entwurf 
von uns selbst in der Welt.
											Wie diese Projektion abläuft,
ist gut erforscht.
											Die Lungen kontrahieren das Zwerchfell,
											das wiederum eine anhaltende Vibration
der Stimmlippen auslöst,
											was einen Ton erzeugt.
											Je nachdem, wie man die
Mundhöhle öffnet und schließt,
									",Why you don't like the sound of your own voice,Rébecca Kleinberger,12:42,"hearing,TEDx,sound,human body,humanity,science,self,speech,vocals"
"
","
","
","
","
",Why you don't like the sound of your own voice,Rébecca Kleinberger,12:42,"hearing,TEDx,sound,human body,humanity,science,self,speech,vocals"
"
											So everyone has the same mechanism.
											But voices are quite unique.
											It's because very subtle differences
in size, physiology, in hormone levels
											are going to make very subtle
differences in your outward voice.
											And your brain is very good
											at picking up those subtle differences
from other people's outward voices.
											In our lab, we are working
on teaching machines
											to understand those subtle differences.
											And we use deep learning to create
a real-time speaker identification system
											to help raise awareness
on the use of the shared vocal space —
											so who talks and who never
talks during meetings —
											to increase group intelligence.
									","
											Todos tenemos el mismo mecanismo.
											Pero las voces son únicas.
											Esto se debe a diferencias muy sutiles
en tamaño, fisiología, niveles hormonales,
											que marcarán diferencias muy 
sutiles en la voz externa.
											Y el cerebro es muy bueno
											para captar esas diferencias sutiles
de las voces externas de otras personas.
											En nuestro laboratorio, trabajamos
con máquinas de enseñanza
											para comprender
esas diferencias sutiles.
											Utilizamos aprendizaje profundo para crear
sistemas de identificación en tiempo real
											para ayudar a concienciar en el uso 
del espacio vocal compartido
											—quién habla y quién nunca
lo hace durante las reuniones—
											para incrementar la inteligencia grupal.
									","
											Donc tout le monde a le même mécanisme.
											Mais les voix sont assez uniques.
											C'est parce que d'infimes différences de
taille, de physiologie
											et de niveau hormonal
											vont créer de subtiles différences 
dans votre voix extérieure.
											Et votre cerveau est très fort
pour capter ces subtilités
											dans la voix extérieure des autres.
											Dans notre laboratoire, nous tentons 
d'entraîner les machines
											à comprendre ces subtiles différences.
											Et nous utilisons l'apprentissage profond
pour identifier en temps réel le locuteur
											et sensibiliser sur l'usage
de l'espace vocal partagé
											- qui parle et qui ne parle 
pas aux réunions -
											pour accroître l'intelligence de groupe.
									","
											Yani herkesin mekanizması aynıdır.
											Ama sesler fazlasıyla benzersizdir.
											Çünkü ölçülerinizdeki, fizyolojinizdeki,
hormonlarınızdaki minik farklar
											dış sesinizde pek çok
minik farklar yaratacaktır.
											Ve beyin, diğer insanların dış seslerinde
											bu farkları yakalamakta ustadır.
											Laboratuvarımızda, makinalara
											bu farkları anlamalarını öğretiyoruz.
											Ve gerçek zamanlı konuşmacı tanıma
sistemini oluşturmak için,
											derinlemesine öğrenmeyi kullanıyoruz.
											Ortak konuşma alanı
bilincini arttırmak için—
											toplantılarda kim konuşuyor,
kim konuşmuyor
											ve grup aklını arttırmak için.
									","
											verändert der Vokaltrakt
entsprechend den Ton.
											Das funktioniert bei jedem gleich.
											Trotzdem ist jede Stimme einmalig.
											Denn sehr feine Unterschiede in Größe,
Physiologie und Hormonspiegel
											verändern die Auswärtsstimme geringfügig.
											Und das Gehirn ist sehr gut darin,
											diese feinen Unterschiede in
der Auswärtsstimme wahrzunehmen.
											Wir arbeiten daran, 
Maschinen beizubringen,
											diese feinen Unterschiede zu erkennen.
											Wir entwickeln ein deep-learning-basiertes
System, das Sprecher in Echtzeit erkennt,
											um transparent zu machen, wie
Gesprächsanteile gewichtet sind —
											wer etwa in Besprechungen
viel spricht und wer gar nicht —
									",Why you don't like the sound of your own voice,Rébecca Kleinberger,12:42,"hearing,TEDx,sound,human body,humanity,science,self,speech,vocals"
"
","
","
","
","
",Why you don't like the sound of your own voice,Rébecca Kleinberger,12:42,"hearing,TEDx,sound,human body,humanity,science,self,speech,vocals"
"
											And one of the difficulties with that
is that your voice is also not static.
											We already said that it changes
with every person you talk to
											but it also changes generally
throughout your life.
											At the beginning
and at the end of the journey,
											male and female voices are very similar.
											It's very hard to distinguish
											the voice of a very young girl
from the voice of a very young boy.
											But in between, your voice
becomes a marker of your fluid identity.
											Generally, for male voices
there's a big change at puberty.
											And then for female voices,
											there is a change at each pregnancy
and a big change at menopause.
											So all of that is the voice
other people hear when you talk.
											So why is it that we're so
unfamiliar with it?
											Why is it that it's not
the voice that we hear?
											So, let's think about it.
									","
											Y una de las dificultades
es que la voz no es estática.
											Ya dijimos que esta cambia
con cada persona con la que hablamos
											pero, generalmente, también 
cambia a lo largo de la vida.
											Al inicio y al final del viaje,
											las voces masculinas y femeninas
son muy parecidas.
											Es muy difícil distinguir
											la voz de una niñita
de la voz de un niñito.
											Pero en el ínterin, la voz se vuelve
un diferenciador de la identidad fluida.
											Generalmente, las voces masculinas tienen
un cambio notable en la pubertad.
											Y las voces femeninas
											cambian con cada embarazo y tienen
un gran cambio en la menopausia.
											Todo eso es la voz que otras personas
escuchan cuando Uds. hablan.
											Así que, ¿por qué no estamos
tan familiarizados con ella?
											¿Por qué no es la voz
que nosotros escuchamos?
											Pensemos en ello.
									","
											L'une des difficultés ici,
c'est que votre voix n'est pas statique.
											On a déjà dit qu'elle change
à chaque interlocuteur,
											mais elle change aussi 
en général au cours de la vie.
											Au début et à la fin de la vie, les voix 
d'homme et de femme sont très similaires.
											Il est très difficile de distinguer
											la voix d'une très petite fille
de la voix d'un très petit garçon.
											Mais entre les deux, votre voix devient 
un marqueur de votre identité fluide.
											En général, pour les hommes,
il y a un grand changement à la puberté.
											Pour les femmes,
											il y a un changement à chaque grossesse 
et un grand changement à la ménopause.
											Donc tout ceci est la voix 
que les autres entendent quand on parle.
											Alors pourquoi nous
est-elle aussi étrangère ?
											Pourquoi n'est-ce pas la voix 
que nous entendons nous-mêmes ?
											Réfléchissons-y.
									","
											Bununla ilgili zorluklardan birisi
sesin statik olmaması.
											Her konuştuğumuz kişiye göre
değişiyor demiştik,
											ama hayatımız boyunca da değişiyor.
											Yolculuğumuzun başında ve sonunda
											erkek ve dişi sesleri çok benzerdir.
											Küçük bir kızın sesini
											küçük bir oğlanın sesinden 
ayırmak çok zordur.
											Ama bunların arasında, sesiniz
akışkan kimliğinizin belirleyicisi olur.
											Genellikle, ergenlik döneminde
erkek seslerinde büyük değişiklik olur.
											Kadın seslerine gelirsek,
											her hamilelikte değişir ve
her menapozda büyük değişiklik olur.
											Bunların hepsi konuştuğunuzda
diğerlerinin duyduğu sestir.
											Öyleyse bize neden bu kadar yabancı gelir?
											Neden bu, duyduğumuz seslerden farklıdır?
											O zaman bunu bir düşünelim.
									","
											um so wiederum die
Gruppenintelligenz zu erhöhen.
											Eine Schwierigkeit dabei ist,
dass die Stimme nicht statisch ist.
											Wie gesagt ändert sich unsere Stimme
je nach Gesprächspartner,
											außerdem verändert sie sich
ein Leben lang.
											Alles in allem lässt sich aber sagen,
											dass männliche und weibliche 
Stimmen sich sehr ähnlich sind.
											Es ist sehr schwer,
											die Stimmen von sehr jungen
Mädchen und Jungen zu unterscheiden.
											Aber immer wieder setzt die Stimme
Markierungen in der Identitätsentwicklung.
											Bei männlichen Stimmen gibt es
eine große Veränderung in der Pubertät.
											Bei weiblichen Stimmen
											gibt es Veränderungen nach jeder
Schwangerschaft und in der Menopause.
											All das macht eine Stimme aus,
wenn wir mit anderen sprechen.
											Also wie kommt es, dass wir
davon kaum etwas wissen?
											Woran liegt es, dass das nicht
die Stimme ist, die wir hören?
									",Why you don't like the sound of your own voice,Rébecca Kleinberger,12:42,"hearing,TEDx,sound,human body,humanity,science,self,speech,vocals"
"
","
","
","
","
",Why you don't like the sound of your own voice,Rébecca Kleinberger,12:42,"hearing,TEDx,sound,human body,humanity,science,self,speech,vocals"
"
											When you wear a mask,
you actually don't see the mask.
											And when you try to observe it,
what you will see is inside of the mask.
											And that's your inward voice.
											So to understand why it's different,
											let's try to understand the mechanism
of perception of this inward voice.
											Because your body has many ways
of filtering it differently
											from the outward voice.
											So to perceive this voice,
it first has to travel to your ears.
											And your outward voice
travels through the air
											while your inward voice
travels through your bones.
											This is called bone conduction.
											Because of this, your inward voice
is going to sound in a lower register
											and also more musically harmonical
than your outward voice.
											Once it travels there,
it has to access your inner ear.
											And there's this other mechanism
taking place here.
											It's a mechanical filter,
											it's a little partition
that comes and protects your inner ear
											each time you produce a sound.
											So it also reduces what you hear.
											And then there is a third filter,
it's a biological filter.
											Your cochlea — it's a part of your
inner ear that processes the sound —
											is made out of living cells.
											And those living cells
are going to trigger differently
											according to how often
they hear the sound.
											It's a habituation effect.
											So because of this,
											as your voice is the sound
you hear the most in your life,
											you actually hear it less
than other sounds.
									","
											Cuando usamos una máscara,
realmente no la vemos.
											Y cuando intentamos observarla,
lo que vemos es el interior de ella.
											Esa es la voz interna.
											Entonces, para comprender 
por qué es diferente,
											intentemos entender el mecanismo
de percepción de esta voz interna,
											ya que el cuerpo tiene muchas maneras
de filtrarla en forma diferente
											a la voz externa.
											Así que, para percibir esta voz,
primero tiene que viajar hasta los oídos.
											Y la voz externa viaja por el aire
											mientras que la voz interna
viaja por los huesos.
											A esto se le llama conducción ósea.
											Debido a ello, la voz interna
sonará con un registro más bajo
											y también más armoniosa
musicalmente que la voz externa.
											Una vez que viaja ahí,
tiene acceso al oído interno.
											Y tenemos otro mecanismo
que interviene aquí.
											Es un filtro mecánico,
											una pequeña partición que
aparece y protege al oído interno
											cada vez que producimos un sonido.
											Así que también reduce lo que oímos.
											Y luego tenemos un tercer filtro,
un filtro biológico.
											La cóclea —una parte del oído 
interno que procesa el sonido—
											está hecha de células vivas.
											Esas células vivas se activarán
de manera distinta
											según qué tan frecuentemente
escuchen un sonido.
											Es un efecto de habituación.
											Debido a esto,
											como nuestra voz es el sonido que
escuchamos con mayor frecuencia,
											es el que menos percibimos.
									","
											Quand on porte un masque, 
on ne voit pas le masque.
											Et quand on essaie de l'observer, 
on n'en voit que la partie intérieure.
											Et c'est votre voix intérieure.
											Pour comprendre pourquoi elle diffère,
											essayons de comprendre le mécanisme 
de perception de cette voix intérieure.
											Votre corps va la filtrer 
de différentes manières
											par rapport à la voix extérieure.
											Pour percevoir cette voix, 
elle doit déjà atteindre vos oreilles.
											Votre voix extérieure 
va voyager à travers l'air
											alors que votre voix intérieure
va voyager à travers vos os.
											C'est la conduction osseuse.
											À cause de ça, votre voix intérieure
va sembler plus grave
											et aussi plus harmonieuse musicalement
que votre voix extérieure.
											Une fois ce voyage effectué, 
elle doit accéder à votre oreille interne.
											Et c'est là que commence 
un autre mécanisme.
											C'est un filtre mécanique,
											une petite séparation 
qui vient protéger notre oreille interne
											chaque fois que nous produisons un son.
											Cela réduit aussi ce que nous entendons.
											Et puis il y a un troisième filtre
qui est biologique.
											Votre cochlée - la partie de votre
oreille interne qui transforme le son -
											est faite de cellules vivantes.
											Et ces cellules vivantes 
vont s'activer différemment
											selon la régularité avec laquelle
elles entendent un son.
											C'est un effet d'habitude.
											À cause de cela,
											comme votre voix est le son 
le plus entendu dans votre vie,
											vous l'entendez en fait moins
que les autres sons.
									","
											Bir maske taktığınızda
maskeyi göremezsiniz.
											Ve görmeye çalıştığınızda,
maskenin içini görürsünüz.
											İşte bu, sizin kendi sesinizdir.
											Öyleyse, neden farklı olduğunu
anlamak için
											kendi sesimizi algılamanın mekanizmasını
anlamaya çalışalım.
											Çünkü bedeninizin, bunu
dış seslerden farklı filtre etmesinin
											pek çok yolu vardır.
											Yani bu sesi duymak için
önce kulaklarınıza ulaşmalıdır.
											Bunun için dış sesiniz
havada hareket eder,
											bu esnada iç sesiniz de
kemiklerinizde yol alır.
											Buna kemik iletimi denir.
											Bu yüzden, iç sesiniz,
dış sesinize göre daha düşük seviyeli
											ve aynı zamanda, daha armonik ses verir.
											Buradan yol alır ve iç kulağınıza ulaşır.
											Burada yeni bir mekanizma devreye girer.
											Bu bir mekanik filtredir.
											Her konuştuğunuzda,
											iç kulağınızı koruyan bir bölünmedir.
											Tabii bu duyduklarımızı da azaltır.
											Ve üçüncü bir filtre daha vardır,
biyolojik filtre.
											Koklea — iç kulağınızın,
sesi işleyen bölümü,
											canlı hücrelerden oluşmuştur.
											Ve bu canlı hücreler,
sesi duyma sıklığına bağlı olarak
											farklı tepki verirler.
											Bu, alışma etkisidir.
											Tabii bu yüzden,
											sesiniz, hayatınız boyunca
en sık duyduğunuz ses olduğundan
											onu diğer seslerden daha düşük duyarsınız.
									","
											Überlegen wir mal.
											Wenn man eine Maske trägt,
kann man sie nicht direkt sehen.
											Versucht man, sie zu betrachten,
sieht man nur die Innenseite.
											Das ist die Einwärtsstimme.
											Um den Unterschied zu verstehen,
											muss man verstehen, wie die
Einwärtsstimme wahrgenommen wird.
											Der Körper filtert sie nämlich vielfach
											und ganz anders als die Auswärtsstimme.
											Damit man sie hören kann,
muss sie zunächst zu den Ohren.
											Während die Auswärtsstimme
durch die Luft übertragen wird,
											wandert die Einwärtsstimme
durch die Knochen.
											Das nennt man Knochenleitung.
											Darum klingt die Einwärtsstimme tiefer
											und auch melodisch harmonischer
als die Auswärtsstimme.
											Über die Knochenleitung
muss sie dann zum Innenohr.
											Hier greift ein weiterer Mechanismus,
											ein mechanischer Filter,
											ein kleiner Bereich,
der das Innenohr schützt,
											immer wenn ein Ton erzeugt wird.
											Es wird also auch
der Höreindruck vermindert.
											Als drittes gibt es noch
einen biologischen Filter.
											Die Hörschnecke — ein Teil des Innenohrs,
das die Töne verarbeitet —
											besteht aus lebenden Zellen.
											Diese Zellen werden
unterschiedlich angeregt,
											je nachdem, wie oft sie
einen Ton wahrnehmen.
											Es ist ein Gewöhnungseffekt.
											Daher, dass wir unsere eigene
Stimme andauernd hören,
									",Why you don't like the sound of your own voice,Rébecca Kleinberger,12:42,"hearing,TEDx,sound,human body,humanity,science,self,speech,vocals"
"
","
","
","
","
",Why you don't like the sound of your own voice,Rébecca Kleinberger,12:42,"hearing,TEDx,sound,human body,humanity,science,self,speech,vocals"
"
											Finally, we have a fourth filter.
											It's a neurological filter.
											Neurologists found out recently
											that when you open your mouth
to create a sound,
											your own auditory cortex shuts down.
											So you hear your voice
											but your brain actually never listens
to the sound of your voice.
											Well, evolutionarily
that might make sense,
											because we know cognitively
what we are going to sound like
											so maybe we don't need
to spend energy analyzing the signal.
											And this is called a corollary discharge
											and it happens for every motion
that your body does.
											The exact definition
of a corollary discharge
											is a copy of a motor command
that is sent by the brain.
											This copy doesn't create any motion itself
											but instead is sent
to other regions of the brain
											to inform them of the impending motion.
											And for the voice, this corollary
discharge also has a different name.
											It is your inner voice.
									","
											Por último, tenemos un cuarto filtro.
											Es un filtro neurológico.
											Los neurólogos han descubierto 
recientemente
											que cuando abrimos la boca
para crear un sonido,
											nuestra propia corteza auditiva se apaga.
											Así que oímos nuestra voz
											pero el cerebro nunca escucha
el sonido de nuestra voz.
											Evolutivamente, eso puede tener sentido,
											porque sabemos cognitivamente
cómo vamos a sonar,
											por ello, tal vez no necesitamos
gastar energía en analizar la señal.
											A esto se le llama descarga corolario
											y ocurre con cada movimiento
de nuestro cuerpo.
											La definición exacta
de una descarga corolario es
											una copia de un comando 
motor que envía el cerebro.
											Esta copia no crea
un movimiento por sí misma,
											sino que es enviada
a otras regiones del cerebro
											para informarles sobre 
el próximo movimiento.
											Y para la voz, esta descarga corolario
también tiene otro nombre.
											Es la voz interior.
									","
											Enfin, il y a un quatrième filtre.
											C'est un filtre neurologique.
											Les neurologues ont récemment découvert
											que lorsque vous ouvrez votre bouche 
pour produire un son,
											votre propre cortex auditif s'éteint.
											Donc vous entendez votre voix,
											mais votre cerveau n'écoute en fait 
jamais le son de votre voix.
											D'un point de vue évolutionniste,
c'est sans doute logique,
											puisqu'on sait cognitivement
quel son nous produisons
											et donc on n'a peut-être pas besoin de 
gâcher de l'énergie à analyser le signal.
											On appelle cela la décharge corollaire
											et cela concerne chaque mouvement 
de notre corps.
											La définition exacte 
de la décharge corollaire
											est une copie d'une commande motrice
envoyée par notre cerveau.
											Cette copie ne crée pas 
elle-même de mouvement
											mais est en fait envoyée 
à d'autres régions du cerveau
											pour les informer du mouvement à venir.
											Et pour la voix, la décharge corollaire 
a aussi un autre nom.
											C'est votre voix interne.
									","
											Son olarak, dördüncü bir filtremiz var.
											Nörolojik filtre.
											Nörologlar yakın zamanda,
											konuşmak için ağzınızı açtığınızda
											işitme korteksinizin
kapandığını keşfettiler.
											Bu yüzden, sesinizi duyarsınız
											ama beyniniz aslında
sesinizi hiç dinlemez.
											Evet, bunun evrimsel bir anlamı olabilir,
											çünkü sesimizin nasıl çıkacağını
sezgisel olarak bildiğimiz için,
											sinyali analiz etmek için enerji harcamayı
belki gereksiz buluyoruz.
											Buna, doğal çıkarım denir
											ve bu vücudunuzun yaptığı
her harekette olur.
											Doğal çıkarımın tam anlamı,
											beyin tarafından gönderilen
bir motor komutunun kopyalanmasıdır.
											Bu komut, herhangi bir hareket üretmez,
											ancak bunun yerine
beynin diğer bölümlerine
											yaklaşan hareketin bilgisi gönderilir.
											Ve ses için, bu doğal çıkarım
farklı bir ad alır:
											Bu iç sesinizdir.
									","
											nehmen wir sie tatsächlich weniger wahr.
											Es gibt noch einen vierten Filter:
											Einen neurologischen Filter.
											Neurologen haben herausgefunden,
											dass immer wenn wir den Mund
zum Sprechen öffnen,
											der auditive Kortex abschaltet.
											Wir hören zwar unsere Stimme,
											aber das Gehirn hört nie hin,
wie die Stimme klingt.
											Also aus evolutionärer Sicht
kann das Sinn ergeben,
											denn uns ist ja schon bewusst,
wie wir klingen,
											also müssen wir keine Energie
vergeuden, um das Signal zu analysieren.
											Das nennt man Reafferenzprinzip
											und das passiert mit jeder
Bewegung im Körper.
											Unter einer Efferenzkopie versteht man
											die Kopie eines Bewegungsbefehls
aus dem Gehirn.
											Diese Kopie sorgt selbst
für keine Bewegung,
											sondern wird in andere
Hirnregionen gesendet,
											um die Bewegung anzukündigen.
											Bezogen auf die Stimme,
heißt diese Efferenzkopie anders,
											nämlich: innere Stimme.
									",Why you don't like the sound of your own voice,Rébecca Kleinberger,12:42,"hearing,TEDx,sound,human body,humanity,science,self,speech,vocals"
"
","
","
","
","
",Why you don't like the sound of your own voice,Rébecca Kleinberger,12:42,"hearing,TEDx,sound,human body,humanity,science,self,speech,vocals"
"
											So let's recapitulate.
											We have the mask, the outward voice,
											the inside of the mask, your inward voice,
											and then you have your inner voice.
											And I like to see this one
as the puppeteer
											that holds the strings
of the whole system.
											Your inner voice is
											the one you hear
when you read a text silently,
											when you rehearse
for an important conversation.
											Sometimes is hard to turn it off,
											it's really hard to look at the text
written in your native language,
											without having this inner voice read it.
											It's also the voice
that refuse to stop singing
											the stupid song you have in your head.
									","
											Recapitulemos.
											Tenemos la máscara
—la voz externa—,
											el interior de la máscara
—la voz interna—
											y después tenemos la voz interior.
											Me gusta ver esto como el titiritero
											que sostiene las cuerdas
de todo el sistema.
											La voz interior es
											la que escuchan cuando
leen un texto en silencio,
											cuando ensayan para
una conversación importante.
											A veces es difícil apagarla,
											es muy difícil ver un texto escrito
en nuestra lengua nativa
											sin leerlo con esta voz interior.
											También es la voz que
se rehúsa a dejar de cantar
											la estúpida canción
que tienen en la cabeza.
									","
											Donc récapitulons.
											On a le masque, la voix extérieure,
											à l'intérieur du masque,
votre voix intérieure
											et puis vous avez votre voix interne.
											Et j'aime comparer celle-là
au marionnettiste
											qui tire les ficelles de tout le système.
											Votre voix interne est
											celle que vous entendez en lisant 
un texte en silence,
											quand vous répétez pour 
une importante conversation.
											Parfois elle est difficile à éteindre.
											Il est très difficile de lire un texte 
écrit dans votre langue natale,
											sans entendre la voix interne le lire.
											C'est aussi la voix qui refuse 
d'arrêter de chanter
											cette chanson idiote 
qui vous trotte dans la tête.
									","
											Şimdi yeniden anlaşalım.
											Bir maskemiz var: Dış(sal) sesiniz,
											maskenin iç yüzü: Kendi sesiniz
											ve iç sesiniz.
											Ve bu, bir kukla oynatıcısı gibi
											tüm sistemin iplerini elinde tutuyor.
											İç sesinizi,
											bir metni sessizce okurken duyarsınız
											ya da bir konuşmanın provasını yaparken.
											Bazen bunu susturmak çok zordur.
											Ana dilinizde yazılmış bir metne bakarken,
											iç sesinizin onu okumaması
gerçekten zordur.
											Aklınıza takılan aptal şarkıyı söylemeye
											devam eden de bu sestir.
									","
											Fassen wir also zusammen.
											Wir haben die Maske, die Auswärtsstimme,
											die Innenseite der Maske, 
die Einwärtsstimme,
											und dann noch die innere Stimme.
											Ich vergleiche sie gerne 
mit einem Puppenspieler,
											der alle Fäden des Systems
in der Hand hält.
											Die innere Stimme
											hört man, wenn man 
einen Text leise liest,
											oder für eine wichtiges Gespräch probt.
											Sie ist mitunter schwer abzustellen.
											Es ist schwer, einen Text
in der Muttersprache zu betrachten,
											ohne dass die innere Stimme ihn vorliest.
											Das ist dieselbe Stimme,
die nicht aufhören will zu singen,
											wenn man dieses dämliche Lied im Kopf hat.
									",Why you don't like the sound of your own voice,Rébecca Kleinberger,12:42,"hearing,TEDx,sound,human body,humanity,science,self,speech,vocals"
"
","
","
","
","
",Why you don't like the sound of your own voice,Rébecca Kleinberger,12:42,"hearing,TEDx,sound,human body,humanity,science,self,speech,vocals"
"
											(Laughter)
									","
											(Risas)
									","
											(Rires)
									","
											(Gülüşmeler)
									","
											(Lachen)
									",Why you don't like the sound of your own voice,Rébecca Kleinberger,12:42,"hearing,TEDx,sound,human body,humanity,science,self,speech,vocals"
"
","
","
","
","
",Why you don't like the sound of your own voice,Rébecca Kleinberger,12:42,"hearing,TEDx,sound,human body,humanity,science,self,speech,vocals"
"
											And for some people
it's actually impossible to control it.
											And that's the case
of schizophrenic patients,
											who have auditory hallucinations.
											Who can't distinguish at all
between voices coming from inside
											and outside their head.
											So in our lab, we are also
working on small devices
											to help those people
make those distinctions
											and know if a voice
is internal or external.
									","
											Y para algunas personas
resulta imposible controlarla.
											Y ese es el caso de los pacientes
con esquizofrenia,
											que tienen alucinaciones auditivas.
											No pueden distinguir entre
las voces que vienen del interior
											de las que vienen del exterior.
											En nuestro laboratorio, también
trabajamos con aparatos pequeños
											para ayudar a que esas personas
hagan esas distinciones
											y sepan si una voz es interna o externa.
									","
											Et pour certaines personnes, 
il est même impossible de la contrôler.
											C'est le cas des patients schizophrènes
											qui ont des hallucinations auditives,
											qui sont incapables de distinguer 
entre les voix venues de l'intérieur
											et de l'extérieur de leur tête.
											Dans notre labo, nous travaillons aussi 
sur des petits appareils
											pour aider ces personnes 
à faire ces distinctions
											et à savoir si une voix est 
interne ou externe.
									","
											Hatta bazı kimseler için
bunu kontrol etmek, gerçekten imkânsızdır.
											Ve şizofreni hastalarının
ses halüsinasyonları yaşamasının
											sebebi budur.
											Kafalarının içinden gelen seslerle,
dışından gelenleri
											ayırt edemezler.
											Bu yüzden, laboratuvarımızda
bu kişilerin bu ayrımları yapıp
											bir sesin iç ses mi, dış ses mi
olduğunu anlamalarına
											yardımcı olacak
küçük cihazlar üzerinde çalışıyoruz.
									","
											Manche können sie tatsächlich
gar nicht kontrollieren.
											Das ist der Fall bei 
schizophrenen Patienten
											mit akustischen Halluzinationen,
											die nicht unterscheiden können,
ob die Stimmen von innen
											oder von außen kommen.
											In unserem Labor arbeiten wir
an kleinen Apparaturen,
											die diesen Menschen helfen sollen,
zu unterscheiden,
											ob die Stimme internen
oder externen Ursprungs ist.
									",Why you don't like the sound of your own voice,Rébecca Kleinberger,12:42,"hearing,TEDx,sound,human body,humanity,science,self,speech,vocals"
"
","
","
","
","
",Why you don't like the sound of your own voice,Rébecca Kleinberger,12:42,"hearing,TEDx,sound,human body,humanity,science,self,speech,vocals"
