en,fr,tr,pt,title,speaker,duration,tags
"
											So she embraced her natural style,
											found her voice and changed her message.
											For one thing, she stopped calling herself
a little web design company.
											She really found a lot of strength
and power in communicating her message.
											She's now charging three times
as much for web design,
											and her business is growing.
											She told me about a recent meeting
											with a gruff and sometimes
difficult client
											who had called a meeting questioning
progress on search engine optimization.
											She said in the old days,
											that would have been
a really intimidating meeting for her,
											but her mindset was different.
											She said, she prepared the information,
sat down with the client,
											said this isn't about me,
it's not personal,
											it's about the client.
											She took them through the data,
through the numbers,
											laid out the trends and the progress
in her own voice and in her own way,
											but very directly said,
""Here's what we've done for you.""
											The client sat up and took notice,
and said, ""OK, I got it.""
											And she said in describing that meeting,
											""I didn't feel scared or panicky
											or small,
											which is how I used to feel.
											Instead I feel like, 'OK, I got this.
											I know what I'm doing. I'm confident.'""
									","
											Elle a embrassé son style naturel,
											a trouvé sa voix et a changé son message.
											Tout d'abord, elle a arrêté de parler de
« petite entreprise de conception web ».
											Elle a trouvé une force et du pouvoir
à communiquer son message.
											Son tarif est trois fois plus élevé
pour de la conception web
											et son entreprise croît.
											Elle m'a parlé d'une réunion récente
											avec un client bourru et parfois difficile
											qui avait demandé une réunion
											pour l'interroger sur son progrès
sur la stratégie de référencement.
											Elle a dit qu'auparavant,
											cette réunion aurait été
très intimidante pour elle,
											mais sa mentalité était différente.
											Elle a préparé les informations,
s'est assise avec le client,
											il n'était pas question d'elle,
rien de personnel,
											il était question du client.
											Elle a parcouru les données, les chiffres,
											a exposé les tendances et le progrès
de sa propre voix, à sa façon,
											mais a été directe :
« Voici ce que j'ai fait pour vous. »
											Le client s'est assis et a pris note,
il a dit : « OK. »
											En décrivant cette réunion, elle a dit :
											« Je ne ressentais pas de peur
ou de panique
											ou me croyais petite,
											c'était ainsi avant.
											Au lieu de cela, j'ai dit : « Je maîtrise.
											Je sais ce que je fais.
J'ai confiance. » »
									","
											Ve arkadaşım doğal tarzını kabullendi,
											kendi sesini buldu ve mesajını değiştirdi.
											İşi için ''küçük bir web 
tasarım şirketi'' demeyi bıraktı.
											Mesajını iletmek gerçekten de
ona güç verdi.
											Şu an web tasarımı için
üç kat daha fazla ücret alıyor
											ve işi büyüyor.
											Aksi ve bazen anlaşması güç
											bir müşteriyle olan 
toplantıdan bahsetti geçen,
											arama motoru iyileştirme süreci ile
ilgili soru sormak için toplantı istemiş.
											Eskiden olsaydı,
											bu toplantı onun için gerçekten
rahatsız edici olurdu,
											ama düşünce şekli farklıydı artık.
											Bana bilgileri hazırladığını, 
müşteriyle oturduğunu ve
											bunun kendisiyle alakalı değil,
kişisel değil, müşteriyle
											alakalı olduğunu söyledi.
											Müşteriye verileri ve rakamları göstermiş,
											kendi tarz ve konuşmasıyla
yenilikleri ve ilerlemeyi göstermiş
											ve şunu söylemiş: 
''Sizin için yaptıklarımız bunlar.''
											Müşteri dik oturmuş, işin farkına 
varmış ve ''Pekala, anladım.'' demiş.
											Arkadaşım o toplantıyı anlatırken
											''Korkmuş veya panik
											ya da küçük hissetmedim,
											daha önce böyle hissediyordum.
											'Hallettim, tamamdır. İşimi biliyorum.
											Kendime güvenim tam'
diye hissettim.'' dedi.
									","
											Então ela adotou o seu estilo natural,
											encontrou a sua voz
e mudou a sua mensagem.
											Ela deixou de se chamar uma 
pequena empresa de web design.
											Ela encontrou muita força e poder
em comunicar a sua mensagem.
											Agora cobra três vezes 
mais pelo web design
											e o negócio está a crescer.
											Ela contou-me sobre uma reunião recente
											com um cliente áspero e às vezes difícil
											que marcou uma reunião sobre o progresso 
na otimização do motor de busca.
											Disse que, nos velhos tempos
											teria sido uma reunião intimidante
											mas a sua visão agora era diferente.
											Disse que preparara a informação,
reunira com o cliente,
											disse: ""Isto não é sobre mim,
não é pessoal,
											""é sobre o cliente"".
											Mostrou-lhe os dados, os números,
											dispôs as evoluções e os progressos
na sua própria voz e à sua maneira,
											e disse diretamente:
""Aqui está o que eu fiz para si"".
											O cliente endireitou-se e disse:
""Ok, entendi"".
											E disse, ao descrever essa reunião:
											""Não senti medo ou pânico
											""nem me senti pequenina
											""que era o que sentia antes.
											""Em vez senti: 'Ok, eu consigo.
											"" 'Sei o que estou a fazer.
Estou confiante' "".
									","Know your worth, and then ask for it",Casey Brown,8:22,"behavioral economics,business,finance,economics,entrepreneur,goal-setting,personal growth,society,inequality,gender equality,TEDx,women,work,women in business"
"
","
","
","
","Know your worth, and then ask for it",Casey Brown,8:22,"behavioral economics,business,finance,economics,entrepreneur,goal-setting,personal growth,society,inequality,gender equality,TEDx,women,work,women in business"
"
											Being properly valued is so important.
											You can hear in this story
											that the implications
range far beyond just finances
											into the realm of self-respect
and self-confidence.
											Today I've told two stories,
one about defining our value
											and the other about
communicating our value,
											and these are the two elements
to realizing our full earning potential.
											That's the equation.
											And if you're sitting
in the audience today
											and you're not being paid
what you're worth,
											I'd like to welcome you
into this equation.
											Just imagine what life could be like,
											how much more we could do,
											how much more we could give back,
											how much more we could
plan for the future,
											how validated and respected we would feel
											if we could earn our full potential,
											realize our full value.
									","
											Être correctement estimé est si important.
											Vous entendez dans cette histoire
											que les implications vont
bien au-delà des finances
											et jusqu'au domaine du respect de soi
et de la confiance en soi.
											Aujourd'hui, j'ai raconté deux histoires,
une sur la définition de la valeur
											et l'autre sur
la communication de la valeur,
											ce sont les deux éléments nécessaires
à l'atteinte de notre revenu potentiel.
											Voilà l'équation.
											Si vous êtes dans le public
											et que vous n'êtes pas payé
ce que vous valez,
											j'aimerais vous accueillir
dans cette équation.
											Imaginez ce que pourrait être la vie,
											ce que nous pourrions faire de plus,
											ce que nous pourrions donner en retour,
											ce que nous pourrions
prévoir pour l'avenir,
											ce sentiment de validation et de respect
											si nous pouvions gagner
notre plein potentiel,
											réaliser notre valeur.
									","
											Doğru şekilde değer biçilmek çok önemli.
											Bu hikayede çıkarımların
											maddiyattan çok öte
özgüven ve öz saygıya
											kadar uzandığını fark etmişsinizdir.
											İki hikaye anlattım bugün,
biri kendi değerimizi belirlemek
											diğeri değerimizi belirtmek hakkında,
											bunlar tam kazanç potansiyelimizi
gerçekleştirmemiz için gereken iki element.
											Denklem bu şekilde.
											İzleyiciler arasındaysanız
											ve hak ettiğiniz maaşı almıyorsanız,
											sizi bu denkleme davet ediyorum.
											Hayat nasıl olurdu bir hayal edin,
											daha neler yapabilirdik,
											ne kadar daha geri verebilirdik,
											gelecek için daha ne planlar
yapabilirdik,
											tam potansiyelimizi kazanabilseydik,
											gerçek değerimizin farkına varsak
											ne kadar saygıdeğer hissederdik.
									","
											Ser valorizada adequadamente
é muito importante.
											Vocês podem ouvir esta história
											de que as implicações
vão para além das finanças
											até ao reino do respeito próprio
e da autoconfiança.
											Hoje contei duas histórias,
uma sobre definir o nosso valor
											e outra sobre comunicar o nosso valor.
											Estes são os dois elementos para entender
o nosso potencial total de ganho.
											Esta é a equação.
											Se vocês, hoje, estão sentados na plateia
											e não vos pagam o que valem,
											apresento-vos esta equação.
											[Definir + Dizer = Ganhar]
											Imaginem o que seria a vida,
											o que mais poderíamos fazer,
											o que mais poderíamos devolver,
											o quão mais poderíamos planear o futuro,
											o quão válidos e respeitados
nos sentiríamos
											se ganhássemos o nosso potencial total,
											perceber o nosso real valor.
									","Know your worth, and then ask for it",Casey Brown,8:22,"behavioral economics,business,finance,economics,entrepreneur,goal-setting,personal growth,society,inequality,gender equality,TEDx,women,work,women in business"
"
","
","
","
","Know your worth, and then ask for it",Casey Brown,8:22,"behavioral economics,business,finance,economics,entrepreneur,goal-setting,personal growth,society,inequality,gender equality,TEDx,women,work,women in business"
"
											No one will ever pay you
what you're worth.
											They'll only ever pay you
what they think you're worth,
											and you control their thinking.
									","
											Personne ne vous paiera ce que vous valez.
											On ne vous paiera
que ce que l'on pense que vous valez
											et vous contrôlez cette pensée.
									","
											Size hak ettiğiniz maaşı
kimse vermeyecek.
											Yalnızca hak ettiğinizi 
düşündükleri maaşı verecekler
											ve onların düşüncelerini 
siz yönetiyorsunuz.
									","
											Ninguém vos pagará o que valem.
											Só vos vão pagar
o que acham que vocês valem
											e vocês controlam o que eles pensam.
									","Know your worth, and then ask for it",Casey Brown,8:22,"behavioral economics,business,finance,economics,entrepreneur,goal-setting,personal growth,society,inequality,gender equality,TEDx,women,work,women in business"
"
","
","
","
","Know your worth, and then ask for it",Casey Brown,8:22,"behavioral economics,business,finance,economics,entrepreneur,goal-setting,personal growth,society,inequality,gender equality,TEDx,women,work,women in business"
"
											Thank you.
									","
											Merci.
									","
											Teşekkür ederim.
									","
											Obrigada.
									","Know your worth, and then ask for it",Casey Brown,8:22,"behavioral economics,business,finance,economics,entrepreneur,goal-setting,personal growth,society,inequality,gender equality,TEDx,women,work,women in business"
"
","
","
","
","Know your worth, and then ask for it",Casey Brown,8:22,"behavioral economics,business,finance,economics,entrepreneur,goal-setting,personal growth,society,inequality,gender equality,TEDx,women,work,women in business"
"
											(Applause)
									","
											(Applaudissements)
									","
											(Alkışlar)
									","
											(Aplausos)
									","Know your worth, and then ask for it",Casey Brown,8:22,"behavioral economics,business,finance,economics,entrepreneur,goal-setting,personal growth,society,inequality,gender equality,TEDx,women,work,women in business"
"
","
","
","
","Know your worth, and then ask for it",Casey Brown,8:22,"behavioral economics,business,finance,economics,entrepreneur,goal-setting,personal growth,society,inequality,gender equality,TEDx,women,work,women in business"
