en,es,tr,fr,pt,title,speaker,duration,tags
"
											Do you remember big B, little b?
											If you inherit big B, you get brown eyes?
											It's simple.
											Very few traits are that simple.
											Even eye color is shaped by much more
than a single pigment molecule.
											And something as complex
as the function of our brains
											is shaped by the interaction
of thousands of genes.
											And each of these genes
varies meaningfully
											from person to person to person,
											and each of us is a unique
combination of that variation.
											It's a big data opportunity.
											And today, it's increasingly
possible to make progress
											on a scale that was never possible before.
											People are contributing to genetic studies
											in record numbers,
											and scientists around the world
are sharing the data with one another
											to speed progress.
									","
											¿Se acuerdan de los genes
recesivos y dominantes?
											Si heredamos el dominante
tendremos ojos marrones.
											Es simple.
											Muy pocos rasgos son tan simples.
											Aun el color de los ojos
depende de mucho más
											que tan solo la molécula de un pigmento.
											Y algo tan complejo
											como el funcionamiento del cerebro humano
											depende de la interacción
de miles de genes.
											Y cada uno de estos genes
varía significativamente
											de una persona a otra,
											y cada uno de nosotros es 
una combinación única de esa variación.
											Es una gran oportunidad
para reunir macrodatos.
											Y actualmente es cada vez más 
factible avanzar en este tema
											a una escala que antes nunca fue posible.
											La gente está contribuyendo 
con el estudio de la genética
											en cifras sin precedentes.
											Y los científicos de todo el mundo
se están intercambiando datos
											para avanzar más rápido.
									","
											Büyük B ve küçük b'yi hatırlıyor musunuz?
											Büyük B kalıtımla geçerse
kahverengi gözleriniz olur.
											Bu basit.
											Çok az özellik bu kadar basit.
											Göz rengi bile bir pigment molekülünden
çok daha fazlasıyla şekilleniyor.
											Beynimizin foksiyonu kadar
karmaşık bir şey ise
											binlerce genin etkileşiminden
şekilleniyor.
											Bu genlerin her biri insandan insana
											anlamlı bir şekilde farklılaşıyor.
											Her birimiz bu varyasyonun
benzersiz bir kombinasyonuyuz.
											Bu büyük data için bir fırsat.
											Bugün daha önce mümkün
olmayan bir boyutta
											ilerleme kaydetmek daha da mümkün.
											İnsanlar genetik çalışmalara
											rekor sayıda katkıda bulunuyor.
											Bilim insanları ilerlemeyi
hızlandırmak için birbiriyle
											data paylaşımında bulunuyorlar.
									","
											Vous vous souvenez du grand B, petit b ?
											Si vous avez un grand B,
vous avez les yeux marrons.
											C'est simple.
											Peu de traits sont aussi simples.
											La couleur des yeux est définie par 
bien plus qu'une molécule de pigment.
											Et quelque chose d'aussi complexe
que le fonctionnement cérébral
											est défini par l'interaction
de milliers de gènes.
											Et chacun de ces gènes varie
fondamentalement
											d'un individu à l'autre,
											et chacun de nous est une unique
combinaison de ces variations.
											C'est un réservoir de mégadonnées.
											Et aujourd'hui il est possible
de faire des progrès
											à une échelle qui n'avait jamais 
été possible auparavant.
											Le nombre de participants 
à des études génétiques
											atteint des records,
											et les scientifiques du monde entier
partagent leurs résultats
											pour progresser plus rapidement.
									","
											Lembram-se dos alelos
B grande e b pequeno?
											E como, se herdarmos o B grande, 
temos olhos castanhos?
											É simples.
											Mas são raros os traços
que são assim tão lineares.
											Até a cor dos olhos é codificada por muito
mais que uma molécula de pigmento.
											E algo tão complexo
como o funcionamento do nosso cérebro
											é concebido pela interacção
entre milhares de genes.
											Cada um destes genes
varia consideravelmente
											de pessoa para pessoa,
											e cada um de nós é uma combinação
única dessa mesma variação.
											É uma oportunidade única
para os megadados.
											E, hoje em dia, torna-se cada vez mais
praticável fazer progressos
											a uma escala jamais 
atingida anteriormente.
											Os contributos para a área da genética
											têm atingido valores recorde.
											Temos cientistas de todas as partes
do mundo a partilhar resultados entre si
											para acelerar o progresso.
									",How data is helping us unravel the mysteries of the brain,Steve McCarroll,17:22,"brain,science,technology,genetics,neuroscience,molecular biology,mental health,disease,medical research,medical imaging,DNA,TEDMED"
"
","
","
","
","
",How data is helping us unravel the mysteries of the brain,Steve McCarroll,17:22,"brain,science,technology,genetics,neuroscience,molecular biology,mental health,disease,medical research,medical imaging,DNA,TEDMED"
"
											I want to tell you a short story
about a discovery we recently made
											about the genetics of schizophrenia.
											It was made possible
by 50,000 people from 30 countries,
											who contributed their DNA
to genetic research on schizophrenia.
											It had been known for several years
											that the human genome's largest influence
on risk of schizophrenia
											comes from a part of the genome
											that encodes many of the molecules
in our immune system.
											But it wasn't clear which gene
was responsible.
											A scientist in my lab developed
a new way to analyze DNA with computers,
											and he discovered something
very surprising.
											He found that a gene called
""complement component 4"" —
											it's called ""C4"" for short —
											comes in dozens of different forms
in different people's genomes,
											and these different forms
make different amounts
											of C4 protein in our brains.
											And he found that the more
C4 protein our genes make,
											the greater our risk for schizophrenia.
									","
											Les contaré una breve historia
sobre un descubrimiento
											que acabamos de hacer
sobre la genética de la esquizofrenia.
											Fue posible con la colaboración
de 50 000 personas de 30 países,
											que dieron su ADN para la investigación
genética de la esquizofrenia.
											Durante muchos años se supo
											que la mayor influencia del genoma
humano en el riesgo de esquizofrenia
											está en una parte del genoma
											que codifica muchas de las moléculas
de nuestro sistema inmunológico.
											Pero no se sabía a ciencia cierta
qué gen era el responsable.
											Un científico de mi laboratorio creó
una nueva forma de analizar el ADN
											con computadoras,
											y descubrió algo increíble.
											Vio que un gen llamado 
""componente 4 del complemento"",
											o C4 en su forma abreviada,
											se manifiesta de varias maneras distintas
en el genoma de diferentes personas,
											y estas maneras distintas 
fabrican distintas cantidades
											de proteínas C4 en el cerebro.
											Y descubrió que cuantas más 
proteínas C4 fabrican nuestros genes,
											mayor es el riesgo
de padecer esquizofrenia.
									","
											Size şizofreninin genetiği hakkında
yaptığımız keşfin
											kısa bir hikayesini anlatmak istiyorum.
											30 ülkeden 50.000 insan
şizofreni hakkında
											genetik araştırma yapmak için
DNA'larıyla katkıda bulundular.
											Yıllardır biliniyor ki
											insan genomunun şizofreni riskine
en büyük etkisi
											bağışıklık sistemimizin çoğu molekülünü
											şifreleyen genom parçasından geliyor.
											Ama hangi genin sorumlu olduğu belirsizdi.
											Laboratuvarımdaki bir bilim insanı DNA'nın
bilgisayarla analizi için bir yol buldu
											ve çok şaşırtıcı bir şey keşfetti.
											""Tamamlayıcı bileşen 4""
kısaca ""C4"" adında
											bir gen buldu.
											Farklı insanların genomlarında
düzinelerce farklı formda oluşuyor.
											Bu farklı formlar beynimizde
farklı miktarlarda
											C4 proteini üretiyor.
											Ve genlerimiz ne kadar çok
C4 proteini üretirse
											şizofreni riskimiz o kadar artar.
									","
											Je vais vous raconter une anecdote
à propos d'une récente découverte
											sur la génétique de la schizophrénie.
											Ceci fut possible grâce à la contribution
de 50 000 personnes de 30 pays
											qui ont donné leur ADN à la 
recherche génétique sur la schizophrénie.
											On sait depuis quelques années
											que le principal impact de la génétique
sur le risque de schizophrénie
											est lié à une partie du génome
											qui code de nombreuses molécules
de notre système immunitaire.
											Mais on ne savait pas quels gènes
étaient impliqués.
											Un scientifique de mon labo a développé
une nouvelle façon d'analyser l'ADN
											et a découvert un fait surprenant.
											Il a découvert qu'un gène appelé 
« composant du complément 4 »,
											aussi appelé C4,
											existe sous des dizaines de 
formes différentes dans le génome,
											et ces différentes formes conduisent
à différentes quantités
											de protéine C4 dans le cerveau.
											Il a découvert que plus nos gènes
produisent de protéine C4,
											plus le risque de schizophrénie est élevé.
									","
											Quero contar-vos uma pequena história
sobre uma descoberta recente
											sobre a genética da esquizofrenia.
											Foi tudo graças a 50 000 pessoas
oriundas de 30 países diferentes,
											que contribuíram com o seu ADN para
a pesquisa da genética da esquizofrenia.
											Já há vários anos que se sabia
											que a maior influência do genoma humano
quanto ao risco de esquizofrenia
											provém de uma parte do genoma
											que codifica várias moléculas
do nosso sistema imunitário.
											Porém, ainda não se sabia
qual era o gene responsável.
											Um dos nossos cientistas criou uma nova
forma computorizada de analisar o ADN,
											e fez uma descoberta impressionante.
											Descobriu que um gene denominado
""componente 4 do complemento"",
											também conhecido por ""C4"",
											assume dezenas de formas diferentes
em genomas de pessoas diferentes,
											e que estas formas distintas
originam diferentes quantidades
											da proteína C4 no nosso cérebro.
											Ele também descobriu que quanto
mais proteína C4 os nossos genes criarem,
											maior o nosso risco de ter esquizofrenia.
									",How data is helping us unravel the mysteries of the brain,Steve McCarroll,17:22,"brain,science,technology,genetics,neuroscience,molecular biology,mental health,disease,medical research,medical imaging,DNA,TEDMED"
"
","
","
","
","
",How data is helping us unravel the mysteries of the brain,Steve McCarroll,17:22,"brain,science,technology,genetics,neuroscience,molecular biology,mental health,disease,medical research,medical imaging,DNA,TEDMED"
"
											Now, C4 is still just one risk factor
in a complex system.
											This isn't big B,
											but it's an insight about
a molecule that matters.
											Complement proteins like C4
were known for a long time
											for their roles in the immune system,
											where they act as a kind of
molecular Post-it note
											that says, ""Eat me.""
											And that Post-it note
gets put on lots of debris
											and dead cells in our bodies
											and invites immune cells
to eliminate them.
											But two colleagues of mine found
that the C4 Post-it note
											also gets put on synapses in the brain
											and prompts their elimination.
											Now, the creation and elimination
of synapses is a normal part
											of human development and learning.
											Our brains create and eliminate
synapses all the time.
											But our genetic results suggest
that in schizophrenia,
											the elimination process
may go into overdrive.
									","
											Ahora bien, el C4 no es más que un factor
de riesgo dentro de un complejo sistema.
											No es un carácter dominante,
											sino la posibilidad de conocer
una molécula importante.
											Las proteínas del complemento como la C4
fueron conocidas durante mucho tiempo
											por su función en el sistema inmunológico,
											donde actúan como una especie 
de nota recordatoria
											que dice: ""Cómanme"".
											Y esa notita aparece
en una gran cantidad de desechos
											y células muertas del cuerpo,
											e invita a las células 
inmunes a eliminarlas.
											Pero dos colegas descubrieron
que ese recordatorio de la C4
											también aparece
en las sinapsis del cerebro
											e induce a que se las elimine.
											Ahora bien, la creación y eliminación
de las sinapsis es parte normal
											del desarrollo y aprendizaje
del ser humano.
											Nuestro cerebro crea y elimina 
sinapsis todo el tiempo.
											Pero los resultados genéticos obtenidos
sugieren que, en la esquizofrenia,
											el proceso de eliminación 
podría acelerarse demasiado.
									","
											C4 karmaşık bir sistemde
risk faktörlerinden yalnızca biri.
											Bu bir büyük B değil
											ama bu önemli bir molekül
hakkında bir içgörü.
											C4 gibi tamamlayıcı proteinler
bağışıklık sistemindeki rolleri hakkında
											uzun zamandır biliniyordu.
											Üzerinde ""beni ye"" yazan
bir Post-it notu gibi davranıyorlar.
											Ve bu Post-it notu vücudumuzdaki
											atık ve ölü hücrelerin üzerine yapışarak
											bağışıklık hücrelerini onları
yok etmeye çağırıyor.
											Ancak iki arkadaşım C4 Post-in notunun
											beyin sinapslarının üzerine de yapıştığını
											ve onları yok ettiğini buldu.
											Sinapsların oluşturulması
ve yok edilmesi insan gelişimi
											insan gelişim ve ve öğreniminin
normal bir parçası.
											Beynimiz sinapsları sürekli
oluşturup yok ediyor.
											Ama genetik sonuçlar gösteriyor ki
											şizofrenide yok etme süreci
çok hızlanabiliyor.
									","
											Le C4 est juste un facteur de risque 
au sein d'un système complexe.
											Ce n'est pas un grand B,
											mais c'est un aperçu
sur une molécule importante.
											Les protéines du complément comme le C4
sont connues depuis longtemps
											pour leur rôle dans l'immunité,
											où elles jouent le rôle
de post-it moléculaire
											qui dit : « Mange-moi ».
											Ce post-it est déposé
sur de nombreux déchets
											et sur les cellules mortes 
dans notre corps
											et invite les cellules immunitaires
à les éliminer.
											Mais deux collègues ont trouvé 
que le post-it C4
											se retrouve aussi déposé sur
des synapses dans le cerveau
											incitant à leur élimination.
											Alors, la création et l'élimination
de synapses font partie
											du développement et de l'apprentissage.
											Nos cerveaux créent et éliminent 
des synapses en continu.
											Mais nos résultats suggèrent
que dans la schizophrénie,
											ce processus d'élimination 
pourrait être suractivé.
									","
											Ora, o C4 é apenas um factor de risco
num sistema complexo.
											Não é como o alelo B grande,
											porém é uma informação fulcral
sobre uma molécula relevante.
											As proteínas de complemento como o C4
já eram conhecidas há algum tempo
											pelos seus papéis no sistema imunitário,
											onde actuam como uma espécie
de nota Post-it
											que diz ""devorem-me"".
											Essa nota Post-it é colada
a montes de resíduos
											e a células mortas no nosso corpo
											levando as células imunitárias
a eliminá-las.
											Contudo, dois colegas meus
descobriram que a nota Post-it C4
											também é colocada em sinapses, no cérebro
											o que leva à sua destruição.
											Ora, a criação e destruição de sinapses
faz parte do processo
											do nosso desenvolvimento e aprendizagem.
											O nosso cérebro cria
e elimina sinapses a toda a hora.
											Porém os resultados que obtemos
sugerem que na esquizofrenia,
											esse processo de eliminação
pode ocorrer em demasia.
									",How data is helping us unravel the mysteries of the brain,Steve McCarroll,17:22,"brain,science,technology,genetics,neuroscience,molecular biology,mental health,disease,medical research,medical imaging,DNA,TEDMED"
"
","
","
","
","
",How data is helping us unravel the mysteries of the brain,Steve McCarroll,17:22,"brain,science,technology,genetics,neuroscience,molecular biology,mental health,disease,medical research,medical imaging,DNA,TEDMED"
"
											Scientists at many drug companies tell me
they're excited about this discovery,
											because they've been working
on complement proteins for years
											in the immune system,
											and they've learned a lot
about how they work.
											They've even developed molecules
that interfere with complement proteins,
											and they're starting to test them
in the brain as well as the immune system.
											It's potentially a path toward a drug
that might address a root cause
											rather than an individual symptom,
											and we hope very much that this work
by many scientists over many years
											will be successful.
									","
											Científicos de empresas farmacéuticas
											han mostrado gran interés
en este descubrimiento,
											porque durante años han investigado
las proteínas del complemento
											en el sistema inmunológico,
											y han aprendido mucho
sobre su funcionamiento.
											También desarrollaron moléculas
que interfieren con estas proteínas,
											y están empezando a probarlas
en el cerebro y en el sistema inmunitario.
											Es una vía potencial para crear una droga
que actúe sobre la causa original
											y no sobre un síntoma individual.
											Y tenemos la esperanza 
de que este trabajo
											realizado por tantos científicos 
a lo largo de muchos años,
											rinda sus frutos con el tiempo.
									","
											Birçok ilaç şirketindeki bilim insanları
bu keşif hakkında çok heyecanlandılar
											çünkü bağışıklık sistemindeki
tamamlayıcı proteinler üzerinde
											yıllardır çalışıyorlar
											ve nasıl çalıştıklarıyla ilgili
çok şey öğrendiler.
											Hatta tamamlayıcı proteinlere
müdahale eden moleküller geliştirdiler
											ve bağışıklık sisteminde olduğu gibi
beyinde de onları test etmeye başladılar.
											Bu bireysel bir semptomdan ziyade
kök nedeni adresleyen
											bir ilaca doğru olası bir yol.
											Umuyoruz ki bilim insanlarının
yıllar boyu süren bu çalışması
											başarılı olacak.
									","
											C'est une découverte passionnante
pour l'industrie pharmaceutique
											qui travaille sur les protéines
du complément depuis des années,
											dans le système immunitaire,
											et elle en a beaucoup appris
sur leur rôle.
											On a créé des molécules interférant 
avec les protéines du complément
											et on a commencé à les tester dans
le cerveau et le système immunitaire.
											C'est une voie potentielle vers 
un médicament qui traitera la cause
											plutôt qu'un symptôme individuel,
											et on espère que ce travail mené
par les scientifiques depuis des années
											sera couronné de succès.
									","
											Há cientistas da indústria farmacêutica
a contarem-me o quão empolgados estão,
											visto que já trabalham com as proteínas
de complemento há anos
											quanto ao sistema imunitário,
											e aprenderam imenso
sobre o seu funcionamento.
											Chegaram até a criar moléculas que
interferem com proteínas de complemento,
											e começaram a testá-las tanto no cérebro
como no sistema imunitário.
											Estamos no possível caminho em direcção
a um fármaco que trate a causa da doença
											ao invés de um sintoma individual,
											e esperamos sinceramente que o trabalho
de tantos cientistas, há já tantos anos
											seja um sucesso.
									",How data is helping us unravel the mysteries of the brain,Steve McCarroll,17:22,"brain,science,technology,genetics,neuroscience,molecular biology,mental health,disease,medical research,medical imaging,DNA,TEDMED"
"
","
","
","
","
",How data is helping us unravel the mysteries of the brain,Steve McCarroll,17:22,"brain,science,technology,genetics,neuroscience,molecular biology,mental health,disease,medical research,medical imaging,DNA,TEDMED"
"
											But C4 is just one example
											of the potential for data-driven
scientific approaches
											to open new fronts on medical problems
that are centuries old.
											There are hundreds of places
in our genomes
											that shape risk for brain illnesses,
											and any one of them could lead us
to the next molecular insight
											about a molecule that matters.
											And there are hundreds of cell types that
use these genes in different combinations.
											As we and other scientists
work to generate
											the rest of the data that's needed
											and to learn all that we can
from that data,
											we hope to open many more new fronts.
											Genetics and single-cell analysis
are just two ways
											of trying to turn the brain
into a big data problem.
									","
											Pero la C4 es solo un ejemplo
											del potencial de las técnicas
científicas basadas en datos
											para abrir nuevos frentes 
en relación a problemas médicos
											que existen desde hace siglos.
											Hay cientos de sitios en nuestro genoma
											que definen el riesgo de padecer
enfermedades cerebrales,
											y cualquiera de esos sitios
puede ayudarnos a conocer
											el funcionamiento 
de otra molécula importante.
											Hay cientos de tipos celulares que usan 
estos genes en distintas combinaciones.
											Y a medida que los científicos
avanzamos para generar
											el resto de los datos necesarios
											y obtener la mayor información
a partir de esos datos,
											tenemos la expectativa de abrir
muchos nuevos frentes.
											La genética y el análisis de células
individuales son solo dos maneras
											de hacer que el cerebro sea
un problema de macrodatos.
									","
											C4 yüzyılların medikal problemlerine
											yeni kapılar açan veri bazlı bilimsel
yaklaşımların potansiyelinin
											yalnızca bir örneği.
											Genomlarımızda
beyin hastalıklarına neden olan
											yüzlerce yer var.
											Ve onlardan herhangi biri
bizi önemi olan bir molekülle ilgili
											bir sonraki moleküler içgörüye
yönlendirebilir.
											Üstelik bu genleri farklı kombinasyonlarda
kullanan yüzlerce hücre tipi var.
											Biz ve diğer bilim insanları
											datanın gerekli olan
diğer kısmını oluşturmak
											ve bu datadan her şeyi
öğrenmek için çalıştıkça
											daha birçok yeni kapı
açacağımızı umuyoruz.
											Genetik ve tek hücre analizi
											beyni büyük veri problemine
döndürmeye çalışmanın sadece iki yolu.
									","
											Mais le C4 est juste un exemple
											du potentiel des approches 
scientifiques par analyse de données
											pour ouvrir de nouveaux fronts sur
des problèmes médicaux centenaires.
											Il y a des centaines de régions 
de notre génome
											qui conditionnent à un risque
de maladie mentale,
											et chacune pourrait nous guider
vers une piste moléculaire
											identifiant une molécule importante.
											Des centaines de cellules utilisent 
différentes combinaisons de ces gènes.
											Nous, et d'autres,
travaillons pour générer
											les données nécessaires
											et pour apprendre le maximum
de ces données,
											en espérant ouvrir
beaucoup d'autres fronts.
											La génétique et l'analyse par cellule 
individuelle sont juste deux moyens
											d'essayer de convertir le cerveau
en un problème de mégadonnées.
									","
											No entanto, o C4 é apenas um exemplo
											do potencial de técnicas científicas
baseadas em megadados
											para disponibilizar novas soluções
a problemas médicos que já são seculares.
											Há centenas de locais no nosso genoma
											que determinam o risco
para várias doenças cerebrais,
											e cada um deles poderia guiar-nos
em direcção à próxima descoberta
											acerca de uma molécula relevante para nós.
											Existem centenas de tipos de células que
combinam estes genes de diferentes formas.
											À medida que nos esforçamos para recolher
											os restantes dados que precisamos
											e aprendemos tudo o que conseguimos
a partir deles,
											esperamos continuar
a abrir novos caminhos.
											A genética e a análise individual celular
são apenas duas das formas
											de tentar transformar o cérebro
num ""puzzle"" para megadados.
									",How data is helping us unravel the mysteries of the brain,Steve McCarroll,17:22,"brain,science,technology,genetics,neuroscience,molecular biology,mental health,disease,medical research,medical imaging,DNA,TEDMED"
"
","
","
","
","
",How data is helping us unravel the mysteries of the brain,Steve McCarroll,17:22,"brain,science,technology,genetics,neuroscience,molecular biology,mental health,disease,medical research,medical imaging,DNA,TEDMED"
"
											There is so much more we can do.
											Scientists in my lab
are creating a technology
											for quickly mapping the synaptic
connections in the brain
											to tell which neurons are talking
to which other neurons
											and how that conversation changes
throughout life and during illness.
											And we're developing a way
to test in a single tube
											how cells with hundreds
of different people's genomes
											respond differently to the same stimulus.
											These projects bring together
people with diverse backgrounds
											and training and interests —
											biology, computers, chemistry,
math, statistics, engineering.
											But the scientific possibilities
rally people with diverse interests
											into working intensely together.
									","
											Hay mucho más por hacer.
											Los científicos de mi laboratorio
están desarrollando una tecnología
											para mapear rápidamente 
las conexiones sinápticas del cerebro
											y así identificar qué neuronas
dialogan con cuáles otras
											y descubrir cómo ese diálogo va cambiando
en el curso de la vida y la enfermedad.
											Y estamos desarrollando una forma
de estudiar en un solo tubo de ensayo
											cómo células con cientos 
de distintos genomas humanos
											reaccionan de manera distinta
al mismo estímulo.
											Estos proyectos reúnen
a personas de distinto origen,
											nivel de educación e intereses:
											biología, computación, química, 
matemática, estadística, ingeniería.
											Pero las posibilidades científicas
reúnen personas de intereses disímiles
											para trabajar activamente y en conjunto.
									","
											Yapabileceğimiz daha çok şey var.
											Laboratuvarımdaki bilim insanları
beyindeki sinaptik bağlantıların
											hızlıca haritasını çizmek için
bir teknoloji yaratıyorlar,
											böylece hangi nöron
başka hangi nöronlarla konuşuyor
											ve hayat boyunca ve hastalık süresince bu
konuşma nasıl değişiyor söyleyebilecekler.
											Yüzlerce farklı insanın genomlarının
aynı uyarıya nasıl farklı tepki verdiğini
											tek bir tüpte test edebilecek
											yeni bir yol geliştiriyoruz.
											Bu projeler farklı geçmişi, eğitimi
ve ilgi alanları olan insanları
											bir araya getiriyor,
											biyoloji, bilgisayar, kimya,
matematik, istatistik, mühendislik gibi.
											Bilimsel ihtimaller farklı ilgi alanları
olan insanları birlikte yoğun bir şekilde
											çalışmaya teşvik ediyor.
									","
											On peut en faire tellement plus.
											Les chercheurs de mon laboratoire
sont en train de créer un outil
											qui cartographie les connexions
synaptiques dans le cerveau
											afin d'identifier les communications
entre les neurones
											et voir comment elles évoluent au cours 
de la vie et dans la maladie.
											Et nous développons une façon
de tester dans un seul tube
											comment les cellules de 
centaines de génomes différents
											répondent au même stimulus.
											Ces projets rassemblent des acteurs
aux profils différents,
											avec une formation
et des intérêts divers :
											la biologie, l'informatique, la chimie, 
les maths, les statistiques, l'ingénierie.
											Mais les possibilités scientifiques
rassemblent ces différents acteurs
											pour travailler sur un projet commun.
									","
											Há tanto mais que podemos fazer.
											No meu laboratório estamos
a desenvolver uma tecnologia
											capaz de mapear rapidamente
as sinapses no cérebro
											de forma a identificar
as interligações entre neurónios
											e como essa comunicação se altera
ao longo da vida e durante uma doença.
											Estamos a desenvolver uma forma
de testar num único tubo de ensaio
											como as células com centenas
de genomas de várias pessoas
											respondem de forma distinta
ao mesmo estímulo.
											Estes projectos reúnem pessoas
com conhecimentos muito diversos,
											assim como experiência e interesses,
											como biologia, informática, química,
matemática, estatística, engenharias.
											As possibilidades científicas agrupam
pessoas com interesses diferentes
											e fazem com que trabalhem em conjunto.
									",How data is helping us unravel the mysteries of the brain,Steve McCarroll,17:22,"brain,science,technology,genetics,neuroscience,molecular biology,mental health,disease,medical research,medical imaging,DNA,TEDMED"
"
","
","
","
","
",How data is helping us unravel the mysteries of the brain,Steve McCarroll,17:22,"brain,science,technology,genetics,neuroscience,molecular biology,mental health,disease,medical research,medical imaging,DNA,TEDMED"
"
											What's the future
that we could hope to create?
											Consider cancer.
											We've moved from an era of ignorance
about what causes cancer,
											in which cancer was commonly ascribed
to personal psychological characteristics,
											to a modern molecular understanding
of the true biological causes of cancer.
											That understanding today
leads to innovative medicine
											after innovative medicine,
											and although there's still
so much work to do,
											we're already surrounded by people
who have been cured of cancers
											that were considered untreatable
a generation ago.
											And millions of cancer survivors
like my sister
											find themselves with years of life
that they didn't take for granted
											and new opportunities
											for work and joy and human connection.
											That is the future that we are determined
to create around mental illness —
											one of real understanding and empathy
											and limitless possibility.
									","
											¿Cuál es el futuro que queremos construir?
											Tomemos el cáncer.
											Pasamos de ignorar las causas del cáncer,
											que antes se atribuía a rasgos
psicológicos del individuo,
											al conocimiento avanzado de las moléculas,
											que permitió conocer las causas
biológicas verdaderas del cáncer.
											Ese conocimiento es lo que hoy 
da lugar a una medicina innovadora
											que lo es cada vez más,
											y si bien aún queda mucho por investigar,
											ya hay personas
que se han curado de cánceres
											para los cuales no había tratamiento
en la generación anterior.
											Y así, millones de personas que han 
sobrevivido al cáncer, como mi hermana,
											disfrutan de más años de vida
que nunca habrían imaginado
											y de nuevas oportunidades para trabajar, 
ser felices y conectarse con los demás.
											Este es el futuro que pretendemos forjar
en torno a las enfermedades mentales,
											el de la verdadera comprensión,
											de la empatía
											y de posibilidades infinitas.
									","
											Nasıl bir gelecek yaratmayı umuyoruz?
											Kanseri ele alalım.
											Kanserin nedeninin kişisel
psikolojik karakteristiklere atfedildiği
											cahilce bir devirden, kanserin gerçek
biyolojik nedenlerini anlayabildiğimiz
											modern moleküler bir yaklaşıma geçtik.
											Bugün bu anlayış bizleri her geçen gün
											daha çok yenilikçi tıbba yönlendiriyor.
											Yapılacak daha çok şey olmasına rağmen,
											etrafımız şimiden kanseri yenmiş
insanlarla çevrili,
											bir jenerasyon önce tedavi edilemez
olduğunu düşündüğümüz...
											Kardeşim gibi kanseri yenen
milyonlarca kişi
											ellerinde olmadığını düşündükleri yıllar,
											iş, mutluluk ve insan iletişimi için
											yeni fırsatlar edindiler.
											İşte bu zihinsel hastalıklarla ilgili
yaratmak istediğimiz gelecek;
											gerçek anlayış, empati
											ve sonsuz olanağın olduğu bir gelecek.
									","
											Quel futur peut-on espérer créer ?
											Le cancer par exemple ;
											nous sommes passée d'une ère d'ignorance
sur les causes du cancer,
											lors de laquelle on attribuait le cancer 
à une susceptibilité psychologique,
											à une ère de compréhension moléculaire
des vraies causes biologiques du cancer.
											Cette compréhension mène
aujourd'hui à une médecine
											de plus en plus innovante,
											et même s'il reste beaucoup à faire,
											nous sommes déjà entourés par
des patients guéris du cancer
											qui, il y a une génération, 
auraient été considérés incurables.
											Et des millions de survivants
du cancer comme ma sœur
											se retrouvent avec des années de vie
qu'ils ne tenaient pas pour acquises
											et de nouvelles opportunités
											de travail, de joie
et de relations humaines.
											C'est le futur que nous sommes déterminés
à créer pour la maladie mentale :
											un futur de compréhension et d'empathie
											où les possibilités sont infinies.
									","
											Qual é o futuro que esperamos vir a criar?
											Vejamos o caso do cancro.
											Passámos de uma era de ignorância
sobre quais as causas do cancro,
											onde este era comummente atribuído
a características psicológicas pessoais,
											a uma era de compreensão molecular sobre
as suas verdadeiras causas biológicas.
											Esse conhecimento hoje origina
técnicas de medicina inovadoras
											atrás de técnicas inovadoras.
											Mesmo que exista ainda
bastante trabalho a fazer,
											estamos já rodeados de pessoas
que foram curadas de cancros
											que, na geração anterior,
eram vistos como incuráveis.
											E milhões de sobreviventes de cancro,
pessoas como a minha irmã,
											dão por si com anos de vida
que não tomavam como garantidos
											e novas oportunidades
											de trabalho, de felicidade, 
de relações humanas.
											É esse o futuro que estamos determinados
a criar para doenças mentais,
											um futuro de genuína compreensão e empatia
											e possibilidades ilimitadas.
									",How data is helping us unravel the mysteries of the brain,Steve McCarroll,17:22,"brain,science,technology,genetics,neuroscience,molecular biology,mental health,disease,medical research,medical imaging,DNA,TEDMED"
"
","
","
","
","
",How data is helping us unravel the mysteries of the brain,Steve McCarroll,17:22,"brain,science,technology,genetics,neuroscience,molecular biology,mental health,disease,medical research,medical imaging,DNA,TEDMED"
"
											Thank you.
									","
											Gracias.
									","
											Teşekkürler.
									","
											Merci.
									","
											Muito obrigado.
									",How data is helping us unravel the mysteries of the brain,Steve McCarroll,17:22,"brain,science,technology,genetics,neuroscience,molecular biology,mental health,disease,medical research,medical imaging,DNA,TEDMED"
"
","
","
","
","
",How data is helping us unravel the mysteries of the brain,Steve McCarroll,17:22,"brain,science,technology,genetics,neuroscience,molecular biology,mental health,disease,medical research,medical imaging,DNA,TEDMED"
"
											(Applause)
									","
											(Aplausos)
									","
											(Alkışlar)
									","
											(Applaudissements)
									","
											(Aplausos)
									",How data is helping us unravel the mysteries of the brain,Steve McCarroll,17:22,"brain,science,technology,genetics,neuroscience,molecular biology,mental health,disease,medical research,medical imaging,DNA,TEDMED"
"
","
","
","
","
",How data is helping us unravel the mysteries of the brain,Steve McCarroll,17:22,"brain,science,technology,genetics,neuroscience,molecular biology,mental health,disease,medical research,medical imaging,DNA,TEDMED"
