es,tr,fr,title,speaker,duration,tags
"
											Aquí les va una historia
de cómo podría ser.
											Es una historia sobre 
una mujer llamada Emma.
											A los 25, Emma 
llegó a mi oficina
											porque estaba, en sus propias palabras,
teniendo una crisis de identidad.
											Decía que le gustaría 
trabajar en el arte
											o en el entretenimiento,
pero todavía no se podía decidir,
											así que pasó los últimos años
trabajando como mesera.
											Como era más barato,
vivía con un novio
											que mostraba más temperamento
que ambición.
											Y a pesar de vivir 
unos 20s muy difíciles,
											su vida anterior había 
sido aún más difícil.
											Lloraba frecuentemente
en nuestras sesiones,
											pero luego se levantaba
ella misma al decir,
											""Uno no elige a su familia,
pero puede elegir a sus amigos"".
									","
											İşte bunun nasıl olduğu hakkında bir öykü.
											Bu hikaye Emma adındaki bir kadın hakkında.
											25 yaşında Emma ofisime geldi,
											çünkü söylediğine göre kimlik bunalımı yaşıyordu.
											Sanat ya da eğlence sektöründe çalışmayı düşündüğünü
											ancak henüz karar vermediğini söylemişti, ama
											bunun yerine son bir kaç yılını garsonluk yaparak geçirmişti.
											Çünkü bu daha ucuzdu, tutkusundan çok
											öfkesini gösteren erkek arkadaşıyla beraber yaşıyordu.
											Ve zorlu geçen 20'li yaşları gibi,
											yaşamının başları daha da zorlu bir hal almıştı.
											Seanslarda genelde ağlardı,
											sonra kendini ""Aileni seçemezsin ama arkadaşlarını seçebilirsin""
											diyerek toparlardı.
									","
											Voici une histoire sur ce qui peut se passer.
											C'est l'histoire d'une femme appelée Emma.
											A 25 ans, Emma est venue dans mon bureau
											parce qu'elle avait, selon ses propres mots, 
une crise d'identité.
											Elle disait qu'elle pensait 
qu'elle aimerait travailler dans le domaine des arts
											ou du spectacle, 
mais elle n'avait pas encore décidé,
											elle avait donc passé les dernières années
comme serveuse.
											Parce que c'était moins cher, 
elle vivait avec son petit ami
											qui affichait son mauvais caractère plus souvent
que ses ambitions.
											Et bien que sa vingtaine ait été difficile,
											son enfance l'avait été encore davantage.
											Elle pleurait souvent pendant nos sessions,
											mais ensuite elle se reprenait en disant,
											« On ne choisit pas sa famille 
mais on peut choisir ses amis. »
									",Why 30 is not the new 20,Meg Jay,14:49,"aging,culture,goal-setting,youth"
"
","
","
",Why 30 is not the new 20,Meg Jay,14:49,"aging,culture,goal-setting,youth"
"
											Bueno, un día
Emma llegó
											puso su cabeza
sobre sus piernas
											y lloró durante 
casi toda la hora.
											Acababa de comprar una 
nueva libreta para directorio,
											y había pasado toda la mañana
llenándola con sus muchos contactos,
											pero luego se quedó 
viendo el espacio vacío
											que sigue después
de las palabras
											""En caso de emergencia,
por favor llame a...""
											Estaba a punto de la histeria
cuando me vio y dijo,
											""¿Quién va a estar para mí
si tengo un accidente automovilístico?
											¿Quién me va a cuidar
si me da cáncer?""
									","
											Bir gün, Emma geldi,
											başını ellerinin arasına aldı
											ve bir saatin çoğunu hıçkırarak ağlayarak geçirdi.
											Yeni bir adres defteri almıştı,
											ve tüm sabahını bağlantılarını oraya geçirmekle harcamıştı
											ama sonra ""Lütfen acil durumlarda bu numarayı arayınız ... .""
											cümlesinden sonra gelen
											boşluğa bakakalmıştı.
											Bana bakıp, ""Bir araba enkazında kalsam benim
											için kim orada olacak? Kanser olursam benimle
											kim ilgilenecek?"" derken neredeyse histerikti.
									","
											Puis un jour, Emma est entrée
											elle a posé sa tête sur ses genoux
											et a sangloté pendant presque toute l'heure.
											Elle venait juste d'acheter un nouveau carnet d'adresse,
											et avait passé la matinée 
à le remplir avec ses nombreux contacts,
											mais ensuite elle était restée
à observer cette page blanche
											qu'il y a après les mots
											« En cas d'urgence, s'il vous plait appelez... »
											Elle était presque hystérique 
quand elle m'a regardé et a dit,
											« Qui est-ce qui sera là pour moi
si j'ai un accident de voiture ?
											Qui va prendre soin de moi si j'ai un cancer ? »
									",Why 30 is not the new 20,Meg Jay,14:49,"aging,culture,goal-setting,youth"
"
","
","
",Why 30 is not the new 20,Meg Jay,14:49,"aging,culture,goal-setting,youth"
"
											En ese momento,
me costó mucho trabajo
											resistir y no decir, ""Yo"".
											Lo que Emma necesitaba 
no era una terapista
											que de verdad
se preocupara.
											Emma necesitaba una vida mejor,
y yo sabía que esta era su oportunidad.
											Yo había aprendido mucho 
desde que trabajé con Alex
											como para solo sentarme mientras
la década decisiva de Emma
											pasaba delante.
									","
											O an, ""Ben yaparım."" dememek için
											kendimi gerçekten zor tuttum.
											Fakat Emma'nın ihtiyacı olan şey
											bir terapist değil onu gerçekten umursayan biriydi.
											Emma'nın daha iyi bir hayata ihtiyacı vardı ve bunun, onun fırsatı olduğunu biliyordum.
											Alex'le çalıştıktan sonra Emma'nın, onun
											için en önemli dönemi yanından geçip giderken
											sadece oturup durmamak için çok şey öğrenmiştim.
									","
											Et à ce moment-là, il m'a fallu toute ma volonté
											pour ne pas dire, « Moi je le ferai »
											Mais ce dont Emma avait besoin, ce n'était pas d'une psy
											qui se sentait vraiment vraiment concernée.
											Emma avait besoin d'une meilleure vie, et
je savais que là c'était sa chance.
											J'en avais trop appris depuis la première fois
où j'avais travaillé avec Alex
											pour rester assise là à regarder 
la décennie décisive d'Emma
											passer devant moi.
									",Why 30 is not the new 20,Meg Jay,14:49,"aging,culture,goal-setting,youth"
"
","
","
",Why 30 is not the new 20,Meg Jay,14:49,"aging,culture,goal-setting,youth"
"
											Así que, durante las siguientes
semanas y meses,
											le dije a Emma
											tres cosas que todo 
veinteañero, hombre o mujer,
											merece saber.
									","
											O yüzden sonraki haftalarda ve aylarda
											Emma'ya erkek ya da kadın
											20'li yaşlarındaki herkesin duymayı hak ettiği
											3 şeyi söyledim.
									","
											Donc durant les semaines et les mois suivants,
											J'ai dit à Emma
											voici trois choses que toute personne de vingt ans, 
homme ou femme,
											mérite d'entendre.
									",Why 30 is not the new 20,Meg Jay,14:49,"aging,culture,goal-setting,youth"
"
","
","
",Why 30 is not the new 20,Meg Jay,14:49,"aging,culture,goal-setting,youth"
"
											Primero, le dije a Emma que 
se olvidara de esa crisis de identidad
											y consiguiera capital de identidad.
											Por capital de identidad,
me refiero a hacer algo
											que agregue valor
a su persona.
											Hacer algo que sea
una inversión
											en lo que quieren
ser después.
											No sabía el futuro
de la carrera de Emma,
											y nadie sabe el futuro 
del trabajo, pero sí sé esto:
											capital de identidad genera
capital de identidad.
											Así que ahora es el momento para 
ese trabajo del otro lado del país,
											de ese internado, de esa empresa
que quieren probar.
											No estoy descartando
la exploración veinteañera,
											estoy descartando la exploración 
que no debería de contar,
											que, por cierto, 
no es exploración,
											es procrastinación.
											Le dije a Emma que explorara 
trabajos y que los hiciera contar.
									","
											İlk olarak, Emma'ya kimlik bunalımı geçirdiğini
											unutmasını ve kimliği için sermaye yaratmasını söyledim.
											Bundan kastım, kimliğinize katabileceğiniz
											yeni değerler için bir şeyler yapmak.
											Bir sonraki adımda olacağınız kişi için
											bir şey yapın, bir yatırım yapın.
											Emma'nın gelecekteki kariyerinin nasıl olacağını bilmiyordum,
											kimse gelecekteki işini bilmez, ancak şunu biliyorum ki:
											Kişiliğe yatırım yapmak, kişiliğe sermaye yaratır.
											Başka bir ülkedeki iş için şu an uygun zaman,
											mesela o staj için, denemek istediğiniz yeni bir iş için.
											20'li yaşlarındakilerin arayışını küçümsemiyorum,
											ama sayılmayacak olan arayışı önemsemiyorum,
											ki bu da zaten arayış olmuyor.
											Bu erteleme oluyor.
											Emma'ya iş aramasını ve bunu ciddiye almasını söyledim.
									","
											Tout d'abord, j'ai dit à Emma d'oublier sa crise d'identité
											mais d'avoir un capital d'identité.
											Par avoir un capital d'identité, 
je veux dire faire quelque chose
											qui ajoute de la valeur à la personne que l'on est.
											Faire quelque chose qui soit un investissement
											pour la personne que l'on veut être après.
											Je ne savais pas quel serait la carrière future d'Emma,
											personne ne connaît son avenir professionnel mais je sais ceci :
											le capital identitaire génère le capital identitaire.
											C'est maintenant qu'il faut postuler
ce travail à l'autre bout du pays,
											ce stage, cette start-up qu'on veut tenter.
											Je ne néglige pas ici
les exprériences exploratoires des gens dans la vingtaine
											mais j'écarte celles
qui sont supposées ne pas être importantes
											celles qui, par ailleurs, ne sont pas des expériences exploratoires.
											C'est de la procrastination.
											J'ai dit à Emma d'explorer la piste du travail 
et de faire en sorte que ça compte.
									",Why 30 is not the new 20,Meg Jay,14:49,"aging,culture,goal-setting,youth"
"
","
","
",Why 30 is not the new 20,Meg Jay,14:49,"aging,culture,goal-setting,youth"
"
											Segundo, le dije a Emma que las
tribus urbanas están sobrevaloradas.
											Los mejores amigos son excelentes
para llevarte al aeropuerto,
											pero los veinteañeros
que se juntan
											con amigos con mentes similares
se limitan en cuanto a quién conocen,
											qué conocen, cómo piensan,
cómo hablan,
											y dónde trabajan.
											Esa nueva pieza de capital,
esa nueva persona con quien salir
											casi siempre viene de fuera
de su círculo más cercano.
											Las cosas nuevas vienen de lo 
que se llaman vínculos débiles
											amigos de amigos 
de sus amigos.
											Sí, la mitad de los veinteañeros tienen 
un mal trabajo o no tienen trabajo.
											Pero la otra mitad no,
y los vínculos débiles
											son la forma de 
colarte a este grupo.
											La mitad de los trabajos 
creados nunca se publican,
											entonces, conocer 
al jefe de tu vecino
											es la forma de conseguir
un trabajo no publicado.
											No es hacer trampa. Es la ciencia
de cómo la información se pasa.
									","
											İkincisi, Emma'ya şehirli sınıfının abartıldığını söyledim.
											İyi arkadaşlar sizi hava alanına kadar bırakabilirler,
											ama bir araya gelen hemfikir 20'li yaşlarındakiler
											tanıdıkları kişiler, bildikleri şeyler,
											düşünce yapıları, konuşma şekilleri, çalıştıkları yerler
											konusunda birbirlerini sınırlarlar.
											Bu sermayenin yeni parçası, yeni sevgili
											hemen hemen her zaman çemberin dışından gelir.
											Yeni şeyler uzak arkadaşlık ilişkilerimizden gelir,
											mesela arkadaşlarımızın arkadaşlarının arkadaşlarından.
											Yani evet, 20'lerindekilerin yarısı işsiz ya da istediği
											işi bulamıyor, ancak yarısı öyle değil ve uzak arkadaşlık
											ilişkileriniz sayesinde bu gruplara girebilirsiniz.
											Yeni işlerin yarısı hiçbir zaman ilan edilmiyor;
											haliyle, komşunuzun patronuna ulaşabilmeniz
											bu ilan edilmeyen işi nasıl aldığınızı açıklıyor.
											Bu aldatma değil. Bu bilginin nasıl yayıldığının bilimi.
									","
											Deuxièmement, j'ai dit à Emma 
que la tribu urbaine était surfaite.
											Les meilleurs amis sont super 
pour vous emmener à l'aéroport,
											mais les jeunes de vingt ans qui restent entre gens
											ayant les mêmes conceptions limitent ceux qu'ils connaissent,
											ce qu'ils connaissent, 
comment ils pensent, comment ils parlent,
											et où ils travaillent.
											Cette nouvelle part de capital, 
cette nouvelle personne avec qui sortir
											vient presque toujours de l'extérieur
du cercle restreint.
											Les nouveautés viennent de ce 
qu'on appelle nos liens faibles,
											les amis d'amis d'amis.
											Alors oui, la moitié des jeunes dans la vingtaine 
sont sans emploi ou sous-employés.
											Mais la moitié ne l'est pas, et les liens faibles
											sont une façon d'entrer soi-même dans ce groupe.
											La moitié des nouveaux postes ne sont jamais publiés,
											donc entrer en contact avec le patron de son voisin
											est la façon dont on obtiendra ce poste non publié.
											Ce n'est pas tricher. 
C'est la science de la diffusion de l'information.
									",Why 30 is not the new 20,Meg Jay,14:49,"aging,culture,goal-setting,youth"
"
","
","
",Why 30 is not the new 20,Meg Jay,14:49,"aging,culture,goal-setting,youth"
"
											Por último pero no menos 
importante, Emma creía que
											uno no elige a su familia,
pero sí a sus amigos.
											Esto era verdad
cuando estaba creciendo,
											pero como veinteañera, Emma 
pronto eligirá a su familia.
											cuando tenga una pareja
											y forme su propia familia.
											Le dije a Emma que el tiempo
para elegir su familia había llegado.
											Tal vez piensan que los 30
											es mejor edad
para sentar cabeza
											que los 20 o incluso los 25
											y estoy de acuerdo con ustedes.
											Pero elegir a la persona con la 
que vives ahora o te acuestas ahora
											cuando todos en Facebook 
comienzan a caminar hacia el altar
											no es progreso.
											El mejor momento para
trabajar en tu matrimonio
											es antes de que lo tengas,
											y eso implica ser tan
intencional en el amor
											como lo eres en el trabajo.
											Elegir tu familia debe ser
una elección consciente
											de quién y qué
es lo que quieren
											en lugar de solo hacerlo 
funcionar o matar tiempo
											con quien sea que 
los elija a ustedes.
									","
											Son olarak, Emma ailenizi seçemeyeceğini
											ancak arkadaşlarınızı seçebileceğinize inanıyordu.
											Bu, o büyürken doğruydu,
											fakat 20'lerindeyken Emma
											eşini bulduğunda
											aslında ailesini de seçmeye başlamış olacaktı.
											Emma'ya hemen ailesini seçmeye başlamasını söylemiştim.
											30'un hayatınızı yoluna koymak için
											20'den hatta 25'ten daha uygun bir
											yaş olduğunu düşünüyor olabilirsiniz
											ve bu konuda size katılıyorum.
											Fakat kiminle yaşayacağınızı ya da yatacağınızı
											herkes Facebook'ta düğün fotoğraflarını paylaşınca
											seçmek bir ilerleme değil.
											Evliliğiniz üzerine çalışmak için en uygun
											zaman evlenmeden önceki zamandır,
											ve bunun anlamı iş için istekli olmanız gibi
											aşk için de istekli ve niyetli olmanızdır.
											Ailenizi seçmeniz; basitçe bu durumu
											tesadüfen sizi seçmiş biriyle yürütmeye çalışmak,
											ya da zaman öldürmek değildir; bu,
											istediğiniz kişiyi ve istediğiniz şeyi seçmenizdir.
									","
											Enfin et surtout, Emma croyait
											qu'on ne peut pas choisir sa famille, 
mais qu'on peut choisir ses amis.
											C'était vrai pendant son enfance
											mais une fois dans la vingtaine,
bientôt Emma choisirait sa famille
											quand elle se mettrait en couple avec quelqu'un
											et créerait sa propre famille.
											J'ai dit à Emma que c'était maintenant qu'il fallait comencer à choisir sa famille.
											Certes, on peut penser que la trentaine
											est en réalité un meilleur âge pour se caser
											que 20 ou même 25 ans,
											et je suis d'accord avec vous.
											Mais attrapper celui ou celle avec qui on vit ou on couche par hasard au moment 
ou vous couchez
											où tous ses amis sur Facebook 
commencent à passer à la mairie,
											ce n'est pas aller de l'avant.
											Le meilleur moment de préparer son mariage,
											c'est avant,
											ça signifie être aussi réfléchi en amour
											que dans son travail.
											Choisir sa famille consiste à choisir consciencieusement
											qui et ce qu'on veut
											plutôt que de tuer le temps et de s'accommoder
											de celui ou celle qui par hasard vous aura choisi.
									",Why 30 is not the new 20,Meg Jay,14:49,"aging,culture,goal-setting,youth"
"
","
","
",Why 30 is not the new 20,Meg Jay,14:49,"aging,culture,goal-setting,youth"
"
											¿Entonces, qué pasó con Emma?
											Bien, revisamos ese directorio,
											y ella encontró al compañero 
de cuarto de un primo
											que trabajaba en un museo 
de arte en otro estado.
											Este vínculo débil le ayudó a 
conseguir un trabajo ahí.
											Esa oferta de trabajo
le dio una razón
											para dejar al novio
con el que vivía.
											Ahora, 5 años después, es organizadora 
especial de eventos en museos.
											Esta casada con un hombre
que eligió conscientemente.
											Ama su nueva carrera,
ama su nueva familia,
											y me envío una carta
que decía,
											""Ahora los espacios
de contactos de emergencia
											no son lo suficientemente grandes"".
									","
											Peki Emma'ya ne oldu?
											O adres defterinin üstünden geçtik,
											ve eski oda arkadaşının başka bir eyaletteki
											sanat müzesinde çalışan kuzenini buldu.
											Bu uzak bağlantısı ona orda bir iş bulmasını sağladı.
											Bu iş, ona erkek arkadaşından
											ayrılması için bir sebep verdi.
											Ve şimdi, 5 yıl sonra, müzeler için özel organizasyon görevlisi olarak çalışıyor.
											Düşünerek ve isteyerek seçtiği bir adamla evlendi.
											Yeni kariyerini, yeni ailesini sevdi,
											ve bana ""Şimdi acil numara boşluğu
											yeterince büyük görünmüyor.""
											yazan bir kart gönderdi.
									","
											Donc qu'est-ce qui est arrivé à Emma ?
											Et bien, elle a ouvert son carnet d'adresse,
											et elle a trouvé un cousin d'une ancienne colocataire
											qui travaillait dans un musée d'art dans un autre état.
											Ce lien faible l'a aidée à obtenir un travail là-bas.
											Ce travail lui a donné une bonne raison
											de quitter ce petit ami avec lequel elle vivait.
											Maintenant, cinq ans plus tard, elle travaille 
dans l’événementiel pour les musées.
											Elle a épousé un homme 
qu'elle a choisi avec soin.
											Elle aime sa nouvelle carrière,
elle aime sa nouvelle famille,
											et elle m'a envoyé une carte qui disait,
											« Maintenant l'espace pour les contacts d'urgence
											ne paraît pas assez grand. »
									",Why 30 is not the new 20,Meg Jay,14:49,"aging,culture,goal-setting,youth"
"
","
","
",Why 30 is not the new 20,Meg Jay,14:49,"aging,culture,goal-setting,youth"
"
											La historia de Emma
puede sonar fácil,
											pero eso es lo que me encanta
de trabajar con veinteañeros.
											Es muy fácil ayudarles.
											Los veinteañeros son como aviones 
que salen del aeropuerto de Los Ángeles,
											que salen a algún 
lugar del oeste.
											Justo antes del despegue,
un ligero ajuste en su trayectoria
											hace la diferencia entre 
aterrizar en Alaska o en Fiji.
											De la misma manera, a los 21 o 
a los 25 e incluso a los 29,
											una buena conversación,
un buen descanso,
											una buena charla TED
puede tener enormes efectos
											en los años siguientes o incluso 
en las generaciones siguientes.
									","
											Emma'nın hikayesi oldukça basit ve kolayca gerçekleşmiş gibi gelebilir,
											ama 20'lerindekilerle çalışmayı sevmemin sebebi de bu.
											Onlara yardım etmek oldukça kolay.
											20'lerindekiler LAX'ten henüz kalkmış, batıda
											herhangi bir yere giden uçaklar gibidir.
											Kalkıştan hemen sonra yapılan küçük bir değişiklik
											Alaska ya da Fiji'ye inmek kadar fark yaratabilir.
											21, 25 hatta 29 için olduğu gibi,
											keyifli bir sohbetin, iyi bir molanın,
											güzel bir TED konuşmasının gelecek yıllar ve hatta
											jenerasyonlar için inanılmaz büyük bir etkisi olacaktır.
									","
											Certes l'histoire d'Emma peut donner à croire que c'est simple,
											mais c'est ce que j'aime 
avec les gens dans la vingtaine.
											Ils sont si faciles à aider.
											Les gens dans la vingtaine sont comme des avions qui décollent de Los Angeles,
											en route vers l'ouest.
											Juste après le décollage, 
un léger changement de trajectoire
											fait qu'ils atterrissent en Alaska plutôt qu' à Fiji.
											De même, à 21 ou 25, ou même 29 ans,
											une bonne conversation, un coup de chance,
											une bonne conférence TED 
peuvent avoir un impact énorme
											pour les années et 
même les générations à venir.
									",Why 30 is not the new 20,Meg Jay,14:49,"aging,culture,goal-setting,youth"
"
","
","
",Why 30 is not the new 20,Meg Jay,14:49,"aging,culture,goal-setting,youth"
"
											Aquí esta mi idea
digna de difundir
											a todos los veinteañeros
que conozcan.
											Es tan simple como lo que
aprendí a decirle a Alex.
											Es lo que ahora
tengo el privilegio
											de decirle a veinteañeros 
como Emma todos los días:
											Los treintas no son los nuevos 20s,
reclamen su adultez,
											consigan capital de identidad,
usen sus vínculos débiles,
											elijan a tu familia.
											No se dejen definir
por lo que no sabían
											o lo que no hicieron.
											Están decidiendo
su vida hoy.
											Gracias.
											(Aplausos)
									","
											İşte tanıdığınız her 20'li yaşlarındaki insana
											söyleyebileceğiniz bir fikir.
											Alex'e söylemeyi öğrendiğim şey kadar basit.
											Bu şu an her gün Emma gibi bir çok 20'lerinde olana
											söyleme ayrıcalığına sahip olduğum şey:
											30 yeni 20 değil, yetişkinliğinize sahip çıkın,
											kimliğinize yatırım yapın, uzak arkadaş ilişkilerinizi kullanın,
											ailenizi seçin.
											Kendinizi bilmediğiniz şeylerle ya da
											yapmadığınız şeylerle tanımlamayın.
											Hayatınızı şu an belirliyorsunuz.
											Teşekkürler.
											(Alkışlar)
									","
											Voilà donc une idée qui mérite d'être diffusée
											à tous les jeunes de vingt ans que vous connaissez.
											C'est aussi simple que ce que j'ai appris à dire à Alex.
											C'est ce que j'ai maintenant le plaisir
											de dire chaque jour aux gens de vingt ans comme Emma :
											La trentaine n'est pas la nouvelle vingtaine,
assumez donc votre âge adulte,
											gagnez du capital d'identité, 
utilisez vos liens faibles,
											choisissez votre famille.
											Ne soyez pas définis par ce que vous ne saviez pas
											ou n'avez pas fait.
											Vous décidez de votre vie dès maintenant.
											Merci.
											(Applaudissements)
									",Why 30 is not the new 20,Meg Jay,14:49,"aging,culture,goal-setting,youth"
"
","
","
",Why 30 is not the new 20,Meg Jay,14:49,"aging,culture,goal-setting,youth"
