fr,en,tr,de,es,pt,title,speaker,duration,tags
"
											Vous êtes le maire de votre ville.
											Voyons, devons-nous exiger que tous les animaux soient confinés?
											C'est ce que l''Allemagne a fait lorsque le virus H5N1 y est apparu l'an dernier,
											afin de réduire au minimum la propagation
											entre les foyers, par les chats des foyers, les chiens et ainsi de suite.
											Que ferons-nous quand nous n'aurons plus de salles d'isolement
											avec extraction d'air, qui permettent aux personnels de santé
											de prendre soin des patients?
											Celles-ci sont à Hong Kong. Rien de tel n'existe ici.
											Et la quarantaine?
											Lors de l'épidémie de SRAS à Pékin, la quarantaine n'a été d'aucune aide.
											Nous n'avons pas de politique uniforme
											concernant la quarantaine dans les différents États des États-Unis.
											Certains ont des politiques différenciées, comté par comté.
											Passons maintenant aux questions faciles : Faut-il fermer toutes les écoles?
											Quid des travailleurs? Ils ne pourront pas aller au travail
											si leurs enfants ne sont pas à l'école.
											Encourager le télétravail? Qu'est-ce qui fonctionne?
									","
											You're the mayor of your local town.
											Let's see, should we order that all pets be kept indoors?
											Germany did that when H5N1 appeared in Germany last year,
											in order to minimize the spread
											between households by household cats, dogs and so on.
											What do we do when we don't have any containment rooms
											with reverse air that will allow the healthcare workers
											to take care of patients?
											These are in Hong Kong; we have nothing like that here.
											What about quarantine?
											During the SARS epidemic in Beijing quarantine did seem to help.
											We have no uniform policies
											regarding quarantine across the United States.
											And some states have differential policies, county by county.
											But what about the no-brainer things? Should we close all the schools?
											Well then what about all the workers? They won't go to work
											if their kids aren't in school.
											Encouraging telecommuting? What works?
									","
											Beldenizin, ilçenizin belediye başkanı sizsiniz
											mesela, tüm evcil hayvanların evden dışarı çıkarılamamasına karar verelim mi?
											Geçen yıl H5N1 görüldüğünde Almanya bu yasağı getirerek
											evcil kedi köpek ve sair arasındaki yayılmayı
											en alt düzeyde tutmaya çalıştı.
											Hava temizleme tertibatlı karantina odaları olmazsa
											sağlık çalışanları enfekte olmuş hastaları
											nasıl tedavi edecek?
											Bunlar Hong Kong'ta. Bzde böyleleri bulunmuyor.
											Ya karantina?
											Pekin'deki SARS salgınında işe yaramıştı.
											ABD çapında karantinaya dair
											tektip bir politikaya sahip değiliz.
											Her eyaletin hatta bölgenin farklı farklı uygulamaları var.
											Fazla akıl gerektirmeyen şu tedbirlere ne demeli? Okulları kapatalım mı?
											Peki işçiler ne olacak? Çocukları okula gitmediyse
											onlar da işe gitmeyecek.
											Evden çalışmayı teşvik? Bu nasıl?
									","
											Stellen Sie sich vor, Sie sind der Bürgermeister ihres Orts.
											Lassen Sie uns überlegen: Sollen wir veranlassen, dass alle Haustiere drin bleiben?
											Deutschland hat das letztes Jahr getan, als H5N1 dort auftauchte,
											um die Verbreitung zwichen den Haushalten
											durch Haustiere wie Katzen und Hunde usw. einzugrenzen.
											Was tun wir, wenn wir keine Schutzräume
											mit Luftfilterung haben, damit das Pflegepersonal
											sich um erkrankte Patienten kümmern kann?
											Diese hier sind in Hongkong. Wir haben nichts vergleichbares hier.
											Was ist mit Quarantäne?
											Während der SARS-Epidemie in Peking schien Quarantäne zu helfen.
											Wir haben keine einheitlichen Richtlinien
											in Bezug auf Quarantäne in den Vereinigten Staaten.
											Einige Staaten haben verschiedene Richtlinien für jeden Bezirk.
											Aber was ist mit den selbstverständlichen Massnahmen? Sollten wir alle Schulen schliessen?
											Aber was ist dann mit den Arbeitern? Sie gehen nicht arbeiten,
											wenn ihre Kinder nicht in der Schule sind.
											Sollten wir Telearbeit fördern? Was funktioniert?
									","
											Eres el alcalde de tu ciudad.
											¿Debes ordenar que las mascotas se mantengan encerradas?
											Alemania hizo eso cuando apareció H5N1 allí el año pasado,
											para minimizar la propagación
											entre mascotas, a través de gatos, perros y demás.
											¿Qué hacemos cuando no tenemos salas de confinamiento
											con reciclado de aire, que permitirá a los trabajadores de salud
											cuidar a los pacientes?
											Están en Hong Kong. No tenemos nada así acá.
											¿Qué tal una cuarentena?
											Durante la epidemia de SARS en Beijing la cuarentena parecía ayudar.
											No tenemos políticas uniformes
											sobre cuarentenas en los Estados Unidos.
											Y hay estados con políticas diferentes, de un condado a otro.
											¿Qué tal las cosas evidentes? ¿Debemos cerrar las escuelas?
											¿Qué pasa con los trabajadores? No irán a trabajar
											si sus niños no están en la escuela.
											¿Alentar el teletrabajo? ¿Qué trabajos?
									","
											Imaginem que são o ""mayor""
da vossa cidade.
											Devemos mandar fechar
os animais de estimação dentro de casa?
											A Alemanha fez isso, quando o H5N1
lá apareceu, no ano passado
											para minimizar o contágio das pessoas
											pelos gatos e cães das famílias.
											O que é que fazemos
quando não temos quartos de isolamento
											com extração de ar que permita
que os trabalhadores da saúde
											assistam aos doentes?
											Em Hong Kong já há.
Nós não temos nada disso.
											E quanto a quarentena?
											Durante a epidemia de SARS em Pequim,
a quarentena parece ter sido útil.
											Nós não temos políticas uniformes
de quarentena, nos EUA.
											E, nalguns estados, essas políticas
diferem de condado para condado.
											E quanto a coisas mais triviais?
Devemos fechar todas as escolas?
											E então os trabalhadores?
											Não poderão ir trabalhar
se os filhos não forem para a escola.
											Encorajar a telecomunicação?
									",Lessons from the 1918 flu,Laurie Garrett,21:05,"Vaccines,business,ebola,health,health care,history,technology"
"
","
","
","
","
","
",Lessons from the 1918 flu,Laurie Garrett,21:05,"Vaccines,business,ebola,health,health care,history,technology"
"
											Eh bien, le gouvernement britannique a expérimenté un modèle de télétravail.
											Pendant six semaines, ils ont demandé à l'industrie bancaire
											de prétendre qu'une pandémie était en cours.
											Ils ont découvert les fonctions essentielles :
											d'une certaine manière, il y avait toujours des banques,
											mais on ne trouvait personne pour mettre l'argent dans les distributeurs.
											Personne ne traitait les cartes de crédit.
											Vos paiements d'assurance ne passaient pas.
											Et en gros l'économie serait dans une situation catastrophique.
											Et il ne s'agit que des employés de bureau, des banquiers.
									","
											Well the British government did a model of telecommuting.
											Six weeks they had all people in the banking industry
											pretend a pandemic was underway.
											What they found was, the core functions —
											you know you still sort of had banks,
											but you couldn't get people to put money in the ATM machines.
											Nobody was processing the credit cards.
											Your insurance payments didn't go through.
											And basically the economy would be in a disaster state of affairs.
											And that's just office workers, bankers.
									","
											Aslında İngiliz hükümeti bir evden çalışma modeli geliştirdi.
											Bankacılık sektöründeki herkes altı hafta boyunca
											iş düzenini değiştirerek bir salgın hastalık varmış gibi çalıştı.
											Buldukları temel işlevler oldu, malum,
											bir kısım bankacılık faaliyeti hala yerinde yapılmak zorunda.
											insanların ATM makinalarına para koymasını sağlayamazsanız,
											kimse kresi kartıyla işlem yapmazsa ne olur?
											Sigorta ödemeleriniz yerine ulaşmaz
											ve ekonomi içinden çıkılmaz bir hal alır.
											üstelik bu sadece ofiste çalışanlar, bankacılar.
									","
											Die britische Regierung hat ein Modellprojekt zu Telearbeit durchgeführt.
											Sechs Wochen lang liessen sie das ganze Bankwesen so tun,
											als ob eine Pandemie im Gange sei.
											Sie stiessen auf die Kernfunktionen,
											es gab zwar irgendwie immer noch Banken,
											aber man konnte niemanden hinschicken, um die Geldautomaten aufzufüllen.
											Niemand verarbeitete die Kreditkartentransaktionen.
											Die Versicherungszahlungen wurden nicht ausgeführt.
											Grundsätzlich wäre die ganze Wirtschaft in einem Katastrophenzustand.
											Und das sind nur die Büroarbeiter, Banker.
									","
											El gobierno británico hizo un ensayo de teletrabajo.
											Por seis semanas todos en la industria bancaria
											simuló que se desarrollaba una pandemia.
											Descubrieron las funciones centrales,
											ya saben, aún había bancos,
											pero la gente no podía poner dinero en cajeros automáticos.
											Nadie procesaba las tarjetas de crédito.
											Los pagos de seguro no circulaban.
											Y básicamente la economía sería un desastre.
											Y esos son sólo trabajos de oficina, bancarios.
									","
											O governo britânico fez um modelo
de telecomunicações.
											Simularam uma pandemia de seis semanas
											no sistema bancário.
											Descobriram que as funções nucleares
ainda funcionavam
											mas as pessoas não podiam depositar
dinheiro nas máquinas automáticas.
											Ninguém utilizava os cartões de crédito.
											O pagamento dos seguros não funcionava.
											Basicamente, a economia
ficaria em muitos maus lençóis.
											Isso só com os escriturários,
os banqueiros.
									",Lessons from the 1918 flu,Laurie Garrett,21:05,"Vaccines,business,ebola,health,health care,history,technology"
"
","
","
","
","
","
",Lessons from the 1918 flu,Laurie Garrett,21:05,"Vaccines,business,ebola,health,health care,history,technology"
"
											Nous n'avons pas conscience de l'importance de se laver les mains pour lutter contre la grippe —
											c'est choquant. On présume que c'est une bonne idée de se laver souvent les mains.
											Mais en réalité, dans la communauté scientifique, il y a un grand débat
											sur quel pourcentage de transmission de la grippe entre les personnes
											est dû à la toux et aux éternuements
											et quel pourcentage vient de vos mains.
											L'Institut de médecine s'est penché sur la question du port du masque.
											Pouvons-nous trouver un moyen, car nous savons que nous n'aurons pas assez de masques
											parce que nous ne les fabriquons plus en Amérique.
											Ils sont tous fabriqués en Chine.
											Avons-nous besoin de N95? Un masque haut de gamme, le nec plus ultra,
											qui doit être adapté à votre visage?
											Ou peut-on s'en tirer avec des types de masques différents?
											Lors de l'épidémie de SRAS, nous avons appris à Hong Kong
											que la transmission était majoritairement due
											aux personnes qui avaient enlevé leurs masques de façon inadéquate.
											Leur main avait été contaminée par l'extérieur du masque,
											puis ils s'étaient frotté le nez. Paf! Ils ont eu le SRAS.
											Il ne s'agissait pas de microbes qui volaient.
											Sur Internet en ce moment, vous trouverez beaucoup d'informations bidons.
											Vous allez finir par acheter — ce qu'on appelle un masque N95. C'est ridicule.
											Nous n'avons pas vraiment un standard
											qui devrait être l'équipement de protection pour les premiers intervenants,
											les personnes qui seront effectivement là en première ligne.
									","
											We don't know how important hand washing is for flu —
											shocking. One assumes it's a good idea to wash your hands a lot.
											But actually in scientific community there is great debate
											about what percentage of flu transmission between people
											is from sneezing and coughing
											and what percentage is on your hands.
											The Institute of Medicine tried to look at the masking question.
											Can we figure out a way, since we know we won't have enough masks
											because we don't make them in America anymore,
											they're all made in China —
											do we need N95? A state-of-the-art, top-of-the-line,
											must-be-fitted-to-your-face mask?
											Or can we get away with some different kinds of masks?
											In the SARS epidemic, we learned in Hong Kong
											that most of transmission was because
											people were removing their masks improperly.
											And their hand got contaminated with the outside of the mask,
											and then they rubbed their nose. Bingo! They got SARS.
											It wasn't flying microbes.
											If you go online right now, you'll get so much phony-baloney information.
											You'll end up buying — this is called an N95 mask. Ridiculous.
											We don't actually have a standard
											for what should be the protective gear for the first responders,
											the people who will actually be there on the front lines.
									","
											El yıkamanın gribe karşı ne kadar işlevsel olduğunu bilmiyoruz.
											Eyvah! Elleri iyice yıkamak iyi fikirdi hani?
											Ancak bilim çevreleri hala öksürme ve hapşırmanın
											hastalığı bulaştırmada yüzde kaç etkili olduğunu
											ve el yıkamanın ne derece
											önleyici olduğunu tartışıyor.
											Tıp Enstitüsü meske meselesini incelemeye çalıştı.
											Yeterli sayıda maskemiz olmadığı ortadaken belki bir yol bulabiliriz
											çünkü maskeler Amerika'da üretilmiyor.
											Tümü Çin malı.
											Bize gereken N95 mi? ""en iyisi, en estetiği,
											yüzünüze tam olarak oturması gerekir""ler?
											Yoksa başka tip maskeler de iş görür mü?
											Hong Kong'taki SARS salgınında, hastalığın yayılmasının başlıca sebebinin
											maskenin uygun olmayan bir biçimde
											çıkatılması olduğunu öğrendik.
											Bu esnada eller mikroplanıyor
											ve buruna şöyle bir sürtünce Bigo! SARS size de geçti.
											Uçan mikroplar değil, keni eliniz bulaştırdı.
											İnternete bir baksanız, bir sürü uyduruk kaydırık bilgiye ulaşacaksınız.
											Sonunda bu N95 denen maskeyi elinizde bulabilirsiniz. Saçmalık.
											Aslında virüsle diğerlerinden önce temas edecekleri koruyacak
											birincil tedbirin ne olacağı hakkında
											bir standart mevcut değil.
									","
											Wir wissen nicht, wie wichtig das Händewaschen bei der Grippe ist –
											schockierend. Man nimmt an, dass es eine gute Sache ist, sich oft die Hände zu waschen.
											Aber in der wissenschaftlichen Gemeinschaft gibt es eine hitzige Debatte darüber,
											welcher Prozentsatz der Grippeübertragung zwischen Menschen
											durch Niesen und Husten geschieht
											und wieviel über die Hände passiert.
											Das medizinische Institut hat versucht, die Maskenfrage zu klären.
											Welchen Weg können wir gehen im Wissen, dass wir nicht genügend Masken haben werden,
											weil sie in Amerika nicht mehr hergestellt werden?
											Sie werden alle in China produziert.
											Brauchen wir N95? Eine moderne und ausgezeichnete,
											auf jedes einzelne Gesicht angepasste Maske?
											Oder können wir es mit anderen Arten von Masken lösen?
											Bei der SARS-Epidemie in Hongkong haben wir festgestellt,
											dass die meisten Übertragungen stattfanden,
											weil die Leute ihre Masken nicht richtig auszogen.
											Ihre Hand wurde von der Aussenseite der Maske verunreinigt
											und sie rieben ihre Nasen. Bingo! Sie bekamen SARS.
											Es waren nicht die fliegenden Mikroben.
											Wenn Sie genau jetzt online gehen, finden Sie Unmengen von schwachsinniger Fehlinformation.
											Am Ende kaufen Sie eine – sie heisst N95 Maske. Lächerlich.
											Wir haben nicht einmal eine Grundlage dafür,
											woraus die Schutzausrüstung für die Erstbetreuenden bestehen soll,
											die Leute, die tatsächlich vorne an der Front sind.
									","
											No sabemos cuán importante es lavarse las manos —
											aterrador. Se asume que es buena idea lavarse mucho las manos.
											Pero en la comunidad científica hay un gran debate
											sobre qué porcentaje de contagio de gripe entre personas
											es por estornudar y toser
											y qué porcentaje es por las manos.
											El Instituto de Medicina quiso investigar las máscaras.
											¿Hay una solución, dado que sabemos que no tendremos suficientes
											porque ya no las hacen en Estados Unidos?
											Todas se hacen en China.
											¿Necesitamos N95? Una máscara
											de última generación?
											¿O nos bastará con algún tipo diferente de máscara?
											En la epidemia de SARS, aprendimos en Hong Kong
											que la mayoría de los contagios se debían
											a que la gente se quitaba las máscaras incorrectamente.
											Y sus manos se contaminaban con el exterior de la máscara,
											y luego se frotaba la nariz. ¡Lotería! Tenían SARS.
											No eran microbios voladores.
											Si buscan en internet ahora, encontrarán información demencial.
											Terminarán comprando — esto se llama una máscara N95. Ridículo.
											En realidad no tenemos un estándar
											para el equipo protector de los primeros en responder,
											la gente que realmente estará en la línea frontal,
									","
											Não sabemos qual a importância
de lavar as mãos, para a gripe.
											Partimos do princípio que lavar
as mãos muitas vezes é uma boa ideia
											mas, na comunidade científica,
há um grande debate
											sobre qual é a percentagem 
do contágio da gripe entre pessoas
											que se deve aos espirros e à tosse
											e qual a percentagem se deve às mãos.
											O Instituto de Medicina tentou
observar a questão das máscaras.
											Sabemos que não teremos
máscaras suficientes,
											porque já não as fazemos nos EUA
											— são todas feitas na China —
											precisaremos de N95?
											Uma máscara de última geração,
topo de gama, adaptável à nossa cara?
											Ou podemos ter apenas
diversos tipos de máscaras?
											Na epidemia de SARS,
aprendemos em Hong Kong
											que a maior parte do contágio
											foi porque as pessoas tiravam
as máscaras, de modo incorreto.
											Contaminavam as mãos
no exterior da máscara
											e depois esfregavam o nariz.
Bingo! Apanhavam SARS.
											Não eram os micróbios no ar.
											Se forem agora à Internet,
obtêm imensa informação falsa.
											Acabam por comprar —
isto chama-se uma máscara N95.
											É ridículo.
											Nem sequer temos uma norma
											para o que deve ser um aparelho
protetor para as equipas de urgência,
											as pessoas que estarão na linha da frente.
									",Lessons from the 1918 flu,Laurie Garrett,21:05,"Vaccines,business,ebola,health,health care,history,technology"
"
","
","
","
","
","
",Lessons from the 1918 flu,Laurie Garrett,21:05,"Vaccines,business,ebola,health,health care,history,technology"
"
											Et le Tamiflu. Vous avez probablement entendu parler de ce médicament,
											fabriqué par Hoffmann - La Roche, médicament breveté.
											Il existe des données qui montrent
											qu'il peut vous faire gagner du temps pendant une épidémie.
											Si vous prenez du Tamiflu sur une longue période de temps,
											l'un des effets secondaires est l'apparition de tendances suicidaires.
											Une enquête de santé publique a analysé les effets
											que l'utilisation du Tamiflu à grande échelle aurait,
											elle montre vraiment que cela contrecarrerait
											les mesures de santé publique, faisant empirer les choses.
											Voici l'autre point intéressant :
											quand un être humain ingère du Tamiflu, seulement 20%
											sont métabolisés de façon appropriée
											pour devenir un composé actif dans le corps humain.
											Le reste se transforme en composé stable,
											qui survit à la filtration d'eau dans les réseaux hydrographiques,
											exposant par conséquent les oiseaux aquatiques, précisément ceux porteurs du virus
											et leur donnant une opportunité
											de développer des souches résistantes.
											Nous avons découvert à présent des souches résistantes au Tamiflu
											au Vietnam, dans le cas de la transmission entre humains,
											et en Égypte, aussi entre humains.
											Donc je pense personnellement que l'espérance de vie
											du Tamiflu en tant que médicament efficace
											est très limitée — très limitée en effet.
									","
											And Tamiflu. You've probably heard of this drug,
											made by Hoffmann-La Roche, patented drug.
											There is some indication
											that it may buy you some time in the midst of an outbreak.
											Should you take Tamiflu for a long period of time,
											well, one of the side effects is suicidal ideations.
											A public health survey analyzed the effect
											that large-scale Tamiflu use would have,
											actually shows it counteractive
											to public health measures, making matters worse.
											And here is the other interesting thing:
											when a human being ingests Tamiflu, only 20 percent
											is metabolized appropriately
											to be an active compound in the human being.
											The rest turns into a stable compound,
											which survives filtration into the water systems,
											thereby exposing the very aquatic birds that would carry flu
											and providing them a chance
											to breed resistant strains.
											And we now have seen Tamiflu-resistant strains
											in both Vietnam in person-to-person transmission,
											and in Egypt in person-to-person transmission.
											So I personally think that our life expectancy
											for Tamiflu as an effective drug
											is very limited — very limited indeed.
									","
											Ve Tamiflu. Adını duymuşsunuzdur.
											Hoffmann - La Roche ilaç firmasının ürünü.
											İlacın etkisi, salgın sırasında sizi bir müddet koruması
											biraz zaman kazandıracak olması.
											Tamiflu uzun süre kullanılması gereken bir ilaç
											ancak yan etkilerinden biri intihar eğilimine yol açması.
											Bir toplumsal sağlık araştırmasının sonucu,
											yaygın şekilde Tamiflu kullanımının
											toplum sağlığını
											kötü yönde etkilediğini gösterdi.
											İlginç bir başka bulgu da şöyle:
											Ağızdan alınan Tamiflu'nun
											ancak %20'si sindirilip kana karışıyor
											ve insan üzerindeki koruyucu etkisi bu oranla sınırlı kalıyor.
											Kalanı sabit bileşene dönüşerek
											kanalizasyon sisteminde yerleşiyor
											ve grip taşıyan su kuşlarına ulaşarak
											onların hastalığa karşı
											direncini arttırıyor.
											Tamiflu'nun, hastalığın insandan insana bulaşmasında
											hem Vietnam'da hem de
											Mısır'da etkili olduğunu gördük.
											Şahsen, ortalama yaşam süremizin
											Tamiflu'nun etkin bir ilaç olabilmesi için
											son derece, son derece sınırlı kaldığını düşünüyorum.
									","
											Und Tamiflu. Von diesem Medikament haben Sie wahrscheinlich gehört,
											ein patentiertes Medikament, hergestellt von Hoffmann - La Roche.
											Es gibt Anzeichen dafür,
											dass man damit Zeit gewinnen kann inmitten eines Ausbruchs.
											Sollte man Tamiflu über eine lange Zeitspanne einnehmen,
											gehören Suizidgedanken zu den Nebenwirkungen.
											Eine Umfrage zur öffentlichen Gesundheit hat den Effekt analysiert,
											den eine grossflächige Nutzung von Tamiflu hätte,
											sie zeigt dies sogar als kontraproduktiv
											für die öffentliche Gesundheit auf, es macht es nur schlimmer.
											Und noch eine interessante Sache:
											wenn ein Mensch Tamiflu zu sich nimmt,
											werden nur 20 Prozent davon so umgewandelt,
											dass sie im menschlichen Körper eine aktive Verbindung bilden.
											Der Rest wird zu einer festen Verbindung,
											welche trotz Filtern ins Wassersystem gelangt
											und dabei die grippeverseuchten Wasservögel erreicht,
											was dazu führt, dass diese möglicherweise
											restistente Virenstämme entwickeln.
											Sowohl in Vietnam als auch in Ägypten haben wir
											bei Mensch zu Mensch-Übertragung Virenstämme beobachtet,
											die gegen Tamiflu resistent sind.
											Ich persönlich denke, dass die Lebenserwartung
											für Tamiflu als effektives Medikament
											sehr begrenzt ist – wirklich sehr begrenzt.
									","
											Y el Tamiflu. Probablemente oyeron de esta droga.
											hecha por Hoffmann - La Roche, droga patentada.
											Hay indicios de que
											esto pueda darnos algo de tiempo en medio de un brote.
											Pero de tomar Tamiflu por un largo periodo de tiempo,
											un efecto secundario son los pensamientos suicidas.
											Una encuesta de salud pública analizó el efecto
											que el uso a gran escala de Tamiflu tendría,
											muestra que sería contraproducente
											para medidas de salud pública, empeorando las cosas.
											Y hay otra cosa interesante:
											cuando un humano ingiere Tamiflu, sólo el 20 por ciento
											se metaboliza apropiadamente
											como un componente activo en el ser humano.
											El resto regresa a un compuesto estable,
											que sobrevive el filtrado hacia los sistemas de agua,
											exponiendo a las mismas aves acuáticas transmisoras
											y dándoles la oportunidad
											de generar cepas resistentes.
											Y ahora hemos visto cepas resistentes al Tamiflu
											tanto en Vietnam, en transmisión entre personas,
											como en Egipto, en transmisión entre personas.
											Personalmente creo que nuestra expectativa de vida
											por el Tamiflu como una droga efectiva
											es muy limitada — realmente muy limitada.
									","
											O Tamiflu. Provavelmente,
já ouviram falar desta droga,
											uma droga patenteada,
feita pela Hoffmann-La Roche.
											Há indicações
											de que pode fazer-nos ganhar
algum tempo no meio dum surto.
											Devemos tomar Tamiflu
durante muito tempo?
											Um dos efeitos colaterais
é a tendência para o suicídio.
											Um estudo de saúde pública
analisou o efeito
											que teria o uso do Tamiflu
em grande escala,
											e mostra que vem contra as medidas
de prevenção da saúde pública
											o que piora a situação.
											E há uma coisa interessante:
											quando uma pessoa ingere Tamiflu,
											só 20% é metabolizado adequadamente
											como composto ativo no ser humano.
											O resto transforma-se num composto estável
											que sobrevive à filtração
nos sistemas de água,
											expondo assim as aves aquáticas
que transportam a gripe
											e lhes dão a possibilidade
											de criar estirpes resistentes.
											Já temos visto estirpes
resistentes ao Tamiflu
											tanto no Vietname, no contágio
pessoa a pessoa,
											como no Egito, no contágio
pessoa a pessoa.
											Portanto, eu, pessoalmente,
penso que a esperança de vida
											do Tamiflu, como droga eficaz,
											é muito limitada — muito limitada mesmo.
									",Lessons from the 1918 flu,Laurie Garrett,21:05,"Vaccines,business,ebola,health,health care,history,technology"
"
","
","
","
","
","
",Lessons from the 1918 flu,Laurie Garrett,21:05,"Vaccines,business,ebola,health,health care,history,technology"
"
											Cependant la plupart des gouvernements
											ont basé la totalité de leur politique anti-grippe
											sur la constitution de stocks de Tamiflu.
											La Russie a fait assez de stocks
											pour 95 % de ces habitants.
											Nous avons assez de stocks pour 30 % de notre population.
											Quand je dis assez, c'est deux semaines de traitement.
											Ensuite, vous êtes livrés à vous-mêmes parce que
											la pandémie va durer de 18 à 24 mois.
											Certains des pays les plus pauvres
											qui ont eu le plus de cas de virus H5N1 ont accumulé des stocks,
											qui ont déjà expiré. Ils sont déjà périmés.
											Que savons-nous de 1918,
											la dernière grande pandémie?
											Le gouvernement fédéral avait fui la plupart de ses responsabilités.
											Nous avons donc fini avec un patchwork démentiel de règlements
											dans toute l'Amérique.
											Chaque ville, chaque comté, chaque État a fait à sa façon.
											Et les règlements
											et les systèmes de croyance étaient terriblement disparates.
											Dans certains cas toutes les écoles, toutes les églises,
											tous les lieux publics ont été fermés.
									","
											Nevertheless most of the governments
											have based their whole flu policies
											on building stockpiles of Tamiflu.
											Russia has actually stockpiled enough
											for 95 percent of all Russians.
											We've stockpiled enough for 30 percent.
											When I say enough, that's two weeks worth.
											And then you're on your own because
											the pandemic is going to last for 18 to 24 months.
											Some of the poorer countries
											that have had the most experience with H5N1 have built up stockpiles;
											they're already expired. They are already out of date.
											What do we know from 1918,
											the last great pandemic?
											The federal government abdicated most responsibility.
											And so we ended up with this wild patchwork of regulations
											all over America.
											Every city, county, state did their own thing.
											And the rules
											and the belief systems were wildly disparate.
											In some cases all schools, all churches,
											all public venues were closed.
									","
											Yine de söylemek gerekir ki, birçok devlet
											griple mücadele politikasının temeline
											Tamiflu stoklarını koymuş bulunuyor.
											Rusya şu anda Rus nüfusun
											%95'ine yetecek kadar Tamiflu stokladı.
											Bizde ise bu oran %30.
											Yetecek miktar derken, iki hafta yetecek kadar.
											Sonra, başınızın çaresine bakacaksınız çünkü
											salgın 1 buçuk - 2 yıl sürecek.
											H5N1 ile ilgili en çok deneyimi olan
											az gelişmiş ülkelerin bir kısmındaki stokların
											son kullanma tarihi geçti. Halihazırda kullanılmaz durumda.
											Son büyük salgın olan
											1918 grip salgınından ne öğrendik?
											Federal hükümet sorumluluktan kaçtı,
											ve bizi Amerikanın her yerindeki bu akılalmaz
											uygulamalar mozaiki ile baş başa bıraktı.
											Her şehir, her idari bölge kendince bir yol seçti.
											Kurallar ve inançlar birbirinden
											tamamen farklıydı.
											Bazı örneklerde tüm okullar, kiliseler,
											bütün kamusal alanlar kapatıldı.
									","
											Gleichwohl basieren die Regelwerke
											der meisten Regierungen für Grippe-Epidemien darin,
											Lagerbestände von Tamiflu anzulegen.
											Rußland hat tatsächlich genug davon an Lager,
											um 95 Prozent aller Russen zu versorgen.
											Wir haben genügend an Lager für 30 Prozent.
											Wenn ich 'genügend' sage, meine ich genügend für zwei Wochen.
											Dann bleibt man alleine zurück,
											weil die Pandemie noch 18 oder 24 Monate weitergeht.
											Einige der ärmeren Länder,
											die am meisten Erfahrung mit H5N1 haben, haben Lager voller Medikamente,
											die bereits abgelaufen sind.
											Was wissen wir von 1918,
											von der letzten grossen Pandemie?
											Die Bundesregierung hat den Großteil der Verantwortung abgetreten.
											Und am Ende hatten wir dieses Flickwerk von Regeln
											über Amerika verstreut.
											Jede Stadt, jeder Bezirk ergriff eigene Maßnahmen.
											Und die Regeln
											und Glaubenssysteme waren äusserst unterschiedlich.
											In manchen Fällen wurden alle Kirchen, Schulen
											und öffentlichen Orte geschlossen.
									","
											A pesar de todo, la mayoría de los gobiernos
											han basado toda su política contra la gripe
											en acumular reservas de Tamiflu.
											Rusia ha acumulado suficiente
											para el 95 por ciento de los rusos.
											Nosotros, suficiente para un 30 por ciento.
											Cuando digo suficiente, son dos semanas de existencia.
											Y después están por su cuenta porque
											la pandemia va a durar de 18 a 24 meses.
											Algunos de los países más pobres
											que tuvieron más experiencia con H5N1 han acumulado reservas,
											que ya expiraron. Ya caducaron.
											¿Qué sabemos de 1918,
											la última gran pandemia?
											El gobierno federal abdicó la mayoría de la responsabilidad.
											Y terminamos con un mosaico de regulaciones
											por todo Estados Unidos.
											Cada ciudad, condado, estado, hizo lo suyo.
											Y las reglas
											y el sistema de creencias eran dispares.
											En algunos casos todas las escuelas, las iglesias,
											todos los lugares públicos se cerraron.
									","
											Apesar disso, a maioria dos governos
											basearam toda a sua política da gripe
											em acumular pilhas de Tamiflu.
											A Rússia acumulou Tamiflu suficiente
											para 95% de todos os russos.
											Nós acumulámos o suficiente para 30%.
											Quando digo suficiente,
dá para duas semanas.
											Depois, ficamos sem mais nada
											porque a pandemia vai durar
18 a 24 meses.
											Alguns dos países mais pobres
											que têm tido maior experiência com o H5N1
											acumularam Tamiflu que já expirou.
											Já está fora de validade
											O que é que aprendemos em 1918
											com a última grande pandemia?
											O governo federal abdicou
a maior parte da responsabilidade.
											E acabámos com uma manta de retalhos
de regulamentações,
											por todos os EUA.
											Cada cidade, cada condado,
cada estado fez o que quis.
											E as regras e os sistemas de crença
foram estupidamente díspares.
											Nalguns casos, foram fechadas
											todas as escolas e igrejas,
todos os locais públicos.
									",Lessons from the 1918 flu,Laurie Garrett,21:05,"Vaccines,business,ebola,health,health care,history,technology"
"
","
","
","
","
","
",Lessons from the 1918 flu,Laurie Garrett,21:05,"Vaccines,business,ebola,health,health care,history,technology"
