en,pt,es,fr,tr,title,speaker,duration,tags
"
											But in the Chinese environment,
											it's truly a gladiatorial
fight to the death.
											In such a brutal environment,
entrepreneurs learn to grow very rapidly,
											they learn to make their products
better at lightning speed,
											and they learn
to hone their business models
											until they're impregnable.
											As a result, great Chinese products
like WeChat and Weibo
											are arguably better
											than the equivalent American products
from Facebook and Twitter.
									","
											O mercado chinês apoia esta mudança
											e acelerou a transição 
e as mudanças de paradigma.
											Por exemplo, se forem à China,
											verão que funciona quase inteiramente
sem dinheiro e sem cartões de crédito,
											porque aquilo de que todos falamos, 
o pagamento telefónico,
											tornou-se a realidade na China.
											No ano passado,
									","
											Pero en el ambiente chino,
											es realmente un lucha 
de gladiadores hasta la muerte.
											En un ambiente tan brutal, los empresarios
aprenden a crecer rápidamente,
											a mejorar sus productos
a la velocidad del rayo
											y a refinar sus modelos de negocios
											hasta ser inexpugnables.
											Como resultado, productos chinos
como WeChat y Weibo,
											son sin duda mejores que sus equivalentes
occidentales de Facebook y Twitter.
									","
											Mais dans le milieu chinois,
											c'est un vrai combat à mort
de gladiateurs.
											Dans un milieu si dur, les entrepreneurs 
apprennent à grandir très rapidement,
											ils apprennent à améliorer leurs produits 
à la vitesse de l'éclair,
											et apprennent à parfaire 
leurs business models
											jusqu'à ce qu'ils deviennent 
inattaquables.
											Et par conséquent, les grands produits 
chinois comme WeChat et Weibo
											sont sans doute meilleurs
											que leurs équivalents américains,
Facebook et Twitter.
									","
											Fakat Çin ortamında,
											gerçekten gladyatörler gibi
ölümüne savaş var.
											Böyle acımasız ortamlarda, girişimciler
çok hızlı büyümeyi öğreniyorlar,
											ürünlerini daha iyi yapmayı
ışık hızında öğreniyorlar,
											iş modellerini yıkılamaz olana kadar
											geiiştirmeyi öğreniyorlar.
											Sonuç olarak da Çin'in
WeChat ve Weibo gibi ürünleri,
											Facebook ve Twitter gibi
											eş değerdeki Amerikan
ürünlerinden çok daha iyi.
									",How AI can save our humanity,Kai-Fu Lee,14:49,"AI,media,future,invention,innovation,technology,machine learning,society,computers,intelligence"
"
","
","
","
","
",How AI can save our humanity,Kai-Fu Lee,14:49,"AI,media,future,invention,innovation,technology,machine learning,society,computers,intelligence"
"
											And the Chinese market
embraces this change
											and accelerated change
and paradigm shifts.
											As an example, if any of you go to China,
											you will see it's almost cashless
and credit card-less,
											because that thing that we all
talk about, mobile payment,
											has become the reality in China.
											In the last year,
											18.8 trillion US dollars
were transacted on mobile internet,
											and that's because
of very robust technologies
											built behind it.
											It's even bigger than the China GDP.
											And this technology, you can say,
how can it be bigger than the GDP?
											Because it includes all transactions:
											wholesale, channels,
retail, online, offline,
											going into a shopping mall
or going into a farmers market like this.
											The technology is used
by 700 million people
											to pay each other, not just merchants,
											so it's peer to peer,
											and it's almost transaction-fee-free.
											And it's instantaneous,
											and it's used everywhere.
											And finally, the China market is enormous.
											This market is large,
											which helps give entrepreneurs
more users, more revenue,
											more investment, but most importantly,
											it gives the entrepreneurs a chance
to collect a huge amount of data
											which becomes rocket fuel
for the AI engine.
											So as a result, the Chinese AI companies
											have leaped ahead
											so that today, the most valuable companies
											in computer vision, speech recognition,
											speech synthesis,
machine translation and drones
											are all Chinese companies.
									","
											transacionaram-se 18,8 biliões de dólares 
pela Internet móvel,
											e isso deve-se a tecnologias robustas
											que são a base para tudo.
											É até maior que o PIB chinês.
											Podemos perguntar como é que 
esta tecnologia é maior que o PIB?
											Porque inclui todas as transações:
											comércio por grosso, canais, 
venda a retalho, ""online"", ""offline"",
											num centro comercial
ou num mercado agrícola como este.
											Esta tecnologia é usada 
por 700 milhões de pessoas
											para pagarem entre si, 
não só os comerciantes,
											mas de pessoa para pessoa,
											e é quase isento de taxa de transação.
											É instantâneo
											e é usado em todo o lado.
											Finalmente, o mercado chinês é enorme.
											Este mercado é vasto,
											o que ajuda os empresários
a terem mais utilizadores, mais receitas,
											mais investimentos, mas, acima de tudo,
											dá-lhes a oportunidade de reunir
uma imensa quantidade de dados,
											que se torna o combustível
para o motor da IA.
											Como resultado, as empresas chinesas de IA
											deram um salto em frente
											e hoje, as empresas mais valiosas
											em visão computacional, 
reconhecimento da fala,
											síntese da fala,
tradução automática, e em ""drones""
											são todas empresas chinesas.
									","
											Y el mercado chino adopta este cambio
											y acelera los cambios de paradigmas.
											Por ejemplo, si alguno
de Uds. visita China,
											se dará cuenta que casi no se usa
											el dinero en efectivo 
o las tarjetas de crédito,
											porque los pagos vía móvil
de los que todos hablan
											son una realidad en China.
											En el último año,
											USD 18.8 billones se han realizado 
en transacciones móviles,
											todo gracias a las robustas tecnologías
											sobre las que se construyen.
											Esta cifra es aun mayor 
que el PIB de China.
											¿cómo pueden ser estas tecnologías 
aun mayores que el PIB?
											Porque incluyen todas las transacciones:
											Ventas al mayor, al menor, 
en línea, en vías especializadas,
											en el centro comercial
o en el mercado también.
											La tecnología la usan más 
de 700 millones de personas
											que hacen pagos entre ellas,
no solo comerciantes,
											es de igual a igual,
											y casi sin cobros por transacción.
											Es instantáneo,
											y se puede usar donde sea.
											Como punto final, el mercado
en China es enorme.
											El mercado es gigante,
											lo que ayuda a los empresarios
a tener más usuarios, más ingresos,
											más inversiones y lo más importante,
											le da a las empresas la oportunidad
de recolectar grandes masas de datos
											lo cual se convierten en combustible
para los motores de IAs.
											Como resultado, las empresas de IA chinas
											han dado un paso adelante.
											Por eso hoy en día,
las empresas más importantes
											en el campo de la visión artificial,
reconocimiento del habla,
											sintetizadores de voz,
traducción automática y drones
											son todas de origen chino.
									","
											Le marché chinois embrasse ce changement,
											son accélération 
et les changements de paradigme.
											Par exemple, 
si l'un d'entre vous va en Chine,
											vous allez voir que les paiements se font
presque sans espèces ni carte de crédit,
											parce que cette chose dont on parle tous, 
le paiement par téléphone,
											est devenue une réalité en Chine.
											L'année dernière,
											18,800 milliards de dollars américains
ont été échangés via l'internet mobile,
											et cela grâce à 
des technologies très robustes
											qui le soutiennent.
											C'est même une somme plus importante 
que le PIB chinois.
											Et cette technologie, comment 
peut-elle être supérieure au PIB ?
											Parce qu'elle comprend 
toutes les transactions :
											Vente en gros, par filière,
au détail, en ligne, hors ligne,
											dans un centre commercial 
ou dans un marché agricole comme celui-ci.
											Cette technologie est utilisée
par 700 millions d'individus
											pour payer tout le monde, 
pas seulement les marchants,
											c'est donc du « peer to peer, »
											c'est quasiment 
sans frais de transaction,
											c'est instantané,
											et utilisé partout.
											Enfin, le marché chinois est gigantesque.
											Le marché est considérable,
											ce qui permet aux entrepreneurs d'avoir 
plus d'utilisateurs, plus de revenus,
											plus d'investissements, mais surtout,
											ça donne aux entrepreneurs l'occasion de 
récolter une énorme quantité de données
											qui sont la nourriture du cerveau
qu'est l'intelligence artificielle.
											En conséquence, 
les entreprises chinoises d'IA
											ont fait un bon en avant tel
											que les entreprises de plus grande valeur
											en vision artificielle, 
reconnaissance vocale,
											synthèse vocale,
traduction artificielle et en drones
											sont toutes des entreprises chinoises.
									","
											Çin pazarı da buna sahip çıkıyor
											ve değişiklikleri ve paradigma
dönüşlerini hızlandırdı.
											Örneğin Çin'e giderseniz
											neredeyse kartsız ve nakit parasız
bir yaşam görürsünüz
											çünkü bugün konuştuğumuz mobil ödeme,
											orada gerçek oldu bile.
											Geçen sene,
											18,8 trilyon ABD doları
mobil internette işlem gördü
											ve bunun sebebi
bunun arkasında inşa edilen
											güçlü teknolojiler.
											Bu, Çin'in GSYİH'sinden bile fazla.
											Bu teknolojinin nasıl olur da GSYİH'den
daha fazla olduğunu sorabilirsiniz.
											Çünkü tüm işlemleri kapsıyor:
											toptan ve perakende satışlar, 
ödeme kanalları, online ve offline,
											AVM veya pazar alışverişleri...
											Bu teknoloji 700 milyon kişi tarafından
sadece satıcılara değil
											birbirlerine ödemede de kullanılıyor,
											o yüzden peer-to-peer sistemi var
											ve tüm işlemler neredeyse ücretsiz.
											Ayrıca anlık kullanılabiliyor
											ve her yerde kullanılabilmekte.
											Ve son olarak Çin pazara devasa.
											Bu pazar çok geniş,
											bu da girişimcilere daha fazla
kullanıcı ve gelir,
											daha fazla yatırım sağlıyor
ama en önemlisi de
											girişimcilere çok büyük
miktarda veriyi toplayarak
											yapay zekâ için yakıt olarak
kullanma şansı sunuyor.
											Bu sebeple Çinli yapay zekâ şirketleri
											büyük bir sıçrama yaptı
											ve bugün en değerli şirketler,
											ses tanımlama, bilgisayar görüşü,
											konuşma sentezleme,
makine çevirisi ve drone şirketlerinin
											hepsi Çinli şirketler.
									",How AI can save our humanity,Kai-Fu Lee,14:49,"AI,media,future,invention,innovation,technology,machine learning,society,computers,intelligence"
"
","
","
","
","
",How AI can save our humanity,Kai-Fu Lee,14:49,"AI,media,future,invention,innovation,technology,machine learning,society,computers,intelligence"
"
											So with the US leading
the era of discovery
											and China leading
the era of implementation,
											we are now in an amazing age
											where the dual engine
of the two superpowers
											are working together
											to drive the fastest
revolution in technology
											that we have ever seen as humans.
											And this will bring tremendous wealth,
											unprecedented wealth:
											16 trillion dollars, according to PwC,
											in terms of added GDP
to the worldwide GDP by 2030.
											It will also bring immense challenges
											in terms of potential job replacements.
											Whereas in the Industrial Age
											it created more jobs
											because craftsman jobs were being
decomposed into jobs in the assembly line,
											so more jobs were created.
											But AI completely replaces
the individual jobs
											in the assembly line with robots.
											And it's not just in factories,
											but truckers, drivers
											and even jobs like telesales,
customer service
											and hematologists as well as radiologists
											over the next 15 years
											are going to be gradually replaced
											by artificial intelligence.
											And only the creative jobs —
									","
											Com os EUA a liderar a era da descoberta
											e a China a liderar 
a era da implementação,
											estamos agora numa era incrível
											em que os dois motores
das duas superpotências
											estão a trabalhar em conjunto
											na mais rápida revolução tecnológica
											alguma vez vista pelo ser humano.
											Isto irá produzir uma riqueza tremenda,
											uma riqueza sem precedentes:
											16 biliões de dólares, segundo o PwC,
											em termos de PIB acrescentado, 
ao PIB mundial de 2030.
											Também irá trazer inúmeros desafios
											ao nível de potenciais 
reposições de empregos.
											Enquanto que na Era Industrial
											se criaram mais empregos,
											porque o trabalho artesanal foi decomposto
em empregos nas linhas de montagem,
											e, portanto, foram criados mais empregos,
											a IA substitui completamente
os empregos individuais
											pondo robôs nas linhas de montagem.
											E não é só nas fábricas.
											Os camionistas, os condutores,
											os empregos em televendas,
no apoio ao cliente,
											os hematologistas e os radiologistas,
											nos próximos 15 anos,
											vão ser progressivamente substituídos
											pela inteligência artificial.
											Só nos trabalhos criativos...
									","
											Con EE. UU. al frente
de la era del descubrimiento
											y China al frente
de la era de la implementación,
											ahora vivimos en una era increíble.
											Donde la fuerza de dos grandes
superpotencias
											trabajan conjuntamente
											para llevar a cabo
la revolución tecnológica más veloz
											que jamás haya visto la humanidad.
											Esto traerá grandes riquezas.
											Riquezas sin precedentes:
											USD 16 billones, según PwC
											en términos de PIB añadido
al PIB del mundo para el año 2030.
											Pero también traerá inmensos desafíos
											en cómo se reemplazan 
diversas áreas del trabajo.
											Mientras que en la era industrial
											se crearon más puestos de trabajo
											debido a que toda la producción
fue separada en la línea de ensamble
											y se crearon nuevos puestos de trabajo.
											Pero las IAs reemplazan
los trabajos individuales
											en la línea de ensamble por robots.
											Y esto no está limitado a las fábricas,
											los choferes de autobuses y autos,
											áreas como las televentas,
atención al cliente,
											hematólogos y hasta radiólogos,
											dentro de 15 años
											serán reemplazados de forma gradual
											por inteligencias artificiales.
											Y solo los trabajos de creatividad...
									","
											Donc, avec les USA en pointe 
dans le domaines des découvertes
											et la Chine qui mène 
dans le domaine de mise en œuvre,
											nous arrivons maintenant 
dans une ère fantastique
											où les deux moteurs 
de deux superpuissances
											marchent de concert
											pour conduire la plus rapide 
révolution technologique
											que nous ayons vu en tant qu'humains.
											Et cela va amener une richesse incroyable
et sans précédent :
											16.000 milliards de dollars, d'après PwC,
											en termes de PIB additionnel
pour le PIB mondial de 2030.
											Cela apporte également 
d'immenses défis
											en termes de remplacement d'emplois.
											Alors que la révolution industrielle
											a crée davantage d'emplois
											car le travail artisanal a été décomposé 
en emplois sur des chaînes d'assemblage,
											donc plus d'emplois étaient créés.
											Mais l'IA remplace complètement 
les emplois individuels
											de la chaîne d'assemblage avec des robots.
											Et ce ne sont pas que les usines,
											mais aussi les routiers, les conducteurs
											et même des emplois comme
la télévente, le service client
											et les hématologistes, 
aussi bien que les radiologues
											qui vont être progressivement remplacés
											sur les 15 prochaines années
											par l'intelligence artificielle.
											Seuls les job créatifs —
									","
											ABD'nin bu keşif çağına,
											Çin de uygulama çağına öncülük ettiği
											muhteşem bir çağ içindeyiz,
											iki süper gücün iki çalışma sistemi
											birlikte çalışarak
											biz insanların daha önce
hiç tanık olmadığı
											teknolojideki en hızlı
devrimi gerçekleştiriyorlar.
											Bu bizlere büyük bir zenginlik getirecek,
											tahmin edilmeyen bir zenginlik:
											PwC'ye göre 16 trilyon dolar,
											2030 yılında dünya çapında
eklenmiş GSYİH olarak.
											Aynı zamanda iş değişikli sebebiyle
											beraberinde inanılmaz zorluklar getirecek.
											Sanayi Çağı'nda
											daha fazla iş ortaya çıkmıştı
											çünkü zanaatkârların işleri
seri üretim hatlarına ayrıldı,
											o yüzden de daha çok iş ortaya çıktı.
											Fakat yapay zekâ,
üretim hattındaki robotlarla
											bireysel işlerin tamamen yerini alıyor.
											Bu sadece fabrikalarda değil
											kamyon ve otomobik sürücüleri
											ve hatta tele satışlar
ve müşteri hizmetleri
											ve hematologlar ve radyologlar
											gelecek 15 yıl içinde
											adım adım
											yapay zekâ ile yer değiştirecek.
											Sadece işi yaratıcılık olan...
									",How AI can save our humanity,Kai-Fu Lee,14:49,"AI,media,future,invention,innovation,technology,machine learning,society,computers,intelligence"
"
","
","
","
","
",How AI can save our humanity,Kai-Fu Lee,14:49,"AI,media,future,invention,innovation,technology,machine learning,society,computers,intelligence"
"
											(Laughter)
									","
											(Risos)
									","
											(Risas)
									","
											(Rires)
									","
											(Gülüşmeler)
									",How AI can save our humanity,Kai-Fu Lee,14:49,"AI,media,future,invention,innovation,technology,machine learning,society,computers,intelligence"
"
","
","
","
","
",How AI can save our humanity,Kai-Fu Lee,14:49,"AI,media,future,invention,innovation,technology,machine learning,society,computers,intelligence"
"
											I have to make myself safe, right?
											Really, the creative jobs
are the ones that are protected,
											because AI can optimize but not create.
									","
											Tenho que assegurar
a minha segurança, não é?
											Os trabalhos criativos são aqueles
que estão protegidos,
											porque a IA consegue 
otimizar mas não consegue criar.
									","
											Tengo que proteger mi puesto, ¿no?
											La verdad es que los trabajos
creativos estarán seguros
											porque si bien las IAs pueden
optimizar, no pueden llegar a crear.
									","
											Je dois me protéger, n'est ce pas ?
											Réellement, les emplois créatifs 
sont ceux qui sont préservés,
											car l'IA peut optimiser mais pas créer.
									","
											Kendimi güvenceye almalıyım değil mi?
											Gerçekten de yaratıcılık meslekleri
güvence altında olacak
											çünkü yapay zekâ bir işi en uygun
hâle getirebilir ama yaratamaz.
									",How AI can save our humanity,Kai-Fu Lee,14:49,"AI,media,future,invention,innovation,technology,machine learning,society,computers,intelligence"
"
","
","
","
","
",How AI can save our humanity,Kai-Fu Lee,14:49,"AI,media,future,invention,innovation,technology,machine learning,society,computers,intelligence"
"
											But what's more serious
than the loss of jobs
											is the loss of meaning,
											because the work ethic
in the Industrial Age
											has brainwashed us into thinking
that work is the reason we exist,
											that work defined
the meaning of our lives.
											And I was a prime and willing victim
to that type of workaholic thinking.
											I worked incredibly hard.
											That's why I almost left
my wife in the delivery room,
											that's why I worked 996
alongside my entrepreneurs.
											And that obsession that I had with work
											ended abruptly a few years ago
											when I was diagnosed
with fourth stage lymphoma.
											The PET scan here shows
over 20 malignant tumors
											jumping out like fireballs,
											melting away my ambition.
											But more importantly,
											it helped me reexamine my life.
											Knowing that I may only have
a few months to live
											caused me to see how foolish it was
											for me to base my entire self-worth
											on how hard I worked
and the accomplishments from hard work.
											My priorities were
completely out of order.
											I neglected my family.
											My father had passed away,
											and I never had a chance
to tell him I loved him.
											My mother had dementia
and no longer recognized me,
											and my children had grown up.
									","
											Mas mais grave que a perda de emprego
											é a perda de significado,
											porque a ética de trabalho
na Era Industrial
											convenceu-nos que o trabalho
é a razão pela qual existimos,
											que o trabalho definiu
o significado da nossa vida.
											Eu era uma clara e voluntária vítima
desse tipo de viciado no trabalho.
											Eu trabalhava imenso.
											Foi por isso que quase abandonei
a minha mulher na sala de parto,
											que trabalhei ""996"" em conjunto
com os meus empresários.
											Essa obsessão que tinha pelo trabalho
											acabou abruptamente há uns anos
											quando fui diagnosticado 
com um linfoma de 4.º grau.
											O exame de TEP aqui mostra
mais de 20 tumores malignos
											surgindo como bolas de fogo,
											a desfazer a minha ambição.
											Mas o mais importante,
											ajudou-me a reexaminar a minha vida.
											Saber que podia ter apenas
uns meses de vida
											fez-me ver como tinha sido imprudente
											basear a minha autoestima
											na quantidade de trabalho feito
e nos resultados desse trabalho.
											As minhas prioridades estavam
completamente baralhadas.
											Eu negligenciava a minha família.
											O meu pai tinha falecido
											e eu nunca tinha tido a oportunidade
de lhe dizer que o amava.
											A minha mãe tinha demência 
e já não me reconhecia,
											e os meus filhos tinham crescido.
									","
											Pero existe algo más serio
que la pérdida de puestos de trabajo
											y es la pérdida de significado,
											debido a que la ética de trabajo
en la era industrial
											nos ha llevado a creer que
el trabajo es nuestra razón para existir,
											que el trabajo define
el significado de nuestras vidas.
											Y debo de admitir que yo era un ejemplo 
vivo de esa mentalidad de trabajo.
											Trabajaba muchísimo.
											Y es por eso que casi dejo a mi mujer
abandonada en la sala de partos,
											es por eso que trabajaba en 996
junto a varios de mis colegas,
											y esa obsesión que tenía con el trabajo
											terminó de forma súbita hace unos años
											cuando fui diagnosticado
con un linfoma muy avanzado.
											Los escáneres de TEP mostraban
más de 20 tumores malignos
											rebotando como si fuesen bolas de fuego,
											acabando con toda mi ambición.
											Pero lo más importante es que
											me ayudó a reevaluar mi vida.
											Saber que tal vez solo tendría 
unos cuantos meses de vida
											me hizo darme cuenta lo tonto que fui
											al basar toda mi autoestima
											en lo duro que trabajaba y 
en los logros del trabajo.
											Mis prioridades estaban 
totalmente desordenadas.
											Había abandonado a mi familia.
											Mi padre había fallecido
											y nunca me di la oportunidad
de decirle lo mucho que le quería.
											Mi madre sufría de demencia
y ya no era capaz de reconocerme,
											y mis hijos crecieron sin mí.
									","
											Mais ce qui est plus grave
que la perte d'emplois
											c'est la perte de sens.
											Car l'éthique du travail 
dans l'ère industrielle
											nous a fait croire que le travail 
était notre raison d'exister,
											que c'est le travail qui 
donnait du sens à nos vies.
											Et j'ai été une victime consentante de ce 
raisonnement type des accros au travail.
											J'ai travaillé si dur.
											C'est pourquoi j'ai faillit abandonner 
ma femme en salle d'accouchement,
											c'est pourquoi je travaillais en 996 
aux côtés de mes entrepreneurs.
											Et cette obsession 
que j'avais avec le travail
											s'est terminée brusquement 
il y a quelques années
											quand on m'a diagnostiqué 
avec un lymphome au stade 4.
											Ce PETscan montre plus 20 tumeurs malignes
											qui sautent comme des boules de feu,
											réduisant à néant mes ambitions.
											Mais plus important,
											cela m'a aidé à 
prendre du recul sur ma vie.
											Savoir que je n'avais peut être 
plus que quelques mois à vivre
											m'a montré la folie
											de fonder mon entière confiance en moi
											sur combien dur je travaillais 
et sur les résultat d'un travail acharné.
											Mes priorités était complètement décalées.
											Je négligeais ma famille.
											Mon père était mort,
											et je n'avais jamais pris le temps 
de lui dire que je l'aimais.
											Ma mère était sénile 
et ne me reconnaissait plus,
											et mes enfants avaient grandi.
									","
											Fakat iş kaybından daha önemlisi
											anlam kaybı
											çünkü Sanayi Çağı'nın iş ahlakı
											iş için var olduğumuz konusunda
beyinlerimizi yıkadı,
											işin hayatlarımızı tanımladığı konusunda.
											Ben de bu işkolik düşünce türüne
en önde ve istekli olarak kapıldım.
											İnanılmaz çok çalıştım.
											Aslında bu yüzden karımı
doğum odasında neredeyse bıraktım,
											bu yüzden girişimcilerimle
9-9-6 çalıştım.
											İşle alakalı bu takıntım
											birkaç yıl önce kati olarak sonlandı,
											dördüncü evresinde lenfomaya yakalandım.
											Tomografi sonucuma göre
20'nin üzerinde kötü huylu tümör,
											ateş topu gibi fırlıyor,
											azmimi baltalıyor.
											Fakat bundan daha önemlisi,
											hayatımı tekrar sorgulamamı sağladı.
											Sadece birkaç ay 
ömrümün kaldığını öğrenmek,
											tüm kişisel değerlerimi
											çok çalışmaya ve çok çalışmaktan
doğan başarılara dayandırmanın
											ne kadar aptalca olduğunu gösterdi.
											Önceliklerim tamamen yanlıştı.
											Ailemi ihmal etmiştim.
											Babam hayatını kaybetmişti
											ve onu çok sevdiğimi söyleyecek
şansım olmamıştı.
											Annemde demans vardı 
ve beni artık tanıyamıyordu
											ve çocuklarım artık büyümüştü.
									",How AI can save our humanity,Kai-Fu Lee,14:49,"AI,media,future,invention,innovation,technology,machine learning,society,computers,intelligence"
"
","
","
","
","
",How AI can save our humanity,Kai-Fu Lee,14:49,"AI,media,future,invention,innovation,technology,machine learning,society,computers,intelligence"
"
											During my chemotherapy,
											I read a book by Bronnie Ware
											who talked about dying wishes and regrets
of the people in the deathbed.
											She found that facing death,
											nobody regretted that they didn't
work hard enough in this life.
											They only regretted that they didn't
spend enough time with their loved ones
											and that they didn't spread their love.
									","
											Durante a quimioterapia,
											li um livro de Bronnie Ware
											que falava sobre desejos e arrependimentos
de pessoas nos seus leitos de morte.
											Ela descobriu que, ao encarar a morte,
											ninguém se arrependia de não 
ter trabalhado o suficiente nesta vida.
											Apenas se arrependiam de não ter
passado mais tempo com quem amavam
											e de não ter espalhado o seu amor.
									","
											Durante mi quimioterapia,
											leí un libro de Bronnie Ware
											acerca de los últimos deseos y 
arrepentimientos de la gente moribunda.
											Ella descubrió que,
al enfrentarse a la muerte,
											nadie lamentó no haber trabajado más
durante su vida.
											Solo lamentaban no haber pasado 
más tiempo con sus seres queridos
											y que no repartieron su amor.
									","
											Pendant ma chimiothérapie,
											j'ai lu un livre de Bronnie Ware
											qui parlait des souhaits et des regrets 
des gens sur leur lit de mort.
											Elle avait vu que face à la mort,
											personne ne regrettait de n'avoir pas 
travaillé suffisamment dur dans leur vie.
											Ils regrettaient seulement de n'avoir pas
passé assez de temps avec les êtres chers
											et de ne pas avoir donné leur amour.
									","
											Kemoterapi sırasında,
											Bronnie Ware'in bir kitabını okudum,
											ölüm döşeğindeki insanların dilekleri
ve pişmanlıkları hakkındaydı.
											Ölümle yüzleşirken
											kimsenin çalışmadığı için
pişman olmadığını bulmuştu.
											Bu insanlar sadece sevdikleriyle
yeteri kadar vakit geçirmedikleri
											ve sevgilerini paylaşmadıkları
için pişman oluyorlardı.
									",How AI can save our humanity,Kai-Fu Lee,14:49,"AI,media,future,invention,innovation,technology,machine learning,society,computers,intelligence"
"
","
","
","
","
",How AI can save our humanity,Kai-Fu Lee,14:49,"AI,media,future,invention,innovation,technology,machine learning,society,computers,intelligence"
"
											So I am fortunately today in remission.
									","
											Felizmente, hoje encontro-me em remissão.
									","
											Por fortuna, actualmente
estoy en remisión.
									","
											Aujourd'hui je suis 
heureusement en rémission.
									","
											Neyse ki iyileşme dönemine girdim.
									",How AI can save our humanity,Kai-Fu Lee,14:49,"AI,media,future,invention,innovation,technology,machine learning,society,computers,intelligence"
"
","
","
","
","
",How AI can save our humanity,Kai-Fu Lee,14:49,"AI,media,future,invention,innovation,technology,machine learning,society,computers,intelligence"
"
											(Applause)
									","
											(Aplausos)
									","
											(Aplausos)
									","
											(Applaudissements)
									","
											(Alkışlar)
									",How AI can save our humanity,Kai-Fu Lee,14:49,"AI,media,future,invention,innovation,technology,machine learning,society,computers,intelligence"
"
","
","
","
","
",How AI can save our humanity,Kai-Fu Lee,14:49,"AI,media,future,invention,innovation,technology,machine learning,society,computers,intelligence"
"
											So I can be back at TED again
											to share with you
that I have changed my ways.
											I now only work 965 —
											occasionally 996, but usually 965.
											I moved closer to my mother,
											my wife usually travels with me,
											and when my kids have vacation,
if they don't come home, I go to them.
											So it's a new form of life
											that helped me recognize
											how important it is that love is for me,
											and facing death
helped me change my life,
											but it also helped me see a new way
											of how AI should impact mankind
											and work and coexist with mankind,
											that really, AI is taking away
a lot of routine jobs,
											but routine jobs are not what we're about.
									","
											Por isso, posso estar de volta ao TED
											para vos dizer que mudei.
											Já só trabalho 965,
											ocasionalmente 996, mas por norma 965.
											Mudei-me para mais perto da minha mãe,
											a minha mulher costuma viajar comigo.
											Quando os meus filhos têm férias,
se não vêm a casa, eu vou ter com eles.
											É uma nova forma de vida
											que me fez reconhecer
											a importância do amor para mim.
											Encarar a morte ajudou-me 
a mudar de vida,
											mas também me fez ver uma nova forma
											de como a IA deveria mudar a humanidade
											e trabalhar e coexistir com a humanidade.
											Realmente, a IA está a eliminar
muitos dos empregos de rotina,
											mas os empregos de rotina 
não é aquilo de que somos feitos.
									","
											Así que puedo estar de vuelta en TED
											y compartir con Uds. que he cambiado.
											Ahora solo trabajo 965 —
											ocasionalmente 996,
pero por lo general, 965.
											Me mudé más cerca de mi madre,
											mi esposa suele viajar conmigo,
											y cuando mis hijos están de vacaciones
voy a visitarlos, si ellos no me visitan.
											Es una nueva forma de vivir.
											Una que me ayudó a reconocer
											lo importante que es el amor para mí,
											y el estar al borde de la muerte
me ayudó a cambiar mi vida,
											pero tambien me ayudó a ver 
una nueva forma
											en la que la IA debería
impactar a la humanidad,
											al trabajo y coexistir con nosotros.
											La realidad es que la IA está
tomando muchos trabajos rutinarios,
											pero los trabajos rutinarios
no son nuestra razón de ser.
									","
											Donc je peux être de retour à TED
											pour partager avec vous 
mon changement d'habitude.
											Maintenant, 
je ne travaille plus qu'en 965.
											— Parfois 996 mais normalement 965. —
											J'ai déménagé 
pour me rapprocher de ma mère,
											ma femme m'accompagne 
dans mes déplacements,
											et quand mes enfants sont en vacances,
s'ils ne viennent pas, je les rejoins.
											Donc c'est une nouvelle forme de vie
											qui m'aide à reconnaître
											l'importance qu'a cet amour pour moi,
											et avoir vu la mort en face
m'a aidé à changer de vie,
											mais cela m'a aussi aidé à voir
											comment l'IA pouvait influencer
l'humanité d'une nouvelle façon
											et que le travail pouvait 
coexister avec l'humanité,
											que réellement, l'IA va supprimer 
beaucoup d'emplois routiniers,
											mais on n'est pas fait 
pour des jobs routiniers.
									","
											Bu yüzden de yeniden TED sahnesindeyim,
											hayatımdaki değişimleri
sizlerle paylaşabilmek için.
											Şimdileri ara sıra 9-9-6 olsa da
											genellikle 9-6-5 çalışıyorum.
											Anneme daha yakın bir yere taşındım,
											eşim artık benimle seyahat ediyor.
											Çocuklar tatildeyken eve gelemiyorlarsa
ben onlara gidiyorum.
											Bu yeni yaşam biçimi
											sevginin ne kadar önemli olduğunu
											anlamamı sağladı
											ve ölümle yüzleşmek
hayatımda değişiklik yapmamı
											ama aynı zamanda
yeni bir yol görmemi sağladı;
											yapay zekânın
insanoğlunu nasıl etkileyeceği
											ve insan türüyle
nasıl birlikte var olabileceği.
											Gerçekten de yapay zekâ
çok sayıda rutin işi elimizden alıyor
											ama rutin işler için yaşamıyoruz.
									",How AI can save our humanity,Kai-Fu Lee,14:49,"AI,media,future,invention,innovation,technology,machine learning,society,computers,intelligence"
"
","
","
","
","
",How AI can save our humanity,Kai-Fu Lee,14:49,"AI,media,future,invention,innovation,technology,machine learning,society,computers,intelligence"
