en,pt,fr,es,tr,title,speaker,duration,tags
"
											The second imperative
for putting people first
											is to go all in.
											Too many transformations
											are nothing more than
head-count cutting exercises;
											layoffs under the guise of transformation.
											In the face of relentless competition,
											it may well be that you will
have to take the painful decision
											to downsize the organization,
											just as you may have to lose some weight
in order to run a marathon.
											But losing weight alone
											will not get you across
the finish line with a winning time.
											To win
											you need to go all in.
											You need to go all in.
											Rather than just cutting costs,
											you need to think about initiatives
											that will enable you
to win in the medium term,
											initiatives to drive growth,
											actions that will fundamentally
change the way the company operates,
											and very importantly,
											investments to develop
the leadership and the talent.
									","
											O segundo imperativo
para pôr as pessoas em primeiro lugar
											é dar tudo por tudo.
											Muitas das transformações
											não passam de 
exercícios de redução de pessoal;
											despedimentos 
disfarçados de transformação.
											Face à competição implacável,
											pode acontecer que 
tenham que tomar a decisão dolorosa
											de reduzir o tamanho da organização,
											tal como vocês poderão ter de 
perder algum peso para correr na maratona.
											Mas apenas perder peso
											não vos vai levar à meta
com um tempo vencedor.
											Para vencer
											é preciso dar tudo por tudo.
											É preciso dar tudo por tudo.
											Em vez de simplesmente reduzir custos,
											é preciso pensar sobre iniciativas
											que vos permitam
ganhar a médio prazo,
											iniciativas para induzir crescimento,
											ações que irão fundamentalmente
mudar a maneira como a empresa funciona,
											e, muito importante,
									","
											Le second impératif
pour faire passer les gens d'abord
											est de tout donner.
											Trop de transformations
											ne sont rien d'autre qu'un exercice
de diminution du personne,
											des licenciements
déguisés en transformation.
											Face à une compétition impitoyable,
											il est possible que vous ayez
à prendre la difficile décision
											de réduire la taille de l'organisation,
											tout comme vous devez perdre du poids
pour courir un marathon.
											La perte de poids seule
											ne vous fera pas passer
la ligne d'arrivée le premier.
											Pour gagner,
											il faut tout donner.
											Il faut tout donner.
											Plutôt que de juste baisser les coûts,
											il faut penser à des initiatives
											qui vous permettront
de gagner à moyen terme,
											d'entraîner une croissance,
											des actions qui changeront
fondamentalement
											la façon d'opérer de l'entreprise
											et, très important,
											les investissements pour développer
le leadership et le talent.
									","
											El segundo precepto para poner
a las personas en primer lugar
											es ir a por todo.
											Demasiadas transformaciones
											no son nada más que
ejercicios de recorte de personal,
											despidos bajo la apariencia del cambio.
											Ante la despiadada competencia,
											podría ser necesario tener que
tomar la muy difícil decisión
											de reducir el tamaño de la organización,
											como si tuvieran que perder peso
para correr en una maratón.
											Pero solo perder peso
											no los llevará a la línea de meta
con un tiempo ganador.
											Para ganar
											es necesario ir a por todo.
											Necesitas ir a por todo.
											Más que solo recortar costos,
											es necesario pensar en iniciativas
											que te permitan ganar a medio plazo,
											iniciativas que lleven al crecimiento,
											acciones que cambien fundamentalmente
la manera de operar de la empresa,
											y muy importante,
											invertir para desarrollar
el liderazgo y el talento.
									","
											İnsanları öncelemekteki
ikinci zorunluluk
											her şeyinizi ortaya koymaktır.
											Çok fazla dönüşüm
											kişi sayısı azaltma egzersizlerinden
başka bir şey değildir;
											dönüşün kisvesi altında işten çıkarma.
											Acımasız rekabet karşısında,
											kuruluşu küçültmek için
acı veren kararlar almak
											zorunda kalabilirsin,
											tıpkı bir maratonda koşmak için
kilo vermek gerektiği gibi.
											Sadece ağırlıklardan kurtulmak
											sizi en iyi süre ile bitiş çizgisinin
ötesine taşımaz.
											Kazanmak için
											her şeyinizi ortaya koymanız gerekir.
											Her şeyinizi ortaya koymanız gerekir.
											Maliyetleri kesmekten ziyade,
											orta vadede size kazandıracak

											girişimleri düşünmeniz gerekir.
											Büyümeyi yürütecek girişimleri,
											şirketin işleyiş şeklini temelden
değiştirecek hareketleri
											ve çok önemli bir şey de,
											liderliği ve yeteneği
geliştirecek yatırımları.
									",5 ways to lead in an era of constant change,Jim Hemerling,13:21,"business,collaboration,innovation,communication,leadership,motivation,potential,success,work"
"
","
","
","
","
",5 ways to lead in an era of constant change,Jim Hemerling,13:21,"business,collaboration,innovation,communication,leadership,motivation,potential,success,work"
"
											The third imperative
for putting people first
											is to enable people with the capabilities
											that they need to succeed
during the transformation and beyond.
											Over the years I've competed
in a number of triathlons.
											You know, frankly, I'm not that good,
											but I do have one distinct capability;
											I am remarkably fast at finding my bike.
									","
											investimentos para 
desenvolver a liderança e o talento.
											O terceiro imperativo
para pôr as pessoas em primeiro lugar
											é fornecer às pessoas as capacidades
											de que necessitam para serem bem-sucedidas
durante a transformação e não só.
											Ao longo dos anos competi
numa série de triatlos.
											Sabem, francamente, 
não sou assim muito bom,
											mas tenho uma capacidade distinta:
									","
											Le troisième impératif
pour faire passer les gens d'abord
											est de permettre aux gens
ayant les capacités nécessaires
											de réussir durant la transformation
et au-delà de celle-ci.
											Au fil des ans, j'ai participé
à nombre de triathlons.
											Franchement, je ne suis pas si bon
											mais j'ai une capacité distincte ;
											je retrouve très rapidement mon vélo.
									","
											El tercer precepto para poner
a las personas en primer lugar
											es preparar a 
las personas con las capacidades
											que necesitan para tener éxito
durante la transformación y más allá.
											A lo largo de los años, 
he competido en diferentes triatlones.
											Francamente, no soy tan bueno
											pero tengo una capacidad especial:
											Soy muy rápido en encontrar mi bicicleta.
									","
											İnsanları öncelemenin üçüncü zorunluluğu
											insanlara dönüşüm süresinde
ve sonrasında
											başarılı olmaları için gerekli olan
imkânları sağlamak.
											Yıllar içinde birkaç triatlonda yarıştım.
											Açıkçası, o kadar da iyi değilim
											fakat belirgin bir kabiliyetim var;
											bisikletimi bulmakta acayip hızlıyım.
									",5 ways to lead in an era of constant change,Jim Hemerling,13:21,"business,collaboration,innovation,communication,leadership,motivation,potential,success,work"
"
","
","
","
","
",5 ways to lead in an era of constant change,Jim Hemerling,13:21,"business,collaboration,innovation,communication,leadership,motivation,potential,success,work"
"
											(Laughter)
									","
											Sou notavelmente rápido
a encontrar a minha bicicleta.
									","
											(Rires)
									","
											(Risas)
									","
											(Gülüşmeler)
									",5 ways to lead in an era of constant change,Jim Hemerling,13:21,"business,collaboration,innovation,communication,leadership,motivation,potential,success,work"
"
","
","
","
","
",5 ways to lead in an era of constant change,Jim Hemerling,13:21,"business,collaboration,innovation,communication,leadership,motivation,potential,success,work"
"
											By the time I finish the swim,
											almost all the bikes are already gone.
									","
											(Risos)
											Quando acabo a parte da natação,
									","
											Quand je finis la natation,
											presque tous les vélos sont déjà partis.
									","
											Al momento que termino de nadar,
											casi todas las bicicletas ya se fueron.
									","
											Yüzmeyi bitirdiğim sırada,
											neredeyse tüm bisikletler gitmiş oluyor.
									",5 ways to lead in an era of constant change,Jim Hemerling,13:21,"business,collaboration,innovation,communication,leadership,motivation,potential,success,work"
"
","
","
","
","
",5 ways to lead in an era of constant change,Jim Hemerling,13:21,"business,collaboration,innovation,communication,leadership,motivation,potential,success,work"
"
											(Laughter)
									","
											já a maioria das bicicletas desapareceram.
									","
											(Rires)
									","
											(Risas)
									","
											(Gülüşmeler)
									",5 ways to lead in an era of constant change,Jim Hemerling,13:21,"business,collaboration,innovation,communication,leadership,motivation,potential,success,work"
"
","
","
","
","
",5 ways to lead in an era of constant change,Jim Hemerling,13:21,"business,collaboration,innovation,communication,leadership,motivation,potential,success,work"
"
											Real triathletes know that each leg —
											the swim, the bike, the run —
											really requires different capabilities,
											different tools,
											different skills, different techniques.
											Likewise when we transform organizations,
											we need to be sure
that we're giving our people
											the skills and the tools
they need along the way.
									","
											(Risos)
											Os verdadeiros triatletas
sabem que cada etapa
											— natação, ciclismo, atletismo —
											requer mesmo diferentes capacidades,
											diferentes ferramentas,
											diferentes aptidões, 
diferentes técnicas.
											Da mesma forma, 
quando transformamos organizações
											precisamos de ter a certeza
que estamos a dar ao nosso pessoal
									","
											Les vrais triathlètes savent
que chaque épreuve —
											la nage, le vélo, la course —
											requiert des capacités très différentes,
											des outils différents,
											des compétences différentes,
des techniques différentes.
											De même, quand nous transformons
des organisations,
											nous devons nous assurer
que nous donner aux gens
											les compétences et les outils
dont ils ont besoin.
									","
											Un verdadero triatleta 
sabe que cada etapa,
											la natación, el ciclismo, la carrera,
											requiere diferentes capacidades,
											diferentes herramientas,
											diferentes habilidades y 
diferentes técnicas.
											Del mismo modo cuando 
transformamos las organizaciones,
											debemos estar seguros de que
estamos dando a nuestra gente
											las habilidades y las herramientas
que necesitan a lo largo del camino.
									","
											Gerçek triatloncular her etabın
											- yüzme, bisiklet, koşu -
											farklı kabiliyetler, farklı araçlar,
											farklı yetenekler,
											farklı beceriler, farklı teknikler
gerektirdiğini bilirler.
											Aynı şekilde, kuruluşları dönüştürürken,
											insanlarımıza bu yolda
ihtiyaçları olan beceri ve araçları
											verdiğimizden emin olmalıyız.
									",5 ways to lead in an era of constant change,Jim Hemerling,13:21,"business,collaboration,innovation,communication,leadership,motivation,potential,success,work"
"
","
","
","
","
",5 ways to lead in an era of constant change,Jim Hemerling,13:21,"business,collaboration,innovation,communication,leadership,motivation,potential,success,work"
"
											Chronos,
											a global software company,
											recognized the need
to transfer from building products —
											software products —
											to building software as a service.
											To enable its people
to take that transformation,
											first of all they invested in new tools
											that would enable their employees
to monitor the usage of the features
											as well as customer satisfaction
with the new service.
											They also invested in skill development,
											so that their employees would be able
											to resolve customer service
problems on the spot.
											And very importantly,
											they also reinforced the collaborative
behaviors that would be required
											to deliver an end-to-end
seamless customer experience.
											Because of these investments,
											rather than feeling overwhelmed
by the transformation,
											Chronos employees actually felt energized
											and empowered in their new roles.
									","
											as aptidões e as ferramentas
de que elas vão precisar pelo caminho.
											A Chronos,
uma companhia mundial de software,
											reconheceu a necessidade
de deixar de construir produtos
											— produtos de software —
											para passar a 
construir software como um serviço.
											Para conseguir que o seu pessoal
se adaptasse à transformação,
											investiram antes de mais
em novas ferramentas
											que iriam permitir aos seus empregados
monitorizar o uso das funcionalidades
											bem como a satisfação dos clientes
com o novo serviço.
											Também investiram 
no desenvolvimento de capacidades
											para que os seus empregados fossem capazes
											de solucionar problemas de
serviço ao cliente no local.
											E, muito importante,
											também reforçaram os comportamentos
colaborativos que iriam ser exigidos
											para proporcionar uma experiência
completa e harmoniosa ao consumidor.
											Por causa destes investimentos,
											em vez de se sentirem 
sobrecarregados devido à transformação,
											os empregados da Chronos 
sentiram-se, na realidade, com energia
									","
											Chronos,
											une entreprise mondiale de logiciels,
											a reconnu le besoin
de passer de la création de produits —
											de logiciels —
											à la création de logiciels
en tant que service.
											Pour permettre aux employés
de faire cette transformation,
											ils ont investi dans de nouveaux outils
											qui permettent aux employés
de suivre l'utilisation des fonctions
											ainsi que la satisfaction des clients
quant au nouveau service.
											Ils ont aussi investi
dans le développement de compétences,
											afin que leurs employés puissent
											résoudre sur le champ
les problèmes de service client.
											Très important,
											ils ont aussi renforcé les comportements
collaboratifs nécessaires
											pour fournir une expérience client
entièrement intégrée.
											Du fait de ces investissements,
											plutôt que d'être dépassés
par la transformation,
											les employés de Chronos
se sont sentis motivés
											et stimulés par leurs nouveaux rôles.
									","
											Chronos,
											una empresa global de software,
											reconoció la necesidad de pasar
de desarrollar productos,
											productos de software,
											a desarrollar software como servicio.
											Para permitir que su personal
asuma esa transformación,
											primero que todo, 
invirtieron en nuevas herramientas
											que permitían a sus empleados
controlar el uso de las funcionalidades
											así como la satisfacción del cliente
con el nuevo servicio.
											Invertieron también
en el desarrollo de habilidades,
											para que sus empleados sean aptos
											de resolver problemas 
de atención al cliente en el lugar.
											Y muy importante también,
											han reforzado conductas 
cooperativas necesarias
											para entregar una experiencia integral
al cliente sin problemas.
											Debido a estas inversiones,
											más que sentirse abrumados
por la transformación,
											los empleados de Chronos
se sentían estimulados
											y empoderados con sus nuevas funciones.
									","
											Küresel bir yazılım şirketi olan Chronos,
											ürün inşa etmekten - yazılım ürünleri -
											bir servis olarak
											yazılım yapımına
											geçiş ihtiyacını fark etti.
											Çalışanlarının bu dönüşüme
ayak uydurabilmesi için,
											ilk olarak çalışanlarının
											özelliklerin kullanımlarını ve 
müşterilerin yeni servisten
											memnuniyetlerini izlemelerini sağlayan
yeni araçlara yatırım yaptılar.
											Ayrıca müşteri hizmetleri problemlerinin
											yerinde çözebilmesi için çalışanlarının
											yetenek gelişimine yatırım yaptılar.
											Ve en önemlisi,
											uçtan uca hatasız müşteri deneyimi
ortaya koymak için gerekli olan
											işbirliği davranışlarını da
güçlendirdiler.
											Bu yatırımlar nedeniyle,
											dönüşümden bunalmış olmak yerine,
											Chronos çalışanları
aslında yeni rollerinde
											enerjik ve güçlü hissettiler.
									",5 ways to lead in an era of constant change,Jim Hemerling,13:21,"business,collaboration,innovation,communication,leadership,motivation,potential,success,work"
"
","
","
","
","
",5 ways to lead in an era of constant change,Jim Hemerling,13:21,"business,collaboration,innovation,communication,leadership,motivation,potential,success,work"
"
											In the era of ""always-on"" transformation,
											change is a constant.
											My fourth imperative therefore
											is to instill a culture
of continuous learning.
											When Satya Nadella
became the CEO of Microsoft
											in February 2014,
											he embarked on an ambitious
transformation journey
											to prepare the company to compete
in a mobile-first, cloud-first world.
											This included changes to strategy,
											the organization
											and very importantly, the culture.
											Microsoft's culture at the time was one
of silos and internal competition —
											not exactly conducive to learning.
											Nadella took this head-on.
											He rallied his leadership
around his vision
											for a living, learning culture,
											shifting from a fixed mindset,
											where your role was to show up
as the smartest person in the room,
											to a growth mindset,
											where your role was to listen, to learn
and to bring out the best in people.
											Well, early days,
											Microsoft employees already
noticed this shift in the culture —
											clear evidence of Microsoft
putting people first.
									","
											e responsáveis nos seus novos papéis.
											Na era da transformação constante,
											a mudança é a constante.
											O meu quarto imperativo, assim,
											é de instilar uma cultura
de aprendizagem contínua.
											Quando Satya Nadella se tornou
no diretor executivo da Microsoft
											em fevereiro de 2014,
											ele embarcou numa jornada
ambiciosa de transformação
											para preparar a empresa
para competir num mundo
											que dá prioridade a telemóveis e nuvens.
											Isto inclui mudanças de estratégia,
											para a organização,
											e, muito importante, para a cultura.
											A cultura da Microsoft era, na altura,
de silos e competição interna
											o que não era muito favorável
à aprendizagem.
											Nadella enfrentou esse problema.
											Ele mobilizou a sua liderança
em torno da sua visão
											de uma cultura viva e de aprendizagem,
											mudando de uma mentalidade fixa,
											em que o vosso papel seria de dar a cara
como a pessoa mais inteligente na sala,
											para uma mentalidade de crescimento,
											em que o vosso papel seria de ouvir, 
aprender e mostrar o melhor das pessoas.
											Nos primeiros dias,
											os empregados da Microsoft já se tinham
apercebido desta mudança na cultura
									","
											A l'ère de la transformation constante,
											le changement est permanent.
											De ce fait, mon quatrième impératif
											est d'instiller une culture
d'apprentissage permanent.
											Quand Satya Nadella
est devenu PDG de Microsoft
											en février 2014,
											il a entrepris
une ambitieuse transformation
											pour préparer l'entreprise à rivaliser
											dans un monde où les téléphones
et le cloud sont primordiaux.
											Cela incluait des changements
dans la stratégie,
											l'organisation
											et, surtout, la culture.
											La culture de Microsoft de l'époque
était une de silos, de compétition interne
											pas très propice à l'apprentissage.
											Nadella a pris le taureau par les cornes.
											Il a rallié ses dirigeants
autour de sa vision
											pour une culture vivante d'apprentissage,
											passant d'un état d'esprit fixe
											où le rôle était d'apparaître
comme la personne la plus intelligente,
											à un état d'esprit de croissance
											où le rôle est d'écouter, d'apprendre, de
faire ressortir le meilleur chez le gens.
											Les premiers jours,
											les employés de Microsoft ont remarqué
ce changement de culture —
											une preuve évidente que Microsoft
faisait passer les gens d'abord.
									","
											En la era de transformación permanente,
											el cambio es una constante.
											Por lo tanto, mi cuarto precepto
											es inculcar una cultura de
aprendizaje continuo.
											Cuando Satya Nadella 
se convirtió en CEO de Microsoft
											en febrero del 2014,
											él se embarcó en 
un ambicioso viaje de transformación,
											para preparar a la empresa a competir
											con celulares y redes virtuales
de clase mundial.
											Esto incluyó cambios de estrategias,
											de la organización
											y muy importante, de la cultura.
											La cultura de Microsoft en ese tiempo
era de competencia interna,
											y eso no llevaba exactamente 
al aprendizaje.
											Nadella lo tomo de manera frontal.
											El concentró a su liderazgo 
en torno a su visión
											para una cultura viva y de aprendizaje,
											cambiando de una mentalidad cerrada,
											donde su papel era aparecer como 
el más inteligente del lugar,
											hacia una mentalidad de crecimiento,
											donde su papel era oír, aprender y
sacar lo mejor de las personas.
											Al inicio,
											los empleados de Microsoft ya notaban
este cambio en la cultura,
											clara evidencia de que Microsoft
ponía a las personas en primer lugar.
									","
											""Sürekli aktif"" dönüşüm çağında,
											değişim bir sabittir.
											Bu nedenle dördüncü zorunluluğum,
											devamlı öğrenme kültürünü aşılamaktır.
											2014 yılı Şubat ayında Satya Nadella
											Microsoft'un CEO'su olduğunda,
											şirketi mobil ve bulut platformlarda
mücadeleye hazırlamak için
											hırslı bir dönüşüm olayına kalkıştı.
											Bu değişikliklere strateji,
											organizasyon
											ve en önemlisi kültür de dâhil.
											O zaman Microsoft'un kültüründe
dışa kapalı olmak ve içsel rekabet vardı,
											öğrenmeye pek müsait değildi.
											Nadella doğrudan bu işe girişti.
											Yaşayan, öğrenen bir kültür için
											liderliğini vizyonu etrafında topladı.
											Rolünüzün odadaki en zeki kişi gibi
görünmek olduğu sabit bir zihniyeti,
											rolünüzün dinlemek, öğrenmek
ve insanların içindeki
											cevheri çıkarmak olan
											daha gelişmiş bir zihniyete dönüştürdü.
											İlk günlerinde,
											Microsoft çalışanları
kültürdeki bu değişimi,
											Microsoft'un insanları öncelediğinin
kesin kanıtını çoktan hissetmişlerdi.
									",5 ways to lead in an era of constant change,Jim Hemerling,13:21,"business,collaboration,innovation,communication,leadership,motivation,potential,success,work"
"
","
","
","
","
",5 ways to lead in an era of constant change,Jim Hemerling,13:21,"business,collaboration,innovation,communication,leadership,motivation,potential,success,work"
"
											My fifth and final imperative
is specifically for leaders.
											In a transformation,
											a leader needs to have a vision,
											a clear road map with milestones,
											and then you need to hold people
accountable for results.
											In other words, you need to be directive.
											But in order to capture
the hearts and minds of people,
											you also need to be inclusive.
											Inclusive leadership
is critical to putting people first.
									","
											uma demonstração clara de a Microsoft
pôr as pessoas em primeiro lugar.
											O meu quinto e último imperativo
é especificamente para líderes.
											Numa transformação, um líder
precisa de ter uma visão,
											um roteiro claro com etapas,
											e depois é preciso responsabilizar
as pessoas pelos resultados.
											Por outras palavras, têm de ser diretivos.
											Mas de forma a conquistarem
os corações e as mentes das pessoas,
											vocês também têm de ser inclusivos.
									","
											Mon cinquième et dernier impératif
est spécifique aux dirigeants.
											Lors d'une transformation,
											un dirigeant doit avoir une vision,
											un plan précis avec des étapes
											et il faut responsabiliser les gens
par rapport aux résultats.
											En d'autres mots, il faut être directif.
											Mais, afin de conquérir
les cœurs et les esprits des gens,
											il faut aussi être inclusif.
											Le leadership inclusif est crucial
pour faire passer les gens d'abord.
									","
											Mi quinto y último precepto
es específicamente para los líderes.
											En una transformación,
											un líder necesita tener una visión,
											una plan de acción claro con hitos,
											y luego necesita gente responsable
para lograr resultados.
											En otras palabras,
necesitan ser directivos.
											Pero con el fin de capturar
los corazones y mentes de las personas,
											también deben ser inclusivos.
											El liderazgo inclusivo es crítico para 
situar a las personas en primer lugar.
									","
											Beşinci ve son zorunluluğum
özellikle liderler için.
											Dönüşümde,
											bir liderin vizyonu,
											kilometre taşları olan
açık bir yol haritası olmalı
											ve insanları sonuçlardan
mesul tutmanız gerekir.
											Başka bir deyişle,
yönlendirici olmalısınız.
											Fakat insanların sevgisini
ve güvenini kazanmak için
											ayrıca kapsayıcı da olmanız gerekir.
											Kapsayıcı liderler insanları
öncelemede önemlidir.
									",5 ways to lead in an era of constant change,Jim Hemerling,13:21,"business,collaboration,innovation,communication,leadership,motivation,potential,success,work"
"
","
","
","
","
",5 ways to lead in an era of constant change,Jim Hemerling,13:21,"business,collaboration,innovation,communication,leadership,motivation,potential,success,work"
"
											I live in the San Francisco Bay area.
											And right now,
											our basketball team
is the best in the league.
											We won the 2015 championship,
											and we're favored to win again this year.
											There are many explanations for this.
											They have some fabulous players,
											but one of the key reasons
											is their head coach, Steve Kerr,
is an inclusive leader.
											When Kerr came to the Warriors in 2014,
											the Warriors were looking
for a major transformation.
											They hadn't won a national
championship since 1975.
									","
											A liderança inclusiva é crucial
para pôr as pessoas em primeiro lugar.
											Eu vivo na área da Baía de São Francisco.
											Neste momento, a nossa equipa
de basquetebol é a melhor da liga.
											Vencemos o campeonato de 2015
											e somos os favoritos 
para vencer novamente este ano.
											Há muitas explicações para isto.
											Eles têm alguns jogadores fantásticos,
											mas uma das razões-chave
											é que o seu treinador principal, 
Steve Kerr, é um líder inclusivo.
											Quando Kerr veio para os Warriors em 2014,
											os Warriors estavam à procura
de uma grande transformação.
									","
											Je vis dans la baie de San Francisco.
											Actuellement,
											notre équipe de basket-ball
est la meilleure de la ligue.
											Nous avons gagné le championnat de 2015
											et nous sommes les favoris cette année.
											Il y a beaucoup d'explications à cela.
											Ils ont de joueurs fabuleux
											mais l'une des raisons principales
											est que leur entraîneur principal,
Steve Kerr, est un dirigeant inclusif.
											Quand Kerr est arrivé
chez les Warriors en 2014,
											les Warriors voulaient
une grande transformation.
											Ils n'avaient pas gagné
de championnat national depuis 1975.
									","
											Vivo en el área de San Francisco Bay.
											Y ahora mismo,
											nuestro equipo de baloncesto
es el mejor en la liga.
											Ganamos el campeonato del 2015,
											y somos los favoritos de ganar
este año de nuevo.
											Hay muchas razones para esto.
											Hemos tenido jugadores fabulosos,
											pero una de las principales razones
											es que su entrenador, Steve Kerr,
es un líder inclusivo.
											Cuando Kerr llegó a los Warriors en 2014,
											los Warriors estaban buscando
una gran transformación.
											No habían ganado 
un campeonato nacional desde 1975.
									","
											Ben San Francisco Körfezi
bölgesinde yaşıyorum.
											Ve şu anda,
											basketbol takımımız ligdeki en iyi takım.
											2015 şampiyonasını kazandık
											ve bu yıl tekrar kazanacağız gibi.
											Bunun birçok açıklaması var.
											Şahane oyuncuları var,
											fakat önemli nedenlerden biri
											baş antrenörleri Steve Kerr'in
kapsayıcı bir lider olması.
											Kerr 2014 yılında Warriors'a geldiğinde
											Warriors büyük bir dönüşüm bekliyordu.
											1975'ten beri ulusal şampiyonluk
kazanmamışlardı.
									",5 ways to lead in an era of constant change,Jim Hemerling,13:21,"business,collaboration,innovation,communication,leadership,motivation,potential,success,work"
"
","
","
","
","
",5 ways to lead in an era of constant change,Jim Hemerling,13:21,"business,collaboration,innovation,communication,leadership,motivation,potential,success,work"
"
											Kerr came in, and he had a clear vision,
											and he immediately got to work.
											From the outset,
											he reached out and engaged
the players and the staff.
											He created an environment of open debate
and solicited suggestions.
											During games he would often ask,
											""What are you seeing that I'm missing?""
									","
											Não tinham vencido um 
campeonato nacional desde 1975.
											Kerr chegou e ele tinha uma visão clara
											e pôs imediatamente mãos à obra.
											Desde o princípio,
											ele aproximou-se e interagiu
com os jogadores e equipa técnica.
											Ele criou um ambiente 
de debate aberto e solicitou sugestões.
											Durante os jogos ele costumava perguntar:
									","
											Kerr est arrivé,
il avait une vision claire
											et il s'est mis au travail immédiatement.
											Dès le début,
											il a engagé le dialogue et parlé
avec les joueurs et le personnel.
											Il a créé un environnement de débat ouvert
et a sollicité les suggestions.
											En match, il demandait souvent :
											« Que voyez-vous qui m'échappe ? »
									","
											Kerr llegó y tuvo una visión clara,
											e inmediatamente se puso a trabajar.
											Desde el inicio,
											él se acercó y comprometió
a los jugadores y al personal.
											El creó un ambiente abierto de debate
y solicitó sugerencias.
											Durante los juegos, 
a menudo él preguntaba
											""¿Qué ven que yo no me doy cuenta?""
									","
											Kerr geldi ve net bir vizyonu vardı
											ve hemen işe koyuldu.
											En başından beri,
											oyuncu ve ekiple iletişime geçti.
											İstenen bir açık tartışma ve
öneri ortamı yarattı.
											Oyunlar sırasında sürekli sorardı:
											""Neyi eksik yaptığımı düşünüyorsun?""
									",5 ways to lead in an era of constant change,Jim Hemerling,13:21,"business,collaboration,innovation,communication,leadership,motivation,potential,success,work"
"
","
","
","
","
",5 ways to lead in an era of constant change,Jim Hemerling,13:21,"business,collaboration,innovation,communication,leadership,motivation,potential,success,work"
"
											One the best examples of this
came in game four of the 2015 finals.
											The Warriors were down two games to one
											when Kerr made the decision
to change the starting lineup;
											a bold move by any measure.
											The Warriors won the game
and went on to win the championship.
											And it is widely viewed
											that that move was
the pivotal move in their victory.
									","
											""O que é que estás a ver 
que eu estou a deixar escapar?""
											Um dos melhores exemplos disto
veio no quarto jogo das finais de 2015.
											Os Warriors tinham 
jogado dois jogos e faltava um
											quando Kerr decidiu
mudar a formação inicial;
											uma manobra arrojada, de qualquer forma.
											Os Warriors venceram o jogo
e acabaram por vencer o campeonato.
											E é largamente considerado
									","
											Un des meilleurs exemples de cela
était lors du quatrième match
											du championnat de 2015.
											Les Warriors étaient menés 2-1
											quand Kerr a décidé de changer
le 5 de départ.
											Une décision audacieuse.
											Les Warriors ont gagné le match
et ont remporté le championnat.
											L'avis général
											est que cette décision
a servi de pivot vers la victoire.
									","
											Uno de los mejores ejemplos llegó en
el cuarto juego de las finales del 2015.
											Los Warriors estaban abajo 
dos juegos a uno
											cuando Kerr tomó la decisión
de cambiar la alineación inicial;
											un movimiento muy arriesgado
desde cualquier punto de vista.
											Los Warriors ganaron el juego
y llegaron a ganar el campeonato.
											Y es conocido ampliamente
											que ese movimiento fue crucial
para su victoria.
									","
											Bunun en iyi örneği
2015 finalinin dördüncü maçıydı.
											Warriors ikiye bir gerideydi
											ve Kerr başlangıç dizilişini
değiştirme kararı aldı;
											her şekliyle gözü pek bir karardı.
											Warriors maçı kazandı
ve şampiyonluk maçına geçti.
											Ve herkesçe görüldü ki
											bu karar zaferlerindeki
en önemli hamleydi.
									",5 ways to lead in an era of constant change,Jim Hemerling,13:21,"business,collaboration,innovation,communication,leadership,motivation,potential,success,work"
"
","
","
","
","
",5 ways to lead in an era of constant change,Jim Hemerling,13:21,"business,collaboration,innovation,communication,leadership,motivation,potential,success,work"
"
											Interestingly, it wasn't
actually Kerr's idea.
											It was the idea of his 28-year-old
assistant, Nick U'Ren.
											Because of Kerr's leadership style,
											U'Ren felt comfortable
bringing the idea forward.
											And Kerr not only listened,
											but he implemented the idea
											and then afterwards,
											gave U'Ren all the credit —
											actions all consistent with Kerr's
highly inclusive approach to leadership.
									","
											que essa jogada foi
a jogada crucial para a sua vitória.
											Curiosamente,
a ideia não foi de Kerr.
											A ideia foi do seu 
assistente de 28 anos, Nick U'Ren.
											Devido ao estilo de liderança de Kerr,
											U'Ren sentiu-se à vontade
para apresentar a ideia.
											E Kerr não só escutou
											como também implementou a ideia
											e, de seguida, atribuiu
todo o mérito a U'Ren
									","
											Il est intéressant de savoir
que ce n'était pas l'idée de Kerr.
											C'était l'idée de son assistant
de 28 ans, Nick U'Ren.
											Du fait du style de leadership de Kerr,
											U'Ren s'est senti à l'aise
pour exprimer son idée.
											Kerr n'a pas seulement écouté
											mais il a implémenté l'idée
											et, après,
											a attribué le mérite à U'Ren —
											des actions toutes en accord
											avec l'approche très inclusive
de leadership de Kerr.
									","
											Lo interesante es que ese movimiento
no fue idea de Kerr.
											Fue la idea de 
su asistente de 28 años, Nick U'Ren.
											Debido al estilo de liderazgo de Kerr,
											U'Ren se sintió cómodo 
al presentar su idea.
											Y Kerr no solo la escuchó,
											sino que implementó la idea
											y después,
											le dio a U'Ren todo el crédito,
											acciones consistentes con el enfoque
altamente inclusivo de Kerr al liderazgo.
									","
											İlginçtir ki aslında bu
Kerr'in fikri değildi.
											Bu, onun 28 yaşındaki asistanı
Nick U'Ren'in fikriydi.
											Çünkü Kerr'in liderlik tarzı yüzünden,
											U'Ren fikrini öne sürmekte rahat hissetti.
											Ve Kerr dinlemekle kalmayıp
											bu fikri hayata geçirdi
											ve sonrasında,
											U'Ren'e hakkını verdi.
											Tüm yaptıkları, Kerr'in kapsayıcı
liderlik yaklaşımı ile tutarlı.
									",5 ways to lead in an era of constant change,Jim Hemerling,13:21,"business,collaboration,innovation,communication,leadership,motivation,potential,success,work"
