en,pt,es,tr,title,speaker,duration,tags
"
											So welcome all to the wonderful world
of life in a drop of water.
											Actually, as you can see,
											with this instrument, we are not
at all limited to a single drop.
											Alright, let's find something.
											The little creatures you see
in the center of your screen,
											they are called rotifer.
											They are the garbage collectors
of our waters.
											They break down organic matter
											and allow it to be reclaimed
by the environment.
											Now, you know,
nature is an amazing recycler.
											Structures are continuously built,
they are decomposed and recycled,
											and all of that is powered
by solar energy.
											But just think.
											Think about what will happen
if, you know, our garbage collectors
											didn't come anymore, if they disappeared.
											Something else?
Let's look for something else.
									","
											Bem-vindos ao fantástico mundo da vida
numa gota de água.
											Como podem ver,
											com este instrumento,
não estamos limitados a uma gota.
											Ok, vamos ver uma coisa.
											Estas pequenas criaturas no centro do ecrã
											são chamadas rotíferos.
											Eles são os lixeiros das nossas águas.
											Eles decompõem a matéria orgânica
											permitindo-lhe ser reincorporada
ao meio ambiente.
											Como sabem, a Natureza
é excelente em reciclagem.
											Estruturas são continuamente construídas, 
decompostas e recicladas,
											tudo à base da energia solar.
											Pensem nisto.
											Pensem no que vai acontecer
											se os lixeiros não vierem mais,
se desaparecerem.
											Algo mais? 
Vamos procurar mais.
									","
											Así que bienvenidos al maravilloso mundo
de la vida en una gota de agua.
											En realidad, como ven,
											con este instrumento no estamos limitados
para nada a una simple gota.
											Muy bien; vamos a encontrar algo.
											Las pequeñas criaturas que ven
en el centro de la pantalla
											se llaman rotíferos.
											Son los recolectores de basura del agua.
											Descomponen materia orgánica
											y permiten que el ambiente la recupere.
											La naturaleza tiene una asombrosa
capacidad de reciclaje.
											Continuamente se están construyendo,
descomponiendo y reciclando estructuras,
											y todo eso alimentado con energía solar.
											Piensen solamente.
											Piensen lo que pasaría si, digamos,
nuestros recolectores de basura
											ya no vinieran, si desaparecieran.
											¿Otra cosa? Busquemos otra cosa.
									","
											Hepiniz bir su damlasındaki 
muhteşem yaşam dünyasına hoş geldiniz.
											Aslında gördüğünüz üzere
											bu alet sayesinde 
bir damlayla kısıtlı değiliz.
											Haydi bir şeyler bulalım.
											Ekranınızın ortasında 
gördüğünüz küçük varlıklara
											rotifer deniyor.
											Onlar sularımızın çöp toplayıcıları.
											Organik maddeyi parçalayıp
											çevre tarafından 
geri kazanılmasını sağlıyorlar.
											Bildiğiniz gibi doğa muhteşem 
bir geri dönüştürücü.
											Yapılar sürekli inşa ediliyor,
çözünüyor, geri dönüştürülüyorlar
											ve bunların hepsi 
güneş enerjisiyle oluyor.
											Sadece düşünün.
											Eğer çöp toplayıcılarımız 
gelmeyi bırakırsa,
											eğer kaybolurlarsa ne olur?
											Başka bir şey. Başka bir şey düşünelim.
									",The wonderful world of life in a drop of water,Simone Bianco and Tom Zimmerman,11:06,"beauty,biodiversity,biology,biosphere,demo,environment,invention,climate change,nature,marine biology,science,oceans,water"
"
","
","
","
",The wonderful world of life in a drop of water,Simone Bianco and Tom Zimmerman,11:06,"beauty,biodiversity,biology,biosphere,demo,environment,invention,climate change,nature,marine biology,science,oceans,water"
"
											Oh, look at that.
											You see the big
ice-cream-cone-shaped things?
											Those are called Stentor,
those are amazing creatures.
											You know, they are big,
but they are a single cell.
											You remember the rotifer we just met?
											That's about half a millimeter,
it's about 1,000 cells —
											it's typically 15 for the brain,
15 for the stomach
											and you know, about the same
for reproduction,
											which is kind of the right mix,
if you ask me.
									","
											Olhem para aquilo.
											Estão a ver aquelas coisas
que parecem cones de gelado?
											Chamam-se ""Stentors"", 
criaturas fascinantes.
											São grandes, mas são unicelulares.
											Lembram-se dos rotíferos
que acabámos de ver?
											Eles medem meio milímetro, 
tendo umas 1000 células.
											Normalmente, têm 15 células no cérebro, 
15 no estômago,
											e o mesmo no sistema reprodutivo.
											A mistura certa, na minha opinião.
									","
											Oh, miren eso.
											¿Ven esas cosas grandotas
con forma de cono de helado?
											Se llaman Stentor;
son criaturas fascinantes.
											Son grandes, pero son una sola célula.
											¿Se acuerdan de los rotíferos
que vimos recién?
											Miden más o menos medio milímetro,
y tienen unas 1000 células.
											Típicamente tienen 15 en el cerebro,
15 en el estómago,
											y más o menos lo mismo
para la reproducción,
											que me parece más o menos
una buena proporción.
									","
											Şu nasıl.
											Dondurma külahı şeklindeki 
büyük şeyler görüyor musunuz?
											Onların ismi stentor, muhteşem varlıklar.
											Kocamanlar ama tek hücreliler.
											Az önce tanıştığımız
rotiferi hatırlıyor musunuz?
											Yaklaşık olarak yarım milimetre,
yaklaşık 1000 hücreli—
											genelde beyin için 15, mide için 15,
											üreme için de yaklaşık olarak aynı,
											bana soracak olursanız doğru karışım.
									",The wonderful world of life in a drop of water,Simone Bianco and Tom Zimmerman,11:06,"beauty,biodiversity,biology,biosphere,demo,environment,invention,climate change,nature,marine biology,science,oceans,water"
"
","
","
","
",The wonderful world of life in a drop of water,Simone Bianco and Tom Zimmerman,11:06,"beauty,biodiversity,biology,biosphere,demo,environment,invention,climate change,nature,marine biology,science,oceans,water"
"
											(Laughter)
									","
											(Risos)
									","
											(Risas)
									","
											(Gülüşmeler)
									",The wonderful world of life in a drop of water,Simone Bianco and Tom Zimmerman,11:06,"beauty,biodiversity,biology,biosphere,demo,environment,invention,climate change,nature,marine biology,science,oceans,water"
"
","
","
","
",The wonderful world of life in a drop of water,Simone Bianco and Tom Zimmerman,11:06,"beauty,biodiversity,biology,biosphere,demo,environment,invention,climate change,nature,marine biology,science,oceans,water"
"
											But ... right?
									","
											Mas... não é?
									","
											Pero... ¿cierto?
									","
											Öyle değil mi ama?
									",The wonderful world of life in a drop of water,Simone Bianco and Tom Zimmerman,11:06,"beauty,biodiversity,biology,biosphere,demo,environment,invention,climate change,nature,marine biology,science,oceans,water"
"
","
","
","
",The wonderful world of life in a drop of water,Simone Bianco and Tom Zimmerman,11:06,"beauty,biodiversity,biology,biosphere,demo,environment,invention,climate change,nature,marine biology,science,oceans,water"
"
											TZ: I agree.
									","
											TZ: Concordo.
									","
											TZ: Estoy de acuerdo.
									","
											TZ: Katılıyorum.
									",The wonderful world of life in a drop of water,Simone Bianco and Tom Zimmerman,11:06,"beauty,biodiversity,biology,biosphere,demo,environment,invention,climate change,nature,marine biology,science,oceans,water"
"
","
","
","
",The wonderful world of life in a drop of water,Simone Bianco and Tom Zimmerman,11:06,"beauty,biodiversity,biology,biosphere,demo,environment,invention,climate change,nature,marine biology,science,oceans,water"
"
											SB: But a Stentor is only a single cell.
											And it's able to sense
and react to its environment.
											You see, it will swim forward
when it's happy;
											it will swim backward when it's trying
to get away from something
											like, you know, a toxic chemical.
											With our friends in the Center
for Cellular Construction
											and the help of the National
Science Foundation,
											we are using Stentor to sense the presence
of contamination in food and water,
											which I think is really cool.
											Alright, last one.
											So the dots that you see there
that are, let's say, behind everything,
											they're algae.
											They are the creatures that provide
the majority of oxygen in the air.
											They convert solar light
and carbon dioxide
											into the oxygen that is filling
your lungs right now.
											So you see, we all got algae breath.
									","
											SB: Mas um estentor tem apenas uma célula.
											E é capaz de sentir e reagir a estímulos.
											Vejam, ele nada para a frente 
quando está feliz;
											e para trás quando está a fugir de algo
											como um produto químico tóxico.
											Graças aos nossos amigos
do Centro de Construção Celular
											e à ajuda da Fundação Nacional de Ciência,
											estamos a usar o estentor para detetar 
contaminantes em alimentos e na água,
											o que é muito fixe, acho eu.
											Ok, uma última coisa.
											Os pontos que vocês veem atrás de tudo
											são algas.
											São as criaturas que produzem
a maior parte do oxigénio no ar.
											Elas convertem a luz solar 
e o dióxido de carbono
											no oxigénio que está agora
nos nossos pulmões.
											Então, todos temos bafo de algas.
									","
											SB: Pero el Stentor es una sola célula.
											Y puede percibir su entorno
y reaccionar a él.
											Nada para adelante cuando está contento;
											nada para atrás cuando está
tratando de escaparse de algo
											como, por ejemplo, 
de una sustancia tóxica.
											Con nuestros amigos en el
""Centro de Construcción Celular""
											y con el apoyo de la 
""Fundación Nacional de Ciencia"",
											estamos usando Stentor para detectar
contaminación en alimentos y agua,
											lo cual creo que es estupendo.
											Bien, el último.
											Esos puntos que ven ahí
que están, digamos, detrás de todo,
											son algas.
											Son las criaturas que proveen
la mayor parte del oxígeno en el aire.
											Convierten la luz solar
y el dióxido de carbono
											en el oxígeno que estamos
respirando en este momento.
											Así que todos tenemos aliento a alga.
									","
											SB: Ama stentor tek bir hücre.
											Buna rağmen çevresini hissedebilir
ve tepki verebilir.
											Mutluysa ileri yüzer;
											bir şeyden uzaklaşmaya 
çalışıyorsa geri yüzer
											örneğin zehirli kimyasal gibi.
											Hücresel Yapı Merkezi'ndeki arkadaşlarla
											ve Ulusal Bilim Vakfı'nın yardımıyla
											stentoru yemekteki ve sudaki atıkları
tespit etmek için kullanıyoruz
											bence bu harika.
											Evet, sonuncu.
											Orada gördüğünüz noktalar,
her şeyin arkasındakiler
											onlar alg.
											Havadaki oksijenin 
çoğunluğunu üreten varlıklar.
											Güneş ışığını ve karbondioksidi
											şu an ciğerlerinizi 
dolduran oksijene dönüştürüyorlar.
											Yani hepimizin ağzı alg kokuyor.
									",The wonderful world of life in a drop of water,Simone Bianco and Tom Zimmerman,11:06,"beauty,biodiversity,biology,biosphere,demo,environment,invention,climate change,nature,marine biology,science,oceans,water"
"
","
","
","
",The wonderful world of life in a drop of water,Simone Bianco and Tom Zimmerman,11:06,"beauty,biodiversity,biology,biosphere,demo,environment,invention,climate change,nature,marine biology,science,oceans,water"
"
											TZ: (Exhales)
									","
											TZ: (Expira)
									","
											TZ: (Exhala)
									","
											TZ: (Nefes veriyor)
									",The wonderful world of life in a drop of water,Simone Bianco and Tom Zimmerman,11:06,"beauty,biodiversity,biology,biosphere,demo,environment,invention,climate change,nature,marine biology,science,oceans,water"
"
","
","
","
",The wonderful world of life in a drop of water,Simone Bianco and Tom Zimmerman,11:06,"beauty,biodiversity,biology,biosphere,demo,environment,invention,climate change,nature,marine biology,science,oceans,water"
"
											SB: Yay! (Laughter)
									","
											SB: Isso aí! (Risos)
									","
											SB: ¡Bien! (Risas)
									","
											SB: Oley! (Gülüşmeler)
									",The wonderful world of life in a drop of water,Simone Bianco and Tom Zimmerman,11:06,"beauty,biodiversity,biology,biosphere,demo,environment,invention,climate change,nature,marine biology,science,oceans,water"
"
","
","
","
",The wonderful world of life in a drop of water,Simone Bianco and Tom Zimmerman,11:06,"beauty,biodiversity,biology,biosphere,demo,environment,invention,climate change,nature,marine biology,science,oceans,water"
"
											You know, there's something interesting.
											About a billion years ago, ancient plants
got their photosynthesis capability
											by incorporating tiny,
tiny plankton into their cells.
											That's exactly like us putting
solar panels on top of our roofs.
											So you see, the microscopic world
is even more amazing than science fiction.
									","
											Sabem, há uma coisa interessante.
											Há mil milhões de anos, as plantas 
ancestrais puderam fazer a fotossíntese
											ao incorporar o minúsculo plâncton 
nas suas células.
											Exatamente como nós 
usamos painéis solares nos telhados.
											O mundo microscópico é ainda mais
fascinante que a ficção científica.
									","
											Hay algo interesante ¿saben?
											Hace unos mil millones de años
											las plantas antiguas adquirieron
la capacidad de hacer fotosíntesis
											incorporando plancton muy,
pero muy pequeño en sus células.
											Es exactamente como cuando nosotros
ponemos paneles solares en el techo.
											Así que ya ven: el mundo microscópico
es más asombroso que la ciencia ficción.
									","
											Enteresan bir şey var.
											Yaklaşık bir milyar yıl önce,
antik bitkiler fotosentez yeteneklerini
											hücrelerine minik planktonlar 
katarak elde ettiler.
											Bu tam olarak çatılarımızın 
üstüne güneş panelleri koymamızla aynı.
											Gördüğünüz gibi mikroskobik alem
bilim-kurgudan bile daha muhteşem.
									",The wonderful world of life in a drop of water,Simone Bianco and Tom Zimmerman,11:06,"beauty,biodiversity,biology,biosphere,demo,environment,invention,climate change,nature,marine biology,science,oceans,water"
"
","
","
","
",The wonderful world of life in a drop of water,Simone Bianco and Tom Zimmerman,11:06,"beauty,biodiversity,biology,biosphere,demo,environment,invention,climate change,nature,marine biology,science,oceans,water"
"
											TZ: Oh, indeed.
											So now you've seen
how vital plankton are to our lives
											and how much we need them.
											If we kill the plankton, we will die
											of asphyxiation or starvation,
take your pick.
									","
											TZ: É verdade.
											Agora viram como o plâncton 
é essencial para as nossas vidas
											e como precisamos dele.
											Se matarmos o plâncton, vamos morrer
											asfixiados ou de fome, podem escolher.
									","
											TZ: Oh, ciertamente.
											Ahora ya han visto lo vital que es
el plancton en nuestras vidas
											y cuánto lo necesitamos.
											Si matamos el plancton, nos vamos a morir
											de asfixia o de hambre: Uds. eligen.
									","
											TZ: Aynen.
											Şimdi planktonların yaşamımız 
için hayati önemini
											ve onlara ne kadar çok
ihtiyacımız olduğunuz biliyorsunuz.
											Eğer planktonu öldürürsek
											oksijensizlikten ya da açlıktan öleceğiz,
istediğinizi seçin.
									",The wonderful world of life in a drop of water,Simone Bianco and Tom Zimmerman,11:06,"beauty,biodiversity,biology,biosphere,demo,environment,invention,climate change,nature,marine biology,science,oceans,water"
"
","
","
","
",The wonderful world of life in a drop of water,Simone Bianco and Tom Zimmerman,11:06,"beauty,biodiversity,biology,biosphere,demo,environment,invention,climate change,nature,marine biology,science,oceans,water"
"
											Oh, yes, I know it's sad, yes.
									","
											Sim, eu sei. É muito triste.
									","
											Oh, sí. Sé que es muy triste, sí.
									","
											Evet biliyorum, bu üzücü.
									",The wonderful world of life in a drop of water,Simone Bianco and Tom Zimmerman,11:06,"beauty,biodiversity,biology,biosphere,demo,environment,invention,climate change,nature,marine biology,science,oceans,water"
"
","
","
","
",The wonderful world of life in a drop of water,Simone Bianco and Tom Zimmerman,11:06,"beauty,biodiversity,biology,biosphere,demo,environment,invention,climate change,nature,marine biology,science,oceans,water"
"
											(Laughter)
									","
											(Risos)
									","
											(Risas)
									","
											(Gülüşmeler)
									",The wonderful world of life in a drop of water,Simone Bianco and Tom Zimmerman,11:06,"beauty,biodiversity,biology,biosphere,demo,environment,invention,climate change,nature,marine biology,science,oceans,water"
"
","
","
","
",The wonderful world of life in a drop of water,Simone Bianco and Tom Zimmerman,11:06,"beauty,biodiversity,biology,biosphere,demo,environment,invention,climate change,nature,marine biology,science,oceans,water"
"
											In the game of plankton,
you win or you die.
									","
											No jogo do plâncton, 
ou ganhamos, ou morremos.
									","
											El juego del plancton es a ganar o morir.
									","
											Plankton oyununda 
kazanırsın ya da ölürsün.
									",The wonderful world of life in a drop of water,Simone Bianco and Tom Zimmerman,11:06,"beauty,biodiversity,biology,biosphere,demo,environment,invention,climate change,nature,marine biology,science,oceans,water"
"
","
","
","
",The wonderful world of life in a drop of water,Simone Bianco and Tom Zimmerman,11:06,"beauty,biodiversity,biology,biosphere,demo,environment,invention,climate change,nature,marine biology,science,oceans,water"
"
											(Laughter)
									","
											(Risos)
									","
											(Risas)
									","
											(Gülüşmeler)
									",The wonderful world of life in a drop of water,Simone Bianco and Tom Zimmerman,11:06,"beauty,biodiversity,biology,biosphere,demo,environment,invention,climate change,nature,marine biology,science,oceans,water"
"
","
","
","
",The wonderful world of life in a drop of water,Simone Bianco and Tom Zimmerman,11:06,"beauty,biodiversity,biology,biosphere,demo,environment,invention,climate change,nature,marine biology,science,oceans,water"
"
											Now, what amazes me is,
we have known about global warming
											for over a century.
											Ever since the Swedish
scientist, Arrhenius,
											calculated the effect
of burning fossil fuel
											on the earth's temperature.
											We've known about this for a long time,
but it's not too late if we act now.
											Yes, yes, I know, I know,
our world is based on fossil fuels,
											but we can adjust our society
to run on renewable energy from the Sun
											to create a more sustainable
and secure future.
											That's good for the little creatures
here, the plankton,
											and that good for us — here's why.
											The three greatest concerns
of people all around the globe
											typically are jobs, violence and health.
											A job means food and shelter.
											Look at these creatures,
they're swimming around,
											they're looking for a place
to eat and reproduce.
											If a single cell is programmed to do that,
											it's no surprise that 30 trillion cells
have the same agenda.
											Violence.
											Dependence on fossil fuels
makes a country vulnerable.
											Which leads to conflicts
all around the oil resources.
											Solar energy, on the other hand,
is distributed around the whole globe,
											and no one can blockade the sun.
									","
											O que mais me espanta
é acompanharmos o aquecimento global
											há mais de um século,
											desde que Arrhenius, o cientista sueco,
											calculou o efeito da queima 
de combustíveis fósseis
											sobre a temperatura da Terra.
											Sabemos disso há muito tempo, 
mas ainda não é tarde se agirmos agora.
											Sim, eu sei. O nosso mundo
depende de combustíveis fósseis.
											Mas podemos adaptar-nos 
para que tudo funcione a energia solar,
											para criarmos um futuro 
sustentável e seguro.
											Isso é bom para as pequenas criaturas
aqui do plâncton,
											e é bom para nós — vou dizer-vos porquê.
											As três maiores preocupações 
das pessoas no planeta
											são, de modo geral, os empregos, 
a violência e a saúde.
											Empregos significam casa e comida.
											Vejam estes seres, estão a nadar,
											à procura de um lugar 
para comerem e para se reproduzirem.
											Se uma única célula está 
programada para isso,
											não é nenhuma surpresa que 30 biliões 
de células tenham o mesmo objetivo.
											Violência.
											A dependência de combustíveis fósseis 
torna um país vulnerável,
											levando a conflitos 
por causa desses recursos.
											A energia solar, no entanto, 
é distribuída por todo o planeta,
											e ninguém consegue bloquear o sol.
									","
											Lo que me asombra,
											es que hace más de un siglo
que sabemos del calentamiento global.
											Desde que el científico sueco Arrhenius
											calculó el efecto que produce
quemar combustibles fósiles
											en la temperatura de la Tierra.
											Hace mucho tiempo que sabemos esto,
pero aún estamos a tiempo de hacer algo.
											Sí, lo sé; el mundo se mueve
a base de combustible fósil.
											Pero la sociedad puede adaptarse
a funcionar con energía solar renovable
											para crear un futuro
más sostenible y más confiable.
											Es bueno para estas pequeñas
criaturas, el plancton,
											y es bueno para nosotros,
y les digo por qué.
											Las tres mayores preocupaciones
de la gente en todo el mundo
											son el trabajo, la violencia y la salud.
											El trabajo significa casa y comida.
											Miren cómo nadan estas criaturas:
											están buscando un lugar
para comer y reproducirse.
											Si una célula individual
está programada para hacer eso,
											no sorprende que 30 billones de células
estén tratando de hacer lo mismo.
											Violencia.
											Depender de los combustibles fósiles
nos convierte en un país vulnerable.
											Lo cual genera conflictos
en las zonas petroleras.
											La energía solar, en cambio,
está distribuida en todo el mundo,
											y nadie puede bloquear el sol.
									","
											Beni hayrete düşüren şey küresel ısınmayı
											bir asırdan fazladır biliyoruz.
											İsviçreli bilimci Arrhenius
											fosil yakıt yakmanın
											dünyanın sıcaklığına etkisini
hesapladığından beri.
											Uzun zamandır biliyoruz ama
hemen harekete geçersek hâlâ geç değil.
											Evet biliyorum dünyamız 
fosil yakıtlar üzerine kurulu
											ama toplumumuzu daha sürdürülebilir
ve güvenli bir gelecek yaratmak için
											güneşten yenilenebilir enerji
alması konusunda düzenleyebiliriz
											Bu, buradaki küçük varlıklar
-planktonlar- için iyi
											bizim için de iyi, işte sebebi.
											Genellikle dünyanın her yerinde 
insanların en büyük endişesi
											iş, şiddet ve sağlık.
											İş, yemek ve barınak anlamına geliyor.
											Şu varlıklara bakın, etrafta yüzüp
											yiyecek ve üreyecek yer arıyorlar.
											Eğer bir hücre buna programlandıysa
											30 trilyon hücrenin aynı 
gündeme sahip olması sürpriz değil.
											Şiddet.
											Fosil yakıtlara bağımlılık 
bir ülkeyi savunmasız hâle getiriyor.
											Bu da petrol kaynaklarının
etrafında çatışmalara sebep oluyor.
											Öte yandan güneş enerjisi 
dünyanın her yerine yayılmış durumda
											ve kimse güneşi engelleyemez.
									",The wonderful world of life in a drop of water,Simone Bianco and Tom Zimmerman,11:06,"beauty,biodiversity,biology,biosphere,demo,environment,invention,climate change,nature,marine biology,science,oceans,water"
"
","
","
","
",The wonderful world of life in a drop of water,Simone Bianco and Tom Zimmerman,11:06,"beauty,biodiversity,biology,biosphere,demo,environment,invention,climate change,nature,marine biology,science,oceans,water"
"
											(Laughter)
									","
											(Risos)
									","
											(Risas)
									","
											(Gülüşmeler)
									",The wonderful world of life in a drop of water,Simone Bianco and Tom Zimmerman,11:06,"beauty,biodiversity,biology,biosphere,demo,environment,invention,climate change,nature,marine biology,science,oceans,water"
"
","
","
","
",The wonderful world of life in a drop of water,Simone Bianco and Tom Zimmerman,11:06,"beauty,biodiversity,biology,biosphere,demo,environment,invention,climate change,nature,marine biology,science,oceans,water"
"
											And then, finally, health.
											Fossil fuels are like a global cigarette.
											And in my opinion,
coal is like an unfiltered type.
											Now, just like smoking,
the best time to quit is when?
									","
											E, finalmente, a saúde.
											Os combustíveis fósseis
são como os cigarros do planeta.
											Acho até que o carvão é do tipo
de cigarros sem filtro.
											Tal como fumar, 
quando é que é melhor parar?
									","
											Y luego, finalmente, la salud.
											Los combustibles fósiles
son una especie de cigarrillo global.
											Y, en mi opinión, el carbón
es como un cigarrillo sin filtro.
											Al igual que con los cigarrillos,
¿cuándo es el mejor momento de dejarlos?
									","
											Ve sonuncusu sağlık.
											Fosil yakıtlar küresel bir sigara gibi.
											Hele kömür, bana göre filtresiz cinsi.
											Peki tıpkı sigarada olduğu gibi
bırakma zamanı ne zaman?
									",The wonderful world of life in a drop of water,Simone Bianco and Tom Zimmerman,11:06,"beauty,biodiversity,biology,biosphere,demo,environment,invention,climate change,nature,marine biology,science,oceans,water"
"
","
","
","
",The wonderful world of life in a drop of water,Simone Bianco and Tom Zimmerman,11:06,"beauty,biodiversity,biology,biosphere,demo,environment,invention,climate change,nature,marine biology,science,oceans,water"
"
											Audience: Now.
									","
											Audiência: Agora.
									","
											Público: Ahora.
									","
											Seyirciler: Şimdi.
									",The wonderful world of life in a drop of water,Simone Bianco and Tom Zimmerman,11:06,"beauty,biodiversity,biology,biosphere,demo,environment,invention,climate change,nature,marine biology,science,oceans,water"
"
","
","
","
",The wonderful world of life in a drop of water,Simone Bianco and Tom Zimmerman,11:06,"beauty,biodiversity,biology,biosphere,demo,environment,invention,climate change,nature,marine biology,science,oceans,water"
"
											TZ: Now! Not when you get lung cancer.
											Now I know if you look around,
some people may abandon facts and reason.
											Only until suffering —
									","
											TZ: Agora! Não quando tivermos
cancro de pulmão.
											No entanto, algumas pessoas 
ignoram os factos
											até começarem a sofrer.
									","
											TZ: ¡Ahora! No cuando
tengamos cáncer de pulmón.
											Yo sé que hay gente que abandona
la razón e ignora la evidencia.
											Hasta que empiezan a sufrir.
									","
											TZ: Şimdi! Akciğer
kanseri olduğunda değil.
											Baktığınızda bazı insanlar gerçekleri
ve mantığı bir kenara bırakabilir.
											Sadece acı
çekmeye başlayana kadar.
									",The wonderful world of life in a drop of water,Simone Bianco and Tom Zimmerman,11:06,"beauty,biodiversity,biology,biosphere,demo,environment,invention,climate change,nature,marine biology,science,oceans,water"
"
","
","
","
",The wonderful world of life in a drop of water,Simone Bianco and Tom Zimmerman,11:06,"beauty,biodiversity,biology,biosphere,demo,environment,invention,climate change,nature,marine biology,science,oceans,water"
"
											(Laughter)
									","
											(Risos)
									","
											(Risas)
									","
											(Gülüşmeler)
									",The wonderful world of life in a drop of water,Simone Bianco and Tom Zimmerman,11:06,"beauty,biodiversity,biology,biosphere,demo,environment,invention,climate change,nature,marine biology,science,oceans,water"
"
","
","
","
",The wonderful world of life in a drop of water,Simone Bianco and Tom Zimmerman,11:06,"beauty,biodiversity,biology,biosphere,demo,environment,invention,climate change,nature,marine biology,science,oceans,water"
"
											Yes, they will abandon facts and reason.
											But suffering will eventually
and inevitably force change.
											But let's instead use
our neocortex, our new brain,
											to save the Elders, some of the oldest
creatures on the earth.
											And let's apply science
to harness the energy
											that has fueled the Elders
for millions of years —
											the sun.
									","
											Sim, elas ignoram os factos.
											Mas o sofrimento inevitavelmente 
fá-las-á mudar.
											Em vez disso, vamos usar 
os nossos cérebros
											para salvar os Anciãos, uma das 
criaturas mais antigas da Terra.
											E vamos usar a ciência para 
aproveitarmos a energia
											que alimentou os Anciãos 
durante milhões de anos
											— o Sol.
									","
											Sí, abandonan la razón
e ignoran la evidencia,
											pero a la larga, el sufrimiento
los obliga a cambiar, inevitablemente.
											En lugar de eso, usemos nuestro neocórtex,
el cerebro recientemente evolucionado,
											para salvar a los Ancianos,
unas de las criaturas más antiguas.
											Y apliquemos la ciencia
para aprovechar la energía
											que ha alimentado a los Ancianos
durante millones de años:
											el sol.
									","
											Evet gerçekleri ve mantığı terk ediyorlar.
											Ama acı onları sonunda ve kaçınılmaz 
olarak değişime zorlayacaktır.
											Onun yerine Kıdemlileri
- dünyadaki en yaşlı varlıklardan birini-
											kurtarmak için yeni beynimizi, 
neokorteksimizi kullanalım.
											Milyonlarca yıldır 
Kıdemlilerin yaşam kaynağı olan
											enerjiden yararlanmak
için bilimi uygulayalım—
											güneşten.
									",The wonderful world of life in a drop of water,Simone Bianco and Tom Zimmerman,11:06,"beauty,biodiversity,biology,biosphere,demo,environment,invention,climate change,nature,marine biology,science,oceans,water"
"
","
","
","
",The wonderful world of life in a drop of water,Simone Bianco and Tom Zimmerman,11:06,"beauty,biodiversity,biology,biosphere,demo,environment,invention,climate change,nature,marine biology,science,oceans,water"
"
											Thank you.
									","
											Obrigado.
									","
											Gracias.
									","
											Teşekkürler.
									",The wonderful world of life in a drop of water,Simone Bianco and Tom Zimmerman,11:06,"beauty,biodiversity,biology,biosphere,demo,environment,invention,climate change,nature,marine biology,science,oceans,water"
"
","
","
","
",The wonderful world of life in a drop of water,Simone Bianco and Tom Zimmerman,11:06,"beauty,biodiversity,biology,biosphere,demo,environment,invention,climate change,nature,marine biology,science,oceans,water"
"
											(Applause)
									","
											(Aplausos)
									","
											(Aplausos)
									","
											(Alkış)
									",The wonderful world of life in a drop of water,Simone Bianco and Tom Zimmerman,11:06,"beauty,biodiversity,biology,biosphere,demo,environment,invention,climate change,nature,marine biology,science,oceans,water"
"
","
","
","
",The wonderful world of life in a drop of water,Simone Bianco and Tom Zimmerman,11:06,"beauty,biodiversity,biology,biosphere,demo,environment,invention,climate change,nature,marine biology,science,oceans,water"
