en,es,pt,title,speaker,duration,tags
"
											And the last thing we do
to close the loop is we share.
											Most record diggers that I know
have some sort of a way
											to share their discovery
and elevate the artist
											through an album reissue,
											a web article, a radio show.
											We give records back
their rightful place in music history.
											We are tastemakers and curators.
											We are musicologists.
											So for myself
											and most of the record collectors
I've encountered in 20 years,
											I think that we all
have some sort of an outlet
											for these discoveries.
											I think it's our way to keep our sanity
and sort of sense of purpose
											in this very maddening obsession,
											because it can be sort of a lonely one.
											But I think we also do it
because it serves the human need
											to pass along cultural knowledge.
									","
											Lo último que hacemos para 
cerrar el circuito es compartir.
											La mayoría de los desenterradores de 
discos que conozco tienen su manera
											de compartir lo que han 
descubierto y de elevar al artista
											mediante el 
relanzamiento de un álbum,
											un artículo en la web, 
un programa de radio.
											Regresamos los discos al lugar que les
corresponde en la historia de la música.
											Creamos gustos y somos conservadores.
											Somos musicólogos.
											Para mí y
											los coleccionistas de discos que 
he conocido durante 20 años,
											creo que tenemos alguna salida
											para estos descubrimientos.
											Creo que es nuestra manera de
mantener la cordura y el fin
											en esta obsesión loca,
											que puede ser muy solitaria.
											Creo que también lo hacemos 
porque sacia una necesidad humana
											de transmitir el conocimiento cultural.
									","
											A última coisa que fazemos
para fechar o ciclo é partilhar.
											A maioria dos ""escavadores"" de discos
que conheço tem uma maneira própria
											de partilhar as suas descobertas
e promover o artista,
											quer seja um relançamento,
											um artigo ""online"",
ou um programa de rádio.
											Colocamos os discos no lugar certo
na história da música.
											Somos criadores de sabores
e curadores.
											Somos musicólogos.
											Então, para mim
											e para a maioria dos colecionadores
que conheci em 20 anos,
											acredito que todos nós temos
uma espécie de saída
											para estas descobertas.
											Acredito que é a nossa maneira
de manter a nossa sanidade e o propósito
											nesta obsessão louca,
											porque pode tornar-se solitária.
											Mas também acho que o fazemos
											porque serve a necessidade humana
de passar a cultura.
									",How record collectors find lost music and preserve our cultural heritage,Alexis Charpentier,14:29,"TEDx,music,culture,art"
"
","
","
",How record collectors find lost music and preserve our cultural heritage,Alexis Charpentier,14:29,"TEDx,music,culture,art"
"
											Speaking of the need for curation,
											in an era of overwhelming choice,
											it's been demonstrated
											that too much choice
actually hinders discovery.
											For example,
											if you're trying to watch
something on Netflix,
											you're actually only browsing
through a catalog of 6,000 titles.
											Now, compare that with Spotify;
											if you want to pick
something to listen to,
											you're browsing through a catalog
of 30 million songs.
											So I think as you can see,
											this notion of paralysis by choice
											affects music more than movies,
											for example.
											And there's a few studies
											that are starting to show
the effects of this.
											A recent look at the UK music market
											shows that the top one percent of artists
in the UK are actually earning 77 percent
											of the total revenues
inside the music industry.
											That's 2013,
											and that's progressively getting worse,
											or progressing.
											Anyway, if you're in the one percent,
I'm sure you're happy.
									","
											Hablando de la necesidad de conservación
											en una era donde 
hay demasiadas opciones,
											se ha demostrado
											que demasiadas opciones
bloquean los descubrimientos.
											Por ejemplo,
											si tratas de ver algo en Netflix,
											estás explorando un catálogo
de más de 6000 títulos.
											Comparemos eso con Spotify.
											Si quieren escoger una canción,
											exploran un catálogo de más
de 30 millones de canciones.
											Así que pueden ver que
											esta noción de estar paralizados
por tener demasiadas opciones
											impacta a la música mucho 
más que a las películas,
											por ejemplo.
											Existen algunos estudios
											que empiezan a 
demostrar este efecto.
											Una investigación reciente 
del mercado de la música inglesa
											muestra que el 1% de los mejores 
artistas ganan un 77%
											del total de las ganancias totales
de la industria de la música.
											Eso fue en el 2013,
											y esto sigue empeorando progresivamente,
											o progresando.
											Si estuvieran dentro del 1%, 
me imagino que estarían contentos.
									","
											Por falar em necessidade de curadoria,
											numa era de escolhas esmagadoras,
											tem sido demonstrado
											que um grande leque de escolhas
dificulta as descobertas.
											Por exemplo, se estamos
a tentar ver algo no Netflix,
											estamos a pesquisar
num catálogo de 6000 títulos.
											Agora, comparem isso com o Spotify.
											Se queremos escolher
uma música para ouvir,
											estamos a pesquisar num catálogo
de 30 milhões de canções.
											Por isso, como veem,
											esta noção de paralisia por escolha
											afeta mais a música do que o cinema,
por exemplo.
											E existem alguns estudos
											que começam a mostrar
os efeitos disto mesmo.
											Um estudo ao mercado musical britânico
											mostra que os artistas
que estão no top 1%, no Reino Unido,
											ganham 77% das receitas totais
da indústria musical.
											Estamos a falar de 2013
											e isto tem vindo progressivamente
											a piorar ou a progredir.
											Adiante, se vocês estão nesse 1%,
de certeza que estão felizes.
									",How record collectors find lost music and preserve our cultural heritage,Alexis Charpentier,14:29,"TEDx,music,culture,art"
"
","
","
",How record collectors find lost music and preserve our cultural heritage,Alexis Charpentier,14:29,"TEDx,music,culture,art"
"
											(Laughter)
									","
											(Risas)
									","
											(Risos)
									",How record collectors find lost music and preserve our cultural heritage,Alexis Charpentier,14:29,"TEDx,music,culture,art"
"
","
","
",How record collectors find lost music and preserve our cultural heritage,Alexis Charpentier,14:29,"TEDx,music,culture,art"
"
											So the takeaway for me is
											it's easier for people
to listen to music than ever before.
											People have more music
at their disposal than ever before,
											yet people choose to listen to more
of the same music than ever before.
											And that's a sad thing.
									","
											Lo que esto me enseña
											es que es mucho más fácil 
poder escuchar música.
											La gente dispone de 
más música que nunca,
											y, sin embargo, escogen escuchar
la misma música de siempre.
											Lo cual es una pena.
									","
											O que devemos retirar desta situação
											é que é mais fácil hoje
ouvir-se música do que antes.
											As pessoas têm mais música
à sua disposição do que antes,
											mas as pessoas optam
por ouvir mais do mesmo.
											E isso é triste.
									",How record collectors find lost music and preserve our cultural heritage,Alexis Charpentier,14:29,"TEDx,music,culture,art"
"
","
","
",How record collectors find lost music and preserve our cultural heritage,Alexis Charpentier,14:29,"TEDx,music,culture,art"
"
											Inspired by my love for music research,
record digging and curation,
											I started a website called
""Music Is My Sanctuary"" in 2007.
											Our slogan has always been
""Future Classics and Forgotten Treasures.""
											And it shows our love
for discovering music
											and introducing music both old and new.
											From humble beginnings,
											we've built a worldwide platform
with a massive audience
											with over 100 collaborators.
											We've created over
10,000 pieces of content,
											over 500 hours of audio content.
											Our audience consists of people
											who just want more
than what's being offered to them
											by mainstream music channels.
											They want to do —
											they want to dig deeper,
											but they don't necessarily
have 20 hours a week like us nerds,
											so they trust us to do that for them.
											Curation is at the heart
of everything we do.
											We believe in human
recommendations over algorithms.
									","
											Inspirado por el amor a la investigación, 
desentierro y conservación de la música
											creé un sitio web llamado 
""Music is My Sanctuary"" en 2007.
											Nuestro eslogan siempre ha sido,
""Futuros clásicos y tesoros olvidados"".
											Este muestra nuestro amor
por descubrir la música
											e introducir música vieja y nueva.
											Desde un humilde comienzo,
											hemos construido una plataforma mundial 
con una audiencia masiva
											y con más de 100 colaboradores.
											Hemos creado más de 
10 000 artículos de contenido,
											más de 500 horas de contenido de audio.
											Nuestro público son personas
											que sólo quieren 
más de lo que les ofrecen
											los canales de música convencionales.
											Quieren hacerlo,
											quieren excavar más profundo,
											pero no tienen las 20 horas semanales
que tenemos nosotros los nerds,
											por lo tanto confían 
que lo hagamos por ellos.
											La conservación es central 
a todo lo que hacemos.
											Creemos en recomendaciones 
humanas más que en algoritmos.
									","
											Inspirado pela minha paixão pela pesquisa
musical, procura de discos e curadoria,
											comecei um ""website"" em 2007
chamado ""A música é o meu santuário"".
											O slogan tem sido
""Clássicos futuros e tesouros esquecidos"".
											E mostra o nosso amor
pela descoberta de música
											e pela apresentação de música
antiga e recente.
											Com um começo humilde,
											criámos uma plataforma internacional
com uma grande audiência
											com mais de 100 colaboradores.
											Criámos mais de 10 mil conteúdos,
											mais de 500 horas de conteúdo áudio.
											A nossa audiência são pessoas
											que querem mais
do que aquilo que lhes é oferecido
											pelos canais tradicionais.
											Querem fazer o mesmo que nós,
											querem encontrar mais,
											mas não têm 20 horas por semana
para o fazer como nós, os ""nerds"".
											Confiam em nós
para o fazermos por eles.
											A curadoria está no nosso coração
sempre que agimos.
											Acreditamos mais em recomendações
de pessoas do que em algoritmos.
									",How record collectors find lost music and preserve our cultural heritage,Alexis Charpentier,14:29,"TEDx,music,culture,art"
"
","
","
",How record collectors find lost music and preserve our cultural heritage,Alexis Charpentier,14:29,"TEDx,music,culture,art"
"
											I could talk about the passion
of record digging for days,
											but let me conclude this way.
											After many years of doing it,
											a record collector's collection
becomes sort of his autobiography.
											Last year, I was DJ-ing in Poland,
											and the people that were hosting me,
											they had this amazing record collection,
											and of course I was intrigued
											and I said, ""Are you selling these?""
											They then explained to me
that it was the collection
											that belonged to their dear friend Maceo
who passed away a few months earlier.
											And they were doing a project
of inviting different people
											to take the collection
and to create something new from it,
											whether it's sampling or DJ mixes,
											you know, just to give it a second life.
											And so after a few hours
of going through the collection myself
											and creating a DJ mix from it,
											even though I never
got the chance to meet him,
											it felt like in a special way,
											me and him,
											we got to talk
about records for a few hours.
											So, as record diggers,
											our work and our record
collections are there
											to be passed on to the next generation.
									","
											Podría hablar de mi pasión 
por desenterrar discos durante días,
											pero déjenme terminar de esta manera.
											Después de hacerlo 
durante muchos años,
											la colección de discos 
de un coleccionista
											se convierte en su autobiografía.
											El año pasado estaba 
trabajando de DJ en Polonia,
											y mis anfitriones
											tenían una increible colección de discos
											y por supuesto me intrigó
											y les pregunté si los vendían.
											Me explicaron que esa era la colección
											de su querido amigo Maceo, 
que había muerto hace unos meses.
											Y estaban haciendo un proyecto
donde invitaban a diferentes personas
											para tomar la colección
y crear algo nuevo con ella,
											por ejemplo, haciendo 
muestras o mezclas de DJ,
											para darle una nueva vida.
											Así que después de unas horas 
de explorar la colección
											y de crear una mezcla de DJ,
											aunque no lo había conocido antes
											lo sentí de una manera especial,
											él y yo
											hablamos sobre discos 
durante varias horas.
											Como desenterradores de discos,
											nuestra labor y 
nuestras colecciones de discos están
											para ser pasadas a 
la próxima generación.
									","
											Poderia falar durante dias
sobre a paixão de encontrar discos,
											mas vou concluir.
											Depois de o fazer durante tantos anos,
											a coleção de um colecionador de discos
torna-se a sua autobiografia.
											No ano passado, estive na Polónia
para uma tarefa de DJ
											e as pessoas que me receberam
											tinham uma coleção de discos incrível
											e é claro que fiquei intrigado.
											Disse: ""Querem vender estes discos?""
											Eles explicaram-me que era uma coleção
											que tinha pertencido a um grande amigo,
Maceo, que tinha falecido uns meses antes.
											E estavam a iniciar um projeto
em que convidavam diferentes pessoas
											para levarem a coleção
e criarem algo novo,
											quer fosse para tirar partes
ou entrar em mixes de DJ,
											para poderem ter uma segunda vida.
											Então, depois de ter estado
várias horas a ver a coleção
											e a criar um mix
a partir daquelas canções,
											mesmo sem nunca ter conhecido
aquela pessoa,
											tive uma sensação especial.
											Parecia que ele e eu
											tínhamos falado de discos
durante horas.
											Então, como ""escavadores"" de discos,
											o nosso trabalho e as nossas coleções
											existem para serem passados
para a próxima geração.
									",How record collectors find lost music and preserve our cultural heritage,Alexis Charpentier,14:29,"TEDx,music,culture,art"
"
","
","
",How record collectors find lost music and preserve our cultural heritage,Alexis Charpentier,14:29,"TEDx,music,culture,art"
"
											Beautiful art deserves to be cherished,
shared and rediscovered.
											Embrace curators;
											we are alternative voices
to the mainstream music channels,
											digital or otherwise.
											Go beyond the algorithm.
											Whatever kind of music you like,
											there are so many websites,
radio shows, DJs, record stores out there
											that are just waiting
to share their discoveries with you.
											We do this work for you.
											All you have to do
is open your ears and take risks.
											This music will change your life.
									","
											El arte bello merece ser apreciado,
ser compartido y ser redescubierto.
											Abracen a los conservadores;
											somos la alternativa a 
los canales de música convencionales,
											sean digitales o no.
											Vayan más allá del algoritmo.
											Cualquiera que sea 
la música que les guste,
											hay tantos sitios web, programas 
de radio, DJs y tiendas de discos
											esperando poder compartir
sus descubrimientos con Uds.
											Hacemos ese trabajo por Uds.
											Todo lo que tienen que hacer
es abrir los oídos y correr riesgos.
											La música les va a cambiar la vida.
									","
											A arte formosa merece ser apreciada,
partilhada e redescoberta.
											Apoiem os curadores;
											nós somos vozes alternativas
para os canais de música tradicionais,
											digitais ou outros.
											Vão além do algoritmo.
											Qualquer que seja o estilo de música
de que gostem
											há imensos ""websites"",
programas de rádio, DJ, lojas de discos
											que estão à espera de partilhar
as suas descobertas convosco.
											Nós fazemos isto por vocês.
											Tudo o que têm de fazer
é abrir os ouvidos e correr riscos.
											Esta música vai mudar a vossa vida.
									",How record collectors find lost music and preserve our cultural heritage,Alexis Charpentier,14:29,"TEDx,music,culture,art"
"
","
","
",How record collectors find lost music and preserve our cultural heritage,Alexis Charpentier,14:29,"TEDx,music,culture,art"
"
											Thank you.
									","
											Gracias.
									","
											Obrigado.
									",How record collectors find lost music and preserve our cultural heritage,Alexis Charpentier,14:29,"TEDx,music,culture,art"
"
","
","
",How record collectors find lost music and preserve our cultural heritage,Alexis Charpentier,14:29,"TEDx,music,culture,art"
"
											(Applause)
									","
											(Aplausos)
									","
											(Aplausos)
									",How record collectors find lost music and preserve our cultural heritage,Alexis Charpentier,14:29,"TEDx,music,culture,art"
"
","
","
",How record collectors find lost music and preserve our cultural heritage,Alexis Charpentier,14:29,"TEDx,music,culture,art"
