pt,tr,en,fr,de,title,speaker,duration,tags
"
											Então a nossa geração do milénio
											é construída de forma diferente.
											Agora, eu sou mais velho e a minha
jovem aparência poderá desmentir isso,
											mas eu não pertenço à geração do milénio.
											Mas os nossos filhos 
são realmente diferentes.
											A geração do milénio 
está completamente confortável
											com a tecnologia ""online"".
											Então porque é que estamos a lutar 
na sala de aula?
											Não vamos lutar. Vamos acolhê-la.
											De facto, acredito 
— e tenho dois grandes polegares,
											não escrevo sms muito bem —
											mas estou disposto a apostar que, 
com a evolução,
											os nossos filhos e os seus netos
											irão mesmo desenvolver polegares muito, 
muito pequenos, pequeníssimos
											para poderem enviar mensagens 
mais facilmente,
											que a evolução vai corrigir tudo isso.
											Mas e se abraçarmos a tecnologia,
											abraçarmos as preferências naturais
											da geração do milénio
											e realmente pensarmos em criar
estas tecnologias ""online"",
											incluí-las nas suas vidas.
											Aqui está o que podemos fazer.
											Em vez de empurrarmos os nossos filhos 
para uma sala de aula,
											reuni-los por lá às 8 h da manhã
											eu odiava ir para as aulas às 8 h da manhã,
											então porque é que estamos a obrigar os 
nossos filhos a fazê-lo?
											Então, em alternativa o que podem fazer
											é pô-los a ver vídeos
											e a fazer exercícios interactivos
											no conforto dos seus dormitórios, 
nos seus quartos,
											na sala de jantar, na casa de banho,
											onde quer que eles sejam mais criativos.
											Depois vêm para a sala de aula
											para alguma interacção pessoal.
											Podem ter discussões entre eles
											Podem resolver problemas juntos.
											Podem trabalhar com o professor
											e ter o professor a responder às suas questões.
											De facto, com edX, quando estávamos 
a leccionar o nosso primeiro curso
											de circuitos e electrónica, em todo o mundo,
											isto estava a acontecer à nossa revelia.
											Dois professores do secundário
											na escola Sant High, na Mongólia
											alteraram a sua sala de aula
											e estavam a usar as nossas lições em vídeo
											e exercícios interactivos,
											enquanto os alunos da escola secundária,
											de 15 anos, reparem,
											faziam estes exercícios nas suas casas
											e vinham para as aulas,
											como podem ver nesta imagem,
											interagiam uns com os outros
											e faziam trabalho de laboratório.
											E o único motivo para termos descoberto isto
											foi que escreveram um blog
											e nós acabámos por dar com ele.
									","
											Bu yüzden Y nesli
											değişik bir şekilde oluşmuş.
											Şimdi en yaşlıyım 
belki genç görünüşüm yanıltıyor olabilir
											ama ben Y neslinden değilim.
											Ama bizim çocuklarımız farklı.
											Y nesli tamamıyla çevrimiçi
											teknolojilerle uyumlu.
											Öyle ise neden sınıflarda mücadele veriyoruz?
											Ona karşı savaşmayalım. Kucaklıyalım.
											Aslında, Öyle düşünüyorum — ve iki koca baş parmağım var,
											pek iyi mesaj yazamam —
											ama şuna bahse girebilirim,
											bizim çocuklarımızın ve onların torunlarının
											gerçekten ama gerçekten küçük çelimsiz baş parmakları
											daha kolay mesaj yazacaktır
											evrim tüm bunları düzeltecektir.
											Peki eğer biz teknolojiyi kucaklaşak, Y
											neslinin doğal eğilimlerini
											kucaklasak
											bu çevrimiçi teknolojileri yaratmayı
ve bunları onların hayatı
											ile harmanlamayı gerçekten düşünsek.
											Öyle ise yapabileceğimiz şey şu.
											Çocuklarımızı sınıflara sürmektense,
											sabahın sekizde onları dışarıya gütmektense —
											Sabahın sekizde okula gitmekten bende nefret ettim.
											öyle ise neden çocuklarımızı buna zorluyoruz?
											öyle ise bunun yerine yapılması gereken
											videolar izlemelerini
											etkileşimli alıştırmalar yapmalarını sağlamak
											her nerede rahat ediyorlarsa, yurt odalarında, 
yatak odalarında,
											yemek odasında, banyoda,
											en yaratıcı oldukları yer neresi ise.
											Daha sonrasında sınıfa
											birebir etkileşim için gelirler.
											Aralarında tartışabilirler.
											Birlikte soruları çözebilirler.
											Bir profesörle birlikte çalışır
											ve sorularını profesöre cevaplatabilirler.
											Aslında edX ile ilk dersimizi
olan devreler ve elektronik dersini
											tüm dünyaya verirken
											farkına varmadan olan şey buydu.
											İki lise öğretmeni
											Moğulistan Sant lisesinde
											sınıflarını çevirdiler,
											video dersler ve etkileşimli
											alıştırmalar kullanıyorlar,
											ki öğrenenler lisede,
											15 yaşındalar, şu da var ki,
											bunları alıp evlerinde de yapıyorlar
											ve sınıfa geliyorlar
											resimden anlaşılacağı gibi,
											birbirleri ile etkileşim içindeler
											ve uygulamalı laboratuvar çalışması da yapıyorlar.
											Ve öğrenmemizin tek nedeni
											bir bloga bunu yazmalarıydı
											ve bu bloğa takılıp kaldık.
									","
											So our millennial generation
											is built differently.
											Now, I'm older, and my
youthful looks might belie that,
											but I'm not in the millennial generation.
											But our kids are really different.
											The millennial generation is completely comfortable
											with online technology.
											So why are we fighting it in the classroom?
											Let's not fight it. Let's embrace it.
											In fact, I believe — and I have two fat thumbs,
											I can't text very well —
											but I'm willing to bet that with evolution,
											our kids and their grandchildren
											will develop really, really little, itty-bitty thumbs
											to text much better,
											that evolution will fix all of that stuff.
											But what if we embraced technology,
											embraced the millennial generation's
											natural predilections,
											and really think about creating
these online technologies,
											blend them into their lives.
											So here's what we can do.
											So rather than driving our kids into a classroom,
											herding them out there at 8 o'clock in the morning —
											I hated going to class at 8 o'clock in the morning,
											so why are we forcing our kids to do that?
											So instead what you do
											is you have them watch videos
											and do interactive exercises
											in the comfort of their dorm rooms, in their bedroom,
											in the dining room, in the bathroom,
											wherever they're most creative.
											Then they come into the classroom
											for some in-person interaction.
											They can have discussions amongst themselves.
											They can solve problems together.
											They can work with the professor
											and have the professor answer their questions.
											In fact, with edX, when we
were teaching our first course
											on circuits and electronics around the world,
											this was happening unbeknownst to us.
											Two high school teachers
											at the Sant High School in Mongolia
											had flipped their classroom,
											and they were using our video lectures
											and interactive exercises,
											where the learners in the high school,
											15-year-olds, mind you,
											would go and do these things in their own homes
											and they would come into class,
											and as you see from this image here,
											they would interact with each other
											and do some physical laboratory work.
											And the only way we discovered this
											was they wrote a blog
											and we happened to stumble upon that blog.
									","
											Donc la génération Y
											est construite différement.
											Je suis plus vieux 
et malgré mon apparente jeunesse,
											je n'appartiens pas à la génération Y.
											Mais nos enfants sont réellement différents.
											La génération Y est totalement à l'aise
											avec les technologies en ligne.
											Donc pourquoi nous battons-nous 
contre elles dans la salle de classe ?
											Ne les combattons pas. Embrassons-les !
											En fait, je crois - et j'ai deux énormes pouces,
											je n'arrive pas bien à écrire des SMS -
											mais j'ai envie de parier qu'avec l'évolution,
											nos enfants et leurs petits-enfants
											développerons 
de très très petit, minuscule pouces
											pour mieux écrire les SMS,
											que l'évolution réparera tout ça.
											Mais qu'adviendrait-il 
si nous embrassions la technologie,
											embrassions les prédispositions naturelles
											de la génération Y
											et que nous pensions réellement à créer 
ces technologies en ligne,
											que nous les combinions dans nos vies ?
											Donc voici ce que l'on peut faire.
											Plutôt que de conduire nos enfants 
dans une salle de classe,
											de les rassembler là-bas à 8h du matin -
											je déteste aller en classe à 8h du matin,
											donc pourquoi forcer nos enfants à le faire ?
											Donc à la place, ce que l'on peut faire
											c'est de les faire regarder de vidéos
											et faire des exercices interactifs
											dans le confort de leur dortoir, 
de leur chambre,
											de leur salle à manger,
de leur salle de bain,
											où ils sont les plus créatifs.
											Ensuite ils vont en classe
											pour des interactions en face à face.
											Ils peuvent avoir des discussions entre eux.
											Ils peuvent résoudre des problèmes ensemble.
											Ils peuvent travailler avec le professeur
											et avoir le professeur qui répond à leurs questions.
											En fait, avec edX, 
quand nous enseignions notre premier cours
											sur les circuits et l'électronique,
											cela s'est produit sans que nous ne le sachions.
											Deux professeurs de lycées
											à Sant High School en Mongolie
											ont changé leur salle de classe
											et ils utilisaient les vidéos de nos cours
											et des exercices interactifs,
											pendant lesquels les élèves de lycées,
											de 15 ans, vous imaginez !
											rentraient chez eux 
et faisaient ces expériences à la maison
											et ils venaient ensuite en cours,
											et, comme vous le voyez sur cette image,
											ils interagissaient ensemble
											et faisaient des travaux de laboratoire en personne.
											Et la seule manière pour nous de le découvrir
											a été qu'ils ont écrit un blog
											et nous sommes tombés dessus par hasard.
									","
											Unsere Millennium-Generation
											ist anders gestrickt.
											Ich bin älter, obwohl man mir das 
vielleicht nicht ansieht,
											aber ich gehöre nicht 
zur Millennium-Generation.
											Unsere Kinder sind aber ganz anders.
											Diese Generation kennt sich
mit Online-Technologien aus.
											Warum wehren wir uns dann
im Unterricht dagegen?
											Wehren wir uns nicht. Greifen wir sie auf.
											Ich glaube tatsächlich —
											und meine dicken Daumen
simsen eher schlecht —
											aber ich wette, dass sich durch Evolution
											bei unseren Kindern und Enkeln
											winzige Daumen entwickeln werden,
											um viel besser zu simsen,
											die Evolution wird das alles richten.
											Was, wenn wir uns
auf die Technologie einlassen,
											auf die natürlichen Vorlieben
											der Millennium-Generation,
											und wirklich darüber nachdenken,
											Online-Technologien
in ihr Leben zu integrieren.
											Folgendes können wir machen:
											Statt unsere Kinder 
in ein Klassenzimmer zu bringen,
											sie um 8 Uhr morgens dorthin zu treiben —
											ich habe es gehasst,
um 8 Uhr morgens zur Schule zu gehen,
											warum zwingen wir dann unsere Kinder dazu?
											Stattdessen lässt man sie Videos anschauen
											und interaktive Aufgaben lösen,
											in aller Ruhe in ihren Schlafsälen, 
ihren Schlafzimmern,
											im Esszimmer, im Badezimmer,
											wo immer sie am kreativsten sind.
											Dann kommen sie in das Klassenzimmer
											für ein wenig persönliche Interaktion.
											Sie können miteinander diskutieren,
											gemeinsam Probleme lösen.
											Sie können mit dem Dozenten arbeiten
											und ihm ihre Fragen stellen.
											Als wir mit edX 
unseren ersten weltweiten Kurs
											zu Stromkreisen und Elektronik abhielten,
											fand das statt, ohne dass wir es wussten.
											Zwei Sekundarschullehrer
											der Sant High School in der Mongolei
											hatten ihre Klassenzimmer umgewandelt
											und benutzten unsere Vorlesungsvideos
											und interaktiven Übungen,
											und die Schüler dieser Schule,
											15-jährige, wohlgemerkt,
											beschäftigten sich zu Hause damit,
											kamen dann in den Unterricht,
											und interagierten miteinander,
											wie man auf dem Bild sieht,
											und führten physische Laborarbeiten durch.
											Wir erfuhren davon erst
											durch ihren Blog,
											auf den wir zufällig stießen.
									",Why massive open online courses (still) matter,Anant Agarwal,15:19,"Internet,education,technology,teaching"
"
","
","
","
","
",Why massive open online courses (still) matter,Anant Agarwal,15:19,"Internet,education,technology,teaching"
"
											Estávamos também a fazer 
outros projectos-piloto.
											Então fizemos um piloto experimental de 
cursos combinados,
											com a Universidade de San Jose, 
na Califórnia,
											novamente com o curso 
de circuitos e electrónica.
											Irão ouvir isto muitas vezes. 
Esse curso tornou-se
											uma espécie de placa de Petri 
da aprendizagem.
											Então aí, os estudantes, novamente,
											os instrutores viraram a sala de aula,
											combinando ""online"" e presencial
											e os resultados foram impressionantes.
											Agora, não valorizem ainda estes resultados.
											Aguardem um pouco para testarmos mais,
											mas os primeiros resultados são incríveis.
											Então, tipicamente, semestre após semestre,
											nos últimos anos, este curso,
											novamente, um curso difícil,
											teve uma taxa de chumbos 
de cerca de 40 a 41%
											cada semestre.
											Com esta aula combinada no ano passado,
											a taxa de chumbo caiu para 9%.
											Assim, os resultados podem ser 
mesmo muito bons.
									","
											Başka pilot çalışmalar da yapıyoruz.
											Böylece deneysel harmanlanmış pilot derler yaptık,
											Kaliforniya'daki San Jose Devlet Üniversitesi ile çalıştık
											ve tekrar devreler ve elektronik için.
											Bunu çok duyacaksınız. Bu ders
											öğrenimin petri kabı gibi bir şey oldu.
											İşte tekrar öğrenciler,
											öğretmen sınıfı kapatıyor,
											harmanlanmış çevrimiçi ve kişisel dersler
											ve sonuçlar şaşkınlık verici.
											Şimdi hemen bu sonuçları haneye yazmayın.
											sadece biraz daha fazla deneme
yapana kadar birazcık daha bekleyin.
											ama ilk sonuçlar inanılmaz.
											Geleneksel olarak, dönemden döneme,
											geçmiş bir çok yıl boyunca, bu derste,
											tekrar ediyorum, zor bir ders,
											başarısızlık oranı yüzde 40-41 arasıydı
											her dönem.
											geçen sene karma dersler ile,
											başarısızlık oranı yüzde dokuza düştü.
											Bu sonuçlar çok ama çok iyi.
									","
											We were also doing other pilots.
											So we did a pilot experimental blended courses,
											working with San Jose State University in California,
											again, with the circuits and electronics course.
											You'll hear that a lot. That course has become
											sort of like our petri dish of learning.
											So there, the students would, again,
											the instructors flipped the classroom,
											blended online and in person,
											and the results were staggering.
											Now don't take these results to the bank just yet.
											Just wait a little bit longer as we
experiment with this some more,
											but the early results are incredible.
											So traditionally, semester upon semester,
											for the past several years, this course,
											again, a hard course,
											had a failure rate of about 40 to 41 percent
											every semester.
											With this blended class late last year,
											the failure rate fell to nine percent.
											So the results can be extremely, extremely good.
									","
											Nous faisions aussi d'autres pilotes.
											Donc nous avons fait un pilote expérimental 
de cours combinés,
											en partnariat avec San Jose State University 
en Californie,
											avec encore 
le cours sur les cicruits et l'électronique.
											Vous entendrez ça beaucoup de fois. 
Ce cours est devenu
											comme notre boîte de Petri d'apprentissage.
											Donc là encore,
											les instructeurs ont modifié la classe,
											combinant en ligne et en personne,
											et les résultats ont été stupéfiants.
											Mais ne tenez pas ces résultats 
pour acquis tout de suite.
											Attendez juste un petit peu 
car nous expérimentons avec d'autres classes,
											mais les premiers résultats
sont incroyables.
											Donc traditionnellement, 
semestre après semestre,
											dans les dernières années, ce cours,
											encore une fois, un cours difficile,
											avait un pourcentage d'échec de 40% à 41%
											chaque semestre.
											Avec ce cours combiné, 
à la fin de l'année dernière,
											le taux d'échec est tombé à 9%.
											Donc les résultats peuvent être extrêmement bons.
									","
											Wir führten noch
weitere Pilotprojekte durch:
											einen experimentellen 
Integriertes-Lernen-Pilotkurs
											zusammen mit der 
San Jose State University in Kalifornien,
											wieder zum Thema
Stromkreise und Elektronik.
											Das werden Sie noch öfter hören.
											Dieser Kurs wurde zu einer Art
Experimentierfeld des Lernens für uns.
											Die Lerner begannen also, wiederum —
											die Lehrenden wandelten 
das Klassenzimmer um,
											mischten Online- und 
persönliche Interaktion,
											und die Ergebnisse waren erstaunlich.
											Verlassen wir uns noch nicht 
auf diese Ergebnisse.
											Warten wir noch ab,
während wir weiter experimentieren,
											doch die ersten Ergebnisse 
sind erstaunlich.
											Traditionell hatte dieser Kurs —
											nochmal: ein schwieriger Kurs —
											über die letzten Jahre hinweg
jedes einzelne Semester
											eine Durchfallquote von 40 bis 41 Prozent.
											Mit diesem integrierten Lernkonzept
wurde letztes Jahr
											die Durchfallquote 
auf neun Prozent gesenkt.
											Die Ergebnisse können also
wirklich überaus gut ausfallen.
									",Why massive open online courses (still) matter,Anant Agarwal,15:19,"Internet,education,technology,teaching"
"
","
","
","
","
",Why massive open online courses (still) matter,Anant Agarwal,15:19,"Internet,education,technology,teaching"
"
											Agora, antes de avançarmos mais com isto,
											gostaria de passar algum tempo a discutir
											algumas ideias-chave.
											Quais são as ideias-chave
											que fazem tudo isto funcionar?
									","
											Bunu ilerletmeden önce,
											Birazda anahtar fikirler üzerine
											konuşmak istiyorum.
											Nedir bu tüm işlerin
											çalışmasının sağlayan anahtar fikirler?
									","
											Now before we go too far into this,
											I'd like to spend some time discussing
											some key ideas.
											What are some key ideas
											that makes all of this work?
									","
											Mais avant d'aller trop loin là-dedans,
											je voudrais passer un peu de temps à discuter
											de certaines idées-clefs.
											Quelles sont les idées-clefs
											qui font que cela fonctionne ?
									","
											Bevor wir uns in Details verlieren,
											möchte ich einige Kerngedanken
näher erörtern,
											einige Schlüsselkonzepte,
											durch die all dies funktioniert.
									",Why massive open online courses (still) matter,Anant Agarwal,15:19,"Internet,education,technology,teaching"
"
","
","
","
","
",Why massive open online courses (still) matter,Anant Agarwal,15:19,"Internet,education,technology,teaching"
"
											Uma é a aprendizagem activa.
											A ideia aqui é, em vez de ter estudantes
											a irem para as aulas assistir a palestras,
											substituímos isto com aquilo 
a que chamamos lições.
											As lições são sequências intercaladas
											de vídeos e exercícios interactivos.
											Então um estudante pode assistir a um 
vídeo de cinco, sete minutos
											e prosseguir com um exercício interactivo.
											Pensem nisto como a derradeira 
socratização da educação.
											Ensinam enquanto fazem perguntas.
											E isto é uma forma de aprendizagem
											chamada de aprendizagem activa,
											promovida por uma publicação muito antiga, 
em 1972,
											de Craik e Lockhart,
											na qual descobriram e disseram
											que a aprendizagem e a retenção 
estão realmente ligadas
											à profundidade do processamento mental.
											Os estudantes aprendem muito melhor
											quando interagem com o conteúdo.
									","
											Fikirlerden biri aktif öğrenim.
											Buradaki fikir öğrencileri sınıflara
											sokup ders izletmek yerine,
											bunları ders dediğimiz şeylerle değiştirmeliyiz.
											Dersler serpiştirilmiş ve bölümlenmiş
											video ve etkileşimli alıştırmalar.
											Pekala bir öğrence beş-, yedi dakika video izleyip
											ardından etkileşimli alıştırmalar yapabilir.
											Bunu eğitimin eğitimi 
sokratlaştırılması olarak düşünün.
											Sorular sorarak öğretiyorsun.
											Ve bu öğrenme çesidine
											aktif öğrenme deniyor
											ve gerçekten çok önceleri, 1972 de ki belgelerde teşvik edilmiş,
											Craik ve Lockhart tarafından
											ki onlar öğrenmenin ve akılda tutmanın
											zihinsel işlemlerle güçlü derecede ilişkili
											olduğunu keşfettiler ve bunu belirttiler.
											öğrenciler nesneler ile etkileşime
											girdikleri zaman daha kolay öğreniyorlar.
									","
											One idea is active learning.
											The idea here is, rather than have students
											walk into class and watch lectures,
											we replace this with what we call lessons.
											Lessons are interleaved sequences
											of videos and interactive exercises.
											So a student might watch a five-, seven-minute video
											and follow that with an interactive exercise.
											Think of this as the ultimate
Socratization of education.
											You teach by asking questions.
											And this is a form of learning
											called active learning,
											and really promoted by a very early paper, in 1972,
											by Craik and Lockhart,
											where they said and discovered
											that learning and retention really relates strongly
											to the depth of mental processing.
											Students learn much better
											when they are interacting with the material.
									","
											Une idée est l'apprentissage actif.
											L'idée ici est que 
plutôt que d'avoir des étudiants
											qui arrivent en cours 
et regardent des cours magistraux,
											nous remplaçons cela par 
ce que nous appelons des leçons.
											Les leçons sont des séquences entrelaçées
											de vidéos et d'exercices interactifs.
											Donc un étudiant peut regarder 
une vidéo de 5 ou 7min
											et faire suivre cela avec un exercice interactif.
											Imaginez cela comme 
l'ultime Socratisation de l'éducation.
											Vous enseignez en posant des questions.
											Et c'est une forme d'apprentissage
											appelée apprentissage actif,
											qui a été promue très tôt dans un article de 1972
											par Craik et Lockhart,
											dans lequel ils disaient et découvraient
											que l'apprentissage et la rétention 
sont réellement liés
											à la profondeur du procédé mental.
											Les étudiants apprennent bien mieux
											quand ils interagissent avec le sujet.
									","
											Ein Konzept ist das aktive Lernen.
											Dahinter steht der Grundgedanke,
											Lerner nicht Vorlesungen folgen zu lassen,
											sondern diese durch 
sogenannte Lektionen zu ersetzen.
											Lektionen bestehen aus 
kombinierten Sequenzen
											aus Videos und interaktiven Übungen.
											Ein Lerner schaut zum Beispiel
ein 5- bis 7-minütiges Video
											und schließt es mit einer
interaktiven Übung ab.
											Das stellt die ultimative 
Sokratisierung der Bildung dar.
											Man lehrt, indem man Fragen stellt.
											Dies ist eine Form des Lernens,
											aktives Lernen genannt,
											die in einer frühen Arbeit
von Craik und Lockhart
											im Jahr 1972 vorgestellt wurde.
											Sie stellten fest, dass Lernen und Merken
											eng mit der Intensität der 
geistigen Verarbeitung zusammenhängen.
											Schüler lernen viel besser,
											wenn sie mit der Materie interagieren.
									",Why massive open online courses (still) matter,Anant Agarwal,15:19,"Internet,education,technology,teaching"
"
","
","
","
","
",Why massive open online courses (still) matter,Anant Agarwal,15:19,"Internet,education,technology,teaching"
"
											A segunda ideia é o ritmo pessoal.
											Agora, quando eu ia para uma sala de aula,
											se forem como eu,
											lá para o quinto minuto perdia o professor.
											Eu não era assim tão esperto e começava a 
baralhar tudo, a tirar notas
											e então perderia o resto da aula.
											Em vez disso, não seria bom 
que, com as tecnologias ""online"",
											oferecêssemos aos alunos 
vídeos e exercícios interactivos?
											Poderiam carregar no botão da pausa.
											Podem fazer o professor voltar atrás.
											Bolas, até podem tirar o som ao professor.
											Então esta forma de ritmo pessoal
											pode ajudar muito a aprendizagem.
									","
											İkincisi kendin-ayarla.
											Şimdi, ben bir konferans salonuna gitmiş olsaydım,
											ve siz ben olsaydınız,
											50 dakikaya kadar hocayı unutmuş olurdum.
											bu kadar zeki olamazdım
ve not alma ile boğuşur
											sonrasında dersin geri kalan
saatlerini de kaçırırdım.
											Bunun yerine çevrimiçi teknolojiler birlikte
											videolar ve etkileşimli 
yükümlülükler versek daha iyi olmaz mı?
											Durdurma tuşuna basabilirler.
											Profesörü geri sarabilirler.
											Hata sesini kısabilirler.
											Bu kendin-ayarla yöntemi
											öğrenmeyi bayağı bir yararlı olabilir.
									","
											The second idea is self-pacing.
											Now, when I went to a lecture hall,
											and if you were like me,
											by the fifth minute I would lose the professor.
											I wasn't all that smart, and I would
be scrambling, taking notes,
											and then I would lose the lecture
for the rest of the hour.
											Instead, wouldn't it be nice with online technologies,
											we offer videos and interactive
engagements to students?
											They can hit the pause button.
											They can rewind the professor.
											Heck, they can even mute the professor.
											So this form of self-pacing
											can be very helpful to learning.
									","
											La deuxième idée est d'aller à son rythme.
											Quand j'allais en cours magistral,
											et si vous étiez comme moi,
											après 5 minutes, je perdais le rythme.
											Je n'étais pas si intelligent, et je prenais des notes
											et je perdais le rythme du cours 
pour le reste de l'heure.
											A la place, est-ce qu'il ne serait pas mieux 
d'utiliser des technologies en ligne,
											d'offrir des vidéos et des engagement interactifs 
aux étudiants ?
											Ils peuvent mettre sur pause.
											Ils peuvent revenir en arrière.
											Ils peuvent même 
mettre le professeur sur silence !
											Donc cette possibilité d'aller à son rythme
											peut vraiment aider l'apprentissage.
									","
											Das zweite Konzept ist 
selbstgesteuertes Lernen.
											Wenn ich in eine Vorlesung ging,
											Sie vielleicht genauso,
											konnte ich dem Dozenten
nur 5 Minuten folgen.
											Ich war nicht so schlau,
kritzelte eifrig Notizen
											und verpasste dadurch
den Rest der Vorlesung.
											Sollten wir den Studenten nicht lieber
mit Hilfe von Online-Technologien
											Videos und interaktive 
Angebote bereitstellen?
											Sie können die Pause-Taste drücken.
											Sie können den Dozenten zurückspulen.
											Sie können ihn sogar auf stumm stellen.
											Diese Art der Selbststeuerung
											kann dem Lernen sehr zuträglich sein.
									",Why massive open online courses (still) matter,Anant Agarwal,15:19,"Internet,education,technology,teaching"
"
","
","
","
","
",Why massive open online courses (still) matter,Anant Agarwal,15:19,"Internet,education,technology,teaching"
