en,tr,fr,pt,de,title,speaker,duration,tags
"
											Taking me to lesson two:
											empower people to save water.
											Melbourne wanted people
to spend less water in their homes.
											And one way to do that is to spend
less time in the shower.
											However, interviews revealed
that some people, women in particular,
											weren't keen on saving water that way.
											Some of them honestly said,
											""The shower is not just to clean up.
											It's my sanctuary.
											It's a space I go to relax,
not just clean up.""
											So the city started offering
water-efficient showerheads for free.
											And then, now some people complained
that the showerheads looked ugly
											or didn't suit their bathrooms.
											So what I like to call
""The Showerhead Team""
											developed a small water-flow regulator
											that can be fitted
into existing showerheads.
											And although showerhead beauty
doesn't matter much to me,
											I loved how the team didn't give up
											and instead came up with
a simple, unique solution
											to empower people to save water.
											Within a span of four years,
											more than 460,000
showerheads were replaced.
											When the small regulator was introduced,
											more than 100,000 orders
of that were done.
											Melbourne succeeded in reducing
the water demands per capita
											by 50 percent.
									","
											Bu da bizi ikinci derse götürüyor:
											İnsanların suyu korumalarını mümkün kılın.
											Melbourne insanlardan evlerinde
daha az su harcamalarını istedi.
											Bunu yapmanın bir yolu
duşta daha az zaman geçirmek.
											Ancak araştırmalar gösterdi ki
bazı insanlar, özellikle kadınlar
											bu şekilde su korumaya yatkın değildi.
											Bazıları dürüstçe şöyle söyledi:
											''Duş yalnızca temizlenmek için değil.
											O benim sığınağım.
											Sadece temizlenmek için
rahatlamak için de gittiğim yer.''
											Sonra şehir ücretsiz
su tasarruflu duş başlıkları dağıttı.
											Sonra insanlar duş başlıklarının 
çirkin olduğundan
											ve banyolarına uymadığından yakındı.
											''Duş başlığı takımı'' dediğim bir grup
											mevcut duş başlıklarının
içine yerleştirilebilen
											su akışını etkileyen 
küçük bir regülatör geliştirdi.
											Duş başlığının görünümü
benim için önemli olmasa da
											ekibin yılmadan
											insanların suyu korumaları için
											basit, eşsiz bir çözüm bulması çok güzel.
											Dört yıl boyunca,
											460.000 üzerinde duş başlığı
değiştirildi.
											Küçük regülator ilk çıktığında,
											100.000 sipariş almıştı.
											Melbourne %50 oranında
kişi başına su miktarını
											azaltmayı başardı.
									","
											Ce qui m'amène à la leçon 2 :
											responsabilisez les gens
pour économiser l'eau.
											Melbourne voulait que les gens
gaspillent moins d'eau chez eux.
											Et une façon d'y parvenir est de passer
moins de temps sous la douche.
											Cependant, des interviews révèlent 
que des personnes, surtout des femmes,
											n'avaient pas vraiment envie
d'économiser l'eau de cette façon.
											Certaines l'ont dit honnêtement :
											« La douche ne sert pas qu'à se laver.
											C'est mon refuge.
											J'y vais pour me détendre,
pas seulement pour me laver. »
											La ville a donc offert des pommeaux
de douche économiques gratuitement.
											Puis, les gens se sont plaints
que les pommeaux de douche étaient laids
											ou que ça n'allait pas
avec leur salle de bain.
											Donc ceux que j'aime appeler
« L'équipe des pommeaux »
											ont développé un petit régulateur de débit
											qui peut s'adapter 
aux pommeaux de douches existants.
											Et bien que la beauté 
d'un pommeau de douche me soit égale,
											j'ai adoré la persévérance de l'équipe
											et qu'elle ait trouvé 
une solution simple et unique
											pour donner les moyens aux gens
d'économiser l'eau.
											En moins de quatre ans,
											plus de 460 000 pommeaux de douche
ont été remplacés.
											Quand le petit régulateur a été présenté,
											plus de 100 000 commandes ont été passées.
											Melbourne est parvenue à réduire
la consommation d'eau par habitant
											de 50 %.
									","
											O que me leva à lição dois:
											dar poder às pessoas para poupar água.
											Melbourne quis que as pessoas gastassem
menos água em casa.
											E uma forma de o fazer é gastar
menos tempo no duche.
											Contudo, entrevistas revelaram que
algumas pessoas, mulheres, em especial,
											estavam pouco interessadas
em poupar dessa forma.
											Algumas disseram honestamente,
											""O duche não é apenas para me lavar.
											""É o meu santuário.
											""É um espaço onde vou relaxar,
e não apenas lavar-me.""
											Então a cidade começou a oferecer
chuveiros mais eficientes de borla.
											Depois, algumas pessoas queixaram-se
que os chuveiros eram feios
											ou não ficavam bem
nas suas casas de banho.
											Então a ""Equipa do Chuveiro"",
como eu lhe chamo,
											desenvolveu um regulador de fluxo de água
											que se encaixa nos chuveiros existentes.
											E apesar de a beleza dos chuveiros
não me importar muito,
											eu adorei que a equipa não desistisse
											e em vez disso criasse
uma solução simples e única
											que permitiu às pessoas poupar água.
											No espaço de quatro anos,
											foram trocados mais de
460 mil chuveiros.
											Quando o pequeno regulador
foi apresentado,
											foram feitos pedidos para
mais de 100 mil.
											Melbourne conseguiu reduzir
a procura por pessoa em 50%.
									","
											Das bringt mich zu Lektion 2:
											Unterstütze die Menschen
beim Wassersparen.
											Melbourne wollte, dass die Menschen
zuhause weniger Wasser verbrauchen.
											Eine Möglichkeit wären kürzere Duschgänge.
											Doch Interviews ergaben, dass 
einige Leute, besonders Frauen,
											nicht so gerne auf 
diesem Weg sparen wollten.
											Einige sagten aufrichtig:
											""Die Dusche ist nicht nur zum Waschen da.
											Sie ist mein Heiligtum.
											Sie ist mein Erholungsort,
nicht nur zur Reinigung.""
											Also bot die Stadt wassersparende
Duschköpfe kostenlos an.
											Doch nun fanden viele 
die Duschköpfe hässlich,
											oder sie passten nicht zu ihren Bädern.
											Deshalb entwickelte das ""Duschkopf-Team""
											einen kleinen Wasserflussregler,
											der in bereits angebaute 
Duschköpfe eingesetzt werden kann.
											Auch wenn das Duschkopf-Design 
für mich nicht so entscheidend ist,
											bewundere ich, dass das 
Team nie aufgegeben hat
											und stattdessen eine einfache, 
einzigartige Lösung fand,
											um das Wassersparen zu unterstützen.
											Innerhalb von vier Jahren
											wurden mehr als 
460.000 Duschköpfe ersetzt.
											Als der kleine Regler eingeführt wurde,
											wurden mehr als
100.000 Bestellungen erledigt.
											Melbourne gelang es, den Wasserverbrauch
pro Kopf um 50 Prozent zu senken.
									",3 thoughtful ways to conserve water,Lana Mazahreh,11:22,"water,activism,environment,society,social change,climate change,future,public health"
"
","
","
","
","
",3 thoughtful ways to conserve water,Lana Mazahreh,11:22,"water,activism,environment,society,social change,climate change,future,public health"
"
											In the United Arab Emirates,
											the second-most water-scarce
country in the world,
											officials designed what they called
the ""Business Heroes Toolkit"" in 2010.
											The aim was to motivate
and empower businesses
											to reduce water and energy consumption.
											The toolkit practically taught companies
											how to measure their existing
water-consumption levels
											and consisted of tips
to help them reduce those levels.
											And it worked.
											Hundreds of organizations
downloaded the toolkit.
											And several of them joined
											what they called
the ""Corporate Heroes Network,""
											where companies can voluntarily
take on a challenge
											to reduce their water-consumption
levels to preset targets
											within a period of one year.
											Companies which completed the challenge
saved on average 35 percent of water.
											And one company, for example,
											implemented as many water-saving tips
as they could in their office space.
											They replaced their toilet-flushing
techniques, taps, showerheads —
											you name it.
											If it saved water, they replaced it,
											eventually reducing their employees'
water consumption by half.
									","
											Birleşik Arap Emirlikleri'nde
											yani dünyanın ikinci
su kıtlığı yaşayan ülkesi,
											yetkililer 2010'da ''İş Kahramanları 
Araç Kiti''ni tasarladılar.
											Amaç işletmelerin su ve enerji tüketimini
											azaltmalarını motive etmekti.
											Araç kiti şirketlere
											su tüketim düzeylerini 
ölçmeyi öğretiyordu
											ve bu düzeyleri nasıl aşağı çekecekleriyle
ilgili ipuçları içeriyordu.
											İşe yaradı.
											Yüzlerce organizasyon araç kitini indirdi.
											Bazıları
											''Kurumsal Kahramanlar Ağı'' 
dedikleri gruba katıldı,
											burada şirketleri gönüllü olarak
											bir yıl içerisinde su tüketim düzeylerini
önceden belirledikleri
											hedeflere indirmeye çalıştılar.
											Bu görevi tamamlayan şirketler
ortalama %35 oranında su muhafaza ettiler.
											Örneğin bir şirket
											ofis alanında mümkün olduğu kadar
su koruma esaslarını uyguladı.
											Sifon, musluk, duş başlığı teknikleri...
											adını siz koyun.
											Su korunması sağlıyorsa, uyguladılar,
											sonunda çalışanların su tüketimini
yarı yarıya azalttılar.
									","
											Aux Émirats Arabes Unis,
											le deuxième pays au monde
le plus touché par la pénurie d'eau,
											les fonctionnaires ont fabriqué en 2010
le « Guide des entreprises héroïques ».
											Le but était de motiver
et de permettre aux entreprises
											de réduire leur consommation
d'eau et d'électricité.
											Le guide a appris aux entreprises
											comment mesurer le niveau réel
de leur consommation d'eau ;
											il contenait des conseils
pour les aider à les réduire.
											Et ça a fonctionné.
											Des centaines d'organisations
ont téléchargé le guide.
											Et plusieurs ont rejoint
											ce qu'elles appellent
le « Réseau des sociétés héroïques »,
											où les entreprises peuvent relever
volontairement le défi
											de diminuer leur consommation d'eau
pour atteindre leurs objectifs
											sur une période d'un an.
											Les entreprises qui ont relevé le défi
ont économisé environ 35 % d'eau.
											Et une entreprise, par exemple,
											a appliqué autant de conseils que possible
sur l'économie d'eau dans ses locaux.
											Ils ont remplacé les chasses d'eau, 
les robinets, les pommeaux de douches —
											et j'en passe.
											Si cela économisait l'eau, 
ils les remplaçaient,
											finalement réduisant de moitié
la consommation d'eau de leurs employés.
									","
											Nos Emirados Árabes Unidos,
											o segundo país com maior
escassez de água do mundo.
											as autoridades criaram o chamado
""Kit de Heróis dos Negócios"" em 2010.
											O objectivo era motivar
e permitir que a indústria
											reduzisse o consumo de água e energia.
											O kit, na prática, ensinou as empresas
											a medir os níveis de consumo da água
											e consistia em dicas para ajudá-las
a reduzir esses níveis.
											E funcionou.
											Centenas de instituições adoptaram o kit.
											E muitas delas juntaram-se
											ao que chamaram
""Rede de Heróis Empresariais"",
											em que as empresas podiam enfrentar
voluntariamente o desafio
											de reduzir os seus níveis de consumo
para indicadores predefinidos
											no prazo de um ano.
											As empresas que completaram o desafio
pouparam 35% de água, em média.
											E uma empresa, por exemplo,
											implementou tantas dicas de poupança
de água quanto podia no escritório.
											Substituíram torneiras, chuveiros,
técnicas de autoclismo
											e por aí adiante.
											Se poupassem água, eles substituam,
											e acabaram por reduzir os consumos de água
dos empregados para metade.
									","
											In den Vereinigten Arabischen Emiraten,
											dem zweit-trockensten Land der Erde,
											entwickelten Beamte 2010 ein 
""Toolkit für Unternehmenshelden"".
											Das Ziel war, große Betriebe zu bestärken,
											den Wasser- und Stromverbrauch zu senken.
											Der Werkzeugkasten lehrte Betriebe,
											wie man den bisherigen Verbrauch messen
											und mithilfe von Tipps verringern kann.
											Und es funktionierte.
											Hunderte Organisationen haben 
die Werkzeuge heruntergeladen.
											Und einige von ihnen traten
											dem sogenannten 
""Netzwerk der Unternehmenshelden"" bei,
											in dem sich die Betriebe freiwillig
Entwicklungsziele
											für ihr Verbrauchsvolumen setzen können,
											innerhalb jährlicher Zeitabstände.
											Betriebe, die ihr Ziel erreichten, 
sparten durchschnittlich 35 % Wasser.
											Und eine Firma, zum Beispiel,
											implementierte so viele Spartipps 
wie nur möglich in den Büroräumen.
											Sie ersetzten Toilettenspültechniken,
Wasserhähne, Duschköpfe —
											und vieles andere.
											Wenn es Wasser sparte,
wurde es eingesetzt.
											Damit wurde der Wasserverbrauch 
der Angestellten halbiert.
									",3 thoughtful ways to conserve water,Lana Mazahreh,11:22,"water,activism,environment,society,social change,climate change,future,public health"
"
","
","
","
","
",3 thoughtful ways to conserve water,Lana Mazahreh,11:22,"water,activism,environment,society,social change,climate change,future,public health"
"
											Empowering individuals and companies
to save water is so critical,
											yet not sufficient.
											Countries need to look
beyond the status quo
											and implement country-level actions
											to save water.
									","
											Birey ve şirketlerin su korumaları için
donatılması çok önemli
											fakat yeterli değil.
											Ülkelerin, mevcut durumun
ilerisini görmeleri
											ve suyun korunması için
											ülke çapında önlem almaları gerek.
									","
											Permettre aux individus et aux entreprises
d'économiser l'eau est primordial
											et pourtant insuffisant.
											Les pays doivent regarder
au-delà du statu quo
											et mettre en œuvre des actions
à l'échelle nationale
											pour économiser l'eau.
									","
											Dar poder a pessoas individuais e empresas
para poupar água é fundamental
											mas ainda não é suficiente.
											Os países devem olhar para além
do ""status quo""
											e implementar acções a nível nacional
											para poupar água.
									","
											Einzelpersonen und Betriebe beim 
Wassersparen zu bestärken ist so wichtig,
											aber doch nicht ausreichend.
											Die Länder müssen über den 
Status Quo hinausschauen
											und nationale Maßnahmen ergreifen,
											um Wasser zu sparen.
									",3 thoughtful ways to conserve water,Lana Mazahreh,11:22,"water,activism,environment,society,social change,climate change,future,public health"
"
","
","
","
","
",3 thoughtful ways to conserve water,Lana Mazahreh,11:22,"water,activism,environment,society,social change,climate change,future,public health"
"
											Taking me to lesson three:
											look below the surface.
											Water savings can come
from unexpected places.
											Singapore is the eighth most
water-scarce country in the world.
											It depends on imported water
for almost 60 percent of its water needs.
											It's also a very small island.
											As such, it needs to make use
of as much space as possible
											to catch rainfall.
											So in 2008,
											they built the Marina Barrage.
											It's the first-ever urban water reservoir
built in the middle of the city-state.
											It's the largest
water catchment in the country,
											almost one-sixth the size of Singapore.
											What's so amazing about the Marina Barrage
											is that it has been built to make
the maximum use of its large size
											and its unexpected yet important location.
											It brings three valuable
benefits to the country:
											it has boosted Singapore's water
supply by 10 percent;
											it protects low areas
around it from floods
											because of its connection to the sea;
											and, as you can see,
											it acts as a beautiful
lifestyle attraction,
											hosting several events,
											from art exhibitions to music festivals,
											attracting joggers, bikers, tourists
all around that area.
									","
											Bu da beni üçüncü derse taşıyor:
											Görünenenden fazlasına bakın.
											Su koruma politikaları 
hiç umulmadık yerlerden çıkabiliyor.
											Singapur dünyanın 8. su kıtlığı
yaşayan ülkesi.
											Su ihtiyacının neredeyse yüzde 60'ı için
su ithal ediyor.
											Küçük bir ada.
											Dolayısıyla yağmur suyu toplamak için
mümkün olduğunca
											çok alana ihtiyacı var.
											2008 yılında,
											Marina Barrage'ı inşa ettiler.
											Şehrin ortasına inşa edilmiş 
ilk kentsel su rezervuarı.
											Ülkenin en büyük su toplayıcısı,
											neredeyse Singapur'un altıda biri.
											Marrina Barrage'ın harika yanı
											büyük boyutuyla maksimum
kullanım sağlamak için tasarlanması
											ve hiç umulmadık ama önemli yeri.
											Ülkeye üç değerli katkısı var:
											Singapur'un su tedariğini
%10 arttırdı;
											çevresindeki düşük rakımlı yerleri
selden koruyor,
											çünkü denize bağlantısı var
											ve gördüğünüz gibi,
											çok güzel bir gezi merkezi,
											pek çok faaliyet burada gerçekleşiyor,
											sanat gösterileri, müzik festivalleri,
											koşucular, bisikletçiler, turistler
alanın her yerinde.
									","
											Ce qui m’amène à la leçon 3 :
											regardez au-delà des apparences.
											Les économies d'eau peuvent venir
d'endroits inattendus.
											Singapour est le huitième pays au monde
le plus atteint par la pénurie d'eau.
											Il dépend de l'importation d'eau 
pour plus de 60 % de ses besoins.
											C'est également une île très petite.
											Elle doit donc exploiter la plus petite
parcelle de terre possible
											pour récupérer l'eau de pluie.
											Ainsi en 2008,
											ils ont construit le barrage Marina.
											C'est le tout premier réservoir d'eau 
construit au centre de la cité-état.
											C'est le plus grand 
bassin versant du pays,
											presque un sixième 
de la superficie de Singapour.
											Si le barrage Marina est si incroyable,
											c'est parce qu'il a été conçu dans le but
d'utiliser au maximum sa grande capacité,
											bien que sa localisation soit inattendue.
											Cela apporte au pays 
trois avantages non négligeables :
											les ressources d'eau de Singapour
ont augmenté de 10 % ;
											les zones côtières
sont protégées des inondations,
											celles ci-étant reliées à la mer ;
											et vous pouvez le voir,
											il sert de magnifique attraction,
											accueillant divers évènements,
											aussi bien des expositions 
que des festivals de musique,
											attirant des coureurs, des cyclistes
et des touristes autour de ce lieu.
									","
											Isto leva-me à lição três:
											olhar para além da superfície.
											A poupança de água pode vir
de locais inesperados.
											Singapura é o oitavo país
com maior escassez de água do mundo.
											Depende de água importada para quase
60% das suas necessidades.
											É também uma ilha muito pequena.
											Como tal, precisa de aproveitar
o espaço da melhor forma possível
											para apanhar chuva.
											Portanto em 2008,
											construíram o Reservatório da Marina.
											É o primeiro reservatório de água
construído no centro da cidade-estado.
											É a maior bacia hidrográfica do país,
											com quase um sexto do tamanho
da Singapura.
											O mais incrível do Reservatório da Marina
											é que foi feito para aproveitar o máximo
da sua grande dimensão
											e a sua inesperada mas
importante localização.
											Traz três benefícios importantes
para o país:
											Aumentou o abastecimento de água
da Singapura em 10%;
											protege das cheias
as zonas baixas à sua volta,
											por causa da sua ligação ao mar.
											E, como podem ver,
											funciona como uma bonita
atracção cultural,
											onde se realizam eventos diversos,
											desde exposições de arte
a festivais de música,
											atraindo corredores, ciclistas e turistas
em torno dessa área.
									","
											Was mich zu Lektion 3 bringt:
											schauen Sie unter die Oberfläche.
											Wasservorräte können aus 
unerwarteten Quellen kommen.
											Singapur ist das acht-trockenste
Land der Erde.
											Es ist zu fast 60 % auf 
Wasserimporte angewiesen.
											Es ist auch eine kleine Insel.
											Deshalb braucht es so viel Fläche wie 
möglich zum Sammeln von Regenwasser.
											2008 bauten sie den Marina-Damm.
											Er ist das erste urbane Wasserreservoir 
mitten in dem Stadtstaat.
											Er das größte Wassereinzugsgebiet
des Landes,
											fast 1/6 so groß wie Singapur selbst.
											Was am Marina-Damm so faszinierend ist,
											dass er so gebaut wurde, dass 
seine Größe optimal genutzt wird,
											an einem unerwarteten 
aber dennoch wichtigen Standort.
											Er bringt dem Land drei Vorteile:
											Er hat Singapurs Wasser-
versorgung um 10 % gesteigert,
											er schützt das umliegende Tiefland 
vor Überflutung,
											weil es mit dem Meer verbunden ist,
											und, wie Sie sehen können,
											ist er eine wunderschöne
kulturelle Attraktion,
											wo viele Veranstaltungen
bereits stattfanden.
											Von Kunstausstellungen zu Musikfestivals
											hat er Jogger, Fahrradfahrer und 
Touristen aus der Umgebung angelockt.
									",3 thoughtful ways to conserve water,Lana Mazahreh,11:22,"water,activism,environment,society,social change,climate change,future,public health"
"
","
","
","
","
",3 thoughtful ways to conserve water,Lana Mazahreh,11:22,"water,activism,environment,society,social change,climate change,future,public health"
"
											Now, not all initiatives
need to be stunning
											or even visible.
											My first home, Jordan, realized
that agriculture is consuming
											the majority of its fresh water.
											They really wanted to encourage farmers
											to focus on growing
low water-intensive crops.
											To achieve that,
											the local agriculture is increasing
its focus on date palms and grapevines.
											Those two are much more tolerant
to drought conditions
											than many other fruits and vegetables,
											and at the same time,
											they are considered high-value crops,
both locally and internationally.
									","
											Tüm hareketlerin göz kamaştırıcı
											veya görünür olması gerekmiyor.
											İlk evim Ürdün, tarımın tatlı suyunun
											büyük kısmını kullandığını fark etti.
											Çiftçileri fazla su istemeyen
											ürünler yetiştirmeleri için
teşvik etmeyi çok istediler.
											Bunu başarmak için,
											yerel tarım giderek hurma ağacı
ve üzüm üzerinde odaklanıyor.
											Bu ikisi diğer sebze ve meyvelere göre
											kuraklığa en dayanıklı bitkiler,
											aynı zamanda,
											her yerel hem de uluslararası olarak
değerleri çok yüksek.
									","
											Mais nul besoin d'avoir
des initiatives spectaculaires
											ou même visibles.
											Mon pays d'origine, la Jordanie, a compris
que l'agriculture consomme
											la majorité de ses réserves d'eau douce.
											Ils voulaient vraiment
encourager les fermiers
											à se concentrer sur la culture
de plantes nécessitant peu d'eau.
											Pour y parvenir,
											l'agriculture locale se concentre 
sur les palmiers dattiers et les vignes.
											Ces deux plantes supportent
bien mieux la sécheresse
											que bon nombre d'autres fruits et légumes
											et en même temps,
											sont des produits à haute valeur ajoutée,
aussi bien localement qu'à l'étranger.
									","
											Bem, nem todas as iniciativas
têm de ser incríveis
											nem mesmo visíveis.
											A minha primeira casa, a Jordânia,
percebeu que a agricultura consome
											a maior parte da sua água potável.
											Eles queriam muito encorajar
os agricultores
											a focarem-se em cultivar colheitas
de baixo consumo de água.
											Para o conseguirem,
											a agricultura local está a focar-se mais
em tamareiras e vinhas.
											Estas duas culturas são muito
mais tolerantes a condições de seca
											do que muitos outros frutos e vegetais,
											e ao mesmo tempo,
											são culturas de elevado valor,
tanto a nível local como internacional.
									","
											Nicht alle Initiativen müssen umwerfend
											oder sogar sichtbar sein.
											Meine erste Heimat, Jordanien, erkannte, 
dass die Landwirtschaft den Großteil
											des regionalen Frischwassers verbraucht.
											Sie wollten die Farmer ermutigen,
											wassersparende Samen zu verwenden.
											Um das zu erreichen
											setzt die lokale Landwirtschaft 
den Fokus auf Dattelpalmen und Weinreben.
											Diese beiden sind viel toleranter 
gegenüber trockenen Bedingungen
											als anderes Obst und Gemüse,
											und werden gleichzeitig 
als nährstoffreiche Samen
											sowohl national als auch 
international geschätzt.
									",3 thoughtful ways to conserve water,Lana Mazahreh,11:22,"water,activism,environment,society,social change,climate change,future,public health"
"
","
","
","
","
",3 thoughtful ways to conserve water,Lana Mazahreh,11:22,"water,activism,environment,society,social change,climate change,future,public health"
"
											Locals in Namibia,
											one of the most arid countries
in Southern Africa,
											have been drinking
recycled water since 1968.
											Now, you may tell me
many countries recycle water.
											I would say yes.
											But very few use it for drinking purposes,
											mostly because people
don't like the thought
											of water that was in their toilets
going to their taps.
											But Namibia could not afford
to think that way.
											They looked below the surface
to save water.
											They are now a great example
											of how, when countries purify waste water
to drinking standards,
											they can ease their water shortages,
											and in Namibia's case,
											provide drinking water for more
than 300,000 citizens in its capital city.
									","
											Namibia yerlileri,
											Güney Afrika'nın 
en kurak yerlerinden biri,
											1968 yılından bu yana
geri dönüştürülmüş su içiyorlar.
											Birçok ülkenin su geri dönüştürdüğünü
söyleyebilirsiniz,
											evet öyle
											ancak çok azı bunu içmek için yapıyor,
											çünkü insanlar bir kez 
tuvaletlerinden geçen suyun
											musluklarından akması 
düşüncesini sevmiyorlar.
											Fakat Namibia bunu düşünme
lüksüne sahip değil.
											Suyu korumak için
görünenin ötesine bakıyorlar.
											Atık suyun nasıl ve ne zaman
											içme suyu hâline getirilebileceğine
çok güzel örnek teşkil ediyorlar,
											su kıtlıklarını hafifletebiliyorlar,
											Namibia'da
											başkentte 300.000 üzerinde vatandaşa
içme suyu sağlanıyor.
									","
											Les habitants de Namibie,
											un des pays les plus arides
d'Afrique australe,
											boivent de l'eau recyclée depuis 1968.
											Mais vous pourriez me dire
que de nombreux pays recyclent l'eau.
											Je dirais que oui.
											Mais peu d'entre eux la boivent,
											principalement parce que les gens
n'aiment pas l'idée
											que l'eau qui arrive dans leur robinet
provienne des toilettes.
											Mais la Namibie ne pouvait pas 
s’autoriser cette façon de penser.
											Ils ont regardé au-delà des apparences
pour économiser l'eau.
											Ils sont maintenant l'exemple,
											que lorsque les pays purifient
les eaux usées en la rendant potable,
											ils peuvent atténuer leur pénurie d'eau
											et dans le cas de la Namibie,
											fournir de l'eau potable
											à plus de 300 000 citoyens
dans la capitale du pays.
									","
											A população local na Namíbia,
											um dos países mais áridos
no sul de África,
											tem bebido água reciclada desde 1968.
											Agora, vocês podem dizer que
muitos países reciclam água.
											E é verdade.
											Mas muito poucos o fazem para beber,
											principalmente porque as pessoas
não gostam da ideia
											de a água que sai das sanitas
ir parar às torneiras.
											Mas a Namíbia não se pode dar ao luxo
de pensar assim.
											Eles olharam para além da superfície
para poderem poupar água.
											E agora são um grande exemplo
											de como, quando os países purificam a água
para valores de água bebível,
											conseguem aliviar a sua escassez de água.
											No caso da Namíbia,
											fornecem água potável a mais de
300 mil cidadãos na sua capital.
									","
											Einheimische in Namibia,
											einem der aridesten Länder Südafrikas,
											haben seit 1968 
recyceltes Wasser getrunken.
											Sie sagen vielleicht, dass 
viele Länder Wasser recyceln.
											Ich stimme Ihnen zu.
											Doch nur wenige nutzen es zum Trinken,
											vor allem weil sie 
den Gedanken nicht mögen,
											dass sich das Wasser ihrer Toiletten 
in den Wasserhähnen wiederfindet.
											Aber Namibia kann sich 
solches Denken nicht leisten.
											Sie sahen unter die Oberfläche 
um Wasser zu sparen.
											Sie sind nun ein großartiges Beispiel,
											wie Länder durch die Aufbereitung
der Abwässer auf Trinkwasserniveau
											ihren Wassermangel mildern
											und in Namibias Fall sogar
											für mehr als 300.000 Bürger der Hauptstadt
Trinkwasser anbieten können.
									",3 thoughtful ways to conserve water,Lana Mazahreh,11:22,"water,activism,environment,society,social change,climate change,future,public health"
"
","
","
","
","
",3 thoughtful ways to conserve water,Lana Mazahreh,11:22,"water,activism,environment,society,social change,climate change,future,public health"
"
											As more countries which used
to be more water rich
											are becoming water scarce,
											I say we don't need to reinvent the wheel.
											If we just look at what
water-poor countries have done,
											the solutions are out there.
											Now it's really just up to all of us
											to take action.
									","
											Daha çok su zengini ülke,
											su fakiri olmaya başlarken
											direksiyonu yeniden icat etmemize
gerek yok diyorum.
											Su fakiri ülkelerin yaptıklarına bakarsak
											çözümler ortada.
											Harekete geçmek
											sadece bize kalmış.
									","
											Étant donné que de nombreux pays
qui étaient riches en eau
											font aujourd'hui face à une pénurie,
											je dirais que nous n'avons pas besoin
de réinventer la roue.
											Si nous regardons ce que les pays 
pauvres en eau ont mis en œuvre,
											les solutions sont là.
											Il ne tient donc qu'à chacun d'entre nous
											d'agir.
									","
											À medida que mais países que
costumavam ser ""ricos de água""
											começam a ter escassez de água,
											eu digo que não é preciso
reinventar a roda.
											Basta olharmos para o que fizeram
os países ""pobres de água"".
											As soluções estão aí.
											Agora apenas cabe a todos nós
											passar à acção.
									","
											Während mehr ehemalige wasserreiche 
Länder wasserarm werden,
											sage ich, dass wir das Rad 
nicht neu erfinden müssen.
											Wenn wir uns nur 
die wasserarmen Länder ansehen,
											sind die Lösungen vorhanden.
											Es ist nun wirklich 
an uns allen, zu handeln.
									",3 thoughtful ways to conserve water,Lana Mazahreh,11:22,"water,activism,environment,society,social change,climate change,future,public health"
"
","
","
","
","
",3 thoughtful ways to conserve water,Lana Mazahreh,11:22,"water,activism,environment,society,social change,climate change,future,public health"
"
											Thank you.
									","
											Teşekkür ederim.
									","
											Merci.
									","
											Obrigada.
									","
											Danke.
									",3 thoughtful ways to conserve water,Lana Mazahreh,11:22,"water,activism,environment,society,social change,climate change,future,public health"
"
","
","
","
","
",3 thoughtful ways to conserve water,Lana Mazahreh,11:22,"water,activism,environment,society,social change,climate change,future,public health"
"
											(Applause)
									","
											(Alkış)
									","
											(Applaudissements)
									","
											(Aplausos)
									","
											(Applaus)
									",3 thoughtful ways to conserve water,Lana Mazahreh,11:22,"water,activism,environment,society,social change,climate change,future,public health"
"
","
","
","
","
",3 thoughtful ways to conserve water,Lana Mazahreh,11:22,"water,activism,environment,society,social change,climate change,future,public health"
