en,tr,fr,es,title,speaker,duration,tags
"
											(Laughter)
									","
											(Kahkahalar)
									","
											(Rires)
									","
											(Risas)
									","""Stumbling towards intimacy"": An improvised TED Talk",Anthony Veneziale,11:11,"comedy,curiosity,love,communication,humor"
"
","
","
","
","""Stumbling towards intimacy"": An improvised TED Talk",Anthony Veneziale,11:11,"comedy,curiosity,love,communication,humor"
"
											Well, I'd like to tell you
the secret right now.
									","
											Bunun sırrını size
şimdi söylemek istiyorum.
									","
											Je vais vous dévoiler le secret.
									","
											Me gustaría compartir ahora
con Uds. el secreto.
									","""Stumbling towards intimacy"": An improvised TED Talk",Anthony Veneziale,11:11,"comedy,curiosity,love,communication,humor"
"
","
","
","
","""Stumbling towards intimacy"": An improvised TED Talk",Anthony Veneziale,11:11,"comedy,curiosity,love,communication,humor"
"
											(Applause)
									","
											(Alkışlar)
									","
											(Applaudissements)
									","
											(Aplausos)
									","""Stumbling towards intimacy"": An improvised TED Talk",Anthony Veneziale,11:11,"comedy,curiosity,love,communication,humor"
"
","
","
","
","""Stumbling towards intimacy"": An improvised TED Talk",Anthony Veneziale,11:11,"comedy,curiosity,love,communication,humor"
"
											This is all making
much, much too much sense.
									","
											Tüm bunlar çok
ama çok anlamlı bir hâl alıyor.
									","
											Tout ceci est bien trop sensé !
									","
											Todo esto tiene mucho, mucho sentido.
									","""Stumbling towards intimacy"": An improvised TED Talk",Anthony Veneziale,11:11,"comedy,curiosity,love,communication,humor"
"
","
","
","
","""Stumbling towards intimacy"": An improvised TED Talk",Anthony Veneziale,11:11,"comedy,curiosity,love,communication,humor"
"
											(Laughter)
									","
											(Kahkahalar)
									","
											(Rires)
									","
											(Risas)
									","""Stumbling towards intimacy"": An improvised TED Talk",Anthony Veneziale,11:11,"comedy,curiosity,love,communication,humor"
"
","
","
","
","""Stumbling towards intimacy"": An improvised TED Talk",Anthony Veneziale,11:11,"comedy,curiosity,love,communication,humor"
"
											The secret lies
											in turning our backs to one another,
											and I know that that sounds
absolutely like the opposite
											of what you were expecting,
											but when in a relationship
you turn your back to your partner
											and place your back upon their back —
									","
											Bu işin sırrı...
											birbirimize sırtımızı dönmekte yatıyor.
											Kulağa aslında beklediğinizin tersi
gibi geldiğini biliyorum
											ama bir ilişkide sırtınızı
partnerinize döndüğünüzde
											ve sırtınızı onun sırtına yasladığınızda -
									","
											La clé
											consiste à nous tourner
le dos les uns aux autres.
											Je suis conscient que
cela semble à l'opposé
											de ce que vous vous attendiez.
											Mais dans une relation,
quand on tourne le dos à son partenaire
											et qu'on repose son dos
contre celui de l'autre —
									","
											El secreto recae
											en darnos la espalda unos a otros.
											Sé que esto suena
totalmente contradictorio
											a lo que esperaban,
											pero cuando en una relación
le das la espalda a tu pareja
											y pones tu espalda sobre la de ellos...
									","""Stumbling towards intimacy"": An improvised TED Talk",Anthony Veneziale,11:11,"comedy,curiosity,love,communication,humor"
"
","
","
","
","""Stumbling towards intimacy"": An improvised TED Talk",Anthony Veneziale,11:11,"comedy,curiosity,love,communication,humor"
"
											(Laughter)
									","
											(Kahkahalar)
									","
											(Rires)
									","
											(Risas)
									","""Stumbling towards intimacy"": An improvised TED Talk",Anthony Veneziale,11:11,"comedy,curiosity,love,communication,humor"
"
","
","
","
","""Stumbling towards intimacy"": An improvised TED Talk",Anthony Veneziale,11:11,"comedy,curiosity,love,communication,humor"
"
											you eliminate visual cues.
									","
											görsel ipuçlarını ortadan kaldırıyorsunuz.
									","
											on élimine dans la foulée
les indications visuelles.
									","
											se eliminan los indicadores visuales.
									","""Stumbling towards intimacy"": An improvised TED Talk",Anthony Veneziale,11:11,"comedy,curiosity,love,communication,humor"
"
","
","
","
","""Stumbling towards intimacy"": An improvised TED Talk",Anthony Veneziale,11:11,"comedy,curiosity,love,communication,humor"
"
											(Laughter)
									","
											(Kahkahalar)
									","
											(Rires)
									","
											(Risas)
									","""Stumbling towards intimacy"": An improvised TED Talk",Anthony Veneziale,11:11,"comedy,curiosity,love,communication,humor"
"
","
","
","
","""Stumbling towards intimacy"": An improvised TED Talk",Anthony Veneziale,11:11,"comedy,curiosity,love,communication,humor"
"
											(Applause)
									","
											(Alkışlar)
									","
											(Applaudissements)
									","
											(Aplausos)
									","""Stumbling towards intimacy"": An improvised TED Talk",Anthony Veneziale,11:11,"comedy,curiosity,love,communication,humor"
"
","
","
","
","""Stumbling towards intimacy"": An improvised TED Talk",Anthony Veneziale,11:11,"comedy,curiosity,love,communication,humor"
"
											You are more readily available
											to failing first,
											and failing first —
									","
											Başarısız olan ilk olmaya
											daha yatkın oluyorsunuz
											ve başarısız olan ilk olmak —
									","
											On est davantage vulnérable
											à faillir le premier
											et faillir en premier —
									","
											Estarán más preparados
											a fracasar primero,
											y al fracasar primero...
									","""Stumbling towards intimacy"": An improvised TED Talk",Anthony Veneziale,11:11,"comedy,curiosity,love,communication,humor"
"
","
","
","
","""Stumbling towards intimacy"": An improvised TED Talk",Anthony Veneziale,11:11,"comedy,curiosity,love,communication,humor"
"
											(Laughter)
									","
											(Kahkahalar)
									","
											(Rires)
									","
											(Risas)
									","""Stumbling towards intimacy"": An improvised TED Talk",Anthony Veneziale,11:11,"comedy,curiosity,love,communication,humor"
"
","
","
","
","""Stumbling towards intimacy"": An improvised TED Talk",Anthony Veneziale,11:11,"comedy,curiosity,love,communication,humor"
"
											far outweighs the lengths we go to
											to appeal to others,
											to our partners and to ourselves.
											We spend billions and billions of dollars
											on clothing, on makeup,
											on the latest trend of glasses,
											but what we don't spend money and time on
											is connecting with each other
											in a way that is truthful
											and honest
											and stripped of those visual receptors.
									","
											başkalarını memnun etmek için
yaptıklarımızın önüne geçer,
											partnerlerimiz ve kendimiz için de.
											Milyarlarca ve milyarlarca
dolar harcıyoruz;
											giyime, makyaja, son çıkan gözlüklere...
											ama para ve zaman harcamadığımız şey
											birbirimizle bağlantı kurmak;
											gerçekçi, dürüst ve görsel alıcılardan
arınmış bir bağlantı.
									","
											dépasse largement tous nos efforts
											de séduction vis-à-vis des autres,
											qu'il s'agisse de nos partenaires
ou de nous-même.
											Nous dépensons
des millions et des millions
											dans la mode, en produits cosmétiques,
											pour les lunettes à la mode.
											Toutefois, nous ne dépensons
ni temps, ni argent
											dans notre connexion avec les autres
											de manière sincère,
											honnête
											et dénudée de tous récepteurs visuels.
									","
											supera con creces a lo que
somos capaces de hacer
											para agradar a los demás,
											a nuestras parejas y a nosotros mismos.
											Gastamos miles de millones de dólares
											en ropa, maquillaje,
											en los lentes que están de moda,
											pero no invertimos tiempo y dinero
											en conectarnos con los demás
											de una manera verdadera
											y honesta
											y sin la necesidad de
esos receptores visuales.
									","""Stumbling towards intimacy"": An improvised TED Talk",Anthony Veneziale,11:11,"comedy,curiosity,love,communication,humor"
"
","
","
","
","""Stumbling towards intimacy"": An improvised TED Talk",Anthony Veneziale,11:11,"comedy,curiosity,love,communication,humor"
"
											(Applause)
									","
											(Alkışlar)
									","
											(Applaudissements)
									","
											(Aplausos)
									","""Stumbling towards intimacy"": An improvised TED Talk",Anthony Veneziale,11:11,"comedy,curiosity,love,communication,humor"
"
","
","
","
","""Stumbling towards intimacy"": An improvised TED Talk",Anthony Veneziale,11:11,"comedy,curiosity,love,communication,humor"
"
											(Laughter)
									","
											(Kahkahalar)
									","
											(Rires)
									","
											(Risas)
									","""Stumbling towards intimacy"": An improvised TED Talk",Anthony Veneziale,11:11,"comedy,curiosity,love,communication,humor"
"
","
","
","
","""Stumbling towards intimacy"": An improvised TED Talk",Anthony Veneziale,11:11,"comedy,curiosity,love,communication,humor"
"
											It sounds hard, doesn't it?
									","
											Kulağa zor geliyor, değil mi?
									","
											La réalité est dure, n'est-ce pas ?
									","
											¿Parece difícil, no?
									","""Stumbling towards intimacy"": An improvised TED Talk",Anthony Veneziale,11:11,"comedy,curiosity,love,communication,humor"
"
","
","
","
","""Stumbling towards intimacy"": An improvised TED Talk",Anthony Veneziale,11:11,"comedy,curiosity,love,communication,humor"
"
											(Laughter)
									","
											(Kahkahalar)
									","
											(Rires)
									","
											(Risas)
									","""Stumbling towards intimacy"": An improvised TED Talk",Anthony Veneziale,11:11,"comedy,curiosity,love,communication,humor"
"
","
","
","
","""Stumbling towards intimacy"": An improvised TED Talk",Anthony Veneziale,11:11,"comedy,curiosity,love,communication,humor"
"
											But we want to be aggressive about this.
											We don't want to just sit on the couch.
											As a historian said earlier today,
											it's important to get up
and circumvent sometimes that couch.
											And how can we do it?
											Well yes, ice is a big part of it.
											Insights, compassion and empathy:
											I, C, E.
									","
											Ama bu konuda agresif olmak istiyoruz.
											Kanepede öylece oturmak istemiyoruz.
											Bugün bir tarihçinin de dediği gibi,
											Bazen yerimizden kalkıp
o kanepeyi devre dışı bırakmak önemli.
											Bunu nasıl yapabiliriz?
											Evet, ''ICE'' bunun bir parçası.
											Görüş, anlayış ve empati.
											İngilizce baş harfleri I, C, E.
									","
											Mais nous souhaitons
être assertifs à ce sujet.
											On ne veut pas rester couché sur le divan.
											Comme un historien l'a dit,
											c'est crucial de se relever
et de parfois échapper au divan.
											Comment pouvons-nous y arriver ?
											L'important est ici.
											Idées, Compassion et Identification.
											I - C - I.
									","
											Queremos ser determinantes sobre esto.
											No queremos dormirnos
en nuestros laureles.
											Hoy temprano un historiador mencionó
											que es importante levantarse
y en ocasiones eludir esos problemas.
											¿Cómo lo podemos lograr?
											El ""ice"" es una gran parte de eso.
											Intuición, compasión y empatía
											I, C, E.
									","""Stumbling towards intimacy"": An improvised TED Talk",Anthony Veneziale,11:11,"comedy,curiosity,love,communication,humor"
"
","
","
","
","""Stumbling towards intimacy"": An improvised TED Talk",Anthony Veneziale,11:11,"comedy,curiosity,love,communication,humor"
"
											(Applause)
									","
											(Alkışlar)
									","
											(Applaudissements)
									","
											(Aplausos)
									","""Stumbling towards intimacy"": An improvised TED Talk",Anthony Veneziale,11:11,"comedy,curiosity,love,communication,humor"
"
","
","
","
","""Stumbling towards intimacy"": An improvised TED Talk",Anthony Veneziale,11:11,"comedy,curiosity,love,communication,humor"
"
											And when we start using this ice method,
											well, the possibilities become
much bigger than us.
											In fact, they become smaller than you.
											On a molecular level,
											I believe that that insight
											is the unifying theme
											for every talk you have seen so far at TED
											and will continue as we of course embark
											on this journey here on this tiny planet,
											on the ledge, on the precipice,
											as we are seeing, yes,
death is inevitable.
									","
											Ve bu ICE metotunu kullandığımızda
											olasılıklar bizden
çok daha büyük bir hâl alıyor.
											Hatta sizden çok daha küçük bir hâl.
											Moleküler düzeyde,
											Bence o görüş...
											TED'de bugüne dek izlediğiniz
her konuşmanın altındaki ana tema
											ve biz bu küçük gezegendeki yolculuğumuza
devam ettikçe de öyle olacak,
											bu daracık yolda, bu uçurumda...
											gördüğümüz gibi, evet,
ölüm kaçınılmaz.
									","
											Dès qu'on a commencé
à utiliser cette méthode,
											le potentiel nous a dépassés.
											En fait, plus petit que vous.
											Au niveau moléculaire,
											je pense que cette intuition
											est le thème unificateur
											pour toutes les interventions TED
que vous avez écoutées,
											qui va nous accompagner
sur notre trajectoire,
											pendant notre séjour
sur cette petite planète,
											au bord de la falaise, du précipice,
											quand on voit arriver l'inévitable fin.
									","
											Cuando empezamos 
a utilizar el método ""ice"",
											las posibilidades se tornan
más grandes que nosotros.
											De hecho, se hacen más pequeñas que Uds.
											A un nivel molecular
											creo que esa visión
											es el tema unificador
											para cada charla que han visto en TED,
											y continuaremos con el curso de este viaje
											aquí en este pequeño planeta,
											en la cornisa, en el precipicio,
											tal como lo vemos, sí,
la muerte es inevitable.
									","""Stumbling towards intimacy"": An improvised TED Talk",Anthony Veneziale,11:11,"comedy,curiosity,love,communication,humor"
"
","
","
","
","""Stumbling towards intimacy"": An improvised TED Talk",Anthony Veneziale,11:11,"comedy,curiosity,love,communication,humor"
"
											(Laughter)
									","
											(Kahkahalar)
									","
											(Rires)
									","
											(Risas)
									","""Stumbling towards intimacy"": An improvised TED Talk",Anthony Veneziale,11:11,"comedy,curiosity,love,communication,humor"
"
","
","
","
","""Stumbling towards intimacy"": An improvised TED Talk",Anthony Veneziale,11:11,"comedy,curiosity,love,communication,humor"
"
											Will it meet all of us at the same time,
											I think, is the variable we are inquiring.
									","
											Hepimizi aynı anda mı karşılayacak?
											Bence bu sorguladığımız değişken.
									","
											La mort nous atteindra-t-elle
tous simultanément ?
											C'est la variable que nous tentons
de résoudre actuellement.
									","
											¿Nos llegará a todos al mismo tiempo?
											Creo es la variable
a nuestra interrogante.
									","""Stumbling towards intimacy"": An improvised TED Talk",Anthony Veneziale,11:11,"comedy,curiosity,love,communication,humor"
"
","
","
","
","""Stumbling towards intimacy"": An improvised TED Talk",Anthony Veneziale,11:11,"comedy,curiosity,love,communication,humor"
"
											(Laughter)
									","
											(Kahkahalar)
									","
											(Rires)
									","
											(Risas)
									","""Stumbling towards intimacy"": An improvised TED Talk",Anthony Veneziale,11:11,"comedy,curiosity,love,communication,humor"
"
","
","
","
","""Stumbling towards intimacy"": An improvised TED Talk",Anthony Veneziale,11:11,"comedy,curiosity,love,communication,humor"
"
											I think that timeline gets a bit longer
											when we use ice
											and when we rest our backs
upon one another
											and build together,
											leaving behind the fear
											and working towards —
									","
											Bence zamanımız
biz ICE metodunu kullandıkça uzuyor
											ve sırtımızı birbirimize yasladığımızda
											ve birlikte yapıcı olduğumuzda
											korkuyu arkamızda bırakarak
											ve bu yola doğru —
									","
											Je suis convaincu que
la ligne du temps s'étire un peu
											quand on utilise ici
											et quand on se repose dos à dos,
											que l'on construit ensemble,
											abandonnant derrière nous la peur,
											progressant vers l'avant —
									","
											Me parece que esa línea del tiempo
se alargará un poco más
											si aplicamos ""ice"",
											nos apoyamos sobre
las espaldas de los demás
											y construimos juntos,
											dejando de lado el miedo
											y trabajando hacia...
									","""Stumbling towards intimacy"": An improvised TED Talk",Anthony Veneziale,11:11,"comedy,curiosity,love,communication,humor"
"
","
","
","
","""Stumbling towards intimacy"": An improvised TED Talk",Anthony Veneziale,11:11,"comedy,curiosity,love,communication,humor"
"
											(Laughter)
									","
											(Kahkahalar)
									","
											(Rires)
									","
											(Risas)
									","""Stumbling towards intimacy"": An improvised TED Talk",Anthony Veneziale,11:11,"comedy,curiosity,love,communication,humor"
"
","
","
","
","""Stumbling towards intimacy"": An improvised TED Talk",Anthony Veneziale,11:11,"comedy,curiosity,love,communication,humor"
"
											they'll edit this part out —
									","
											Bu kısmı sileceklerdir —
									","
											ça va être coupé au montage —
									","
											ellos borrarán esta parte...
									","""Stumbling towards intimacy"": An improvised TED Talk",Anthony Veneziale,11:11,"comedy,curiosity,love,communication,humor"
"
","
","
","
","""Stumbling towards intimacy"": An improvised TED Talk",Anthony Veneziale,11:11,"comedy,curiosity,love,communication,humor"
"
											(Laughter)
									","
											(Kahkahalar)
									","
											(Rires)
									","
											(Risas)
									","""Stumbling towards intimacy"": An improvised TED Talk",Anthony Veneziale,11:11,"comedy,curiosity,love,communication,humor"
"
","
","
","
","""Stumbling towards intimacy"": An improvised TED Talk",Anthony Veneziale,11:11,"comedy,curiosity,love,communication,humor"
"
											a ripened experience of love,
											compassion,
											intimacy based on a truth
											that you are sharing from your mind's eye
											and the heart that we all can touch,
											tactilely feel,
											have maybe potentially a mushy experience
											that we don't just throw out
because it is browned,
											but let us slice in half
the experience we have gathered,
											let us seed what the heart, the core,
											the seed of that idea in each of us is,
											and let us share it back to back.
									","
											olgunlaşmış bir sevgi deneyimi,
											anlayış,
											kendi iç gözünüzden paylaştığınız
gerçeğe dair bir içtenlik,
											hepimizin dokunabileceği bir kalp,
											hissedebileceği,
											kahverengileştiği için atmayacağımız
											muhtemelen daha lezzetli
olacak bir deneyim,
											topladığımız deneyimi ikiye bölebilelim,
											o çekirdeği, o kalbi,
											her birimizin var olduğu fikrini
											birbirimizle paylaşalım.
									","
											une expérience affinée de l'amour,
											la compassion,
											l'intimité ancrée dans la vérité
											que nous partageons
avec les yeux de notre cœur
											et le cœur qu'on peut toucher,
											sentir avec nos doigts,
											ont tous deux le potentiel
de devenir un moment fondant
											qu'on ne peut se résoudre à rejeter
parce qu'il a un peu bruni.
											Mais découpons notre expérience accumulée,
											laissons éclore le cœur, le noyau,

											la graine de l'idée
qui existe en chacun de nous
											et partageons-la, dos à dos.
									","
											una experiencia madura de amor,
											de compasión,
											de intimidad basada en una verdad
											que Uds. comparten 
desde los ojos de la mente
											y el corazón que todos 
somos capaces de tocar,
											de sentir táctilmente,
											y tener una experiencia 
sentimental apabullante,
											y que no la desechamos tan solo
porque se ha oscurecido,
											pero que nos permita dividir
la experiencia que acumulamos,
											que nos permita plantar
en el corazón, el centro,
											la semilla de esa idea
en cada uno de nosotros
											y compartirla entre nosotros.
									","""Stumbling towards intimacy"": An improvised TED Talk",Anthony Veneziale,11:11,"comedy,curiosity,love,communication,humor"
"
","
","
","
","""Stumbling towards intimacy"": An improvised TED Talk",Anthony Veneziale,11:11,"comedy,curiosity,love,communication,humor"
"
											Thank you very much.
									","
											Çok teşekkür ederim.
									","
											Merci beaucoup.
									","
											Muchas gracias.
									","""Stumbling towards intimacy"": An improvised TED Talk",Anthony Veneziale,11:11,"comedy,curiosity,love,communication,humor"
"
","
","
","
","""Stumbling towards intimacy"": An improvised TED Talk",Anthony Veneziale,11:11,"comedy,curiosity,love,communication,humor"
"
											(Applause)
									","
											(Alkışlar)
									","
											(Applaudissements)
									","
											(Aplausos)
									","""Stumbling towards intimacy"": An improvised TED Talk",Anthony Veneziale,11:11,"comedy,curiosity,love,communication,humor"
"
","
","
","
","""Stumbling towards intimacy"": An improvised TED Talk",Anthony Veneziale,11:11,"comedy,curiosity,love,communication,humor"
